"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"123"	"135"	"31"	"144"	"3"	"2"	"1"	"2"	"1"	"4"	"5"	"5"	"4"	"3"	"9"	"4"	"12"	"5"	"370"	"0"	"2"	"372"	"0"
"145"	"124"	"86"	"83"	"175"	"4"	"1"	"4"	"2"	"2"	"3"	"9"	"1"	"2"	"1"	"4"	"4"	"1"	"18"	"400"	"0"	"7"	"407"	"0"
"146"	"125"	"29"	"57"	"183"	"4"	"1"	"0"	"1"	"3"	"3"	"3"	"0"	"0"	"1"	"2"	"1"	"3"	"0"	"291"	"0"	"1"	"292"	"0"
"147"	"126"	"21"	"19"	"289"	"8"	"2"	"0"	"1"	"1"	"2"	"0"	"1"	"2"	"5"	"0"	"3"	"2"	"1"	"357"	"0"	"1"	"358"	"0"
"148"	"127"	"90"	"13"	"278"	"7"	"0"	"0"	"2"	"1"	"2"	"2"	"23"	"1"	"2"	"3"	"0"	"4"	"2"	"430"	"0"	"4"	"434"	"0"
"149"	"128"	"80"	"62"	"229"	"6"	"2"	"0"	"1"	"1"	"3"	"2"	"1"	"5"	"1"	"4"	"4"	"8"	"5"	"414"	"0"	"4"	"418"	"0"
"150"	"128A"	"96"	"42"	"273"	"4"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"0"	"0"	"2"	"4"	"8"	"2"	"440"	"0"	"1"	"441"	"0"
"151"	"129"	"74"	"682"	"18"	"5"	"1"	"1"	"0"	"2"	"0"	"2"	"0"	"2"	"0"	"1"	"1"	"5"	"1"	"795"	"0"	"2"	"797"	"0"
"152"	"130"	"88"	"69"	"170"	"15"	"3"	"3"	"2"	"0"	"2"	"3"	"5"	"1"	"5"	"12"	"4"	"24"	"8"	"414"	"0"	"1"	"415"	"0"
"153"	"131"	"182"	"8"	"122"	"3"	"1"	"2"	"0"	"1"	"1"	"4"	"0"	"0"	"6"	"10"	"7"	"23"	"10"	"380"	"0"	"4"	"384"	"0"
"154"	"132"	"110"	"33"	"247"	"8"	"4"	"3"	"2"	"5"	"1"	"1"	"2"	"0"	"3"	"8"	"1"	"4"	"5"	"437"	"0"	"8"	"445"	"0"
"155"	"133"	"216"	"109"	"303"	"8"	"3"	"4"	"3"	"3"	"6"	"8"	"3"	"6"	"4"	"9"	"11"	"21"	"8"	"725"	"0"	"9"	"734"	"0"
"156"	"134"	"129"	"179"	"78"	"3"	"2"	"0"	"1"	"1"	"0"	"5"	"34"	"0"	"2"	"2"	"3"	"3"	"3"	"445"	"0"	"1"	"446"	"0"
"157"	"135"	"68"	"39"	"64"	"2"	"2"	"1"	"5"	"1"	"3"	"1"	"29"	"1"	"5"	"2"	"2"	"3"	"1"	"229"	"0"	"2"	"231"	"0"
"158"	"136"	"86"	"138"	"45"	"1"	"0"	"1"	"0"	"2"	"3"	"11"	"6"	"5"	"2"	"1"	"2"	"7"	"3"	"313"	"0"	"4"	"317"	"0"
"159"	"137"	"83"	"150"	"97"	"2"	"2"	"0"	"0"	"0"	"2"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"345"	"0"	"0"	"345"	"0"
"160"	"138"	"125"	"100"	"190"	"4"	"4"	"0"	"0"	"0"	"5"	"1"	"0"	"4"	"5"	"7"	"3"	"3"	"3"	"454"	"0"	"2"	"456"	"0"
"161"	"139"	"28"	"150"	"159"	"8"	"0"	"8"	"3"	"5"	"8"	"37"	"5"	"4"	"3"	"6"	"7"	"5"	"2"	"438"	"0"	"3"	"441"	"0"
"162"	"140"	"188"	"100"	"142"	"7"	"1"	"2"	"2"	"1"	"2"	"1"	"0"	"5"	"1"	"6"	"0"	"4"	"2"	"464"	"0"	"6"	"470"	"0"
"163"	"141"	"116"	"78"	"77"	"1"	"1"	"0"	"0"	"4"	"1"	"3"	"1"	"0"	"1"	"3"	"4"	"8"	"7"	"305"	"0"	"3"	"308"	"0"
"164"	"142"	"143"	"21"	"181"	"3"	"5"	"7"	"3"	"4"	"5"	"88"	"4"	"1"	"12"	"6"	"2"	"20"	"13"	"518"	"0"	"6"	"524"	"0"
"165"	"143"	"45"	"21"	"148"	"5"	"0"	"0"	"0"	"1"	"2"	"2"	"2"	"1"	"3"	"2"	"0"	"1"	"8"	"241"	"0"	"4"	"245"	"0"
"166"	"144"	"13"	"110"	"110"	"5"	"1"	"2"	"0"	"0"	"2"	"6"	"1"	"0"	"2"	"3"	"3"	"1"	"0"	"259"	"0"	"3"	"262"	"0"
"167"	"145"	"51"	"30"	"124"	"6"	"5"	"5"	"1"	"1"	"0"	"20"	"0"	"1"	"1"	"2"	"2"	"2"	"2"	"253"	"0"	"3"	"256"	"0"
"168"	"146"	"182"	"82"	"135"	"7"	"2"	"3"	"0"	"1"	"1"	"1"	"1"	"3"	"4"	"9"	"2"	"18"	"5"	"456"	"0"	"13"	"469"	"0"
"169"	"147"	"132"	"117"	"146"	"8"	"3"	"1"	"2"	"3"	"4"	"13"	"6"	"6"	"7"	"13"	"4"	"16"	"6"	"487"	"0"	"5"	"492"	"0"
"170"	"148"	"85"	"110"	"388"	"12"	"1"	"3"	"1"	"4"	"1"	"2"	"2"	"5"	"2"	"5"	"1"	"14"	"4"	"640"	"0"	"13"	"653"	"0"
"171"	"149"	"50"	"86"	"136"	"6"	"3"	"1"	"2"	"2"	"1"	"55"	"4"	"1"	"5"	"6"	"6"	"12"	"3"	"379"	"0"	"7"	"386"	"0"
"172"	"150"	"50"	"98"	"119"	"4"	"5"	"3"	"3"	"2"	"6"	"42"	"3"	"2"	"2"	"2"	"4"	"15"	"6"	"366"	"0"	"6"	"372"	"0"
"173"	"151"	"88"	"31"	"478"	"8"	"3"	"2"	"2"	"2"	"1"	"1"	"3"	"0"	"9"	"8"	"3"	"6"	"8"	"653"	"0"	"2"	"655"	"0"
"174"	"152"	"142"	"15"	"130"	"10"	"4"	"3"	"3"	"3"	"10"	"115"	"3"	"2"	"2"	"3"	"2"	"10"	"7"	"464"	"0"	"5"	"469"	"0"
"175"	"153"	"42"	"99"	"346"	"8"	"0"	"2"	"2"	"2"	"5"	"2"	"1"	"1"	"6"	"29"	"3"	"17"	"1"	"566"	"0"	"3"	"569"	"0"
"176"	"154"	"31"	"34"	"214"	"5"	"2"	"1"	"2"	"1"	"3"	"4"	"5"	"1"	"4"	"11"	"7"	"4"	"2"	"331"	"0"	"2"	"333"	"0"
"177"	"154A"	"29"	"24"	"241"	"13"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"5"	"0"	"2"	"1"	"319"	"0"	"0"	"319"	"0"
"178"	"155"	"36"	"266"	"226"	"8"	"2"	"3"	"2"	"0"	"2"	"0"	"3"	"2"	"0"	"3"	"5"	"8"	"5"	"571"	"0"	"4"	"575"	"0"
"179"	"156"	"99"	"300"	"49"	"7"	"4"	"4"	"2"	"8"	"7"	"4"	"15"	"5"	"4"	"6"	"14"	"21"	"3"	"552"	"0"	"6"	"558"	"0"
"180"	"157"	"82"	"77"	"252"	"7"	"2"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"4"	"2"	"1"	"7"	"5"	"443"	"0"	"1"	"444"	"0"
"181"	"158"	"57"	"18"	"185"	"9"	"1"	"0"	"1"	"0"	"3"	"5"	"0"	"0"	"2"	"9"	"1"	"11"	"3"	"305"	"0"	"0"	"305"	"0"
"182"	"159"	"100"	"214"	"256"	"9"	"5"	"1"	"4"	"4"	"3"	"5"	"8"	"6"	"7"	"13"	"12"	"18"	"1"	"666"	"0"	"2"	"668"	"0"
"183"	"160"	"86"	"197"	"212"	"5"	"7"	"3"	"2"	"2"	"8"	"4"	"4"	"7"	"9"	"16"	"11"	"33"	"10"	"616"	"0"	"15"	"631"	"0"
"184"	"161"	"159"	"123"	"51"	"3"	"2"	"3"	"0"	"5"	"9"	"3"	"3"	"3"	"5"	"10"	"4"	"24"	"12"	"419"	"0"	"0"	"419"	"0"
"185"	"162"	"116"	"306"	"84"	"1"	"2"	"1"	"2"	"3"	"5"	"3"	"3"	"7"	"7"	"11"	"20"	"30"	"17"	"618"	"0"	"22"	"640"	"0"
"186"	"163"	"52"	"396"	"35"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"5"	"2"	"499"	"0"	"7"	"506"	"0"
"187"	"164"	"27"	"394"	"73"	"8"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"7"	"3"	"522"	"0"	"7"	"529"	"0"
"188"	"165"	"111"	"120"	"333"	"12"	"1"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"585"	"0"	"1"	"586"	"0"
"189"	"166"	"77"	"12"	"174"	"6"	"2"	"1"	"0"	"1"	"2"	"0"	"1"	"3"	"1"	"7"	"1"	"2"	"2"	"292"	"0"	"0"	"292"	"0"
"190"	"167"	"118"	"18"	"164"	"1"	"4"	"0"	"2"	"0"	"1"	"5"	"1"	"0"	"2"	"7"	"3"	"18"	"15"	"359"	"0"	"4"	"363"	"0"
"191"	"167A"	"135"	"35"	"127"	"0"	"2"	"4"	"0"	"3"	"3"	"1"	"0"	"2"	"2"	"0"	"1"	"2"	"7"	"324"	"0"	"3"	"327"	"0"
"192"	"168"	"36"	"701"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"747"	"0"	"10"	"757"	"0"
"193"	"169"	"317"	"98"	"146"	"13"	"1"	"2"	"2"	"1"	"4"	"1"	"1"	"1"	"1"	"5"	"4"	"22"	"8"	"627"	"0"	"5"	"632"	"0"
"194"	"170"	"99"	"716"	"39"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"857"	"0"	"3"	"860"	"0"
"195"	"171"	"221"	"263"	"55"	"2"	"7"	"1"	"2"	"6"	"6"	"4"	"2"	"0"	"3"	"4"	"6"	"11"	"7"	"600"	"0"	"5"	"605"	"0"
"196"	"172"	"94"	"122"	"12"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"233"	"0"	"0"	"233"	"0"
"197"	"173"	"62"	"149"	"200"	"9"	"2"	"2"	"2"	"3"	"3"	"2"	"3"	"2"	"2"	"5"	"3"	"5"	"9"	"463"	"0"	"7"	"470"	"0"
"198"	"174"	"66"	"520"	"28"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"2"	"3"	"2"	"629"	"0"	"9"	"638"	"0"
"199"	"175"	"87"	"58"	"101"	"1"	"2"	"3"	"0"	"1"	"2"	"3"	"2"	"1"	"12"	"7"	"4"	"9"	"10"	"303"	"0"	"7"	"310"	"0"
"200"	"176"	"73"	"19"	"304"	"16"	"4"	"3"	"2"	"2"	"0"	"4"	"2"	"1"	"70"	"7"	"7"	"14"	"4"	"532"	"0"	"8"	"540"	"0"
"201"	"177"	"102"	"116"	"205"	"7"	"5"	"4"	"2"	"3"	"10"	"3"	"3"	"2"	"23"	"12"	"12"	"11"	"11"	"531"	"0"	"6"	"537"	"0"
"202"	"178"	"98"	"78"	"184"	"1"	"0"	"1"	"0"	"0"	"5"	"1"	"1"	"4"	"3"	"4"	"5"	"12"	"7"	"404"	"0"	"3"	"407"	"0"
"203"	"179"	"11"	"654"	"32"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"0"	"704"	"0"	"0"	"704"	"0"
"204"	"180"	"636"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"651"	"0"	"0"	"651"	"0"
"205"	"181"	"416"	"59"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"493"	"0"	"1"	"494"	"0"
"206"	"182"	"125"	"103"	"185"	"15"	"2"	"1"	"3"	"2"	"0"	"1"	"2"	"1"	"4"	"3"	"2"	"3"	"2"	"454"	"0"	"1"	"455"	"0"
"207"	"183"	"79"	"543"	"12"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"4"	"645"	"0"	"5"	"650"	"0"
"208"	"184"	"77"	"110"	"142"	"12"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"1"	"4"	"354"	"0"	"7"	"361"	"0"
"209"	"185"	"175"	"49"	"420"	"4"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"5"	"7"	"2"	"672"	"0"	"0"	"672"	"0"
"210"	"186"	"287"	"26"	"63"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"3"	"1"	"5"	"0"	"11"	"5"	"408"	"0"	"1"	"409"	"0"
"211"	"187"	"119"	"174"	"102"	"8"	"5"	"2"	"2"	"2"	"3"	"4"	"2"	"7"	"8"	"10"	"14"	"16"	"5"	"483"	"0"	"0"	"483"	"0"
"212"	"188"	"191"	"231"	"186"	"11"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"3"	"0"	"3"	"4"	"7"	"7"	"653"	"0"	"1"	"654"	"0"
"213"	"189"	"103"	"256"	"103"	"27"	"5"	"2"	"1"	"2"	"1"	"4"	"2"	"2"	"2"	"5"	"9"	"10"	"11"	"545"	"0"	"21"	"566"	"0"
"214"	"190"	"89"	"158"	"216"	"11"	"1"	"0"	"2"	"2"	"1"	"0"	"4"	"4"	"8"	"14"	"9"	"9"	"6"	"534"	"0"	"10"	"544"	"0"
"215"	"191"	"24"	"427"	"75"	"3"	"0"	"0"	"1"	"3"	"3"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"541"	"0"	"0"	"541"	"0"
"216"	"192"	"145"	"45"	"68"	"3"	"0"	"1"	"0"	"0"	"3"	"0"	"1"	"3"	"6"	"2"	"3"	"12"	"3"	"295"	"0"	"2"	"297"	"0"
"217"	"193"	"83"	"64"	"93"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"3"	"2"	"254"	"0"	"5"	"259"	"0"
"218"	"194"	"31"	"313"	"170"	"5"	"2"	"2"	"1"	"2"	"8"	"1"	"1"	"1"	"2"	"1"	"4"	"1"	"11"	"556"	"0"	"6"	"562"	"0"
"219"	"195"	"63"	"293"	"164"	"1"	"5"	"5"	"2"	"1"	"4"	"4"	"2"	"0"	"0"	"3"	"2"	"5"	"1"	"555"	"0"	"3"	"558"	"0"
"220"	"196"	"103"	"136"	"76"	"1"	"0"	"2"	"0"	"0"	"2"	"4"	"1"	"3"	"1"	"3"	"8"	"6"	"3"	"349"	"0"	"3"	"352"	"0"
"221"	"197"	"55"	"125"	"75"	"5"	"2"	"1"	"3"	"1"	"7"	"2"	"0"	"4"	"3"	"6"	"2"	"8"	"2"	"301"	"0"	"2"	"303"	"0"
"222"	"198"	"49"	"395"	"60"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"0"	"0"	"511"	"0"	"1"	"512"	"0"
"223"	"199"	"278"	"129"	"65"	"3"	"0"	"2"	"0"	"0"	"2"	"0"	"1"	"2"	"1"	"1"	"2"	"5"	"1"	"492"	"0"	"0"	"492"	"0"
"224"	"200"	"187"	"174"	"38"	"2"	"0"	"1"	"2"	"3"	"6"	"2"	"1"	"2"	"5"	"5"	"13"	"29"	"6"	"476"	"0"	"3"	"479"	"0"
"225"	"201"	"96"	"160"	"7"	"0"	"0"	"2"	"0"	"4"	"2"	"2"	"0"	"4"	"0"	"1"	"1"	"4"	"15"	"298"	"0"	"8"	"306"	"0"
"226"	"202"	"111"	"227"	"132"	"2"	"3"	"1"	"0"	"3"	"2"	"3"	"1"	"6"	"2"	"8"	"11"	"10"	"6"	"528"	"0"	"3"	"531"	"0"
"227"	"203"	"46"	"180"	"76"	"3"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"3"	"1"	"3"	"2"	"13"	"332"	"0"	"8"	"340"	"0"
"228"	"204"	"105"	"303"	"79"	"7"	"5"	"1"	"3"	"1"	"2"	"2"	"4"	"9"	"8"	"9"	"9"	"28"	"8"	"583"	"0"	"7"	"590"	"0"
"229"	"205"	"190"	"104"	"12"	"0"	"1"	"0"	"2"	"2"	"4"	"3"	"0"	"5"	"4"	"6"	"15"	"22"	"10"	"380"	"0"	"2"	"382"	"0"
"230"	"206"	"80"	"295"	"120"	"7"	"5"	"1"	"2"	"3"	"2"	"0"	"2"	"4"	"1"	"8"	"6"	"4"	"2"	"542"	"0"	"0"	"542"	"0"
"231"	"207"	"84"	"259"	"137"	"4"	"2"	"5"	"2"	"7"	"4"	"3"	"4"	"9"	"1"	"5"	"9"	"10"	"1"	"546"	"0"	"3"	"549"	"0"
"232"	"208"	"296"	"242"	"26"	"5"	"3"	"2"	"1"	"3"	"0"	"3"	"5"	"4"	"5"	"6"	"20"	"24"	"6"	"651"	"0"	"3"	"654"	"0"
"233"	"209"	"39"	"163"	"31"	"4"	"0"	"1"	"0"	"1"	"2"	"2"	"1"	"2"	"3"	"6"	"10"	"17"	"4"	"286"	"0"	"3"	"289"	"0"
"234"	"210"	"110"	"95"	"90"	"6"	"2"	"2"	"2"	"0"	"3"	"3"	"4"	"2"	"2"	"0"	"3"	"4"	"3"	"331"	"0"	"3"	"334"	"0"
"235"	"211"	"156"	"266"	"57"	"4"	"0"	"1"	"0"	"4"	"2"	"1"	"0"	"3"	"0"	"3"	"1"	"5"	"3"	"506"	"0"	"1"	"507"	"0"
"236"	"212"	"106"	"186"	"66"	"2"	"3"	"1"	"3"	"4"	"2"	"2"	"1"	"1"	"1"	"4"	"2"	"3"	"4"	"391"	"0"	"3"	"394"	"0"
"237"	"213"	"196"	"93"	"15"	"28"	"1"	"1"	"2"	"7"	"5"	"3"	"4"	"5"	"6"	"4"	"4"	"22"	"15"	"411"	"0"	"3"	"414"	"0"
"238"	"214"	"136"	"179"	"17"	"3"	"2"	"1"	"0"	"6"	"3"	"4"	"2"	"4"	"3"	"6"	"5"	"17"	"14"	"402"	"0"	"15"	"417"	"0"
"239"	"215"	"106"	"122"	"148"	"5"	"2"	"0"	"1"	"0"	"1"	"1"	"4"	"4"	"2"	"2"	"1"	"7"	"6"	"412"	"0"	"5"	"417"	"0"
"240"	"216"	"101"	"138"	"13"	"2"	"5"	"1"	"8"	"11"	"7"	"10"	"6"	"11"	"7"	"11"	"20"	"19"	"1"	"371"	"0"	"2"	"373"	"0"
"241"	"217"	"443"	"12"	"4"	"1"	"1"	"1"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"1"	"472"	"0"	"0"	"472"	"0"
"242"	"218"	"317"	"96"	"26"	"6"	"3"	"1"	"0"	"0"	"1"	"0"	"1"	"5"	"6"	"2"	"2"	"10"	"7"	"483"	"0"	"1"	"484"	"0"
"243"	"218A"	"439"	"48"	"42"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"533"	"0"	"0"	"533"	"0"
"244"	"219"	"73"	"104"	"64"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"6"	"0"	"6"	"1"	"261"	"0"	"2"	"263"	"0"
"245"	"220"	"118"	"156"	"166"	"0"	"1"	"0"	"1"	"0"	"3"	"2"	"1"	"4"	"3"	"4"	"6"	"11"	"7"	"483"	"0"	"1"	"484"	"0"
"246"	"220A"	"179"	"116"	"131"	"2"	"2"	"0"	"0"	"3"	"2"	"3"	"2"	"0"	"0"	"1"	"1"	"2"	"4"	"448"	"0"	"1"	"449"	"0"
"247"	"221"	"104"	"188"	"200"	"3"	"0"	"0"	"1"	"0"	"3"	"0"	"2"	"1"	"2"	"3"	"2"	"7"	"2"	"518"	"0"	"2"	"520"	"0"
"248"	"222"	"26"	"239"	"165"	"2"	"1"	"0"	"2"	"3"	"3"	"2"	"1"	"1"	"2"	"3"	"4"	"5"	"3"	"462"	"0"	"3"	"465"	"0"
"249"	"223"	"129"	"363"	"134"	"5"	"3"	"4"	"1"	"6"	"3"	"2"	"1"	"1"	"2"	"0"	"3"	"1"	"4"	"662"	"0"	"3"	"665"	"0"
"250"	"224"	"200"	"158"	"147"	"8"	"4"	"2"	"0"	"1"	"5"	"2"	"0"	"1"	"0"	"2"	"3"	"6"	"6"	"545"	"0"	"3"	"548"	"0"
"251"	"225"	"179"	"132"	"309"	"10"	"4"	"0"	"1"	"2"	"5"	"2"	"7"	"6"	"2"	"13"	"4"	"17"	"1"	"694"	"0"	"1"	"695"	"0"
"252"	"226"	"106"	"227"	"86"	"6"	"12"	"1"	"3"	"3"	"6"	"2"	"2"	"4"	"3"	"4"	"5"	"8"	"6"	"484"	"0"	"4"	"488"	"0"
"253"	"227"	"364"	"90"	"112"	"7"	"2"	"2"	"3"	"0"	"1"	"0"	"1"	"3"	"4"	"9"	"7"	"51"	"13"	"669"	"0"	"7"	"676"	"0"
"254"	"228"	"258"	"236"	"46"	"1"	"2"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"5"	"9"	"17"	"40"	"6"	"626"	"0"	"7"	"633"	"0"
"255"	"229"	"147"	"315"	"60"	"3"	"5"	"1"	"4"	"9"	"7"	"0"	"1"	"8"	"3"	"8"	"6"	"11"	"3"	"591"	"0"	"6"	"597"	"0"
"256"	"230"	"80"	"382"	"116"	"10"	"4"	"3"	"2"	"17"	"5"	"6"	"5"	"7"	"5"	"4"	"18"	"11"	"10"	"685"	"0"	"27"	"712"	"0"
"257"	"231"	"181"	"417"	"56"	"4"	"4"	"0"	"2"	"3"	"4"	"1"	"3"	"2"	"2"	"1"	"2"	"5"	"1"	"688"	"0"	"1"	"689"	"0"
"258"	"232"	"89"	"130"	"46"	"1"	"0"	"1"	"0"	"4"	"5"	"2"	"0"	"2"	"0"	"0"	"3"	"3"	"2"	"288"	"0"	"1"	"289"	"0"
"259"	"233"	"109"	"148"	"82"	"2"	"2"	"0"	"1"	"4"	"2"	"3"	"0"	"1"	"2"	"3"	"2"	"5"	"4"	"370"	"0"	"6"	"376"	"0"
"260"	"234"	"110"	"149"	"60"	"0"	"2"	"1"	"2"	"6"	"4"	"3"	"3"	"6"	"2"	"4"	"10"	"27"	"3"	"392"	"0"	"5"	"397"	"0"
"261"	"235"	"93"	"494"	"23"	"3"	"2"	"2"	"0"	"8"	"2"	"0"	"7"	"3"	"0"	"1"	"4"	"1"	"4"	"647"	"0"	"4"	"651"	"0"
"262"	"236"	"116"	"371"	"179"	"8"	"4"	"2"	"1"	"7"	"9"	"5"	"3"	"1"	"7"	"11"	"3"	"13"	"3"	"743"	"0"	"8"	"751"	"0"
"263"	"237"	"122"	"280"	"64"	"0"	"2"	"0"	"2"	"3"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"5"	"6"	"490"	"0"	"3"	"493"	"0"
"264"	"237A"	"93"	"193"	"59"	"2"	"1"	"2"	"2"	"8"	"1"	"2"	"4"	"5"	"2"	"5"	"1"	"9"	"27"	"416"	"0"	"18"	"434"	"0"
"265"	"238"	"45"	"341"	"32"	"0"	"1"	"0"	"0"	"4"	"1"	"2"	"0"	"2"	"0"	"3"	"5"	"4"	"4"	"444"	"0"	"27"	"471"	"0"
"266"	"238A"	"130"	"145"	"67"	"2"	"1"	"2"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"355"	"0"	"1"	"356"	"0"
"267"	"239"	"210"	"251"	"264"	"6"	"2"	"0"	"1"	"4"	"6"	"5"	"2"	"3"	"4"	"5"	"1"	"7"	"4"	"775"	"0"	"5"	"780"	"0"
"268"	"240"	"189"	"128"	"107"	"7"	"2"	"1"	"1"	"3"	"2"	"1"	"0"	"2"	"5"	"6"	"7"	"7"	"27"	"495"	"0"	"10"	"505"	"0"
"269"	"241"	"68"	"174"	"24"	"0"	"1"	"1"	"2"	"3"	"0"	"0"	"1"	"3"	"2"	"1"	"6"	"5"	"4"	"295"	"0"	"0"	"295"	"0"
"270"	"242"	"186"	"99"	"37"	"5"	"3"	"3"	"1"	"0"	"5"	"1"	"3"	"4"	"1"	"2"	"5"	"9"	"8"	"372"	"0"	"10"	"382"	"0"
"271"	"243"	"394"	"15"	"168"	"6"	"3"	"6"	"3"	"0"	"3"	"2"	"0"	"1"	"1"	"2"	"5"	"23"	"11"	"643"	"0"	"5"	"648"	"0"
"272"	"244"	"93"	"92"	"383"	"15"	"4"	"2"	"2"	"6"	"4"	"2"	"2"	"3"	"10"	"14"	"9"	"12"	"4"	"657"	"0"	"5"	"662"	"0"
"273"	"245"	"163"	"206"	"156"	"10"	"3"	"1"	"4"	"5"	"2"	"4"	"1"	"5"	"4"	"4"	"5"	"11"	"13"	"597"	"0"	"8"	"605"	"0"
"274"	"246"	"114"	"87"	"63"	"7"	"1"	"0"	"2"	"6"	"3"	"4"	"7"	"3"	"2"	"3"	"7"	"16"	"5"	"330"	"0"	"5"	"335"	"0"
"275"	"247"	"115"	"133"	"95"	"4"	"1"	"0"	"2"	"7"	"5"	"0"	"3"	"5"	"9"	"12"	"15"	"8"	"6"	"420"	"0"	"8"	"428"	"0"
"276"	"248"	"71"	"275"	"23"	"4"	"1"	"3"	"2"	"6"	"3"	"1"	"0"	"5"	"1"	"6"	"3"	"1"	"2"	"407"	"0"	"3"	"410"	"0"
"277"	"248A"	"65"	"286"	"21"	"4"	"2"	"1"	"0"	"2"	"1"	"1"	"1"	"4"	"5"	"7"	"8"	"7"	"1"	"416"	"0"	"1"	"417"	"0"
"278"	"249"	"53"	"149"	"130"	"8"	"0"	"3"	"0"	"0"	"2"	"0"	"0"	"2"	"3"	"0"	"2"	"4"	"1"	"357"	"0"	"0"	"357"	"0"
"279"	"249A"	"83"	"97"	"64"	"5"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"256"	"0"	"1"	"257"	"0"
"280"	"250"	"27"	"231"	"68"	"4"	"5"	"5"	"4"	"11"	"3"	"4"	"9"	"8"	"16"	"11"	"26"	"38"	"3"	"473"	"0"	"7"	"480"	"0"
"281"	"251"	"29"	"159"	"19"	"3"	"1"	"1"	"1"	"4"	"1"	"0"	"1"	"5"	"3"	"4"	"7"	"8"	"4"	"250"	"0"	"5"	"255"	"0"
"282"	"252"	"68"	"221"	"46"	"3"	"3"	"2"	"1"	"3"	"4"	"1"	"2"	"3"	"4"	"5"	"6"	"4"	"9"	"385"	"0"	"6"	"391"	"0"
"283"	"253"	"71"	"125"	"91"	"3"	"3"	"3"	"1"	"0"	"1"	"2"	"1"	"4"	"2"	"1"	"7"	"3"	"1"	"319"	"0"	"6"	"325"	"0"
"284"	"254"	"128"	"152"	"13"	"1"	"3"	"3"	"1"	"3"	"2"	"0"	"2"	"3"	"0"	"3"	"3"	"9"	"5"	"331"	"0"	"0"	"331"	"0"
"285"	"255"	"146"	"88"	"45"	"33"	"1"	"2"	"3"	"6"	"3"	"2"	"3"	"9"	"4"	"5"	"11"	"30"	"6"	"397"	"0"	"6"	"403"	"0"
"286"	"256"	"45"	"50"	"17"	"5"	"1"	"2"	"4"	"6"	"2"	"1"	"4"	"4"	"1"	"0"	"2"	"3"	"6"	"153"	"0"	"4"	"157"	"0"
"287"	"Grand Total"	"33398"	"45902"	"34538"	"1540"	"511"	"364"	"344"	"581"	"685"	"1123"	"676"	"621"	"844"	"1282"	"1162"	"2371"	"1319"	"12726
1"	"0"	"1148"	"12840
9"	"0"
