"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"174A"	"4"	"175"	"232"	"22"	"5"	"1"	"5"	"1"	"7"	"10"	"3"	"465"	"0"	"9"	"474"	"0"
"193"	"175"	"10"	"43"	"359"	"8"	"9"	"1"	"0"	"2"	"3"	"26"	"7"	"468"	"0"	"10"	"478"	"0"
"194"	"176"	"21"	"273"	"56"	"123"	"6"	"0"	"11"	"1"	"13"	"15"	"16"	"535"	"0"	"35"	"570"	"0"
"195"	"177"	"16"	"283"	"129"	"41"	"6"	"2"	"8"	"4"	"13"	"13"	"10"	"525"	"0"	"15"	"540"	"0"
"196"	"178"	"8"	"197"	"337"	"108"	"7"	"2"	"3"	"4"	"5"	"16"	"7"	"694"	"0"	"17"	"711"	"0"
"197"	"179"	"7"	"403"	"147"	"46"	"4"	"0"	"2"	"1"	"5"	"7"	"7"	"629"	"0"	"23"	"652"	"0"
"198"	"180"	"13"	"511"	"168"	"39"	"8"	"1"	"6"	"2"	"9"	"14"	"10"	"781"	"0"	"16"	"797"	"0"
"199"	"181"	"2"	"139"	"14"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"166"	"0"	"5"	"171"	"0"
"200"	"182"	"10"	"149"	"372"	"27"	"5"	"1"	"1"	"3"	"6"	"19"	"8"	"601"	"0"	"21"	"622"	"0"
"201"	"183"	"7"	"92"	"77"	"66"	"2"	"2"	"0"	"0"	"5"	"5"	"3"	"259"	"0"	"2"	"261"	"0"
"202"	"184"	"22"	"448"	"173"	"42"	"2"	"1"	"3"	"3"	"12"	"11"	"14"	"731"	"0"	"26"	"757"	"0"
"203"	"185"	"14"	"144"	"237"	"68"	"3"	"1"	"3"	"1"	"2"	"6"	"4"	"483"	"0"	"3"	"486"	"0"
"204"	"186"	"11"	"379"	"181"	"125"	"4"	"5"	"2"	"5"	"21"	"20"	"18"	"771"	"0"	"30"	"801"	"0"
"205"	"187"	"15"	"235"	"116"	"110"	"2"	"3"	"7"	"4"	"11"	"9"	"15"	"527"	"0"	"19"	"546"	"0"
"206"	"188"	"10"	"185"	"90"	"30"	"2"	"1"	"2"	"1"	"5"	"7"	"3"	"336"	"0"	"1"	"337"	"0"
"207"	"189"	"6"	"92"	"405"	"132"	"3"	"4"	"2"	"2"	"16"	"16"	"14"	"692"	"0"	"27"	"719"	"0"
"208"	"190"	"6"	"6"	"174"	"432"	"10"	"2"	"5"	"3"	"3"	"6"	"1"	"648"	"0"	"19"	"667"	"0"
"209"	"191"	"6"	"10"	"64"	"144"	"5"	"2"	"2"	"4"	"2"	"6"	"3"	"248"	"0"	"4"	"252"	"0"
"210"	"192"	"17"	"201"	"37"	"71"	"6"	"0"	"4"	"1"	"2"	"7"	"6"	"352"	"0"	"1"	"353"	"0"
"211"	"193"	"12"	"193"	"386"	"118"	"6"	"0"	"2"	"0"	"8"	"16"	"4"	"745"	"0"	"22"	"767"	"0"
"212"	"194"	"4"	"351"	"166"	"10"	"3"	"1"	"3"	"2"	"4"	"5"	"4"	"553"	"0"	"14"	"567"	"0"
"213"	"195"	"20"	"376"	"155"	"8"	"6"	"3"	"5"	"2"	"10"	"13"	"14"	"612"	"0"	"31"	"643"	"0"
"214"	"196"	"14"	"243"	"270"	"41"	"5"	"1"	"1"	"3"	"3"	"10"	"10"	"601"	"0"	"4"	"605"	"0"
"215"	"197"	"7"	"391"	"162"	"30"	"5"	"0"	"0"	"2"	"9"	"12"	"16"	"634"	"0"	"15"	"649"	"0"
"216"	"198"	"2"	"389"	"70"	"6"	"3"	"2"	"2"	"0"	"2"	"5"	"7"	"488"	"0"	"5"	"493"	"0"
"217"	"199"	"7"	"569"	"50"	"8"	"0"	"2"	"1"	"0"	"3"	"0"	"5"	"645"	"0"	"3"	"648"	"0"
"218"	"200"	"17"	"288"	"452"	"15"	"2"	"1"	"1"	"1"	"7"	"17"	"5"	"806"	"0"	"11"	"817"	"0"
"219"	"201"	"10"	"327"	"314"	"33"	"8"	"6"	"10"	"2"	"14"	"21"	"18"	"763"	"0"	"18"	"781"	"0"
"220"	"202"	"15"	"275"	"332"	"43"	"4"	"0"	"0"	"5"	"8"	"22"	"11"	"715"	"0"	"33"	"748"	"0"
"221"	"203"	"13"	"412"	"150"	"47"	"2"	"3"	"3"	"4"	"11"	"11"	"11"	"667"	"0"	"16"	"683"	"0"
"222"	"204"	"5"	"156"	"27"	"12"	"3"	"4"	"1"	"0"	"6"	"4"	"6"	"224"	"0"	"6"	"230"	"0"
"223"	"205"	"3"	"83"	"121"	"16"	"0"	"1"	"1"	"0"	"1"	"6"	"5"	"237"	"0"	"8"	"245"	"0"
"224"	"206"	"12"	"235"	"223"	"21"	"4"	"3"	"3"	"5"	"9"	"17"	"8"	"540"	"0"	"17"	"557"	"0"
"225"	"207"	"9"	"361"	"64"	"29"	"2"	"0"	"1"	"2"	"5"	"4"	"6"	"483"	"0"	"13"	"496"	"0"
"226"	"208"	"13"	"189"	"155"	"23"	"6"	"2"	"1"	"0"	"5"	"9"	"2"	"405"	"0"	"6"	"411"	"0"
"227"	"209"	"12"	"118"	"214"	"27"	"2"	"1"	"0"	"1"	"5"	"6"	"8"	"394"	"0"	"3"	"397"	"0"
"228"	"210"	"14"	"192"	"387"	"36"	"5"	"3"	"3"	"4"	"14"	"24"	"8"	"690"	"0"	"25"	"715"	"0"
"229"	"211"	"8"	"297"	"384"	"94"	"9"	"3"	"4"	"2"	"12"	"9"	"7"	"829"	"0"	"22"	"851"	"0"
"230"	"212"	"21"	"171"	"426"	"35"	"7"	"1"	"4"	"2"	"20"	"26"	"15"	"728"	"0"	"40"	"768"	"0"
"231"	"213"	"20"	"189"	"318"	"36"	"6"	"1"	"1"	"4"	"20"	"19"	"17"	"631"	"0"	"37"	"668"	"0"
"232"	"214"	"7"	"121"	"203"	"14"	"4"	"4"	"3"	"2"	"24"	"21"	"19"	"422"	"0"	"38"	"460"	"0"
"233"	"215"	"18"	"290"	"264"	"49"	"4"	"1"	"4"	"5"	"6"	"14"	"10"	"665"	"0"	"22"	"687"	"0"
"234"	"216"	"9"	"97"	"630"	"16"	"8"	"3"	"2"	"3"	"6"	"29"	"4"	"807"	"0"	"18"	"825"	"0"
"235"	"217"	"12"	"64"	"371"	"26"	"11"	"2"	"2"	"2"	"14"	"21"	"11"	"536"	"0"	"29"	"565"	"0"
"236"	"218"	"1"	"129"	"196"	"184"	"1"	"1"	"1"	"1"	"5"	"7"	"4"	"530"	"0"	"19"	"549"	"0"
"237"	"219"	"19"	"227"	"351"	"21"	"11"	"2"	"3"	"5"	"18"	"14"	"13"	"684"	"0"	"15"	"699"	"0"
"238"	"220"	"11"	"65"	"407"	"205"	"4"	"3"	"6"	"3"	"6"	"10"	"2"	"722"	"0"	"5"	"727"	"0"
"239"	"Grand Total"	"2625"	"53870"	"47220"	"18298"	"1261"	"477"	"1005"	"696"	"2017"	"2753"	"1985"	"132207"	"0"	"3607"	"135814"	"0"
"240"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"242"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"243"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
