"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"143"	"124"	"30"	"270"	"9"	"167"	"19"	"5"	"2"	"0"	"0"	"28"	"0"	"1"	"2"	"2"	"0"	"1"	"4"	"540"	"0"	"2"	"542"	"0"
"144"	"125"	"74"	"522"	"16"	"333"	"7"	"2"	"1"	"1"	"5"	"54"	"2"	"3"	"12"	"6"	"5"	"11"	"8"	"1062"	"0"	"13"	"1075"	"0"
"145"	"126"	"74"	"122"	"6"	"484"	"7"	"3"	"10"	"3"	"1"	"61"	"3"	"2"	"8"	"6"	"2"	"5"	"6"	"803"	"0"	"10"	"813"	"0"
"146"	"127"	"32"	"81"	"8"	"369"	"11"	"10"	"2"	"2"	"2"	"54"	"3"	"3"	"10"	"2"	"3"	"14"	"5"	"611"	"0"	"1"	"612"	"0"
"147"	"128"	"5"	"307"	"9"	"259"	"3"	"2"	"1"	"3"	"4"	"30"	"5"	"3"	"5"	"5"	"2"	"6"	"0"	"649"	"0"	"4"	"653"	"0"
"148"	"129"	"77"	"146"	"6"	"270"	"2"	"6"	"0"	"5"	"2"	"61"	"3"	"5"	"9"	"5"	"5"	"12"	"2"	"616"	"0"	"6"	"622"	"0"
"149"	"130"	"21"	"140"	"7"	"224"	"2"	"1"	"3"	"170"	"7"	"50"	"3"	"4"	"7"	"4"	"5"	"15"	"3"	"666"	"0"	"3"	"669"	"0"
"150"	"131"	"36"	"81"	"2"	"376"	"5"	"1"	"5"	"0"	"1"	"58"	"0"	"4"	"8"	"2"	"0"	"4"	"2"	"585"	"0"	"2"	"587"	"0"
"151"	"132"	"21"	"34"	"4"	"747"	"15"	"0"	"4"	"3"	"2"	"60"	"1"	"6"	"13"	"4"	"5"	"1"	"5"	"925"	"0"	"4"	"929"	"0"
"152"	"133"	"290"	"394"	"5"	"89"	"3"	"2"	"1"	"2"	"2"	"10"	"2"	"1"	"3"	"7"	"3"	"2"	"26"	"842"	"0"	"20"	"862"	"0"
"153"	"134"	"27"	"536"	"15"	"233"	"5"	"3"	"4"	"2"	"5"	"85"	"4"	"2"	"5"	"4"	"6"	"16"	"2"	"954"	"0"	"7"	"961"	"0"
"154"	"135"	"41"	"495"	"11"	"236"	"5"	"2"	"6"	"1"	"8"	"83"	"8"	"7"	"10"	"4"	"9"	"22"	"4"	"952"	"0"	"6"	"958"	"0"
"155"	"136"	"332"	"85"	"8"	"278"	"5"	"1"	"4"	"1"	"2"	"69"	"3"	"8"	"7"	"2"	"2"	"17"	"20"	"844"	"0"	"5"	"849"	"0"
"156"	"137"	"17"	"242"	"4"	"196"	"1"	"0"	"3"	"0"	"2"	"35"	"0"	"1"	"4"	"3"	"1"	"3"	"1"	"513"	"0"	"3"	"516"	"0"
"157"	"138"	"191"	"96"	"10"	"406"	"11"	"1"	"10"	"2"	"0"	"20"	"4"	"1"	"6"	"2"	"2"	"4"	"4"	"770"	"0"	"0"	"770"	"0"
"158"	"139"	"7"	"116"	"10"	"478"	"5"	"0"	"12"	"0"	"0"	"23"	"1"	"2"	"13"	"3"	"1"	"1"	"2"	"674"	"0"	"3"	"677"	"0"
"159"	"140"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"160"	"141"	"18"	"105"	"6"	"412"	"6"	"1"	"2"	"0"	"1"	"57"	"2"	"5"	"20"	"1"	"3"	"6"	"0"	"645"	"0"	"3"	"648"	"0"
"161"	"141A"	"38"	"32"	"1"	"264"	"2"	"1"	"0"	"2"	"0"	"46"	"4"	"1"	"5"	"1"	"8"	"5"	"2"	"412"	"0"	"5"	"417"	"0"
"162"	"142"	"10"	"422"	"7"	"129"	"2"	"0"	"5"	"2"	"0"	"20"	"0"	"1"	"2"	"2"	"0"	"6"	"5"	"613"	"0"	"9"	"622"	"0"
"163"	"142A"	"25"	"388"	"4"	"118"	"1"	"0"	"7"	"0"	"0"	"8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"558"	"0"	"1"	"559"	"0"
"164"	"143"	"33"	"366"	"6"	"351"	"3"	"2"	"2"	"2"	"3"	"41"	"3"	"3"	"9"	"4"	"6"	"17"	"3"	"854"	"0"	"6"	"860"	"0"
"165"	"144"	"20"	"51"	"2"	"170"	"2"	"1"	"9"	"0"	"1"	"17"	"2"	"1"	"0"	"1"	"0"	"2"	"3"	"282"	"0"	"0"	"282"	"0"
"166"	"145"	"32"	"78"	"1"	"293"	"4"	"2"	"1"	"1"	"2"	"38"	"3"	"5"	"11"	"1"	"4"	"10"	"9"	"495"	"0"	"11"	"506"	"0"
"167"	"146"	"52"	"63"	"7"	"496"	"5"	"2"	"9"	"0"	"0"	"69"	"3"	"2"	"11"	"6"	"4"	"17"	"2"	"748"	"0"	"5"	"753"	"0"
"168"	"147"	"76"	"19"	"2"	"346"	"7"	"0"	"3"	"1"	"0"	"8"	"1"	"2"	"8"	"2"	"2"	"1"	"0"	"478"	"0"	"1"	"479"	"0"
"169"	"148"	"25"	"257"	"4"	"172"	"1"	"0"	"5"	"0"	"1"	"31"	"3"	"4"	"11"	"5"	"2"	"9"	"1"	"531"	"0"	"3"	"534"	"0"
"170"	"149"	"35"	"31"	"9"	"672"	"14"	"3"	"8"	"1"	"2"	"69"	"4"	"5"	"26"	"4"	"3"	"20"	"2"	"908"	"0"	"2"	"910"	"0"
"171"	"150"	"75"	"337"	"8"	"319"	"16"	"6"	"18"	"5"	"5"	"78"	"12"	"15"	"31"	"8"	"5"	"11"	"5"	"954"	"0"	"4"	"958"	"0"
"172"	"151"	"279"	"185"	"10"	"109"	"2"	"1"	"2"	"2"	"4"	"33"	"2"	"3"	"6"	"6"	"3"	"11"	"2"	"660"	"0"	"4"	"664"	"0"
"173"	"152"	"37"	"61"	"5"	"458"	"6"	"2"	"5"	"2"	"2"	"38"	"0"	"4"	"15"	"3"	"2"	"6"	"1"	"647"	"0"	"1"	"648"	"0"
"174"	"152A"	"7"	"115"	"5"	"324"	"1"	"1"	"2"	"1"	"1"	"19"	"4"	"0"	"2"	"1"	"3"	"5"	"0"	"491"	"0"	"0"	"491"	"0"
"175"	"153"	"68"	"187"	"5"	"311"	"2"	"4"	"165"	"2"	"1"	"40"	"4"	"4"	"9"	"6"	"9"	"16"	"2"	"835"	"0"	"10"	"845"	"0"
"176"	"154"	"54"	"44"	"2"	"484"	"3"	"3"	"44"	"2"	"1"	"48"	"6"	"4"	"16"	"5"	"2"	"10"	"2"	"730"	"0"	"4"	"734"	"0"
"177"	"154A"	"19"	"52"	"4"	"299"	"3"	"3"	"53"	"1"	"0"	"48"	"2"	"8"	"9"	"5"	"3"	"5"	"5"	"519"	"0"	"9"	"528"	"0"
"178"	"155"	"19"	"334"	"6"	"260"	"11"	"3"	"2"	"2"	"1"	"53"	"5"	"5"	"8"	"4"	"5"	"13"	"4"	"735"	"0"	"12"	"747"	"0"
"179"	"156"	"93"	"237"	"5"	"410"	"12"	"2"	"14"	"0"	"2"	"81"	"3"	"3"	"12"	"4"	"4"	"11"	"10"	"903"	"0"	"9"	"912"	"0"
"180"	"157"	"24"	"166"	"5"	"356"	"8"	"4"	"5"	"2"	"0"	"51"	"4"	"8"	"13"	"3"	"1"	"13"	"2"	"665"	"0"	"16"	"681"	"0"
"181"	"158"	"21"	"40"	"6"	"597"	"15"	"1"	"4"	"4"	"6"	"69"	"8"	"17"	"30"	"8"	"8"	"25"	"5"	"864"	"0"	"13"	"877"	"0"
"182"	"159"	"91"	"192"	"6"	"349"	"6"	"4"	"3"	"2"	"0"	"41"	"1"	"0"	"12"	"6"	"2"	"3"	"20"	"738"	"0"	"26"	"764"	"0"
"183"	"160"	"78"	"54"	"4"	"272"	"9"	"4"	"7"	"0"	"1"	"49"	"1"	"6"	"12"	"1"	"2"	"8"	"2"	"510"	"0"	"4"	"514"	"0"
"184"	"161"	"54"	"403"	"13"	"305"	"6"	"3"	"1"	"0"	"6"	"83"	"3"	"15"	"9"	"10"	"24"	"34"	"6"	"975"	"0"	"13"	"988"	"0"
"185"	"162"	"7"	"154"	"6"	"394"	"5"	"1"	"1"	"0"	"1"	"47"	"3"	"6"	"13"	"3"	"7"	"7"	"1"	"656"	"0"	"3"	"659"	"0"
"186"	"163"	"57"	"102"	"6"	"316"	"3"	"2"	"0"	"0"	"1"	"34"	"1"	"4"	"6"	"2"	"4"	"7"	"0"	"545"	"0"	"0"	"545"	"0"
"187"	"164"	"272"	"141"	"4"	"159"	"2"	"4"	"1"	"1"	"1"	"21"	"3"	"3"	"5"	"3"	"5"	"14"	"4"	"643"	"0"	"2"	"645"	"0"
"188"	"165"	"96"	"197"	"3"	"233"	"3"	"3"	"7"	"3"	"3"	"60"	"1"	"6"	"10"	"4"	"6"	"21"	"6"	"662"	"0"	"6"	"668"	"0"
"189"	"166"	"68"	"333"	"9"	"324"	"3"	"6"	"6"	"4"	"6"	"70"	"10"	"6"	"6"	"5"	"15"	"6"	"3"	"880"	"0"	"6"	"886"	"0"
"190"	"167"	"19"	"281"	"11"	"221"	"1"	"1"	"0"	"0"	"1"	"21"	"4"	"1"	"0"	"3"	"1"	"2"	"1"	"568"	"0"	"2"	"570"	"0"
"191"	"168"	"9"	"385"	"11"	"50"	"4"	"0"	"1"	"0"	"1"	"5"	"1"	"0"	"3"	"4"	"5"	"7"	"2"	"488"	"0"	"4"	"492"	"0"
"192"	"169"	"10"	"42"	"1"	"282"	"6"	"2"	"3"	"1"	"5"	"17"	"2"	"6"	"2"	"2"	"1"	"4"	"0"	"386"	"0"	"1"	"387"	"0"
"193"	"170"	"40"	"553"	"19"	"296"	"5"	"5"	"2"	"8"	"5"	"69"	"8"	"6"	"11"	"2"	"8"	"9"	"0"	"1046"	"0"	"2"	"1048"	"0"
"194"	"171"	"16"	"376"	"10"	"149"	"4"	"4"	"0"	"2"	"2"	"36"	"1"	"5"	"2"	"3"	"12"	"7"	"4"	"633"	"0"	"13"	"646"	"0"
"195"	"172"	"11"	"61"	"5"	"627"	"13"	"1"	"2"	"0"	"2"	"24"	"4"	"4"	"14"	"1"	"2"	"1"	"3"	"775"	"0"	"0"	"775"	"0"
"196"	"173"	"6"	"38"	"6"	"419"	"8"	"3"	"2"	"1"	"0"	"40"	"2"	"11"	"19"	"2"	"7"	"11"	"1"	"576"	"0"	"1"	"577"	"0"
"197"	"174"	"24"	"290"	"8"	"239"	"4"	"0"	"3"	"0"	"0"	"47"	"1"	"4"	"5"	"4"	"5"	"9"	"1"	"644"	"0"	"6"	"650"	"0"
"198"	"175"	"10"	"248"	"0"	"324"	"5"	"1"	"1"	"3"	"2"	"26"	"2"	"2"	"4"	"1"	"3"	"2"	"1"	"635"	"0"	"5"	"640"	"0"
"199"	"176"	"11"	"429"	"6"	"199"	"5"	"3"	"1"	"4"	"5"	"31"	"3"	"7"	"14"	"8"	"10"	"14"	"6"	"756"	"0"	"8"	"764"	"0"
"200"	"177"	"27"	"481"	"15"	"203"	"4"	"3"	"8"	"0"	"2"	"34"	"4"	"0"	"10"	"6"	"19"	"18"	"4"	"838"	"0"	"20"	"858"	"0"
"201"	"178"	"115"	"275"	"9"	"182"	"6"	"2"	"4"	"2"	"1"	"38"	"7"	"5"	"17"	"1"	"4"	"12"	"1"	"681"	"0"	"1"	"682"	"0"
"202"	"179"	"31"	"245"	"10"	"602"	"6"	"4"	"4"	"5"	"2"	"35"	"1"	"4"	"9"	"3"	"4"	"7"	"3"	"975"	"0"	"0"	"975"	"0"
"203"	"180"	"18"	"387"	"11"	"234"	"5"	"2"	"2"	"1"	"3"	"51"	"0"	"4"	"2"	"6"	"5"	"10"	"0"	"741"	"0"	"3"	"744"	"0"
"204"	"181"	"14"	"135"	"8"	"466"	"10"	"3"	"3"	"1"	"5"	"105"	"1"	"3"	"13"	"1"	"6"	"10"	"0"	"784"	"0"	"2"	"786"	"0"
"205"	"182"	"238"	"28"	"4"	"288"	"11"	"7"	"1"	"2"	"4"	"51"	"5"	"5"	"13"	"5"	"7"	"16"	"3"	"688"	"0"	"0"	"688"	"0"
"206"	"183"	"132"	"49"	"8"	"529"	"15"	"4"	"6"	"0"	"16"	"99"	"4"	"7"	"22"	"11"	"6"	"47"	"19"	"974"	"0"	"14"	"988"	"0"
"207"	"184"	"218"	"61"	"3"	"361"	"7"	"0"	"6"	"1"	"1"	"54"	"6"	"3"	"7"	"2"	"0"	"17"	"8"	"755"	"0"	"3"	"758"	"0"
"208"	"185"	"43"	"248"	"8"	"480"	"3"	"2"	"5"	"8"	"6"	"123"	"8"	"2"	"12"	"2"	"6"	"16"	"5"	"977"	"0"	"10"	"987"	"0"
"209"	"186"	"26"	"65"	"12"	"649"	"12"	"5"	"2"	"1"	"4"	"61"	"7"	"5"	"23"	"6"	"4"	"13"	"1"	"896"	"0"	"1"	"897"	"0"
"210"	"187"	"21"	"139"	"3"	"232"	"4"	"0"	"1"	"0"	"4"	"32"	"2"	"3"	"10"	"4"	"2"	"7"	"17"	"481"	"0"	"26"	"507"	"0"
"211"	"188"	"17"	"259"	"15"	"329"	"6"	"4"	"3"	"1"	"3"	"41"	"2"	"3"	"10"	"10"	"8"	"19"	"3"	"733"	"0"	"7"	"740"	"0"
"212"	"188A"	"20"	"192"	"6"	"319"	"7"	"1"	"4"	"2"	"0"	"31"	"2"	"0"	"2"	"0"	"0"	"3"	"1"	"590"	"0"	"2"	"592"	"0"
"213"	"189"	"52"	"57"	"8"	"688"	"11"	"6"	"14"	"3"	"1"	"63"	"6"	"2"	"13"	"3"	"7"	"4"	"12"	"950"	"0"	"11"	"961"	"0"
"214"	"190"	"28"	"52"	"5"	"326"	"3"	"2"	"4"	"4"	"2"	"65"	"6"	"9"	"16"	"4"	"2"	"12"	"2"	"542"	"0"	"4"	"546"	"0"
"215"	"191"	"48"	"133"	"6"	"522"	"10"	"2"	"8"	"0"	"5"	"69"	"6"	"11"	"17"	"3"	"2"	"15"	"3"	"860"	"0"	"7"	"867"	"0"
"216"	"192"	"49"	"146"	"8"	"588"	"14"	"1"	"2"	"4"	"4"	"49"	"8"	"6"	"5"	"3"	"2"	"6"	"1"	"896"	"0"	"2"	"898"	"0"
"217"	"193"	"18"	"136"	"5"	"633"	"9"	"2"	"3"	"0"	"2"	"44"	"5"	"3"	"15"	"3"	"1"	"11"	"0"	"890"	"0"	"1"	"891"	"0"
"218"	"194"	"11"	"253"	"10"	"271"	"6"	"1"	"1"	"1"	"0"	"48"	"8"	"2"	"4"	"1"	"3"	"3"	"1"	"624"	"0"	"2"	"626"	"0"
"219"	"195"	"35"	"259"	"7"	"292"	"5"	"0"	"1"	"0"	"1"	"67"	"0"	"2"	"4"	"5"	"1"	"10"	"2"	"691"	"0"	"0"	"691"	"0"
"220"	"196"	"21"	"152"	"6"	"347"	"8"	"2"	"8"	"4"	"1"	"32"	"4"	"0"	"8"	"4"	"4"	"8"	"2"	"611"	"0"	"4"	"615"	"0"
"221"	"197"	"17"	"163"	"5"	"416"	"5"	"5"	"5"	"0"	"4"	"56"	"9"	"11"	"24"	"9"	"4"	"14"	"3"	"750"	"0"	"6"	"756"	"0"
"222"	"198"	"25"	"240"	"10"	"299"	"4"	"2"	"4"	"3"	"3"	"45"	"6"	"8"	"21"	"4"	"8"	"9"	"5"	"696"	"0"	"7"	"703"	"0"
"223"	"199"	"9"	"55"	"5"	"677"	"8"	"0"	"6"	"0"	"6"	"66"	"8"	"5"	"24"	"6"	"3"	"14"	"3"	"895"	"0"	"1"	"896"	"0"
"224"	"200"	"3"	"25"	"1"	"30"	"1"	"2"	"1"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"70"	"0"	"0"	"70"	"0"
"225"	"Grand Total"	"18130"	"43309"	"1564"	"72808"	"1404"	"550"	"1010"	"805"	"567"	"9328"	"795"	"1024"	"2318"	"826"	"1109"	"2612"	"876"	"15903
5"	"0"	"1384"	"16041
9"	"0"
"226"	"Place:PURNEA COLLEGE PURNEA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"229"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
