"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"115"	"64"	"183"	"8"	"158"	"11"	"3"	"3"	"1"	"0"	"3"	"0"	"4"	"2"	"2"	"1"	"4"	"7"	"3"	"0"	"457"	"0"	"2"	"459"	"0"
"134"	"115A"	"53"	"184"	"12"	"122"	"8"	"1"	"5"	"0"	"0"	"5"	"3"	"2"	"1"	"3"	"2"	"9"	"2"	"2"	"4"	"418"	"0"	"3"	"421"	"0"
"135"	"116"	"52"	"204"	"8"	"345"	"3"	"4"	"3"	"1"	"4"	"3"	"1"	"2"	"5"	"1"	"2"	"2"	"10"	"4"	"1"	"655"	"0"	"2"	"657"	"0"
"136"	"117"	"6"	"24"	"3"	"313"	"5"	"1"	"2"	"1"	"0"	"0"	"1"	"1"	"8"	"3"	"2"	"5"	"3"	"0"	"1"	"379"	"0"	"6"	"385"	"0"
"137"	"118"	"81"	"145"	"14"	"506"	"20"	"13"	"9"	"3"	"7"	"5"	"2"	"6"	"13"	"2"	"1"	"11"	"1"	"4"	"0"	"843"	"0"	"10"	"853"	"0"
"138"	"119"	"69"	"90"	"9"	"384"	"13"	"11"	"7"	"6"	"14"	"9"	"5"	"9"	"14"	"10"	"8"	"30"	"5"	"5"	"3"	"701"	"0"	"10"	"711"	"0"
"139"	"120"	"79"	"67"	"12"	"259"	"4"	"4"	"4"	"7"	"11"	"6"	"2"	"8"	"13"	"8"	"5"	"16"	"3"	"3"	"4"	"515"	"0"	"5"	"520"	"0"
"140"	"121"	"14"	"17"	"4"	"296"	"8"	"5"	"0"	"1"	"3"	"3"	"1"	"2"	"14"	"0"	"4"	"7"	"2"	"0"	"0"	"381"	"0"	"7"	"388"	"0"
"141"	"122"	"38"	"277"	"12"	"132"	"3"	"5"	"2"	"1"	"8"	"5"	"2"	"8"	"10"	"11"	"16"	"12"	"5"	"2"	"1"	"550"	"0"	"2"	"552"	"0"
"142"	"123"	"84"	"566"	"47"	"18"	"6"	"10"	"3"	"5"	"2"	"9"	"3"	"1"	"2"	"6"	"16"	"11"	"12"	"4"	"3"	"808"	"0"	"5"	"813"	"0"
"143"	"124"	"40"	"392"	"7"	"240"	"6"	"3"	"7"	"1"	"2"	"2"	"2"	"4"	"8"	"7"	"4"	"6"	"25"	"16"	"12"	"784"	"0"	"10"	"794"	"0"
"144"	"125"	"93"	"346"	"8"	"116"	"7"	"5"	"12"	"2"	"6"	"4"	"3"	"4"	"3"	"13"	"13"	"20"	"25"	"19"	"5"	"704"	"0"	"14"	"718"	"0"
"145"	"126"	"107"	"18"	"5"	"565"	"10"	"9"	"2"	"3"	"2"	"3"	"3"	"3"	"2"	"2"	"1"	"1"	"9"	"1"	"0"	"746"	"0"	"5"	"751"	"0"
"146"	"127"	"56"	"53"	"12"	"179"	"6"	"23"	"3"	"3"	"3"	"3"	"3"	"1"	"6"	"1"	"4"	"7"	"5"	"6"	"0"	"374"	"0"	"3"	"377"	"0"
"147"	"128"	"7"	"225"	"5"	"103"	"6"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"2"	"18"	"0"	"374"	"0"	"10"	"384"	"0"
"148"	"129"	"41"	"82"	"8"	"429"	"17"	"19"	"5"	"2"	"10"	"4"	"7"	"4"	"15"	"5"	"7"	"17"	"8"	"2"	"3"	"685"	"0"	"7"	"692"	"0"
"149"	"130"	"47"	"40"	"9"	"278"	"15"	"9"	"4"	"4"	"5"	"6"	"2"	"8"	"6"	"7"	"3"	"9"	"1"	"1"	"2"	"456"	"0"	"9"	"465"	"0"
"150"	"131"	"151"	"328"	"12"	"70"	"6"	"10"	"6"	"3"	"2"	"4"	"6"	"5"	"4"	"10"	"10"	"11"	"8"	"3"	"2"	"651"	"0"	"0"	"651"	"0"
"151"	"132"	"142"	"22"	"5"	"214"	"3"	"13"	"2"	"3"	"3"	"1"	"2"	"0"	"2"	"1"	"3"	"6"	"11"	"0"	"0"	"433"	"0"	"1"	"434"	"0"
"152"	"133"	"75"	"71"	"11"	"402"	"11"	"9"	"4"	"3"	"3"	"2"	"3"	"0"	"4"	"1"	"1"	"1"	"4"	"5"	"0"	"610"	"0"	"0"	"610"	"0"
"153"	"134"	"65"	"254"	"7"	"207"	"2"	"10"	"4"	"3"	"5"	"0"	"1"	"2"	"5"	"0"	"2"	"3"	"9"	"0"	"1"	"580"	"0"	"1"	"581"	"0"
"154"	"135"	"49"	"170"	"11"	"495"	"13"	"3"	"4"	"1"	"12"	"3"	"6"	"4"	"17"	"7"	"4"	"13"	"4"	"2"	"0"	"818"	"0"	"6"	"824"	"0"
"155"	"136"	"55"	"135"	"13"	"485"	"12"	"12"	"6"	"6"	"9"	"5"	"4"	"7"	"25"	"5"	"6"	"29"	"6"	"4"	"7"	"831"	"0"	"13"	"844"	"0"
"156"	"137"	"84"	"43"	"5"	"362"	"4"	"2"	"1"	"4"	"2"	"1"	"2"	"2"	"5"	"3"	"1"	"5"	"11"	"8"	"2"	"547"	"0"	"4"	"551"	"0"
"157"	"138"	"111"	"64"	"11"	"393"	"10"	"1"	"3"	"1"	"6"	"2"	"7"	"2"	"2"	"1"	"0"	"3"	"1"	"2"	"1"	"621"	"0"	"0"	"621"	"0"
"158"	"139"	"348"	"47"	"6"	"240"	"5"	"6"	"3"	"2"	"3"	"4"	"4"	"4"	"8"	"3"	"3"	"6"	"13"	"1"	"0"	"706"	"0"	"3"	"709"	"0"
"159"	"140"	"38"	"51"	"9"	"361"	"17"	"1"	"4"	"4"	"8"	"3"	"1"	"5"	"10"	"3"	"0"	"19"	"6"	"2"	"6"	"548"	"0"	"16"	"564"	"0"
"160"	"141"	"38"	"156"	"10"	"433"	"10"	"6"	"2"	"7"	"3"	"2"	"5"	"1"	"7"	"4"	"0"	"8"	"23"	"2"	"3"	"720"	"0"	"8"	"728"	"0"
"161"	"142"	"182"	"106"	"11"	"251"	"10"	"6"	"4"	"7"	"8"	"1"	"6"	"0"	"3"	"2"	"3"	"11"	"8"	"5"	"6"	"630"	"0"	"5"	"635"	"0"
"162"	"142A"	"105"	"60"	"5"	"159"	"3"	"4"	"2"	"2"	"0"	"4"	"2"	"1"	"4"	"2"	"3"	"4"	"11"	"6"	"4"	"381"	"0"	"3"	"384"	"0"
"163"	"143"	"83"	"465"	"13"	"302"	"14"	"5"	"7"	"2"	"6"	"4"	"4"	"12"	"9"	"6"	"8"	"6"	"11"	"11"	"2"	"970"	"0"	"5"	"975"	"0"
"164"	"144"	"112"	"112"	"7"	"189"	"8"	"7"	"3"	"6"	"6"	"6"	"5"	"3"	"3"	"5"	"4"	"10"	"29"	"18"	"8"	"541"	"0"	"12"	"553"	"0"
"165"	"145"	"57"	"69"	"3"	"229"	"0"	"4"	"0"	"0"	"5"	"1"	"4"	"2"	"7"	"3"	"5"	"12"	"5"	"2"	"0"	"408"	"0"	"5"	"413"	"0"
"166"	"146"	"196"	"209"	"4"	"296"	"6"	"8"	"7"	"4"	"12"	"5"	"1"	"9"	"6"	"3"	"5"	"13"	"30"	"17"	"7"	"838"	"0"	"8"	"846"	"0"
"167"	"147"	"103"	"14"	"4"	"246"	"3"	"2"	"4"	"2"	"1"	"1"	"3"	"1"	"5"	"4"	"0"	"11"	"3"	"3"	"1"	"411"	"0"	"0"	"411"	"0"
"168"	"148"	"56"	"31"	"13"	"365"	"11"	"6"	"3"	"0"	"10"	"8"	"8"	"7"	"12"	"5"	"4"	"13"	"33"	"12"	"11"	"608"	"0"	"10"	"618"	"0"
"169"	"149"	"73"	"78"	"12"	"220"	"3"	"3"	"2"	"2"	"4"	"1"	"1"	"1"	"9"	"1"	"3"	"4"	"17"	"3"	"4"	"441"	"0"	"5"	"446"	"0"
"170"	"150"	"98"	"166"	"18"	"568"	"19"	"14"	"7"	"8"	"7"	"6"	"7"	"6"	"9"	"1"	"5"	"8"	"10"	"5"	"0"	"962"	"0"	"1"	"963"	"0"
"171"	"151"	"82"	"62"	"7"	"522"	"15"	"17"	"7"	"4"	"14"	"8"	"6"	"6"	"9"	"15"	"21"	"37"	"7"	"2"	"4"	"845"	"0"	"20"	"865"	"0"
"172"	"152"	"39"	"94"	"6"	"268"	"4"	"4"	"4"	"3"	"2"	"1"	"1"	"1"	"4"	"0"	"1"	"5"	"2"	"0"	"0"	"439"	"0"	"2"	"441"	"0"
"173"	"153"	"62"	"173"	"14"	"390"	"7"	"4"	"0"	"3"	"4"	"5"	"3"	"5"	"11"	"6"	"5"	"25"	"9"	"5"	"5"	"736"	"0"	"8"	"744"	"0"
"174"	"154"	"36"	"125"	"8"	"209"	"7"	"2"	"2"	"5"	"2"	"1"	"4"	"1"	"4"	"2"	"2"	"2"	"2"	"1"	"0"	"415"	"0"	"2"	"417"	"0"
"175"	"155"	"22"	"72"	"3"	"408"	"7"	"2"	"1"	"2"	"6"	"3"	"5"	"2"	"10"	"0"	"3"	"8"	"5"	"3"	"1"	"563"	"0"	"16"	"579"	"0"
"176"	"156"	"55"	"59"	"3"	"466"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"592"	"0"	"2"	"594"	"0"
"177"	"157"	"59"	"231"	"9"	"287"	"1"	"12"	"4"	"4"	"5"	"1"	"3"	"1"	"0"	"3"	"2"	"1"	"3"	"2"	"0"	"628"	"0"	"0"	"628"	"0"
"178"	"158"	"46"	"135"	"2"	"222"	"6"	"3"	"0"	"2"	"3"	"2"	"3"	"4"	"4"	"2"	"7"	"19"	"2"	"1"	"0"	"463"	"0"	"4"	"467"	"0"
"179"	"159"	"120"	"31"	"1"	"301"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"12"	"2"	"1"	"475"	"0"	"4"	"479"	"0"
"180"	"160"	"118"	"12"	"3"	"286"	"1"	"3"	"0"	"1"	"1"	"2"	"0"	"2"	"3"	"1"	"0"	"6"	"15"	"2"	"1"	"457"	"0"	"5"	"462"	"0"
"181"	"161"	"78"	"306"	"11"	"104"	"4"	"6"	"5"	"0"	"4"	"9"	"2"	"3"	"9"	"19"	"11"	"25"	"6"	"4"	"1"	"607"	"0"	"8"	"615"	"0"
"182"	"162"	"213"	"189"	"6"	"224"	"11"	"13"	"4"	"9"	"5"	"10"	"4"	"8"	"11"	"10"	"13"	"40"	"32"	"27"	"13"	"842"	"0"	"27"	"869"	"0"
"183"	"163"	"162"	"138"	"11"	"128"	"1"	"20"	"1"	"2"	"5"	"5"	"0"	"5"	"6"	"2"	"10"	"22"	"20"	"7"	"4"	"549"	"0"	"13"	"562"	"0"
"184"	"164"	"120"	"198"	"20"	"94"	"4"	"12"	"1"	"2"	"6"	"8"	"4"	"6"	"7"	"4"	"8"	"11"	"31"	"10"	"7"	"553"	"0"	"15"	"568"	"0"
"185"	"165"	"48"	"229"	"10"	"199"	"2"	"11"	"3"	"1"	"4"	"2"	"4"	"1"	"5"	"7"	"24"	"8"	"6"	"2"	"5"	"571"	"0"	"3"	"574"	"0"
"186"	"166"	"140"	"156"	"4"	"164"	"4"	"3"	"4"	"7"	"8"	"4"	"3"	"5"	"9"	"9"	"5"	"17"	"1"	"1"	"3"	"547"	"0"	"3"	"550"	"0"
"187"	"167"	"207"	"62"	"8"	"164"	"6"	"8"	"3"	"1"	"7"	"8"	"8"	"3"	"6"	"11"	"13"	"18"	"20"	"3"	"2"	"558"	"0"	"14"	"572"	"0"
"188"	"168"	"147"	"402"	"9"	"152"	"4"	"11"	"2"	"4"	"1"	"6"	"2"	"3"	"7"	"12"	"16"	"24"	"10"	"6"	"5"	"823"	"0"	"7"	"830"	"0"
"189"	"169"	"34"	"326"	"12"	"271"	"10"	"5"	"3"	"3"	"3"	"3"	"1"	"0"	"3"	"1"	"7"	"5"	"4"	"0"	"1"	"692"	"0"	"3"	"695"	"0"
"190"	"170"	"78"	"207"	"10"	"324"	"13"	"3"	"4"	"2"	"7"	"1"	"0"	"4"	"10"	"7"	"1"	"7"	"12"	"4"	"0"	"694"	"0"	"5"	"699"	"0"
"191"	"171"	"12"	"121"	"6"	"223"	"6"	"4"	"0"	"0"	"1"	"1"	"0"	"3"	"7"	"2"	"4"	"5"	"1"	"1"	"1"	"398"	"0"	"0"	"398"	"0"
"192"	"172"	"12"	"92"	"4"	"208"	"6"	"2"	"2"	"0"	"3"	"1"	"3"	"3"	"4"	"5"	"3"	"4"	"6"	"1"	"2"	"361"	"0"	"1"	"362"	"0"
"193"	"173"	"84"	"90"	"12"	"143"	"6"	"7"	"1"	"1"	"3"	"0"	"1"	"1"	"6"	"2"	"9"	"6"	"7"	"1"	"2"	"382"	"0"	"9"	"391"	"0"
"194"	"174"	"49"	"520"	"13"	"30"	"3"	"14"	"0"	"2"	"2"	"10"	"2"	"3"	"1"	"2"	"9"	"7"	"16"	"6"	"4"	"693"	"0"	"1"	"694"	"0"
"195"	"175"	"34"	"57"	"2"	"374"	"5"	"1"	"0"	"0"	"4"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"3"	"0"	"0"	"486"	"0"	"4"	"490"	"0"
"196"	"176"	"12"	"124"	"7"	"220"	"9"	"1"	"1"	"2"	"7"	"2"	"0"	"9"	"15"	"8"	"5"	"15"	"1"	"6"	"0"	"444"	"0"	"25"	"469"	"0"
"197"	"177"	"106"	"22"	"1"	"390"	"10"	"4"	"1"	"3"	"4"	"3"	"5"	"3"	"9"	"4"	"4"	"13"	"6"	"1"	"1"	"590"	"0"	"12"	"602"	"0"
"198"	"178"	"23"	"133"	"3"	"191"	"8"	"6"	"1"	"3"	"5"	"1"	"1"	"1"	"7"	"4"	"3"	"3"	"10"	"4"	"2"	"409"	"0"	"7"	"416"	"0"
"199"	"179"	"26"	"252"	"13"	"320"	"13"	"9"	"7"	"4"	"8"	"6"	"3"	"1"	"4"	"2"	"5"	"9"	"5"	"3"	"1"	"691"	"0"	"4"	"695"	"0"
"200"	"180"	"38"	"74"	"10"	"467"	"6"	"5"	"2"	"2"	"10"	"2"	"4"	"2"	"11"	"0"	"5"	"6"	"24"	"14"	"4"	"686"	"0"	"14"	"700"	"0"
"201"	"181"	"97"	"250"	"17"	"375"	"10"	"15"	"4"	"4"	"10"	"4"	"14"	"7"	"14"	"17"	"15"	"31"	"6"	"13"	"8"	"911"	"0"	"23"	"934"	"0"
"202"	"182"	"58"	"62"	"4"	"339"	"2"	"4"	"4"	"0"	"4"	"2"	"1"	"4"	"9"	"5"	"4"	"14"	"6"	"4"	"2"	"528"	"0"	"11"	"539"	"0"
"203"	"183"	"104"	"201"	"8"	"272"	"7"	"12"	"8"	"5"	"12"	"11"	"7"	"13"	"22"	"17"	"24"	"62"	"3"	"2"	"0"	"790"	"0"	"8"	"798"	"0"
"204"	"184"	"81"	"175"	"10"	"580"	"7"	"7"	"2"	"0"	"5"	"4"	"1"	"2"	"2"	"2"	"3"	"7"	"1"	"1"	"2"	"892"	"0"	"2"	"894"	"0"
"205"	"185"	"26"	"102"	"7"	"458"	"5"	"3"	"0"	"0"	"6"	"5"	"1"	"7"	"16"	"9"	"5"	"5"	"0"	"0"	"1"	"656"	"0"	"2"	"658"	"0"
"206"	"186"	"22"	"65"	"8"	"356"	"9"	"3"	"2"	"4"	"7"	"5"	"1"	"3"	"14"	"4"	"4"	"17"	"4"	"11"	"4"	"543"	"0"	"8"	"551"	"0"
"207"	"187"	"53"	"74"	"4"	"467"	"12"	"2"	"1"	"4"	"4"	"2"	"2"	"1"	"2"	"2"	"3"	"2"	"3"	"1"	"0"	"639"	"0"	"2"	"641"	"0"
"208"	"188"	"105"	"138"	"6"	"407"	"14"	"1"	"2"	"6"	"9"	"6"	"5"	"3"	"11"	"3"	"1"	"1"	"6"	"7"	"3"	"734"	"0"	"5"	"739"	"0"
"209"	"189"	"120"	"382"	"11"	"145"	"4"	"8"	"4"	"0"	"12"	"4"	"4"	"2"	"5"	"13"	"10"	"22"	"9"	"9"	"4"	"768"	"0"	"13"	"781"	"0"
"210"	"190"	"118"	"325"	"12"	"151"	"6"	"2"	"5"	"3"	"11"	"9"	"3"	"2"	"15"	"13"	"22"	"48"	"7"	"6"	"2"	"760"	"0"	"9"	"769"	"0"
"211"	"191"	"124"	"227"	"36"	"270"	"13"	"17"	"5"	"2"	"3"	"9"	"4"	"1"	"6"	"4"	"1"	"10"	"68"	"80"	"32"	"912"	"0"	"69"	"981"	"0"
"212"	"192"	"97"	"239"	"9"	"152"	"5"	"7"	"0"	"2"	"0"	"1"	"4"	"3"	"6"	"2"	"7"	"6"	"26"	"12"	"5"	"583"	"0"	"12"	"595"	"0"
"213"	"193"	"46"	"432"	"15"	"26"	"2"	"15"	"1"	"1"	"1"	"3"	"0"	"2"	"0"	"2"	"9"	"15"	"3"	"5"	"0"	"578"	"0"	"3"	"581"	"0"
"214"	"194"	"15"	"130"	"5"	"232"	"12"	"14"	"3"	"2"	"10"	"8"	"3"	"8"	"13"	"4"	"12"	"7"	"4"	"2"	"2"	"486"	"0"	"6"	"492"	"0"
"215"	"195"	"17"	"34"	"3"	"217"	"3"	"1"	"1"	"0"	"1"	"1"	"0"	"4"	"5"	"1"	"4"	"3"	"0"	"0"	"2"	"297"	"0"	"0"	"297"	"0"
"216"	"196"	"20"	"123"	"5"	"26"	"6"	"199"	"18"	"7"	"5"	"3"	"1"	"3"	"0"	"3"	"1"	"2"	"6"	"1"	"0"	"429"	"0"	"3"	"432"	"0"
"217"	"197"	"87"	"75"	"6"	"457"	"11"	"16"	"5"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"1"	"667"	"0"	"1"	"668"	"0"
"218"	"198"	"33"	"361"	"3"	"103"	"2"	"5"	"1"	"0"	"3"	"2"	"4"	"4"	"7"	"2"	"8"	"9"	"3"	"1"	"1"	"552"	"0"	"1"	"553"	"0"
"219"	"199"	"37"	"386"	"4"	"6"	"0"	"7"	"3"	"0"	"0"	"2"	"0"	"2"	"0"	"2"	"1"	"6"	"0"	"8"	"1"	"465"	"0"	"1"	"466"	"0"
"220"	"200"	"28"	"145"	"10"	"291"	"4"	"9"	"2"	"4"	"2"	"3"	"2"	"0"	"9"	"3"	"2"	"5"	"6"	"1"	"1"	"527"	"0"	"2"	"529"	"0"
"221"	"201"	"24"	"178"	"11"	"234"	"7"	"2"	"0"	"1"	"3"	"2"	"6"	"2"	"3"	"3"	"1"	"3"	"3"	"3"	"4"	"490"	"0"	"1"	"491"	"0"
"222"	"202"	"37"	"357"	"13"	"145"	"4"	"13"	"4"	"2"	"7"	"4"	"2"	"2"	"6"	"9"	"9"	"19"	"0"	"4"	"3"	"640"	"0"	"3"	"643"	"0"
"223"	"203"	"14"	"157"	"6"	"177"	"3"	"3"	"2"	"2"	"13"	"2"	"0"	"3"	"6"	"7"	"5"	"11"	"2"	"5"	"3"	"421"	"0"	"12"	"433"	"0"
"224"	"204"	"94"	"500"	"4"	"116"	"1"	"3"	"1"	"0"	"2"	"1"	"1"	"3"	"9"	"6"	"8"	"8"	"6"	"5"	"2"	"770"	"0"	"5"	"775"	"0"
"225"	"205"	"113"	"244"	"12"	"439"	"11"	"7"	"5"	"3"	"6"	"1"	"5"	"2"	"14"	"6"	"4"	"12"	"6"	"8"	"4"	"902"	"0"	"0"	"902"	"0"
"226"	"206"	"98"	"334"	"4"	"56"	"3"	"5"	"2"	"1"	"1"	"0"	"2"	"1"	"3"	"3"	"6"	"13"	"4"	"3"	"0"	"539"	"0"	"1"	"540"	"0"
"227"	"207"	"122"	"375"	"3"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"6"	"8"	"0"	"3"	"0"	"524"	"0"	"0"	"524"	"0"
"228"	"208"	"24"	"21"	"0"	"172"	"2"	"0"	"0"	"2"	"3"	"0"	"1"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"230"	"0"	"1"	"231"	"0"
"229"	"209"	"109"	"123"	"14"	"333"	"11"	"12"	"3"	"3"	"8"	"6"	"2"	"3"	"6"	"3"	"3"	"5"	"9"	"4"	"1"	"658"	"0"	"0"	"658"	"0"
"230"	"210"	"97"	"202"	"14"	"370"	"11"	"0"	"2"	"4"	"5"	"4"	"8"	"5"	"8"	"6"	"5"	"10"	"43"	"14"	"11"	"819"	"0"	"18"	"837"	"0"
"231"	"211"	"19"	"84"	"8"	"277"	"8"	"5"	"3"	"0"	"6"	"2"	"0"	"3"	"4"	"3"	"5"	"14"	"4"	"1"	"0"	"446"	"0"	"5"	"451"	"0"
"232"	"212"	"53"	"81"	"5"	"359"	"6"	"5"	"3"	"1"	"7"	"2"	"0"	"6"	"13"	"10"	"6"	"12"	"2"	"0"	"1"	"572"	"0"	"3"	"575"	"0"
"233"	"213"	"30"	"148"	"6"	"340"	"5"	"1"	"1"	"3"	"2"	"0"	"1"	"1"	"6"	"0"	"1"	"5"	"8"	"3"	"1"	"562"	"0"	"2"	"564"	"0"
"234"	"214"	"138"	"104"	"9"	"197"	"2"	"8"	"4"	"3"	"1"	"3"	"6"	"3"	"2"	"2"	"1"	"3"	"2"	"1"	"1"	"490"	"0"	"0"	"490"	"0"
"235"	"215"	"185"	"86"	"4"	"158"	"6"	"45"	"7"	"4"	"10"	"5"	"3"	"2"	"6"	"4"	"5"	"9"	"13"	"8"	"3"	"563"	"0"	"3"	"566"	"0"
"236"	"216"	"75"	"301"	"17"	"355"	"9"	"2"	"1"	"7"	"6"	"4"	"5"	"8"	"3"	"2"	"4"	"5"	"9"	"7"	"1"	"821"	"0"	"5"	"826"	"0"
"237"	"217"	"50"	"50"	"5"	"270"	"5"	"4"	"1"	"1"	"8"	"4"	"2"	"1"	"11"	"6"	"4"	"10"	"6"	"3"	"4"	"445"	"0"	"15"	"460"	"0"
"238"	"218"	"76"	"22"	"7"	"238"	"5"	"7"	"4"	"2"	"10"	"4"	"4"	"2"	"6"	"6"	"2"	"10"	"5"	"1"	"1"	"412"	"0"	"5"	"417"	"0"
"239"	"219"	"34"	"302"	"1"	"312"	"7"	"2"	"2"	"3"	"4"	"0"	"1"	"2"	"10"	"1"	"2"	"2"	"9"	"12"	"5"	"711"	"0"	"5"	"716"	"0"
"240"	"220"	"87"	"241"	"4"	"316"	"4"	"4"	"2"	"3"	"6"	"0"	"2"	"2"	"11"	"3"	"2"	"9"	"8"	"6"	"3"	"713"	"0"	"7"	"720"	"0"
"241"	"221"	"161"	"107"	"11"	"234"	"8"	"9"	"4"	"4"	"11"	"2"	"0"	"6"	"10"	"3"	"3"	"14"	"9"	"2"	"2"	"600"	"0"	"7"	"607"	"0"
"242"	"222"	"53"	"58"	"4"	"238"	"3"	"2"	"0"	"1"	"2"	"3"	"1"	"1"	"12"	"2"	"3"	"8"	"2"	"1"	"1"	"395"	"0"	"5"	"400"	"0"
"243"	"223"	"104"	"80"	"8"	"394"	"8"	"6"	"1"	"0"	"10"	"7"	"2"	"5"	"12"	"2"	"5"	"21"	"9"	"2"	"6"	"682"	"0"	"5"	"687"	"0"
"244"	"224"	"120"	"33"	"9"	"351"	"6"	"4"	"3"	"1"	"7"	"2"	"2"	"2"	"6"	"0"	"1"	"5"	"25"	"9"	"3"	"589"	"0"	"5"	"594"	"0"
"245"	"225"	"86"	"84"	"11"	"388"	"6"	"3"	"1"	"2"	"1"	"1"	"2"	"1"	"2"	"2"	"3"	"3"	"9"	"1"	"2"	"608"	"0"	"3"	"611"	"0"
"246"	"226"	"90"	"148"	"10"	"400"	"10"	"8"	"2"	"0"	"5"	"3"	"4"	"1"	"7"	"1"	"1"	"6"	"24"	"7"	"1"	"728"	"0"	"5"	"733"	"0"
"247"	"227"	"147"	"43"	"17"	"359"	"8"	"7"	"8"	"2"	"3"	"3"	"2"	"2"	"0"	"0"	"2"	"3"	"7"	"1"	"1"	"615"	"0"	"0"	"615"	"0"
"248"	"228"	"70"	"414"	"10"	"62"	"3"	"15"	"2"	"2"	"3"	"3"	"1"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"590"	"0"	"1"	"591"	"0"
"249"	"229"	"29"	"92"	"8"	"98"	"6"	"10"	"1"	"2"	"4"	"1"	"0"	"0"	"3"	"3"	"1"	"8"	"1"	"1"	"2"	"270"	"0"	"2"	"272"	"0"
"250"	"230"	"359"	"247"	"13"	"114"	"3"	"4"	"2"	"3"	"5"	"2"	"7"	"3"	"3"	"2"	"5"	"3"	"6"	"2"	"0"	"783"	"0"	"5"	"788"	"0"
"251"	"231"	"105"	"262"	"10"	"198"	"8"	"11"	"3"	"3"	"12"	"10"	"4"	"3"	"13"	"8"	"14"	"16"	"8"	"6"	"2"	"696"	"0"	"9"	"705"	"0"
"252"	"232"	"140"	"426"	"23"	"76"	"4"	"6"	"16"	"5"	"9"	"4"	"10"	"2"	"13"	"15"	"49"	"58"	"18"	"21"	"7"	"902"	"0"	"11"	"913"	"0"
"253"	"233"	"138"	"444"	"12"	"100"	"9"	"10"	"6"	"3"	"2"	"6"	"3"	"4"	"1"	"5"	"4"	"7"	"12"	"5"	"4"	"775"	"0"	"3"	"778"	"0"
"254"	"234"	"45"	"91"	"3"	"63"	"2"	"3"	"1"	"1"	"3"	"3"	"1"	"1"	"1"	"0"	"0"	"1"	"3"	"1"	"0"	"223"	"0"	"2"	"225"	"0"
"255"	"235"	"20"	"33"	"10"	"573"	"11"	"5"	"2"	"7"	"7"	"6"	"3"	"2"	"5"	"1"	"4"	"4"	"1"	"1"	"0"	"695"	"0"	"3"	"698"	"0"
"256"	"236"	"69"	"156"	"16"	"204"	"10"	"4"	"3"	"1"	"3"	"3"	"3"	"2"	"8"	"3"	"1"	"3"	"19"	"20"	"2"	"530"	"0"	"6"	"536"	"0"
"257"	"237"	"66"	"238"	"22"	"419"	"20"	"15"	"5"	"9"	"27"	"4"	"5"	"7"	"8"	"10"	"6"	"10"	"17"	"12"	"3"	"903"	"0"	"9"	"912"	"0"
"258"	"238"	"24"	"523"	"6"	"7"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"571"	"0"	"0"	"571"	"0"
"259"	"239"	"134"	"476"	"7"	"43"	"4"	"3"	"4"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"4"	"1"	"1"	"681"	"0"	"0"	"681"	"0"
"260"	"240"	"83"	"234"	"14"	"207"	"4"	"7"	"3"	"4"	"5"	"7"	"1"	"0"	"0"	"1"	"0"	"4"	"3"	"1"	"1"	"579"	"0"	"0"	"579"	"0"
"261"	"241"	"44"	"335"	"8"	"33"	"2"	"13"	"0"	"3"	"0"	"2"	"0"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"450"	"0"	"0"	"450"	"0"
"262"	"Grand Total"	"20479"	"40579"	"2180"	"65528"	"1736"	"1789"	"1365"	"618"	"1257"	"824"	"713"	"797"	"1936"	"1118"	"1438"	"2718"	"2022"	"1268"	"676"	"14904
1"	"0"	"1530"	"15057
1"	"0"
"263"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
