"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"203"	"182"	"158"	"9"	"349"	"85"	"9"	"9"	"9"	"10"	"16"	"6"	"660"	"0"	"20"	"680"	"0"
"204"	"183"	"102"	"2"	"74"	"146"	"5"	"5"	"2"	"8"	"6"	"4"	"354"	"0"	"19"	"373"	"0"
"205"	"184"	"78"	"9"	"260"	"104"	"2"	"2"	"8"	"9"	"16"	"10"	"498"	"0"	"16"	"514"	"0"
"206"	"185"	"192"	"3"	"191"	"58"	"3"	"3"	"6"	"2"	"9"	"3"	"470"	"0"	"19"	"489"	"0"
"207"	"186"	"271"	"2"	"67"	"44"	"1"	"0"	"8"	"1"	"9"	"3"	"406"	"0"	"16"	"422"	"0"
"208"	"186A"	"213"	"11"	"131"	"34"	"4"	"6"	"1"	"1"	"2"	"1"	"404"	"0"	"9"	"413"	"0"
"209"	"187"	"228"	"3"	"257"	"57"	"3"	"7"	"12"	"1"	"13"	"11"	"592"	"0"	"12"	"604"	"0"
"210"	"188"	"86"	"2"	"178"	"26"	"2"	"1"	"2"	"3"	"6"	"8"	"314"	"0"	"17"	"331"	"0"
"211"	"189"	"305"	"12"	"182"	"56"	"1"	"6"	"5"	"7"	"9"	"4"	"587"	"0"	"17"	"604"	"0"
"212"	"190"	"252"	"9"	"154"	"116"	"3"	"9"	"9"	"14"	"14"	"11"	"591"	"0"	"11"	"602"	"0"
"213"	"191"	"400"	"19"	"268"	"83"	"3"	"5"	"23"	"10"	"6"	"6"	"823"	"0"	"12"	"835"	"0"
"214"	"192"	"221"	"6"	"184"	"166"	"5"	"2"	"11"	"11"	"13"	"13"	"632"	"0"	"28"	"660"	"0"
"215"	"193"	"236"	"3"	"234"	"45"	"3"	"4"	"4"	"9"	"7"	"10"	"555"	"0"	"26"	"581"	"0"
"216"	"194"	"211"	"3"	"39"	"49"	"0"	"2"	"1"	"5"	"1"	"2"	"313"	"0"	"2"	"315"	"0"
"217"	"195"	"229"	"8"	"401"	"34"	"6"	"2"	"2"	"4"	"12"	"4"	"702"	"0"	"7"	"709"	"0"
"218"	"196"	"204"	"6"	"318"	"42"	"4"	"2"	"6"	"9"	"18"	"9"	"618"	"0"	"22"	"640"	"0"
"219"	"197"	"134"	"2"	"180"	"42"	"4"	"3"	"16"	"5"	"11"	"3"	"400"	"0"	"9"	"409"	"0"
"220"	"198"	"277"	"8"	"230"	"53"	"1"	"6"	"5"	"4"	"5"	"3"	"592"	"0"	"32"	"624"	"0"
"221"	"199"	"431"	"4"	"116"	"17"	"0"	"4"	"3"	"0"	"3"	"1"	"579"	"0"	"11"	"590"	"0"
"222"	"200"	"187"	"0"	"308"	"34"	"1"	"1"	"2"	"1"	"3"	"2"	"539"	"0"	"6"	"545"	"0"
"223"	"201"	"358"	"9"	"119"	"45"	"2"	"1"	"1"	"4"	"2"	"3"	"544"	"0"	"12"	"556"	"0"
"224"	"202"	"375"	"20"	"203"	"61"	"0"	"2"	"13"	"3"	"5"	"6"	"688"	"0"	"19"	"707"	"0"
"225"	"203"	"299"	"12"	"224"	"48"	"1"	"1"	"7"	"1"	"5"	"5"	"603"	"0"	"15"	"618"	"0"
"226"	"204"	"219"	"5"	"392"	"33"	"6"	"1"	"3"	"6"	"3"	"6"	"674"	"0"	"16"	"690"	"0"
"227"	"205"	"307"	"6"	"396"	"13"	"2"	"1"	"4"	"4"	"6"	"8"	"747"	"0"	"21"	"768"	"0"
"228"	"206"	"215"	"5"	"201"	"82"	"4"	"1"	"9"	"5"	"11"	"6"	"539"	"0"	"17"	"556"	"0"
"229"	"207"	"49"	"3"	"159"	"134"	"4"	"5"	"5"	"16"	"12"	"2"	"389"	"0"	"15"	"404"	"0"
"230"	"207A"	"207"	"4"	"91"	"32"	"1"	"3"	"9"	"1"	"3"	"7"	"358"	"0"	"16"	"374"	"0"
"231"	"208"	"147"	"4"	"298"	"41"	"1"	"0"	"0"	"0"	"5"	"1"	"497"	"0"	"2"	"499"	"0"
"232"	"209"	"126"	"2"	"174"	"13"	"0"	"2"	"3"	"4"	"5"	"3"	"332"	"0"	"8"	"340"	"0"
"233"	"210"	"231"	"6"	"210"	"44"	"1"	"1"	"1"	"0"	"4"	"1"	"499"	"0"	"7"	"506"	"0"
"234"	"211"	"185"	"28"	"108"	"150"	"4"	"3"	"12"	"8"	"14"	"8"	"520"	"0"	"18"	"538"	"0"
"235"	"212"	"132"	"2"	"243"	"61"	"0"	"4"	"1"	"3"	"3"	"0"	"449"	"0"	"6"	"455"	"0"
"236"	"213"	"283"	"6"	"292"	"48"	"1"	"5"	"2"	"6"	"15"	"2"	"660"	"0"	"8"	"668"	"0"
"237"	"214"	"343"	"16"	"324"	"95"	"6"	"11"	"9"	"8"	"13"	"9"	"834"	"0"	"23"	"857"	"0"
"238"	"215"	"218"	"7"	"212"	"40"	"2"	"3"	"3"	"5"	"9"	"0"	"499"	"0"	"6"	"505"	"0"
"239"	"216"	"257"	"5"	"181"	"56"	"1"	"1"	"7"	"7"	"8"	"3"	"526"	"0"	"12"	"538"	"0"
"240"	"217"	"142"	"1"	"93"	"19"	"0"	"4"	"4"	"0"	"1"	"0"	"264"	"0"	"8"	"272"	"0"
"241"	"218"	"135"	"12"	"354"	"99"	"11"	"5"	"4"	"6"	"21"	"2"	"649"	"0"	"10"	"659"	"0"
"242"	"219"	"258"	"7"	"265"	"59"	"2"	"8"	"9"	"2"	"4"	"6"	"620"	"0"	"18"	"638"	"0"
"243"	"220"	"123"	"4"	"468"	"45"	"5"	"0"	"1"	"9"	"24"	"7"	"686"	"0"	"23"	"709"	"0"
"244"	"221"	"232"	"4"	"209"	"113"	"7"	"4"	"7"	"10"	"10"	"7"	"603"	"0"	"24"	"627"	"0"
"245"	"222"	"107"	"2"	"226"	"80"	"3"	"2"	"3"	"4"	"5"	"3"	"435"	"0"	"5"	"440"	"0"
"246"	"223"	"149"	"6"	"52"	"47"	"1"	"5"	"2"	"1"	"4"	"3"	"270"	"0"	"13"	"283"	"0"
"247"	"224"	"222"	"5"	"53"	"138"	"3"	"2"	"5"	"8"	"27"	"10"	"473"	"0"	"27"	"500"	"0"
"248"	"225"	"274"	"7"	"210"	"35"	"2"	"0"	"3"	"1"	"3"	"0"	"535"	"0"	"4"	"539"	"0"
"249"	"226"	"304"	"10"	"381"	"64"	"4"	"4"	"7"	"4"	"12"	"9"	"799"	"0"	"14"	"813"	"0"
"250"	"227"	"147"	"3"	"251"	"8"	"0"	"2"	"5"	"1"	"3"	"0"	"420"	"0"	"3"	"423"	"0"
"251"	"228"	"203"	"7"	"136"	"180"	"6"	"3"	"6"	"7"	"13"	"10"	"571"	"0"	"24"	"595"	"0"
"252"	"229"	"216"	"6"	"272"	"75"	"3"	"0"	"2"	"7"	"8"	"4"	"593"	"0"	"11"	"604"	"0"
"253"	"230"	"275"	"4"	"39"	"123"	"0"	"4"	"10"	"7"	"7"	"6"	"475"	"0"	"17"	"492"	"0"
"254"	"231"	"181"	"3"	"217"	"119"	"4"	"4"	"6"	"12"	"9"	"5"	"560"	"0"	"17"	"577"	"0"
"255"	"232"	"43"	"8"	"436"	"26"	"5"	"0"	"3"	"7"	"12"	"9"	"549"	"0"	"24"	"573"	"0"
"256"	"233"	"556"	"4"	"171"	"17"	"3"	"2"	"8"	"3"	"3"	"1"	"768"	"0"	"12"	"780"	"0"
"257"	"234"	"306"	"5"	"122"	"28"	"0"	"1"	"5"	"2"	"4"	"4"	"477"	"0"	"26"	"503"	"0"
"258"	"234A"	"218"	"6"	"159"	"53"	"1"	"3"	"3"	"3"	"7"	"5"	"458"	"0"	"21"	"479"	"0"
"259"	"235"	"265"	"6"	"210"	"44"	"2"	"1"	"6"	"6"	"8"	"5"	"553"	"0"	"22"	"575"	"0"
"260"	"236"	"192"	"1"	"274"	"6"	"0"	"1"	"1"	"2"	"3"	"2"	"482"	"0"	"8"	"490"	"0"
"261"	"237"	"244"	"8"	"229"	"26"	"2"	"1"	"6"	"3"	"10"	"7"	"536"	"0"	"31"	"567"	"0"
"262"	"Grand Total"	"54182"	"1458"	"47688"	"21609"	"688"	"895"	"1604"	"1365"	"2334"	"1231"	"133054"	"0"	"3669"	"136723"	"0"
"263"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
