"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"125"	"15"	"438"	"34"	"2"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"498"	"0"	"5"	"503"	"0"
"145"	"126"	"33"	"371"	"131"	"2"	"1"	"1"	"1"	"2"	"6"	"2"	"3"	"0"	"4"	"2"	"5"	"16"	"1"	"581"	"0"	"4"	"585"	"0"
"146"	"127"	"35"	"638"	"37"	"6"	"1"	"1"	"2"	"0"	"1"	"3"	"2"	"0"	"1"	"0"	"1"	"2"	"4"	"734"	"0"	"3"	"737"	"0"
"147"	"128"	"102"	"484"	"102"	"2"	"2"	"4"	"1"	"3"	"2"	"4"	"0"	"0"	"3"	"7"	"1"	"4"	"5"	"726"	"0"	"14"	"740"	"0"
"148"	"129"	"66"	"414"	"29"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"1"	"1"	"1"	"2"	"4"	"4"	"7"	"533"	"0"	"7"	"540"	"0"
"149"	"130"	"127"	"180"	"439"	"17"	"3"	"3"	"4"	"2"	"3"	"5"	"3"	"4"	"11"	"15"	"14"	"36"	"0"	"866"	"0"	"5"	"871"	"0"
"150"	"131"	"39"	"237"	"129"	"7"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"422"	"0"	"4"	"426"	"0"
"151"	"131A"	"71"	"242"	"168"	"7"	"0"	"0"	"2"	"1"	"3"	"1"	"1"	"3"	"4"	"2"	"4"	"6"	"6"	"521"	"0"	"6"	"527"	"0"
"152"	"132"	"22"	"310"	"92"	"2"	"1"	"0"	"0"	"2"	"4"	"0"	"2"	"0"	"1"	"2"	"1"	"0"	"0"	"439"	"0"	"4"	"443"	"0"
"153"	"133"	"43"	"502"	"89"	"0"	"1"	"0"	"2"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"645"	"0"	"2"	"647"	"0"
"154"	"134"	"29"	"278"	"66"	"4"	"2"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"389"	"0"	"6"	"395"	"0"
"155"	"134A"	"27"	"271"	"75"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"1"	"3"	"1"	"2"	"386"	"0"	"7"	"393"	"0"
"156"	"135"	"123"	"175"	"137"	"4"	"3"	"0"	"0"	"5"	"3"	"0"	"2"	"12"	"12"	"8"	"8"	"15"	"1"	"508"	"0"	"2"	"510"	"0"
"157"	"136"	"51"	"431"	"131"	"6"	"0"	"3"	"0"	"3"	"2"	"1"	"2"	"0"	"2"	"2"	"6"	"5"	"3"	"648"	"0"	"11"	"659"	"0"
"158"	"137"	"51"	"255"	"110"	"3"	"3"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"3"	"3"	"9"	"2"	"5"	"449"	"0"	"10"	"459"	"0"
"159"	"137A"	"50"	"159"	"108"	"10"	"1"	"1"	"1"	"3"	"0"	"0"	"2"	"2"	"6"	"7"	"8"	"15"	"2"	"375"	"0"	"8"	"383"	"0"
"160"	"138"	"70"	"210"	"239"	"16"	"3"	"1"	"3"	"1"	"3"	"0"	"0"	"5"	"12"	"9"	"14"	"13"	"2"	"601"	"0"	"2"	"603"	"0"
"161"	"139"	"99"	"132"	"47"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"3"	"2"	"4"	"4"	"298"	"0"	"3"	"301"	"0"
"162"	"140"	"22"	"495"	"29"	"0"	"0"	"0"	"0"	"0"	"4"	"3"	"0"	"4"	"0"	"4"	"2"	"2"	"4"	"569"	"0"	"53"	"622"	"0"
"163"	"141"	"29"	"510"	"95"	"1"	"0"	"2"	"2"	"1"	"3"	"0"	"0"	"2"	"2"	"2"	"8"	"11"	"8"	"676"	"0"	"55"	"731"	"0"
"164"	"142"	"87"	"514"	"110"	"3"	"1"	"2"	"1"	"9"	"3"	"2"	"4"	"3"	"5"	"13"	"14"	"41"	"28"	"840"	"0"	"11"	"851"	"0"
"165"	"143"	"12"	"17"	"785"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"820"	"0"	"1"	"821"	"0"
"166"	"144"	"17"	"1"	"543"	"8"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"578"	"0"	"1"	"579"	"0"
"167"	"144A"	"26"	"6"	"492"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"529"	"0"	"0"	"529"	"0"
"168"	"145"	"229"	"119"	"371"	"8"	"6"	"3"	"2"	"4"	"2"	"2"	"0"	"6"	"7"	"15"	"5"	"21"	"7"	"807"	"0"	"3"	"810"	"0"
"169"	"146"	"16"	"339"	"170"	"13"	"0"	"1"	"0"	"2"	"2"	"0"	"1"	"1"	"1"	"6"	"2"	"4"	"5"	"563"	"0"	"4"	"567"	"0"
"170"	"147"	"36"	"146"	"376"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"3"	"3"	"2"	"3"	"5"	"578"	"0"	"10"	"588"	"0"
"171"	"148"	"20"	"194"	"89"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"2"	"2"	"3"	"317"	"0"	"4"	"321"	"0"
"172"	"148A"	"30"	"195"	"62"	"2"	"1"	"0"	"0"	"0"	"5"	"1"	"0"	"0"	"1"	"3"	"5"	"10"	"4"	"319"	"0"	"9"	"328"	"0"
"173"	"149"	"46"	"187"	"323"	"11"	"3"	"6"	"2"	"7"	"2"	"2"	"1"	"3"	"3"	"4"	"2"	"3"	"7"	"612"	"0"	"14"	"626"	"0"
"174"	"150"	"112"	"133"	"301"	"5"	"2"	"2"	"0"	"3"	"2"	"1"	"2"	"1"	"5"	"10"	"8"	"19"	"4"	"610"	"0"	"6"	"616"	"0"
"175"	"151"	"29"	"147"	"193"	"6"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"1"	"3"	"3"	"4"	"391"	"0"	"7"	"398"	"0"
"176"	"152"	"55"	"59"	"466"	"8"	"0"	"2"	"2"	"4"	"1"	"4"	"2"	"2"	"6"	"17"	"3"	"5"	"2"	"638"	"0"	"4"	"642"	"0"
"177"	"153"	"88"	"86"	"99"	"5"	"1"	"0"	"0"	"1"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"2"	"0"	"287"	"0"	"0"	"287"	"0"
"178"	"154"	"127"	"124"	"58"	"3"	"0"	"6"	"3"	"1"	"7"	"0"	"10"	"6"	"8"	"3"	"8"	"23"	"9"	"396"	"0"	"4"	"400"	"0"
"179"	"155"	"3"	"720"	"18"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"742"	"0"	"1"	"743"	"0"
"180"	"156"	"20"	"143"	"368"	"30"	"1"	"2"	"0"	"4"	"3"	"1"	"1"	"2"	"5"	"2"	"3"	"3"	"0"	"588"	"0"	"2"	"590"	"0"
"181"	"157"	"110"	"29"	"365"	"5"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"5"	"2"	"3"	"3"	"530"	"0"	"2"	"532"	"0"
"182"	"158"	"156"	"153"	"73"	"4"	"2"	"2"	"0"	"2"	"7"	"4"	"2"	"2"	"7"	"6"	"11"	"25"	"9"	"465"	"0"	"11"	"476"	"0"
"183"	"159"	"118"	"96"	"169"	"7"	"2"	"1"	"4"	"3"	"4"	"2"	"2"	"1"	"2"	"5"	"1"	"8"	"1"	"426"	"0"	"1"	"427"	"0"
"184"	"160"	"76"	"156"	"112"	"5"	"5"	"0"	"3"	"4"	"6"	"0"	"0"	"1"	"1"	"1"	"2"	"2"	"0"	"374"	"0"	"0"	"374"	"0"
"185"	"161"	"71"	"322"	"114"	"4"	"5"	"5"	"2"	"11"	"4"	"1"	"7"	"15"	"4"	"11"	"6"	"19"	"4"	"605"	"0"	"7"	"612"	"0"
"186"	"162"	"80"	"259"	"117"	"7"	"5"	"1"	"1"	"2"	"3"	"1"	"0"	"2"	"2"	"0"	"1"	"2"	"2"	"485"	"0"	"1"	"486"	"0"
"187"	"163"	"36"	"284"	"291"	"4"	"1"	"2"	"1"	"3"	"3"	"3"	"2"	"7"	"5"	"9"	"9"	"17"	"9"	"686"	"0"	"23"	"709"	"0"
"188"	"164"	"68"	"293"	"116"	"8"	"0"	"0"	"1"	"2"	"1"	"3"	"0"	"3"	"2"	"5"	"3"	"5"	"3"	"513"	"0"	"7"	"520"	"0"
"189"	"165"	"67"	"682"	"20"	"1"	"1"	"2"	"1"	"8"	"4"	"4"	"1"	"3"	"3"	"5"	"9"	"8"	"1"	"820"	"0"	"7"	"827"	"0"
"190"	"166"	"8"	"13"	"236"	"2"	"1"	"0"	"3"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"265"	"0"	"0"	"265"	"0"
"191"	"167"	"46"	"635"	"18"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"14"	"7"	"3"	"731"	"0"	"1"	"732"	"0"
"192"	"168"	"21"	"654"	"9"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"2"	"2"	"2"	"19"	"8"	"1"	"724"	"0"	"6"	"730"	"0"
"193"	"169"	"143"	"188"	"57"	"1"	"5"	"0"	"3"	"2"	"2"	"2"	"2"	"1"	"0"	"2"	"1"	"4"	"6"	"419"	"0"	"8"	"427"	"0"
"194"	"170"	"64"	"12"	"61"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"147"	"0"	"0"	"147"	"0"
"195"	"171"	"33"	"430"	"149"	"4"	"1"	"5"	"0"	"0"	"0"	"3"	"2"	"3"	"3"	"6"	"3"	"11"	"3"	"656"	"0"	"3"	"659"	"0"
"196"	"172"	"17"	"499"	"33"	"2"	"1"	"0"	"1"	"4"	"1"	"0"	"2"	"5"	"2"	"5"	"4"	"5"	"1"	"582"	"0"	"1"	"583"	"0"
"197"	"173"	"436"	"116"	"14"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"4"	"7"	"8"	"591"	"0"	"2"	"593"	"0"
"198"	"174"	"369"	"154"	"12"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"2"	"1"	"1"	"2"	"2"	"1"	"550"	"0"	"0"	"550"	"0"
"199"	"175"	"564"	"31"	"60"	"8"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"4"	"3"	"4"	"5"	"0"	"684"	"0"	"2"	"686"	"0"
"200"	"176"	"143"	"70"	"21"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"6"	"5"	"250"	"0"	"0"	"250"	"0"
"201"	"177"	"325"	"84"	"71"	"5"	"1"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"5"	"5"	"504"	"0"	"4"	"508"	"0"
"202"	"178"	"233"	"44"	"11"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"1"	"2"	"7"	"304"	"0"	"4"	"308"	"0"
"203"	"179"	"44"	"359"	"197"	"15"	"1"	"0"	"0"	"7"	"1"	"2"	"2"	"8"	"2"	"5"	"9"	"12"	"4"	"668"	"0"	"28"	"696"	"0"
"204"	"180"	"75"	"303"	"80"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"3"	"1"	"2"	"3"	"3"	"4"	"481"	"0"	"0"	"481"	"0"
"205"	"181"	"0"	"7"	"584"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"591"	"0"	"0"	"591"	"0"
"206"	"182"	"12"	"755"	"15"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"789"	"0"	"4"	"793"	"0"
"207"	"183"	"27"	"445"	"15"	"4"	"0"	"0"	"3"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"501"	"0"	"3"	"504"	"0"
"208"	"184"	"23"	"263"	"199"	"4"	"0"	"2"	"0"	"2"	"2"	"2"	"2"	"4"	"1"	"0"	"3"	"0"	"0"	"507"	"0"	"2"	"509"	"0"
"209"	"185"	"28"	"265"	"184"	"8"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"5"	"3"	"2"	"5"	"3"	"508"	"0"	"3"	"511"	"0"
"210"	"186"	"64"	"280"	"493"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"843"	"0"	"0"	"843"	"0"
"211"	"187"	"329"	"130"	"264"	"2"	"1"	"1"	"2"	"5"	"10"	"3"	"3"	"2"	"4"	"5"	"5"	"20"	"13"	"799"	"0"	"3"	"802"	"0"
"212"	"188"	"23"	"749"	"8"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"3"	"1"	"792"	"0"	"3"	"795"	"0"
"213"	"189"	"22"	"497"	"105"	"1"	"0"	"9"	"3"	"4"	"0"	"2"	"3"	"8"	"2"	"4"	"8"	"13"	"9"	"690"	"0"	"35"	"725"	"0"
"214"	"190"	"18"	"166"	"340"	"11"	"3"	"2"	"2"	"1"	"2"	"0"	"3"	"5"	"3"	"11"	"2"	"3"	"1"	"573"	"0"	"7"	"580"	"0"
"215"	"190A"	"2"	"71"	"148"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"229"	"0"	"0"	"229"	"0"
"216"	"191"	"83"	"341"	"270"	"2"	"1"	"5"	"2"	"1"	"0"	"0"	"0"	"2"	"2"	"3"	"2"	"3"	"2"	"719"	"0"	"5"	"724"	"0"
"217"	"192"	"196"	"387"	"68"	"5"	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"0"	"7"	"0"	"3"	"2"	"3"	"686"	"0"	"3"	"689"	"0"
"218"	"193"	"6"	"320"	"88"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"7"	"1"	"1"	"0"	"429"	"0"	"0"	"429"	"0"
"219"	"194"	"53"	"299"	"239"	"6"	"6"	"6"	"2"	"6"	"4"	"4"	"3"	"11"	"5"	"12"	"23"	"28"	"2"	"709"	"0"	"5"	"714"	"0"
"220"	"195"	"524"	"24"	"15"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"5"	"4"	"578"	"0"	"0"	"578"	"0"
"221"	"196"	"111"	"224"	"17"	"4"	"2"	"1"	"1"	"3"	"0"	"2"	"0"	"0"	"1"	"0"	"3"	"5"	"1"	"375"	"0"	"2"	"377"	"0"
"222"	"197"	"95"	"153"	"113"	"8"	"5"	"7"	"2"	"6"	"0"	"0"	"4"	"3"	"3"	"5"	"5"	"6"	"6"	"421"	"0"	"4"	"425"	"0"
"223"	"198"	"39"	"43"	"711"	"3"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"3"	"1"	"3"	"1"	"2"	"2"	"814"	"0"	"0"	"814"	"0"
"224"	"199"	"196"	"112"	"180"	"1"	"0"	"2"	"1"	"0"	"5"	"1"	"1"	"1"	"0"	"5"	"2"	"2"	"4"	"513"	"0"	"1"	"514"	"0"
"225"	"200"	"150"	"235"	"136"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"2"	"1"	"0"	"3"	"2"	"6"	"3"	"543"	"0"	"3"	"546"	"0"
"226"	"201"	"193"	"139"	"117"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"455"	"0"	"0"	"455"	"0"
"227"	"201A"	"151"	"85"	"86"	"3"	"1"	"2"	"0"	"1"	"4"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"12"	"351"	"0"	"7"	"358"	"0"
"228"	"202"	"49"	"167"	"140"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"3"	"0"	"364"	"0"	"1"	"365"	"0"
"229"	"202A"	"39"	"140"	"98"	"4"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"286"	"0"	"1"	"287"	"0"
"230"	"203"	"312"	"60"	"312"	"4"	"1"	"0"	"1"	"1"	"5"	"0"	"1"	"0"	"2"	"6"	"4"	"7"	"0"	"716"	"0"	"1"	"717"	"0"
"231"	"204"	"46"	"318"	"91"	"3"	"4"	"1"	"0"	"5"	"3"	"0"	"2"	"7"	"1"	"8"	"9"	"15"	"2"	"515"	"0"	"5"	"520"	"0"
"232"	"205"	"176"	"52"	"87"	"0"	"2"	"1"	"1"	"0"	"1"	"3"	"1"	"1"	"0"	"4"	"0"	"1"	"4"	"334"	"0"	"1"	"335"	"0"
"233"	"206"	"127"	"77"	"187"	"9"	"2"	"2"	"4"	"2"	"3"	"1"	"1"	"2"	"5"	"6"	"2"	"19"	"25"	"474"	"0"	"7"	"481"	"0"
"234"	"207"	"146"	"136"	"231"	"9"	"6"	"1"	"2"	"2"	"3"	"2"	"4"	"2"	"3"	"2"	"4"	"8"	"10"	"571"	"0"	"15"	"586"	"0"
"235"	"208"	"13"	"145"	"211"	"4"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"379"	"0"	"1"	"380"	"0"
"236"	"209"	"84"	"77"	"180"	"2"	"1"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"358"	"0"	"0"	"358"	"0"
"237"	"209A"	"79"	"109"	"79"	"3"	"1"	"1"	"1"	"3"	"1"	"3"	"0"	"0"	"0"	"2"	"4"	"1"	"0"	"287"	"0"	"1"	"288"	"0"
"238"	"210"	"115"	"144"	"57"	"5"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"332"	"0"	"1"	"333"	"0"
"239"	"211"	"149"	"39"	"797"	"6"	"1"	"8"	"0"	"1"	"1"	"0"	"0"	"2"	"4"	"2"	"1"	"8"	"4"	"1023"	"0"	"4"	"1027"	"0"
"240"	"212"	"183"	"182"	"118"	"2"	"3"	"3"	"3"	"1"	"2"	"1"	"2"	"1"	"3"	"1"	"2"	"11"	"4"	"522"	"0"	"3"	"525"	"0"
"241"	"213"	"20"	"311"	"50"	"4"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"1"	"1"	"3"	"1"	"0"	"0"	"395"	"0"	"6"	"401"	"0"
"242"	"213A"	"16"	"218"	"143"	"1"	"1"	"3"	"0"	"4"	"1"	"1"	"1"	"3"	"2"	"3"	"2"	"4"	"0"	"403"	"0"	"5"	"408"	"0"
"243"	"214"	"39"	"334"	"143"	"7"	"1"	"0"	"4"	"1"	"2"	"6"	"2"	"2"	"1"	"2"	"5"	"5"	"2"	"556"	"0"	"3"	"559"	"0"
"244"	"214A"	"64"	"274"	"144"	"5"	"0"	"0"	"0"	"5"	"4"	"3"	"1"	"2"	"0"	"8"	"3"	"9"	"9"	"531"	"0"	"14"	"545"	"0"
"245"	"215"	"15"	"155"	"257"	"5"	"0"	"0"	"0"	"2"	"2"	"6"	"1"	"4"	"3"	"6"	"8"	"10"	"2"	"476"	"0"	"4"	"480"	"0"
"246"	"216"	"15"	"90"	"323"	"2"	"0"	"0"	"0"	"2"	"1"	"2"	"0"	"2"	"0"	"4"	"0"	"0"	"1"	"442"	"0"	"7"	"449"	"0"
"247"	"217"	"57"	"342"	"174"	"13"	"3"	"1"	"1"	"5"	"3"	"2"	"0"	"10"	"7"	"8"	"8"	"13"	"4"	"651"	"0"	"14"	"665"	"0"
"248"	"218"	"52"	"165"	"427"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"650"	"0"	"1"	"651"	"0"
"249"	"219"	"84"	"300"	"21"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"415"	"0"	"0"	"415"	"0"
"250"	"220"	"33"	"334"	"151"	"5"	"6"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"2"	"4"	"2"	"6"	"2"	"550"	"0"	"14"	"564"	"0"
"251"	"221"	"3"	"718"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"730"	"0"	"1"	"731"	"0"
"252"	"222"	"5"	"737"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"758"	"0"	"1"	"759"	"0"
"253"	"223"	"5"	"807"	"32"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"845"	"0"	"6"	"851"	"0"
"254"	"224"	"8"	"751"	"24"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"785"	"0"	"2"	"787"	"0"
"255"	"225"	"39"	"115"	"536"	"2"	"1"	"6"	"0"	"3"	"1"	"0"	"0"	"2"	"1"	"2"	"1"	"4"	"4"	"717"	"0"	"4"	"721"	"0"
"256"	"226"	"1"	"555"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"562"	"0"	"4"	"566"	"0"
"257"	"227"	"62"	"112"	"222"	"9"	"4"	"2"	"2"	"1"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"4"	"2"	"426"	"0"	"3"	"429"	"0"
"258"	"228"	"13"	"45"	"481"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"2"	"1"	"550"	"0"	"1"	"551"	"0"
"259"	"229"	"25"	"461"	"56"	"3"	"1"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"3"	"1"	"2"	"2"	"3"	"564"	"0"	"5"	"569"	"0"
"260"	"229A"	"22"	"488"	"26"	"0"	"0"	"6"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"4"	"1"	"2"	"553"	"0"	"3"	"556"	"0"
"261"	"230"	"48"	"323"	"290"	"5"	"0"	"0"	"4"	"2"	"1"	"0"	"0"	"1"	"2"	"2"	"3"	"3"	"6"	"690"	"0"	"4"	"694"	"0"
"262"	"231"	"82"	"92"	"61"	"4"	"3"	"1"	"3"	"3"	"5"	"0"	"2"	"2"	"0"	"2"	"1"	"9"	"3"	"273"	"0"	"4"	"277"	"0"
"263"	"231A"	"40"	"179"	"63"	"3"	"0"	"2"	"0"	"4"	"0"	"1"	"2"	"2"	"1"	"6"	"5"	"17"	"2"	"327"	"0"	"5"	"332"	"0"
"264"	"232"	"133"	"141"	"21"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"0"	"7"	"1"	"319"	"0"	"2"	"321"	"0"
"265"	"232A"	"48"	"159"	"34"	"3"	"3"	"0"	"0"	"0"	"6"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"258"	"0"	"1"	"259"	"0"
"266"	"233"	"24"	"123"	"141"	"7"	"0"	"3"	"2"	"0"	"5"	"3"	"1"	"4"	"5"	"5"	"7"	"8"	"3"	"341"	"0"	"8"	"349"	"0"
"267"	"234"	"27"	"163"	"24"	"1"	"1"	"0"	"0"	"2"	"5"	"1"	"2"	"3"	"1"	"6"	"6"	"11"	"2"	"255"	"0"	"6"	"261"	"0"
"268"	"235"	"45"	"654"	"75"	"0"	"3"	"0"	"0"	"1"	"8"	"0"	"1"	"1"	"0"	"0"	"4"	"0"	"1"	"793"	"0"	"1"	"794"	"0"
"269"	"236"	"34"	"401"	"41"	"2"	"0"	"2"	"0"	"4"	"2"	"1"	"1"	"5"	"2"	"3"	"8"	"2"	"5"	"513"	"0"	"10"	"523"	"0"
"270"	"237"	"23"	"174"	"90"	"3"	"1"	"0"	"0"	"5"	"2"	"2"	"3"	"5"	"8"	"10"	"4"	"7"	"0"	"337"	"0"	"0"	"337"	"0"
"271"	"238"	"29"	"201"	"140"	"6"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"3"	"7"	"16"	"10"	"7"	"6"	"430"	"0"	"9"	"439"	"0"
"272"	"239"	"4"	"200"	"347"	"7"	"1"	"2"	"0"	"2"	"2"	"1"	"1"	"0"	"1"	"3"	"7"	"12"	"1"	"591"	"0"	"16"	"607"	"0"
"273"	"240"	"30"	"289"	"103"	"1"	"0"	"1"	"2"	"2"	"1"	"3"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"438"	"0"	"4"	"442"	"0"
"274"	"241"	"30"	"98"	"176"	"6"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"8"	"4"	"6"	"3"	"1"	"339"	"0"	"0"	"339"	"0"
"275"	"241A"	"36"	"38"	"75"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"0"	"0"	"150"	"0"
"276"	"242"	"80"	"320"	"306"	"8"	"8"	"2"	"1"	"5"	"2"	"1"	"3"	"4"	"1"	"6"	"9"	"14"	"2"	"772"	"0"	"4"	"776"	"0"
"277"	"243"	"101"	"41"	"292"	"5"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"4"	"2"	"11"	"4"	"465"	"0"	"1"	"466"	"0"
"278"	"244"	"125"	"67"	"289"	"5"	"2"	"1"	"0"	"2"	"0"	"2"	"0"	"2"	"5"	"7"	"9"	"5"	"1"	"522"	"0"	"3"	"525"	"0"
"279"	"245"	"63"	"229"	"445"	"7"	"4"	"5"	"2"	"2"	"1"	"2"	"2"	"1"	"3"	"5"	"2"	"2"	"0"	"775"	"0"	"0"	"775"	"0"
"280"	"246"	"50"	"461"	"14"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"11"	"538"	"0"	"14"	"552"	"0"
"281"	"247"	"26"	"152"	"194"	"8"	"3"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"5"	"2"	"2"	"1"	"398"	"0"	"2"	"400"	"0"
"282"	"248"	"110"	"102"	"291"	"5"	"0"	"2"	"1"	"2"	"4"	"3"	"3"	"3"	"3"	"6"	"2"	"2"	"5"	"544"	"0"	"1"	"545"	"0"
"283"	"249"	"137"	"301"	"108"	"10"	"4"	"1"	"0"	"5"	"4"	"1"	"1"	"4"	"1"	"2"	"9"	"4"	"3"	"595"	"0"	"2"	"597"	"0"
"284"	"250"	"98"	"13"	"455"	"15"	"3"	"0"	"3"	"1"	"0"	"0"	"3"	"2"	"5"	"14"	"4"	"11"	"2"	"629"	"0"	"1"	"630"	"0"
"285"	"251"	"55"	"348"	"174"	"1"	"0"	"0"	"0"	"4"	"2"	"0"	"2"	"0"	"1"	"4"	"3"	"2"	"3"	"599"	"0"	"13"	"612"	"0"
"286"	"252"	"142"	"20"	"119"	"4"	"2"	"0"	"0"	"0"	"6"	"1"	"0"	"0"	"1"	"2"	"0"	"5"	"13"	"315"	"0"	"5"	"320"	"0"
"287"	"253"	"123"	"98"	"153"	"7"	"0"	"2"	"0"	"3"	"1"	"0"	"0"	"6"	"1"	"7"	"3"	"8"	"6"	"418"	"0"	"5"	"423"	"0"
