"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"202"	"187"	"14"	"420"	"7"	"67"	"3"	"0"	"1"	"0"	"1"	"0"	"513"	"0"	"9"	"522"	"0"
"203"	"187A"	"19"	"423"	"8"	"68"	"7"	"1"	"0"	"0"	"1"	"7"	"534"	"0"	"1"	"535"	"0"
"204"	"188"	"21"	"317"	"8"	"121"	"5"	"2"	"3"	"1"	"3"	"14"	"495"	"0"	"6"	"501"	"0"
"205"	"189"	"23"	"239"	"5"	"61"	"3"	"2"	"2"	"3"	"2"	"2"	"342"	"0"	"2"	"344"	"0"
"206"	"190"	"2"	"117"	"5"	"347"	"11"	"5"	"0"	"4"	"1"	"3"	"495"	"0"	"9"	"504"	"0"
"207"	"191"	"23"	"165"	"6"	"354"	"12"	"9"	"7"	"2"	"2"	"4"	"584"	"0"	"24"	"608"	"0"
"208"	"192"	"24"	"189"	"16"	"409"	"16"	"3"	"6"	"9"	"8"	"4"	"684"	"0"	"27"	"711"	"0"
"209"	"193"	"19"	"115"	"16"	"603"	"26"	"10"	"7"	"15"	"14"	"16"	"841"	"0"	"29"	"870"	"0"
"210"	"194"	"26"	"217"	"22"	"704"	"21"	"10"	"8"	"8"	"7"	"17"	"1040"	"0"	"38"	"1078"	"0"
"211"	"195"	"38"	"62"	"13"	"907"	"13"	"9"	"8"	"3"	"6"	"3"	"1062"	"0"	"6"	"1068"	"0"
"212"	"196"	"25"	"602"	"12"	"183"	"9"	"2"	"2"	"3"	"2"	"5"	"845"	"0"	"18"	"863"	"0"
"213"	"197"	"23"	"491"	"14"	"266"	"6"	"4"	"2"	"6"	"3"	"6"	"821"	"0"	"9"	"830"	"0"
"214"	"198"	"33"	"740"	"23"	"70"	"6"	"2"	"2"	"3"	"6"	"18"	"903"	"0"	"29"	"932"	"0"
"215"	"199"	"27"	"314"	"5"	"129"	"4"	"0"	"0"	"2"	"6"	"3"	"490"	"0"	"7"	"497"	"0"
"216"	"200"	"48"	"904"	"19"	"61"	"1"	"3"	"9"	"7"	"8"	"20"	"1080"	"0"	"22"	"1102"	"0"
"217"	"201"	"22"	"691"	"8"	"19"	"9"	"1"	"3"	"0"	"2"	"2"	"757"	"0"	"5"	"762"	"0"
"218"	"202"	"75"	"646"	"12"	"65"	"1"	"2"	"2"	"2"	"5"	"7"	"817"	"0"	"21"	"838"	"0"
"219"	"203"	"51"	"561"	"12"	"119"	"3"	"5"	"3"	"1"	"5"	"5"	"765"	"0"	"4"	"769"	"0"
"220"	"204"	"54"	"607"	"6"	"71"	"4"	"3"	"2"	"4"	"0"	"15"	"766"	"0"	"7"	"773"	"0"
"221"	"205"	"110"	"712"	"8"	"120"	"7"	"1"	"6"	"6"	"5"	"9"	"984"	"0"	"16"	"1000"	"0"
"222"	"206"	"16"	"699"	"19"	"24"	"1"	"2"	"1"	"0"	"3"	"5"	"770"	"0"	"15"	"785"	"0"
"223"	"207"	"20"	"343"	"11"	"192"	"10"	"1"	"7"	"3"	"4"	"9"	"600"	"0"	"10"	"610"	"0"
"224"	"208"	"17"	"365"	"10"	"256"	"10"	"6"	"6"	"1"	"5"	"11"	"687"	"0"	"12"	"699"	"0"
"225"	"209"	"15"	"374"	"10"	"118"	"1"	"7"	"2"	"2"	"3"	"6"	"538"	"0"	"10"	"548"	"0"
"226"	"210"	"27"	"628"	"12"	"50"	"3"	"8"	"4"	"4"	"3"	"4"	"743"	"0"	"6"	"749"	"0"
"227"	"211"	"33"	"442"	"14"	"592"	"18"	"10"	"3"	"3"	"6"	"3"	"1124"	"0"	"7"	"1131"	"0"
"228"	"212"	"23"	"581"	"16"	"35"	"3"	"3"	"6"	"1"	"2"	"0"	"670"	"0"	"2"	"672"	"0"
"229"	"213"	"26"	"151"	"17"	"363"	"3"	"1"	"1"	"5"	"4"	"4"	"575"	"0"	"9"	"584"	"0"
"230"	"214"	"54"	"494"	"23"	"246"	"11"	"4"	"7"	"6"	"2"	"5"	"852"	"0"	"19"	"871"	"0"
"231"	"215"	"64"	"466"	"16"	"365"	"26"	"10"	"8"	"3"	"4"	"6"	"968"	"0"	"22"	"990"	"0"
"232"	"216"	"12"	"402"	"6"	"40"	"2"	"2"	"1"	"1"	"0"	"3"	"469"	"0"	"14"	"483"	"0"
"233"	"217"	"77"	"499"	"13"	"109"	"6"	"1"	"4"	"4"	"4"	"2"	"719"	"0"	"2"	"721"	"0"
"234"	"218"	"82"	"513"	"23"	"30"	"9"	"3"	"4"	"0"	"1"	"3"	"668"	"0"	"7"	"675"	"0"
"235"	"219"	"26"	"93"	"8"	"467"	"13"	"4"	"6"	"3"	"6"	"7"	"633"	"0"	"8"	"641"	"0"
"236"	"Grand Total"	"4906"	"66545"	"2843"	"85395"	"2556"	"1073"	"858"	"993"	"1041"	"1393"	"167603"	"0"	"3178"	"170781"	"0"
"237"	"Place:kishanganj"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
