"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"202"	"183A"	"10"	"21"	"4"	"272"	"4"	"0"	"1"	"12"	"2"	"3"	"329"	"0"	"4"	"333"	"0"
"203"	"184"	"16"	"158"	"7"	"649"	"11"	"4"	"3"	"4"	"2"	"8"	"862"	"0"	"21"	"883"	"0"
"204"	"185"	"23"	"152"	"12"	"240"	"5"	"6"	"2"	"5"	"4"	"7"	"456"	"0"	"10"	"466"	"0"
"205"	"186"	"15"	"38"	"7"	"446"	"15"	"1"	"3"	"32"	"6"	"4"	"567"	"0"	"12"	"579"	"0"
"206"	"187"	"6"	"77"	"13"	"372"	"5"	"0"	"0"	"4"	"0"	"2"	"479"	"0"	"1"	"480"	"0"
"207"	"188"	"6"	"34"	"5"	"217"	"6"	"1"	"1"	"1"	"1"	"1"	"273"	"0"	"2"	"275"	"0"
"208"	"189"	"2"	"56"	"2"	"113"	"0"	"1"	"1"	"2"	"0"	"2"	"179"	"0"	"9"	"188"	"0"
"209"	"190"	"10"	"133"	"5"	"417"	"6"	"4"	"3"	"9"	"1"	"2"	"590"	"0"	"8"	"598"	"0"
"210"	"191"	"7"	"36"	"17"	"355"	"14"	"2"	"3"	"1"	"1"	"1"	"437"	"0"	"8"	"445"	"0"
"211"	"192"	"7"	"219"	"9"	"273"	"3"	"2"	"2"	"2"	"2"	"2"	"521"	"0"	"4"	"525"	"0"
"212"	"193"	"14"	"53"	"13"	"452"	"10"	"5"	"5"	"5"	"3"	"6"	"566"	"0"	"9"	"575"	"0"
"213"	"194"	"5"	"108"	"11"	"263"	"5"	"2"	"3"	"2"	"0"	"0"	"399"	"0"	"3"	"402"	"0"
"214"	"195"	"21"	"92"	"23"	"305"	"7"	"5"	"4"	"5"	"2"	"3"	"467"	"0"	"3"	"470"	"0"
"215"	"196"	"8"	"44"	"5"	"252"	"6"	"5"	"0"	"0"	"1"	"0"	"321"	"0"	"0"	"321"	"0"
"216"	"197"	"6"	"57"	"2"	"318"	"15"	"1"	"5"	"5"	"1"	"5"	"415"	"0"	"8"	"423"	"0"
"217"	"198"	"11"	"43"	"10"	"198"	"8"	"0"	"1"	"6"	"2"	"5"	"284"	"0"	"13"	"297"	"0"
"218"	"199"	"10"	"133"	"6"	"225"	"9"	"0"	"3"	"3"	"3"	"4"	"396"	"0"	"7"	"403"	"0"
"219"	"200"	"13"	"71"	"8"	"641"	"6"	"1"	"2"	"0"	"3"	"2"	"747"	"0"	"9"	"756"	"0"
"220"	"201"	"9"	"17"	"5"	"443"	"8"	"3"	"5"	"28"	"2"	"7"	"527"	"0"	"6"	"533"	"0"
"221"	"202"	"25"	"229"	"18"	"398"	"13"	"2"	"4"	"3"	"3"	"3"	"698"	"0"	"8"	"706"	"0"
"222"	"203"	"16"	"243"	"12"	"203"	"0"	"0"	"0"	"1"	"0"	"2"	"477"	"0"	"7"	"484"	"0"
"223"	"204"	"26"	"179"	"14"	"563"	"25"	"8"	"3"	"3"	"6"	"4"	"831"	"0"	"35"	"866"	"0"
"224"	"205"	"6"	"142"	"7"	"137"	"2"	"0"	"1"	"3"	"2"	"1"	"301"	"0"	"9"	"310"	"0"
"225"	"206"	"7"	"43"	"6"	"181"	"7"	"3"	"1"	"1"	"0"	"1"	"250"	"0"	"11"	"261"	"0"
"226"	"207"	"19"	"45"	"9"	"355"	"1"	"0"	"3"	"5"	"2"	"7"	"446"	"0"	"7"	"453"	"0"
"227"	"208"	"7"	"9"	"3"	"476"	"8"	"0"	"1"	"2"	"2"	"2"	"510"	"0"	"6"	"516"	"0"
"228"	"209"	"10"	"75"	"11"	"473"	"7"	"9"	"0"	"2"	"4"	"8"	"599"	"0"	"16"	"615"	"0"
"229"	"210"	"6"	"226"	"10"	"237"	"11"	"2"	"1"	"0"	"3"	"6"	"502"	"0"	"10"	"512"	"0"
"230"	"211"	"17"	"152"	"15"	"536"	"10"	"3"	"2"	"0"	"4"	"5"	"744"	"0"	"6"	"750"	"0"
"231"	"212"	"16"	"58"	"7"	"385"	"8"	"3"	"3"	"1"	"1"	"4"	"486"	"0"	"8"	"494"	"0"
"232"	"213"	"10"	"76"	"12"	"357"	"8"	"2"	"1"	"6"	"2"	"2"	"476"	"0"	"4"	"480"	"0"
"233"	"214"	"18"	"17"	"6"	"292"	"5"	"2"	"2"	"25"	"1"	"1"	"369"	"0"	"1"	"370"	"0"
"234"	"215"	"13"	"22"	"15"	"490"	"13"	"4"	"1"	"3"	"2"	"5"	"568"	"0"	"9"	"577"	"0"
"235"	"216"	"11"	"145"	"10"	"511"	"10"	"6"	"8"	"6"	"1"	"8"	"716"	"0"	"26"	"742"	"0"
"236"	"217"	"23"	"101"	"10"	"406"	"5"	"4"	"2"	"3"	"1"	"5"	"560"	"0"	"3"	"563"	"0"
"237"	"218"	"18"	"85"	"6"	"389"	"10"	"1"	"3"	"1"	"4"	"2"	"519"	"0"	"7"	"526"	"0"
"238"	"219"	"10"	"54"	"12"	"380"	"6"	"3"	"1"	"0"	"2"	"3"	"471"	"0"	"3"	"474"	"0"
"239"	"220"	"16"	"126"	"5"	"653"	"8"	"5"	"0"	"5"	"8"	"6"	"832"	"0"	"31"	"863"	"0"
"240"	"221"	"7"	"59"	"4"	"640"	"10"	"2"	"2"	"3"	"2"	"6"	"735"	"0"	"6"	"741"	"0"
"241"	"222"	"11"	"265"	"10"	"365"	"7"	"2"	"3"	"4"	"1"	"6"	"674"	"0"	"4"	"678"	"0"
"242"	"223"	"12"	"23"	"12"	"537"	"13"	"5"	"2"	"14"	"2"	"4"	"624"	"0"	"18"	"642"	"0"
"243"	"224"	"10"	"63"	"5"	"440"	"16"	"3"	"1"	"7"	"2"	"3"	"550"	"0"	"17"	"567"	"0"
"244"	"225"	"16"	"88"	"13"	"679"	"15"	"9"	"6"	"1"	"4"	"10"	"841"	"0"	"10"	"851"	"0"
"245"	"226"	"10"	"47"	"7"	"338"	"7"	"4"	"1"	"10"	"0"	"3"	"427"	"0"	"8"	"435"	"0"
"246"	"227"	"12"	"45"	"4"	"330"	"8"	"1"	"1"	"3"	"2"	"1"	"407"	"0"	"4"	"411"	"0"
"247"	"228"	"13"	"190"	"4"	"278"	"7"	"1"	"1"	"4"	"1"	"3"	"502"	"0"	"15"	"517"	"0"
"248"	"229"	"12"	"48"	"9"	"274"	"3"	"1"	"3"	"4"	"2"	"4"	"360"	"0"	"4"	"364"	"0"
"249"	"230"	"17"	"136"	"11"	"401"	"23"	"6"	"3"	"11"	"3"	"3"	"614"	"0"	"8"	"622"	"0"
"250"	"Grand Total"	"3999"	"48140"	"2824"	"84710"	"2245"	"957"	"769"	"1239"	"808"	"1266"	"146957"	"0"	"2990"	"149947"	"0"
"251"	"Place:10-Kishanganj, Bihar"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
