"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"100"	"24"	"100"	"0"	"100"	"6"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"8"	"3"	"6"	"3"	"1"	"7"	"2"	"2"	"4"	"1"	"273"	"0"	"4"	"277"	"0"
"120"	"101"	"18"	"170"	"55"	"375"	"5"	"4"	"1"	"4"	"1"	"2"	"10"	"5"	"17"	"11"	"4"	"14"	"2"	"7"	"0"	"5"	"5"	"1"	"716"	"0"	"5"	"721"	"0"
"121"	"102"	"56"	"33"	"0"	"226"	"1"	"2"	"0"	"5"	"0"	"0"	"6"	"7"	"14"	"0"	"2"	"11"	"0"	"0"	"0"	"4"	"2"	"1"	"370"	"0"	"0"	"370"	"0"
"122"	"103"	"20"	"108"	"3"	"102"	"2"	"2"	"1"	"13"	"5"	"0"	"7"	"2"	"8"	"0"	"5"	"4"	"2"	"0"	"2"	"2"	"0"	"0"	"288"	"0"	"3"	"291"	"0"
"123"	"104"	"43"	"204"	"1"	"176"	"5"	"3"	"2"	"19"	"1"	"3"	"5"	"5"	"9"	"2"	"3"	"2"	"1"	"14"	"3"	"5"	"0"	"1"	"507"	"0"	"1"	"508"	"0"
"124"	"105"	"5"	"37"	"4"	"182"	"7"	"0"	"4"	"71"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"1"	"0"	"2"	"1"	"3"	"0"	"0"	"322"	"0"	"0"	"322"	"0"
"125"	"106"	"40"	"133"	"41"	"417"	"10"	"2"	"1"	"10"	"2"	"1"	"4"	"5"	"28"	"5"	"2"	"14"	"3"	"3"	"1"	"9"	"1"	"1"	"733"	"0"	"6"	"739"	"0"
"126"	"107"	"16"	"132"	"3"	"215"	"2"	"0"	"3"	"16"	"2"	"1"	"5"	"1"	"17"	"7"	"4"	"8"	"2"	"0"	"0"	"2"	"1"	"0"	"437"	"0"	"3"	"440"	"0"
"127"	"108"	"69"	"197"	"88"	"518"	"8"	"8"	"1"	"5"	"1"	"1"	"3"	"4"	"15"	"7"	"7"	"8"	"5"	"2"	"0"	"4"	"2"	"0"	"953"	"0"	"2"	"955"	"0"
"128"	"109"	"517"	"14"	"3"	"18"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"556"	"0"	"0"	"556"	"0"
"129"	"110"	"54"	"145"	"6"	"530"	"9"	"4"	"1"	"27"	"1"	"2"	"4"	"1"	"18"	"1"	"4"	"10"	"1"	"2"	"0"	"10"	"0"	"1"	"831"	"0"	"2"	"833"	"0"
"130"	"111"	"265"	"59"	"54"	"313"	"4"	"6"	"3"	"3"	"7"	"1"	"1"	"3"	"7"	"5"	"3"	"11"	"8"	"3"	"3"	"5"	"5"	"1"	"770"	"0"	"1"	"771"	"0"
"131"	"112"	"165"	"99"	"4"	"181"	"2"	"8"	"0"	"7"	"1"	"2"	"0"	"4"	"10"	"5"	"19"	"9"	"1"	"0"	"0"	"1"	"1"	"0"	"519"	"0"	"1"	"520"	"0"
"132"	"113"	"6"	"100"	"10"	"433"	"10"	"0"	"2"	"12"	"0"	"0"	"1"	"2"	"3"	"3"	"11"	"3"	"4"	"8"	"2"	"14"	"1"	"1"	"626"	"0"	"2"	"628"	"0"
"133"	"114"	"425"	"144"	"4"	"32"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"3"	"3"	"4"	"0"	"2"	"1"	"1"	"630"	"0"	"0"	"630"	"0"
"134"	"115"	"19"	"43"	"24"	"325"	"14"	"2"	"1"	"5"	"1"	"3"	"5"	"3"	"23"	"4"	"6"	"19"	"4"	"3"	"1"	"7"	"4"	"1"	"517"	"0"	"3"	"520"	"0"
"135"	"116"	"140"	"420"	"8"	"183"	"3"	"0"	"3"	"17"	"0"	"0"	"4"	"2"	"3"	"2"	"3"	"4"	"3"	"1"	"2"	"1"	"0"	"4"	"803"	"0"	"1"	"804"	"0"
"136"	"117"	"38"	"83"	"2"	"202"	"7"	"0"	"0"	"4"	"1"	"0"	"4"	"3"	"4"	"6"	"5"	"11"	"0"	"10"	"1"	"7"	"1"	"0"	"389"	"0"	"2"	"391"	"0"
"137"	"118"	"160"	"148"	"13"	"261"	"6"	"6"	"1"	"25"	"1"	"1"	"1"	"5"	"10"	"4"	"4"	"14"	"6"	"5"	"2"	"3"	"0"	"2"	"678"	"0"	"9"	"687"	"0"
"138"	"119"	"7"	"57"	"4"	"251"	"8"	"5"	"0"	"0"	"1"	"0"	"4"	"2"	"10"	"3"	"2"	"1"	"1"	"2"	"2"	"5"	"3"	"1"	"369"	"0"	"4"	"373"	"0"
"139"	"120"	"8"	"233"	"1"	"214"	"4"	"4"	"3"	"5"	"2"	"4"	"4"	"4"	"7"	"5"	"8"	"9"	"4"	"13"	"1"	"11"	"3"	"1"	"548"	"0"	"6"	"554"	"0"
"140"	"121"	"31"	"226"	"6"	"257"	"11"	"7"	"4"	"8"	"7"	"5"	"2"	"5"	"11"	"7"	"9"	"18"	"2"	"7"	"0"	"4"	"0"	"5"	"632"	"0"	"1"	"633"	"0"
"141"	"122"	"10"	"110"	"4"	"359"	"3"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"3"	"1"	"2"	"1"	"0"	"0"	"0"	"4"	"0"	"0"	"502"	"0"	"2"	"504"	"0"
"142"	"123"	"2"	"23"	"2"	"595"	"8"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"637"	"0"	"0"	"637"	"0"
"143"	"124"	"50"	"49"	"4"	"220"	"4"	"1"	"1"	"6"	"0"	"2"	"1"	"2"	"5"	"4"	"2"	"1"	"1"	"8"	"2"	"1"	"4"	"0"	"368"	"0"	"6"	"374"	"0"
"144"	"125"	"159"	"52"	"3"	"318"	"10"	"5"	"1"	"7"	"2"	"2"	"6"	"10"	"30"	"9"	"15"	"22"	"5"	"7"	"1"	"4"	"3"	"0"	"671"	"0"	"9"	"680"	"0"
"145"	"125A"	"77"	"22"	"1"	"123"	"1"	"0"	"1"	"4"	"0"	"1"	"0"	"0"	"3"	"2"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"242"	"0"	"0"	"242"	"0"
"146"	"126"	"20"	"139"	"8"	"643"	"11"	"1"	"1"	"4"	"1"	"2"	"3"	"3"	"15"	"7"	"5"	"15"	"0"	"0"	"1"	"2"	"2"	"1"	"884"	"0"	"1"	"885"	"0"
"147"	"127"	"18"	"23"	"4"	"368"	"20"	"3"	"0"	"3"	"0"	"0"	"1"	"3"	"14"	"2"	"17"	"4"	"1"	"0"	"1"	"1"	"1"	"3"	"487"	"0"	"3"	"490"	"0"
"148"	"128"	"27"	"41"	"3"	"582"	"9"	"1"	"0"	"6"	"0"	"2"	"1"	"3"	"12"	"3"	"2"	"6"	"6"	"8"	"3"	"3"	"1"	"0"	"719"	"0"	"4"	"723"	"0"
"149"	"129"	"8"	"74"	"3"	"430"	"8"	"4"	"1"	"2"	"1"	"1"	"5"	"8"	"21"	"2"	"0"	"5"	"7"	"1"	"6"	"5"	"0"	"1"	"593"	"0"	"5"	"598"	"0"
"150"	"130"	"18"	"102"	"1"	"416"	"6"	"3"	"2"	"5"	"2"	"1"	"1"	"5"	"11"	"3"	"1"	"9"	"3"	"10"	"1"	"9"	"2"	"2"	"613"	"0"	"2"	"615"	"0"
"151"	"131"	"5"	"43"	"1"	"428"	"7"	"0"	"1"	"0"	"0"	"0"	"3"	"4"	"4"	"2"	"1"	"1"	"0"	"2"	"1"	"13"	"0"	"6"	"522"	"0"	"1"	"523"	"0"
"152"	"132"	"6"	"78"	"32"	"334"	"0"	"1"	"0"	"4"	"2"	"1"	"4"	"3"	"15"	"7"	"4"	"4"	"0"	"1"	"1"	"1"	"1"	"0"	"499"	"0"	"4"	"503"	"0"
"153"	"133"	"14"	"26"	"3"	"277"	"3"	"1"	"1"	"8"	"1"	"0"	"1"	"1"	"6"	"0"	"0"	"3"	"0"	"1"	"10"	"2"	"1"	"0"	"359"	"0"	"2"	"361"	"0"
"154"	"134"	"23"	"47"	"1"	"350"	"10"	"2"	"0"	"2"	"2"	"2"	"2"	"1"	"12"	"4"	"3"	"5"	"3"	"3"	"0"	"4"	"1"	"0"	"477"	"0"	"5"	"482"	"0"
"155"	"135"	"130"	"32"	"33"	"123"	"4"	"2"	"2"	"3"	"1"	"0"	"0"	"2"	"5"	"0"	"3"	"5"	"5"	"2"	"0"	"3"	"1"	"0"	"356"	"0"	"5"	"361"	"0"
"156"	"136"	"44"	"191"	"6"	"343"	"17"	"10"	"2"	"2"	"3"	"5"	"13"	"12"	"24"	"11"	"8"	"6"	"2"	"5"	"2"	"13"	"5"	"0"	"724"	"0"	"3"	"727"	"0"
"157"	"137"	"7"	"45"	"2"	"484"	"15"	"1"	"1"	"1"	"1"	"0"	"2"	"4"	"6"	"1"	"1"	"4"	"1"	"0"	"0"	"3"	"2"	"1"	"582"	"0"	"2"	"584"	"0"
"158"	"138"	"8"	"270"	"6"	"121"	"2"	"2"	"2"	"7"	"1"	"1"	"2"	"2"	"8"	"3"	"6"	"10"	"4"	"3"	"3"	"10"	"0"	"2"	"473"	"0"	"10"	"483"	"0"
"159"	"139"	"12"	"319"	"4"	"109"	"2"	"4"	"2"	"5"	"1"	"3"	"2"	"3"	"13"	"0"	"8"	"8"	"2"	"20"	"0"	"4"	"0"	"3"	"524"	"0"	"6"	"530"	"0"
"160"	"140"	"118"	"173"	"7"	"205"	"7"	"2"	"3"	"7"	"0"	"1"	"5"	"6"	"10"	"7"	"6"	"13"	"3"	"5"	"1"	"3"	"1"	"1"	"584"	"0"	"4"	"588"	"0"
"161"	"141"	"78"	"123"	"54"	"337"	"4"	"7"	"3"	"3"	"0"	"6"	"6"	"2"	"18"	"3"	"5"	"18"	"3"	"5"	"1"	"8"	"1"	"3"	"688"	"0"	"2"	"690"	"0"
"162"	"142"	"50"	"96"	"4"	"380"	"1"	"8"	"3"	"3"	"2"	"1"	"4"	"0"	"12"	"3"	"1"	"12"	"5"	"3"	"1"	"3"	"0"	"0"	"592"	"0"	"3"	"595"	"0"
"163"	"143"	"19"	"101"	"8"	"338"	"4"	"6"	"1"	"5"	"2"	"3"	"3"	"1"	"17"	"5"	"2"	"9"	"6"	"10"	"2"	"5"	"1"	"0"	"548"	"0"	"2"	"550"	"0"
"164"	"144"	"8"	"95"	"4"	"301"	"9"	"3"	"3"	"5"	"3"	"3"	"5"	"3"	"9"	"7"	"2"	"2"	"4"	"10"	"2"	"7"	"5"	"3"	"493"	"0"	"3"	"496"	"0"
"165"	"145"	"52"	"153"	"9"	"124"	"7"	"3"	"2"	"45"	"2"	"2"	"3"	"2"	"6"	"5"	"2"	"11"	"6"	"13"	"2"	"9"	"2"	"2"	"462"	"0"	"10"	"472"	"0"
"166"	"146"	"64"	"183"	"4"	"172"	"6"	"3"	"3"	"10"	"1"	"1"	"3"	"3"	"21"	"4"	"7"	"7"	"5"	"11"	"3"	"7"	"1"	"3"	"522"	"0"	"2"	"524"	"0"
"167"	"147"	"18"	"123"	"1"	"17"	"2"	"0"	"1"	"4"	"0"	"0"	"3"	"1"	"3"	"1"	"1"	"1"	"2"	"4"	"1"	"1"	"0"	"0"	"184"	"0"	"2"	"186"	"0"
"168"	"148"	"16"	"91"	"9"	"129"	"3"	"2"	"0"	"16"	"0"	"0"	"2"	"2"	"4"	"1"	"4"	"0"	"1"	"0"	"3"	"1"	"0"	"0"	"284"	"0"	"2"	"286"	"0"
"169"	"149"	"25"	"155"	"4"	"102"	"7"	"1"	"2"	"189"	"5"	"3"	"0"	"2"	"4"	"3"	"7"	"11"	"3"	"3"	"2"	"0"	"1"	"4"	"533"	"0"	"4"	"537"	"0"
"170"	"150"	"12"	"230"	"3"	"213"	"6"	"5"	"2"	"34"	"6"	"10"	"13"	"6"	"15"	"8"	"13"	"61"	"8"	"10"	"3"	"8"	"8"	"5"	"679"	"0"	"13"	"692"	"0"
"171"	"151"	"49"	"388"	"7"	"193"	"13"	"3"	"0"	"26"	"3"	"2"	"1"	"2"	"4"	"2"	"23"	"4"	"8"	"23"	"6"	"6"	"2"	"4"	"769"	"0"	"3"	"772"	"0"
"172"	"152"	"62"	"113"	"2"	"155"	"5"	"4"	"3"	"22"	"2"	"0"	"2"	"5"	"13"	"0"	"5"	"21"	"10"	"10"	"4"	"4"	"6"	"3"	"451"	"0"	"13"	"464"	"0"
"173"	"153"	"60"	"58"	"18"	"250"	"9"	"5"	"2"	"6"	"1"	"2"	"1"	"2"	"10"	"1"	"2"	"3"	"3"	"1"	"0"	"2"	"0"	"0"	"436"	"0"	"1"	"437"	"0"
"174"	"153A"	"12"	"88"	"2"	"210"	"6"	"4"	"1"	"10"	"1"	"0"	"7"	"5"	"6"	"2"	"3"	"6"	"0"	"1"	"0"	"2"	"2"	"0"	"368"	"0"	"2"	"370"	"0"
"175"	"154"	"8"	"54"	"0"	"136"	"3"	"0"	"0"	"5"	"0"	"0"	"2"	"5"	"9"	"3"	"0"	"5"	"1"	"2"	"4"	"1"	"1"	"0"	"239"	"0"	"3"	"242"	"0"
"176"	"155"	"4"	"77"	"2"	"205"	"6"	"2"	"3"	"10"	"1"	"0"	"1"	"2"	"7"	"4"	"4"	"3"	"4"	"3"	"3"	"3"	"1"	"4"	"349"	"0"	"0"	"349"	"0"
"177"	"156"	"22"	"104"	"4"	"317"	"5"	"6"	"0"	"17"	"1"	"0"	"2"	"1"	"5"	"1"	"4"	"7"	"1"	"3"	"0"	"7"	"0"	"1"	"508"	"0"	"2"	"510"	"0"
"178"	"157"	"11"	"256"	"3"	"215"	"8"	"6"	"1"	"8"	"1"	"4"	"1"	"2"	"7"	"8"	"7"	"7"	"5"	"18"	"4"	"13"	"2"	"0"	"587"	"0"	"6"	"593"	"0"
"179"	"158"	"28"	"154"	"4"	"204"	"3"	"2"	"1"	"15"	"0"	"0"	"0"	"1"	"2"	"3"	"4"	"3"	"1"	"1"	"1"	"2"	"1"	"2"	"432"	"0"	"0"	"432"	"0"
"180"	"159"	"55"	"68"	"4"	"428"	"8"	"4"	"2"	"5"	"3"	"2"	"5"	"8"	"16"	"7"	"3"	"18"	"4"	"4"	"0"	"2"	"4"	"0"	"650"	"0"	"1"	"651"	"0"
"181"	"160"	"86"	"141"	"3"	"149"	"4"	"3"	"0"	"4"	"1"	"1"	"1"	"0"	"4"	"6"	"2"	"4"	"2"	"1"	"1"	"0"	"0"	"0"	"413"	"0"	"2"	"415"	"0"
"182"	"161"	"175"	"52"	"3"	"131"	"8"	"2"	"0"	"1"	"1"	"1"	"2"	"1"	"5"	"2"	"11"	"4"	"8"	"2"	"1"	"4"	"1"	"1"	"416"	"0"	"1"	"417"	"0"
"183"	"161A"	"51"	"81"	"2"	"56"	"5"	"0"	"1"	"5"	"0"	"0"	"1"	"0"	"2"	"1"	"5"	"6"	"2"	"4"	"1"	"2"	"0"	"0"	"225"	"0"	"4"	"229"	"0"
"184"	"162"	"13"	"236"	"3"	"29"	"3"	"1"	"3"	"8"	"2"	"1"	"0"	"1"	"6"	"2"	"13"	"10"	"0"	"1"	"0"	"1"	"2"	"0"	"335"	"0"	"4"	"339"	"0"
"185"	"163"	"36"	"344"	"14"	"145"	"10"	"2"	"6"	"32"	"5"	"4"	"3"	"8"	"11"	"5"	"21"	"17"	"5"	"6"	"2"	"2"	"1"	"1"	"680"	"0"	"6"	"686"	"0"
"186"	"164"	"14"	"73"	"7"	"296"	"6"	"1"	"0"	"4"	"4"	"3"	"1"	"2"	"15"	"6"	"65"	"14"	"2"	"3"	"0"	"3"	"0"	"2"	"521"	"0"	"5"	"526"	"0"
"187"	"165"	"25"	"120"	"2"	"188"	"2"	"3"	"1"	"46"	"2"	"1"	"2"	"2"	"5"	"0"	"4"	"12"	"2"	"2"	"1"	"0"	"1"	"0"	"421"	"0"	"5"	"426"	"0"
"188"	"166"	"2"	"233"	"48"	"89"	"1"	"2"	"1"	"4"	"0"	"0"	"0"	"1"	"2"	"1"	"7"	"1"	"0"	"8"	"3"	"5"	"2"	"0"	"410"	"0"	"4"	"414"	"0"
"189"	"167"	"14"	"263"	"0"	"36"	"1"	"1"	"0"	"3"	"0"	"2"	"2"	"3"	"4"	"3"	"9"	"3"	"1"	"5"	"2"	"1"	"2"	"0"	"355"	"0"	"0"	"355"	"0"
"190"	"168"	"48"	"107"	"3"	"241"	"41"	"4"	"0"	"16"	"1"	"1"	"4"	"2"	"8"	"10"	"7"	"7"	"4"	"0"	"0"	"1"	"1"	"1"	"507"	"0"	"3"	"510"	"0"
"191"	"169"	"25"	"211"	"12"	"238"	"8"	"3"	"5"	"130"	"4"	"0"	"1"	"5"	"6"	"3"	"2"	"2"	"4"	"7"	"3"	"1"	"2"	"2"	"674"	"0"	"3"	"677"	"0"
"192"	"170"	"2"	"90"	"26"	"123"	"5"	"0"	"3"	"108"	"0"	"1"	"3"	"0"	"5"	"1"	"0"	"21"	"3"	"6"	"0"	"4"	"0"	"0"	"401"	"0"	"6"	"407"	"0"
"193"	"171"	"55"	"436"	"18"	"54"	"6"	"0"	"3"	"23"	"2"	"2"	"6"	"9"	"9"	"8"	"18"	"16"	"8"	"5"	"1"	"1"	"0"	"2"	"682"	"0"	"8"	"690"	"0"
"194"	"172"	"17"	"70"	"3"	"100"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"3"	"4"	"11"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"217"	"0"	"4"	"221"	"0"
"195"	"173"	"53"	"88"	"36"	"178"	"4"	"1"	"0"	"23"	"4"	"2"	"2"	"0"	"5"	"6"	"2"	"3"	"1"	"7"	"2"	"2"	"0"	"2"	"421"	"0"	"4"	"425"	"0"
"196"	"174"	"4"	"185"	"8"	"71"	"1"	"0"	"0"	"29"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"1"	"1"	"306"	"0"	"1"	"307"	"0"
"197"	"175"	"11"	"86"	"8"	"143"	"3"	"0"	"4"	"114"	"2"	"2"	"2"	"0"	"3"	"4"	"3"	"4"	"7"	"1"	"0"	"2"	"0"	"1"	"400"	"0"	"5"	"405"	"0"
"198"	"176"	"7"	"213"	"10"	"117"	"5"	"2"	"8"	"70"	"1"	"2"	"2"	"6"	"2"	"4"	"32"	"1"	"3"	"2"	"2"	"3"	"1"	"0"	"493"	"0"	"1"	"494"	"0"
"199"	"177"	"14"	"259"	"15"	"138"	"6"	"2"	"1"	"35"	"0"	"1"	"2"	"3"	"9"	"6"	"13"	"10"	"3"	"5"	"2"	"0"	"1"	"1"	"526"	"0"	"2"	"528"	"0"
"200"	"178"	"47"	"94"	"18"	"342"	"9"	"5"	"3"	"7"	"5"	"2"	"2"	"11"	"24"	"9"	"20"	"10"	"9"	"5"	"9"	"27"	"11"	"8"	"677"	"0"	"12"	"689"	"0"
"201"	"179"	"58"	"187"	"16"	"37"	"2"	"1"	"1"	"22"	"1"	"1"	"0"	"1"	"1"	"1"	"4"	"9"	"5"	"19"	"1"	"4"	"4"	"2"	"377"	"0"	"8"	"385"	"0"
"202"	"180"	"10"	"168"	"3"	"87"	"6"	"3"	"1"	"53"	"1"	"2"	"4"	"1"	"9"	"3"	"6"	"6"	"4"	"0"	"3"	"1"	"1"	"3"	"375"	"0"	"2"	"377"	"0"
"203"	"181"	"2"	"156"	"2"	"114"	"5"	"1"	"3"	"13"	"1"	"0"	"3"	"4"	"8"	"5"	"28"	"10"	"0"	"1"	"1"	"0"	"0"	"0"	"357"	"0"	"2"	"359"	"0"
"204"	"182"	"41"	"201"	"5"	"107"	"3"	"1"	"2"	"8"	"0"	"0"	"0"	"2"	"7"	"5"	"13"	"13"	"0"	"3"	"2"	"1"	"2"	"0"	"416"	"0"	"6"	"422"	"0"
"205"	"183"	"50"	"58"	"11"	"241"	"2"	"1"	"2"	"3"	"0"	"0"	"2"	"0"	"4"	"3"	"9"	"3"	"5"	"3"	"3"	"4"	"2"	"3"	"409"	"0"	"2"	"411"	"0"
"206"	"184"	"13"	"104"	"2"	"117"	"5"	"1"	"1"	"64"	"5"	"4"	"7"	"4"	"12"	"9"	"94"	"17"	"2"	"3"	"0"	"4"	"1"	"1"	"470"	"0"	"2"	"472"	"0"
"207"	"185"	"193"	"63"	"3"	"19"	"2"	"0"	"0"	"7"	"2"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"4"	"2"	"1"	"1"	"0"	"2"	"304"	"0"	"2"	"306"	"0"
"208"	"186"	"161"	"82"	"99"	"12"	"2"	"0"	"0"	"9"	"1"	"0"	"1"	"1"	"2"	"1"	"3"	"12"	"0"	"0"	"2"	"0"	"0"	"0"	"388"	"0"	"1"	"389"	"0"
"209"	"187"	"54"	"101"	"3"	"36"	"6"	"1"	"2"	"95"	"1"	"2"	"1"	"0"	"3"	"1"	"10"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"320"	"0"	"0"	"320"	"0"
"210"	"188"	"59"	"267"	"6"	"43"	"6"	"3"	"1"	"57"	"1"	"1"	"1"	"1"	"3"	"2"	"5"	"11"	"5"	"5"	"1"	"2"	"0"	"3"	"483"	"0"	"7"	"490"	"0"
"211"	"189"	"35"	"206"	"3"	"141"	"6"	"2"	"1"	"139"	"4"	"3"	"1"	"4"	"13"	"11"	"3"	"4"	"5"	"1"	"0"	"1"	"0"	"0"	"583"	"0"	"1"	"584"	"0"
"212"	"190"	"12"	"378"	"14"	"93"	"2"	"3"	"0"	"28"	"1"	"2"	"3"	"4"	"11"	"4"	"16"	"8"	"1"	"8"	"2"	"2"	"3"	"1"	"596"	"0"	"2"	"598"	"0"
"213"	"191"	"6"	"130"	"0"	"67"	"5"	"1"	"2"	"52"	"2"	"2"	"6"	"3"	"7"	"5"	"14"	"12"	"4"	"6"	"2"	"4"	"4"	"2"	"336"	"0"	"9"	"345"	"0"
"214"	"192"	"23"	"109"	"1"	"107"	"2"	"1"	"0"	"5"	"1"	"0"	"3"	"2"	"1"	"2"	"4"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"265"	"0"	"1"	"266"	"0"
"215"	"193"	"15"	"52"	"11"	"269"	"2"	"1"	"2"	"23"	"0"	"1"	"2"	"3"	"4"	"3"	"5"	"4"	"1"	"0"	"0"	"1"	"1"	"0"	"400"	"0"	"5"	"405"	"0"
"216"	"194"	"46"	"248"	"2"	"29"	"2"	"1"	"1"	"49"	"0"	"0"	"1"	"1"	"2"	"0"	"4"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"391"	"0"	"5"	"396"	"0"
"217"	"195"	"7"	"244"	"10"	"48"	"2"	"6"	"1"	"13"	"3"	"1"	"2"	"2"	"5"	"1"	"15"	"7"	"0"	"1"	"0"	"2"	"1"	"4"	"375"	"0"	"2"	"377"	"0"
"218"	"196"	"7"	"27"	"20"	"61"	"2"	"0"	"0"	"117"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"241"	"0"	"1"	"242"	"0"
"219"	"197"	"1"	"53"	"3"	"62"	"2"	"4"	"0"	"2"	"0"	"1"	"3"	"1"	"0"	"1"	"25"	"4"	"0"	"1"	"1"	"0"	"1"	"0"	"165"	"0"	"0"	"165"	"0"
"220"	"198"	"91"	"25"	"32"	"152"	"7"	"1"	"0"	"4"	"1"	"1"	"0"	"2"	"8"	"2"	"7"	"3"	"1"	"1"	"0"	"3"	"0"	"1"	"342"	"0"	"2"	"344"	"0"
"221"	"199"	"89"	"63"	"32"	"63"	"5"	"3"	"0"	"5"	"2"	"0"	"2"	"0"	"9"	"5"	"47"	"11"	"5"	"0"	"0"	"3"	"1"	"1"	"346"	"0"	"4"	"350"	"0"
"222"	"200"	"21"	"180"	"2"	"35"	"1"	"0"	"1"	"35"	"0"	"0"	"0"	"1"	"4"	"4"	"6"	"4"	"1"	"0"	"2"	"0"	"0"	"0"	"297"	"0"	"3"	"300"	"0"
"223"	"201"	"19"	"186"	"15"	"41"	"2"	"1"	"4"	"93"	"4"	"0"	"3"	"1"	"4"	"5"	"8"	"9"	"5"	"4"	"2"	"1"	"0"	"2"	"409"	"0"	"3"	"412"	"0"
"224"	"202"	"307"	"80"	"2"	"53"	"3"	"1"	"0"	"25"	"3"	"0"	"1"	"0"	"2"	"3"	"7"	"5"	"8"	"0"	"1"	"0"	"0"	"1"	"502"	"0"	"6"	"508"	"0"
"225"	"203"	"67"	"111"	"1"	"57"	"4"	"1"	"0"	"44"	"1"	"1"	"1"	"0"	"4"	"3"	"2"	"4"	"3"	"2"	"2"	"4"	"1"	"2"	"315"	"0"	"6"	"321"	"0"
"226"	"204"	"10"	"128"	"28"	"65"	"2"	"1"	"0"	"80"	"3"	"1"	"2"	"2"	"2"	"4"	"24"	"2"	"5"	"0"	"0"	"0"	"2"	"0"	"361"	"0"	"1"	"362"	"0"
"227"	"205"	"88"	"175"	"1"	"11"	"1"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"1"	"1"	"0"	"0"	"1"	"294"	"0"	"0"	"294"	"0"
"228"	"206"	"6"	"110"	"69"	"222"	"2"	"2"	"1"	"1"	"1"	"1"	"0"	"2"	"3"	"3"	"3"	"0"	"0"	"1"	"2"	"1"	"1"	"0"	"431"	"0"	"3"	"434"	"0"
"229"	"207"	"19"	"181"	"14"	"175"	"5"	"5"	"3"	"43"	"2"	"1"	"3"	"11"	"11"	"8"	"62"	"11"	"2"	"3"	"0"	"1"	"0"	"0"	"560"	"0"	"0"	"560"	"0"
"230"	"208"	"35"	"136"	"21"	"51"	"0"	"2"	"1"	"32"	"1"	"1"	"0"	"1"	"3"	"5"	"4"	"7"	"4"	"2"	"0"	"1"	"0"	"2"	"309"	"0"	"1"	"310"	"0"
"231"	"209"	"3"	"164"	"2"	"28"	"1"	"1"	"1"	"20"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"232"	"0"	"0"	"232"	"0"
"232"	"210"	"17"	"85"	"3"	"155"	"7"	"2"	"4"	"107"	"4"	"1"	"5"	"6"	"13"	"5"	"5"	"10"	"2"	"5"	"13"	"5"	"2"	"0"	"456"	"0"	"6"	"462"	"0"
"233"	"211"	"18"	"257"	"33"	"227"	"6"	"2"	"2"	"22"	"1"	"2"	"2"	"1"	"5"	"0"	"9"	"2"	"9"	"5"	"1"	"6"	"0"	"2"	"612"	"0"	"2"	"614"	"0"
"234"	"212"	"69"	"254"	"3"	"129"	"5"	"0"	"2"	"53"	"0"	"0"	"1"	"3"	"4"	"2"	"1"	"4"	"3"	"0"	"1"	"1"	"0"	"0"	"535"	"0"	"4"	"539"	"0"
"235"	"213"	"7"	"189"	"51"	"114"	"8"	"6"	"0"	"31"	"1"	"1"	"2"	"1"	"4"	"3"	"2"	"5"	"3"	"1"	"1"	"4"	"0"	"0"	"434"	"0"	"2"	"436"	"0"
"236"	"214"	"13"	"128"	"4"	"212"	"7"	"4"	"2"	"25"	"5"	"5"	"3"	"6"	"18"	"10"	"9"	"7"	"1"	"3"	"0"	"7"	"2"	"1"	"472"	"0"	"6"	"478"	"0"
"237"	"215"	"14"	"309"	"12"	"173"	"6"	"1"	"2"	"18"	"2"	"3"	"2"	"2"	"6"	"4"	"11"	"5"	"0"	"2"	"0"	"1"	"0"	"2"	"575"	"0"	"1"	"576"	"0"
