"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"172"	"156"	"2"	"484"	"232"	"39"	"0"	"4"	"3"	"1"	"0"	"0"	"2"	"1"	"1"	"769"	"0"	"3"	"772"	"0"
"173"	"157"	"4"	"460"	"66"	"33"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"1"	"0"	"569"	"0"	"4"	"573"	"0"
"174"	"158"	"2"	"412"	"3"	"18"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"440"	"0"	"1"	"441"	"0"
"175"	"159"	"5"	"732"	"18"	"30"	"1"	"4"	"1"	"0"	"2"	"1"	"3"	"2"	"7"	"806"	"0"	"8"	"814"	"0"
"176"	"160"	"7"	"392"	"37"	"15"	"0"	"2"	"0"	"1"	"0"	"3"	"2"	"8"	"8"	"475"	"0"	"17"	"492"	"0"
"177"	"161"	"3"	"382"	"325"	"47"	"1"	"7"	"2"	"2"	"1"	"0"	"2"	"5"	"2"	"779"	"0"	"10"	"789"	"0"
"178"	"162"	"12"	"736"	"7"	"12"	"0"	"1"	"1"	"0"	"2"	"3"	"2"	"4"	"24"	"804"	"0"	"24"	"828"	"0"
"179"	"163"	"12"	"435"	"3"	"4"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"461"	"0"	"3"	"464"	"0"
"180"	"164"	"24"	"726"	"103"	"152"	"4"	"6"	"2"	"3"	"0"	"3"	"3"	"6"	"11"	"1043"	"0"	"17"	"1060"	"0"
"181"	"165"	"16"	"862"	"63"	"130"	"3"	"5"	"4"	"2"	"2"	"3"	"4"	"5"	"18"	"1117"	"0"	"8"	"1125"	"0"
"182"	"166"	"19"	"745"	"17"	"25"	"1"	"3"	"4"	"5"	"1"	"2"	"4"	"9"	"10"	"845"	"0"	"11"	"856"	"0"
"183"	"167"	"11"	"541"	"157"	"31"	"2"	"2"	"1"	"1"	"1"	"1"	"3"	"4"	"8"	"763"	"0"	"10"	"773"	"0"
"184"	"168"	"5"	"330"	"49"	"52"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"4"	"449"	"0"	"11"	"460"	"0"
"185"	"169"	"20"	"436"	"185"	"126"	"2"	"2"	"7"	"2"	"0"	"4"	"4"	"3"	"6"	"797"	"0"	"6"	"803"	"0"
"186"	"170"	"3"	"390"	"63"	"181"	"6"	"5"	"3"	"1"	"3"	"0"	"2"	"5"	"7"	"669"	"0"	"19"	"688"	"0"
"187"	"170A"	"20"	"410"	"4"	"13"	"0"	"4"	"2"	"1"	"0"	"1"	"1"	"2"	"10"	"468"	"0"	"6"	"474"	"0"
"188"	"171"	"6"	"396"	"8"	"18"	"0"	"4"	"1"	"2"	"1"	"0"	"0"	"3"	"5"	"444"	"0"	"7"	"451"	"0"
"189"	"172"	"25"	"673"	"17"	"58"	"6"	"7"	"1"	"3"	"2"	"1"	"1"	"3"	"3"	"800"	"0"	"5"	"805"	"0"
"190"	"173"	"33"	"649"	"40"	"45"	"1"	"4"	"4"	"3"	"1"	"1"	"3"	"3"	"6"	"793"	"0"	"16"	"809"	"0"
"191"	"174"	"18"	"374"	"88"	"46"	"0"	"3"	"5"	"0"	"0"	"1"	"2"	"4"	"12"	"553"	"0"	"7"	"560"	"0"
"192"	"174A"	"15"	"488"	"66"	"22"	"0"	"4"	"4"	"2"	"2"	"1"	"4"	"6"	"19"	"633"	"0"	"10"	"643"	"0"
"193"	"175"	"17"	"207"	"444"	"41"	"3"	"1"	"4"	"2"	"3"	"2"	"5"	"8"	"10"	"747"	"0"	"13"	"760"	"0"
"194"	"176"	"36"	"698"	"162"	"70"	"2"	"7"	"3"	"6"	"3"	"0"	"1"	"1"	"6"	"995"	"0"	"6"	"1001"	"0"
"195"	"177"	"11"	"851"	"14"	"31"	"1"	"1"	"0"	"1"	"2"	"4"	"0"	"2"	"7"	"925"	"0"	"4"	"929"	"0"
"196"	"178"	"18"	"438"	"27"	"24"	"0"	"6"	"1"	"2"	"1"	"0"	"0"	"1"	"4"	"522"	"0"	"12"	"534"	"0"
"197"	"179"	"25"	"670"	"14"	"30"	"2"	"1"	"1"	"1"	"1"	"0"	"2"	"4"	"10"	"761"	"0"	"9"	"770"	"0"
"198"	"180"	"9"	"459"	"11"	"26"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"17"	"528"	"0"	"25"	"553"	"0"
"199"	"181"	"11"	"509"	"8"	"40"	"1"	"0"	"1"	"2"	"2"	"2"	"2"	"5"	"12"	"595"	"0"	"15"	"610"	"0"
"200"	"182"	"11"	"472"	"15"	"28"	"2"	"1"	"1"	"2"	"0"	"2"	"1"	"1"	"3"	"539"	"0"	"17"	"556"	"0"
"201"	"183"	"11"	"502"	"289"	"216"	"4"	"10"	"9"	"2"	"9"	"14"	"6"	"11"	"18"	"1101"	"0"	"25"	"1126"	"0"
"202"	"184"	"15"	"642"	"99"	"27"	"1"	"1"	"3"	"3"	"1"	"2"	"0"	"5"	"7"	"806"	"0"	"14"	"820"	"0"
"203"	"185"	"18"	"151"	"495"	"77"	"6"	"3"	"11"	"2"	"2"	"3"	"3"	"5"	"7"	"783"	"0"	"10"	"793"	"0"
"204"	"186"	"33"	"724"	"144"	"35"	"1"	"9"	"2"	"2"	"1"	"4"	"4"	"6"	"14"	"979"	"0"	"29"	"1008"	"0"
"205"	"187"	"20"	"197"	"400"	"59"	"4"	"1"	"9"	"1"	"1"	"4"	"6"	"12"	"20"	"734"	"0"	"31"	"765"	"0"
"206"	"188"	"10"	"310"	"234"	"246"	"7"	"2"	"3"	"4"	"3"	"5"	"2"	"8"	"12"	"846"	"0"	"10"	"856"	"0"
"207"	"189"	"25"	"808"	"38"	"31"	"2"	"3"	"4"	"2"	"0"	"1"	"1"	"2"	"4"	"921"	"0"	"6"	"927"	"0"
"208"	"190"	"17"	"303"	"198"	"142"	"5"	"2"	"2"	"3"	"1"	"2"	"4"	"3"	"3"	"685"	"0"	"4"	"689"	"0"
"209"	"191"	"21"	"314"	"463"	"43"	"4"	"2"	"4"	"4"	"3"	"5"	"5"	"7"	"24"	"899"	"0"	"26"	"925"	"0"
"210"	"192"	"5"	"123"	"109"	"342"	"2"	"2"	"3"	"3"	"2"	"1"	"2"	"2"	"10"	"606"	"0"	"3"	"609"	"0"
"211"	"192A"	"11"	"97"	"136"	"245"	"4"	"2"	"0"	"0"	"0"	"1"	"5"	"0"	"6"	"507"	"0"	"3"	"510"	"0"
"212"	"193"	"17"	"254"	"70"	"35"	"0"	"0"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"383"	"0"	"10"	"393"	"0"
"213"	"193A"	"18"	"401"	"126"	"48"	"0"	"4"	"5"	"0"	"2"	"1"	"1"	"1"	"8"	"615"	"0"	"10"	"625"	"0"
"214"	"194"	"15"	"377"	"16"	"36"	"0"	"0"	"4"	"0"	"4"	"3"	"4"	"3"	"6"	"468"	"0"	"7"	"475"	"0"
"215"	"194A"	"8"	"259"	"6"	"122"	"1"	"7"	"1"	"3"	"2"	"3"	"2"	"4"	"9"	"427"	"0"	"11"	"438"	"0"
"216"	"195"	"12"	"232"	"91"	"107"	"0"	"8"	"0"	"1"	"4"	"2"	"2"	"1"	"5"	"465"	"0"	"9"	"474"	"0"
"217"	"196"	"9"	"212"	"61"	"168"	"0"	"8"	"0"	"3"	"1"	"1"	"3"	"1"	"5"	"472"	"0"	"4"	"476"	"0"
"218"	"197"	"6"	"8"	"265"	"280"	"0"	"3"	"1"	"1"	"0"	"2"	"3"	"1"	"2"	"572"	"0"	"2"	"574"	"0"
"219"	"198"	"11"	"388"	"13"	"73"	"6"	"1"	"1"	"1"	"1"	"2"	"7"	"6"	"21"	"531"	"0"	"13"	"544"	"0"
"220"	"198A"	"15"	"415"	"17"	"51"	"0"	"2"	"5"	"1"	"1"	"0"	"1"	"2"	"9"	"519"	"0"	"7"	"526"	"0"
"221"	"199"	"16"	"578"	"12"	"75"	"0"	"2"	"0"	"0"	"0"	"3"	"4"	"2"	"9"	"701"	"0"	"22"	"723"	"0"
"222"	"200"	"24"	"637"	"12"	"81"	"2"	"1"	"1"	"1"	"0"	"3"	"5"	"7"	"27"	"801"	"0"	"21"	"822"	"0"
"223"	"201"	"4"	"29"	"529"	"82"	"2"	"1"	"5"	"1"	"1"	"5"	"1"	"5"	"7"	"672"	"0"	"12"	"684"	"0"
"224"	"202"	"8"	"154"	"76"	"191"	"3"	"4"	"3"	"2"	"2"	"1"	"2"	"0"	"7"	"453"	"0"	"2"	"455"	"0"
"225"	"203"	"8"	"356"	"94"	"88"	"5"	"8"	"0"	"5"	"1"	"1"	"3"	"0"	"7"	"576"	"0"	"7"	"583"	"0"
"226"	"203A"	"6"	"407"	"29"	"107"	"3"	"2"	"2"	"1"	"0"	"2"	"3"	"3"	"8"	"573"	"0"	"8"	"581"	"0"
"227"	"204"	"3"	"116"	"100"	"269"	"4"	"1"	"2"	"2"	"1"	"7"	"7"	"5"	"5"	"522"	"0"	"14"	"536"	"0"
"228"	"204A"	"14"	"207"	"25"	"236"	"5"	"3"	"3"	"1"	"3"	"3"	"3"	"8"	"8"	"519"	"0"	"5"	"524"	"0"
"229"	"205"	"25"	"444"	"146"	"319"	"5"	"9"	"4"	"3"	"4"	"5"	"7"	"3"	"10"	"984"	"0"	"7"	"991"	"0"
"230"	"206"	"20"	"196"	"209"	"152"	"6"	"5"	"5"	"3"	"6"	"4"	"3"	"7"	"9"	"625"	"0"	"18"	"643"	"0"
"231"	"207"	"13"	"137"	"21"	"157"	"0"	"5"	"1"	"1"	"1"	"3"	"2"	"0"	"7"	"348"	"0"	"15"	"363"	"0"
"232"	"208"	"8"	"375"	"8"	"226"	"4"	"2"	"3"	"3"	"0"	"2"	"1"	"1"	"2"	"635"	"0"	"3"	"638"	"0"
"233"	"209"	"23"	"446"	"10"	"23"	"2"	"2"	"3"	"2"	"2"	"3"	"3"	"1"	"3"	"523"	"0"	"4"	"527"	"0"
"234"	"210"	"19"	"446"	"107"	"321"	"2"	"11"	"7"	"5"	"6"	"4"	"6"	"7"	"12"	"953"	"0"	"21"	"974"	"0"
"235"	"211"	"12"	"161"	"233"	"56"	"1"	"4"	"5"	"2"	"1"	"1"	"0"	"0"	"2"	"478"	"0"	"2"	"480"	"0"
"236"	"212"	"22"	"364"	"203"	"160"	"4"	"6"	"0"	"1"	"0"	"3"	"2"	"1"	"1"	"767"	"0"	"0"	"767"	"0"
"237"	"213"	"6"	"141"	"231"	"76"	"1"	"1"	"3"	"1"	"2"	"1"	"3"	"1"	"1"	"468"	"0"	"4"	"472"	"0"
"238"	"214"	"9"	"111"	"419"	"100"	"4"	"6"	"5"	"3"	"0"	"6"	"1"	"7"	"8"	"679"	"0"	"27"	"706"	"0"
"239"	"215"	"14"	"195"	"143"	"293"	"5"	"1"	"4"	"2"	"2"	"3"	"8"	"5"	"6"	"681"	"0"	"17"	"698"	"0"
"240"	"216"	"6"	"11"	"337"	"139"	"2"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"1"	"500"	"0"	"1"	"501"	"0"
"241"	"217"	"31"	"559"	"134"	"180"	"3"	"4"	"4"	"6"	"1"	"6"	"6"	"4"	"5"	"943"	"0"	"31"	"974"	"0"
"242"	"218"	"14"	"772"	"84"	"136"	"2"	"1"	"5"	"2"	"7"	"2"	"4"	"7"	"5"	"1041"	"0"	"19"	"1060"	"0"
"243"	"219"	"21"	"721"	"38"	"143"	"8"	"6"	"6"	"1"	"4"	"10"	"14"	"19"	"30"	"1021"	"0"	"28"	"1049"	"0"
"244"	"220"	"7"	"173"	"566"	"48"	"0"	"5"	"7"	"0"	"0"	"5"	"2"	"5"	"13"	"831"	"0"	"24"	"855"	"0"
"245"	"221"	"26"	"843"	"13"	"13"	"2"	"5"	"6"	"1"	"2"	"4"	"2"	"11"	"6"	"934"	"0"	"9"	"943"	"0"
"246"	"222"	"21"	"208"	"79"	"304"	"9"	"15"	"4"	"4"	"2"	"9"	"4"	"7"	"8"	"674"	"0"	"12"	"686"	"0"
"247"	"223"	"33"	"267"	"98"	"358"	"8"	"10"	"4"	"3"	"4"	"7"	"4"	"1"	"4"	"801"	"0"	"7"	"808"	"0"
"248"	"224"	"6"	"539"	"5"	"25"	"1"	"4"	"1"	"4"	"0"	"3"	"2"	"5"	"9"	"604"	"0"	"13"	"617"	"0"
"249"	"225"	"8"	"578"	"6"	"15"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"7"	"620"	"0"	"3"	"623"	"0"
"250"	"226"	"11"	"359"	"3"	"10"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"8"	"402"	"0"	"8"	"410"	"0"
"251"	"227"	"26"	"911"	"23"	"11"	"3"	"3"	"2"	"3"	"3"	"3"	"7"	"9"	"24"	"1028"	"0"	"49"	"1077"	"0"
"252"	"228"	"13"	"494"	"192"	"252"	"4"	"2"	"7"	"7"	"2"	"4"	"11"	"4"	"27"	"1019"	"0"	"28"	"1047"	"0"
"253"	"Grand Total"	"2812"	"88106"	"38147"	"23589"	"564"	"777"	"529"	"432"	"387"	"709"	"738"	"789"	"1900"	"159479"	"0"	"2498"	"161977"	"0"
"254"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"257"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
