"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"179"	"89"	"295"	"6"	"39"	"5"	"2"	"13"	"5"	"3"	"11"	"12"	"480"	"0"	"15"	"495"	"0"
"193"	"180"	"36"	"240"	"7"	"37"	"7"	"2"	"4"	"8"	"1"	"2"	"2"	"346"	"0"	"7"	"353"	"0"
"194"	"181"	"192"	"74"	"6"	"19"	"2"	"2"	"7"	"3"	"1"	"6"	"10"	"322"	"0"	"13"	"335"	"0"
"195"	"182"	"181"	"142"	"7"	"110"	"12"	"4"	"8"	"2"	"15"	"9"	"9"	"499"	"0"	"23"	"522"	"0"
"196"	"183"	"219"	"39"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"267"	"0"	"7"	"274"	"0"
"197"	"184"	"95"	"161"	"33"	"18"	"6"	"8"	"10"	"3"	"2"	"7"	"2"	"345"	"0"	"8"	"353"	"0"
"198"	"185"	"154"	"205"	"11"	"45"	"6"	"3"	"9"	"16"	"9"	"8"	"32"	"498"	"0"	"37"	"535"	"0"
"199"	"186"	"126"	"170"	"5"	"97"	"4"	"5"	"8"	"1"	"4"	"2"	"7"	"429"	"0"	"15"	"444"	"0"
"200"	"187"	"95"	"333"	"7"	"108"	"3"	"1"	"9"	"9"	"4"	"7"	"16"	"592"	"0"	"18"	"610"	"0"
"201"	"188"	"134"	"141"	"5"	"78"	"6"	"3"	"5"	"5"	"2"	"2"	"1"	"382"	"0"	"1"	"383"	"0"
"202"	"189"	"255"	"123"	"14"	"36"	"7"	"4"	"10"	"4"	"0"	"5"	"8"	"466"	"0"	"19"	"485"	"0"
"203"	"190"	"62"	"317"	"4"	"92"	"8"	"1"	"1"	"3"	"4"	"2"	"1"	"495"	"0"	"4"	"499"	"0"
"204"	"191"	"133"	"334"	"4"	"17"	"5"	"6"	"1"	"1"	"3"	"4"	"13"	"521"	"0"	"8"	"529"	"0"
"205"	"192"	"126"	"167"	"3"	"296"	"12"	"3"	"5"	"8"	"8"	"6"	"4"	"638"	"0"	"13"	"651"	"0"
"206"	"193"	"18"	"7"	"2"	"268"	"1"	"0"	"3"	"1"	"4"	"0"	"0"	"304"	"0"	"4"	"308"	"0"
"207"	"194"	"108"	"250"	"7"	"39"	"4"	"2"	"4"	"9"	"8"	"9"	"13"	"453"	"0"	"34"	"487"	"0"
"208"	"195"	"90"	"564"	"17"	"17"	"1"	"3"	"3"	"4"	"3"	"6"	"3"	"711"	"0"	"8"	"719"	"0"
"209"	"196"	"53"	"435"	"15"	"176"	"7"	"4"	"8"	"11"	"10"	"14"	"17"	"750"	"0"	"30"	"780"	"0"
"210"	"197"	"231"	"216"	"3"	"10"	"5"	"3"	"2"	"4"	"8"	"14"	"17"	"513"	"0"	"19"	"532"	"0"
"211"	"198"	"66"	"247"	"4"	"76"	"8"	"1"	"6"	"9"	"7"	"9"	"12"	"445"	"0"	"27"	"472"	"0"
"212"	"199"	"81"	"161"	"8"	"309"	"15"	"6"	"5"	"12"	"3"	"5"	"6"	"611"	"0"	"13"	"624"	"0"
"213"	"200"	"158"	"73"	"16"	"278"	"14"	"4"	"5"	"7"	"6"	"29"	"6"	"596"	"0"	"24"	"620"	"0"
"214"	"201"	"115"	"239"	"16"	"81"	"8"	"6"	"6"	"7"	"9"	"9"	"12"	"508"	"0"	"23"	"531"	"0"
"215"	"202"	"219"	"214"	"7"	"103"	"8"	"6"	"9"	"6"	"9"	"5"	"20"	"606"	"0"	"28"	"634"	"0"
"216"	"203"	"125"	"108"	"7"	"97"	"6"	"4"	"8"	"8"	"3"	"7"	"12"	"385"	"0"	"16"	"401"	"0"
"217"	"204"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"218"	"205"	"121"	"240"	"7"	"220"	"7"	"2"	"3"	"7"	"6"	"5"	"10"	"628"	"0"	"30"	"658"	"0"
"219"	"206"	"117"	"206"	"11"	"22"	"7"	"2"	"1"	"8"	"9"	"23"	"6"	"412"	"0"	"20"	"432"	"0"
"220"	"207"	"240"	"73"	"3"	"37"	"0"	"2"	"2"	"3"	"0"	"4"	"7"	"371"	"0"	"12"	"383"	"0"
"221"	"208"	"295"	"106"	"11"	"202"	"8"	"3"	"5"	"7"	"6"	"5"	"13"	"661"	"0"	"39"	"700"	"0"
"222"	"209"	"77"	"171"	"4"	"90"	"5"	"0"	"0"	"4"	"0"	"1"	"3"	"355"	"0"	"11"	"366"	"0"
"223"	"210"	"106"	"150"	"3"	"19"	"2"	"3"	"2"	"2"	"3"	"2"	"3"	"295"	"0"	"4"	"299"	"0"
"224"	"211"	"250"	"37"	"0"	"24"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"318"	"0"	"3"	"321"	"0"
"225"	"212"	"45"	"196"	"6"	"106"	"12"	"1"	"4"	"2"	"3"	"2"	"3"	"380"	"0"	"5"	"385"	"0"
"226"	"213"	"128"	"465"	"11"	"56"	"9"	"4"	"7"	"9"	"3"	"3"	"3"	"698"	"0"	"10"	"708"	"0"
"227"	"214"	"53"	"263"	"3"	"5"	"0"	"1"	"1"	"2"	"2"	"4"	"1"	"335"	"0"	"6"	"341"	"0"
"228"	"215"	"144"	"213"	"21"	"31"	"7"	"4"	"5"	"5"	"4"	"1"	"6"	"441"	"0"	"10"	"451"	"0"
"229"	"216"	"367"	"127"	"3"	"10"	"3"	"4"	"4"	"1"	"6"	"7"	"7"	"539"	"0"	"15"	"554"	"0"
"230"	"217"	"158"	"56"	"1"	"31"	"4"	"1"	"7"	"3"	"3"	"5"	"6"	"275"	"0"	"2"	"277"	"0"
"231"	"218"	"285"	"114"	"9"	"257"	"6"	"6"	"3"	"7"	"7"	"2"	"3"	"699"	"0"	"3"	"702"	"0"
"232"	"219"	"48"	"398"	"4"	"62"	"10"	"0"	"8"	"9"	"5"	"6"	"6"	"556"	"0"	"15"	"571"	"0"
"233"	"220"	"126"	"317"	"22"	"108"	"19"	"2"	"5"	"10"	"6"	"27"	"14"	"656"	"0"	"16"	"672"	"0"
"234"	"221"	"63"	"133"	"2"	"4"	"2"	"1"	"6"	"5"	"5"	"2"	"1"	"224"	"0"	"6"	"230"	"0"
"235"	"221A"	"113"	"237"	"10"	"41"	"5"	"5"	"7"	"10"	"3"	"4"	"3"	"438"	"0"	"8"	"446"	"0"
"236"	"222"	"138"	"166"	"8"	"31"	"4"	"3"	"13"	"2"	"0"	"0"	"0"	"365"	"0"	"8"	"373"	"0"
"237"	"223"	"179"	"261"	"8"	"32"	"7"	"2"	"9"	"10"	"7"	"11"	"15"	"541"	"0"	"20"	"561"	"0"
"238"	"224"	"44"	"177"	"1"	"32"	"2"	"0"	"0"	"1"	"1"	"2"	"3"	"263"	"0"	"6"	"269"	"0"
"239"	"225"	"310"	"102"	"0"	"29"	"0"	"2"	"0"	"1"	"0"	"2"	"2"	"448"	"0"	"2"	"450"	"0"
"240"	"226"	"200"	"276"	"10"	"44"	"9"	"6"	"6"	"8"	"6"	"11"	"10"	"586"	"0"	"29"	"615"	"0"
"241"	"227"	"261"	"195"	"5"	"83"	"5"	"4"	"4"	"4"	"2"	"6"	"12"	"581"	"0"	"21"	"602"	"0"
"242"	"228"	"125"	"105"	"17"	"221"	"15"	"6"	"3"	"7"	"9"	"7"	"5"	"520"	"0"	"10"	"530"	"0"
"243"	"229"	"350"	"116"	"3"	"17"	"4"	"4"	"0"	"0"	"1"	"0"	"4"	"499"	"0"	"7"	"506"	"0"
"244"	"230"	"243"	"151"	"8"	"46"	"6"	"4"	"5"	"4"	"7"	"28"	"10"	"512"	"0"	"23"	"535"	"0"
"245"	"231"	"33"	"153"	"2"	"39"	"3"	"0"	"0"	"0"	"1"	"2"	"6"	"239"	"0"	"25"	"264"	"0"
"246"	"232"	"195"	"191"	"6"	"323"	"9"	"6"	"4"	"4"	"3"	"10"	"2"	"753"	"0"	"0"	"753"	"0"
"247"	"233"	"169"	"184"	"15"	"115"	"8"	"1"	"4"	"4"	"3"	"3"	"4"	"510"	"0"	"3"	"513"	"0"
"248"	"234"	"133"	"237"	"7"	"41"	"4"	"3"	"7"	"6"	"7"	"10"	"21"	"476"	"0"	"23"	"499"	"0"
"249"	"235"	"22"	"280"	"10"	"134"	"14"	"8"	"2"	"7"	"5"	"4"	"4"	"490"	"0"	"13"	"503"	"0"
"250"	"236"	"43"	"152"	"5"	"149"	"20"	"7"	"8"	"20"	"8"	"9"	"10"	"431"	"0"	"25"	"456"	"0"
"251"	"237"	"21"	"114"	"13"	"223"	"9"	"1"	"4"	"4"	"3"	"3"	"1"	"396"	"0"	"10"	"406"	"0"
"252"	"237A"	"36"	"99"	"4"	"275"	"10"	"0"	"0"	"4"	"1"	"0"	"3"	"432"	"0"	"3"	"435"	"0"
"253"	"238"	"21"	"45"	"6"	"140"	"2"	"1"	"3"	"5"	"8"	"1"	"1"	"233"	"0"	"0"	"233"	"0"
"254"	"239"	"20"	"155"	"2"	"19"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"203"	"0"	"3"	"206"	"0"
"255"	"240"	"59"	"24"	"1"	"253"	"7"	"4"	"2"	"0"	"1"	"0"	"2"	"353"	"0"	"0"	"353"	"0"
"256"	"241"	"29"	"135"	"11"	"131"	"7"	"4"	"2"	"5"	"8"	"3"	"7"	"342"	"0"	"7"	"349"	"0"
"257"	"242"	"255"	"210"	"14"	"151"	"11"	"8"	"10"	"5"	"12"	"11"	"21"	"708"	"0"	"40"	"748"	"0"
"258"	"243"	"33"	"108"	"4"	"169"	"10"	"2"	"5"	"5"	"7"	"4"	"5"	"352"	"0"	"13"	"365"	"0"
"259"	"244"	"13"	"123"	"7"	"136"	"7"	"4"	"1"	"6"	"6"	"6"	"7"	"316"	"0"	"11"	"327"	"0"
"260"	"245"	"7"	"348"	"9"	"122"	"6"	"3"	"2"	"5"	"2"	"3"	"2"	"509"	"0"	"5"	"514"	"0"
"261"	"246"	"70"	"276"	"18"	"110"	"20"	"12"	"9"	"15"	"19"	"15"	"12"	"576"	"0"	"45"	"621"	"0"
"262"	"247"	"54"	"250"	"15"	"118"	"14"	"5"	"9"	"9"	"5"	"6"	"4"	"489"	"0"	"5"	"494"	"0"
"263"	"248"	"53"	"7"	"1"	"150"	"8"	"0"	"2"	"0"	"2"	"4"	"0"	"227"	"0"	"4"	"231"	"0"
"264"	"249"	"135"	"224"	"15"	"115"	"21"	"2"	"9"	"5"	"6"	"5"	"17"	"554"	"0"	"12"	"566"	"0"
"265"	"250"	"176"	"41"	"10"	"33"	"5"	"44"	"11"	"1"	"5"	"12"	"9"	"347"	"0"	"7"	"354"	"0"
"266"	"251"	"92"	"142"	"7"	"23"	"16"	"5"	"5"	"2"	"2"	"6"	"3"	"303"	"0"	"7"	"310"	"0"
"267"	"252"	"133"	"41"	"2"	"14"	"1"	"2"	"0"	"1"	"2"	"4"	"7"	"207"	"0"	"22"	"229"	"0"
"268"	"253"	"103"	"167"	"22"	"23"	"5"	"2"	"1"	"3"	"2"	"5"	"3"	"336"	"0"	"10"	"346"	"0"
"269"	"254"	"147"	"168"	"21"	"130"	"11"	"8"	"10"	"12"	"12"	"19"	"8"	"546"	"0"	"12"	"558"	"0"
"270"	"255"	"25"	"68"	"7"	"326"	"13"	"2"	"6"	"9"	"12"	"3"	"9"	"480"	"0"	"19"	"499"	"0"
"271"	"256"	"25"	"37"	"7"	"276"	"16"	"6"	"5"	"9"	"14"	"6"	"3"	"404"	"0"	"35"	"439"	"0"
"272"	"257"	"43"	"97"	"3"	"84"	"6"	"0"	"5"	"2"	"3"	"5"	"1"	"249"	"0"	"1"	"250"	"0"
"273"	"257A"	"108"	"60"	"3"	"69"	"5"	"4"	"2"	"2"	"7"	"7"	"4"	"271"	"0"	"9"	"280"	"0"
"274"	"258"	"109"	"60"	"22"	"28"	"5"	"5"	"10"	"8"	"6"	"5"	"12"	"270"	"0"	"25"	"295"	"0"
"275"	"259"	"183"	"234"	"8"	"17"	"1"	"6"	"3"	"0"	"4"	"4"	"6"	"466"	"0"	"10"	"476"	"0"
"276"	"260"	"14"	"225"	"13"	"95"	"8"	"6"	"1"	"4"	"3"	"2"	"6"	"377"	"0"	"9"	"386"	"0"
"277"	"261"	"24"	"276"	"10"	"32"	"7"	"2"	"3"	"14"	"2"	"3"	"4"	"377"	"0"	"8"	"385"	"0"
"278"	"262"	"31"	"108"	"10"	"163"	"13"	"5"	"6"	"4"	"10"	"3"	"13"	"366"	"0"	"31"	"397"	"0"
"279"	"263"	"33"	"131"	"9"	"32"	"3"	"2"	"4"	"10"	"5"	"13"	"4"	"246"	"0"	"7"	"253"	"0"
"280"	"264"	"56"	"170"	"13"	"159"	"13"	"2"	"4"	"9"	"2"	"4"	"4"	"436"	"0"	"7"	"443"	"0"
"281"	"265"	"48"	"65"	"10"	"18"	"8"	"4"	"4"	"3"	"5"	"6"	"3"	"174"	"0"	"14"	"188"	"0"
"282"	"266"	"342"	"191"	"8"	"61"	"9"	"2"	"9"	"4"	"10"	"5"	"5"	"646"	"0"	"16"	"662"	"0"
"283"	"267"	"103"	"83"	"9"	"105"	"9"	"4"	"4"	"5"	"4"	"3"	"4"	"333"	"0"	"2"	"335"	"0"
"284"	"267A"	"68"	"80"	"3"	"81"	"6"	"0"	"3"	"0"	"4"	"5"	"0"	"250"	"0"	"8"	"258"	"0"
"285"	"268"	"23"	"325"	"4"	"50"	"0"	"2"	"0"	"3"	"0"	"2"	"4"	"413"	"0"	"8"	"421"	"0"
"286"	"269"	"233"	"32"	"31"	"19"	"1"	"2"	"0"	"0"	"1"	"5"	"5"	"329"	"0"	"6"	"335"	"0"
"287"	"270"	"258"	"73"	"5"	"2"	"2"	"2"	"2"	"3"	"1"	"3"	"6"	"357"	"0"	"13"	"370"	"0"
"288"	"271"	"428"	"33"	"2"	"76"	"0"	"5"	"10"	"4"	"5"	"6"	"8"	"577"	"0"	"16"	"593"	"0"
"289"	"272"	"194"	"327"	"14"	"42"	"5"	"2"	"8"	"6"	"0"	"4"	"8"	"610"	"0"	"3"	"613"	"0"
"290"	"273"	"109"	"234"	"17"	"52"	"6"	"1"	"4"	"5"	"6"	"10"	"10"	"454"	"0"	"11"	"465"	"0"
"291"	"Grand Total"	"35904"	"43521"	"2078"	"30725"	"1672"	"778"	"1059"	"1127"	"1203"	"1374"	"1752"	"121193"	"0"	"3417"	"124610"	"0"
"292"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"294"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"295"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
