"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"128"	"131"	"89"	"2"	"21"	"1"	"0"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"253"	"0"	"0"	"253"	"0"
"145"	"129"	"166"	"537"	"9"	"89"	"1"	"0"	"2"	"0"	"2"	"11"	"3"	"2"	"3"	"4"	"12"	"28"	"8"	"877"	"0"	"7"	"884"	"0"
"146"	"130"	"71"	"267"	"14"	"529"	"12"	"1"	"2"	"1"	"1"	"38"	"4"	"5"	"10"	"7"	"10"	"24"	"1"	"997"	"0"	"4"	"1001"	"0"
"147"	"131"	"552"	"93"	"12"	"195"	"1"	"2"	"3"	"1"	"1"	"6"	"0"	"0"	"7"	"3"	"4"	"5"	"14"	"899"	"0"	"5"	"904"	"0"
"148"	"132"	"43"	"183"	"1"	"268"	"3"	"0"	"0"	"3"	"1"	"23"	"1"	"2"	"3"	"0"	"1"	"4"	"0"	"536"	"0"	"0"	"536"	"0"
"149"	"133"	"59"	"181"	"12"	"336"	"9"	"1"	"1"	"2"	"1"	"25"	"2"	"6"	"12"	"6"	"4"	"6"	"4"	"667"	"0"	"6"	"673"	"0"
"150"	"134"	"74"	"216"	"14"	"467"	"4"	"4"	"7"	"4"	"6"	"68"	"10"	"17"	"32"	"13"	"16"	"26"	"15"	"993"	"0"	"27"	"1020"	"0"
"151"	"135"	"208"	"228"	"10"	"195"	"7"	"1"	"4"	"1"	"5"	"13"	"0"	"2"	"1"	"2"	"4"	"11"	"9"	"701"	"0"	"7"	"708"	"0"
"152"	"136"	"46"	"216"	"19"	"436"	"26"	"2"	"2"	"1"	"1"	"53"	"10"	"9"	"13"	"6"	"7"	"20"	"11"	"878"	"0"	"18"	"896"	"0"
"153"	"137"	"720"	"30"	"8"	"119"	"7"	"2"	"1"	"3"	"2"	"10"	"3"	"3"	"7"	"7"	"7"	"20"	"20"	"969"	"0"	"4"	"973"	"0"
"154"	"138"	"304"	"66"	"11"	"238"	"7"	"3"	"2"	"1"	"1"	"9"	"0"	"2"	"11"	"3"	"7"	"10"	"16"	"691"	"0"	"13"	"704"	"0"
"155"	"139"	"172"	"97"	"12"	"400"	"9"	"3"	"3"	"1"	"3"	"26"	"5"	"9"	"32"	"7"	"10"	"30"	"15"	"834"	"0"	"7"	"841"	"0"
"156"	"140"	"375"	"41"	"6"	"195"	"28"	"2"	"1"	"0"	"2"	"28"	"1"	"0"	"4"	"0"	"1"	"2"	"3"	"689"	"0"	"4"	"693"	"0"
"157"	"141"	"241"	"56"	"6"	"165"	"9"	"0"	"0"	"0"	"0"	"18"	"4"	"1"	"10"	"5"	"6"	"24"	"21"	"566"	"0"	"7"	"573"	"0"
"158"	"142"	"299"	"65"	"11"	"175"	"7"	"2"	"9"	"2"	"3"	"38"	"8"	"12"	"30"	"21"	"12"	"72"	"19"	"785"	"0"	"6"	"791"	"0"
"159"	"143"	"92"	"54"	"3"	"394"	"2"	"3"	"4"	"3"	"1"	"32"	"2"	"2"	"14"	"5"	"4"	"7"	"4"	"626"	"0"	"2"	"628"	"0"
"160"	"144"	"124"	"262"	"9"	"416"	"8"	"1"	"3"	"1"	"5"	"35"	"4"	"5"	"17"	"5"	"6"	"7"	"16"	"924"	"0"	"16"	"940"	"0"
"161"	"145"	"75"	"67"	"0"	"41"	"1"	"0"	"1"	"0"	"0"	"8"	"0"	"0"	"4"	"2"	"0"	"0"	"7"	"206"	"0"	"3"	"209"	"0"
"162"	"146"	"81"	"185"	"13"	"318"	"5"	"0"	"4"	"4"	"3"	"23"	"5"	"4"	"23"	"5"	"11"	"30"	"5"	"719"	"0"	"8"	"727"	"0"
"163"	"147"	"72"	"120"	"14"	"318"	"2"	"1"	"1"	"0"	"1"	"19"	"3"	"2"	"6"	"4"	"9"	"0"	"10"	"582"	"0"	"16"	"598"	"0"
"164"	"148"	"321"	"48"	"8"	"236"	"3"	"2"	"4"	"1"	"2"	"21"	"1"	"5"	"18"	"0"	"7"	"9"	"11"	"697"	"0"	"0"	"697"	"0"
"165"	"149"	"256"	"124"	"12"	"335"	"12"	"1"	"4"	"2"	"6"	"58"	"5"	"5"	"14"	"4"	"5"	"26"	"21"	"890"	"0"	"14"	"904"	"0"
"166"	"150"	"262"	"71"	"11"	"159"	"3"	"2"	"1"	"1"	"2"	"27"	"4"	"1"	"2"	"2"	"5"	"31"	"12"	"596"	"0"	"12"	"608"	"0"
"167"	"151"	"34"	"249"	"13"	"429"	"7"	"2"	"1"	"2"	"2"	"21"	"3"	"5"	"18"	"7"	"4"	"15"	"2"	"814"	"0"	"5"	"819"	"0"
"168"	"152"	"41"	"346"	"10"	"261"	"5"	"3"	"1"	"2"	"3"	"20"	"3"	"5"	"17"	"2"	"18"	"30"	"10"	"777"	"0"	"24"	"801"	"0"
"169"	"153"	"167"	"153"	"7"	"124"	"2"	"0"	"3"	"0"	"0"	"9"	"0"	"6"	"7"	"2"	"3"	"27"	"13"	"523"	"0"	"8"	"531"	"0"
"170"	"154"	"136"	"244"	"11"	"359"	"3"	"4"	"1"	"2"	"5"	"28"	"1"	"1"	"6"	"3"	"4"	"3"	"8"	"819"	"0"	"5"	"824"	"0"
"171"	"155"	"80"	"193"	"4"	"246"	"4"	"3"	"2"	"1"	"0"	"13"	"0"	"1"	"8"	"1"	"3"	"3"	"8"	"570"	"0"	"4"	"574"	"0"
"172"	"156"	"486"	"20"	"5"	"73"	"0"	"1"	"1"	"0"	"1"	"6"	"0"	"1"	"1"	"0"	"1"	"5"	"5"	"606"	"0"	"7"	"613"	"0"
"173"	"157"	"287"	"76"	"5"	"55"	"4"	"1"	"1"	"4"	"1"	"10"	"3"	"1"	"6"	"3"	"3"	"31"	"4"	"495"	"0"	"2"	"497"	"0"
"174"	"158"	"4"	"276"	"1"	"34"	"0"	"1"	"0"	"0"	"0"	"6"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"323"	"0"	"4"	"327"	"0"
"175"	"159"	"44"	"333"	"13"	"150"	"3"	"3"	"1"	"2"	"1"	"14"	"1"	"2"	"5"	"12"	"16"	"18"	"0"	"618"	"0"	"8"	"626"	"0"
"176"	"160"	"278"	"145"	"7"	"183"	"5"	"3"	"2"	"0"	"2"	"19"	"2"	"2"	"3"	"8"	"6"	"18"	"1"	"684"	"0"	"2"	"686"	"0"
"177"	"161"	"166"	"345"	"10"	"64"	"3"	"0"	"2"	"1"	"3"	"15"	"1"	"2"	"4"	"3"	"11"	"17"	"14"	"661"	"0"	"19"	"680"	"0"
"178"	"162"	"52"	"421"	"21"	"206"	"8"	"3"	"5"	"2"	"1"	"12"	"7"	"6"	"9"	"9"	"21"	"38"	"9"	"830"	"0"	"12"	"842"	"0"
"179"	"163"	"7"	"301"	"2"	"67"	"7"	"1"	"1"	"1"	"1"	"9"	"0"	"0"	"1"	"0"	"3"	"2"	"3"	"406"	"0"	"2"	"408"	"0"
"180"	"164"	"159"	"162"	"9"	"251"	"6"	"5"	"6"	"0"	"0"	"15"	"1"	"5"	"7"	"2"	"3"	"11"	"7"	"649"	"0"	"7"	"656"	"0"
"181"	"165"	"212"	"68"	"6"	"186"	"6"	"2"	"0"	"2"	"1"	"23"	"7"	"6"	"10"	"8"	"5"	"35"	"5"	"582"	"0"	"2"	"584"	"0"
"182"	"166"	"314"	"65"	"4"	"156"	"8"	"0"	"1"	"1"	"1"	"17"	"1"	"6"	"10"	"5"	"10"	"40"	"13"	"652"	"0"	"6"	"658"	"0"
"183"	"167"	"255"	"99"	"16"	"364"	"11"	"6"	"2"	"3"	"5"	"43"	"6"	"11"	"17"	"9"	"4"	"22"	"3"	"876"	"0"	"3"	"879"	"0"
"184"	"168"	"239"	"67"	"10"	"278"	"7"	"2"	"4"	"4"	"2"	"20"	"6"	"4"	"18"	"3"	"9"	"19"	"6"	"698"	"0"	"3"	"701"	"0"
"185"	"169"	"44"	"55"	"8"	"453"	"11"	"2"	"4"	"2"	"3"	"19"	"4"	"8"	"36"	"0"	"5"	"15"	"3"	"672"	"0"	"4"	"676"	"0"
"186"	"170"	"550"	"23"	"12"	"141"	"2"	"0"	"1"	"0"	"1"	"10"	"1"	"3"	"0"	"2"	"3"	"22"	"35"	"806"	"0"	"2"	"808"	"0"
"187"	"171"	"88"	"261"	"11"	"351"	"8"	"3"	"2"	"1"	"2"	"40"	"5"	"9"	"24"	"14"	"14"	"29"	"4"	"866"	"0"	"6"	"872"	"0"
"188"	"172"	"123"	"92"	"8"	"344"	"8"	"4"	"2"	"2"	"7"	"55"	"3"	"8"	"12"	"4"	"11"	"34"	"12"	"729"	"0"	"9"	"738"	"0"
"189"	"173"	"570"	"43"	"12"	"84"	"5"	"4"	"2"	"2"	"4"	"26"	"4"	"2"	"7"	"6"	"9"	"43"	"29"	"852"	"0"	"12"	"864"	"0"
"190"	"174"	"69"	"29"	"9"	"134"	"2"	"1"	"0"	"1"	"0"	"9"	"2"	"2"	"5"	"1"	"4"	"13"	"4"	"285"	"0"	"2"	"287"	"0"
"191"	"175"	"408"	"79"	"2"	"205"	"3"	"0"	"4"	"1"	"5"	"20"	"5"	"5"	"14"	"2"	"5"	"26"	"15"	"799"	"0"	"5"	"804"	"0"
"192"	"176"	"108"	"372"	"6"	"114"	"3"	"2"	"2"	"0"	"1"	"32"	"5"	"3"	"7"	"3"	"10"	"15"	"5"	"688"	"0"	"5"	"693"	"0"
"193"	"177"	"242"	"150"	"10"	"299"	"11"	"2"	"3"	"2"	"5"	"47"	"9"	"3"	"16"	"4"	"7"	"18"	"5"	"833"	"0"	"5"	"838"	"0"
"194"	"178"	"27"	"331"	"7"	"314"	"4"	"2"	"6"	"0"	"0"	"25"	"2"	"3"	"11"	"4"	"1"	"5"	"12"	"754"	"0"	"4"	"758"	"0"
"195"	"179"	"27"	"95"	"5"	"284"	"2"	"0"	"6"	"1"	"4"	"14"	"2"	"3"	"7"	"1"	"2"	"3"	"9"	"465"	"0"	"6"	"471"	"0"
"196"	"180"	"82"	"196"	"23"	"305"	"16"	"5"	"7"	"4"	"5"	"35"	"9"	"5"	"25"	"4"	"5"	"15"	"0"	"741"	"0"	"3"	"744"	"0"
"197"	"181"	"166"	"107"	"11"	"209"	"4"	"3"	"2"	"3"	"1"	"18"	"3"	"2"	"3"	"1"	"3"	"10"	"4"	"550"	"0"	"5"	"555"	"0"
"198"	"182"	"433"	"128"	"2"	"153"	"5"	"3"	"4"	"1"	"1"	"31"	"3"	"2"	"13"	"5"	"14"	"19"	"4"	"821"	"0"	"7"	"828"	"0"
"199"	"183"	"84"	"153"	"8"	"248"	"4"	"2"	"5"	"6"	"6"	"74"	"5"	"2"	"0"	"6"	"3"	"5"	"19"	"630"	"0"	"10"	"640"	"0"
"200"	"184"	"41"	"232"	"7"	"165"	"0"	"0"	"2"	"2"	"3"	"32"	"1"	"3"	"10"	"4"	"6"	"13"	"8"	"529"	"0"	"9"	"538"	"0"
"201"	"185"	"18"	"34"	"3"	"212"	"5"	"3"	"3"	"10"	"0"	"38"	"1"	"1"	"8"	"4"	"3"	"5"	"4"	"352"	"0"	"8"	"360"	"0"
"202"	"186"	"23"	"134"	"5"	"224"	"4"	"3"	"1"	"1"	"5"	"23"	"5"	"2"	"13"	"2"	"1"	"7"	"8"	"461"	"0"	"12"	"473"	"0"
"203"	"187"	"325"	"136"	"8"	"217"	"9"	"6"	"7"	"5"	"3"	"40"	"2"	"5"	"12"	"5"	"9"	"16"	"26"	"831"	"0"	"6"	"837"	"0"
"204"	"188"	"314"	"102"	"10"	"213"	"9"	"1"	"4"	"6"	"4"	"35"	"8"	"7"	"10"	"8"	"9"	"40"	"17"	"797"	"0"	"12"	"809"	"0"
"205"	"189"	"139"	"72"	"3"	"306"	"4"	"4"	"3"	"1"	"1"	"54"	"5"	"8"	"10"	"2"	"6"	"6"	"13"	"637"	"0"	"10"	"647"	"0"
"206"	"190"	"130"	"252"	"13"	"230"	"43"	"4"	"5"	"2"	"4"	"54"	"8"	"1"	"6"	"8"	"10"	"23"	"9"	"802"	"0"	"10"	"812"	"0"
"207"	"191"	"431"	"152"	"10"	"78"	"3"	"1"	"3"	"1"	"3"	"17"	"3"	"8"	"8"	"9"	"12"	"41"	"26"	"806"	"0"	"21"	"827"	"0"
"208"	"192"	"62"	"209"	"11"	"197"	"6"	"3"	"4"	"5"	"1"	"22"	"2"	"2"	"2"	"2"	"2"	"5"	"8"	"543"	"0"	"5"	"548"	"0"
"209"	"193"	"43"	"335"	"15"	"152"	"2"	"4"	"5"	"2"	"7"	"66"	"4"	"8"	"16"	"17"	"25"	"38"	"14"	"753"	"0"	"22"	"775"	"0"
"210"	"194"	"182"	"122"	"7"	"71"	"4"	"2"	"2"	"3"	"5"	"31"	"2"	"7"	"7"	"3"	"15"	"40"	"4"	"507"	"0"	"9"	"516"	"0"
"211"	"195"	"210"	"73"	"8"	"36"	"3"	"1"	"0"	"0"	"0"	"7"	"6"	"3"	"3"	"4"	"7"	"9"	"2"	"372"	"0"	"5"	"377"	"0"
"212"	"196"	"97"	"274"	"16"	"377"	"5"	"4"	"5"	"4"	"3"	"92"	"8"	"4"	"16"	"10"	"16"	"31"	"6"	"968"	"0"	"27"	"995"	"0"
"213"	"197"	"91"	"86"	"13"	"306"	"3"	"10"	"4"	"3"	"2"	"63"	"5"	"11"	"30"	"4"	"11"	"20"	"8"	"670"	"0"	"20"	"690"	"0"
"214"	"198"	"411"	"116"	"14"	"153"	"9"	"3"	"5"	"8"	"4"	"34"	"4"	"5"	"11"	"3"	"4"	"12"	"4"	"800"	"0"	"4"	"804"	"0"
"215"	"199"	"84"	"378"	"10"	"145"	"5"	"7"	"8"	"4"	"4"	"46"	"4"	"5"	"9"	"8"	"12"	"10"	"17"	"756"	"0"	"5"	"761"	"0"
"216"	"200"	"78"	"141"	"10"	"205"	"4"	"3"	"4"	"2"	"3"	"68"	"11"	"12"	"23"	"10"	"21"	"34"	"8"	"637"	"0"	"12"	"649"	"0"
"217"	"201"	"453"	"110"	"9"	"101"	"6"	"1"	"4"	"4"	"4"	"21"	"3"	"4"	"4"	"9"	"13"	"28"	"23"	"797"	"0"	"5"	"802"	"0"
"218"	"202"	"21"	"186"	"7"	"55"	"1"	"1"	"2"	"1"	"1"	"24"	"3"	"0"	"6"	"4"	"3"	"6"	"6"	"327"	"0"	"9"	"336"	"0"
"219"	"203"	"280"	"31"	"8"	"114"	"4"	"3"	"1"	"3"	"3"	"42"	"6"	"3"	"2"	"1"	"4"	"27"	"23"	"555"	"0"	"9"	"564"	"0"
"220"	"204"	"31"	"158"	"2"	"111"	"2"	"0"	"2"	"1"	"2"	"17"	"4"	"5"	"6"	"0"	"5"	"25"	"3"	"374"	"0"	"5"	"379"	"0"
"221"	"205"	"58"	"90"	"4"	"330"	"10"	"3"	"4"	"3"	"2"	"32"	"1"	"1"	"4"	"4"	"2"	"3"	"5"	"556"	"0"	"1"	"557"	"0"
"222"	"206"	"236"	"82"	"4"	"125"	"5"	"3"	"1"	"2"	"4"	"23"	"1"	"8"	"7"	"7"	"5"	"31"	"8"	"552"	"0"	"5"	"557"	"0"
"223"	"207"	"252"	"94"	"7"	"92"	"2"	"2"	"3"	"1"	"5"	"27"	"1"	"3"	"7"	"3"	"3"	"14"	"20"	"536"	"0"	"14"	"550"	"0"
"224"	"208"	"253"	"309"	"14"	"279"	"5"	"4"	"4"	"1"	"0"	"44"	"0"	"2"	"6"	"4"	"3"	"2"	"6"	"936"	"0"	"4"	"940"	"0"
"225"	"209"	"103"	"195"	"6"	"56"	"0"	"1"	"0"	"0"	"0"	"6"	"2"	"1"	"4"	"0"	"1"	"3"	"1"	"379"	"0"	"1"	"380"	"0"
"226"	"210"	"43"	"453"	"14"	"188"	"10"	"1"	"5"	"0"	"2"	"17"	"3"	"3"	"10"	"4"	"13"	"16"	"9"	"791"	"0"	"12"	"803"	"0"
"227"	"211"	"122"	"86"	"3"	"269"	"8"	"2"	"2"	"5"	"4"	"42"	"8"	"3"	"11"	"6"	"6"	"22"	"12"	"611"	"0"	"4"	"615"	"0"
"228"	"212"	"109"	"164"	"5"	"297"	"7"	"2"	"3"	"4"	"2"	"44"	"6"	"9"	"31"	"4"	"9"	"37"	"8"	"741"	"0"	"16"	"757"	"0"
"229"	"213"	"227"	"122"	"3"	"89"	"1"	"1"	"0"	"1"	"1"	"11"	"2"	"1"	"2"	"4"	"5"	"5"	"13"	"488"	"0"	"5"	"493"	"0"
"230"	"213A"	"279"	"119"	"2"	"34"	"5"	"4"	"0"	"1"	"1"	"6"	"2"	"3"	"2"	"1"	"5"	"6"	"12"	"482"	"0"	"11"	"493"	"0"
"231"	"214"	"118"	"292"	"8"	"64"	"3"	"14"	"3"	"2"	"2"	"25"	"9"	"4"	"5"	"2"	"13"	"30"	"4"	"598"	"0"	"6"	"604"	"0"
"232"	"215"	"72"	"77"	"5"	"357"	"5"	"104"	"13"	"10"	"9"	"95"	"6"	"6"	"15"	"8"	"10"	"33"	"7"	"832"	"0"	"2"	"834"	"0"
"233"	"216"	"82"	"132"	"6"	"461"	"3"	"2"	"6"	"1"	"0"	"22"	"1"	"2"	"5"	"2"	"0"	"3"	"6"	"734"	"0"	"3"	"737"	"0"
"234"	"217"	"52"	"54"	"7"	"327"	"8"	"2"	"5"	"1"	"5"	"59"	"5"	"5"	"18"	"4"	"5"	"35"	"3"	"595"	"0"	"5"	"600"	"0"
"235"	"218"	"139"	"124"	"5"	"215"	"7"	"1"	"2"	"0"	"0"	"57"	"6"	"5"	"7"	"4"	"9"	"30"	"7"	"618"	"0"	"14"	"632"	"0"
"236"	"219"	"69"	"64"	"9"	"274"	"1"	"13"	"5"	"3"	"4"	"32"	"9"	"5"	"20"	"4"	"7"	"22"	"11"	"552"	"0"	"6"	"558"	"0"
"237"	"220"	"80"	"254"	"10"	"351"	"12"	"1"	"4"	"4"	"8"	"32"	"7"	"11"	"27"	"7"	"13"	"29"	"20"	"870"	"0"	"25"	"895"	"0"
"238"	"221"	"235"	"132"	"8"	"217"	"5"	"7"	"3"	"2"	"6"	"34"	"4"	"6"	"10"	"7"	"7"	"31"	"9"	"723"	"0"	"4"	"727"	"0"
"239"	"222"	"31"	"200"	"12"	"331"	"12"	"3"	"8"	"13"	"8"	"62"	"10"	"6"	"21"	"7"	"6"	"21"	"6"	"757"	"0"	"5"	"762"	"0"
"240"	"223"	"38"	"212"	"12"	"255"	"8"	"20"	"3"	"1"	"1"	"46"	"7"	"6"	"7"	"5"	"9"	"10"	"6"	"646"	"0"	"9"	"655"	"0"
"241"	"224"	"212"	"161"	"12"	"220"	"5"	"4"	"8"	"5"	"3"	"28"	"7"	"4"	"13"	"7"	"10"	"35"	"4"	"738"	"0"	"5"	"743"	"0"
"242"	"225"	"63"	"262"	"21"	"235"	"6"	"1"	"3"	"2"	"4"	"50"	"2"	"7"	"30"	"3"	"8"	"6"	"4"	"707"	"0"	"15"	"722"	"0"
"243"	"226"	"92"	"207"	"4"	"195"	"8"	"0"	"5"	"0"	"0"	"17"	"1"	"1"	"5"	"1"	"1"	"2"	"2"	"541"	"0"	"5"	"546"	"0"
"244"	"227"	"86"	"107"	"7"	"298"	"7"	"5"	"4"	"4"	"4"	"28"	"2"	"5"	"12"	"5"	"6"	"7"	"9"	"596"	"0"	"4"	"600"	"0"
"245"	"228"	"77"	"323"	"19"	"373"	"9"	"5"	"2"	"1"	"1"	"15"	"4"	"3"	"1"	"5"	"2"	"2"	"13"	"855"	"0"	"13"	"868"	"0"
"246"	"229"	"105"	"245"	"3"	"281"	"13"	"4"	"3"	"2"	"3"	"22"	"1"	"3"	"10"	"0"	"4"	"10"	"9"	"718"	"0"	"14"	"732"	"0"
"247"	"230"	"20"	"58"	"8"	"274"	"4"	"1"	"2"	"0"	"2"	"35"	"1"	"4"	"9"	"3"	"2"	"4"	"0"	"427"	"0"	"1"	"428"	"0"
"248"	"231"	"49"	"409"	"11"	"192"	"2"	"8"	"3"	"3"	"10"	"58"	"7"	"6"	"13"	"12"	"22"	"25"	"16"	"846"	"0"	"43"	"889"	"0"
"249"	"232"	"250"	"154"	"8"	"106"	"4"	"4"	"3"	"4"	"5"	"32"	"8"	"9"	"15"	"17"	"20"	"64"	"10"	"713"	"0"	"21"	"734"	"0"
"250"	"233"	"240"	"296"	"17"	"116"	"3"	"5"	"5"	"4"	"6"	"35"	"5"	"7"	"9"	"3"	"10"	"25"	"13"	"799"	"0"	"14"	"813"	"0"
"251"	"234"	"324"	"158"	"7"	"141"	"5"	"3"	"1"	"5"	"2"	"20"	"4"	"7"	"5"	"6"	"8"	"31"	"24"	"751"	"0"	"34"	"785"	"0"
"252"	"Grand Total"	"39101"	"43327"	"2060"	"52265"	"1352"	"787"	"706"	"532"	"594"	"6751"	"803"	"1020"	"2487"	"1034"	"1643"	"4242"	"2269"	"16097
3"	"0"	"1999"	"16297
2"	"0"
"253"	"Place:Purnea College Purnea"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
