"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"107"	"111"	"522"	"11"	"20"	"2"	"1"	"1"	"2"	"2"	"1"	"0"	"2"	"0"	"0"	"4"	"9"	"4"	"2"	"8"	"0"	"0"	"1"	"703"	"0"	"2"	"705"	"0"
"120"	"108"	"59"	"453"	"10"	"59"	"4"	"3"	"1"	"1"	"1"	"0"	"2"	"0"	"6"	"1"	"14"	"13"	"1"	"2"	"7"	"0"	"1"	"1"	"639"	"0"	"2"	"641"	"0"
"121"	"109"	"55"	"37"	"2"	"563"	"9"	"2"	"1"	"1"	"2"	"0"	"3"	"3"	"19"	"4"	"5"	"7"	"4"	"4"	"3"	"6"	"6"	"1"	"737"	"0"	"6"	"743"	"0"
"122"	"110"	"104"	"70"	"5"	"124"	"1"	"4"	"1"	"2"	"0"	"1"	"1"	"1"	"15"	"4"	"5"	"17"	"2"	"1"	"0"	"2"	"0"	"1"	"361"	"0"	"2"	"363"	"0"
"123"	"111"	"200"	"67"	"5"	"332"	"4"	"6"	"3"	"2"	"9"	"8"	"7"	"8"	"20"	"11"	"9"	"29"	"9"	"9"	"0"	"8"	"4"	"1"	"751"	"0"	"6"	"757"	"0"
"124"	"112"	"83"	"90"	"8"	"353"	"7"	"2"	"0"	"4"	"2"	"0"	"1"	"0"	"2"	"2"	"0"	"2"	"10"	"14"	"3"	"9"	"4"	"6"	"602"	"0"	"2"	"604"	"0"
"125"	"113"	"38"	"232"	"7"	"105"	"5"	"3"	"1"	"3"	"4"	"3"	"5"	"11"	"11"	"8"	"28"	"25"	"2"	"5"	"2"	"1"	"1"	"4"	"504"	"0"	"4"	"508"	"0"
"126"	"114"	"32"	"116"	"3"	"95"	"9"	"8"	"4"	"7"	"6"	"2"	"5"	"5"	"11"	"10"	"9"	"15"	"5"	"6"	"2"	"3"	"0"	"2"	"355"	"0"	"5"	"360"	"0"
"127"	"115"	"175"	"269"	"11"	"117"	"8"	"5"	"3"	"2"	"4"	"5"	"7"	"4"	"5"	"7"	"15"	"9"	"9"	"8"	"1"	"4"	"1"	"3"	"672"	"0"	"3"	"675"	"0"
"128"	"116"	"114"	"135"	"49"	"183"	"10"	"4"	"4"	"6"	"3"	"2"	"6"	"12"	"15"	"6"	"6"	"13"	"8"	"6"	"2"	"5"	"7"	"1"	"597"	"0"	"7"	"604"	"0"
"129"	"117"	"175"	"84"	"0"	"4"	"1"	"0"	"2"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"9"	"17"	"6"	"1"	"0"	"0"	"2"	"2"	"308"	"0"	"7"	"315"	"0"
"130"	"118"	"1"	"144"	"1"	"70"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"0"	"0"	"2"	"2"	"1"	"2"	"1"	"0"	"233"	"0"	"1"	"234"	"0"
"131"	"119"	"12"	"200"	"6"	"84"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"4"	"1"	"2"	"2"	"3"	"2"	"2"	"2"	"0"	"1"	"0"	"327"	"0"	"1"	"328"	"0"
"132"	"120"	"33"	"200"	"65"	"233"	"5"	"0"	"1"	"8"	"1"	"0"	"0"	"2"	"5"	"3"	"4"	"7"	"3"	"4"	"1"	"2"	"1"	"0"	"578"	"0"	"0"	"578"	"0"
"133"	"121"	"4"	"283"	"1"	"62"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"7"	"0"	"3"	"0"	"0"	"365"	"0"	"0"	"365"	"0"
"134"	"122"	"108"	"53"	"0"	"187"	"6"	"1"	"0"	"1"	"1"	"3"	"2"	"2"	"9"	"3"	"8"	"5"	"3"	"3"	"3"	"4"	"0"	"3"	"405"	"0"	"0"	"405"	"0"
"135"	"123"	"71"	"464"	"7"	"214"	"2"	"4"	"1"	"0"	"1"	"1"	"2"	"4"	"21"	"2"	"11"	"15"	"4"	"7"	"1"	"2"	"0"	"0"	"834"	"0"	"3"	"837"	"0"
"136"	"124"	"40"	"215"	"34"	"88"	"4"	"1"	"2"	"8"	"4"	"4"	"2"	"2"	"9"	"7"	"13"	"16"	"9"	"9"	"3"	"3"	"6"	"3"	"482"	"0"	"4"	"486"	"0"
"137"	"125"	"6"	"508"	"1"	"50"	"1"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"1"	"1"	"5"	"2"	"1"	"3"	"2"	"0"	"1"	"0"	"590"	"0"	"2"	"592"	"0"
"138"	"126"	"3"	"418"	"0"	"152"	"0"	"2"	"0"	"20"	"7"	"0"	"0"	"1"	"4"	"1"	"1"	"2"	"2"	"8"	"1"	"8"	"2"	"0"	"632"	"0"	"0"	"632"	"0"
"139"	"127"	"4"	"42"	"158"	"403"	"13"	"0"	"1"	"2"	"2"	"1"	"2"	"2"	"16"	"3"	"3"	"12"	"2"	"3"	"2"	"2"	"1"	"0"	"674"	"0"	"0"	"674"	"0"
"140"	"128"	"9"	"312"	"4"	"76"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"4"	"10"	"6"	"1"	"0"	"0"	"1"	"0"	"1"	"431"	"0"	"4"	"435"	"0"
"141"	"129"	"6"	"98"	"0"	"77"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"3"	"2"	"3"	"1"	"2"	"1"	"2"	"0"	"3"	"2"	"0"	"205"	"0"	"1"	"206"	"0"
"142"	"130"	"15"	"408"	"6"	"53"	"2"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"6"	"5"	"9"	"19"	"8"	"7"	"2"	"1"	"0"	"1"	"548"	"0"	"3"	"551"	"0"
"143"	"131"	"3"	"280"	"19"	"27"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"1"	"6"	"3"	"0"	"2"	"2"	"0"	"0"	"0"	"350"	"0"	"0"	"350"	"0"
"144"	"132"	"7"	"208"	"5"	"199"	"8"	"4"	"1"	"1"	"0"	"1"	"3"	"2"	"6"	"3"	"8"	"7"	"3"	"3"	"0"	"5"	"2"	"0"	"476"	"0"	"4"	"480"	"0"
"145"	"133"	"4"	"204"	"10"	"109"	"2"	"0"	"2"	"4"	"1"	"1"	"3"	"4"	"5"	"3"	"19"	"19"	"0"	"0"	"1"	"3"	"1"	"0"	"395"	"0"	"0"	"395"	"0"
"146"	"134"	"49"	"27"	"17"	"443"	"9"	"1"	"1"	"3"	"0"	"0"	"0"	"3"	"15"	"3"	"2"	"9"	"7"	"3"	"3"	"7"	"5"	"0"	"607"	"0"	"5"	"612"	"0"
"147"	"135"	"91"	"246"	"3"	"16"	"2"	"1"	"5"	"9"	"1"	"0"	"4"	"0"	"3"	"4"	"16"	"23"	"5"	"3"	"1"	"0"	"0"	"0"	"433"	"0"	"3"	"436"	"0"
"148"	"136"	"301"	"62"	"4"	"8"	"4"	"2"	"1"	"0"	"0"	"2"	"2"	"2"	"2"	"5"	"5"	"28"	"6"	"0"	"1"	"0"	"0"	"1"	"436"	"0"	"3"	"439"	"0"
"149"	"137"	"10"	"328"	"4"	"72"	"1"	"4"	"1"	"4"	"1"	"1"	"1"	"1"	"4"	"1"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"439"	"0"	"0"	"439"	"0"
"150"	"138"	"14"	"179"	"38"	"30"	"6"	"1"	"1"	"6"	"2"	"1"	"2"	"1"	"2"	"5"	"8"	"9"	"2"	"2"	"3"	"2"	"0"	"0"	"314"	"0"	"1"	"315"	"0"
"151"	"139"	"14"	"223"	"4"	"91"	"2"	"0"	"1"	"14"	"4"	"1"	"0"	"1"	"2"	"4"	"15"	"11"	"1"	"4"	"1"	"0"	"0"	"1"	"394"	"0"	"1"	"395"	"0"
"152"	"140"	"20"	"301"	"115"	"60"	"4"	"7"	"3"	"4"	"2"	"3"	"2"	"3"	"6"	"10"	"10"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"559"	"0"	"2"	"561"	"0"
"153"	"141"	"63"	"91"	"3"	"166"	"2"	"0"	"1"	"2"	"0"	"4"	"4"	"4"	"8"	"4"	"4"	"37"	"0"	"2"	"0"	"1"	"1"	"0"	"397"	"0"	"5"	"402"	"0"
"154"	"142"	"5"	"56"	"0"	"243"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"5"	"2"	"2"	"1"	"2"	"1"	"0"	"2"	"1"	"0"	"326"	"0"	"0"	"326"	"0"
"155"	"143"	"7"	"238"	"4"	"73"	"3"	"1"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"5"	"2"	"2"	"2"	"0"	"0"	"0"	"344"	"0"	"1"	"345"	"0"
"156"	"144"	"1"	"250"	"16"	"42"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"2"	"2"	"10"	"3"	"0"	"3"	"0"	"0"	"1"	"0"	"334"	"0"	"0"	"334"	"0"
"157"	"145"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"10"	"0"
"158"	"146"	"18"	"468"	"9"	"167"	"6"	"1"	"3"	"8"	"4"	"1"	"2"	"5"	"4"	"8"	"19"	"19"	"2"	"5"	"0"	"0"	"1"	"0"	"750"	"0"	"1"	"751"	"0"
"159"	"147"	"16"	"408"	"63"	"178"	"2"	"2"	"1"	"9"	"2"	"1"	"3"	"1"	"9"	"4"	"25"	"12"	"1"	"3"	"2"	"0"	"2"	"2"	"746"	"0"	"2"	"748"	"0"
"160"	"148"	"49"	"101"	"2"	"186"	"6"	"0"	"1"	"6"	"4"	"0"	"2"	"3"	"8"	"7"	"3"	"7"	"2"	"5"	"1"	"4"	"1"	"2"	"400"	"0"	"0"	"400"	"0"
"161"	"149"	"132"	"121"	"40"	"158"	"18"	"3"	"4"	"9"	"4"	"2"	"12"	"8"	"18"	"10"	"26"	"47"	"9"	"3"	"1"	"6"	"3"	"2"	"636"	"0"	"9"	"645"	"0"
"162"	"150"	"101"	"138"	"7"	"44"	"3"	"1"	"0"	"11"	"1"	"2"	"5"	"1"	"6"	"5"	"4"	"14"	"3"	"1"	"1"	"1"	"1"	"2"	"352"	"0"	"2"	"354"	"0"
"163"	"151"	"21"	"622"	"12"	"93"	"3"	"9"	"1"	"17"	"4"	"2"	"4"	"4"	"9"	"6"	"25"	"16"	"6"	"23"	"1"	"8"	"2"	"5"	"893"	"0"	"8"	"901"	"0"
"164"	"152"	"88"	"74"	"29"	"118"	"10"	"12"	"1"	"2"	"1"	"4"	"2"	"1"	"6"	"2"	"5"	"5"	"13"	"12"	"2"	"5"	"2"	"2"	"396"	"0"	"3"	"399"	"0"
"165"	"153"	"66"	"73"	"42"	"162"	"5"	"7"	"2"	"4"	"4"	"4"	"3"	"3"	"6"	"2"	"5"	"8"	"3"	"5"	"3"	"2"	"1"	"0"	"410"	"0"	"1"	"411"	"0"
"166"	"154"	"88"	"109"	"8"	"147"	"9"	"8"	"1"	"1"	"1"	"1"	"4"	"1"	"6"	"1"	"6"	"4"	"8"	"3"	"7"	"5"	"1"	"1"	"420"	"0"	"5"	"425"	"0"
"167"	"155"	"73"	"107"	"15"	"144"	"12"	"9"	"0"	"2"	"3"	"1"	"2"	"2"	"6"	"2"	"5"	"16"	"2"	"5"	"1"	"4"	"2"	"2"	"415"	"0"	"5"	"420"	"0"
"168"	"156"	"40"	"64"	"4"	"103"	"4"	"1"	"1"	"3"	"2"	"0"	"2"	"2"	"8"	"0"	"5"	"4"	"2"	"1"	"0"	"5"	"1"	"0"	"252"	"0"	"1"	"253"	"0"
"169"	"157"	"46"	"134"	"7"	"146"	"4"	"4"	"1"	"3"	"0"	"1"	"1"	"1"	"3"	"3"	"5"	"7"	"4"	"3"	"0"	"1"	"0"	"1"	"375"	"0"	"1"	"376"	"0"
"170"	"158"	"11"	"11"	"2"	"399"	"5"	"5"	"1"	"1"	"1"	"1"	"1"	"1"	"10"	"2"	"1"	"2"	"2"	"0"	"0"	"0"	"3"	"2"	"461"	"0"	"1"	"462"	"0"
"171"	"159"	"7"	"38"	"12"	"308"	"5"	"1"	"1"	"6"	"2"	"0"	"3"	"3"	"8"	"3"	"1"	"4"	"1"	"4"	"0"	"1"	"1"	"1"	"410"	"0"	"2"	"412"	"0"
"172"	"160"	"6"	"24"	"1"	"502"	"4"	"1"	"1"	"1"	"0"	"0"	"2"	"1"	"14"	"0"	"0"	"2"	"1"	"2"	"1"	"2"	"2"	"0"	"567"	"0"	"3"	"570"	"0"
"173"	"161"	"24"	"220"	"5"	"98"	"1"	"0"	"2"	"1"	"0"	"1"	"2"	"5"	"11"	"3"	"16"	"9"	"0"	"3"	"2"	"0"	"1"	"0"	"404"	"0"	"1"	"405"	"0"
"174"	"162"	"15"	"216"	"4"	"116"	"2"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"4"	"2"	"2"	"3"	"3"	"3"	"0"	"4"	"0"	"0"	"379"	"0"	"1"	"380"	"0"
"175"	"163"	"57"	"49"	"18"	"380"	"6"	"6"	"1"	"1"	"0"	"0"	"3"	"1"	"7"	"2"	"0"	"4"	"2"	"1"	"0"	"9"	"0"	"1"	"548"	"0"	"2"	"550"	"0"
"176"	"164"	"11"	"23"	"27"	"325"	"7"	"7"	"0"	"3"	"3"	"0"	"3"	"8"	"19"	"4"	"0"	"10"	"5"	"10"	"9"	"14"	"5"	"5"	"498"	"0"	"7"	"505"	"0"
"177"	"165"	"19"	"63"	"8"	"449"	"10"	"3"	"0"	"1"	"1"	"3"	"5"	"8"	"26"	"4"	"4"	"11"	"4"	"4"	"1"	"10"	"3"	"1"	"638"	"0"	"10"	"648"	"0"
"178"	"166"	"16"	"55"	"13"	"783"	"6"	"1"	"0"	"5"	"1"	"0"	"1"	"4"	"7"	"3"	"2"	"7"	"4"	"5"	"2"	"7"	"2"	"2"	"926"	"0"	"2"	"928"	"0"
"179"	"167"	"3"	"29"	"24"	"841"	"8"	"3"	"1"	"0"	"0"	"0"	"1"	"1"	"6"	"1"	"2"	"2"	"1"	"0"	"0"	"3"	"3"	"0"	"929"	"0"	"2"	"931"	"0"
"180"	"168"	"102"	"88"	"9"	"302"	"4"	"3"	"0"	"4"	"1"	"0"	"3"	"4"	"14"	"2"	"7"	"8"	"3"	"4"	"1"	"11"	"3"	"2"	"575"	"0"	"5"	"580"	"0"
"181"	"169"	"206"	"48"	"16"	"52"	"2"	"6"	"0"	"17"	"3"	"3"	"3"	"2"	"1"	"7"	"7"	"12"	"0"	"1"	"1"	"0"	"1"	"1"	"389"	"0"	"3"	"392"	"0"
"182"	"170"	"164"	"91"	"41"	"182"	"6"	"11"	"3"	"6"	"1"	"1"	"2"	"5"	"8"	"4"	"4"	"10"	"2"	"0"	"0"	"2"	"0"	"0"	"543"	"0"	"3"	"546"	"0"
"183"	"171"	"6"	"294"	"32"	"160"	"7"	"0"	"1"	"1"	"1"	"1"	"2"	"2"	"3"	"1"	"3"	"4"	"2"	"1"	"4"	"1"	"2"	"1"	"529"	"0"	"4"	"533"	"0"
"184"	"172"	"10"	"157"	"4"	"181"	"9"	"6"	"4"	"6"	"1"	"2"	"3"	"3"	"11"	"3"	"9"	"10"	"3"	"4"	"1"	"3"	"3"	"1"	"434"	"0"	"7"	"441"	"0"
"185"	"173"	"14"	"311"	"5"	"60"	"3"	"7"	"1"	"6"	"2"	"2"	"0"	"1"	"4"	"1"	"6"	"15"	"1"	"11"	"0"	"1"	"0"	"1"	"452"	"0"	"4"	"456"	"0"
"186"	"174"	"116"	"64"	"29"	"165"	"1"	"9"	"2"	"2"	"1"	"5"	"1"	"1"	"8"	"8"	"8"	"26"	"7"	"2"	"1"	"4"	"2"	"2"	"464"	"0"	"3"	"467"	"0"
"187"	"175"	"73"	"144"	"10"	"38"	"1"	"7"	"2"	"10"	"2"	"3"	"2"	"3"	"3"	"4"	"8"	"19"	"3"	"6"	"1"	"2"	"4"	"4"	"349"	"0"	"2"	"351"	"0"
"188"	"176"	"37"	"214"	"5"	"18"	"0"	"2"	"0"	"3"	"1"	"2"	"1"	"1"	"1"	"2"	"8"	"7"	"4"	"13"	"1"	"1"	"0"	"0"	"321"	"0"	"2"	"323"	"0"
"189"	"177"	"77"	"211"	"9"	"85"	"4"	"2"	"1"	"4"	"1"	"1"	"3"	"3"	"5"	"2"	"15"	"17"	"6"	"4"	"1"	"2"	"4"	"1"	"458"	"0"	"3"	"461"	"0"
"190"	"178"	"26"	"73"	"1"	"149"	"2"	"4"	"0"	"2"	"0"	"0"	"1"	"2"	"6"	"2"	"0"	"11"	"1"	"6"	"2"	"2"	"1"	"0"	"291"	"0"	"0"	"291"	"0"
"191"	"179"	"32"	"196"	"7"	"78"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"319"	"0"	"1"	"320"	"0"
"192"	"180"	"153"	"97"	"18"	"126"	"8"	"4"	"2"	"6"	"1"	"4"	"4"	"3"	"9"	"13"	"10"	"28"	"12"	"3"	"3"	"3"	"3"	"0"	"510"	"0"	"4"	"514"	"0"
"193"	"181"	"84"	"180"	"17"	"158"	"8"	"3"	"0"	"3"	"1"	"4"	"3"	"2"	"7"	"2"	"6"	"5"	"6"	"4"	"6"	"5"	"1"	"0"	"505"	"0"	"5"	"510"	"0"
"194"	"182"	"5"	"509"	"7"	"76"	"3"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"2"	"5"	"3"	"1"	"2"	"3"	"1"	"0"	"0"	"622"	"0"	"5"	"627"	"0"
"195"	"183"	"131"	"75"	"14"	"51"	"3"	"0"	"3"	"1"	"5"	"0"	"6"	"2"	"7"	"7"	"6"	"16"	"5"	"5"	"3"	"4"	"3"	"3"	"350"	"0"	"4"	"354"	"0"
"196"	"184"	"41"	"223"	"4"	"157"	"3"	"2"	"0"	"2"	"3"	"1"	"4"	"4"	"8"	"4"	"8"	"13"	"7"	"8"	"1"	"7"	"0"	"7"	"507"	"0"	"8"	"515"	"0"
"197"	"185"	"91"	"46"	"2"	"312"	"7"	"3"	"1"	"17"	"4"	"3"	"7"	"9"	"24"	"8"	"3"	"13"	"4"	"2"	"6"	"4"	"3"	"0"	"569"	"0"	"3"	"572"	"0"
"198"	"186"	"2"	"16"	"1"	"56"	"3"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"5"	"1"	"0"	"1"	"2"	"3"	"1"	"6"	"1"	"0"	"102"	"0"	"0"	"102"	"0"
"199"	"187"	"116"	"80"	"3"	"211"	"6"	"3"	"2"	"1"	"3"	"2"	"3"	"2"	"10"	"8"	"10"	"29"	"4"	"0"	"1"	"5"	"1"	"1"	"501"	"0"	"6"	"507"	"0"
"200"	"188"	"18"	"186"	"3"	"304"	"2"	"5"	"1"	"6"	"2"	"2"	"1"	"2"	"3"	"5"	"6"	"8"	"4"	"2"	"0"	"3"	"0"	"0"	"563"	"0"	"2"	"565"	"0"
"201"	"189"	"83"	"236"	"109"	"169"	"4"	"2"	"1"	"6"	"1"	"0"	"1"	"2"	"10"	"4"	"1"	"10"	"2"	"1"	"2"	"4"	"2"	"3"	"653"	"0"	"3"	"656"	"0"
"202"	"190"	"12"	"164"	"1"	"143"	"5"	"1"	"1"	"9"	"2"	"0"	"1"	"5"	"9"	"4"	"4"	"10"	"3"	"3"	"1"	"6"	"3"	"0"	"387"	"0"	"5"	"392"	"0"
"203"	"191"	"10"	"338"	"18"	"188"	"9"	"5"	"4"	"4"	"0"	"2"	"4"	"2"	"19"	"7"	"22"	"18"	"3"	"11"	"1"	"10"	"0"	"4"	"679"	"0"	"5"	"684"	"0"
"204"	"192"	"5"	"352"	"1"	"8"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"379"	"0"	"1"	"380"	"0"
"205"	"193"	"42"	"242"	"9"	"212"	"6"	"0"	"1"	"2"	"2"	"0"	"3"	"4"	"9"	"5"	"4"	"12"	"2"	"3"	"0"	"1"	"0"	"0"	"559"	"0"	"2"	"561"	"0"
"206"	"194"	"27"	"364"	"39"	"69"	"1"	"1"	"1"	"4"	"7"	"0"	"0"	"0"	"3"	"1"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"522"	"0"	"0"	"522"	"0"
"207"	"195"	"13"	"57"	"19"	"419"	"12"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"4"	"1"	"1"	"0"	"0"	"1"	"4"	"1"	"0"	"538"	"0"	"0"	"538"	"0"
"208"	"196"	"43"	"52"	"3"	"189"	"7"	"1"	"2"	"2"	"1"	"1"	"0"	"2"	"5"	"4"	"5"	"8"	"1"	"2"	"0"	"2"	"0"	"0"	"330"	"0"	"1"	"331"	"0"
"209"	"197"	"36"	"132"	"7"	"209"	"5"	"4"	"2"	"7"	"1"	"1"	"3"	"4"	"8"	"6"	"6"	"11"	"2"	"2"	"2"	"8"	"1"	"2"	"459"	"0"	"5"	"464"	"0"
"210"	"198"	"3"	"13"	"2"	"205"	"0"	"2"	"0"	"4"	"1"	"0"	"1"	"1"	"5"	"0"	"1"	"7"	"0"	"3"	"0"	"2"	"0"	"0"	"250"	"0"	"0"	"250"	"0"
"211"	"199"	"11"	"43"	"2"	"148"	"5"	"3"	"0"	"2"	"0"	"1"	"1"	"1"	"14"	"1"	"3"	"9"	"1"	"3"	"0"	"1"	"1"	"2"	"252"	"0"	"1"	"253"	"0"
"212"	"200"	"6"	"28"	"0"	"130"	"4"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"6"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"182"	"0"	"0"	"182"	"0"
"213"	"201"	"0"	"1"	"1"	"308"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"311"	"0"	"0"	"311"	"0"
"214"	"202"	"11"	"26"	"3"	"385"	"2"	"1"	"4"	"1"	"1"	"0"	"4"	"4"	"8"	"1"	"2"	"2"	"1"	"0"	"0"	"10"	"4"	"2"	"472"	"0"	"3"	"475"	"0"
"215"	"203"	"11"	"27"	"15"	"279"	"5"	"2"	"1"	"3"	"5"	"1"	"4"	"12"	"21"	"3"	"5"	"25"	"4"	"3"	"1"	"8"	"1"	"0"	"436"	"0"	"9"	"445"	"0"
"216"	"204"	"11"	"12"	"2"	"303"	"1"	"3"	"0"	"0"	"0"	"0"	"3"	"0"	"6"	"1"	"1"	"0"	"5"	"3"	"1"	"6"	"0"	"1"	"359"	"0"	"0"	"359"	"0"
"217"	"205"	"10"	"211"	"5"	"77"	"2"	"2"	"4"	"2"	"3"	"3"	"3"	"0"	"6"	"5"	"15"	"22"	"9"	"7"	"6"	"3"	"3"	"3"	"401"	"0"	"4"	"405"	"0"
"218"	"206"	"15"	"229"	"5"	"219"	"6"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"2"	"1"	"7"	"3"	"0"	"2"	"0"	"2"	"1"	"0"	"498"	"0"	"4"	"502"	"0"
"219"	"207"	"62"	"42"	"2"	"164"	"3"	"2"	"0"	"4"	"3"	"1"	"3"	"3"	"5"	"2"	"3"	"15"	"2"	"5"	"3"	"2"	"0"	"2"	"328"	"0"	"6"	"334"	"0"
"220"	"208"	"22"	"221"	"7"	"95"	"3"	"1"	"1"	"4"	"2"	"0"	"2"	"4"	"1"	"6"	"8"	"10"	"1"	"10"	"0"	"4"	"0"	"3"	"405"	"0"	"4"	"409"	"0"
"221"	"209"	"2"	"397"	"2"	"23"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"3"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"444"	"0"	"1"	"445"	"0"
"222"	"210"	"0"	"0"	"1"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"15"	"0"	"0"	"15"	"0"
"223"	"211"	"17"	"82"	"32"	"343"	"5"	"1"	"3"	"3"	"1"	"2"	"0"	"3"	"8"	"2"	"1"	"2"	"1"	"5"	"4"	"6"	"1"	"2"	"524"	"0"	"0"	"524"	"0"
"224"	"212"	"83"	"115"	"9"	"308"	"4"	"1"	"1"	"7"	"1"	"2"	"2"	"4"	"6"	"1"	"2"	"8"	"3"	"5"	"0"	"4"	"2"	"0"	"568"	"0"	"0"	"568"	"0"
"225"	"213"	"50"	"145"	"49"	"195"	"5"	"0"	"0"	"0"	"2"	"0"	"4"	"3"	"7"	"4"	"3"	"3"	"1"	"1"	"0"	"1"	"0"	"1"	"474"	"0"	"1"	"475"	"0"
"226"	"214"	"22"	"169"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"202"	"0"	"0"	"202"	"0"
"227"	"215"	"11"	"118"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"134"	"0"	"0"	"134"	"0"
"228"	"216"	"70"	"137"	"4"	"165"	"8"	"2"	"1"	"12"	"0"	"0"	"6"	"2"	"12"	"2"	"14"	"1"	"1"	"3"	"2"	"2"	"3"	"2"	"449"	"0"	"6"	"455"	"0"
"229"	"217"	"145"	"85"	"3"	"136"	"3"	"0"	"2"	"2"	"3"	"1"	"0"	"6"	"15"	"7"	"3"	"21"	"6"	"5"	"2"	"3"	"4"	"0"	"452"	"0"	"2"	"454"	"0"
"230"	"218"	"134"	"96"	"73"	"181"	"3"	"3"	"2"	"4"	"3"	"1"	"5"	"1"	"7"	"1"	"6"	"12"	"4"	"6"	"3"	"0"	"0"	"3"	"548"	"0"	"0"	"548"	"0"
"231"	"219"	"7"	"174"	"11"	"181"	"6"	"1"	"0"	"0"	"2"	"1"	"2"	"4"	"11"	"0"	"6"	"8"	"2"	"1"	"0"	"1"	"1"	"0"	"419"	"0"	"0"	"419"	"0"
"232"	"220"	"110"	"138"	"8"	"137"	"1"	"2"	"1"	"2"	"2"	"0"	"2"	"1"	"5"	"4"	"6"	"7"	"1"	"3"	"2"	"1"	"1"	"0"	"434"	"0"	"2"	"436"	"0"
"233"	"221"	"23"	"58"	"6"	"174"	"8"	"2"	"1"	"2"	"1"	"1"	"2"	"5"	"19"	"1"	"6"	"8"	"3"	"5"	"0"	"7"	"1"	"4"	"337"	"0"	"1"	"338"	"0"
"234"	"222"	"43"	"259"	"22"	"34"	"1"	"1"	"0"	"9"	"1"	"0"	"2"	"1"	"5"	"3"	"10"	"7"	"2"	"4"	"1"	"1"	"1"	"0"	"407"	"0"	"1"	"408"	"0"
"235"	"223"	"53"	"100"	"13"	"293"	"8"	"1"	"0"	"4"	"5"	"1"	"6"	"7"	"20"	"6"	"11"	"14"	"4"	"4"	"2"	"7"	"5"	"2"	"566"	"0"	"2"	"568"	"0"
"236"	"224"	"23"	"193"	"7"	"191"	"6"	"3"	"0"	"5"	"2"	"7"	"2"	"2"	"14"	"8"	"4"	"13"	"2"	"6"	"0"	"2"	"0"	"0"	"490"	"0"	"4"	"494"	"0"
"237"	"225"	"5"	"215"	"4"	"7"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"250"	"0"	"0"	"250"	"0"
