"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"203"	"180"	"62"	"5"	"92"	"41"	"3"	"3"	"5"	"10"	"9"	"3"	"233"	"0"	"12"	"245"	"0"
"204"	"181"	"157"	"5"	"124"	"66"	"2"	"5"	"7"	"13"	"16"	"8"	"403"	"0"	"13"	"416"	"0"
"205"	"182"	"206"	"10"	"170"	"72"	"3"	"3"	"15"	"8"	"17"	"3"	"507"	"0"	"18"	"525"	"0"
"206"	"182A"	"179"	"4"	"102"	"88"	"1"	"1"	"5"	"3"	"17"	"11"	"411"	"0"	"11"	"422"	"0"
"207"	"183"	"177"	"3"	"192"	"66"	"4"	"3"	"14"	"4"	"10"	"3"	"476"	"0"	"19"	"495"	"0"
"208"	"184"	"142"	"1"	"161"	"94"	"6"	"9"	"14"	"5"	"19"	"9"	"460"	"0"	"12"	"472"	"0"
"209"	"185"	"223"	"17"	"275"	"193"	"2"	"7"	"24"	"11"	"33"	"12"	"797"	"0"	"22"	"819"	"0"
"210"	"186"	"149"	"6"	"348"	"114"	"3"	"8"	"17"	"13"	"21"	"13"	"692"	"0"	"30"	"722"	"0"
"211"	"187"	"122"	"3"	"144"	"133"	"4"	"9"	"6"	"7"	"20"	"3"	"451"	"0"	"6"	"457"	"0"
"212"	"188"	"63"	"2"	"99"	"28"	"0"	"1"	"0"	"4"	"4"	"0"	"201"	"0"	"5"	"206"	"0"
"213"	"189"	"350"	"6"	"121"	"24"	"2"	"1"	"7"	"1"	"1"	"4"	"517"	"0"	"1"	"518"	"0"
"214"	"190"	"369"	"6"	"92"	"106"	"1"	"7"	"9"	"3"	"5"	"4"	"602"	"0"	"11"	"613"	"0"
"215"	"191"	"227"	"6"	"117"	"107"	"1"	"3"	"8"	"2"	"15"	"4"	"490"	"0"	"14"	"504"	"0"
"216"	"192"	"201"	"7"	"74"	"167"	"2"	"2"	"17"	"11"	"25"	"8"	"514"	"0"	"19"	"533"	"0"
"217"	"192A"	"193"	"7"	"67"	"160"	"2"	"3"	"9"	"18"	"18"	"5"	"482"	"0"	"15"	"497"	"0"
"218"	"193"	"237"	"12"	"234"	"292"	"10"	"11"	"14"	"13"	"16"	"0"	"839"	"0"	"14"	"853"	"0"
"219"	"194"	"197"	"10"	"149"	"247"	"4"	"6"	"14"	"11"	"27"	"12"	"677"	"0"	"34"	"711"	"0"
"220"	"195"	"44"	"1"	"49"	"20"	"1"	"0"	"1"	"0"	"3"	"10"	"129"	"0"	"0"	"129"	"0"
"221"	"196"	"74"	"2"	"267"	"92"	"3"	"1"	"7"	"13"	"16"	"3"	"478"	"0"	"10"	"488"	"0"
"222"	"196A"	"142"	"9"	"121"	"86"	"3"	"4"	"11"	"6"	"8"	"4"	"394"	"0"	"5"	"399"	"0"
"223"	"197"	"304"	"3"	"194"	"64"	"3"	"5"	"10"	"3"	"8"	"9"	"603"	"0"	"14"	"617"	"0"
"224"	"198"	"148"	"2"	"321"	"78"	"4"	"8"	"8"	"7"	"22"	"2"	"600"	"0"	"10"	"610"	"0"
"225"	"199"	"100"	"5"	"170"	"93"	"4"	"5"	"7"	"3"	"7"	"0"	"394"	"0"	"8"	"402"	"0"
"226"	"200"	"177"	"30"	"99"	"186"	"3"	"11"	"10"	"21"	"19"	"4"	"560"	"0"	"22"	"582"	"0"
"227"	"201"	"328"	"11"	"107"	"166"	"5"	"6"	"13"	"17"	"27"	"15"	"695"	"0"	"17"	"712"	"0"
"228"	"202"	"115"	"3"	"114"	"61"	"2"	"4"	"5"	"7"	"7"	"2"	"320"	"0"	"8"	"328"	"0"
"229"	"203"	"162"	"13"	"247"	"82"	"3"	"6"	"11"	"12"	"19"	"9"	"564"	"0"	"44"	"608"	"0"
"230"	"204"	"214"	"9"	"252"	"69"	"2"	"7"	"8"	"7"	"16"	"12"	"596"	"0"	"22"	"618"	"0"
"231"	"205"	"145"	"8"	"135"	"234"	"2"	"4"	"6"	"20"	"25"	"11"	"590"	"0"	"22"	"612"	"0"
"232"	"206"	"157"	"3"	"112"	"165"	"2"	"2"	"3"	"5"	"20"	"5"	"474"	"0"	"18"	"492"	"0"
"233"	"207"	"145"	"7"	"175"	"150"	"6"	"8"	"8"	"14"	"34"	"9"	"556"	"0"	"13"	"569"	"0"
"234"	"208"	"11"	"4"	"296"	"50"	"0"	"1"	"5"	"5"	"12"	"3"	"387"	"0"	"9"	"396"	"0"
"235"	"209"	"260"	"6"	"227"	"83"	"4"	"1"	"5"	"9"	"15"	"6"	"616"	"0"	"20"	"636"	"0"
"236"	"210"	"289"	"3"	"129"	"125"	"0"	"2"	"9"	"5"	"15"	"6"	"583"	"0"	"16"	"599"	"0"
"237"	"211"	"200"	"4"	"68"	"152"	"1"	"5"	"9"	"4"	"11"	"1"	"455"	"0"	"4"	"459"	"0"
"238"	"212"	"86"	"9"	"77"	"258"	"6"	"8"	"8"	"19"	"23"	"13"	"507"	"0"	"19"	"526"	"0"
"239"	"213"	"249"	"3"	"221"	"25"	"1"	"1"	"6"	"2"	"7"	"12"	"527"	"0"	"39"	"566"	"0"
"240"	"214"	"224"	"4"	"236"	"108"	"2"	"2"	"7"	"8"	"18"	"3"	"612"	"0"	"20"	"632"	"0"
"241"	"215"	"144"	"6"	"138"	"142"	"3"	"4"	"7"	"6"	"10"	"2"	"462"	"0"	"9"	"471"	"0"
"242"	"216"	"184"	"6"	"162"	"143"	"6"	"2"	"6"	"7"	"13"	"7"	"536"	"0"	"16"	"552"	"0"
"243"	"217"	"264"	"1"	"100"	"56"	"2"	"0"	"4"	"3"	"10"	"0"	"440"	"0"	"5"	"445"	"0"
"244"	"218"	"232"	"4"	"26"	"112"	"1"	"2"	"8"	"5"	"3"	"6"	"399"	"0"	"10"	"409"	"0"
"245"	"219"	"438"	"10"	"74"	"169"	"4"	"8"	"29"	"15"	"31"	"17"	"795"	"0"	"26"	"821"	"0"
"246"	"220"	"152"	"11"	"131"	"81"	"1"	"5"	"4"	"4"	"13"	"5"	"407"	"0"	"13"	"420"	"0"
"247"	"221"	"325"	"21"	"139"	"33"	"4"	"6"	"16"	"11"	"16"	"15"	"586"	"0"	"45"	"631"	"0"
"248"	"222"	"183"	"4"	"98"	"55"	"0"	"3"	"11"	"4"	"5"	"4"	"367"	"0"	"12"	"379"	"0"
"249"	"223"	"137"	"6"	"138"	"71"	"2"	"7"	"12"	"11"	"18"	"8"	"410"	"0"	"31"	"441"	"0"
"250"	"223A"	"135"	"6"	"157"	"25"	"1"	"7"	"8"	"7"	"16"	"10"	"372"	"0"	"13"	"385"	"0"
"251"	"224"	"214"	"4"	"118"	"52"	"3"	"2"	"6"	"6"	"6"	"2"	"413"	"0"	"8"	"421"	"0"
"252"	"225"	"158"	"11"	"58"	"97"	"1"	"7"	"3"	"8"	"17"	"7"	"367"	"0"	"9"	"376"	"0"
"253"	"226"	"207"	"2"	"189"	"65"	"3"	"4"	"7"	"4"	"9"	"4"	"494"	"0"	"19"	"513"	"0"
"254"	"227"	"169"	"9"	"227"	"54"	"2"	"3"	"8"	"1"	"9"	"11"	"493"	"0"	"19"	"512"	"0"
"255"	"228"	"410"	"17"	"178"	"22"	"1"	"2"	"7"	"8"	"14"	"7"	"666"	"0"	"26"	"692"	"0"
"256"	"229"	"238"	"5"	"270"	"28"	"4"	"2"	"9"	"5"	"13"	"4"	"578"	"0"	"14"	"592"	"0"
"257"	"230"	"128"	"10"	"74"	"77"	"6"	"1"	"10"	"10"	"5"	"9"	"330"	"0"	"30"	"360"	"0"
"258"	"231"	"213"	"7"	"214"	"19"	"2"	"0"	"3"	"6"	"17"	"7"	"488"	"0"	"11"	"499"	"0"
"259"	"232"	"182"	"5"	"79"	"44"	"0"	"2"	"6"	"9"	"9"	"5"	"341"	"0"	"13"	"354"	"0"
"260"	"233"	"370"	"19"	"113"	"221"	"9"	"8"	"14"	"11"	"28"	"19"	"812"	"0"	"47"	"859"	"0"
"261"	"234"	"374"	"10"	"118"	"44"	"4"	"6"	"11"	"5"	"8"	"5"	"585"	"0"	"7"	"592"	"0"
"262"	"235"	"269"	"4"	"60"	"51"	"1"	"0"	"5"	"1"	"2"	"2"	"395"	"0"	"8"	"403"	"0"
"263"	"236"	"143"	"8"	"427"	"54"	"7"	"3"	"6"	"7"	"19"	"9"	"683"	"0"	"32"	"715"	"0"
"264"	"237"	"39"	"1"	"358"	"16"	"0"	"0"	"0"	"0"	"2"	"1"	"417"	"0"	"4"	"421"	"0"
"265"	"Grand Total"	"43915"	"1742"	"47735"	"25644"	"865"	"1103"	"2323"	"2063"	"3606"	"1678"	"130674"	"0"	"4252"	"134926"	"0"
"266"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"267"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"268"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"269"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
