"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"176"	"280"	"72"	"3"	"76"	"0"	"3"	"7"	"1"	"3"	"0"	"5"	"450"	"0"	"16"	"466"	"0"
"193"	"177"	"121"	"219"	"3"	"170"	"7"	"1"	"5"	"2"	"2"	"0"	"6"	"536"	"0"	"9"	"545"	"0"
"194"	"178"	"39"	"371"	"4"	"50"	"4"	"1"	"0"	"1"	"0"	"4"	"3"	"477"	"0"	"4"	"481"	"0"
"195"	"179"	"324"	"210"	"6"	"91"	"6"	"1"	"7"	"9"	"4"	"7"	"6"	"671"	"0"	"8"	"679"	"0"
"196"	"180"	"103"	"65"	"1"	"109"	"4"	"2"	"4"	"2"	"3"	"2"	"10"	"305"	"0"	"8"	"313"	"0"
"197"	"181"	"235"	"183"	"6"	"129"	"9"	"1"	"11"	"11"	"6"	"6"	"12"	"609"	"0"	"10"	"619"	"0"
"198"	"182"	"316"	"43"	"1"	"40"	"6"	"3"	"4"	"2"	"3"	"4"	"16"	"438"	"0"	"25"	"463"	"0"
"199"	"182A"	"199"	"70"	"5"	"38"	"3"	"0"	"3"	"1"	"3"	"3"	"9"	"334"	"0"	"19"	"353"	"0"
"200"	"183"	"269"	"134"	"6"	"87"	"7"	"2"	"0"	"5"	"0"	"2"	"9"	"521"	"0"	"10"	"531"	"0"
"201"	"184"	"111"	"377"	"6"	"26"	"5"	"3"	"9"	"9"	"2"	"4"	"11"	"563"	"0"	"19"	"582"	"0"
"202"	"185"	"59"	"74"	"5"	"106"	"4"	"2"	"3"	"6"	"5"	"15"	"10"	"289"	"0"	"8"	"297"	"0"
"203"	"186"	"81"	"434"	"6"	"7"	"1"	"2"	"4"	"3"	"1"	"0"	"4"	"543"	"0"	"4"	"547"	"0"
"204"	"187"	"1"	"16"	"1"	"484"	"6"	"1"	"0"	"0"	"3"	"2"	"0"	"514"	"0"	"4"	"518"	"0"
"205"	"188"	"40"	"86"	"6"	"396"	"7"	"4"	"3"	"3"	"1"	"2"	"5"	"553"	"0"	"1"	"554"	"0"
"206"	"189"	"141"	"21"	"2"	"47"	"0"	"1"	"4"	"1"	"0"	"0"	"2"	"219"	"0"	"3"	"222"	"0"
"207"	"190"	"170"	"419"	"14"	"37"	"11"	"6"	"7"	"13"	"3"	"10"	"7"	"697"	"0"	"10"	"707"	"0"
"208"	"191"	"47"	"378"	"6"	"92"	"7"	"4"	"2"	"8"	"6"	"6"	"5"	"561"	"0"	"13"	"574"	"0"
"209"	"192"	"24"	"112"	"5"	"509"	"8"	"2"	"7"	"5"	"5"	"3"	"5"	"685"	"0"	"16"	"701"	"0"
"210"	"193"	"7"	"44"	"1"	"118"	"8"	"1"	"1"	"1"	"0"	"1"	"3"	"185"	"0"	"10"	"195"	"0"
"211"	"194"	"126"	"294"	"7"	"54"	"9"	"2"	"4"	"6"	"4"	"7"	"5"	"518"	"0"	"16"	"534"	"0"
"212"	"195"	"156"	"201"	"11"	"150"	"2"	"3"	"6"	"10"	"13"	"7"	"13"	"572"	"0"	"16"	"588"	"0"
"213"	"196"	"322"	"103"	"7"	"144"	"10"	"7"	"5"	"4"	"8"	"5"	"20"	"635"	"0"	"21"	"656"	"0"
"214"	"197"	"85"	"153"	"7"	"22"	"4"	"2"	"1"	"3"	"4"	"3"	"6"	"290"	"0"	"8"	"298"	"0"
"215"	"198"	"238"	"204"	"7"	"127"	"2"	"2"	"1"	"4"	"4"	"4"	"5"	"598"	"0"	"17"	"615"	"0"
"216"	"199"	"120"	"93"	"8"	"235"	"11"	"2"	"4"	"0"	"2"	"5"	"4"	"484"	"0"	"8"	"492"	"0"
"217"	"200"	"327"	"291"	"4"	"19"	"10"	"4"	"9"	"6"	"3"	"2"	"4"	"679"	"0"	"11"	"690"	"0"
"218"	"201"	"22"	"50"	"3"	"250"	"12"	"2"	"2"	"1"	"2"	"5"	"4"	"353"	"0"	"3"	"356"	"0"
"219"	"202"	"221"	"81"	"13"	"74"	"4"	"3"	"7"	"8"	"6"	"8"	"13"	"438"	"0"	"25"	"463"	"0"
"220"	"203"	"73"	"5"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"81"	"0"	"0"	"81"	"0"
"221"	"204"	"357"	"117"	"1"	"7"	"1"	"2"	"2"	"1"	"2"	"1"	"15"	"506"	"0"	"12"	"518"	"0"
"222"	"205"	"326"	"203"	"4"	"222"	"2"	"0"	"3"	"4"	"4"	"3"	"3"	"774"	"0"	"0"	"774"	"0"
"223"	"206"	"254"	"81"	"8"	"90"	"6"	"4"	"3"	"2"	"4"	"3"	"8"	"463"	"0"	"13"	"476"	"0"
"224"	"207"	"225"	"44"	"2"	"74"	"3"	"2"	"7"	"1"	"6"	"5"	"10"	"379"	"0"	"22"	"401"	"0"
"225"	"208"	"210"	"2"	"0"	"53"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"270"	"0"	"2"	"272"	"0"
"226"	"209"	"223"	"128"	"5"	"210"	"6"	"2"	"6"	"1"	"6"	"2"	"4"	"593"	"0"	"12"	"605"	"0"
"227"	"210"	"132"	"62"	"5"	"114"	"6"	"2"	"0"	"0"	"2"	"0"	"2"	"325"	"0"	"2"	"327"	"0"
"228"	"211"	"399"	"241"	"11"	"106"	"8"	"4"	"13"	"7"	"5"	"5"	"6"	"805"	"0"	"17"	"822"	"0"
"229"	"212"	"200"	"362"	"7"	"40"	"4"	"11"	"12"	"6"	"16"	"16"	"10"	"684"	"0"	"35"	"719"	"0"
"230"	"213"	"145"	"202"	"11"	"253"	"19"	"6"	"7"	"11"	"23"	"9"	"12"	"698"	"0"	"19"	"717"	"0"
"231"	"214"	"148"	"298"	"8"	"68"	"5"	"2"	"0"	"1"	"3"	"1"	"3"	"537"	"0"	"4"	"541"	"0"
"232"	"215"	"251"	"143"	"9"	"52"	"2"	"1"	"3"	"0"	"2"	"1"	"7"	"471"	"0"	"7"	"478"	"0"
"233"	"216"	"325"	"155"	"12"	"67"	"3"	"0"	"5"	"3"	"7"	"3"	"7"	"587"	"0"	"10"	"597"	"0"
"234"	"217"	"188"	"167"	"3"	"23"	"3"	"1"	"2"	"3"	"0"	"3"	"6"	"399"	"0"	"5"	"404"	"0"
"235"	"Grand Total"	"38041"	"38797"	"1315"	"23257"	"1192"	"691"	"1077"	"896"	"970"	"1032"	"1718"	"108986"	"0"	"2654"	"111640"	"0"
"236"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"237"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
