"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"105"	"73"	"173"	"0"	"57"	"0"	"0"	"0"	"17"	"0"	"0"	"2"	"0"	"1"	"1"	"3"	"3"	"1"	"1"	"5"	"1"	"0"	"0"	"338"	"0"	"1"	"339"	"0"
"120"	"106"	"47"	"293"	"12"	"112"	"9"	"1"	"2"	"3"	"1"	"0"	"1"	"2"	"14"	"2"	"3"	"2"	"3"	"7"	"33"	"2"	"4"	"4"	"557"	"0"	"3"	"560"	"0"
"121"	"107"	"27"	"280"	"58"	"48"	"2"	"0"	"1"	"17"	"2"	"1"	"1"	"2"	"5"	"4"	"3"	"12"	"3"	"3"	"2"	"3"	"3"	"1"	"478"	"0"	"6"	"484"	"0"
"122"	"108"	"68"	"199"	"18"	"26"	"2"	"2"	"0"	"9"	"3"	"1"	"0"	"0"	"0"	"2"	"4"	"2"	"3"	"2"	"1"	"0"	"1"	"1"	"344"	"0"	"2"	"346"	"0"
"123"	"109"	"89"	"109"	"12"	"50"	"3"	"1"	"0"	"12"	"0"	"1"	"0"	"2"	"6"	"3"	"3"	"7"	"4"	"1"	"0"	"1"	"0"	"2"	"306"	"0"	"4"	"310"	"0"
"124"	"110"	"57"	"260"	"36"	"177"	"4"	"1"	"0"	"5"	"1"	"2"	"4"	"3"	"11"	"8"	"6"	"13"	"3"	"6"	"8"	"3"	"3"	"1"	"612"	"0"	"3"	"615"	"0"
"125"	"111"	"86"	"95"	"9"	"44"	"3"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"8"	"1"	"5"	"9"	"3"	"5"	"1"	"2"	"1"	"3"	"283"	"0"	"3"	"286"	"0"
"126"	"112"	"86"	"200"	"62"	"29"	"0"	"0"	"1"	"5"	"3"	"1"	"1"	"1"	"4"	"4"	"13"	"10"	"4"	"2"	"2"	"1"	"0"	"1"	"430"	"0"	"1"	"431"	"0"
"127"	"113"	"279"	"79"	"0"	"73"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"3"	"5"	"9"	"15"	"17"	"8"	"2"	"3"	"2"	"7"	"507"	"0"	"4"	"511"	"0"
"128"	"114"	"66"	"228"	"3"	"99"	"3"	"1"	"1"	"4"	"1"	"2"	"0"	"2"	"5"	"3"	"9"	"6"	"2"	"4"	"0"	"0"	"0"	"2"	"441"	"0"	"2"	"443"	"0"
"129"	"115"	"63"	"265"	"4"	"110"	"1"	"2"	"1"	"10"	"1"	"0"	"1"	"4"	"5"	"5"	"8"	"13"	"2"	"3"	"8"	"2"	"1"	"0"	"509"	"0"	"1"	"510"	"0"
"130"	"116"	"81"	"292"	"27"	"92"	"4"	"4"	"2"	"2"	"0"	"9"	"4"	"2"	"11"	"7"	"8"	"6"	"6"	"6"	"2"	"4"	"2"	"2"	"573"	"0"	"4"	"577"	"0"
"131"	"117"	"9"	"292"	"4"	"187"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"9"	"3"	"8"	"4"	"2"	"8"	"4"	"5"	"0"	"1"	"543"	"0"	"1"	"544"	"0"
"132"	"118"	"9"	"204"	"115"	"30"	"1"	"3"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"3"	"10"	"7"	"1"	"6"	"7"	"1"	"1"	"1"	"404"	"0"	"2"	"406"	"0"
"133"	"119"	"31"	"447"	"45"	"68"	"3"	"2"	"0"	"5"	"3"	"0"	"0"	"3"	"10"	"3"	"19"	"4"	"2"	"10"	"4"	"2"	"0"	"1"	"662"	"0"	"1"	"663"	"0"
"134"	"120"	"5"	"13"	"6"	"383"	"5"	"2"	"2"	"1"	"0"	"1"	"1"	"1"	"27"	"6"	"0"	"3"	"7"	"8"	"3"	"28"	"2"	"2"	"506"	"0"	"2"	"508"	"0"
"135"	"121"	"31"	"28"	"129"	"230"	"5"	"3"	"1"	"4"	"2"	"3"	"4"	"4"	"39"	"10"	"5"	"22"	"2"	"2"	"4"	"10"	"2"	"1"	"541"	"0"	"2"	"543"	"0"
"136"	"122"	"55"	"228"	"78"	"270"	"7"	"7"	"1"	"4"	"3"	"2"	"4"	"7"	"24"	"7"	"3"	"19"	"2"	"6"	"0"	"6"	"2"	"1"	"736"	"0"	"4"	"740"	"0"
"137"	"123"	"195"	"183"	"2"	"179"	"3"	"2"	"2"	"0"	"1"	"1"	"4"	"2"	"7"	"1"	"1"	"7"	"3"	"2"	"0"	"2"	"2"	"0"	"599"	"0"	"1"	"600"	"0"
"138"	"124"	"48"	"134"	"22"	"60"	"3"	"2"	"0"	"6"	"1"	"0"	"0"	"0"	"1"	"2"	"3"	"0"	"2"	"3"	"0"	"0"	"0"	"1"	"288"	"0"	"3"	"291"	"0"
"139"	"125"	"5"	"127"	"2"	"38"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"0"	"1"	"1"	"5"	"3"	"0"	"0"	"191"	"0"	"1"	"192"	"0"
"140"	"126"	"20"	"200"	"5"	"219"	"5"	"1"	"1"	"2"	"1"	"2"	"0"	"5"	"9"	"1"	"7"	"7"	"3"	"5"	"5"	"3"	"0"	"3"	"504"	"0"	"6"	"510"	"0"
"141"	"127"	"31"	"144"	"22"	"111"	"3"	"4"	"2"	"11"	"0"	"0"	"3"	"1"	"1"	"5"	"16"	"9"	"8"	"9"	"3"	"7"	"3"	"2"	"395"	"0"	"4"	"399"	"0"
"142"	"128"	"99"	"120"	"1"	"68"	"1"	"3"	"1"	"8"	"2"	"1"	"3"	"1"	"5"	"4"	"6"	"16"	"4"	"1"	"18"	"1"	"2"	"0"	"365"	"0"	"0"	"365"	"0"
"143"	"129"	"20"	"229"	"62"	"62"	"0"	"1"	"0"	"1"	"1"	"3"	"0"	"2"	"3"	"4"	"5"	"2"	"1"	"3"	"7"	"2"	"0"	"1"	"409"	"0"	"1"	"410"	"0"
"144"	"130"	"112"	"131"	"15"	"128"	"1"	"2"	"4"	"7"	"8"	"1"	"0"	"1"	"4"	"1"	"3"	"3"	"3"	"6"	"0"	"3"	"0"	"0"	"433"	"0"	"0"	"433"	"0"
"145"	"131"	"197"	"78"	"3"	"12"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"6"	"10"	"4"	"0"	"1"	"1"	"0"	"0"	"316"	"0"	"1"	"317"	"0"
"146"	"132"	"19"	"276"	"3"	"101"	"2"	"1"	"2"	"2"	"1"	"1"	"1"	"0"	"7"	"0"	"10"	"2"	"1"	"9"	"1"	"2"	"1"	"0"	"442"	"0"	"10"	"452"	"0"
"147"	"133"	"138"	"75"	"28"	"105"	"3"	"7"	"1"	"0"	"0"	"0"	"2"	"1"	"4"	"2"	"2"	"0"	"0"	"3"	"2"	"3"	"0"	"2"	"378"	"0"	"6"	"384"	"0"
"148"	"134"	"22"	"304"	"23"	"27"	"1"	"1"	"1"	"6"	"0"	"0"	"1"	"0"	"4"	"0"	"6"	"3"	"1"	"4"	"2"	"0"	"0"	"3"	"409"	"0"	"0"	"409"	"0"
"149"	"135"	"52"	"210"	"3"	"47"	"2"	"2"	"1"	"4"	"2"	"1"	"0"	"0"	"5"	"1"	"1"	"4"	"1"	"1"	"38"	"2"	"1"	"2"	"380"	"0"	"3"	"383"	"0"
"150"	"136"	"46"	"222"	"24"	"74"	"4"	"0"	"1"	"4"	"1"	"0"	"1"	"1"	"8"	"5"	"9"	"5"	"1"	"3"	"4"	"2"	"2"	"1"	"418"	"0"	"5"	"423"	"0"
"151"	"137"	"2"	"182"	"1"	"52"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"4"	"0"	"1"	"3"	"0"	"0"	"1"	"251"	"0"	"0"	"251"	"0"
"152"	"138"	"81"	"162"	"66"	"150"	"5"	"2"	"0"	"3"	"2"	"0"	"7"	"0"	"9"	"2"	"9"	"5"	"20"	"18"	"18"	"13"	"4"	"4"	"580"	"0"	"16"	"596"	"0"
"153"	"139"	"164"	"46"	"4"	"63"	"0"	"1"	"2"	"2"	"0"	"1"	"1"	"2"	"5"	"2"	"4"	"6"	"4"	"1"	"3"	"0"	"1"	"1"	"313"	"0"	"1"	"314"	"0"
"154"	"140"	"8"	"8"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"27"	"0"	"0"	"27"	"0"
"155"	"141"	"61"	"127"	"18"	"233"	"2"	"2"	"0"	"8"	"0"	"0"	"2"	"1"	"8"	"4"	"2"	"7"	"2"	"1"	"2"	"5"	"0"	"0"	"485"	"0"	"1"	"486"	"0"
"156"	"142"	"30"	"153"	"4"	"84"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"3"	"1"	"0"	"1"	"1"	"2"	"2"	"4"	"3"	"0"	"0"	"294"	"0"	"1"	"295"	"0"
"157"	"143"	"16"	"164"	"3"	"52"	"1"	"3"	"3"	"1"	"0"	"0"	"2"	"0"	"3"	"2"	"7"	"3"	"3"	"3"	"4"	"1"	"0"	"1"	"272"	"0"	"3"	"275"	"0"
"158"	"144"	"31"	"90"	"100"	"59"	"5"	"2"	"0"	"3"	"0"	"0"	"0"	"3"	"3"	"5"	"12"	"4"	"1"	"1"	"12"	"0"	"1"	"0"	"332"	"0"	"2"	"334"	"0"
"159"	"145"	"26"	"257"	"146"	"86"	"2"	"2"	"1"	"4"	"1"	"2"	"2"	"1"	"2"	"5"	"11"	"6"	"3"	"3"	"20"	"4"	"1"	"0"	"585"	"0"	"2"	"587"	"0"
"160"	"146"	"36"	"68"	"4"	"173"	"2"	"0"	"2"	"1"	"1"	"1"	"1"	"1"	"8"	"2"	"2"	"9"	"2"	"2"	"3"	"0"	"0"	"0"	"318"	"0"	"0"	"318"	"0"
"161"	"147"	"41"	"77"	"28"	"25"	"1"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"2"	"5"	"1"	"1"	"0"	"195"	"0"	"0"	"195"	"0"
"162"	"148"	"83"	"18"	"19"	"64"	"3"	"4"	"0"	"3"	"1"	"0"	"1"	"3"	"2"	"3"	"4"	"3"	"1"	"0"	"1"	"2"	"0"	"2"	"217"	"0"	"1"	"218"	"0"
"163"	"149"	"102"	"389"	"15"	"77"	"5"	"3"	"1"	"3"	"0"	"1"	"1"	"0"	"3"	"3"	"4"	"4"	"4"	"9"	"2"	"4"	"1"	"2"	"633"	"0"	"3"	"636"	"0"
"164"	"150"	"114"	"121"	"80"	"19"	"3"	"4"	"3"	"11"	"0"	"3"	"0"	"0"	"2"	"4"	"7"	"8"	"5"	"3"	"9"	"0"	"1"	"1"	"398"	"0"	"1"	"399"	"0"
"165"	"151"	"113"	"80"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"5"	"12"	"2"	"3"	"0"	"0"	"0"	"222"	"0"	"0"	"222"	"0"
"166"	"152"	"173"	"244"	"1"	"152"	"5"	"3"	"0"	"25"	"1"	"2"	"0"	"4"	"8"	"3"	"8"	"9"	"5"	"2"	"4"	"3"	"0"	"1"	"653"	"0"	"1"	"654"	"0"
"167"	"153"	"73"	"122"	"17"	"105"	"5"	"6"	"1"	"71"	"5"	"2"	"11"	"3"	"10"	"6"	"17"	"12"	"4"	"11"	"0"	"4"	"0"	"2"	"487"	"0"	"4"	"491"	"0"
"168"	"154"	"144"	"79"	"0"	"14"	"1"	"1"	"1"	"4"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"10"	"2"	"1"	"3"	"1"	"0"	"0"	"266"	"0"	"1"	"267"	"0"
"169"	"155"	"138"	"207"	"35"	"176"	"6"	"2"	"8"	"5"	"2"	"5"	"3"	"5"	"8"	"8"	"6"	"18"	"12"	"10"	"8"	"8"	"4"	"5"	"679"	"0"	"7"	"686"	"0"
"170"	"156"	"8"	"111"	"10"	"76"	"1"	"0"	"1"	"3"	"1"	"0"	"1"	"2"	"2"	"1"	"21"	"1"	"1"	"3"	"1"	"2"	"1"	"1"	"248"	"0"	"4"	"252"	"0"
"171"	"157"	"191"	"85"	"4"	"59"	"0"	"6"	"1"	"4"	"0"	"1"	"0"	"0"	"2"	"1"	"6"	"5"	"1"	"1"	"3"	"2"	"1"	"0"	"373"	"0"	"5"	"378"	"0"
"172"	"158"	"230"	"35"	"2"	"8"	"3"	"0"	"0"	"8"	"2"	"0"	"1"	"0"	"0"	"2"	"11"	"7"	"7"	"2"	"1"	"0"	"2"	"0"	"321"	"0"	"1"	"322"	"0"
"173"	"159"	"43"	"174"	"2"	"39"	"2"	"1"	"1"	"25"	"0"	"0"	"2"	"3"	"6"	"4"	"37"	"12"	"0"	"4"	"7"	"1"	"1"	"0"	"364"	"0"	"4"	"368"	"0"
"174"	"160"	"5"	"83"	"2"	"110"	"3"	"0"	"1"	"1"	"1"	"2"	"1"	"0"	"6"	"3"	"8"	"4"	"0"	"2"	"3"	"3"	"0"	"0"	"238"	"0"	"0"	"238"	"0"
"175"	"161"	"8"	"49"	"0"	"117"	"3"	"3"	"1"	"2"	"2"	"1"	"1"	"1"	"4"	"5"	"5"	"6"	"1"	"0"	"0"	"3"	"0"	"0"	"212"	"0"	"1"	"213"	"0"
"176"	"162"	"5"	"123"	"5"	"103"	"3"	"0"	"2"	"3"	"2"	"0"	"0"	"4"	"9"	"3"	"7"	"5"	"3"	"3"	"0"	"1"	"1"	"0"	"282"	"0"	"0"	"282"	"0"
"177"	"163"	"34"	"57"	"4"	"331"	"2"	"0"	"0"	"5"	"1"	"0"	"0"	"1"	"2"	"0"	"9"	"1"	"1"	"1"	"3"	"1"	"0"	"0"	"453"	"0"	"2"	"455"	"0"
"178"	"164"	"118"	"226"	"4"	"64"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"1"	"7"	"3"	"26"	"9"	"4"	"0"	"4"	"3"	"0"	"0"	"480"	"0"	"4"	"484"	"0"
"179"	"165"	"277"	"47"	"3"	"101"	"2"	"1"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"3"	"54"	"7"	"8"	"1"	"8"	"1"	"0"	"0"	"520"	"0"	"2"	"522"	"0"
"180"	"166"	"19"	"131"	"16"	"37"	"44"	"3"	"3"	"8"	"0"	"1"	"4"	"5"	"7"	"9"	"98"	"18"	"5"	"11"	"4"	"1"	"4"	"3"	"431"	"0"	"3"	"434"	"0"
"181"	"167"	"125"	"89"	"2"	"40"	"4"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"6"	"6"	"8"	"0"	"0"	"1"	"0"	"1"	"292"	"0"	"0"	"292"	"0"
"182"	"168"	"30"	"136"	"1"	"25"	"2"	"2"	"2"	"2"	"1"	"0"	"0"	"1"	"3"	"5"	"32"	"44"	"2"	"5"	"1"	"0"	"1"	"1"	"296"	"0"	"1"	"297"	"0"
"183"	"169"	"219"	"24"	"0"	"55"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"6"	"1"	"33"	"4"	"7"	"0"	"0"	"2"	"1"	"0"	"357"	"0"	"2"	"359"	"0"
"184"	"170"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"185"	"171"	"186"	"22"	"1"	"97"	"5"	"0"	"1"	"4"	"4"	"1"	"1"	"1"	"9"	"3"	"4"	"16"	"12"	"3"	"1"	"9"	"6"	"5"	"391"	"0"	"11"	"402"	"0"
"186"	"172"	"38"	"23"	"55"	"115"	"1"	"1"	"0"	"1"	"2"	"2"	"2"	"2"	"9"	"4"	"43"	"14"	"1"	"1"	"2"	"1"	"1"	"1"	"319"	"0"	"4"	"323"	"0"
"187"	"173"	"21"	"134"	"14"	"64"	"2"	"3"	"1"	"22"	"1"	"0"	"3"	"1"	"8"	"1"	"110"	"16"	"3"	"1"	"1"	"0"	"0"	"4"	"410"	"0"	"6"	"416"	"0"
"188"	"174"	"25"	"235"	"93"	"32"	"2"	"2"	"0"	"8"	"1"	"1"	"1"	"0"	"6"	"8"	"8"	"12"	"7"	"11"	"6"	"1"	"0"	"1"	"460"	"0"	"5"	"465"	"0"
"189"	"175"	"85"	"171"	"4"	"28"	"1"	"1"	"2"	"12"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"5"	"7"	"10"	"0"	"1"	"0"	"2"	"335"	"0"	"5"	"340"	"0"
"190"	"176"	"331"	"94"	"24"	"146"	"3"	"8"	"0"	"3"	"2"	"3"	"3"	"3"	"12"	"3"	"9"	"14"	"11"	"5"	"4"	"4"	"1"	"2"	"685"	"0"	"7"	"692"	"0"
"191"	"177"	"108"	"33"	"0"	"172"	"8"	"1"	"0"	"3"	"1"	"0"	"2"	"4"	"10"	"2"	"4"	"3"	"6"	"1"	"1"	"6"	"0"	"2"	"367"	"0"	"1"	"368"	"0"
"192"	"178"	"31"	"174"	"22"	"322"	"6"	"4"	"4"	"4"	"0"	"2"	"2"	"7"	"23"	"14"	"16"	"20"	"4"	"5"	"6"	"9"	"6"	"1"	"682"	"0"	"9"	"691"	"0"
"193"	"179"	"24"	"343"	"7"	"67"	"5"	"1"	"0"	"3"	"0"	"0"	"0"	"3"	"3"	"3"	"3"	"6"	"2"	"2"	"3"	"0"	"2"	"1"	"478"	"0"	"0"	"478"	"0"
"194"	"180"	"83"	"270"	"8"	"46"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"421"	"0"	"2"	"423"	"0"
"195"	"181"	"56"	"68"	"5"	"209"	"4"	"1"	"0"	"1"	"1"	"0"	"2"	"3"	"9"	"3"	"32"	"5"	"3"	"5"	"0"	"9"	"1"	"1"	"418"	"0"	"3"	"421"	"0"
"196"	"182"	"189"	"11"	"2"	"49"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"4"	"2"	"2"	"0"	"3"	"1"	"0"	"270"	"0"	"0"	"270"	"0"
"197"	"183"	"12"	"232"	"0"	"90"	"3"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"8"	"2"	"19"	"6"	"1"	"2"	"3"	"4"	"1"	"1"	"387"	"0"	"1"	"388"	"0"
"198"	"184"	"67"	"155"	"30"	"163"	"4"	"2"	"2"	"5"	"1"	"0"	"2"	"4"	"14"	"2"	"10"	"3"	"4"	"5"	"0"	"2"	"1"	"0"	"476"	"0"	"2"	"478"	"0"
"199"	"185"	"37"	"88"	"5"	"326"	"11"	"4"	"0"	"2"	"2"	"1"	"2"	"5"	"16"	"4"	"2"	"6"	"2"	"2"	"1"	"8"	"2"	"1"	"527"	"0"	"1"	"528"	"0"
"200"	"186"	"48"	"299"	"3"	"143"	"8"	"0"	"2"	"3"	"1"	"1"	"5"	"4"	"6"	"3"	"21"	"15"	"13"	"23"	"2"	"9"	"4"	"4"	"617"	"0"	"12"	"629"	"0"
"201"	"187"	"405"	"18"	"2"	"22"	"1"	"3"	"1"	"1"	"2"	"0"	"2"	"1"	"1"	"4"	"7"	"12"	"7"	"2"	"0"	"0"	"0"	"1"	"492"	"0"	"4"	"496"	"0"
"202"	"188"	"65"	"227"	"13"	"134"	"2"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"7"	"9"	"9"	"8"	"2"	"2"	"4"	"5"	"1"	"0"	"494"	"0"	"3"	"497"	"0"
"203"	"189"	"103"	"26"	"5"	"91"	"2"	"1"	"1"	"3"	"4"	"1"	"1"	"3"	"6"	"13"	"147"	"14"	"3"	"3"	"0"	"0"	"0"	"1"	"428"	"0"	"1"	"429"	"0"
"204"	"190"	"131"	"101"	"39"	"333"	"4"	"7"	"5"	"3"	"2"	"4"	"10"	"16"	"38"	"21"	"9"	"22"	"6"	"7"	"3"	"9"	"5"	"1"	"776"	"0"	"2"	"778"	"0"
"205"	"191"	"28"	"249"	"18"	"72"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"6"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"386"	"0"	"2"	"388"	"0"
"206"	"192"	"203"	"26"	"6"	"8"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"1"	"8"	"2"	"1"	"11"	"8"	"1"	"1"	"0"	"0"	"3"	"284"	"0"	"2"	"286"	"0"
"207"	"193"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"208"	"194"	"19"	"146"	"4"	"81"	"0"	"4"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"269"	"0"	"1"	"270"	"0"
"209"	"195"	"136"	"76"	"54"	"233"	"6"	"8"	"1"	"1"	"1"	"1"	"6"	"4"	"13"	"5"	"10"	"14"	"8"	"4"	"2"	"11"	"2"	"3"	"599"	"0"	"5"	"604"	"0"
"210"	"196"	"58"	"144"	"2"	"120"	"3"	"2"	"0"	"2"	"0"	"0"	"0"	"1"	"5"	"3"	"2"	"3"	"1"	"2"	"0"	"3"	"3"	"2"	"356"	"0"	"4"	"360"	"0"
"211"	"197"	"370"	"101"	"3"	"69"	"7"	"0"	"0"	"6"	"0"	"0"	"1"	"1"	"3"	"4"	"6"	"12"	"4"	"0"	"0"	"0"	"0"	"1"	"588"	"0"	"1"	"589"	"0"
"212"	"198"	"463"	"62"	"1"	"3"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"2"	"5"	"8"	"6"	"28"	"15"	"2"	"0"	"2"	"1"	"6"	"610"	"0"	"9"	"619"	"0"
"213"	"199"	"323"	"102"	"37"	"24"	"5"	"2"	"0"	"1"	"0"	"1"	"2"	"2"	"5"	"4"	"3"	"13"	"6"	"1"	"1"	"2"	"2"	"0"	"536"	"0"	"4"	"540"	"0"
"214"	"200"	"395"	"68"	"3"	"108"	"1"	"2"	"0"	"8"	"1"	"4"	"1"	"5"	"6"	"5"	"7"	"14"	"7"	"4"	"1"	"9"	"2"	"1"	"652"	"0"	"4"	"656"	"0"
"215"	"201"	"190"	"40"	"1"	"178"	"6"	"1"	"0"	"3"	"1"	"2"	"1"	"0"	"11"	"0"	"1"	"2"	"5"	"1"	"0"	"2"	"1"	"1"	"447"	"0"	"1"	"448"	"0"
"216"	"202"	"37"	"23"	"2"	"263"	"3"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"7"	"0"	"1"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"347"	"0"	"2"	"349"	"0"
"217"	"203"	"224"	"47"	"0"	"311"	"5"	"1"	"0"	"0"	"2"	"1"	"1"	"1"	"7"	"1"	"4"	"9"	"3"	"1"	"0"	"8"	"1"	"1"	"628"	"0"	"1"	"629"	"0"
"218"	"204"	"213"	"73"	"5"	"93"	"1"	"7"	"0"	"7"	"4"	"0"	"0"	"0"	"4"	"1"	"1"	"3"	"4"	"2"	"0"	"3"	"1"	"1"	"423"	"0"	"1"	"424"	"0"
"219"	"205"	"299"	"125"	"22"	"129"	"5"	"5"	"1"	"6"	"1"	"3"	"1"	"4"	"5"	"2"	"11"	"16"	"8"	"2"	"2"	"7"	"5"	"5"	"664"	"0"	"8"	"672"	"0"
"220"	"206"	"304"	"84"	"1"	"158"	"1"	"1"	"1"	"4"	"0"	"1"	"2"	"2"	"14"	"5"	"6"	"14"	"9"	"7"	"2"	"12"	"1"	"3"	"632"	"0"	"5"	"637"	"0"
"221"	"207"	"265"	"82"	"2"	"111"	"3"	"2"	"1"	"0"	"1"	"0"	"3"	"1"	"16"	"6"	"4"	"16"	"7"	"3"	"1"	"4"	"0"	"2"	"530"	"0"	"10"	"540"	"0"
"222"	"208"	"6"	"112"	"1"	"118"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"2"	"0"	"0"	"251"	"0"	"2"	"253"	"0"
"223"	"209"	"15"	"126"	"2"	"277"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"3"	"5"	"0"	"1"	"0"	"1"	"5"	"3"	"16"	"0"	"1"	"460"	"0"	"4"	"464"	"0"
"224"	"210"	"21"	"101"	"1"	"185"	"7"	"2"	"2"	"1"	"3"	"0"	"1"	"4"	"6"	"2"	"1"	"3"	"4"	"4"	"1"	"7"	"1"	"0"	"357"	"0"	"0"	"357"	"0"
"225"	"211"	"42"	"78"	"19"	"306"	"5"	"8"	"2"	"3"	"1"	"3"	"5"	"5"	"21"	"5"	"5"	"10"	"5"	"5"	"0"	"6"	"5"	"1"	"540"	"0"	"2"	"542"	"0"
"226"	"212"	"101"	"120"	"2"	"205"	"6"	"1"	"2"	"2"	"2"	"2"	"1"	"4"	"26"	"3"	"13"	"9"	"5"	"2"	"2"	"1"	"0"	"0"	"509"	"0"	"5"	"514"	"0"
"227"	"213"	"143"	"55"	"44"	"121"	"9"	"3"	"2"	"0"	"1"	"6"	"0"	"4"	"20"	"7"	"3"	"15"	"4"	"1"	"1"	"2"	"0"	"0"	"441"	"0"	"3"	"444"	"0"
"228"	"214"	"34"	"237"	"7"	"226"	"5"	"8"	"3"	"9"	"0"	"3"	"0"	"10"	"11"	"7"	"11"	"11"	"0"	"3"	"6"	"1"	"0"	"0"	"592"	"0"	"0"	"592"	"0"
"229"	"215"	"86"	"224"	"4"	"100"	"5"	"2"	"1"	"3"	"1"	"2"	"1"	"4"	"11"	"11"	"92"	"11"	"2"	"6"	"2"	"3"	"1"	"4"	"576"	"0"	"6"	"582"	"0"
"230"	"216"	"5"	"55"	"3"	"337"	"1"	"4"	"0"	"2"	"0"	"1"	"1"	"2"	"20"	"3"	"0"	"4"	"0"	"1"	"2"	"3"	"0"	"0"	"444"	"0"	"2"	"446"	"0"
"231"	"217"	"28"	"138"	"1"	"345"	"9"	"6"	"1"	"2"	"1"	"1"	"0"	"2"	"14"	"1"	"8"	"2"	"2"	"3"	"2"	"8"	"1"	"1"	"576"	"0"	"5"	"581"	"0"
"232"	"218"	"82"	"126"	"3"	"53"	"0"	"1"	"1"	"3"	"1"	"1"	"3"	"2"	"3"	"2"	"5"	"9"	"2"	"1"	"0"	"0"	"0"	"2"	"300"	"0"	"2"	"302"	"0"
"233"	"219"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"234"	"220"	"85"	"115"	"9"	"49"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"2"	"9"	"11"	"56"	"10"	"2"	"6"	"0"	"0"	"1"	"1"	"361"	"0"	"3"	"364"	"0"
"235"	"221"	"283"	"14"	"6"	"84"	"7"	"3"	"0"	"0"	"1"	"0"	"2"	"3"	"11"	"6"	"3"	"23"	"11"	"1"	"0"	"3"	"2"	"3"	"466"	"0"	"4"	"470"	"0"
"236"	"221A"	"300"	"41"	"48"	"59"	"6"	"1"	"1"	"0"	"3"	"3"	"2"	"3"	"10"	"3"	"12"	"25"	"23"	"4"	"4"	"2"	"2"	"2"	"554"	"0"	"3"	"557"	"0"
"237"	"222"	"89"	"74"	"4"	"80"	"1"	"2"	"2"	"2"	"0"	"1"	"2"	"4"	"2"	"4"	"80"	"12"	"6"	"5"	"0"	"1"	"3"	"2"	"376"	"0"	"5"	"381"	"0"
