"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"105"	"257"	"73"	"20"	"6"	"2"	"3"	"4"	"1"	"8"	"4"	"4"	"3"	"164"	"5"	"5"	"16"	"3"	"3"	"0"	"1"	"1"	"2"	"585"	"0"	"2"	"587"	"0"
"120"	"106"	"205"	"210"	"132"	"5"	"0"	"3"	"2"	"2"	"3"	"5"	"6"	"7"	"31"	"11"	"17"	"26"	"6"	"6"	"6"	"1"	"0"	"4"	"688"	"0"	"9"	"697"	"0"
"121"	"107"	"52"	"219"	"236"	"4"	"0"	"1"	"0"	"2"	"3"	"5"	"2"	"6"	"17"	"4"	"4"	"3"	"1"	"1"	"3"	"7"	"0"	"2"	"572"	"0"	"1"	"573"	"0"
"122"	"108"	"258"	"98"	"111"	"4"	"2"	"0"	"0"	"0"	"1"	"2"	"1"	"3"	"5"	"1"	"1"	"8"	"3"	"0"	"4"	"8"	"1"	"2"	"513"	"0"	"4"	"517"	"0"
"123"	"109"	"156"	"128"	"75"	"2"	"2"	"1"	"2"	"1"	"6"	"3"	"4"	"3"	"5"	"6"	"5"	"4"	"12"	"7"	"7"	"12"	"5"	"4"	"450"	"0"	"6"	"456"	"0"
"124"	"110"	"156"	"85"	"161"	"6"	"3"	"0"	"2"	"2"	"5"	"4"	"2"	"2"	"5"	"2"	"1"	"7"	"4"	"4"	"6"	"8"	"0"	"3"	"468"	"0"	"0"	"468"	"0"
"125"	"111"	"111"	"151"	"210"	"2"	"1"	"3"	"5"	"2"	"5"	"7"	"5"	"13"	"28"	"13"	"6"	"10"	"2"	"1"	"2"	"0"	"2"	"1"	"580"	"0"	"3"	"583"	"0"
"126"	"112"	"27"	"380"	"23"	"4"	"1"	"1"	"2"	"1"	"4"	"2"	"10"	"7"	"68"	"15"	"34"	"17"	"2"	"9"	"5"	"2"	"0"	"3"	"617"	"0"	"3"	"620"	"0"
"127"	"113"	"194"	"278"	"79"	"30"	"6"	"9"	"5"	"5"	"9"	"10"	"5"	"5"	"21"	"7"	"6"	"9"	"5"	"4"	"8"	"7"	"1"	"2"	"705"	"0"	"5"	"710"	"0"
"128"	"114"	"194"	"278"	"79"	"30"	"6"	"9"	"5"	"5"	"9"	"10"	"5"	"5"	"21"	"7"	"6"	"9"	"5"	"4"	"8"	"7"	"1"	"2"	"705"	"0"	"5"	"710"	"0"
"129"	"115"	"83"	"278"	"37"	"2"	"1"	"1"	"4"	"2"	"2"	"10"	"7"	"7"	"44"	"10"	"11"	"18"	"1"	"5"	"4"	"0"	"0"	"1"	"528"	"0"	"1"	"529"	"0"
"130"	"116"	"40"	"118"	"206"	"4"	"2"	"2"	"1"	"2"	"3"	"35"	"2"	"4"	"18"	"10"	"7"	"6"	"5"	"10"	"7"	"5"	"2"	"0"	"489"	"0"	"2"	"491"	"0"
"131"	"117"	"149"	"158"	"10"	"22"	"2"	"3"	"2"	"3"	"3"	"2"	"3"	"6"	"27"	"9"	"11"	"29"	"2"	"2"	"3"	"3"	"1"	"0"	"450"	"0"	"0"	"450"	"0"
"132"	"118"	"47"	"97"	"102"	"1"	"2"	"0"	"2"	"2"	"3"	"4"	"3"	"7"	"12"	"8"	"7"	"7"	"4"	"4"	"2"	"5"	"1"	"2"	"322"	"0"	"5"	"327"	"0"
"133"	"119"	"82"	"167"	"38"	"0"	"0"	"1"	"2"	"1"	"4"	"4"	"3"	"5"	"7"	"6"	"8"	"13"	"2"	"2"	"2"	"2"	"1"	"1"	"351"	"0"	"1"	"352"	"0"
"134"	"120"	"28"	"328"	"73"	"16"	"2"	"5"	"3"	"2"	"4"	"4"	"10"	"5"	"15"	"15"	"21"	"9"	"4"	"11"	"9"	"2"	"1"	"1"	"568"	"0"	"6"	"574"	"0"
"135"	"121"	"73"	"350"	"50"	"2"	"0"	"0"	"1"	"4"	"1"	"7"	"5"	"7"	"16"	"7"	"14"	"26"	"5"	"3"	"2"	"3"	"0"	"1"	"577"	"0"	"3"	"580"	"0"
"136"	"122"	"43"	"244"	"148"	"12"	"5"	"4"	"1"	"3"	"5"	"11"	"8"	"7"	"132"	"6"	"6"	"4"	"7"	"8"	"9"	"19"	"4"	"0"	"686"	"0"	"5"	"691"	"0"
"137"	"123"	"121"	"265"	"78"	"6"	"1"	"1"	"4"	"1"	"5"	"6"	"6"	"8"	"31"	"6"	"7"	"11"	"6"	"6"	"1"	"0"	"0"	"0"	"570"	"0"	"1"	"571"	"0"
"138"	"124"	"76"	"239"	"43"	"2"	"1"	"0"	"2"	"1"	"1"	"4"	"5"	"5"	"13"	"3"	"7"	"7"	"1"	"9"	"2"	"3"	"2"	"2"	"428"	"0"	"4"	"432"	"0"
"139"	"125"	"62"	"287"	"232"	"9"	"3"	"0"	"0"	"0"	"3"	"8"	"4"	"7"	"18"	"14"	"7"	"16"	"0"	"4"	"5"	"0"	"2"	"0"	"681"	"0"	"0"	"681"	"0"
"140"	"126"	"54"	"293"	"346"	"8"	"4"	"1"	"3"	"5"	"2"	"11"	"7"	"9"	"113"	"5"	"14"	"10"	"4"	"4"	"3"	"7"	"0"	"1"	"904"	"0"	"4"	"908"	"0"
"141"	"127"	"102"	"215"	"165"	"9"	"3"	"3"	"0"	"5"	"9"	"22"	"8"	"20"	"203"	"27"	"12"	"28"	"10"	"3"	"4"	"14"	"1"	"5"	"868"	"0"	"3"	"871"	"0"
"142"	"128"	"222"	"124"	"320"	"11"	"3"	"0"	"4"	"3"	"2"	"19"	"3"	"11"	"52"	"21"	"8"	"12"	"9"	"8"	"12"	"6"	"2"	"4"	"856"	"0"	"11"	"867"	"0"
"143"	"129"	"143"	"352"	"95"	"4"	"0"	"1"	"4"	"3"	"9"	"12"	"13"	"11"	"24"	"13"	"19"	"21"	"5"	"3"	"5"	"3"	"3"	"1"	"744"	"0"	"4"	"748"	"0"
"144"	"130"	"333"	"166"	"50"	"10"	"2"	"0"	"8"	"2"	"5"	"4"	"7"	"13"	"189"	"14"	"15"	"24"	"9"	"7"	"3"	"4"	"1"	"2"	"868"	"0"	"5"	"873"	"0"
"145"	"131"	"156"	"283"	"19"	"3"	"2"	"0"	"2"	"2"	"1"	"6"	"5"	"5"	"348"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"838"	"0"	"0"	"838"	"0"
"146"	"132"	"99"	"266"	"329"	"13"	"5"	"0"	"2"	"1"	"3"	"6"	"7"	"7"	"16"	"12"	"10"	"9"	"3"	"11"	"10"	"5"	"2"	"4"	"820"	"0"	"5"	"825"	"0"
"147"	"133"	"156"	"238"	"185"	"9"	"3"	"1"	"2"	"3"	"4"	"8"	"5"	"9"	"16"	"11"	"15"	"10"	"0"	"2"	"3"	"1"	"0"	"1"	"682"	"0"	"2"	"684"	"0"
"148"	"134"	"189"	"63"	"66"	"1"	"0"	"0"	"3"	"0"	"2"	"1"	"0"	"3"	"11"	"3"	"5"	"4"	"3"	"1"	"1"	"1"	"0"	"0"	"357"	"0"	"0"	"357"	"0"
"149"	"135"	"72"	"159"	"296"	"7"	"4"	"3"	"4"	"4"	"4"	"11"	"8"	"14"	"11"	"20"	"14"	"24"	"10"	"5"	"11"	"7"	"3"	"6"	"697"	"0"	"7"	"704"	"0"
"150"	"136"	"34"	"259"	"213"	"37"	"0"	"1"	"1"	"4"	"10"	"11"	"6"	"7"	"48"	"17"	"20"	"20"	"0"	"7"	"12"	"7"	"4"	"3"	"721"	"0"	"4"	"725"	"0"
"151"	"137"	"68"	"280"	"85"	"14"	"2"	"3"	"1"	"7"	"5"	"9"	"14"	"13"	"168"	"15"	"15"	"19"	"6"	"11"	"8"	"6"	"0"	"2"	"751"	"0"	"5"	"756"	"0"
"152"	"138"	"102"	"302"	"38"	"4"	"2"	"4"	"2"	"3"	"3"	"85"	"1"	"4"	"210"	"8"	"10"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"787"	"0"	"0"	"787"	"0"
"153"	"139"	"47"	"281"	"186"	"24"	"5"	"3"	"4"	"2"	"4"	"11"	"7"	"11"	"224"	"26"	"4"	"25"	"3"	"11"	"8"	"2"	"2"	"3"	"893"	"0"	"12"	"905"	"0"
"154"	"140"	"216"	"158"	"35"	"8"	"6"	"3"	"2"	"3"	"1"	"3"	"4"	"8"	"48"	"3"	"2"	"9"	"1"	"2"	"7"	"1"	"2"	"1"	"523"	"0"	"0"	"523"	"0"
"155"	"141"	"13"	"256"	"171"	"6"	"4"	"2"	"1"	"5"	"5"	"6"	"5"	"10"	"89"	"17"	"15"	"23"	"2"	"5"	"11"	"4"	"2"	"3"	"655"	"0"	"3"	"658"	"0"
"156"	"142"	"113"	"69"	"138"	"4"	"2"	"2"	"1"	"0"	"4"	"14"	"7"	"4"	"19"	"9"	"9"	"5"	"3"	"1"	"2"	"2"	"4"	"0"	"412"	"0"	"1"	"413"	"0"
"157"	"143"	"568"	"183"	"11"	"6"	"4"	"4"	"8"	"2"	"5"	"4"	"2"	"7"	"98"	"8"	"14"	"9"	"10"	"1"	"1"	"0"	"1"	"2"	"948"	"0"	"2"	"950"	"0"
"158"	"144"	"123"	"223"	"132"	"5"	"0"	"2"	"4"	"3"	"8"	"9"	"3"	"6"	"25"	"11"	"7"	"11"	"5"	"10"	"4"	"5"	"1"	"2"	"599"	"0"	"2"	"601"	"0"
"159"	"145"	"59"	"168"	"216"	"9"	"1"	"1"	"1"	"3"	"6"	"5"	"9"	"13"	"21"	"15"	"11"	"21"	"3"	"0"	"3"	"2"	"0"	"2"	"569"	"0"	"0"	"569"	"0"
"160"	"146"	"329"	"355"	"55"	"1"	"6"	"1"	"5"	"5"	"8"	"9"	"4"	"10"	"19"	"7"	"16"	"25"	"6"	"5"	"2"	"1"	"0"	"1"	"870"	"0"	"0"	"870"	"0"
"161"	"147"	"289"	"186"	"72"	"20"	"5"	"5"	"3"	"3"	"3"	"11"	"10"	"18"	"246"	"17"	"16"	"27"	"9"	"6"	"2"	"3"	"0"	"2"	"953"	"0"	"8"	"961"	"0"
"162"	"148"	"11"	"312"	"279"	"3"	"1"	"1"	"0"	"1"	"4"	"5"	"8"	"3"	"77"	"9"	"10"	"17"	"4"	"7"	"9"	"0"	"1"	"2"	"764"	"0"	"2"	"766"	"0"
"163"	"149"	"72"	"110"	"171"	"8"	"4"	"2"	"4"	"2"	"4"	"2"	"2"	"5"	"93"	"8"	"6"	"17"	"9"	"5"	"13"	"13"	"1"	"0"	"551"	"0"	"6"	"557"	"0"
"164"	"150"	"147"	"214"	"157"	"2"	"2"	"2"	"0"	"0"	"0"	"6"	"2"	"8"	"17"	"10"	"8"	"8"	"2"	"5"	"6"	"3"	"0"	"0"	"599"	"0"	"7"	"606"	"0"
"165"	"151"	"127"	"112"	"68"	"6"	"1"	"1"	"2"	"1"	"1"	"4"	"1"	"10"	"138"	"10"	"8"	"17"	"3"	"4"	"3"	"4"	"2"	"0"	"523"	"0"	"2"	"525"	"0"
"166"	"152"	"218"	"225"	"58"	"15"	"1"	"0"	"3"	"3"	"6"	"6"	"5"	"7"	"66"	"9"	"3"	"17"	"19"	"10"	"10"	"17"	"7"	"7"	"712"	"0"	"9"	"721"	"0"
"167"	"153"	"93"	"271"	"150"	"5"	"3"	"2"	"2"	"2"	"9"	"4"	"9"	"8"	"90"	"8"	"12"	"16"	"2"	"3"	"2"	"5"	"2"	"0"	"698"	"0"	"3"	"701"	"0"
"168"	"154"	"89"	"354"	"81"	"6"	"19"	"7"	"4"	"7"	"7"	"12"	"9"	"13"	"76"	"15"	"16"	"31"	"4"	"16"	"9"	"6"	"1"	"3"	"785"	"0"	"5"	"790"	"0"
"169"	"155"	"47"	"195"	"182"	"6"	"0"	"1"	"4"	"3"	"8"	"4"	"9"	"8"	"31"	"6"	"3"	"11"	"9"	"14"	"10"	"2"	"5"	"2"	"560"	"0"	"5"	"565"	"0"
"170"	"156"	"91"	"175"	"98"	"2"	"3"	"1"	"2"	"2"	"2"	"3"	"4"	"8"	"80"	"7"	"2"	"17"	"0"	"3"	"2"	"0"	"0"	"2"	"504"	"0"	"3"	"507"	"0"
"171"	"157"	"125"	"84"	"157"	"1"	"2"	"3"	"0"	"1"	"2"	"19"	"0"	"3"	"16"	"6"	"12"	"6"	"8"	"1"	"3"	"2"	"2"	"1"	"454"	"0"	"11"	"465"	"0"
"172"	"158"	"24"	"231"	"192"	"3"	"2"	"0"	"2"	"0"	"2"	"4"	"4"	"3"	"13"	"4"	"5"	"11"	"2"	"4"	"5"	"6"	"1"	"0"	"518"	"0"	"1"	"519"	"0"
"173"	"159"	"138"	"146"	"19"	"0"	"1"	"1"	"3"	"3"	"3"	"1"	"4"	"3"	"158"	"5"	"4"	"17"	"5"	"2"	"5"	"0"	"2"	"0"	"520"	"0"	"3"	"523"	"0"
"174"	"160"	"55"	"131"	"146"	"5"	"2"	"0"	"3"	"4"	"9"	"10"	"9"	"14"	"27"	"16"	"20"	"16"	"3"	"8"	"9"	"2"	"2"	"1"	"492"	"0"	"1"	"493"	"0"
"175"	"161"	"318"	"332"	"17"	"7"	"1"	"0"	"1"	"2"	"2"	"2"	"0"	"2"	"17"	"3"	"6"	"10"	"8"	"9"	"1"	"2"	"0"	"1"	"741"	"0"	"3"	"744"	"0"
"176"	"162"	"204"	"269"	"66"	"0"	"3"	"0"	"1"	"6"	"1"	"3"	"8"	"7"	"9"	"5"	"14"	"24"	"5"	"5"	"2"	"2"	"1"	"2"	"637"	"0"	"6"	"643"	"0"
"177"	"163"	"217"	"184"	"145"	"2"	"1"	"1"	"2"	"0"	"6"	"5"	"0"	"11"	"12"	"5"	"13"	"13"	"5"	"13"	"5"	"2"	"5"	"2"	"649"	"0"	"3"	"652"	"0"
"178"	"164"	"232"	"97"	"49"	"4"	"0"	"0"	"0"	"9"	"6"	"2"	"1"	"1"	"6"	"5"	"4"	"10"	"5"	"1"	"2"	"3"	"0"	"0"	"437"	"0"	"1"	"438"	"0"
"179"	"165"	"210"	"372"	"79"	"2"	"0"	"3"	"2"	"2"	"5"	"6"	"3"	"4"	"8"	"6"	"14"	"14"	"5"	"3"	"2"	"2"	"1"	"18"	"761"	"0"	"0"	"761"	"0"
"180"	"166"	"147"	"400"	"79"	"2"	"1"	"3"	"3"	"3"	"4"	"6"	"6"	"21"	"20"	"10"	"25"	"27"	"5"	"14"	"3"	"1"	"0"	"14"	"794"	"0"	"4"	"798"	"0"
"181"	"167"	"113"	"464"	"73"	"5"	"0"	"4"	"1"	"4"	"3"	"4"	"3"	"5"	"17"	"9"	"23"	"16"	"5"	"9"	"0"	"1"	"0"	"1"	"760"	"0"	"1"	"761"	"0"
"182"	"168"	"159"	"385"	"99"	"4"	"10"	"3"	"0"	"2"	"6"	"3"	"6"	"5"	"23"	"12"	"15"	"15"	"4"	"5"	"2"	"1"	"2"	"0"	"761"	"0"	"2"	"763"	"0"
"183"	"169"	"71"	"303"	"69"	"3"	"1"	"1"	"4"	"1"	"5"	"1"	"3"	"4"	"18"	"3"	"9"	"10"	"10"	"36"	"9"	"4"	"1"	"2"	"568"	"0"	"1"	"569"	"0"
"184"	"170"	"201"	"406"	"99"	"6"	"2"	"0"	"4"	"6"	"7"	"9"	"8"	"13"	"58"	"14"	"16"	"20"	"6"	"15"	"5"	"1"	"0"	"4"	"900"	"0"	"3"	"903"	"0"
"185"	"171"	"147"	"162"	"97"	"0"	"1"	"1"	"2"	"5"	"9"	"6"	"2"	"3"	"18"	"5"	"5"	"10"	"5"	"2"	"1"	"0"	"1"	"1"	"483"	"0"	"4"	"487"	"0"
"186"	"172"	"121"	"210"	"44"	"1"	"2"	"0"	"1"	"2"	"7"	"1"	"4"	"6"	"5"	"1"	"0"	"6"	"1"	"0"	"2"	"1"	"0"	"0"	"415"	"0"	"0"	"415"	"0"
"187"	"173"	"111"	"193"	"24"	"3"	"1"	"4"	"3"	"5"	"5"	"2"	"11"	"5"	"14"	"4"	"5"	"7"	"3"	"4"	"4"	"3"	"2"	"1"	"414"	"0"	"4"	"418"	"0"
"188"	"174"	"525"	"193"	"74"	"8"	"1"	"0"	"8"	"5"	"4"	"11"	"8"	"6"	"38"	"7"	"11"	"23"	"4"	"2"	"4"	"2"	"1"	"1"	"936"	"0"	"0"	"936"	"0"
"189"	"175"	"150"	"242"	"129"	"21"	"3"	"4"	"7"	"3"	"13"	"12"	"9"	"15"	"53"	"23"	"23"	"33"	"1"	"5"	"8"	"5"	"2"	"1"	"762"	"0"	"0"	"762"	"0"
"190"	"176"	"294"	"137"	"26"	"2"	"2"	"2"	"4"	"5"	"6"	"2"	"1"	"5"	"20"	"9"	"4"	"20"	"9"	"8"	"1"	"0"	"2"	"2"	"561"	"0"	"2"	"563"	"0"
"191"	"177"	"376"	"79"	"61"	"49"	"5"	"1"	"2"	"1"	"1"	"5"	"0"	"1"	"16"	"1"	"1"	"6"	"5"	"0"	"2"	"1"	"0"	"0"	"613"	"0"	"1"	"614"	"0"
"192"	"178"	"417"	"219"	"40"	"79"	"2"	"1"	"4"	"0"	"3"	"5"	"1"	"9"	"45"	"5"	"11"	"19"	"10"	"1"	"3"	"3"	"0"	"5"	"882"	"0"	"2"	"884"	"0"
"193"	"179"	"97"	"221"	"153"	"31"	"3"	"3"	"5"	"7"	"7"	"5"	"4"	"15"	"31"	"3"	"7"	"18"	"2"	"9"	"8"	"3"	"1"	"1"	"634"	"0"	"1"	"635"	"0"
"194"	"180"	"181"	"120"	"50"	"6"	"1"	"2"	"2"	"2"	"3"	"1"	"2"	"3"	"28"	"1"	"8"	"10"	"9"	"5"	"3"	"1"	"1"	"0"	"439"	"0"	"5"	"444"	"0"
"195"	"181"	"31"	"516"	"121"	"4"	"4"	"1"	"0"	"3"	"2"	"1"	"0"	"4"	"11"	"6"	"3"	"12"	"0"	"4"	"4"	"4"	"1"	"0"	"732"	"0"	"3"	"735"	"0"
"196"	"182"	"37"	"183"	"42"	"78"	"2"	"2"	"0"	"2"	"8"	"4"	"6"	"9"	"70"	"11"	"3"	"23"	"2"	"5"	"12"	"3"	"9"	"2"	"513"	"0"	"5"	"518"	"0"
"197"	"183"	"29"	"210"	"48"	"7"	"3"	"4"	"0"	"1"	"10"	"2"	"1"	"8"	"52"	"4"	"3"	"6"	"3"	"5"	"7"	"11"	"6"	"2"	"422"	"0"	"4"	"426"	"0"
"198"	"184"	"91"	"166"	"120"	"8"	"3"	"2"	"0"	"2"	"5"	"4"	"3"	"12"	"35"	"5"	"4"	"23"	"0"	"3"	"7"	"3"	"1"	"3"	"500"	"0"	"2"	"502"	"0"
"199"	"185"	"350"	"104"	"53"	"11"	"0"	"0"	"1"	"0"	"1"	"5"	"0"	"3"	"49"	"4"	"3"	"12"	"3"	"1"	"0"	"2"	"2"	"1"	"605"	"0"	"2"	"607"	"0"
"200"	"186"	"289"	"109"	"101"	"5"	"2"	"2"	"5"	"4"	"3"	"18"	"7"	"7"	"67"	"15"	"5"	"21"	"3"	"1"	"1"	"0"	"0"	"0"	"665"	"0"	"2"	"667"	"0"
"201"	"187"	"298"	"196"	"87"	"7"	"2"	"3"	"3"	"4"	"2"	"4"	"4"	"9"	"24"	"12"	"5"	"26"	"14"	"10"	"7"	"10"	"0"	"2"	"729"	"0"	"1"	"730"	"0"
"202"	"188"	"215"	"298"	"227"	"8"	"6"	"4"	"7"	"8"	"5"	"12"	"7"	"10"	"214"	"6"	"5"	"11"	"5"	"4"	"7"	"11"	"2"	"2"	"1074"	"0"	"2"	"1076"	"0"
"203"	"189"	"327"	"36"	"93"	"9"	"0"	"1"	"1"	"2"	"2"	"3"	"3"	"2"	"51"	"5"	"1"	"15"	"5"	"0"	"1"	"2"	"0"	"1"	"560"	"0"	"2"	"562"	"0"
"204"	"190"	"194"	"81"	"57"	"4"	"1"	"1"	"2"	"1"	"2"	"3"	"5"	"5"	"24"	"3"	"4"	"21"	"6"	"5"	"3"	"0"	"3"	"1"	"426"	"0"	"3"	"429"	"0"
"205"	"191"	"82"	"182"	"152"	"9"	"1"	"2"	"1"	"0"	"2"	"6"	"2"	"3"	"26"	"1"	"0"	"1"	"0"	"4"	"1"	"5"	"2"	"0"	"482"	"0"	"0"	"482"	"0"
"206"	"192"	"138"	"157"	"116"	"4"	"0"	"2"	"2"	"0"	"3"	"8"	"3"	"8"	"45"	"10"	"7"	"19"	"4"	"3"	"2"	"1"	"1"	"0"	"533"	"0"	"0"	"533"	"0"
"207"	"193"	"90"	"221"	"263"	"31"	"4"	"2"	"1"	"3"	"3"	"9"	"4"	"9"	"12"	"9"	"17"	"24"	"4"	"5"	"4"	"6"	"4"	"0"	"725"	"0"	"3"	"728"	"0"
"208"	"194"	"553"	"52"	"29"	"2"	"2"	"2"	"2"	"0"	"0"	"1"	"2"	"2"	"10"	"4"	"1"	"22"	"4"	"1"	"1"	"1"	"2"	"0"	"693"	"0"	"2"	"695"	"0"
"209"	"195"	"76"	"472"	"140"	"4"	"1"	"3"	"4"	"3"	"11"	"7"	"1"	"12"	"18"	"13"	"12"	"12"	"5"	"7"	"5"	"5"	"1"	"0"	"812"	"0"	"9"	"821"	"0"
"210"	"196"	"112"	"309"	"12"	"2"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"1"	"10"	"0"	"3"	"8"	"4"	"10"	"0"	"1"	"0"	"2"	"480"	"0"	"1"	"481"	"0"
"211"	"197"	"116"	"270"	"37"	"3"	"7"	"2"	"2"	"4"	"0"	"4"	"6"	"11"	"112"	"6"	"33"	"39"	"3"	"6"	"1"	"1"	"0"	"3"	"666"	"0"	"1"	"667"	"0"
"212"	"198"	"101"	"334"	"52"	"6"	"5"	"3"	"3"	"3"	"4"	"3"	"2"	"11"	"74"	"7"	"17"	"20"	"5"	"12"	"6"	"2"	"0"	"5"	"675"	"0"	"11"	"686"	"0"
"213"	"199"	"44"	"160"	"86"	"20"	"2"	"1"	"3"	"3"	"7"	"3"	"5"	"5"	"66"	"7"	"10"	"15"	"3"	"4"	"4"	"1"	"2"	"1"	"452"	"0"	"3"	"455"	"0"
"214"	"200"	"81"	"346"	"54"	"1"	"4"	"5"	"0"	"5"	"5"	"10"	"2"	"13"	"32"	"20"	"27"	"40"	"3"	"10"	"7"	"3"	"1"	"8"	"677"	"0"	"6"	"683"	"0"
"215"	"201"	"135"	"309"	"131"	"7"	"7"	"2"	"4"	"1"	"8"	"9"	"9"	"9"	"23"	"12"	"13"	"19"	"10"	"5"	"3"	"6"	"1"	"3"	"726"	"0"	"9"	"735"	"0"
"216"	"202"	"138"	"254"	"37"	"5"	"0"	"0"	"2"	"1"	"2"	"4"	"4"	"4"	"6"	"7"	"19"	"17"	"3"	"5"	"5"	"4"	"2"	"1"	"520"	"0"	"5"	"525"	"0"
"217"	"203"	"106"	"565"	"82"	"12"	"1"	"5"	"4"	"7"	"4"	"2"	"3"	"8"	"33"	"4"	"19"	"8"	"2"	"6"	"1"	"0"	"1"	"0"	"873"	"0"	"0"	"873"	"0"
"218"	"204"	"63"	"395"	"53"	"4"	"2"	"3"	"2"	"4"	"7"	"6"	"8"	"10"	"92"	"10"	"10"	"29"	"1"	"9"	"2"	"2"	"2"	"1"	"715"	"0"	"2"	"717"	"0"
"219"	"205"	"138"	"350"	"83"	"8"	"2"	"4"	"4"	"5"	"7"	"7"	"9"	"17"	"57"	"16"	"20"	"18"	"3"	"10"	"10"	"3"	"3"	"3"	"777"	"0"	"9"	"786"	"0"
"220"	"206"	"190"	"299"	"39"	"5"	"3"	"0"	"5"	"3"	"5"	"11"	"4"	"9"	"6"	"5"	"17"	"13"	"2"	"6"	"0"	"1"	"0"	"0"	"623"	"0"	"1"	"624"	"0"
"221"	"206A"	"92"	"232"	"9"	"3"	"0"	"0"	"2"	"1"	"3"	"2"	"10"	"17"	"19"	"5"	"4"	"24"	"3"	"3"	"2"	"0"	"2"	"8"	"441"	"0"	"0"	"441"	"0"
"222"	"207"	"254"	"266"	"143"	"4"	"1"	"2"	"5"	"2"	"6"	"2"	"6"	"4"	"32"	"6"	"16"	"11"	"5"	"13"	"9"	"8"	"2"	"2"	"799"	"0"	"3"	"802"	"0"
"223"	"208"	"519"	"50"	"28"	"8"	"0"	"0"	"1"	"0"	"4"	"1"	"1"	"4"	"20"	"2"	"2"	"3"	"2"	"2"	"2"	"3"	"0"	"0"	"652"	"0"	"1"	"653"	"0"
"224"	"209"	"140"	"256"	"317"	"9"	"1"	"1"	"3"	"2"	"5"	"9"	"3"	"7"	"35"	"7"	"8"	"13"	"0"	"2"	"2"	"6"	"2"	"1"	"829"	"0"	"2"	"831"	"0"
"225"	"210"	"59"	"316"	"330"	"6"	"3"	"2"	"0"	"2"	"4"	"7"	"3"	"6"	"32"	"6"	"6"	"1"	"3"	"4"	"4"	"10"	"2"	"1"	"807"	"0"	"2"	"809"	"0"
"226"	"211"	"32"	"158"	"135"	"6"	"0"	"1"	"1"	"1"	"1"	"7"	"2"	"5"	"18"	"6"	"3"	"14"	"2"	"2"	"2"	"2"	"2"	"0"	"400"	"0"	"2"	"402"	"0"
"227"	"212"	"69"	"380"	"257"	"12"	"2"	"2"	"3"	"4"	"9"	"5"	"6"	"10"	"17"	"17"	"18"	"34"	"6"	"4"	"2"	"7"	"0"	"1"	"865"	"0"	"3"	"868"	"0"
"228"	"213"	"12"	"47"	"289"	"5"	"0"	"0"	"0"	"1"	"1"	"5"	"2"	"2"	"12"	"6"	"3"	"3"	"2"	"0"	"5"	"5"	"0"	"0"	"400"	"0"	"0"	"400"	"0"
"229"	"214"	"42"	"150"	"366"	"2"	"2"	"2"	"1"	"0"	"3"	"6"	"5"	"6"	"25"	"12"	"4"	"10"	"1"	"8"	"15"	"5"	"2"	"1"	"668"	"0"	"2"	"670"	"0"
"230"	"215"	"336"	"124"	"65"	"0"	"3"	"1"	"2"	"1"	"5"	"2"	"2"	"9"	"43"	"1"	"6"	"29"	"7"	"5"	"2"	"2"	"0"	"1"	"646"	"0"	"5"	"651"	"0"
"231"	"216"	"364"	"95"	"79"	"1"	"1"	"2"	"2"	"3"	"3"	"4"	"2"	"3"	"14"	"4"	"5"	"14"	"3"	"3"	"1"	"3"	"1"	"2"	"609"	"0"	"2"	"611"	"0"
"232"	"217"	"367"	"181"	"31"	"2"	"0"	"2"	"0"	"1"	"2"	"2"	"2"	"3"	"26"	"4"	"4"	"5"	"4"	"3"	"1"	"1"	"0"	"2"	"643"	"0"	"1"	"644"	"0"
"233"	"218"	"95"	"275"	"284"	"5"	"3"	"2"	"1"	"5"	"3"	"7"	"4"	"1"	"9"	"2"	"4"	"2"	"19"	"4"	"6"	"3"	"2"	"1"	"737"	"0"	"1"	"738"	"0"
"234"	"219"	"14"	"105"	"115"	"1"	"1"	"2"	"2"	"1"	"0"	"1"	"0"	"1"	"26"	"2"	"1"	"1"	"3"	"1"	"1"	"1"	"0"	"0"	"279"	"0"	"4"	"283"	"0"
"235"	"220"	"109"	"272"	"220"	"3"	"4"	"3"	"1"	"1"	"4"	"10"	"2"	"7"	"23"	"3"	"10"	"6"	"6"	"2"	"2"	"2"	"0"	"1"	"691"	"0"	"0"	"691"	"0"
"236"	"221"	"26"	"111"	"126"	"0"	"1"	"1"	"1"	"1"	"3"	"1"	"4"	"2"	"8"	"2"	"2"	"3"	"0"	"1"	"1"	"1"	"0"	"0"	"295"	"0"	"2"	"297"	"0"
"237"	"222"	"102"	"438"	"42"	"3"	"1"	"2"	"0"	"0"	"2"	"10"	"1"	"4"	"37"	"6"	"6"	"12"	"3"	"7"	"0"	"1"	"0"	"0"	"677"	"0"	"3"	"680"	"0"
