"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"118"	"40"	"6"	"178"	"6"	"4"	"1"	"0"	"5"	"297"	"0"	"3"	"4"	"0"	"0"	"1"	"2"	"18"	"15"	"19"	"599"	"0"	"11"	"610"	"0"
"134"	"119"	"32"	"3"	"221"	"6"	"2"	"4"	"5"	"11"	"356"	"7"	"6"	"2"	"4"	"7"	"4"	"9"	"3"	"2"	"11"	"695"	"0"	"4"	"699"	"0"
"135"	"120"	"31"	"1"	"6"	"2"	"2"	"0"	"3"	"3"	"277"	"4"	"2"	"0"	"1"	"1"	"2"	"2"	"0"	"1"	"0"	"338"	"0"	"1"	"339"	"0"
"136"	"121"	"18"	"1"	"11"	"52"	"1"	"0"	"1"	"9"	"715"	"7"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"820"	"0"	"0"	"820"	"0"
"137"	"122"	"92"	"5"	"19"	"5"	"0"	"0"	"1"	"4"	"348"	"2"	"1"	"1"	"2"	"0"	"1"	"2"	"2"	"0"	"0"	"485"	"0"	"1"	"486"	"0"
"138"	"123"	"91"	"2"	"4"	"4"	"0"	"2"	"3"	"24"	"505"	"7"	"5"	"0"	"3"	"2"	"3"	"18"	"8"	"0"	"3"	"684"	"0"	"3"	"687"	"0"
"139"	"124"	"36"	"9"	"330"	"2"	"1"	"1"	"2"	"3"	"168"	"4"	"1"	"0"	"4"	"2"	"3"	"2"	"1"	"0"	"3"	"572"	"0"	"1"	"573"	"0"
"140"	"125"	"254"	"17"	"59"	"21"	"2"	"0"	"1"	"7"	"322"	"2"	"1"	"8"	"2"	"3"	"3"	"6"	"12"	"1"	"2"	"723"	"0"	"1"	"724"	"0"
"141"	"126"	"33"	"8"	"52"	"0"	"2"	"1"	"1"	"1"	"356"	"4"	"1"	"0"	"2"	"0"	"0"	"4"	"3"	"0"	"0"	"468"	"0"	"3"	"471"	"0"
"142"	"127"	"96"	"7"	"17"	"2"	"2"	"2"	"1"	"7"	"359"	"4"	"4"	"3"	"3"	"4"	"1"	"34"	"7"	"1"	"1"	"555"	"0"	"4"	"559"	"0"
"143"	"128"	"105"	"7"	"85"	"10"	"0"	"2"	"0"	"10"	"313"	"3"	"4"	"3"	"1"	"8"	"6"	"16"	"5"	"1"	"0"	"579"	"0"	"2"	"581"	"0"
"144"	"129"	"42"	"10"	"185"	"14"	"3"	"2"	"9"	"30"	"381"	"13"	"17"	"5"	"10"	"16"	"10"	"30"	"16"	"4"	"15"	"812"	"0"	"17"	"829"	"0"
"145"	"130"	"64"	"6"	"11"	"0"	"0"	"1"	"1"	"4"	"323"	"6"	"2"	"1"	"1"	"2"	"0"	"9"	"3"	"0"	"0"	"434"	"0"	"1"	"435"	"0"
"146"	"131"	"37"	"1"	"22"	"43"	"2"	"1"	"1"	"7"	"444"	"3"	"3"	"1"	"3"	"0"	"1"	"3"	"2"	"0"	"1"	"575"	"0"	"1"	"576"	"0"
"147"	"131A"	"16"	"0"	"11"	"32"	"0"	"0"	"2"	"0"	"529"	"3"	"1"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"600"	"0"	"0"	"600"	"0"
"148"	"132"	"52"	"16"	"64"	"3"	"0"	"1"	"0"	"5"	"258"	"1"	"2"	"2"	"3"	"4"	"0"	"12"	"0"	"2"	"0"	"425"	"0"	"3"	"428"	"0"
"149"	"133"	"134"	"3"	"20"	"8"	"0"	"0"	"3"	"14"	"549"	"5"	"2"	"3"	"5"	"7"	"3"	"22"	"16"	"8"	"5"	"807"	"0"	"5"	"812"	"0"
"150"	"134"	"121"	"5"	"3"	"9"	"0"	"0"	"2"	"8"	"256"	"5"	"2"	"1"	"1"	"2"	"7"	"24"	"12"	"1"	"0"	"459"	"0"	"2"	"461"	"0"
"151"	"135"	"14"	"3"	"149"	"7"	"4"	"2"	"2"	"7"	"298"	"3"	"6"	"1"	"3"	"4"	"2"	"5"	"2"	"2"	"8"	"522"	"0"	"2"	"524"	"0"
"152"	"136"	"4"	"0"	"27"	"3"	"0"	"0"	"2"	"12"	"503"	"14"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"572"	"0"	"4"	"576"	"0"
"153"	"137"	"157"	"5"	"86"	"7"	"3"	"2"	"5"	"4"	"258"	"9"	"3"	"2"	"9"	"4"	"1"	"17"	"13"	"6"	"5"	"596"	"0"	"8"	"604"	"0"
"154"	"138"	"53"	"3"	"55"	"2"	"1"	"3"	"2"	"9"	"322"	"6"	"2"	"1"	"2"	"6"	"5"	"9"	"6"	"0"	"2"	"489"	"0"	"3"	"492"	"0"
"155"	"139"	"21"	"6"	"79"	"0"	"2"	"2"	"0"	"3"	"489"	"8"	"2"	"9"	"4"	"3"	"5"	"14"	"0"	"0"	"1"	"648"	"0"	"2"	"650"	"0"
"156"	"139A"	"11"	"1"	"26"	"1"	"0"	"0"	"1"	"2"	"351"	"4"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"401"	"0"	"0"	"401"	"0"
"157"	"140"	"39"	"3"	"179"	"5"	"1"	"2"	"1"	"7"	"222"	"6"	"3"	"1"	"4"	"2"	"2"	"9"	"1"	"0"	"1"	"488"	"0"	"0"	"488"	"0"
"158"	"141"	"42"	"6"	"151"	"11"	"2"	"0"	"1"	"10"	"235"	"5"	"4"	"3"	"7"	"7"	"2"	"6"	"4"	"4"	"3"	"503"	"0"	"6"	"509"	"0"
"159"	"142"	"50"	"0"	"18"	"3"	"1"	"0"	"3"	"7"	"273"	"5"	"2"	"0"	"3"	"3"	"4"	"7"	"3"	"2"	"2"	"386"	"0"	"2"	"388"	"0"
"160"	"143"	"50"	"2"	"65"	"18"	"1"	"1"	"1"	"8"	"510"	"6"	"5"	"3"	"4"	"2"	"3"	"21"	"4"	"0"	"3"	"707"	"0"	"3"	"710"	"0"
"161"	"144"	"13"	"1"	"140"	"3"	"2"	"1"	"2"	"7"	"205"	"4"	"0"	"1"	"1"	"3"	"1"	"12"	"0"	"0"	"2"	"398"	"0"	"2"	"400"	"0"
"162"	"145"	"10"	"2"	"144"	"5"	"0"	"2"	"1"	"7"	"131"	"3"	"3"	"5"	"3"	"2"	"3"	"10"	"1"	"2"	"5"	"339"	"0"	"2"	"341"	"0"
"163"	"146"	"22"	"3"	"113"	"31"	"4"	"4"	"3"	"9"	"471"	"6"	"2"	"2"	"4"	"5"	"2"	"6"	"4"	"0"	"2"	"693"	"0"	"1"	"694"	"0"
"164"	"147"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"165"	"148"	"27"	"2"	"184"	"49"	"3"	"2"	"2"	"8"	"265"	"3"	"0"	"1"	"2"	"2"	"0"	"16"	"3"	"4"	"3"	"576"	"0"	"2"	"578"	"0"
"166"	"149"	"66"	"23"	"57"	"22"	"4"	"3"	"3"	"11"	"474"	"13"	"7"	"8"	"6"	"11"	"13"	"52"	"5"	"1"	"1"	"780"	"0"	"6"	"786"	"0"
"167"	"150"	"22"	"0"	"42"	"61"	"1"	"0"	"4"	"12"	"460"	"5"	"3"	"3"	"3"	"9"	"1"	"10"	"7"	"1"	"2"	"646"	"0"	"6"	"652"	"0"
"168"	"151"	"30"	"15"	"90"	"38"	"1"	"1"	"0"	"9"	"566"	"7"	"8"	"4"	"5"	"8"	"6"	"19"	"2"	"3"	"0"	"812"	"0"	"1"	"813"	"0"
"169"	"152"	"17"	"10"	"6"	"3"	"0"	"1"	"1"	"3"	"266"	"3"	"1"	"0"	"1"	"1"	"2"	"4"	"0"	"0"	"1"	"320"	"0"	"1"	"321"	"0"
"170"	"153"	"27"	"1"	"16"	"2"	"3"	"3"	"4"	"17"	"909"	"10"	"3"	"3"	"6"	"1"	"6"	"21"	"4"	"1"	"5"	"1042"	"0"	"5"	"1047"	"0"
"171"	"154"	"41"	"1"	"112"	"3"	"0"	"3"	"0"	"8"	"275"	"12"	"3"	"1"	"5"	"1"	"12"	"17"	"7"	"1"	"3"	"505"	"0"	"7"	"512"	"0"
"172"	"155"	"73"	"0"	"31"	"3"	"1"	"1"	"0"	"3"	"475"	"6"	"0"	"2"	"1"	"2"	"0"	"2"	"2"	"1"	"1"	"604"	"0"	"0"	"604"	"0"
"173"	"156"	"37"	"6"	"139"	"20"	"0"	"4"	"0"	"6"	"264"	"6"	"5"	"1"	"4"	"5"	"4"	"11"	"1"	"0"	"4"	"517"	"0"	"3"	"520"	"0"
"174"	"157"	"99"	"8"	"151"	"94"	"1"	"2"	"1"	"12"	"337"	"6"	"5"	"3"	"9"	"3"	"2"	"11"	"17"	"3"	"11"	"775"	"0"	"12"	"787"	"0"
"175"	"158"	"2"	"0"	"148"	"2"	"0"	"0"	"0"	"0"	"439"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"596"	"0"	"0"	"596"	"0"
"176"	"159"	"18"	"4"	"14"	"92"	"5"	"0"	"2"	"5"	"550"	"12"	"3"	"2"	"1"	"1"	"2"	"21"	"3"	"2"	"4"	"741"	"0"	"12"	"753"	"0"
"177"	"160"	"67"	"14"	"94"	"3"	"1"	"0"	"1"	"8"	"345"	"6"	"1"	"2"	"1"	"3"	"2"	"12"	"12"	"3"	"4"	"579"	"0"	"5"	"584"	"0"
"178"	"161"	"59"	"2"	"294"	"100"	"12"	"2"	"6"	"11"	"209"	"10"	"3"	"9"	"22"	"17"	"6"	"21"	"8"	"5"	"16"	"812"	"0"	"9"	"821"	"0"
"179"	"162"	"12"	"4"	"67"	"0"	"2"	"1"	"13"	"8"	"359"	"7"	"5"	"5"	"7"	"2"	"9"	"26"	"0"	"2"	"1"	"530"	"0"	"0"	"530"	"0"
"180"	"162A"	"12"	"8"	"136"	"4"	"5"	"1"	"3"	"7"	"250"	"7"	"1"	"3"	"4"	"4"	"0"	"14"	"1"	"2"	"3"	"465"	"0"	"5"	"470"	"0"
"181"	"163"	"85"	"1"	"52"	"6"	"2"	"1"	"1"	"8"	"333"	"3"	"1"	"5"	"2"	"0"	"0"	"3"	"2"	"1"	"0"	"506"	"0"	"2"	"508"	"0"
"182"	"164"	"62"	"2"	"98"	"58"	"10"	"2"	"9"	"14"	"404"	"12"	"9"	"10"	"13"	"13"	"10"	"57"	"10"	"4"	"6"	"803"	"0"	"16"	"819"	"0"
"183"	"165"	"9"	"3"	"55"	"3"	"2"	"0"	"1"	"9"	"255"	"3"	"1"	"0"	"0"	"1"	"0"	"3"	"5"	"2"	"4"	"356"	"0"	"8"	"364"	"0"
"184"	"166"	"124"	"23"	"87"	"55"	"6"	"2"	"5"	"14"	"473"	"14"	"5"	"4"	"12"	"3"	"8"	"19"	"13"	"3"	"6"	"876"	"0"	"1"	"877"	"0"
"185"	"167"	"26"	"5"	"104"	"8"	"0"	"1"	"5"	"29"	"463"	"11"	"7"	"2"	"4"	"10"	"9"	"42"	"1"	"3"	"1"	"731"	"0"	"3"	"734"	"0"
"186"	"168"	"69"	"2"	"17"	"13"	"0"	"0"	"0"	"3"	"279"	"0"	"0"	"2"	"1"	"0"	"2"	"6"	"4"	"0"	"0"	"398"	"0"	"4"	"402"	"0"
"187"	"169"	"42"	"4"	"58"	"4"	"1"	"1"	"1"	"5"	"211"	"2"	"1"	"2"	"4"	"2"	"5"	"20"	"5"	"4"	"2"	"374"	"0"	"2"	"376"	"0"
"188"	"170"	"23"	"1"	"57"	"7"	"2"	"0"	"1"	"4"	"369"	"7"	"2"	"2"	"3"	"2"	"2"	"7"	"2"	"3"	"0"	"494"	"0"	"2"	"496"	"0"
"189"	"171"	"95"	"3"	"64"	"27"	"3"	"4"	"0"	"11"	"193"	"5"	"3"	"0"	"1"	"2"	"5"	"11"	"0"	"0"	"2"	"429"	"0"	"0"	"429"	"0"
"190"	"172"	"150"	"9"	"165"	"15"	"0"	"4"	"4"	"13"	"366"	"4"	"3"	"6"	"7"	"3"	"4"	"14"	"2"	"2"	"1"	"772"	"0"	"0"	"772"	"0"
"191"	"173"	"62"	"8"	"103"	"60"	"1"	"4"	"6"	"12"	"428"	"9"	"4"	"1"	"6"	"4"	"3"	"37"	"14"	"9"	"18"	"789"	"0"	"22"	"811"	"0"
"192"	"174"	"120"	"4"	"89"	"11"	"3"	"0"	"1"	"5"	"194"	"6"	"1"	"7"	"1"	"3"	"2"	"26"	"2"	"0"	"2"	"477"	"0"	"0"	"477"	"0"
"193"	"175"	"58"	"4"	"256"	"60"	"4"	"1"	"0"	"4"	"76"	"1"	"3"	"3"	"6"	"2"	"6"	"19"	"6"	"1"	"2"	"512"	"0"	"3"	"515"	"0"
"194"	"176"	"24"	"5"	"224"	"13"	"2"	"1"	"3"	"4"	"93"	"2"	"1"	"0"	"3"	"4"	"1"	"9"	"1"	"0"	"8"	"398"	"0"	"4"	"402"	"0"
"195"	"177"	"93"	"5"	"23"	"16"	"3"	"4"	"2"	"5"	"326"	"1"	"2"	"4"	"7"	"1"	"4"	"11"	"8"	"3"	"1"	"519"	"0"	"2"	"521"	"0"
"196"	"178"	"91"	"2"	"116"	"1"	"0"	"2"	"2"	"10"	"321"	"3"	"3"	"1"	"5"	"7"	"3"	"3"	"11"	"4"	"1"	"586"	"0"	"6"	"592"	"0"
"197"	"179"	"101"	"17"	"172"	"44"	"5"	"3"	"1"	"7"	"411"	"6"	"1"	"5"	"4"	"4"	"5"	"11"	"6"	"0"	"2"	"805"	"0"	"6"	"811"	"0"
"198"	"180"	"58"	"5"	"67"	"7"	"0"	"1"	"1"	"5"	"236"	"3"	"1"	"1"	"5"	"1"	"1"	"10"	"4"	"1"	"5"	"412"	"0"	"6"	"418"	"0"
"199"	"181"	"70"	"3"	"183"	"4"	"1"	"3"	"5"	"13"	"263"	"3"	"5"	"3"	"9"	"9"	"6"	"10"	"6"	"1"	"7"	"604"	"0"	"5"	"609"	"0"
"200"	"182"	"159"	"7"	"51"	"4"	"3"	"1"	"4"	"12"	"397"	"9"	"3"	"1"	"1"	"0"	"3"	"8"	"14"	"2"	"1"	"680"	"0"	"2"	"682"	"0"
"201"	"183"	"93"	"2"	"67"	"4"	"0"	"0"	"0"	"8"	"129"	"3"	"0"	"1"	"3"	"1"	"2"	"8"	"5"	"0"	"0"	"326"	"0"	"0"	"326"	"0"
"202"	"184"	"15"	"2"	"66"	"2"	"0"	"0"	"1"	"4"	"282"	"3"	"4"	"2"	"0"	"4"	"2"	"10"	"1"	"0"	"0"	"398"	"0"	"1"	"399"	"0"
"203"	"185"	"147"	"3"	"166"	"19"	"4"	"3"	"2"	"16"	"307"	"6"	"5"	"10"	"4"	"4"	"9"	"27"	"6"	"2"	"5"	"745"	"0"	"8"	"753"	"0"
"204"	"186"	"71"	"3"	"150"	"18"	"3"	"0"	"1"	"5"	"227"	"3"	"1"	"4"	"4"	"9"	"5"	"17"	"4"	"1"	"4"	"530"	"0"	"1"	"531"	"0"
"205"	"187"	"35"	"3"	"80"	"5"	"1"	"0"	"2"	"9"	"325"	"5"	"4"	"1"	"2"	"3"	"1"	"7"	"0"	"0"	"0"	"483"	"0"	"0"	"483"	"0"
"206"	"188"	"52"	"3"	"247"	"3"	"3"	"2"	"3"	"7"	"274"	"4"	"3"	"4"	"2"	"3"	"3"	"20"	"4"	"1"	"2"	"640"	"0"	"5"	"645"	"0"
"207"	"189"	"58"	"3"	"39"	"5"	"5"	"5"	"6"	"9"	"337"	"7"	"7"	"5"	"4"	"5"	"2"	"3"	"30"	"8"	"14"	"552"	"0"	"9"	"561"	"0"
"208"	"190"	"92"	"6"	"141"	"16"	"9"	"4"	"2"	"57"	"263"	"6"	"7"	"8"	"12"	"8"	"7"	"27"	"11"	"2"	"7"	"685"	"0"	"8"	"693"	"0"
"209"	"191"	"113"	"6"	"19"	"9"	"6"	"0"	"11"	"236"	"287"	"6"	"9"	"13"	"6"	"3"	"4"	"18"	"13"	"1"	"4"	"764"	"0"	"3"	"767"	"0"
"210"	"192"	"4"	"0"	"21"	"4"	"1"	"1"	"6"	"403"	"68"	"5"	"4"	"2"	"1"	"1"	"3"	"10"	"0"	"1"	"0"	"535"	"0"	"1"	"536"	"0"
"211"	"193"	"2"	"0"	"7"	"0"	"1"	"0"	"1"	"276"	"126"	"4"	"3"	"4"	"0"	"1"	"1"	"4"	"0"	"1"	"1"	"432"	"0"	"1"	"433"	"0"
"212"	"194"	"8"	"1"	"29"	"2"	"2"	"2"	"1"	"34"	"238"	"4"	"2"	"2"	"3"	"3"	"2"	"6"	"1"	"2"	"0"	"342"	"0"	"1"	"343"	"0"
"213"	"195"	"11"	"0"	"40"	"8"	"1"	"1"	"4"	"68"	"203"	"2"	"2"	"2"	"3"	"2"	"1"	"10"	"1"	"3"	"4"	"366"	"0"	"9"	"375"	"0"
"214"	"196"	"48"	"2"	"117"	"10"	"4"	"1"	"8"	"27"	"284"	"8"	"3"	"4"	"4"	"5"	"6"	"30"	"8"	"1"	"1"	"571"	"0"	"4"	"575"	"0"
"215"	"197"	"94"	"0"	"10"	"3"	"1"	"4"	"4"	"22"	"424"	"8"	"4"	"1"	"6"	"5"	"3"	"19"	"3"	"1"	"0"	"612"	"0"	"7"	"619"	"0"
"216"	"198"	"22"	"4"	"135"	"6"	"2"	"3"	"7"	"7"	"334"	"6"	"5"	"6"	"4"	"6"	"4"	"15"	"2"	"2"	"2"	"572"	"0"	"7"	"579"	"0"
"217"	"199"	"26"	"2"	"108"	"9"	"3"	"3"	"1"	"13"	"238"	"8"	"1"	"2"	"2"	"2"	"2"	"9"	"3"	"0"	"0"	"432"	"0"	"1"	"433"	"0"
"218"	"200"	"25"	"6"	"13"	"2"	"2"	"0"	"0"	"9"	"212"	"10"	"1"	"3"	"2"	"1"	"2"	"8"	"13"	"5"	"5"	"319"	"0"	"13"	"332"	"0"
"219"	"201"	"35"	"0"	"96"	"8"	"3"	"0"	"0"	"5"	"227"	"8"	"4"	"4"	"2"	"2"	"3"	"11"	"10"	"2"	"5"	"425"	"0"	"9"	"434"	"0"
"220"	"202"	"80"	"5"	"267"	"30"	"10"	"5"	"8"	"14"	"348"	"12"	"8"	"3"	"6"	"11"	"2"	"37"	"4"	"1"	"3"	"854"	"0"	"8"	"862"	"0"
"221"	"203"	"110"	"4"	"252"	"11"	"6"	"3"	"3"	"18"	"403"	"10"	"4"	"2"	"5"	"7"	"9"	"33"	"2"	"4"	"5"	"891"	"0"	"7"	"898"	"0"
"222"	"204"	"125"	"5"	"231"	"9"	"6"	"5"	"1"	"6"	"175"	"6"	"2"	"1"	"3"	"5"	"4"	"24"	"14"	"0"	"9"	"631"	"0"	"2"	"633"	"0"
"223"	"205"	"273"	"3"	"174"	"7"	"1"	"1"	"1"	"4"	"157"	"12"	"3"	"2"	"0"	"9"	"4"	"20"	"18"	"2"	"2"	"693"	"0"	"3"	"696"	"0"
"224"	"206"	"31"	"3"	"127"	"75"	"2"	"1"	"0"	"11"	"399"	"6"	"0"	"1"	"0"	"1"	"1"	"3"	"2"	"0"	"1"	"664"	"0"	"0"	"664"	"0"
"225"	"207"	"59"	"7"	"153"	"9"	"1"	"3"	"4"	"11"	"271"	"11"	"3"	"7"	"7"	"15"	"8"	"42"	"14"	"6"	"5"	"636"	"0"	"14"	"650"	"0"
"226"	"208"	"37"	"2"	"83"	"8"	"1"	"2"	"5"	"12"	"408"	"9"	"1"	"6"	"2"	"3"	"4"	"7"	"3"	"1"	"6"	"600"	"0"	"6"	"606"	"0"
"227"	"209"	"24"	"0"	"103"	"49"	"4"	"1"	"4"	"9"	"459"	"5"	"7"	"6"	"9"	"4"	"7"	"32"	"2"	"2"	"5"	"732"	"0"	"5"	"737"	"0"
"228"	"210"	"44"	"0"	"28"	"16"	"4"	"1"	"3"	"14"	"945"	"2"	"3"	"2"	"6"	"3"	"4"	"12"	"2"	"0"	"0"	"1089"	"0"	"1"	"1090"	"0"
"229"	"211"	"18"	"5"	"423"	"7"	"3"	"1"	"2"	"7"	"407"	"3"	"2"	"5"	"4"	"15"	"6"	"15"	"3"	"3"	"7"	"936"	"0"	"17"	"953"	"0"
"230"	"212"	"15"	"3"	"39"	"8"	"0"	"0"	"1"	"10"	"442"	"13"	"1"	"0"	"1"	"4"	"2"	"13"	"0"	"0"	"0"	"552"	"0"	"1"	"553"	"0"
"231"	"213"	"6"	"9"	"250"	"3"	"4"	"1"	"0"	"3"	"351"	"2"	"2"	"0"	"0"	"5"	"4"	"5"	"0"	"1"	"4"	"650"	"0"	"4"	"654"	"0"
"232"	"214"	"99"	"3"	"300"	"10"	"3"	"0"	"1"	"10"	"357"	"7"	"4"	"0"	"6"	"5"	"14"	"14"	"4"	"2"	"4"	"843"	"0"	"4"	"847"	"0"
"233"	"215"	"355"	"8"	"208"	"18"	"6"	"5"	"7"	"5"	"244"	"7"	"2"	"5"	"5"	"9"	"9"	"37"	"43"	"2"	"8"	"983"	"0"	"16"	"999"	"0"
"234"	"216"	"185"	"11"	"349"	"14"	"5"	"1"	"0"	"2"	"68"	"4"	"2"	"2"	"3"	"16"	"5"	"13"	"9"	"3"	"4"	"696"	"0"	"0"	"696"	"0"
"235"	"217"	"292"	"7"	"129"	"1"	"4"	"3"	"1"	"3"	"167"	"3"	"3"	"2"	"0"	"3"	"3"	"10"	"20"	"5"	"7"	"663"	"0"	"6"	"669"	"0"
"236"	"218"	"199"	"4"	"113"	"9"	"5"	"5"	"6"	"8"	"376"	"5"	"2"	"2"	"12"	"5"	"4"	"22"	"12"	"2"	"6"	"797"	"0"	"7"	"804"	"0"
"237"	"219"	"46"	"1"	"12"	"3"	"2"	"1"	"1"	"4"	"653"	"8"	"5"	"1"	"3"	"4"	"4"	"11"	"7"	"0"	"3"	"769"	"0"	"3"	"772"	"0"
"238"	"220"	"18"	"11"	"105"	"2"	"0"	"2"	"3"	"7"	"403"	"3"	"0"	"1"	"2"	"2"	"2"	"16"	"3"	"3"	"2"	"585"	"0"	"3"	"588"	"0"
"239"	"221"	"45"	"1"	"16"	"8"	"1"	"2"	"7"	"9"	"475"	"7"	"7"	"1"	"3"	"1"	"2"	"11"	"1"	"3"	"4"	"604"	"0"	"6"	"610"	"0"
"240"	"222"	"40"	"3"	"91"	"1"	"0"	"2"	"3"	"8"	"429"	"6"	"1"	"1"	"4"	"1"	"1"	"9"	"2"	"3"	"1"	"606"	"0"	"1"	"607"	"0"
"241"	"223"	"71"	"3"	"88"	"12"	"1"	"2"	"2"	"11"	"610"	"13"	"3"	"0"	"4"	"4"	"3"	"16"	"6"	"2"	"5"	"856"	"0"	"1"	"857"	"0"
"242"	"224"	"7"	"6"	"632"	"18"	"5"	"0"	"5"	"2"	"7"	"1"	"2"	"6"	"5"	"26"	"6"	"12"	"5"	"5"	"22"	"772"	"0"	"8"	"780"	"0"
"243"	"225"	"15"	"6"	"242"	"8"	"2"	"1"	"0"	"4"	"222"	"0"	"1"	"1"	"1"	"13"	"7"	"6"	"3"	"2"	"5"	"539"	"0"	"2"	"541"	"0"
"244"	"226"	"51"	"8"	"265"	"17"	"6"	"6"	"5"	"10"	"539"	"11"	"8"	"4"	"3"	"19"	"4"	"28"	"9"	"4"	"6"	"1003"	"0"	"3"	"1006"	"0"
"245"	"227"	"40"	"3"	"112"	"12"	"3"	"3"	"6"	"23"	"562"	"15"	"4"	"7"	"11"	"12"	"12"	"52"	"15"	"19"	"4"	"915"	"0"	"11"	"926"	"0"
"246"	"228"	"19"	"4"	"332"	"3"	"3"	"0"	"2"	"3"	"147"	"2"	"0"	"2"	"1"	"3"	"0"	"1"	"0"	"0"	"6"	"528"	"0"	"0"	"528"	"0"
"247"	"229"	"96"	"4"	"113"	"1"	"3"	"5"	"0"	"13"	"552"	"9"	"8"	"3"	"5"	"4"	"2"	"14"	"4"	"0"	"2"	"838"	"0"	"3"	"841"	"0"
"248"	"230"	"48"	"5"	"74"	"15"	"2"	"0"	"0"	"10"	"459"	"5"	"4"	"3"	"9"	"6"	"3"	"11"	"3"	"2"	"0"	"659"	"0"	"7"	"666"	"0"
"249"	"230A"	"11"	"2"	"72"	"1"	"3"	"2"	"6"	"5"	"339"	"3"	"3"	"3"	"2"	"9"	"5"	"17"	"2"	"0"	"0"	"485"	"0"	"0"	"485"	"0"
"250"	"231"	"33"	"4"	"325"	"16"	"3"	"3"	"4"	"2"	"94"	"5"	"6"	"5"	"8"	"28"	"13"	"28"	"12"	"5"	"42"	"636"	"0"	"13"	"649"	"0"
"251"	"232"	"33"	"4"	"148"	"3"	"0"	"1"	"2"	"7"	"739"	"6"	"1"	"1"	"1"	"2"	"1"	"5"	"2"	"2"	"2"	"960"	"0"	"4"	"964"	"0"
"252"	"233"	"62"	"1"	"78"	"7"	"2"	"1"	"4"	"9"	"388"	"7"	"2"	"2"	"4"	"4"	"1"	"7"	"13"	"2"	"3"	"597"	"0"	"5"	"602"	"0"
"253"	"234"	"46"	"6"	"137"	"23"	"2"	"1"	"3"	"9"	"347"	"9"	"4"	"2"	"3"	"6"	"3"	"7"	"4"	"0"	"0"	"612"	"0"	"5"	"617"	"0"
"254"	"235"	"3"	"1"	"29"	"1"	"1"	"1"	"0"	"5"	"252"	"3"	"1"	"1"	"0"	"3"	"4"	"7"	"0"	"1"	"1"	"314"	"0"	"0"	"314"	"0"
"255"	"236"	"38"	"5"	"290"	"3"	"2"	"0"	"5"	"8"	"508"	"11"	"5"	"4"	"4"	"8"	"4"	"14"	"3"	"0"	"1"	"913"	"0"	"0"	"913"	"0"
"256"	"237"	"30"	"13"	"179"	"13"	"3"	"1"	"4"	"9"	"582"	"8"	"5"	"10"	"6"	"9"	"5"	"9"	"3"	"2"	"8"	"899"	"0"	"5"	"904"	"0"
"257"	"238"	"14"	"5"	"536"	"7"	"1"	"0"	"0"	"4"	"64"	"2"	"3"	"1"	"2"	"24"	"4"	"10"	"3"	"1"	"22"	"703"	"0"	"6"	"709"	"0"
"258"	"239"	"44"	"16"	"264"	"26"	"1"	"4"	"4"	"20"	"532"	"12"	"7"	"9"	"10"	"10"	"7"	"19"	"6"	"1"	"3"	"995"	"0"	"2"	"997"	"0"
"259"	"240"	"7"	"3"	"620"	"4"	"3"	"1"	"0"	"0"	"9"	"0"	"0"	"0"	"4"	"20"	"5"	"2"	"0"	"0"	"17"	"695"	"0"	"2"	"697"	"0"
"260"	"241"	"10"	"3"	"377"	"4"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"3"	"16"	"2"	"2"	"0"	"0"	"4"	"427"	"0"	"2"	"429"	"0"
"261"	"242"	"50"	"1"	"298"	"1"	"4"	"1"	"0"	"1"	"108"	"3"	"0"	"0"	"1"	"0"	"2"	"2"	"8"	"2"	"7"	"489"	"0"	"8"	"497"	"0"
"262"	"Grand Total"	"14312"	"1368"	"35552"	"3133"	"596"	"428"	"633"	"3071"	"82004"	"1444"	"810"	"824"	"944"	"1429"	"1009"	"3596"	"1397"	"514"	"1038"	"15410
2"	"0"	"1042"	"15514
4"	"0"
"263"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
