"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"106"	"123"	"52"	"9"	"3"	"1"	"1"	"1"	"0"	"0"	"1"	"3"	"5"	"99"	"4"	"4"	"6"	"7"	"2"	"2"	"0"	"1"	"4"	"328"	"0"	"4"	"332"	"0"
"120"	"107"	"311"	"88"	"30"	"8"	"3"	"5"	"2"	"8"	"6"	"1"	"1"	"6"	"162"	"1"	"5"	"5"	"5"	"5"	"4"	"3"	"1"	"0"	"660"	"0"	"3"	"663"	"0"
"121"	"108"	"91"	"106"	"60"	"5"	"3"	"2"	"3"	"4"	"6"	"6"	"7"	"10"	"241"	"7"	"8"	"12"	"6"	"5"	"7"	"3"	"5"	"1"	"598"	"0"	"7"	"605"	"0"
"122"	"109"	"47"	"195"	"113"	"20"	"3"	"0"	"3"	"5"	"5"	"8"	"10"	"22"	"90"	"15"	"22"	"19"	"14"	"10"	"6"	"9"	"2"	"5"	"623"	"0"	"9"	"632"	"0"
"123"	"110"	"142"	"304"	"223"	"4"	"3"	"3"	"9"	"2"	"4"	"7"	"5"	"10"	"45"	"25"	"33"	"24"	"3"	"0"	"4"	"1"	"1"	"1"	"853"	"0"	"2"	"855"	"0"
"124"	"111"	"110"	"223"	"85"	"16"	"2"	"6"	"0"	"4"	"10"	"2"	"2"	"7"	"29"	"8"	"11"	"11"	"5"	"5"	"6"	"1"	"0"	"1"	"544"	"0"	"4"	"548"	"0"
"125"	"112"	"34"	"311"	"85"	"20"	"2"	"3"	"0"	"2"	"3"	"6"	"3"	"5"	"45"	"6"	"9"	"8"	"2"	"9"	"1"	"1"	"2"	"1"	"558"	"0"	"2"	"560"	"0"
"126"	"113"	"22"	"319"	"76"	"6"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"9"	"0"	"3"	"0"	"4"	"2"	"2"	"1"	"0"	"1"	"451"	"0"	"1"	"452"	"0"
"127"	"114"	"139"	"47"	"175"	"13"	"2"	"0"	"0"	"0"	"0"	"4"	"1"	"1"	"48"	"1"	"1"	"3"	"1"	"1"	"4"	"7"	"0"	"0"	"448"	"0"	"2"	"450"	"0"
"128"	"115"	"235"	"34"	"129"	"21"	"3"	"2"	"4"	"4"	"2"	"11"	"7"	"17"	"168"	"21"	"13"	"28"	"9"	"3"	"5"	"3"	"4"	"1"	"724"	"0"	"6"	"730"	"0"
"129"	"116"	"65"	"340"	"59"	"12"	"7"	"4"	"5"	"4"	"7"	"17"	"8"	"10"	"128"	"8"	"13"	"21"	"4"	"16"	"1"	"2"	"3"	"1"	"735"	"0"	"2"	"737"	"0"
"130"	"117"	"52"	"371"	"152"	"2"	"1"	"0"	"2"	"0"	"1"	"6"	"3"	"6"	"11"	"6"	"7"	"9"	"0"	"6"	"3"	"1"	"0"	"0"	"639"	"0"	"1"	"640"	"0"
"131"	"118"	"20"	"49"	"239"	"83"	"7"	"5"	"5"	"1"	"3"	"4"	"3"	"8"	"43"	"11"	"6"	"9"	"5"	"4"	"7"	"4"	"0"	"3"	"519"	"0"	"5"	"524"	"0"
"132"	"119"	"84"	"250"	"66"	"9"	"4"	"2"	"4"	"0"	"2"	"6"	"0"	"1"	"24"	"2"	"6"	"3"	"8"	"19"	"4"	"1"	"1"	"3"	"499"	"0"	"4"	"503"	"0"
"133"	"120"	"402"	"245"	"57"	"3"	"3"	"5"	"6"	"3"	"10"	"4"	"6"	"8"	"24"	"11"	"2"	"8"	"4"	"1"	"3"	"2"	"0"	"0"	"807"	"0"	"3"	"810"	"0"
"134"	"121"	"89"	"236"	"31"	"3"	"5"	"1"	"6"	"3"	"5"	"6"	"9"	"11"	"244"	"9"	"16"	"22"	"2"	"14"	"1"	"4"	"2"	"1"	"720"	"0"	"3"	"723"	"0"
"135"	"122"	"17"	"208"	"88"	"1"	"1"	"0"	"1"	"1"	"4"	"2"	"4"	"3"	"27"	"6"	"12"	"17"	"5"	"15"	"10"	"7"	"0"	"7"	"436"	"0"	"7"	"443"	"0"
"136"	"123"	"64"	"170"	"39"	"12"	"5"	"2"	"5"	"1"	"2"	"4"	"2"	"3"	"68"	"0"	"2"	"4"	"4"	"3"	"2"	"0"	"2"	"0"	"394"	"0"	"3"	"397"	"0"
"137"	"124"	"53"	"272"	"20"	"16"	"1"	"1"	"1"	"0"	"3"	"0"	"5"	"0"	"45"	"3"	"3"	"2"	"0"	"2"	"0"	"2"	"1"	"0"	"430"	"0"	"0"	"430"	"0"
"138"	"125"	"145"	"111"	"102"	"114"	"4"	"3"	"2"	"4"	"2"	"4"	"1"	"4"	"32"	"5"	"6"	"9"	"5"	"1"	"1"	"1"	"0"	"1"	"557"	"0"	"0"	"557"	"0"
"139"	"125A"	"54"	"166"	"36"	"27"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"26"	"1"	"6"	"11"	"0"	"2"	"1"	"0"	"0"	"1"	"338"	"0"	"3"	"341"	"0"
"140"	"126"	"30"	"170"	"20"	"195"	"0"	"5"	"4"	"7"	"1"	"2"	"3"	"7"	"33"	"10"	"13"	"10"	"1"	"4"	"3"	"3"	"3"	"1"	"525"	"0"	"3"	"528"	"0"
"141"	"127"	"40"	"143"	"26"	"3"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"3"	"3"	"2"	"2"	"3"	"1"	"3"	"0"	"1"	"1"	"234"	"0"	"0"	"234"	"0"
"142"	"128"	"48"	"208"	"21"	"8"	"5"	"8"	"6"	"4"	"2"	"5"	"6"	"12"	"344"	"13"	"7"	"32"	"7"	"17"	"6"	"10"	"7"	"8"	"784"	"0"	"8"	"792"	"0"
"143"	"129"	"29"	"160"	"112"	"78"	"3"	"1"	"3"	"1"	"3"	"4"	"1"	"3"	"28"	"11"	"14"	"11"	"2"	"3"	"2"	"5"	"5"	"5"	"484"	"0"	"5"	"489"	"0"
"144"	"130"	"240"	"179"	"30"	"10"	"0"	"0"	"2"	"2"	"4"	"1"	"2"	"2"	"45"	"2"	"3"	"5"	"5"	"8"	"4"	"3"	"3"	"4"	"554"	"0"	"3"	"557"	"0"
"145"	"131"	"297"	"160"	"59"	"4"	"7"	"4"	"7"	"7"	"6"	"4"	"2"	"13"	"67"	"7"	"8"	"21"	"14"	"9"	"2"	"4"	"3"	"2"	"707"	"0"	"6"	"713"	"0"
"146"	"132"	"56"	"71"	"143"	"8"	"0"	"1"	"5"	"0"	"3"	"0"	"0"	"0"	"20"	"2"	"2"	"1"	"3"	"1"	"2"	"3"	"2"	"1"	"324"	"0"	"0"	"324"	"0"
"147"	"133"	"61"	"302"	"24"	"26"	"2"	"0"	"0"	"2"	"1"	"4"	"4"	"4"	"25"	"8"	"2"	"13"	"2"	"6"	"5"	"0"	"0"	"1"	"492"	"0"	"0"	"492"	"0"
"148"	"134"	"16"	"51"	"85"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"118"	"0"	"0"	"1"	"2"	"2"	"5"	"7"	"4"	"2"	"301"	"0"	"1"	"302"	"0"
"149"	"135"	"66"	"74"	"11"	"2"	"0"	"1"	"4"	"3"	"2"	"2"	"4"	"3"	"121"	"4"	"4"	"10"	"5"	"3"	"3"	"3"	"1"	"2"	"328"	"0"	"3"	"331"	"0"
"150"	"135A"	"165"	"72"	"7"	"5"	"2"	"3"	"1"	"0"	"1"	"3"	"1"	"3"	"111"	"4"	"5"	"10"	"5"	"7"	"3"	"3"	"0"	"1"	"412"	"0"	"2"	"414"	"0"
"151"	"136"	"43"	"110"	"39"	"45"	"1"	"1"	"0"	"2"	"1"	"1"	"1"	"4"	"9"	"4"	"2"	"4"	"3"	"1"	"1"	"0"	"0"	"0"	"272"	"0"	"1"	"273"	"0"
"152"	"137"	"15"	"69"	"187"	"7"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"4"	"13"	"6"	"6"	"10"	"0"	"11"	"10"	"4"	"3"	"0"	"350"	"0"	"6"	"356"	"0"
"153"	"138"	"227"	"199"	"26"	"6"	"3"	"2"	"4"	"3"	"4"	"3"	"3"	"11"	"104"	"2"	"4"	"17"	"3"	"12"	"7"	"2"	"2"	"2"	"646"	"0"	"4"	"650"	"0"
"154"	"139"	"32"	"107"	"37"	"1"	"0"	"2"	"5"	"3"	"4"	"5"	"8"	"8"	"90"	"4"	"4"	"8"	"2"	"2"	"0"	"1"	"3"	"0"	"326"	"0"	"4"	"330"	"0"
"155"	"140"	"20"	"153"	"68"	"11"	"0"	"3"	"0"	"3"	"6"	"1"	"7"	"4"	"45"	"15"	"7"	"11"	"1"	"5"	"3"	"3"	"0"	"0"	"366"	"0"	"2"	"368"	"0"
"156"	"141"	"145"	"210"	"97"	"11"	"5"	"4"	"3"	"10"	"7"	"11"	"5"	"8"	"54"	"12"	"17"	"17"	"2"	"5"	"2"	"4"	"2"	"2"	"633"	"0"	"6"	"639"	"0"
"157"	"142"	"166"	"292"	"172"	"9"	"7"	"4"	"6"	"4"	"4"	"24"	"13"	"14"	"80"	"9"	"19"	"19"	"8"	"8"	"2"	"7"	"1"	"4"	"872"	"0"	"11"	"883"	"0"
"158"	"143"	"13"	"93"	"34"	"0"	"2"	"0"	"2"	"1"	"2"	"3"	"1"	"0"	"58"	"4"	"1"	"3"	"3"	"3"	"3"	"4"	"1"	"0"	"231"	"0"	"0"	"231"	"0"
"159"	"144"	"14"	"248"	"194"	"13"	"3"	"0"	"1"	"2"	"1"	"5"	"0"	"4"	"16"	"11"	"7"	"5"	"3"	"3"	"2"	"1"	"0"	"1"	"534"	"0"	"1"	"535"	"0"
"160"	"145"	"32"	"116"	"140"	"13"	"3"	"5"	"2"	"6"	"6"	"3"	"5"	"9"	"37"	"20"	"7"	"12"	"2"	"0"	"6"	"2"	"0"	"2"	"428"	"0"	"4"	"432"	"0"
"161"	"146"	"35"	"237"	"143"	"18"	"1"	"2"	"1"	"4"	"12"	"8"	"13"	"19"	"64"	"19"	"14"	"19"	"3"	"9"	"3"	"6"	"1"	"1"	"632"	"0"	"11"	"643"	"0"
"162"	"147"	"82"	"163"	"85"	"12"	"2"	"2"	"4"	"4"	"5"	"8"	"8"	"14"	"103"	"7"	"15"	"32"	"1"	"5"	"3"	"0"	"2"	"1"	"558"	"0"	"2"	"560"	"0"
"163"	"148"	"73"	"291"	"230"	"19"	"0"	"4"	"4"	"2"	"6"	"2"	"3"	"11"	"51"	"4"	"10"	"17"	"20"	"25"	"21"	"16"	"6"	"4"	"819"	"0"	"5"	"824"	"0"
"164"	"149"	"56"	"206"	"194"	"11"	"0"	"1"	"2"	"4"	"8"	"2"	"4"	"3"	"23"	"6"	"6"	"14"	"10"	"20"	"11"	"23"	"11"	"4"	"619"	"0"	"15"	"634"	"0"
"165"	"150"	"72"	"176"	"38"	"8"	"2"	"6"	"8"	"8"	"6"	"7"	"14"	"16"	"255"	"16"	"7"	"17"	"2"	"4"	"3"	"3"	"3"	"1"	"672"	"0"	"12"	"684"	"0"
"166"	"151"	"77"	"103"	"16"	"5"	"2"	"7"	"4"	"4"	"2"	"2"	"5"	"4"	"184"	"6"	"8"	"14"	"6"	"4"	"0"	"1"	"2"	"2"	"458"	"0"	"2"	"460"	"0"
"167"	"152"	"154"	"37"	"20"	"61"	"2"	"2"	"1"	"3"	"3"	"1"	"7"	"7"	"165"	"10"	"4"	"11"	"1"	"0"	"3"	"0"	"1"	"1"	"494"	"0"	"3"	"497"	"0"
"168"	"153"	"17"	"29"	"7"	"354"	"8"	"2"	"3"	"3"	"1"	"3"	"2"	"4"	"26"	"2"	"3"	"12"	"2"	"3"	"1"	"4"	"2"	"2"	"490"	"0"	"3"	"493"	"0"
"169"	"154"	"26"	"7"	"89"	"67"	"3"	"3"	"4"	"1"	"1"	"9"	"3"	"6"	"52"	"6"	"8"	"7"	"1"	"0"	"2"	"4"	"0"	"1"	"300"	"0"	"2"	"302"	"0"
"170"	"155"	"17"	"250"	"196"	"8"	"7"	"2"	"2"	"5"	"3"	"11"	"4"	"8"	"33"	"7"	"4"	"5"	"1"	"12"	"7"	"16"	"3"	"0"	"601"	"0"	"3"	"604"	"0"
"171"	"156"	"68"	"186"	"165"	"11"	"1"	"1"	"0"	"2"	"4"	"5"	"2"	"7"	"29"	"9"	"3"	"5"	"1"	"2"	"2"	"2"	"2"	"1"	"508"	"0"	"3"	"511"	"0"
"172"	"157"	"104"	"191"	"157"	"17"	"2"	"3"	"4"	"0"	"5"	"6"	"1"	"5"	"44"	"1"	"3"	"2"	"7"	"6"	"3"	"7"	"0"	"2"	"570"	"0"	"4"	"574"	"0"
"173"	"157A"	"52"	"158"	"150"	"6"	"3"	"2"	"2"	"1"	"4"	"8"	"3"	"4"	"40"	"3"	"6"	"14"	"1"	"2"	"1"	"1"	"0"	"0"	"461"	"0"	"1"	"462"	"0"
"174"	"158"	"63"	"92"	"182"	"116"	"6"	"2"	"5"	"2"	"7"	"13"	"3"	"14"	"158"	"16"	"7"	"17"	"6"	"5"	"13"	"19"	"8"	"9"	"763"	"0"	"27"	"790"	"0"
"175"	"159"	"46"	"206"	"339"	"21"	"3"	"0"	"0"	"5"	"7"	"8"	"8"	"10"	"150"	"12"	"8"	"6"	"6"	"17"	"13"	"16"	"8"	"2"	"891"	"0"	"15"	"906"	"0"
"176"	"160"	"82"	"226"	"161"	"22"	"3"	"4"	"3"	"5"	"4"	"16"	"7"	"8"	"68"	"4"	"12"	"28"	"33"	"44"	"41"	"14"	"4"	"11"	"800"	"0"	"35"	"835"	"0"
"177"	"161"	"36"	"238"	"131"	"7"	"0"	"1"	"5"	"2"	"5"	"6"	"10"	"9"	"91"	"9"	"13"	"20"	"1"	"6"	"0"	"1"	"0"	"2"	"593"	"0"	"3"	"596"	"0"
"178"	"162"	"7"	"21"	"203"	"2"	"4"	"1"	"0"	"1"	"2"	"4"	"3"	"14"	"36"	"11"	"3"	"0"	"0"	"1"	"3"	"9"	"1"	"0"	"326"	"0"	"0"	"326"	"0"
"179"	"163"	"93"	"309"	"76"	"10"	"7"	"10"	"8"	"11"	"21"	"5"	"18"	"11"	"79"	"12"	"7"	"17"	"12"	"14"	"10"	"10"	"3"	"2"	"745"	"0"	"3"	"748"	"0"
"180"	"164"	"26"	"165"	"313"	"7"	"2"	"2"	"2"	"4"	"3"	"13"	"10"	"15"	"138"	"14"	"7"	"8"	"8"	"8"	"17"	"18"	"4"	"2"	"786"	"0"	"4"	"790"	"0"
"181"	"165"	"50"	"251"	"83"	"15"	"4"	"0"	"1"	"6"	"11"	"10"	"11"	"24"	"101"	"21"	"17"	"24"	"6"	"5"	"8"	"7"	"7"	"8"	"670"	"0"	"10"	"680"	"0"
"182"	"166"	"39"	"249"	"39"	"1"	"1"	"4"	"2"	"4"	"5"	"7"	"10"	"20"	"55"	"13"	"22"	"14"	"3"	"2"	"2"	"5"	"0"	"0"	"497"	"0"	"0"	"497"	"0"
"183"	"167"	"23"	"261"	"78"	"21"	"0"	"0"	"0"	"1"	"3"	"3"	"3"	"5"	"32"	"8"	"6"	"8"	"4"	"7"	"5"	"8"	"1"	"2"	"479"	"0"	"3"	"482"	"0"
"184"	"168"	"162"	"63"	"165"	"46"	"5"	"2"	"2"	"2"	"0"	"4"	"4"	"3"	"16"	"1"	"5"	"2"	"7"	"6"	"9"	"11"	"6"	"3"	"524"	"0"	"6"	"530"	"0"
"185"	"169"	"74"	"177"	"189"	"68"	"1"	"2"	"0"	"2"	"2"	"6"	"1"	"10"	"73"	"2"	"2"	"7"	"8"	"16"	"16"	"12"	"3"	"3"	"674"	"0"	"5"	"679"	"0"
"186"	"170"	"117"	"255"	"112"	"30"	"2"	"2"	"1"	"1"	"3"	"2"	"7"	"13"	"26"	"6"	"9"	"9"	"11"	"19"	"20"	"17"	"7"	"6"	"675"	"0"	"10"	"685"	"0"
"187"	"171"	"121"	"340"	"180"	"54"	"4"	"6"	"2"	"3"	"13"	"8"	"9"	"3"	"48"	"11"	"11"	"9"	"8"	"8"	"11"	"8"	"1"	"4"	"862"	"0"	"3"	"865"	"0"
"188"	"172"	"94"	"219"	"108"	"5"	"2"	"2"	"1"	"0"	"5"	"7"	"6"	"14"	"103"	"9"	"10"	"15"	"8"	"8"	"10"	"5"	"3"	"3"	"637"	"0"	"8"	"645"	"0"
"189"	"173"	"72"	"164"	"337"	"153"	"8"	"7"	"3"	"4"	"8"	"10"	"5"	"10"	"18"	"7"	"7"	"4"	"8"	"7"	"15"	"11"	"4"	"2"	"864"	"0"	"7"	"871"	"0"
"190"	"174"	"109"	"129"	"230"	"15"	"1"	"9"	"7"	"5"	"7"	"9"	"5"	"9"	"49"	"11"	"6"	"6"	"4"	"3"	"4"	"3"	"3"	"0"	"624"	"0"	"1"	"625"	"0"
"191"	"175"	"49"	"235"	"67"	"35"	"3"	"0"	"1"	"4"	"2"	"2"	"1"	"4"	"12"	"7"	"7"	"4"	"1"	"4"	"3"	"1"	"0"	"0"	"442"	"0"	"0"	"442"	"0"
"192"	"176"	"69"	"151"	"105"	"6"	"1"	"1"	"1"	"0"	"4"	"2"	"1"	"5"	"8"	"0"	"5"	"1"	"3"	"4"	"4"	"2"	"4"	"3"	"380"	"0"	"5"	"385"	"0"
"193"	"177"	"148"	"185"	"33"	"20"	"1"	"2"	"2"	"6"	"5"	"5"	"7"	"8"	"35"	"8"	"14"	"21"	"6"	"5"	"4"	"3"	"5"	"1"	"524"	"0"	"3"	"527"	"0"
"194"	"177A"	"42"	"156"	"57"	"3"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"10"	"3"	"3"	"4"	"1"	"10"	"6"	"6"	"1"	"3"	"310"	"0"	"3"	"313"	"0"
"195"	"178"	"145"	"40"	"276"	"12"	"2"	"0"	"2"	"6"	"6"	"11"	"3"	"9"	"40"	"16"	"3"	"14"	"2"	"1"	"3"	"7"	"6"	"6"	"610"	"0"	"3"	"613"	"0"
"196"	"179"	"106"	"281"	"40"	"23"	"2"	"4"	"1"	"3"	"6"	"6"	"9"	"17"	"19"	"8"	"14"	"19"	"11"	"12"	"9"	"5"	"1"	"5"	"601"	"0"	"6"	"607"	"0"
"197"	"180"	"43"	"235"	"346"	"9"	"1"	"2"	"2"	"5"	"6"	"9"	"12"	"7"	"58"	"11"	"14"	"29"	"1"	"2"	"7"	"3"	"1"	"1"	"804"	"0"	"1"	"805"	"0"
"198"	"181"	"30"	"297"	"25"	"3"	"0"	"2"	"2"	"2"	"7"	"3"	"5"	"17"	"79"	"16"	"32"	"24"	"2"	"5"	"3"	"0"	"4"	"5"	"563"	"0"	"3"	"566"	"0"
"199"	"182"	"27"	"9"	"8"	"60"	"7"	"6"	"5"	"5"	"2"	"1"	"3"	"0"	"40"	"34"	"296"	"38"	"0"	"10"	"4"	"1"	"0"	"1"	"557"	"0"	"1"	"558"	"0"
"200"	"183"	"79"	"324"	"148"	"14"	"4"	"3"	"4"	"3"	"7"	"11"	"3"	"22"	"27"	"16"	"19"	"25"	"2"	"3"	"2"	"0"	"0"	"0"	"716"	"0"	"4"	"720"	"0"
"201"	"184"	"141"	"373"	"191"	"14"	"2"	"4"	"6"	"2"	"8"	"10"	"13"	"11"	"48"	"8"	"18"	"17"	"5"	"14"	"11"	"7"	"4"	"4"	"911"	"0"	"4"	"915"	"0"
"202"	"185"	"65"	"274"	"52"	"60"	"1"	"0"	"1"	"0"	"0"	"4"	"3"	"3"	"40"	"1"	"9"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"523"	"0"	"0"	"523"	"0"
"203"	"186"	"15"	"127"	"38"	"16"	"2"	"3"	"0"	"2"	"7"	"7"	"7"	"10"	"232"	"6"	"6"	"12"	"1"	"6"	"7"	"4"	"3"	"4"	"515"	"0"	"3"	"518"	"0"
"204"	"187"	"12"	"201"	"66"	"13"	"0"	"0"	"1"	"3"	"1"	"3"	"4"	"7"	"222"	"1"	"5"	"8"	"1"	"5"	"2"	"0"	"1"	"3"	"559"	"0"	"0"	"559"	"0"
"205"	"188"	"97"	"134"	"99"	"21"	"3"	"3"	"1"	"0"	"2"	"7"	"3"	"6"	"176"	"11"	"10"	"19"	"1"	"7"	"6"	"4"	"2"	"1"	"613"	"0"	"6"	"619"	"0"
"206"	"189"	"104"	"235"	"116"	"17"	"3"	"2"	"6"	"5"	"6"	"4"	"1"	"7"	"114"	"9"	"13"	"18"	"0"	"4"	"4"	"3"	"1"	"2"	"674"	"0"	"7"	"681"	"0"
"207"	"190"	"71"	"405"	"48"	"21"	"2"	"4"	"5"	"8"	"10"	"3"	"7"	"14"	"76"	"11"	"24"	"25"	"2"	"7"	"3"	"4"	"2"	"2"	"754"	"0"	"6"	"760"	"0"
"208"	"191"	"66"	"175"	"76"	"7"	"1"	"0"	"1"	"3"	"5"	"5"	"4"	"17"	"75"	"7"	"16"	"31"	"5"	"6"	"9"	"8"	"4"	"1"	"522"	"0"	"11"	"533"	"0"
"209"	"192"	"50"	"206"	"76"	"5"	"2"	"4"	"1"	"2"	"1"	"9"	"2"	"2"	"62"	"5"	"5"	"9"	"7"	"6"	"4"	"5"	"1"	"3"	"467"	"0"	"0"	"467"	"0"
"210"	"193"	"19"	"223"	"62"	"23"	"3"	"4"	"4"	"5"	"9"	"8"	"12"	"21"	"83"	"17"	"26"	"41"	"0"	"2"	"6"	"3"	"1"	"0"	"572"	"0"	"2"	"574"	"0"
"211"	"194"	"104"	"227"	"130"	"30"	"8"	"7"	"4"	"5"	"4"	"4"	"10"	"12"	"132"	"5"	"10"	"9"	"9"	"5"	"3"	"5"	"4"	"3"	"730"	"0"	"14"	"744"	"0"
"212"	"195"	"199"	"78"	"44"	"4"	"2"	"2"	"10"	"0"	"0"	"8"	"3"	"14"	"83"	"6"	"7"	"12"	"13"	"4"	"9"	"6"	"4"	"1"	"509"	"0"	"7"	"516"	"0"
"213"	"196"	"110"	"56"	"543"	"7"	"2"	"3"	"7"	"2"	"1"	"10"	"3"	"4"	"45"	"44"	"10"	"12"	"7"	"2"	"26"	"5"	"3"	"3"	"905"	"0"	"5"	"910"	"0"
"214"	"197"	"18"	"50"	"115"	"101"	"3"	"4"	"1"	"5"	"3"	"7"	"4"	"8"	"48"	"17"	"13"	"25"	"1"	"12"	"19"	"7"	"1"	"1"	"463"	"0"	"5"	"468"	"0"
"215"	"198"	"46"	"33"	"269"	"92"	"3"	"1"	"2"	"0"	"7"	"6"	"5"	"6"	"26"	"5"	"2"	"11"	"6"	"6"	"10"	"11"	"9"	"5"	"561"	"0"	"1"	"562"	"0"
"216"	"199"	"51"	"75"	"111"	"14"	"2"	"2"	"2"	"7"	"1"	"4"	"4"	"4"	"122"	"15"	"5"	"11"	"2"	"3"	"1"	"2"	"1"	"0"	"439"	"0"	"0"	"439"	"0"
"217"	"200"	"34"	"38"	"19"	"77"	"0"	"2"	"2"	"3"	"2"	"3"	"4"	"10"	"130"	"7"	"5"	"14"	"7"	"3"	"2"	"7"	"1"	"0"	"370"	"0"	"5"	"375"	"0"
"218"	"201"	"69"	"99"	"62"	"22"	"0"	"2"	"3"	"1"	"2"	"4"	"6"	"3"	"204"	"5"	"8"	"15"	"2"	"2"	"4"	"3"	"2"	"1"	"519"	"0"	"3"	"522"	"0"
"219"	"202"	"249"	"112"	"79"	"43"	"1"	"3"	"5"	"2"	"1"	"2"	"10"	"6"	"72"	"6"	"6"	"18"	"13"	"5"	"5"	"3"	"2"	"1"	"644"	"0"	"4"	"648"	"0"
"220"	"203"	"58"	"97"	"266"	"22"	"3"	"1"	"1"	"4"	"3"	"4"	"2"	"4"	"27"	"14"	"4"	"7"	"5"	"3"	"13"	"13"	"2"	"2"	"555"	"0"	"4"	"559"	"0"
"221"	"204"	"203"	"77"	"99"	"1"	"2"	"1"	"5"	"4"	"5"	"6"	"3"	"11"	"93"	"5"	"5"	"14"	"4"	"2"	"7"	"6"	"4"	"2"	"559"	"0"	"4"	"563"	"0"
"222"	"205"	"29"	"271"	"16"	"1"	"5"	"1"	"0"	"2"	"5"	"3"	"6"	"5"	"22"	"4"	"10"	"8"	"6"	"24"	"8"	"2"	"1"	"5"	"434"	"0"	"4"	"438"	"0"
"223"	"206"	"11"	"28"	"13"	"10"	"2"	"2"	"1"	"2"	"4"	"0"	"2"	"10"	"337"	"3"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"431"	"0"	"4"	"435"	"0"
"224"	"207"	"20"	"346"	"105"	"2"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"10"	"2"	"1"	"2"	"1"	"4"	"4"	"6"	"0"	"0"	"509"	"0"	"1"	"510"	"0"
"225"	"208"	"92"	"106"	"32"	"6"	"0"	"2"	"2"	"4"	"2"	"4"	"5"	"7"	"162"	"6"	"7"	"12"	"5"	"4"	"3"	"1"	"2"	"1"	"465"	"0"	"2"	"467"	"0"
"226"	"209"	"43"	"344"	"21"	"3"	"3"	"2"	"1"	"4"	"8"	"5"	"5"	"12"	"65"	"12"	"19"	"14"	"3"	"4"	"4"	"2"	"1"	"2"	"577"	"0"	"3"	"580"	"0"
"227"	"210"	"101"	"134"	"16"	"3"	"0"	"2"	"2"	"0"	"4"	"3"	"2"	"6"	"11"	"2"	"3"	"7"	"1"	"2"	"5"	"0"	"1"	"0"	"305"	"0"	"0"	"305"	"0"
"228"	"211"	"178"	"395"	"72"	"9"	"3"	"4"	"9"	"2"	"6"	"7"	"8"	"11"	"20"	"10"	"24"	"28"	"5"	"10"	"3"	"1"	"0"	"2"	"807"	"0"	"3"	"810"	"0"
"229"	"212"	"59"	"259"	"70"	"4"	"0"	"1"	"2"	"1"	"1"	"5"	"1"	"12"	"9"	"18"	"6"	"16"	"1"	"10"	"2"	"0"	"2"	"2"	"481"	"0"	"7"	"488"	"0"
"230"	"213"	"134"	"211"	"125"	"0"	"1"	"0"	"3"	"0"	"3"	"2"	"2"	"10"	"100"	"8"	"13"	"15"	"2"	"3"	"0"	"4"	"1"	"1"	"638"	"0"	"1"	"639"	"0"
"231"	"214"	"93"	"271"	"20"	"14"	"2"	"0"	"0"	"2"	"2"	"0"	"2"	"6"	"7"	"8"	"8"	"13"	"3"	"6"	"0"	"0"	"1"	"0"	"458"	"0"	"2"	"460"	"0"
"232"	"215"	"57"	"244"	"64"	"8"	"3"	"2"	"4"	"4"	"9"	"11"	"5"	"17"	"27"	"9"	"14"	"18"	"7"	"8"	"10"	"1"	"1"	"1"	"524"	"0"	"6"	"530"	"0"
"233"	"216"	"30"	"623"	"37"	"7"	"0"	"2"	"2"	"4"	"3"	"2"	"7"	"7"	"6"	"3"	"11"	"22"	"2"	"2"	"1"	"0"	"1"	"1"	"773"	"0"	"2"	"775"	"0"
"234"	"217"	"120"	"446"	"82"	"3"	"2"	"3"	"3"	"7"	"8"	"11"	"10"	"16"	"36"	"10"	"25"	"30"	"2"	"16"	"3"	"3"	"0"	"2"	"838"	"0"	"10"	"848"	"0"
"235"	"218"	"289"	"277"	"103"	"7"	"2"	"2"	"6"	"3"	"1"	"4"	"2"	"9"	"59"	"12"	"11"	"49"	"11"	"7"	"2"	"3"	"3"	"2"	"864"	"0"	"12"	"876"	"0"
"236"	"219"	"23"	"199"	"20"	"25"	"1"	"6"	"2"	"3"	"2"	"2"	"6"	"4"	"124"	"4"	"13"	"15"	"2"	"0"	"3"	"2"	"3"	"1"	"460"	"0"	"1"	"461"	"0"
"237"	"220"	"63"	"194"	"112"	"1"	"2"	"0"	"4"	"3"	"4"	"3"	"6"	"7"	"118"	"16"	"9"	"21"	"1"	"2"	"2"	"6"	"1"	"0"	"575"	"0"	"1"	"576"	"0"
