"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"112"	"172"	"1"	"18"	"213"	"0"	"0"	"1"	"0"	"9"	"1"	"3"	"0"	"0"	"0"	"1"	"6"	"2"	"0"	"0"	"427"	"0"	"1"	"428"	"0"
"134"	"113"	"454"	"1"	"49"	"112"	"1"	"0"	"1"	"1"	"21"	"1"	"0"	"1"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"648"	"0"	"1"	"649"	"0"
"135"	"114"	"140"	"1"	"36"	"279"	"1"	"2"	"0"	"2"	"17"	"0"	"0"	"3"	"2"	"2"	"3"	"3"	"23"	"0"	"11"	"525"	"0"	"31"	"556"	"0"
"136"	"115"	"127"	"0"	"21"	"275"	"3"	"0"	"0"	"1"	"16"	"3"	"3"	"3"	"4"	"1"	"4"	"6"	"3"	"0"	"0"	"470"	"0"	"4"	"474"	"0"
"137"	"116"	"260"	"4"	"18"	"212"	"3"	"0"	"0"	"1"	"5"	"0"	"1"	"2"	"1"	"0"	"1"	"6"	"8"	"0"	"0"	"522"	"0"	"1"	"523"	"0"
"138"	"117"	"211"	"5"	"25"	"258"	"3"	"0"	"1"	"1"	"6"	"0"	"2"	"0"	"4"	"1"	"2"	"14"	"10"	"0"	"2"	"545"	"0"	"7"	"552"	"0"
"139"	"118"	"176"	"13"	"10"	"323"	"6"	"1"	"0"	"1"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"2"	"0"	"2"	"553"	"0"	"1"	"554"	"0"
"140"	"119"	"259"	"4"	"24"	"379"	"2"	"0"	"0"	"0"	"4"	"3"	"0"	"0"	"2"	"0"	"3"	"6"	"6"	"0"	"1"	"693"	"0"	"4"	"697"	"0"
"141"	"120"	"316"	"1"	"19"	"165"	"1"	"2"	"0"	"0"	"7"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"5"	"0"	"0"	"522"	"0"	"2"	"524"	"0"
"142"	"121"	"88"	"1"	"57"	"384"	"10"	"1"	"2"	"2"	"5"	"0"	"5"	"1"	"4"	"0"	"1"	"2"	"5"	"1"	"0"	"569"	"0"	"8"	"577"	"0"
"143"	"122"	"166"	"3"	"20"	"399"	"7"	"0"	"2"	"0"	"6"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"609"	"0"	"4"	"613"	"0"
"144"	"123"	"250"	"2"	"41"	"387"	"7"	"1"	"0"	"1"	"3"	"0"	"1"	"2"	"2"	"3"	"0"	"5"	"7"	"0"	"0"	"712"	"0"	"1"	"713"	"0"
"145"	"124"	"219"	"2"	"40"	"509"	"11"	"4"	"2"	"2"	"9"	"0"	"1"	"2"	"3"	"1"	"0"	"6"	"3"	"3"	"3"	"820"	"0"	"4"	"824"	"0"
"146"	"125"	"277"	"6"	"34"	"426"	"4"	"1"	"1"	"0"	"7"	"0"	"1"	"3"	"0"	"2"	"0"	"1"	"5"	"0"	"1"	"769"	"0"	"6"	"775"	"0"
"147"	"126"	"447"	"9"	"36"	"364"	"2"	"0"	"1"	"1"	"18"	"1"	"0"	"2"	"0"	"2"	"0"	"5"	"1"	"0"	"0"	"889"	"0"	"1"	"890"	"0"
"148"	"127"	"302"	"2"	"39"	"292"	"4"	"1"	"0"	"1"	"4"	"0"	"7"	"1"	"1"	"1"	"1"	"2"	"4"	"0"	"3"	"665"	"0"	"2"	"667"	"0"
"149"	"128"	"535"	"3"	"44"	"195"	"2"	"1"	"1"	"3"	"6"	"3"	"1"	"0"	"2"	"0"	"1"	"10"	"5"	"0"	"0"	"812"	"0"	"2"	"814"	"0"
"150"	"129"	"75"	"3"	"51"	"609"	"4"	"0"	"2"	"2"	"7"	"1"	"2"	"2"	"6"	"3"	"3"	"7"	"2"	"1"	"1"	"781"	"0"	"5"	"786"	"0"
"151"	"130"	"97"	"1"	"42"	"433"	"6"	"1"	"0"	"1"	"13"	"0"	"1"	"0"	"2"	"2"	"0"	"2"	"4"	"0"	"0"	"605"	"0"	"7"	"612"	"0"
"152"	"131"	"114"	"1"	"39"	"499"	"4"	"1"	"1"	"0"	"10"	"0"	"1"	"2"	"3"	"1"	"2"	"3"	"2"	"0"	"1"	"684"	"0"	"7"	"691"	"0"
"153"	"132"	"71"	"4"	"54"	"661"	"3"	"0"	"2"	"4"	"26"	"0"	"2"	"1"	"4"	"3"	"6"	"6"	"2"	"0"	"0"	"849"	"0"	"2"	"851"	"0"
"154"	"133"	"73"	"3"	"40"	"446"	"9"	"2"	"1"	"1"	"6"	"2"	"1"	"1"	"2"	"3"	"0"	"7"	"6"	"1"	"5"	"609"	"0"	"15"	"624"	"0"
"155"	"134"	"48"	"2"	"80"	"410"	"2"	"0"	"1"	"1"	"8"	"5"	"0"	"2"	"3"	"1"	"1"	"9"	"1"	"12"	"1"	"587"	"0"	"5"	"592"	"0"
"156"	"135"	"82"	"5"	"54"	"358"	"6"	"1"	"4"	"3"	"18"	"1"	"0"	"3"	"3"	"0"	"1"	"2"	"11"	"3"	"2"	"557"	"0"	"22"	"579"	"0"
"157"	"136"	"49"	"5"	"84"	"556"	"2"	"1"	"0"	"0"	"10"	"1"	"2"	"3"	"3"	"0"	"0"	"4"	"1"	"0"	"0"	"721"	"0"	"10"	"731"	"0"
"158"	"137"	"35"	"6"	"48"	"527"	"10"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"0"	"1"	"2"	"1"	"1"	"1"	"640"	"0"	"3"	"643"	"0"
"159"	"138"	"141"	"5"	"25"	"535"	"10"	"2"	"3"	"0"	"7"	"5"	"5"	"5"	"8"	"0"	"3"	"8"	"3"	"4"	"0"	"769"	"0"	"3"	"772"	"0"
"160"	"139"	"60"	"2"	"88"	"585"	"3"	"1"	"0"	"4"	"28"	"1"	"1"	"2"	"0"	"1"	"1"	"4"	"6"	"2"	"4"	"793"	"0"	"10"	"803"	"0"
"161"	"140"	"67"	"1"	"12"	"323"	"6"	"0"	"1"	"2"	"9"	"2"	"2"	"8"	"3"	"1"	"0"	"5"	"2"	"1"	"3"	"448"	"0"	"8"	"456"	"0"
"162"	"141"	"27"	"1"	"9"	"291"	"5"	"1"	"0"	"1"	"7"	"2"	"1"	"2"	"2"	"0"	"1"	"2"	"5"	"0"	"0"	"357"	"0"	"2"	"359"	"0"
"163"	"142"	"56"	"5"	"26"	"459"	"8"	"4"	"4"	"4"	"8"	"5"	"5"	"6"	"7"	"4"	"8"	"16"	"4"	"7"	"2"	"638"	"0"	"9"	"647"	"0"
"164"	"143"	"45"	"7"	"27"	"549"	"6"	"0"	"1"	"3"	"10"	"2"	"0"	"3"	"0"	"2"	"6"	"6"	"4"	"2"	"3"	"676"	"0"	"7"	"683"	"0"
"165"	"144"	"150"	"6"	"55"	"442"	"8"	"2"	"1"	"3"	"6"	"5"	"1"	"6"	"3"	"1"	"6"	"4"	"3"	"2"	"0"	"704"	"0"	"2"	"706"	"0"
"166"	"145"	"164"	"3"	"61"	"266"	"8"	"4"	"2"	"3"	"7"	"1"	"0"	"4"	"2"	"1"	"6"	"9"	"3"	"1"	"1"	"546"	"0"	"2"	"548"	"0"
"167"	"146"	"98"	"2"	"79"	"216"	"11"	"1"	"2"	"3"	"4"	"1"	"5"	"5"	"9"	"3"	"1"	"5"	"4"	"1"	"3"	"453"	"0"	"4"	"457"	"0"
"168"	"147"	"92"	"5"	"69"	"356"	"19"	"2"	"1"	"2"	"5"	"4"	"1"	"7"	"8"	"5"	"4"	"22"	"9"	"0"	"3"	"614"	"0"	"14"	"628"	"0"
"169"	"148"	"265"	"4"	"54"	"435"	"38"	"5"	"0"	"3"	"7"	"3"	"7"	"4"	"7"	"2"	"7"	"20"	"3"	"0"	"1"	"865"	"0"	"5"	"870"	"0"
"170"	"149"	"85"	"3"	"2"	"349"	"147"	"6"	"2"	"1"	"3"	"0"	"3"	"7"	"8"	"1"	"1"	"8"	"10"	"1"	"4"	"641"	"0"	"20"	"661"	"0"
"171"	"150"	"25"	"1"	"235"	"86"	"3"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"6"	"1"	"3"	"0"	"0"	"0"	"366"	"0"	"5"	"371"	"0"
"172"	"151"	"90"	"0"	"34"	"436"	"2"	"1"	"0"	"0"	"6"	"0"	"0"	"2"	"4"	"1"	"0"	"0"	"3"	"0"	"0"	"579"	"0"	"9"	"588"	"0"
"173"	"152"	"135"	"0"	"31"	"360"	"4"	"1"	"0"	"0"	"6"	"0"	"0"	"0"	"4"	"1"	"5"	"3"	"2"	"1"	"1"	"554"	"0"	"7"	"561"	"0"
"174"	"153"	"65"	"1"	"23"	"406"	"3"	"0"	"1"	"2"	"16"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"521"	"0"	"2"	"523"	"0"
"175"	"154"	"207"	"2"	"79"	"529"	"3"	"0"	"0"	"0"	"6"	"2"	"0"	"3"	"2"	"6"	"1"	"8"	"3"	"1"	"1"	"853"	"0"	"2"	"855"	"0"
"176"	"155"	"442"	"1"	"56"	"307"	"1"	"0"	"1"	"1"	"20"	"1"	"1"	"1"	"2"	"0"	"0"	"6"	"4"	"0"	"1"	"845"	"0"	"4"	"849"	"0"
"177"	"156"	"261"	"0"	"31"	"181"	"1"	"0"	"0"	"0"	"9"	"1"	"1"	"0"	"1"	"1"	"1"	"4"	"12"	"1"	"3"	"508"	"0"	"7"	"515"	"0"
"178"	"157"	"182"	"2"	"55"	"449"	"7"	"1"	"1"	"1"	"11"	"0"	"2"	"1"	"1"	"0"	"0"	"3"	"9"	"1"	"1"	"727"	"0"	"11"	"738"	"0"
"179"	"158"	"134"	"0"	"41"	"528"	"7"	"1"	"1"	"1"	"7"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"2"	"0"	"0"	"727"	"0"	"2"	"729"	"0"
"180"	"159"	"67"	"1"	"40"	"441"	"3"	"2"	"2"	"0"	"8"	"0"	"0"	"2"	"2"	"1"	"1"	"5"	"0"	"0"	"1"	"576"	"0"	"5"	"581"	"0"
"181"	"160"	"54"	"0"	"17"	"383"	"3"	"0"	"0"	"2"	"8"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"471"	"0"	"4"	"475"	"0"
"182"	"161"	"75"	"0"	"54"	"256"	"4"	"0"	"1"	"0"	"12"	"0"	"2"	"1"	"3"	"0"	"0"	"6"	"0"	"1"	"0"	"415"	"0"	"7"	"422"	"0"
"183"	"162"	"115"	"3"	"46"	"253"	"2"	"0"	"0"	"1"	"7"	"0"	"2"	"0"	"1"	"0"	"1"	"2"	"5"	"1"	"0"	"439"	"0"	"1"	"440"	"0"
"184"	"163"	"84"	"1"	"125"	"582"	"8"	"0"	"1"	"3"	"6"	"1"	"1"	"4"	"8"	"6"	"2"	"7"	"14"	"3"	"3"	"859"	"0"	"15"	"874"	"0"
"185"	"164"	"261"	"2"	"78"	"203"	"3"	"1"	"1"	"3"	"7"	"1"	"2"	"0"	"1"	"1"	"2"	"5"	"2"	"1"	"0"	"574"	"0"	"3"	"577"	"0"
"186"	"165"	"323"	"1"	"26"	"27"	"1"	"3"	"0"	"0"	"7"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"6"	"0"	"0"	"400"	"0"	"2"	"402"	"0"
"187"	"166"	"267"	"0"	"43"	"7"	"0"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"1"	"2"	"3"	"5"	"8"	"1"	"0"	"346"	"0"	"0"	"346"	"0"
"188"	"167"	"412"	"4"	"51"	"228"	"4"	"1"	"0"	"0"	"15"	"1"	"1"	"2"	"0"	"3"	"2"	"4"	"1"	"1"	"0"	"730"	"0"	"4"	"734"	"0"
"189"	"168"	"141"	"1"	"46"	"207"	"2"	"1"	"0"	"1"	"10"	"1"	"0"	"0"	"1"	"0"	"2"	"2"	"5"	"0"	"3"	"423"	"0"	"10"	"433"	"0"
"190"	"169"	"305"	"0"	"22"	"200"	"2"	"0"	"1"	"2"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"4"	"0"	"1"	"548"	"0"	"2"	"550"	"0"
"191"	"170"	"342"	"3"	"82"	"79"	"2"	"0"	"0"	"2"	"17"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"2"	"0"	"1"	"536"	"0"	"0"	"536"	"0"
"192"	"171"	"368"	"2"	"57"	"138"	"3"	"0"	"0"	"2"	"14"	"0"	"2"	"2"	"3"	"0"	"2"	"8"	"5"	"1"	"0"	"607"	"0"	"5"	"612"	"0"
"193"	"172"	"144"	"2"	"87"	"350"	"3"	"0"	"1"	"3"	"8"	"0"	"1"	"2"	"4"	"1"	"0"	"8"	"3"	"1"	"1"	"619"	"0"	"2"	"621"	"0"
"194"	"173"	"209"	"2"	"55"	"112"	"2"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"1"	"0"	"1"	"391"	"0"	"1"	"392"	"0"
"195"	"174"	"625"	"4"	"70"	"38"	"1"	"0"	"0"	"1"	"18"	"1"	"4"	"2"	"3"	"2"	"5"	"13"	"3"	"0"	"0"	"790"	"0"	"7"	"797"	"0"
"196"	"175"	"358"	"1"	"49"	"32"	"0"	"0"	"1"	"2"	"24"	"0"	"1"	"1"	"0"	"0"	"1"	"6"	"4"	"1"	"4"	"485"	"0"	"4"	"489"	"0"
"197"	"176"	"171"	"8"	"25"	"352"	"3"	"2"	"1"	"1"	"6"	"1"	"3"	"7"	"1"	"0"	"1"	"10"	"2"	"1"	"0"	"595"	"0"	"5"	"600"	"0"
"198"	"176A"	"161"	"10"	"18"	"319"	"2"	"0"	"1"	"0"	"3"	"1"	"1"	"10"	"2"	"1"	"1"	"4"	"3"	"0"	"1"	"538"	"0"	"4"	"542"	"0"
"199"	"177"	"281"	"1"	"34"	"117"	"1"	"0"	"2"	"0"	"15"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"10"	"1"	"1"	"466"	"0"	"2"	"468"	"0"
"200"	"178"	"93"	"0"	"32"	"289"	"3"	"1"	"1"	"0"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"431"	"0"	"2"	"433"	"0"
"201"	"179"	"266"	"2"	"48"	"107"	"2"	"0"	"1"	"1"	"8"	"0"	"2"	"0"	"0"	"2"	"0"	"3"	"5"	"1"	"0"	"448"	"0"	"2"	"450"	"0"
"202"	"180"	"148"	"1"	"43"	"248"	"1"	"1"	"0"	"1"	"10"	"0"	"0"	"0"	"2"	"1"	"0"	"4"	"0"	"0"	"0"	"460"	"0"	"4"	"464"	"0"
"203"	"181"	"61"	"2"	"66"	"556"	"4"	"1"	"1"	"0"	"16"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"713"	"0"	"12"	"725"	"0"
"204"	"182"	"220"	"3"	"44"	"422"	"8"	"1"	"2"	"1"	"14"	"1"	"4"	"6"	"2"	"1"	"1"	"11"	"7"	"0"	"0"	"748"	"0"	"3"	"751"	"0"
"205"	"183"	"71"	"1"	"66"	"282"	"1"	"1"	"0"	"1"	"14"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"1"	"443"	"0"	"5"	"448"	"0"
"206"	"184"	"65"	"1"	"158"	"413"	"6"	"1"	"3"	"1"	"27"	"0"	"1"	"1"	"1"	"4"	"4"	"5"	"2"	"0"	"2"	"695"	"0"	"6"	"701"	"0"
"207"	"185"	"100"	"2"	"51"	"552"	"5"	"2"	"0"	"1"	"18"	"1"	"2"	"0"	"2"	"2"	"3"	"3"	"11"	"2"	"8"	"765"	"0"	"39"	"804"	"0"
"208"	"186"	"43"	"0"	"45"	"347"	"6"	"2"	"1"	"3"	"16"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"0"	"0"	"468"	"0"	"2"	"470"	"0"
"209"	"187"	"72"	"3"	"203"	"406"	"5"	"2"	"1"	"1"	"14"	"0"	"1"	"0"	"4"	"1"	"3"	"7"	"3"	"2"	"0"	"728"	"0"	"1"	"729"	"0"
"210"	"188"	"47"	"0"	"86"	"341"	"9"	"0"	"0"	"1"	"6"	"0"	"2"	"2"	"0"	"0"	"1"	"1"	"3"	"0"	"2"	"501"	"0"	"2"	"503"	"0"
"211"	"189"	"25"	"2"	"92"	"290"	"2"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"1"	"423"	"0"	"1"	"424"	"0"
"212"	"190"	"46"	"1"	"105"	"345"	"5"	"1"	"2"	"1"	"15"	"3"	"1"	"1"	"2"	"0"	"1"	"4"	"1"	"0"	"1"	"535"	"0"	"6"	"541"	"0"
"213"	"191"	"54"	"1"	"38"	"398"	"4"	"0"	"0"	"0"	"10"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"509"	"0"	"2"	"511"	"0"
"214"	"192"	"99"	"0"	"76"	"211"	"3"	"2"	"0"	"2"	"6"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"404"	"0"	"2"	"406"	"0"
"215"	"193"	"53"	"2"	"119"	"610"	"5"	"0"	"2"	"1"	"7"	"3"	"2"	"2"	"4"	"5"	"0"	"11"	"2"	"1"	"2"	"831"	"0"	"9"	"840"	"0"
"216"	"194"	"50"	"0"	"86"	"499"	"2"	"0"	"0"	"0"	"9"	"2"	"3"	"3"	"4"	"3"	"0"	"5"	"1"	"0"	"0"	"667"	"0"	"4"	"671"	"0"
"217"	"195"	"141"	"5"	"41"	"294"	"1"	"1"	"0"	"4"	"13"	"1"	"4"	"2"	"2"	"1"	"0"	"3"	"27"	"0"	"1"	"541"	"0"	"16"	"557"	"0"
"218"	"196"	"106"	"3"	"71"	"298"	"0"	"0"	"0"	"0"	"5"	"2"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"494"	"0"	"1"	"495"	"0"
"219"	"197"	"85"	"1"	"42"	"316"	"3"	"2"	"0"	"1"	"8"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"1"	"0"	"1"	"466"	"0"	"5"	"471"	"0"
"220"	"198"	"28"	"0"	"59"	"556"	"4"	"1"	"0"	"3"	"21"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"4"	"0"	"3"	"685"	"0"	"36"	"721"	"0"
"221"	"199"	"32"	"0"	"44"	"282"	"2"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"375"	"0"	"5"	"380"	"0"
"222"	"200"	"24"	"0"	"30"	"358"	"3"	"1"	"0"	"0"	"13"	"0"	"2"	"1"	"2"	"1"	"0"	"6"	"1"	"1"	"0"	"443"	"0"	"5"	"448"	"0"
"223"	"201"	"56"	"1"	"57"	"367"	"5"	"0"	"2"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"499"	"0"	"4"	"503"	"0"
"224"	"202"	"90"	"1"	"87"	"239"	"0"	"1"	"1"	"0"	"9"	"1"	"0"	"4"	"0"	"0"	"1"	"3"	"12"	"0"	"0"	"449"	"0"	"5"	"454"	"0"
"225"	"203"	"134"	"2"	"62"	"528"	"3"	"1"	"1"	"2"	"18"	"2"	"3"	"1"	"0"	"3"	"0"	"3"	"1"	"1"	"0"	"765"	"0"	"2"	"767"	"0"
"226"	"204"	"81"	"1"	"43"	"494"	"3"	"1"	"5"	"0"	"1"	"2"	"1"	"2"	"7"	"2"	"4"	"6"	"2"	"0"	"2"	"657"	"0"	"5"	"662"	"0"
"227"	"205"	"44"	"1"	"35"	"374"	"3"	"5"	"2"	"0"	"9"	"0"	"2"	"1"	"4"	"1"	"0"	"0"	"1"	"0"	"0"	"482"	"0"	"5"	"487"	"0"
"228"	"206"	"71"	"5"	"111"	"638"	"13"	"3"	"1"	"2"	"12"	"4"	"5"	"4"	"5"	"1"	"6"	"10"	"2"	"0"	"6"	"899"	"0"	"13"	"912"	"0"
"229"	"207"	"35"	"1"	"107"	"544"	"6"	"0"	"2"	"0"	"11"	"1"	"4"	"1"	"4"	"1"	"3"	"14"	"6"	"0"	"10"	"750"	"0"	"15"	"765"	"0"
"230"	"208"	"54"	"1"	"52"	"507"	"3"	"1"	"2"	"0"	"10"	"1"	"4"	"2"	"2"	"0"	"1"	"6"	"2"	"0"	"2"	"650"	"0"	"4"	"654"	"0"
"231"	"209"	"32"	"1"	"129"	"604"	"11"	"2"	"2"	"5"	"17"	"1"	"4"	"11"	"5"	"5"	"4"	"1"	"17"	"4"	"6"	"861"	"0"	"10"	"871"	"0"
"232"	"210"	"37"	"1"	"53"	"576"	"7"	"3"	"2"	"1"	"13"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"10"	"0"	"1"	"711"	"0"	"6"	"717"	"0"
"233"	"211"	"54"	"0"	"44"	"457"	"2"	"2"	"1"	"1"	"7"	"1"	"2"	"0"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"578"	"0"	"7"	"585"	"0"
"234"	"212"	"82"	"0"	"38"	"336"	"7"	"0"	"0"	"0"	"10"	"0"	"1"	"1"	"1"	"1"	"0"	"8"	"0"	"0"	"0"	"485"	"0"	"5"	"490"	"0"
"235"	"213"	"155"	"2"	"32"	"293"	"5"	"1"	"1"	"1"	"3"	"0"	"1"	"1"	"0"	"2"	"0"	"3"	"2"	"1"	"0"	"503"	"0"	"5"	"508"	"0"
"236"	"214"	"95"	"3"	"62"	"585"	"4"	"2"	"0"	"1"	"7"	"1"	"1"	"1"	"3"	"3"	"1"	"6"	"1"	"1"	"0"	"777"	"0"	"4"	"781"	"0"
"237"	"215"	"154"	"2"	"47"	"293"	"5"	"1"	"1"	"2"	"7"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"520"	"0"	"4"	"524"	"0"
"238"	"216"	"119"	"2"	"30"	"297"	"2"	"1"	"2"	"1"	"3"	"2"	"1"	"2"	"1"	"0"	"1"	"9"	"2"	"0"	"0"	"475"	"0"	"7"	"482"	"0"
"239"	"217"	"140"	"1"	"38"	"330"	"6"	"3"	"2"	"2"	"3"	"2"	"1"	"4"	"0"	"1"	"4"	"11"	"6"	"3"	"1"	"558"	"0"	"4"	"562"	"0"
"240"	"218"	"103"	"4"	"62"	"289"	"6"	"0"	"2"	"0"	"13"	"0"	"3"	"3"	"3"	"2"	"2"	"3"	"3"	"0"	"1"	"499"	"0"	"3"	"502"	"0"
"241"	"219"	"92"	"2"	"105"	"429"	"15"	"0"	"2"	"1"	"6"	"3"	"2"	"2"	"2"	"3"	"0"	"10"	"6"	"0"	"2"	"682"	"0"	"11"	"693"	"0"
"242"	"220"	"27"	"0"	"19"	"450"	"1"	"1"	"0"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"514"	"0"	"1"	"515"	"0"
"243"	"221"	"167"	"2"	"66"	"470"	"5"	"2"	"0"	"2"	"23"	"0"	"1"	"0"	"5"	"0"	"0"	"5"	"2"	"0"	"0"	"750"	"0"	"7"	"757"	"0"
"244"	"222"	"91"	"1"	"71"	"276"	"5"	"4"	"0"	"0"	"9"	"0"	"0"	"0"	"2"	"0"	"2"	"3"	"5"	"0"	"0"	"469"	"0"	"5"	"474"	"0"
"245"	"223"	"72"	"2"	"56"	"322"	"6"	"1"	"0"	"2"	"8"	"0"	"2"	"1"	"3"	"2"	"3"	"2"	"5"	"0"	"2"	"489"	"0"	"9"	"498"	"0"
"246"	"224"	"163"	"2"	"96"	"71"	"1"	"1"	"0"	"1"	"11"	"0"	"0"	"1"	"2"	"1"	"1"	"5"	"5"	"0"	"3"	"364"	"0"	"2"	"366"	"0"
"247"	"225"	"210"	"1"	"144"	"65"	"1"	"2"	"1"	"0"	"12"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"7"	"0"	"4"	"450"	"0"	"2"	"452"	"0"
"248"	"226"	"224"	"4"	"26"	"558"	"4"	"0"	"1"	"0"	"18"	"0"	"1"	"0"	"4"	"0"	"2"	"2"	"1"	"1"	"0"	"846"	"0"	"9"	"855"	"0"
"249"	"227"	"105"	"0"	"22"	"439"	"4"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"1"	"1"	"1"	"5"	"2"	"1"	"0"	"591"	"0"	"9"	"600"	"0"
"250"	"228"	"79"	"0"	"24"	"391"	"3"	"0"	"0"	"0"	"19"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"5"	"1"	"0"	"527"	"0"	"13"	"540"	"0"
"251"	"229"	"134"	"2"	"37"	"461"	"9"	"5"	"1"	"0"	"12"	"2"	"1"	"5"	"6"	"1"	"4"	"7"	"5"	"0"	"0"	"692"	"0"	"8"	"700"	"0"
"252"	"230"	"43"	"0"	"51"	"279"	"0"	"0"	"1"	"0"	"10"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"389"	"0"	"4"	"393"	"0"
"253"	"231"	"56"	"1"	"63"	"467"	"8"	"0"	"0"	"0"	"10"	"0"	"3"	"2"	"0"	"1"	"0"	"3"	"3"	"0"	"2"	"619"	"0"	"5"	"624"	"0"
"254"	"232"	"145"	"5"	"30"	"286"	"2"	"4"	"2"	"1"	"12"	"4"	"1"	"3"	"7"	"2"	"1"	"13"	"15"	"0"	"0"	"533"	"0"	"5"	"538"	"0"
"255"	"233"	"84"	"6"	"104"	"301"	"2"	"0"	"3"	"1"	"3"	"1"	"3"	"6"	"6"	"6"	"2"	"21"	"7"	"0"	"2"	"558"	"0"	"13"	"571"	"0"
"256"	"234"	"51"	"0"	"46"	"304"	"9"	"2"	"0"	"7"	"9"	"3"	"1"	"0"	"1"	"1"	"0"	"6"	"3"	"2"	"3"	"448"	"0"	"2"	"450"	"0"
"257"	"235"	"29"	"2"	"66"	"375"	"6"	"3"	"2"	"1"	"8"	"0"	"1"	"0"	"3"	"2"	"0"	"5"	"1"	"0"	"8"	"512"	"0"	"10"	"522"	"0"
"258"	"236"	"69"	"1"	"67"	"315"	"8"	"1"	"1"	"0"	"12"	"0"	"0"	"0"	"1"	"1"	"1"	"5"	"4"	"0"	"2"	"488"	"0"	"4"	"492"	"0"
"259"	"237"	"69"	"2"	"65"	"388"	"12"	"0"	"2"	"0"	"7"	"0"	"1"	"2"	"0"	"1"	"0"	"2"	"4"	"1"	"0"	"556"	"0"	"4"	"560"	"0"
"260"	"238"	"96"	"2"	"74"	"335"	"2"	"3"	"3"	"1"	"7"	"1"	"1"	"4"	"3"	"5"	"4"	"3"	"13"	"5"	"5"	"567"	"0"	"16"	"583"	"0"
"261"	"239"	"150"	"2"	"59"	"424"	"11"	"7"	"1"	"0"	"14"	"4"	"3"	"1"	"7"	"2"	"3"	"8"	"3"	"1"	"1"	"701"	"0"	"8"	"709"	"0"
"262"	"240"	"57"	"3"	"55"	"362"	"2"	"14"	"5"	"0"	"11"	"3"	"4"	"7"	"0"	"0"	"0"	"5"	"1"	"0"	"1"	"530"	"0"	"6"	"536"	"0"
"263"	"241"	"48"	"0"	"73"	"368"	"3"	"0"	"0"	"0"	"3"	"0"	"3"	"3"	"1"	"1"	"1"	"7"	"2"	"0"	"1"	"514"	"0"	"13"	"527"	"0"
"264"	"242"	"63"	"1"	"57"	"323"	"4"	"1"	"3"	"2"	"3"	"4"	"3"	"0"	"1"	"0"	"3"	"6"	"2"	"0"	"1"	"477"	"0"	"0"	"477"	"0"
"265"	"243"	"104"	"1"	"49"	"228"	"5"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"395"	"0"	"2"	"397"	"0"
