"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"174"	"116"	"4"	"5"	"281"	"3"	"5"	"2"	"6"	"7"	"6"	"6"	"441"	"0"	"9"	"450"	"0"
"193"	"175"	"69"	"11"	"10"	"395"	"9"	"9"	"3"	"12"	"8"	"11"	"13"	"550"	"0"	"26"	"576"	"0"
"194"	"176"	"27"	"0"	"2"	"203"	"7"	"1"	"1"	"2"	"0"	"1"	"1"	"245"	"0"	"1"	"246"	"0"
"195"	"177"	"272"	"3"	"10"	"343"	"12"	"7"	"1"	"7"	"5"	"4"	"8"	"672"	"0"	"13"	"685"	"0"
"196"	"178"	"115"	"2"	"3"	"338"	"4"	"5"	"3"	"10"	"8"	"4"	"3"	"495"	"0"	"15"	"510"	"0"
"197"	"179"	"111"	"7"	"8"	"268"	"11"	"14"	"4"	"5"	"6"	"2"	"2"	"438"	"0"	"17"	"455"	"0"
"198"	"180"	"414"	"20"	"7"	"150"	"4"	"9"	"7"	"13"	"15"	"8"	"2"	"649"	"0"	"10"	"659"	"0"
"199"	"181"	"236"	"24"	"14"	"193"	"3"	"6"	"6"	"4"	"2"	"2"	"0"	"490"	"0"	"1"	"491"	"0"
"200"	"181A"	"89"	"18"	"7"	"316"	"11"	"18"	"5"	"9"	"9"	"5"	"6"	"493"	"0"	"21"	"514"	"0"
"201"	"182"	"262"	"12"	"6"	"346"	"13"	"4"	"1"	"5"	"4"	"3"	"3"	"659"	"0"	"5"	"664"	"0"
"202"	"183"	"289"	"42"	"1"	"151"	"5"	"5"	"0"	"2"	"3"	"1"	"1"	"500"	"0"	"7"	"507"	"0"
"203"	"184"	"90"	"10"	"14"	"492"	"11"	"9"	"6"	"11"	"22"	"17"	"13"	"695"	"0"	"23"	"718"	"0"
"204"	"185"	"334"	"16"	"2"	"103"	"1"	"5"	"2"	"1"	"3"	"0"	"4"	"471"	"0"	"10"	"481"	"0"
"205"	"186"	"427"	"17"	"2"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"452"	"0"	"15"	"467"	"0"
"206"	"187"	"173"	"3"	"6"	"295"	"4"	"3"	"3"	"1"	"5"	"1"	"0"	"494"	"0"	"1"	"495"	"0"
"207"	"187A"	"280"	"5"	"9"	"192"	"4"	"4"	"0"	"1"	"5"	"1"	"3"	"504"	"0"	"7"	"511"	"0"
"208"	"188"	"262"	"11"	"9"	"350"	"9"	"3"	"3"	"5"	"5"	"2"	"3"	"662"	"0"	"5"	"667"	"0"
"209"	"189"	"261"	"6"	"10"	"294"	"9"	"35"	"3"	"2"	"3"	"4"	"8"	"635"	"0"	"6"	"641"	"0"
"210"	"190"	"612"	"37"	"7"	"80"	"4"	"1"	"1"	"5"	"4"	"2"	"2"	"755"	"0"	"18"	"773"	"0"
"211"	"191"	"661"	"44"	"1"	"2"	"0"	"3"	"0"	"1"	"0"	"3"	"4"	"719"	"0"	"14"	"733"	"0"
"212"	"192"	"292"	"14"	"16"	"240"	"9"	"8"	"3"	"3"	"15"	"3"	"5"	"608"	"0"	"8"	"616"	"0"
"213"	"193"	"56"	"16"	"9"	"348"	"8"	"8"	"4"	"2"	"5"	"5"	"5"	"466"	"0"	"7"	"473"	"0"
"214"	"194"	"567"	"22"	"5"	"11"	"0"	"0"	"2"	"2"	"3"	"5"	"4"	"621"	"0"	"11"	"632"	"0"
"215"	"195"	"72"	"2"	"7"	"227"	"5"	"3"	"2"	"3"	"2"	"2"	"5"	"330"	"0"	"9"	"339"	"0"
"216"	"196"	"273"	"11"	"18"	"433"	"20"	"11"	"2"	"4"	"8"	"11"	"6"	"797"	"0"	"22"	"819"	"0"
"217"	"197"	"98"	"8"	"11"	"557"	"36"	"10"	"9"	"9"	"8"	"5"	"1"	"752"	"0"	"11"	"763"	"0"
"218"	"198"	"60"	"29"	"7"	"656"	"24"	"10"	"8"	"27"	"13"	"3"	"5"	"842"	"0"	"7"	"849"	"0"
"219"	"199"	"169"	"19"	"18"	"441"	"39"	"20"	"6"	"12"	"22"	"17"	"8"	"771"	"0"	"38"	"809"	"0"
"220"	"200"	"308"	"32"	"5"	"333"	"33"	"17"	"3"	"15"	"8"	"4"	"6"	"764"	"0"	"25"	"789"	"0"
"221"	"201"	"453"	"8"	"0"	"3"	"4"	"3"	"0"	"2"	"1"	"1"	"0"	"475"	"0"	"2"	"477"	"0"
"222"	"202"	"133"	"11"	"13"	"361"	"6"	"16"	"9"	"5"	"13"	"9"	"14"	"590"	"0"	"23"	"613"	"0"
"223"	"203"	"239"	"10"	"6"	"316"	"3"	"9"	"5"	"4"	"15"	"8"	"7"	"622"	"0"	"18"	"640"	"0"
"224"	"204"	"421"	"24"	"26"	"375"	"17"	"13"	"7"	"7"	"9"	"5"	"1"	"905"	"0"	"7"	"912"	"0"
"225"	"205"	"209"	"9"	"8"	"222"	"6"	"3"	"2"	"8"	"11"	"7"	"4"	"489"	"0"	"13"	"502"	"0"
"226"	"205A"	"92"	"6"	"2"	"196"	"1"	"2"	"3"	"3"	"5"	"0"	"0"	"310"	"0"	"1"	"311"	"0"
"227"	"206"	"375"	"14"	"2"	"144"	"7"	"12"	"0"	"3"	"1"	"0"	"0"	"558"	"0"	"6"	"564"	"0"
"228"	"207"	"249"	"33"	"7"	"84"	"21"	"6"	"3"	"6"	"0"	"1"	"0"	"410"	"0"	"3"	"413"	"0"
"229"	"208"	"38"	"6"	"5"	"605"	"9"	"3"	"0"	"1"	"0"	"4"	"2"	"673"	"0"	"7"	"680"	"0"
"230"	"209"	"63"	"6"	"1"	"572"	"10"	"1"	"2"	"4"	"3"	"1"	"2"	"665"	"0"	"2"	"667"	"0"
"231"	"210"	"170"	"2"	"7"	"203"	"5"	"5"	"2"	"3"	"4"	"1"	"2"	"404"	"0"	"13"	"417"	"0"
"232"	"211"	"317"	"4"	"2"	"111"	"3"	"6"	"1"	"2"	"3"	"1"	"3"	"453"	"0"	"7"	"460"	"0"
"233"	"212"	"442"	"11"	"5"	"42"	"2"	"1"	"3"	"0"	"5"	"3"	"5"	"519"	"0"	"13"	"532"	"0"
"234"	"213"	"153"	"12"	"6"	"238"	"7"	"6"	"6"	"3"	"7"	"3"	"7"	"448"	"0"	"13"	"461"	"0"
"235"	"214"	"191"	"7"	"4"	"245"	"5"	"4"	"4"	"3"	"7"	"2"	"8"	"480"	"0"	"10"	"490"	"0"
"236"	"215"	"115"	"14"	"24"	"589"	"16"	"8"	"4"	"10"	"9"	"6"	"2"	"797"	"0"	"5"	"802"	"0"
"237"	"216"	"258"	"19"	"10"	"266"	"88"	"9"	"7"	"11"	"8"	"2"	"7"	"685"	"0"	"21"	"706"	"0"
"238"	"217"	"232"	"19"	"2"	"106"	"14"	"3"	"0"	"1"	"3"	"1"	"1"	"382"	"0"	"9"	"391"	"0"
"239"	"218"	"132"	"9"	"4"	"162"	"118"	"4"	"0"	"5"	"1"	"3"	"2"	"440"	"0"	"4"	"444"	"0"
"240"	"219"	"228"	"13"	"18"	"374"	"13"	"9"	"3"	"5"	"7"	"7"	"3"	"680"	"0"	"17"	"697"	"0"
"241"	"220"	"129"	"6"	"4"	"267"	"7"	"3"	"1"	"0"	"5"	"9"	"2"	"433"	"0"	"18"	"451"	"0"
"242"	"221"	"332"	"24"	"16"	"449"	"70"	"15"	"3"	"6"	"13"	"1"	"7"	"936"	"0"	"17"	"953"	"0"
"243"	"222"	"153"	"11"	"2"	"407"	"13"	"9"	"0"	"5"	"4"	"1"	"1"	"606"	"0"	"6"	"612"	"0"
"244"	"223"	"200"	"14"	"7"	"328"	"25"	"9"	"3"	"5"	"1"	"7"	"7"	"606"	"0"	"8"	"614"	"0"
"245"	"224"	"229"	"13"	"12"	"221"	"15"	"15"	"5"	"11"	"18"	"14"	"12"	"565"	"0"	"29"	"594"	"0"
"246"	"225"	"162"	"16"	"12"	"518"	"17"	"25"	"7"	"7"	"17"	"6"	"7"	"794"	"0"	"6"	"800"	"0"
"247"	"226"	"667"	"18"	"1"	"19"	"4"	"3"	"4"	"2"	"4"	"6"	"2"	"730"	"0"	"11"	"741"	"0"
"248"	"227"	"132"	"8"	"2"	"37"	"4"	"1"	"2"	"3"	"3"	"2"	"3"	"197"	"0"	"12"	"209"	"0"
"249"	"228"	"86"	"65"	"8"	"521"	"7"	"31"	"2"	"7"	"9"	"4"	"1"	"741"	"0"	"4"	"745"	"0"
"250"	"229"	"99"	"41"	"6"	"702"	"9"	"22"	"5"	"10"	"4"	"3"	"5"	"906"	"0"	"5"	"911"	"0"
"251"	"230"	"86"	"73"	"12"	"408"	"9"	"60"	"9"	"7"	"12"	"7"	"13"	"696"	"0"	"25"	"721"	"0"
"252"	"231"	"125"	"90"	"22"	"567"	"25"	"56"	"10"	"9"	"10"	"4"	"12"	"930"	"0"	"18"	"948"	"0"
"253"	"232"	"225"	"23"	"2"	"513"	"16"	"19"	"5"	"5"	"4"	"7"	"4"	"823"	"0"	"19"	"842"	"0"
"254"	"233"	"136"	"10"	"4"	"208"	"5"	"5"	"1"	"2"	"3"	"3"	"2"	"379"	"0"	"11"	"390"	"0"
"255"	"234"	"118"	"10"	"5"	"159"	"3"	"7"	"3"	"3"	"5"	"4"	"5"	"322"	"0"	"16"	"338"	"0"
"256"	"235"	"246"	"8"	"1"	"21"	"2"	"2"	"2"	"2"	"3"	"1"	"0"	"288"	"0"	"6"	"294"	"0"
"257"	"236"	"84"	"11"	"5"	"126"	"2"	"3"	"2"	"0"	"6"	"7"	"5"	"251"	"0"	"11"	"262"	"0"
"258"	"237"	"196"	"2"	"4"	"325"	"7"	"2"	"1"	"1"	"1"	"2"	"0"	"541"	"0"	"7"	"548"	"0"
"259"	"238"	"70"	"7"	"5"	"332"	"3"	"0"	"0"	"2"	"3"	"2"	"0"	"424"	"0"	"8"	"432"	"0"
"260"	"239"	"116"	"12"	"1"	"338"	"4"	"12"	"5"	"7"	"8"	"6"	"8"	"517"	"0"	"14"	"531"	"0"
"261"	"240"	"93"	"8"	"6"	"575"	"14"	"9"	"1"	"3"	"0"	"3"	"1"	"713"	"0"	"8"	"721"	"0"
"262"	"241"	"259"	"17"	"4"	"185"	"4"	"19"	"2"	"2"	"3"	"4"	"5"	"504"	"0"	"15"	"519"	"0"
"263"	"242"	"141"	"16"	"2"	"230"	"11"	"7"	"0"	"4"	"3"	"3"	"1"	"418"	"0"	"10"	"428"	"0"
"264"	"243"	"22"	"1"	"3"	"273"	"4"	"4"	"2"	"6"	"1"	"1"	"0"	"317"	"0"	"2"	"319"	"0"
"265"	"244"	"97"	"12"	"4"	"369"	"2"	"7"	"2"	"4"	"5"	"2"	"1"	"505"	"0"	"3"	"508"	"0"
"266"	"245"	"463"	"19"	"9"	"221"	"8"	"26"	"5"	"12"	"7"	"8"	"14"	"792"	"0"	"42"	"834"	"0"
"267"	"Grand Total"	"55757"	"5926"	"1586"	"63380"	"1872"	"2899"	"894"	"1373"	"1442"	"988"	"1046"	"137163"	"0"	"2918"	"140081"	"0"
"268"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"269"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"270"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
