"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"128"	"284"	"183"	"7"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"2"	"4"	"2"	"7"	"13"	"21"	"5"	"533"	"0"	"5"	"538"	"0"
"145"	"129"	"35"	"559"	"24"	"1"	"2"	"1"	"0"	"2"	"2"	"0"	"0"	"3"	"3"	"2"	"5"	"0"	"2"	"641"	"0"	"6"	"647"	"0"
"146"	"130"	"250"	"75"	"129"	"1"	"1"	"1"	"2"	"5"	"3"	"3"	"0"	"5"	"6"	"6"	"5"	"15"	"9"	"516"	"0"	"3"	"519"	"0"
"147"	"131"	"419"	"54"	"191"	"3"	"3"	"0"	"2"	"3"	"11"	"4"	"2"	"5"	"0"	"3"	"5"	"8"	"7"	"720"	"0"	"2"	"722"	"0"
"148"	"132"	"341"	"180"	"101"	"6"	"2"	"4"	"2"	"3"	"3"	"4"	"1"	"1"	"1"	"1"	"6"	"23"	"4"	"683"	"0"	"2"	"685"	"0"
"149"	"133"	"74"	"76"	"503"	"12"	"0"	"3"	"0"	"1"	"1"	"2"	"2"	"0"	"0"	"4"	"3"	"2"	"0"	"683"	"0"	"1"	"684"	"0"
"150"	"134"	"14"	"623"	"29"	"1"	"0"	"0"	"1"	"2"	"2"	"1"	"0"	"6"	"1"	"3"	"3"	"4"	"3"	"693"	"0"	"22"	"715"	"0"
"151"	"135"	"60"	"486"	"39"	"2"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"9"	"3"	"11"	"5"	"14"	"2"	"636"	"0"	"3"	"639"	"0"
"152"	"136"	"10"	"235"	"5"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"1"	"1"	"5"	"0"	"1"	"263"	"0"	"1"	"264"	"0"
"153"	"137"	"60"	"575"	"16"	"2"	"1"	"3"	"1"	"7"	"1"	"3"	"3"	"4"	"0"	"2"	"5"	"3"	"8"	"694"	"0"	"8"	"702"	"0"
"154"	"138"	"131"	"313"	"16"	"1"	"3"	"0"	"3"	"3"	"3"	"4"	"0"	"6"	"5"	"9"	"18"	"12"	"5"	"532"	"0"	"3"	"535"	"0"
"155"	"139"	"16"	"365"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"387"	"0"	"0"	"387"	"0"
"156"	"140"	"280"	"76"	"21"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"7"	"21"	"411"	"0"	"7"	"418"	"0"
"157"	"141"	"276"	"62"	"17"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"2"	"0"	"4"	"0"	"11"	"3"	"380"	"0"	"6"	"386"	"0"
"158"	"142"	"19"	"419"	"16"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"3"	"1"	"466"	"0"	"3"	"469"	"0"
"159"	"143"	"427"	"178"	"23"	"4"	"2"	"1"	"2"	"5"	"4"	"1"	"5"	"6"	"2"	"7"	"5"	"12"	"22"	"706"	"0"	"13"	"719"	"0"
"160"	"144"	"206"	"358"	"20"	"0"	"2"	"0"	"0"	"2"	"2"	"1"	"3"	"4"	"1"	"5"	"24"	"21"	"11"	"660"	"0"	"9"	"669"	"0"
"161"	"145"	"375"	"95"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"0"	"1"	"3"	"7"	"10"	"500"	"0"	"5"	"505"	"0"
"162"	"146"	"25"	"510"	"6"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"4"	"0"	"0"	"1"	"0"	"0"	"549"	"0"	"4"	"553"	"0"
"163"	"147"	"185"	"255"	"33"	"0"	"3"	"1"	"1"	"4"	"12"	"3"	"2"	"5"	"1"	"3"	"5"	"5"	"12"	"530"	"0"	"3"	"533"	"0"
"164"	"148"	"269"	"223"	"61"	"5"	"5"	"0"	"2"	"1"	"7"	"5"	"2"	"7"	"1"	"1"	"0"	"15"	"12"	"616"	"0"	"7"	"623"	"0"
"165"	"149"	"20"	"38"	"309"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"370"	"0"	"0"	"370"	"0"
"166"	"150"	"30"	"351"	"46"	"2"	"3"	"0"	"3"	"4"	"2"	"0"	"0"	"5"	"1"	"7"	"16"	"11"	"5"	"486"	"0"	"22"	"508"	"0"
"167"	"151"	"29"	"87"	"355"	"5"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"3"	"3"	"3"	"0"	"492"	"0"	"0"	"492"	"0"
"168"	"152"	"116"	"141"	"38"	"2"	"0"	"0"	"0"	"0"	"4"	"1"	"3"	"2"	"0"	"1"	"1"	"1"	"1"	"311"	"0"	"2"	"313"	"0"
"169"	"153"	"74"	"94"	"555"	"5"	"0"	"2"	"2"	"1"	"3"	"1"	"1"	"2"	"6"	"2"	"2"	"4"	"3"	"757"	"0"	"0"	"757"	"0"
"170"	"154"	"27"	"710"	"14"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"0"	"758"	"0"	"4"	"762"	"0"
"171"	"155"	"12"	"510"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"527"	"0"	"5"	"532"	"0"
"172"	"156"	"13"	"827"	"12"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"4"	"0"	"0"	"861"	"0"	"3"	"864"	"0"
"173"	"157"	"3"	"834"	"11"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"1"	"856"	"0"	"1"	"857"	"0"
"174"	"158"	"271"	"234"	"8"	"4"	"0"	"0"	"6"	"1"	"3"	"1"	"3"	"0"	"2"	"3"	"2"	"6"	"3"	"547"	"0"	"1"	"548"	"0"
"175"	"159"	"116"	"235"	"72"	"11"	"0"	"0"	"1"	"0"	"9"	"6"	"2"	"7"	"3"	"6"	"6"	"8"	"12"	"494"	"0"	"7"	"501"	"0"
"176"	"160"	"149"	"105"	"49"	"4"	"0"	"0"	"1"	"4"	"4"	"6"	"0"	"2"	"4"	"0"	"4"	"8"	"1"	"341"	"0"	"2"	"343"	"0"
"177"	"161"	"19"	"500"	"56"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"0"	"2"	"1"	"1"	"590"	"0"	"3"	"593"	"0"
"178"	"162"	"60"	"365"	"8"	"1"	"1"	"0"	"1"	"3"	"3"	"1"	"1"	"3"	"1"	"2"	"11"	"5"	"4"	"470"	"0"	"5"	"475"	"0"
"179"	"163"	"164"	"224"	"20"	"0"	"0"	"1"	"0"	"1"	"4"	"1"	"0"	"1"	"1"	"2"	"10"	"3"	"1"	"433"	"0"	"0"	"433"	"0"
"180"	"164"	"213"	"60"	"5"	"0"	"0"	"0"	"1"	"0"	"4"	"2"	"1"	"0"	"0"	"5"	"10"	"20"	"4"	"325"	"0"	"1"	"326"	"0"
"181"	"165"	"57"	"57"	"474"	"13"	"5"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"3"	"5"	"2"	"7"	"7"	"635"	"0"	"5"	"640"	"0"
"182"	"166"	"501"	"141"	"4"	"2"	"2"	"1"	"2"	"4"	"2"	"1"	"0"	"0"	"0"	"3"	"2"	"10"	"6"	"681"	"0"	"7"	"688"	"0"
"183"	"167"	"244"	"77"	"3"	"1"	"0"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"2"	"1"	"5"	"3"	"6"	"347"	"0"	"0"	"347"	"0"
"184"	"168"	"204"	"150"	"53"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"2"	"1"	"13"	"8"	"18"	"459"	"0"	"18"	"477"	"0"
"185"	"169"	"20"	"242"	"32"	"4"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"1"	"3"	"0"	"0"	"1"	"1"	"308"	"0"	"3"	"311"	"0"
"186"	"170"	"28"	"73"	"293"	"12"	"3"	"1"	"0"	"1"	"1"	"2"	"2"	"2"	"4"	"0"	"3"	"3"	"7"	"435"	"0"	"1"	"436"	"0"
"187"	"171"	"79"	"66"	"69"	"3"	"1"	"0"	"0"	"3"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"7"	"2"	"240"	"0"	"1"	"241"	"0"
"188"	"172"	"37"	"83"	"9"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"2"	"139"	"0"	"3"	"142"	"0"
"189"	"173"	"140"	"159"	"207"	"3"	"2"	"3"	"0"	"3"	"3"	"0"	"1"	"0"	"3"	"2"	"4"	"4"	"6"	"540"	"0"	"8"	"548"	"0"
"190"	"174"	"61"	"730"	"5"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"4"	"7"	"1"	"814"	"0"	"4"	"818"	"0"
"191"	"175"	"82"	"54"	"79"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"4"	"2"	"1"	"4"	"234"	"0"	"1"	"235"	"0"
"192"	"176"	"501"	"165"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"8"	"21"	"8"	"712"	"0"	"0"	"712"	"0"
"193"	"177"	"117"	"251"	"4"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"0"	"3"	"7"	"389"	"0"	"3"	"392"	"0"
"194"	"178"	"59"	"59"	"236"	"5"	"1"	"0"	"0"	"2"	"2"	"1"	"0"	"0"	"2"	"2"	"3"	"4"	"2"	"378"	"0"	"8"	"386"	"0"
"195"	"179"	"14"	"15"	"344"	"2"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"381"	"0"	"0"	"381"	"0"
"196"	"180"	"138"	"60"	"163"	"4"	"3"	"3"	"2"	"9"	"4"	"7"	"3"	"5"	"10"	"4"	"5"	"17"	"8"	"445"	"0"	"4"	"449"	"0"
"197"	"181"	"245"	"150"	"57"	"1"	"0"	"3"	"1"	"2"	"6"	"1"	"1"	"3"	"6"	"10"	"2"	"35"	"13"	"536"	"0"	"17"	"553"	"0"
"198"	"182"	"149"	"107"	"7"	"4"	"2"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"6"	"2"	"285"	"0"	"1"	"286"	"0"
"199"	"183"	"123"	"258"	"41"	"4"	"2"	"3"	"3"	"7"	"3"	"3"	"3"	"11"	"5"	"9"	"14"	"14"	"7"	"510"	"0"	"9"	"519"	"0"
"200"	"184"	"124"	"99"	"25"	"2"	"2"	"1"	"2"	"2"	"0"	"4"	"1"	"0"	"0"	"3"	"1"	"6"	"4"	"276"	"0"	"3"	"279"	"0"
"201"	"185"	"176"	"58"	"127"	"9"	"3"	"4"	"3"	"3"	"7"	"1"	"2"	"2"	"4"	"5"	"7"	"12"	"6"	"429"	"0"	"1"	"430"	"0"
"202"	"185A"	"90"	"40"	"142"	"1"	"2"	"1"	"0"	"2"	"0"	"3"	"1"	"0"	"2"	"1"	"1"	"0"	"8"	"294"	"0"	"7"	"301"	"0"
"203"	"186"	"172"	"314"	"28"	"7"	"3"	"3"	"0"	"14"	"17"	"10"	"7"	"5"	"7"	"10"	"21"	"20"	"45"	"683"	"0"	"27"	"710"	"0"
"204"	"187"	"103"	"145"	"192"	"13"	"6"	"3"	"4"	"2"	"2"	"2"	"1"	"5"	"3"	"9"	"3"	"7"	"1"	"501"	"0"	"1"	"502"	"0"
"205"	"188"	"64"	"279"	"147"	"8"	"3"	"2"	"3"	"5"	"2"	"2"	"0"	"2"	"1"	"1"	"4"	"4"	"4"	"531"	"0"	"1"	"532"	"0"
"206"	"189"	"216"	"203"	"171"	"5"	"4"	"0"	"4"	"9"	"6"	"2"	"2"	"8"	"5"	"11"	"10"	"36"	"5"	"697"	"0"	"13"	"710"	"0"
"207"	"190"	"53"	"213"	"26"	"1"	"3"	"1"	"4"	"4"	"2"	"4"	"2"	"6"	"2"	"6"	"4"	"3"	"1"	"335"	"0"	"0"	"335"	"0"
"208"	"191"	"21"	"39"	"390"	"23"	"4"	"3"	"1"	"0"	"2"	"2"	"2"	"2"	"8"	"8"	"1"	"13"	"3"	"522"	"0"	"13"	"535"	"0"
"209"	"192"	"16"	"30"	"136"	"8"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"3"	"0"	"2"	"1"	"1"	"0"	"203"	"0"	"0"	"203"	"0"
"210"	"Grand Total"	"23686"	"56544"	"14877"	"918"	"288"	"238"	"239"	"453"	"653"	"380"	"318"	"635"	"475"	"784"	"1225"	"1829"	"998"	"10454
0"	"0"	"1006"	"10554
6"	"0"
"211"	"Place:KLS College, Nawada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"212"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"213"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"214"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
