"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"168"	"637"	"14"	"4"	"1"	"1"	"2"	"0"	"3"	"4"	"3"	"9"	"678"	"0"	"29"	"707"	"0"
"193"	"169"	"127"	"51"	"7"	"341"	"4"	"40"	"6"	"7"	"15"	"8"	"7"	"613"	"0"	"18"	"631"	"0"
"194"	"170"	"55"	"135"	"4"	"228"	"3"	"30"	"2"	"7"	"4"	"1"	"5"	"474"	"0"	"1"	"475"	"0"
"195"	"171"	"893"	"57"	"1"	"1"	"0"	"3"	"3"	"1"	"1"	"0"	"5"	"965"	"0"	"6"	"971"	"0"
"196"	"172"	"258"	"64"	"12"	"133"	"7"	"28"	"3"	"7"	"8"	"5"	"9"	"534"	"0"	"17"	"551"	"0"
"197"	"173"	"118"	"75"	"13"	"235"	"3"	"42"	"6"	"19"	"4"	"1"	"1"	"517"	"0"	"4"	"521"	"0"
"198"	"174"	"144"	"49"	"5"	"210"	"3"	"32"	"5"	"7"	"3"	"7"	"3"	"468"	"0"	"4"	"472"	"0"
"199"	"175"	"86"	"8"	"3"	"255"	"4"	"4"	"0"	"8"	"3"	"0"	"3"	"374"	"0"	"7"	"381"	"0"
"200"	"176"	"64"	"56"	"1"	"141"	"4"	"59"	"4"	"8"	"2"	"1"	"2"	"342"	"0"	"6"	"348"	"0"
"201"	"177"	"228"	"18"	"3"	"137"	"2"	"38"	"6"	"8"	"6"	"5"	"5"	"456"	"0"	"19"	"475"	"0"
"202"	"178"	"127"	"67"	"6"	"266"	"9"	"63"	"5"	"13"	"8"	"12"	"9"	"585"	"0"	"51"	"636"	"0"
"203"	"179"	"124"	"25"	"12"	"218"	"1"	"35"	"3"	"4"	"3"	"2"	"2"	"429"	"0"	"6"	"435"	"0"
"204"	"180"	"213"	"140"	"8"	"127"	"5"	"60"	"18"	"17"	"7"	"5"	"7"	"607"	"0"	"5"	"612"	"0"
"205"	"181"	"157"	"50"	"4"	"480"	"6"	"37"	"7"	"13"	"5"	"4"	"10"	"773"	"0"	"10"	"783"	"0"
"206"	"182"	"272"	"24"	"9"	"386"	"10"	"25"	"8"	"14"	"19"	"12"	"9"	"788"	"0"	"20"	"808"	"0"
"207"	"183"	"130"	"9"	"0"	"140"	"1"	"4"	"2"	"2"	"2"	"3"	"2"	"295"	"0"	"6"	"301"	"0"
"208"	"184"	"104"	"10"	"9"	"561"	"4"	"11"	"2"	"4"	"4"	"4"	"4"	"717"	"0"	"5"	"722"	"0"
"209"	"185"	"603"	"17"	"2"	"115"	"5"	"2"	"4"	"5"	"2"	"1"	"0"	"756"	"0"	"5"	"761"	"0"
"210"	"186"	"399"	"23"	"11"	"199"	"8"	"5"	"3"	"10"	"5"	"11"	"10"	"684"	"0"	"42"	"726"	"0"
"211"	"187"	"199"	"22"	"9"	"535"	"9"	"11"	"3"	"5"	"13"	"9"	"11"	"826"	"0"	"29"	"855"	"0"
"212"	"188"	"247"	"69"	"10"	"330"	"10"	"41"	"10"	"7"	"14"	"12"	"13"	"763"	"0"	"26"	"789"	"0"
"213"	"189"	"78"	"11"	"6"	"227"	"3"	"6"	"38"	"7"	"3"	"4"	"1"	"384"	"0"	"8"	"392"	"0"
"214"	"190"	"120"	"14"	"6"	"193"	"1"	"28"	"105"	"12"	"5"	"5"	"5"	"494"	"0"	"9"	"503"	"0"
"215"	"191"	"223"	"37"	"17"	"551"	"7"	"20"	"4"	"5"	"4"	"3"	"2"	"873"	"0"	"6"	"879"	"0"
"216"	"192"	"178"	"102"	"4"	"469"	"10"	"20"	"3"	"12"	"2"	"6"	"1"	"807"	"0"	"4"	"811"	"0"
"217"	"193"	"408"	"61"	"10"	"127"	"3"	"12"	"0"	"8"	"3"	"1"	"5"	"638"	"0"	"9"	"647"	"0"
"218"	"194"	"384"	"38"	"3"	"169"	"2"	"14"	"2"	"4"	"1"	"1"	"1"	"619"	"0"	"4"	"623"	"0"
"219"	"195"	"653"	"43"	"4"	"4"	"2"	"5"	"1"	"2"	"3"	"2"	"3"	"722"	"0"	"8"	"730"	"0"
"220"	"196"	"76"	"53"	"2"	"271"	"2"	"36"	"2"	"4"	"6"	"6"	"6"	"464"	"0"	"16"	"480"	"0"
"221"	"197"	"280"	"97"	"6"	"129"	"4"	"46"	"0"	"2"	"2"	"5"	"2"	"573"	"0"	"0"	"573"	"0"
"222"	"198"	"13"	"16"	"3"	"259"	"2"	"15"	"0"	"2"	"0"	"2"	"3"	"315"	"0"	"1"	"316"	"0"
"223"	"199"	"336"	"116"	"11"	"264"	"14"	"44"	"2"	"4"	"1"	"5"	"5"	"802"	"0"	"9"	"811"	"0"
"224"	"200"	"279"	"38"	"13"	"203"	"9"	"24"	"0"	"3"	"4"	"1"	"5"	"579"	"0"	"5"	"584"	"0"
"225"	"201"	"140"	"38"	"7"	"158"	"9"	"41"	"3"	"8"	"5"	"4"	"4"	"417"	"0"	"10"	"427"	"0"
"226"	"202"	"120"	"46"	"6"	"430"	"9"	"20"	"4"	"3"	"1"	"7"	"1"	"647"	"0"	"6"	"653"	"0"
"227"	"203"	"95"	"17"	"1"	"271"	"16"	"22"	"9"	"6"	"9"	"3"	"6"	"455"	"0"	"11"	"466"	"0"
"228"	"204"	"70"	"32"	"12"	"240"	"4"	"14"	"0"	"6"	"3"	"2"	"4"	"387"	"0"	"8"	"395"	"0"
"229"	"205"	"57"	"22"	"3"	"223"	"7"	"21"	"2"	"9"	"4"	"2"	"2"	"352"	"0"	"6"	"358"	"0"
"230"	"206"	"103"	"19"	"4"	"330"	"14"	"18"	"4"	"8"	"9"	"8"	"14"	"531"	"0"	"16"	"547"	"0"
"231"	"207"	"59"	"33"	"16"	"596"	"14"	"48"	"11"	"19"	"5"	"4"	"5"	"810"	"0"	"7"	"817"	"0"
"232"	"208"	"320"	"24"	"6"	"212"	"2"	"10"	"1"	"14"	"3"	"0"	"2"	"594"	"0"	"8"	"602"	"0"
"233"	"209"	"336"	"43"	"12"	"114"	"3"	"28"	"2"	"5"	"2"	"2"	"1"	"548"	"0"	"5"	"553"	"0"
"234"	"210"	"75"	"23"	"14"	"431"	"18"	"22"	"6"	"12"	"9"	"5"	"5"	"620"	"0"	"11"	"631"	"0"
"235"	"211"	"42"	"159"	"3"	"238"	"5"	"51"	"4"	"8"	"6"	"3"	"7"	"526"	"0"	"15"	"541"	"0"
"236"	"212"	"24"	"25"	"4"	"233"	"8"	"16"	"0"	"9"	"3"	"0"	"1"	"323"	"0"	"6"	"329"	"0"
"237"	"213"	"217"	"58"	"12"	"212"	"9"	"19"	"3"	"5"	"7"	"8"	"3"	"553"	"0"	"0"	"553"	"0"
"238"	"214"	"293"	"128"	"6"	"250"	"9"	"74"	"2"	"12"	"12"	"4"	"4"	"794"	"0"	"11"	"805"	"0"
"239"	"215"	"197"	"64"	"9"	"278"	"8"	"48"	"6"	"16"	"3"	"5"	"7"	"641"	"0"	"14"	"655"	"0"
"240"	"216"	"353"	"9"	"0"	"31"	"0"	"1"	"1"	"1"	"3"	"0"	"3"	"402"	"0"	"13"	"415"	"0"
"241"	"217"	"87"	"194"	"12"	"283"	"9"	"41"	"2"	"6"	"5"	"2"	"11"	"652"	"0"	"12"	"664"	"0"
"242"	"218"	"249"	"47"	"7"	"165"	"5"	"22"	"1"	"5"	"6"	"6"	"2"	"515"	"0"	"13"	"528"	"0"
"243"	"219"	"260"	"11"	"6"	"90"	"2"	"10"	"2"	"7"	"6"	"2"	"6"	"402"	"0"	"9"	"411"	"0"
"244"	"220"	"548"	"15"	"7"	"133"	"1"	"2"	"2"	"4"	"1"	"5"	"9"	"727"	"0"	"25"	"752"	"0"
"245"	"221"	"228"	"92"	"6"	"222"	"4"	"45"	"7"	"10"	"5"	"3"	"9"	"631"	"0"	"5"	"636"	"0"
"246"	"222"	"336"	"59"	"9"	"369"	"5"	"28"	"6"	"5"	"5"	"0"	"3"	"825"	"0"	"17"	"842"	"0"
"247"	"223"	"276"	"37"	"10"	"381"	"4"	"16"	"5"	"9"	"1"	"5"	"7"	"751"	"0"	"13"	"764"	"0"
"248"	"224"	"444"	"21"	"1"	"69"	"2"	"8"	"1"	"5"	"0"	"1"	"3"	"555"	"0"	"4"	"559"	"0"
"249"	"225"	"247"	"21"	"6"	"172"	"1"	"18"	"1"	"7"	"3"	"6"	"1"	"483"	"0"	"9"	"492"	"0"
"250"	"226"	"259"	"20"	"8"	"205"	"7"	"5"	"3"	"3"	"5"	"4"	"3"	"522"	"0"	"10"	"532"	"0"
"251"	"226A"	"368"	"10"	"3"	"28"	"0"	"4"	"0"	"3"	"9"	"1"	"2"	"428"	"0"	"11"	"439"	"0"
"252"	"227"	"443"	"20"	"4"	"225"	"6"	"10"	"7"	"6"	"1"	"5"	"1"	"728"	"0"	"5"	"733"	"0"
"253"	"228"	"193"	"24"	"4"	"253"	"7"	"11"	"4"	"4"	"2"	"0"	"2"	"504"	"0"	"8"	"512"	"0"
"254"	"229"	"63"	"6"	"6"	"286"	"2"	"5"	"1"	"3"	"4"	"4"	"1"	"381"	"0"	"6"	"387"	"0"
"255"	"230"	"329"	"5"	"1"	"267"	"6"	"10"	"1"	"5"	"9"	"5"	"10"	"648"	"0"	"12"	"660"	"0"
"256"	"231"	"43"	"28"	"20"	"566"	"13"	"17"	"9"	"14"	"7"	"5"	"1"	"723"	"0"	"12"	"735"	"0"
"257"	"232"	"84"	"22"	"10"	"404"	"11"	"14"	"3"	"21"	"5"	"1"	"4"	"579"	"0"	"5"	"584"	"0"
"258"	"232A"	"106"	"20"	"8"	"150"	"6"	"24"	"2"	"8"	"7"	"4"	"4"	"339"	"0"	"10"	"349"	"0"
"259"	"233"	"628"	"10"	"5"	"87"	"4"	"1"	"1"	"2"	"3"	"2"	"2"	"745"	"0"	"13"	"758"	"0"
"260"	"234"	"466"	"17"	"10"	"276"	"14"	"9"	"7"	"5"	"11"	"4"	"8"	"827"	"0"	"19"	"846"	"0"
"261"	"235"	"845"	"21"	"4"	"2"	"0"	"0"	"1"	"2"	"4"	"2"	"1"	"882"	"0"	"27"	"909"	"0"
"262"	"236"	"106"	"29"	"8"	"324"	"5"	"15"	"5"	"6"	"11"	"5"	"3"	"517"	"0"	"8"	"525"	"0"
"263"	"237"	"39"	"22"	"3"	"234"	"7"	"13"	"3"	"3"	"2"	"8"	"2"	"336"	"0"	"8"	"344"	"0"
"264"	"238"	"511"	"10"	"7"	"166"	"0"	"3"	"1"	"1"	"4"	"3"	"3"	"709"	"0"	"6"	"715"	"0"
"265"	"239"	"289"	"45"	"12"	"421"	"14"	"32"	"7"	"10"	"8"	"7"	"7"	"852"	"0"	"19"	"871"	"0"
"266"	"240"	"93"	"27"	"9"	"329"	"5"	"13"	"4"	"4"	"8"	"4"	"3"	"499"	"0"	"7"	"506"	"0"
"267"	"241"	"103"	"27"	"5"	"686"	"14"	"16"	"6"	"6"	"7"	"9"	"3"	"882"	"0"	"24"	"906"	"0"
"268"	"242"	"77"	"11"	"4"	"534"	"14"	"6"	"2"	"2"	"9"	"8"	"5"	"672"	"0"	"19"	"691"	"0"
"269"	"243"	"518"	"16"	"6"	"168"	"4"	"10"	"4"	"2"	"7"	"3"	"5"	"743"	"0"	"21"	"764"	"0"
"270"	"Grand Total"	"67239"	"10164"	"1768"	"56523"	"1651"	"4930"	"1069"	"1737"	"1492"	"1074"	"1206"	"148853"	"0"	"3058"	"151911"	"0"
"271"	"Place:R K COLLEGE MADHUBANI"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"274"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
