"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"126"	"165"	"483"	"191"	"6"	"1"	"0"	"5"	"0"	"0"	"0"	"1"	"5"	"4"	"8"	"9"	"12"	"3"	"893"	"0"	"8"	"901"	"0"
"145"	"127"	"332"	"134"	"214"	"10"	"0"	"0"	"1"	"0"	"6"	"1"	"0"	"2"	"2"	"8"	"6"	"6"	"20"	"742"	"0"	"16"	"758"	"0"
"146"	"128"	"22"	"123"	"214"	"15"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"9"	"6"	"10"	"4"	"410"	"0"	"9"	"419"	"0"
"147"	"129"	"184"	"259"	"178"	"6"	"1"	"2"	"2"	"2"	"1"	"4"	"3"	"2"	"3"	"9"	"13"	"40"	"2"	"711"	"0"	"6"	"717"	"0"
"148"	"130"	"35"	"219"	"366"	"8"	"0"	"1"	"4"	"2"	"2"	"1"	"3"	"2"	"1"	"5"	"1"	"6"	"7"	"663"	"0"	"7"	"670"	"0"
"149"	"131"	"199"	"74"	"98"	"3"	"1"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"2"	"5"	"3"	"15"	"11"	"419"	"0"	"2"	"421"	"0"
"150"	"132"	"156"	"453"	"141"	"5"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"3"	"0"	"2"	"3"	"14"	"4"	"786"	"0"	"3"	"789"	"0"
"151"	"133"	"57"	"389"	"266"	"7"	"3"	"2"	"1"	"3"	"0"	"3"	"7"	"8"	"4"	"19"	"22"	"15"	"0"	"806"	"0"	"5"	"811"	"0"
"152"	"134"	"421"	"159"	"49"	"3"	"3"	"2"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"6"	"4"	"9"	"11"	"673"	"0"	"5"	"678"	"0"
"153"	"135"	"544"	"150"	"134"	"3"	"2"	"3"	"1"	"2"	"2"	"1"	"1"	"0"	"0"	"3"	"3"	"15"	"6"	"870"	"0"	"2"	"872"	"0"
"154"	"136"	"47"	"203"	"99"	"4"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"5"	"13"	"1"	"380"	"0"	"14"	"394"	"0"
"155"	"137"	"17"	"146"	"120"	"5"	"4"	"0"	"0"	"1"	"2"	"2"	"1"	"6"	"3"	"8"	"12"	"14"	"3"	"344"	"0"	"2"	"346"	"0"
"156"	"138"	"115"	"320"	"142"	"14"	"2"	"5"	"1"	"0"	"2"	"2"	"1"	"0"	"1"	"3"	"6"	"6"	"5"	"625"	"0"	"5"	"630"	"0"
"157"	"139"	"535"	"107"	"61"	"15"	"3"	"4"	"4"	"2"	"2"	"2"	"6"	"1"	"7"	"9"	"5"	"8"	"2"	"773"	"0"	"4"	"777"	"0"
"158"	"140"	"184"	"6"	"46"	"2"	"1"	"2"	"6"	"3"	"1"	"5"	"2"	"0"	"3"	"5"	"2"	"10"	"8"	"286"	"0"	"2"	"288"	"0"
"159"	"141"	"431"	"32"	"43"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"4"	"9"	"529"	"0"	"3"	"532"	"0"
"160"	"142"	"249"	"76"	"108"	"35"	"2"	"1"	"4"	"2"	"3"	"0"	"1"	"2"	"2"	"1"	"7"	"23"	"7"	"523"	"0"	"3"	"526"	"0"
"161"	"143"	"65"	"176"	"155"	"8"	"1"	"4"	"2"	"1"	"2"	"1"	"3"	"6"	"5"	"10"	"14"	"20"	"15"	"488"	"0"	"28"	"516"	"0"
"162"	"144"	"72"	"31"	"125"	"6"	"3"	"0"	"3"	"3"	"0"	"0"	"3"	"2"	"2"	"11"	"4"	"5"	"5"	"275"	"0"	"4"	"279"	"0"
"163"	"145"	"257"	"51"	"200"	"2"	"2"	"1"	"3"	"1"	"0"	"3"	"3"	"1"	"1"	"7"	"2"	"7"	"23"	"564"	"0"	"3"	"567"	"0"
"164"	"146"	"298"	"21"	"84"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"6"	"418"	"0"	"0"	"418"	"0"
"165"	"147"	"429"	"29"	"162"	"5"	"4"	"3"	"3"	"5"	"2"	"5"	"1"	"2"	"2"	"0"	"5"	"3"	"13"	"673"	"0"	"2"	"675"	"0"
"166"	"148"	"254"	"187"	"210"	"5"	"1"	"1"	"2"	"4"	"1"	"1"	"1"	"3"	"2"	"0"	"6"	"5"	"6"	"689"	"0"	"8"	"697"	"0"
"167"	"149"	"164"	"145"	"275"	"13"	"2"	"2"	"6"	"3"	"4"	"3"	"5"	"6"	"13"	"19"	"10"	"15"	"32"	"717"	"0"	"39"	"756"	"0"
"168"	"150"	"63"	"201"	"188"	"6"	"2"	"0"	"4"	"0"	"3"	"5"	"2"	"5"	"3"	"6"	"6"	"13"	"1"	"508"	"0"	"1"	"509"	"0"
"169"	"151"	"173"	"19"	"207"	"5"	"5"	"2"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"3"	"0"	"1"	"5"	"425"	"0"	"0"	"425"	"0"
"170"	"152"	"43"	"132"	"210"	"9"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"3"	"6"	"1"	"15"	"1"	"426"	"0"	"6"	"432"	"0"
"171"	"153"	"39"	"39"	"109"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"3"	"5"	"3"	"5"	"0"	"208"	"0"	"0"	"208"	"0"
"172"	"154"	"49"	"159"	"218"	"1"	"1"	"0"	"4"	"3"	"4"	"1"	"2"	"7"	"4"	"6"	"3"	"14"	"4"	"480"	"0"	"9"	"489"	"0"
"173"	"155"	"1"	"402"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"433"	"0"	"22"	"455"	"0"
"174"	"156"	"164"	"8"	"181"	"1"	"0"	"3"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"1"	"0"	"5"	"371"	"0"	"1"	"372"	"0"
"175"	"157"	"207"	"13"	"71"	"4"	"1"	"2"	"3"	"0"	"3"	"1"	"2"	"1"	"2"	"3"	"1"	"11"	"15"	"340"	"0"	"8"	"348"	"0"
"176"	"158"	"336"	"12"	"85"	"2"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"1"	"445"	"0"	"3"	"448"	"0"
"177"	"159"	"54"	"69"	"443"	"1"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"4"	"5"	"10"	"5"	"8"	"0"	"605"	"0"	"1"	"606"	"0"
"178"	"160"	"102"	"139"	"178"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"4"	"0"	"2"	"431"	"0"	"4"	"435"	"0"
"179"	"161"	"38"	"39"	"292"	"5"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"1"	"2"	"2"	"387"	"0"	"0"	"387"	"0"
"180"	"162"	"35"	"113"	"315"	"8"	"0"	"0"	"2"	"0"	"3"	"2"	"1"	"3"	"2"	"4"	"2"	"4"	"2"	"496"	"0"	"1"	"497"	"0"
"181"	"163"	"163"	"3"	"127"	"2"	"2"	"3"	"1"	"2"	"2"	"0"	"0"	"1"	"1"	"11"	"5"	"15"	"8"	"346"	"0"	"2"	"348"	"0"
"182"	"164"	"66"	"168"	"402"	"28"	"2"	"1"	"5"	"2"	"3"	"1"	"0"	"5"	"5"	"12"	"6"	"14"	"3"	"723"	"0"	"4"	"727"	"0"
"183"	"165"	"29"	"73"	"198"	"5"	"1"	"0"	"1"	"1"	"2"	"2"	"1"	"3"	"4"	"3"	"4"	"5"	"3"	"335"	"0"	"2"	"337"	"0"
"184"	"166"	"25"	"42"	"117"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"7"	"4"	"6"	"2"	"211"	"0"	"0"	"211"	"0"
"185"	"167"	"18"	"92"	"117"	"6"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"0"	"12"	"4"	"2"	"3"	"260"	"0"	"9"	"269"	"0"
"186"	"168"	"282"	"31"	"215"	"3"	"1"	"1"	"2"	"0"	"1"	"0"	"2"	"1"	"1"	"4"	"1"	"7"	"5"	"557"	"0"	"0"	"557"	"0"
"187"	"169"	"323"	"29"	"292"	"3"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"659"	"0"	"0"	"659"	"0"
"188"	"170"	"32"	"14"	"242"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"5"	"2"	"2"	"0"	"304"	"0"	"1"	"305"	"0"
"189"	"171"	"24"	"101"	"251"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"9"	"3"	"10"	"3"	"410"	"0"	"1"	"411"	"0"
"190"	"172"	"45"	"168"	"26"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"2"	"1"	"250"	"0"	"3"	"253"	"0"
"191"	"173"	"177"	"135"	"195"	"7"	"0"	"1"	"3"	"4"	"1"	"0"	"3"	"0"	"1"	"6"	"6"	"12"	"12"	"563"	"0"	"5"	"568"	"0"
"192"	"174"	"16"	"192"	"191"	"6"	"1"	"0"	"3"	"0"	"0"	"1"	"2"	"1"	"4"	"10"	"6"	"10"	"2"	"445"	"0"	"4"	"449"	"0"
"193"	"175"	"160"	"84"	"80"	"2"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"4"	"6"	"13"	"7"	"361"	"0"	"1"	"362"	"0"
"194"	"176"	"33"	"77"	"390"	"16"	"0"	"2"	"1"	"0"	"0"	"1"	"3"	"2"	"5"	"9"	"7"	"10"	"3"	"559"	"0"	"7"	"566"	"0"
"195"	"177"	"46"	"33"	"223"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"2"	"6"	"1"	"319"	"0"	"1"	"320"	"0"
"196"	"178"	"10"	"59"	"237"	"25"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"5"	"4"	"3"	"1"	"0"	"348"	"0"	"3"	"351"	"0"
"197"	"179"	"118"	"137"	"456"	"7"	"1"	"1"	"2"	"4"	"3"	"1"	"5"	"4"	"2"	"18"	"6"	"25"	"5"	"795"	"0"	"5"	"800"	"0"
"198"	"180"	"131"	"151"	"63"	"2"	"0"	"0"	"1"	"15"	"0"	"0"	"0"	"1"	"0"	"4"	"10"	"4"	"1"	"383"	"0"	"2"	"385"	"0"
"199"	"181"	"31"	"98"	"37"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"168"	"0"	"0"	"168"	"0"
"200"	"182"	"176"	"19"	"365"	"15"	"2"	"2"	"4"	"0"	"3"	"1"	"3"	"2"	"5"	"12"	"3"	"14"	"5"	"631"	"0"	"5"	"636"	"0"
"201"	"183"	"237"	"8"	"328"	"8"	"1"	"2"	"0"	"1"	"1"	"4"	"2"	"1"	"3"	"7"	"5"	"23"	"1"	"632"	"0"	"1"	"633"	"0"
"202"	"184"	"451"	"27"	"320"	"6"	"0"	"3"	"2"	"5"	"2"	"5"	"3"	"2"	"9"	"17"	"6"	"33"	"8"	"899"	"0"	"6"	"905"	"0"
"203"	"185"	"37"	"207"	"121"	"2"	"2"	"0"	"3"	"0"	"1"	"1"	"1"	"2"	"4"	"5"	"5"	"8"	"5"	"404"	"0"	"10"	"414"	"0"
"204"	"186"	"301"	"78"	"111"	"2"	"2"	"4"	"0"	"3"	"0"	"0"	"1"	"5"	"1"	"2"	"8"	"16"	"6"	"540"	"0"	"7"	"547"	"0"
"205"	"187"	"284"	"102"	"180"	"7"	"3"	"3"	"1"	"6"	"1"	"0"	"2"	"5"	"2"	"7"	"2"	"11"	"0"	"616"	"0"	"0"	"616"	"0"
"206"	"188"	"288"	"42"	"422"	"6"	"3"	"3"	"4"	"3"	"3"	"0"	"2"	"6"	"9"	"29"	"13"	"18"	"12"	"863"	"0"	"9"	"872"	"0"
"207"	"189"	"204"	"111"	"230"	"4"	"0"	"1"	"4"	"1"	"1"	"0"	"3"	"4"	"2"	"4"	"5"	"2"	"6"	"582"	"0"	"4"	"586"	"0"
"208"	"190"	"23"	"13"	"236"	"6"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"1"	"0"	"10"	"4"	"0"	"0"	"299"	"0"	"6"	"305"	"0"
"209"	"191"	"376"	"11"	"151"	"4"	"1"	"3"	"1"	"7"	"3"	"6"	"5"	"2"	"8"	"11"	"8"	"37"	"9"	"643"	"0"	"4"	"647"	"0"
"210"	"192"	"235"	"36"	"299"	"13"	"2"	"5"	"9"	"4"	"3"	"0"	"2"	"2"	"2"	"7"	"2"	"12"	"6"	"639"	"0"	"1"	"640"	"0"
"211"	"193"	"325"	"56"	"115"	"15"	"1"	"4"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"4"	"6"	"4"	"535"	"0"	"10"	"545"	"0"
"212"	"194"	"229"	"78"	"316"	"6"	"7"	"0"	"3"	"2"	"1"	"2"	"2"	"2"	"3"	"0"	"4"	"5"	"7"	"667"	"0"	"7"	"674"	"0"
"213"	"195"	"233"	"32"	"44"	"4"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"13"	"7"	"18"	"10"	"368"	"0"	"2"	"370"	"0"
"214"	"196"	"106"	"14"	"210"	"2"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"5"	"1"	"9"	"2"	"356"	"0"	"2"	"358"	"0"
"215"	"197"	"289"	"262"	"179"	"4"	"1"	"2"	"3"	"1"	"3"	"3"	"5"	"8"	"6"	"12"	"12"	"25"	"3"	"818"	"0"	"2"	"820"	"0"
"216"	"198"	"704"	"54"	"96"	"2"	"2"	"3"	"1"	"1"	"2"	"3"	"2"	"2"	"5"	"4"	"13"	"31"	"30"	"955"	"0"	"14"	"969"	"0"
"217"	"199"	"170"	"124"	"219"	"12"	"3"	"7"	"4"	"0"	"8"	"4"	"1"	"8"	"2"	"20"	"19"	"19"	"11"	"631"	"0"	"14"	"645"	"0"
"218"	"200"	"26"	"19"	"588"	"5"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"2"	"4"	"17"	"2"	"10"	"1"	"678"	"0"	"2"	"680"	"0"
"219"	"201"	"59"	"40"	"427"	"7"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"6"	"1"	"5"	"0"	"550"	"0"	"2"	"552"	"0"
"220"	"202"	"29"	"326"	"331"	"5"	"3"	"0"	"2"	"0"	"1"	"2"	"0"	"0"	"3"	"10"	"5"	"5"	"2"	"724"	"0"	"1"	"725"	"0"
"221"	"203"	"41"	"85"	"369"	"5"	"0"	"3"	"3"	"1"	"2"	"3"	"2"	"4"	"5"	"11"	"1"	"11"	"1"	"547"	"0"	"9"	"556"	"0"
"222"	"204"	"6"	"60"	"899"	"9"	"0"	"1"	"1"	"0"	"3"	"0"	"1"	"2"	"4"	"19"	"4"	"4"	"1"	"1014"	"0"	"3"	"1017"	"0"
"223"	"205"	"64"	"179"	"511"	"6"	"2"	"3"	"3"	"2"	"2"	"0"	"1"	"4"	"2"	"8"	"4"	"14"	"6"	"811"	"0"	"1"	"812"	"0"
"224"	"206"	"14"	"28"	"576"	"3"	"1"	"0"	"2"	"1"	"1"	"0"	"2"	"0"	"1"	"6"	"3"	"2"	"0"	"640"	"0"	"3"	"643"	"0"
"225"	"207"	"1"	"4"	"332"	"4"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"349"	"0"	"0"	"349"	"0"
"226"	"208"	"577"	"87"	"90"	"5"	"2"	"3"	"1"	"1"	"0"	"1"	"1"	"2"	"3"	"4"	"17"	"34"	"25"	"853"	"0"	"0"	"853"	"0"
"227"	"209"	"22"	"97"	"579"	"6"	"1"	"0"	"6"	"0"	"1"	"0"	"1"	"1"	"2"	"9"	"0"	"6"	"1"	"732"	"0"	"3"	"735"	"0"
"228"	"210"	"395"	"6"	"27"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"14"	"22"	"471"	"0"	"1"	"472"	"0"
"229"	"211"	"270"	"105"	"392"	"8"	"1"	"1"	"4"	"1"	"1"	"1"	"2"	"2"	"3"	"11"	"9"	"32"	"3"	"846"	"0"	"2"	"848"	"0"
"230"	"212"	"82"	"282"	"254"	"5"	"0"	"1"	"1"	"0"	"3"	"2"	"2"	"4"	"9"	"15"	"16"	"19"	"5"	"700"	"0"	"15"	"715"	"0"
"231"	"213"	"299"	"91"	"139"	"1"	"1"	"3"	"0"	"1"	"1"	"1"	"0"	"2"	"4"	"5"	"6"	"6"	"1"	"561"	"0"	"1"	"562"	"0"
"232"	"214"	"228"	"90"	"263"	"4"	"0"	"0"	"3"	"0"	"2"	"0"	"0"	"1"	"2"	"9"	"5"	"13"	"4"	"624"	"0"	"1"	"625"	"0"
"233"	"215"	"444"	"24"	"303"	"11"	"5"	"5"	"0"	"7"	"6"	"3"	"5"	"7"	"8"	"18"	"13"	"37"	"15"	"911"	"0"	"8"	"919"	"0"
"234"	"216"	"151"	"14"	"243"	"7"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"5"	"2"	"428"	"0"	"4"	"432"	"0"
"235"	"217"	"307"	"39"	"234"	"6"	"0"	"3"	"0"	"2"	"4"	"0"	"7"	"2"	"8"	"18"	"9"	"36"	"6"	"681"	"0"	"7"	"688"	"0"
"236"	"218"	"87"	"10"	"334"	"4"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"13"	"4"	"13"	"7"	"478"	"0"	"3"	"481"	"0"
"237"	"219"	"218"	"62"	"390"	"5"	"0"	"0"	"1"	"0"	"3"	"2"	"2"	"8"	"3"	"19"	"6"	"33"	"12"	"764"	"0"	"15"	"779"	"0"
"238"	"220"	"12"	"118"	"336"	"4"	"2"	"0"	"2"	"1"	"1"	"0"	"3"	"3"	"2"	"11"	"1"	"32"	"1"	"529"	"0"	"1"	"530"	"0"
"239"	"221"	"13"	"112"	"209"	"1"	"3"	"0"	"1"	"1"	"0"	"1"	"2"	"2"	"2"	"4"	"7"	"10"	"1"	"369"	"0"	"5"	"374"	"0"
"240"	"222"	"42"	"118"	"233"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"3"	"9"	"20"	"10"	"26"	"1"	"470"	"0"	"5"	"475"	"0"
"241"	"223"	"51"	"114"	"484"	"5"	"0"	"0"	"2"	"1"	"2"	"0"	"2"	"0"	"0"	"6"	"2"	"9"	"0"	"678"	"0"	"1"	"679"	"0"
"242"	"224"	"8"	"191"	"334"	"9"	"3"	"1"	"7"	"1"	"2"	"4"	"8"	"6"	"5"	"13"	"10"	"30"	"2"	"634"	"0"	"24"	"658"	"0"
"243"	"225"	"36"	"82"	"392"	"13"	"3"	"1"	"3"	"2"	"5"	"2"	"2"	"0"	"3"	"6"	"6"	"8"	"8"	"572"	"0"	"13"	"585"	"0"
"244"	"226"	"34"	"246"	"270"	"1"	"1"	"2"	"3"	"2"	"0"	"2"	"1"	"2"	"2"	"16"	"5"	"4"	"2"	"593"	"0"	"3"	"596"	"0"
"245"	"227"	"1"	"45"	"359"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"1"	"12"	"1"	"4"	"2"	"432"	"0"	"0"	"432"	"0"
"246"	"228"	"18"	"488"	"124"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"0"	"5"	"7"	"55"	"1"	"706"	"0"	"3"	"709"	"0"
"247"	"229"	"47"	"127"	"587"	"5"	"0"	"3"	"2"	"0"	"1"	"1"	"1"	"1"	"1"	"9"	"3"	"4"	"12"	"804"	"0"	"7"	"811"	"0"
"248"	"230"	"42"	"131"	"638"	"9"	"2"	"4"	"7"	"1"	"0"	"4"	"3"	"2"	"2"	"9"	"2"	"11"	"5"	"872"	"0"	"4"	"876"	"0"
"249"	"231"	"6"	"88"	"410"	"9"	"3"	"0"	"1"	"0"	"3"	"1"	"3"	"2"	"5"	"8"	"3"	"8"	"10"	"560"	"0"	"8"	"568"	"0"
"250"	"232"	"29"	"60"	"118"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"3"	"216"	"0"	"1"	"217"	"0"
"251"	"233"	"115"	"35"	"170"	"3"	"0"	"0"	"1"	"3"	"3"	"0"	"2"	"3"	"0"	"6"	"4"	"6"	"1"	"352"	"0"	"3"	"355"	"0"
"252"	"234"	"43"	"77"	"265"	"4"	"1"	"0"	"3"	"0"	"1"	"0"	"1"	"1"	"0"	"5"	"4"	"2"	"9"	"416"	"0"	"5"	"421"	"0"
"253"	"235"	"38"	"115"	"315"	"7"	"4"	"1"	"5"	"1"	"0"	"0"	"3"	"0"	"2"	"5"	"2"	"6"	"5"	"509"	"0"	"1"	"510"	"0"
"254"	"235A"	"12"	"92"	"275"	"3"	"0"	"2"	"1"	"0"	"1"	"1"	"13"	"2"	"0"	"3"	"1"	"8"	"0"	"414"	"0"	"0"	"414"	"0"
"255"	"236"	"41"	"62"	"461"	"5"	"1"	"0"	"1"	"2"	"0"	"2"	"3"	"0"	"3"	"11"	"3"	"11"	"3"	"609"	"0"	"9"	"618"	"0"
"256"	"237"	"22"	"61"	"532"	"9"	"1"	"1"	"4"	"0"	"3"	"3"	"2"	"0"	"4"	"7"	"1"	"3"	"9"	"662"	"0"	"4"	"666"	"0"
"257"	"238"	"72"	"237"	"518"	"14"	"3"	"1"	"2"	"0"	"2"	"1"	"4"	"5"	"3"	"17"	"5"	"17"	"6"	"907"	"0"	"5"	"912"	"0"
"258"	"239"	"79"	"131"	"261"	"5"	"1"	"2"	"3"	"1"	"0"	"1"	"1"	"2"	"2"	"12"	"2"	"9"	"12"	"524"	"0"	"18"	"542"	"0"
"259"	"240"	"9"	"17"	"422"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"3"	"4"	"1"	"4"	"0"	"466"	"0"	"1"	"467"	"0"
"260"	"241"	"33"	"70"	"383"	"4"	"2"	"1"	"5"	"3"	"0"	"1"	"0"	"1"	"6"	"10"	"5"	"10"	"2"	"536"	"0"	"13"	"549"	"0"
"261"	"242"	"743"	"44"	"64"	"2"	"3"	"1"	"4"	"1"	"1"	"1"	"0"	"0"	"3"	"2"	"3"	"5"	"15"	"892"	"0"	"6"	"898"	"0"
"262"	"243"	"46"	"123"	"199"	"3"	"2"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"0"	"4"	"1"	"1"	"7"	"392"	"0"	"9"	"401"	"0"
"263"	"244"	"313"	"19"	"94"	"5"	"2"	"5"	"3"	"3"	"0"	"3"	"3"	"4"	"3"	"6"	"9"	"30"	"23"	"525"	"0"	"5"	"530"	"0"
"264"	"245"	"122"	"36"	"215"	"23"	"1"	"0"	"2"	"3"	"2"	"3"	"5"	"5"	"4"	"17"	"8"	"18"	"11"	"475"	"0"	"8"	"483"	"0"
"265"	"246"	"317"	"96"	"131"	"13"	"1"	"4"	"3"	"1"	"0"	"4"	"2"	"2"	"3"	"4"	"6"	"11"	"2"	"600"	"0"	"4"	"604"	"0"
"266"	"247"	"213"	"16"	"98"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"4"	"0"	"336"	"0"	"3"	"339"	"0"
"267"	"248"	"97"	"11"	"164"	"4"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"2"	"6"	"3"	"14"	"19"	"326"	"0"	"14"	"340"	"0"
"268"	"249"	"4"	"20"	"286"	"4"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"3"	"2"	"3"	"0"	"328"	"0"	"0"	"328"	"0"
"269"	"250"	"277"	"39"	"147"	"4"	"1"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"1"	"17"	"9"	"12"	"9"	"523"	"0"	"1"	"524"	"0"
"270"	"251"	"475"	"20"	"122"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"2"	"1"	"2"	"4"	"0"	"11"	"25"	"667"	"0"	"6"	"673"	"0"
"271"	"252"	"36"	"161"	"271"	"48"	"2"	"0"	"4"	"2"	"6"	"2"	"1"	"3"	"5"	"14"	"6"	"13"	"1"	"575"	"0"	"5"	"580"	"0"
"272"	"253"	"168"	"144"	"191"	"12"	"1"	"4"	"2"	"1"	"1"	"1"	"3"	"2"	"4"	"13"	"10"	"33"	"9"	"599"	"0"	"1"	"600"	"0"
"273"	"254"	"8"	"26"	"547"	"2"	"1"	"0"	"3"	"3"	"3"	"4"	"4"	"3"	"10"	"31"	"6"	"10"	"4"	"665"	"0"	"9"	"674"	"0"
"274"	"255"	"66"	"6"	"436"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"4"	"1"	"2"	"6"	"0"	"6"	"1"	"532"	"0"	"5"	"537"	"0"
"275"	"256"	"565"	"18"	"144"	"2"	"1"	"5"	"0"	"1"	"1"	"1"	"0"	"3"	"1"	"12"	"0"	"11"	"19"	"784"	"0"	"10"	"794"	"0"
"276"	"257"	"108"	"83"	"213"	"1"	"2"	"2"	"4"	"5"	"3"	"1"	"4"	"6"	"10"	"11"	"9"	"11"	"12"	"485"	"0"	"4"	"489"	"0"
"277"	"258"	"67"	"224"	"234"	"8"	"3"	"1"	"1"	"5"	"2"	"3"	"3"	"6"	"3"	"11"	"10"	"9"	"17"	"607"	"0"	"13"	"620"	"0"
"278"	"259"	"108"	"179"	"74"	"0"	"1"	"2"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"2"	"2"	"376"	"0"	"3"	"379"	"0"
"279"	"260"	"20"	"266"	"204"	"9"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"8"	"4"	"4"	"0"	"519"	"0"	"3"	"522"	"0"
"280"	"261"	"205"	"189"	"144"	"6"	"1"	"2"	"4"	"2"	"1"	"4"	"2"	"2"	"3"	"4"	"5"	"17"	"15"	"606"	"0"	"20"	"626"	"0"
"281"	"262"	"39"	"127"	"313"	"13"	"5"	"1"	"20"	"1"	"7"	"2"	"8"	"6"	"7"	"29"	"11"	"15"	"3"	"607"	"0"	"6"	"613"	"0"
"282"	"263"	"28"	"93"	"425"	"8"	"6"	"2"	"0"	"0"	"1"	"2"	"1"	"1"	"3"	"5"	"5"	"12"	"5"	"597"	"0"	"1"	"598"	"0"
"283"	"264"	"18"	"195"	"198"	"3"	"2"	"4"	"0"	"1"	"2"	"1"	"2"	"0"	"4"	"4"	"4"	"9"	"9"	"456"	"0"	"7"	"463"	"0"
"284"	"265"	"98"	"85"	"612"	"4"	"1"	"1"	"2"	"1"	"1"	"0"	"4"	"0"	"3"	"10"	"4"	"8"	"9"	"843"	"0"	"5"	"848"	"0"
"285"	"266"	"256"	"79"	"412"	"7"	"4"	"4"	"3"	"2"	"2"	"3"	"2"	"4"	"2"	"18"	"10"	"9"	"3"	"820"	"0"	"3"	"823"	"0"
"286"	"267"	"22"	"119"	"316"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"6"	"5"	"3"	"0"	"477"	"0"	"3"	"480"	"0"
"287"	"268"	"192"	"37"	"186"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"4"	"10"	"6"	"18"	"8"	"466"	"0"	"7"	"473"	"0"
