"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"106"	"10"	"132"	"113"	"301"	"5"	"4"	"0"	"3"	"1"	"0"	"5"	"2"	"4"	"2"	"6"	"4"	"8"	"17"	"9"	"9"	"6"	"5"	"646"	"0"	"6"	"652"	"0"
"120"	"107"	"12"	"98"	"1"	"93"	"2"	"1"	"0"	"7"	"0"	"0"	"1"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"0"	"0"	"219"	"0"
"121"	"108"	"120"	"148"	"3"	"396"	"5"	"3"	"2"	"8"	"0"	"0"	"2"	"1"	"6"	"0"	"3"	"7"	"7"	"2"	"0"	"3"	"2"	"0"	"718"	"0"	"3"	"721"	"0"
"122"	"109"	"15"	"97"	"1"	"446"	"1"	"2"	"1"	"12"	"0"	"0"	"1"	"0"	"3"	"1"	"1"	"2"	"1"	"0"	"0"	"4"	"0"	"1"	"589"	"0"	"3"	"592"	"0"
"123"	"110"	"14"	"116"	"1"	"336"	"2"	"2"	"0"	"1"	"0"	"2"	"2"	"2"	"4"	"0"	"0"	"2"	"1"	"2"	"0"	"7"	"0"	"1"	"495"	"0"	"0"	"495"	"0"
"124"	"111"	"43"	"284"	"1"	"335"	"5"	"8"	"1"	"7"	"0"	"0"	"3"	"4"	"16"	"8"	"18"	"10"	"2"	"3"	"1"	"5"	"2"	"0"	"756"	"0"	"2"	"758"	"0"
"125"	"112"	"22"	"125"	"125"	"299"	"7"	"8"	"1"	"2"	"5"	"1"	"2"	"5"	"20"	"10"	"21"	"10"	"1"	"5"	"5"	"5"	"3"	"0"	"682"	"0"	"1"	"683"	"0"
"126"	"113"	"43"	"300"	"5"	"43"	"3"	"1"	"0"	"5"	"1"	"0"	"1"	"1"	"1"	"4"	"6"	"2"	"0"	"2"	"1"	"1"	"0"	"0"	"420"	"0"	"0"	"420"	"0"
"127"	"114"	"61"	"573"	"4"	"112"	"3"	"0"	"0"	"16"	"1"	"1"	"0"	"2"	"2"	"1"	"17"	"9"	"2"	"8"	"0"	"1"	"0"	"2"	"815"	"0"	"2"	"817"	"0"
"128"	"115"	"16"	"94"	"1"	"292"	"2"	"0"	"1"	"7"	"1"	"0"	"0"	"2"	"6"	"1"	"7"	"1"	"2"	"3"	"2"	"1"	"0"	"1"	"440"	"0"	"0"	"440"	"0"
"129"	"116"	"33"	"107"	"3"	"414"	"4"	"1"	"1"	"6"	"1"	"2"	"6"	"1"	"14"	"3"	"6"	"4"	"1"	"4"	"1"	"4"	"1"	"1"	"618"	"0"	"3"	"621"	"0"
"130"	"117"	"30"	"90"	"4"	"368"	"5"	"2"	"1"	"7"	"0"	"2"	"3"	"6"	"12"	"2"	"1"	"3"	"1"	"1"	"1"	"2"	"0"	"0"	"541"	"0"	"2"	"543"	"0"
"131"	"118"	"20"	"107"	"47"	"328"	"7"	"7"	"3"	"1"	"0"	"1"	"1"	"0"	"8"	"2"	"12"	"1"	"2"	"7"	"5"	"11"	"2"	"2"	"574"	"0"	"4"	"578"	"0"
"132"	"119"	"35"	"91"	"4"	"461"	"4"	"4"	"1"	"14"	"4"	"0"	"0"	"5"	"17"	"2"	"4"	"7"	"0"	"2"	"2"	"1"	"2"	"1"	"661"	"0"	"2"	"663"	"0"
"133"	"120"	"93"	"273"	"6"	"173"	"3"	"3"	"0"	"20"	"1"	"1"	"1"	"0"	"3"	"1"	"5"	"2"	"1"	"2"	"1"	"2"	"0"	"1"	"592"	"0"	"0"	"592"	"0"
"134"	"121"	"507"	"144"	"6"	"75"	"4"	"2"	"1"	"11"	"0"	"1"	"2"	"4"	"4"	"11"	"21"	"17"	"19"	"5"	"4"	"3"	"2"	"11"	"854"	"0"	"8"	"862"	"0"
"135"	"122"	"191"	"158"	"3"	"32"	"2"	"0"	"0"	"5"	"1"	"0"	"1"	"3"	"2"	"1"	"5"	"1"	"1"	"3"	"0"	"1"	"1"	"0"	"411"	"0"	"2"	"413"	"0"
"136"	"123"	"64"	"295"	"0"	"166"	"2"	"1"	"2"	"49"	"1"	"1"	"1"	"6"	"10"	"4"	"8"	"9"	"3"	"6"	"1"	"1"	"0"	"0"	"630"	"0"	"3"	"633"	"0"
"137"	"124"	"153"	"241"	"55"	"126"	"8"	"3"	"2"	"55"	"3"	"1"	"3"	"6"	"16"	"4"	"37"	"11"	"8"	"5"	"4"	"6"	"0"	"1"	"748"	"0"	"7"	"755"	"0"
"138"	"125"	"475"	"141"	"6"	"78"	"4"	"2"	"3"	"2"	"0"	"1"	"0"	"0"	"3"	"7"	"30"	"13"	"12"	"2"	"2"	"3"	"0"	"0"	"784"	"0"	"2"	"786"	"0"
"139"	"126"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"
"140"	"127"	"14"	"214"	"45"	"134"	"3"	"3"	"0"	"2"	"1"	"0"	"0"	"1"	"4"	"4"	"26"	"7"	"4"	"2"	"1"	"3"	"3"	"0"	"471"	"0"	"1"	"472"	"0"
"141"	"128"	"19"	"609"	"4"	"170"	"7"	"1"	"1"	"0"	"2"	"2"	"1"	"0"	"9"	"3"	"37"	"0"	"3"	"20"	"1"	"11"	"2"	"2"	"904"	"0"	"2"	"906"	"0"
"142"	"129"	"71"	"99"	"2"	"92"	"3"	"3"	"1"	"24"	"4"	"0"	"0"	"4"	"7"	"8"	"59"	"19"	"4"	"2"	"2"	"0"	"1"	"2"	"407"	"0"	"3"	"410"	"0"
"143"	"130"	"13"	"108"	"45"	"37"	"2"	"9"	"5"	"4"	"3"	"1"	"3"	"1"	"3"	"2"	"131"	"11"	"2"	"0"	"1"	"0"	"3"	"0"	"384"	"0"	"3"	"387"	"0"
"144"	"131"	"99"	"110"	"153"	"64"	"3"	"2"	"0"	"7"	"2"	"1"	"1"	"0"	"1"	"0"	"2"	"3"	"1"	"2"	"1"	"0"	"1"	"0"	"453"	"0"	"0"	"453"	"0"
"145"	"132"	"27"	"161"	"14"	"183"	"5"	"2"	"0"	"4"	"3"	"2"	"4"	"2"	"8"	"4"	"6"	"10"	"4"	"4"	"2"	"0"	"3"	"0"	"448"	"0"	"2"	"450"	"0"
"146"	"133"	"26"	"259"	"3"	"109"	"2"	"0"	"3"	"19"	"1"	"2"	"2"	"4"	"6"	"2"	"2"	"5"	"6"	"7"	"22"	"4"	"3"	"1"	"488"	"0"	"4"	"492"	"0"
"147"	"134"	"51"	"136"	"6"	"242"	"2"	"1"	"4"	"4"	"0"	"0"	"2"	"2"	"13"	"7"	"9"	"5"	"3"	"3"	"1"	"3"	"3"	"2"	"499"	"0"	"3"	"502"	"0"
"148"	"135"	"130"	"132"	"9"	"117"	"2"	"1"	"4"	"2"	"1"	"2"	"1"	"5"	"14"	"4"	"13"	"17"	"7"	"5"	"4"	"2"	"1"	"4"	"477"	"0"	"5"	"482"	"0"
"149"	"136"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"150"	"137"	"6"	"3"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"0"	"15"	"0"
"151"	"138"	"2"	"42"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"8"	"109"	"9"	"0"	"1"	"0"	"0"	"0"	"2"	"180"	"0"	"0"	"180"	"0"
"152"	"139"	"271"	"103"	"28"	"32"	"2"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"2"	"1"	"4"	"4"	"3"	"3"	"1"	"1"	"0"	"0"	"461"	"0"	"2"	"463"	"0"
"153"	"140"	"9"	"167"	"6"	"54"	"1"	"1"	"1"	"5"	"2"	"0"	"0"	"2"	"4"	"2"	"5"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"263"	"0"	"0"	"263"	"0"
"154"	"141"	"47"	"17"	"30"	"91"	"7"	"1"	"0"	"1"	"2"	"1"	"4"	"1"	"8"	"4"	"32"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"252"	"0"	"2"	"254"	"0"
"155"	"142"	"130"	"57"	"2"	"85"	"4"	"0"	"1"	"9"	"2"	"3"	"2"	"4"	"8"	"3"	"7"	"15"	"1"	"0"	"0"	"1"	"0"	"0"	"334"	"0"	"0"	"334"	"0"
"156"	"143"	"109"	"65"	"115"	"110"	"5"	"2"	"1"	"10"	"3"	"2"	"2"	"7"	"9"	"9"	"7"	"7"	"5"	"1"	"5"	"0"	"1"	"1"	"476"	"0"	"5"	"481"	"0"
"157"	"144"	"290"	"22"	"4"	"29"	"7"	"6"	"2"	"1"	"4"	"3"	"3"	"5"	"9"	"9"	"19"	"36"	"9"	"0"	"0"	"1"	"0"	"0"	"459"	"0"	"2"	"461"	"0"
"158"	"145"	"17"	"366"	"11"	"56"	"1"	"0"	"1"	"5"	"1"	"2"	"3"	"3"	"4"	"3"	"18"	"9"	"8"	"9"	"2"	"4"	"2"	"1"	"526"	"0"	"1"	"527"	"0"
"159"	"146"	"18"	"118"	"3"	"32"	"4"	"6"	"3"	"32"	"4"	"4"	"2"	"6"	"5"	"5"	"36"	"11"	"1"	"6"	"1"	"0"	"0"	"1"	"298"	"0"	"2"	"300"	"0"
"160"	"147"	"18"	"221"	"4"	"53"	"1"	"4"	"0"	"4"	"1"	"1"	"1"	"1"	"2"	"3"	"2"	"5"	"0"	"5"	"1"	"0"	"0"	"0"	"327"	"0"	"1"	"328"	"0"
"161"	"148"	"6"	"172"	"5"	"71"	"4"	"2"	"0"	"22"	"1"	"2"	"4"	"0"	"6"	"0"	"7"	"3"	"1"	"2"	"0"	"1"	"0"	"0"	"309"	"0"	"1"	"310"	"0"
"162"	"149"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"163"	"150"	"48"	"120"	"9"	"96"	"0"	"5"	"2"	"24"	"2"	"3"	"2"	"3"	"9"	"5"	"12"	"7"	"1"	"1"	"0"	"0"	"1"	"1"	"351"	"0"	"1"	"352"	"0"
"164"	"151"	"37"	"179"	"120"	"81"	"5"	"7"	"1"	"11"	"2"	"3"	"7"	"3"	"10"	"8"	"25"	"18"	"3"	"3"	"5"	"0"	"0"	"4"	"532"	"0"	"8"	"540"	"0"
"165"	"152"	"373"	"226"	"7"	"166"	"2"	"1"	"0"	"6"	"1"	"0"	"1"	"2"	"14"	"2"	"6"	"16"	"7"	"7"	"5"	"8"	"1"	"5"	"856"	"0"	"4"	"860"	"0"
"166"	"153"	"303"	"22"	"1"	"16"	"2"	"2"	"1"	"4"	"2"	"0"	"0"	"2"	"0"	"0"	"2"	"10"	"3"	"1"	"0"	"1"	"0"	"0"	"372"	"0"	"1"	"373"	"0"
"167"	"154"	"56"	"158"	"6"	"73"	"3"	"0"	"2"	"7"	"2"	"0"	"5"	"2"	"6"	"3"	"9"	"9"	"0"	"5"	"1"	"0"	"1"	"3"	"351"	"0"	"1"	"352"	"0"
"168"	"155"	"414"	"21"	"1"	"35"	"1"	"4"	"0"	"2"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"483"	"0"	"0"	"483"	"0"
"169"	"156"	"17"	"410"	"3"	"90"	"3"	"4"	"3"	"10"	"2"	"0"	"2"	"3"	"1"	"4"	"15"	"7"	"2"	"5"	"0"	"1"	"1"	"0"	"583"	"0"	"1"	"584"	"0"
"170"	"157"	"267"	"40"	"10"	"126"	"5"	"2"	"2"	"6"	"5"	"3"	"0"	"2"	"7"	"3"	"13"	"13"	"6"	"3"	"0"	"2"	"0"	"2"	"517"	"0"	"4"	"521"	"0"
"171"	"158"	"236"	"43"	"0"	"8"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"1"	"1"	"0"	"1"	"9"	"7"	"1"	"0"	"4"	"1"	"0"	"317"	"0"	"2"	"319"	"0"
"172"	"159"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"
"173"	"160"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"174"	"161"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"175"	"162"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"176"	"163"	"72"	"88"	"4"	"34"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"11"	"13"	"2"	"3"	"0"	"0"	"0"	"2"	"236"	"0"	"1"	"237"	"0"
"177"	"164"	"52"	"230"	"4"	"36"	"3"	"3"	"2"	"4"	"3"	"4"	"2"	"1"	"9"	"5"	"66"	"8"	"2"	"5"	"1"	"0"	"0"	"1"	"441"	"0"	"4"	"445"	"0"
"178"	"165"	"102"	"203"	"7"	"156"	"6"	"7"	"1"	"9"	"3"	"1"	"0"	"1"	"6"	"3"	"54"	"8"	"5"	"2"	"0"	"0"	"3"	"1"	"578"	"0"	"2"	"580"	"0"
"179"	"166"	"10"	"91"	"4"	"279"	"1"	"3"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"0"	"8"	"0"	"1"	"406"	"0"	"0"	"406"	"0"
"180"	"167"	"35"	"78"	"9"	"192"	"3"	"1"	"0"	"2"	"0"	"0"	"2"	"2"	"3"	"5"	"152"	"7"	"6"	"3"	"1"	"5"	"1"	"2"	"509"	"0"	"3"	"512"	"0"
"181"	"168"	"286"	"5"	"1"	"44"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"340"	"0"	"1"	"341"	"0"
"182"	"169"	"174"	"35"	"2"	"21"	"0"	"1"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"245"	"0"	"1"	"246"	"0"
"183"	"170"	"355"	"22"	"4"	"14"	"2"	"3"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"5"	"6"	"9"	"0"	"0"	"1"	"0"	"1"	"426"	"0"	"4"	"430"	"0"
"184"	"171"	"191"	"57"	"14"	"62"	"4"	"3"	"8"	"4"	"2"	"2"	"6"	"4"	"9"	"4"	"7"	"11"	"3"	"6"	"1"	"3"	"1"	"2"	"404"	"0"	"1"	"405"	"0"
"185"	"172"	"10"	"224"	"2"	"256"	"2"	"3"	"65"	"3"	"1"	"0"	"0"	"0"	"3"	"1"	"3"	"2"	"3"	"0"	"0"	"1"	"0"	"0"	"579"	"0"	"0"	"579"	"0"
"186"	"173"	"69"	"62"	"8"	"236"	"5"	"4"	"2"	"1"	"2"	"5"	"2"	"0"	"17"	"3"	"80"	"11"	"1"	"3"	"1"	"5"	"1"	"0"	"518"	"0"	"7"	"525"	"0"
"187"	"174"	"201"	"8"	"2"	"17"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"18"	"6"	"2"	"1"	"0"	"0"	"1"	"0"	"263"	"0"	"2"	"265"	"0"
"188"	"175"	"235"	"10"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"249"	"0"	"0"	"249"	"0"
"189"	"176"	"15"	"368"	"2"	"181"	"1"	"0"	"1"	"6"	"0"	"0"	"0"	"1"	"3"	"4"	"5"	"6"	"3"	"1"	"1"	"0"	"2"	"0"	"600"	"0"	"1"	"601"	"0"
"190"	"177"	"49"	"146"	"3"	"142"	"5"	"3"	"3"	"4"	"2"	"2"	"4"	"7"	"10"	"9"	"44"	"14"	"2"	"2"	"2"	"2"	"1"	"2"	"458"	"0"	"2"	"460"	"0"
"191"	"178"	"112"	"90"	"3"	"15"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"2"	"1"	"4"	"6"	"1"	"3"	"1"	"0"	"1"	"0"	"244"	"0"	"1"	"245"	"0"
"192"	"179"	"222"	"41"	"8"	"14"	"3"	"0"	"0"	"4"	"4"	"1"	"1"	"1"	"1"	"1"	"11"	"12"	"5"	"3"	"4"	"0"	"0"	"4"	"340"	"0"	"1"	"341"	"0"
"193"	"180"	"60"	"75"	"2"	"82"	"1"	"0"	"2"	"1"	"0"	"1"	"2"	"4"	"8"	"2"	"49"	"7"	"7"	"8"	"4"	"2"	"0"	"3"	"320"	"0"	"4"	"324"	"0"
"194"	"181"	"29"	"280"	"5"	"237"	"7"	"5"	"1"	"5"	"1"	"2"	"5"	"2"	"11"	"1"	"19"	"9"	"2"	"3"	"1"	"5"	"1"	"0"	"631"	"0"	"3"	"634"	"0"
"195"	"182"	"231"	"163"	"4"	"25"	"13"	"2"	"0"	"1"	"6"	"0"	"2"	"1"	"2"	"1"	"4"	"22"	"20"	"13"	"2"	"2"	"2"	"2"	"518"	"0"	"4"	"522"	"0"
"196"	"183"	"73"	"116"	"1"	"42"	"2"	"4"	"1"	"0"	"1"	"0"	"1"	"2"	"2"	"3"	"35"	"14"	"3"	"2"	"1"	"3"	"0"	"2"	"308"	"0"	"0"	"308"	"0"
"197"	"184"	"100"	"24"	"23"	"37"	"2"	"8"	"1"	"7"	"3"	"0"	"5"	"1"	"5"	"6"	"71"	"17"	"9"	"2"	"1"	"4"	"1"	"3"	"330"	"0"	"6"	"336"	"0"
"198"	"185"	"2"	"225"	"1"	"24"	"1"	"2"	"1"	"5"	"1"	"0"	"1"	"0"	"2"	"4"	"109"	"4"	"1"	"2"	"0"	"0"	"0"	"0"	"385"	"0"	"1"	"386"	"0"
"199"	"186"	"7"	"250"	"1"	"119"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"0"	"1"	"29"	"5"	"0"	"3"	"0"	"0"	"0"	"1"	"422"	"0"	"0"	"422"	"0"
"200"	"187"	"13"	"38"	"25"	"162"	"9"	"3"	"0"	"1"	"3"	"0"	"2"	"4"	"11"	"1"	"32"	"8"	"1"	"2"	"2"	"0"	"0"	"1"	"318"	"0"	"0"	"318"	"0"
"201"	"188"	"0"	"160"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"8"	"1"	"0"	"1"	"1"	"175"	"0"	"0"	"175"	"0"
"202"	"189"	"81"	"27"	"3"	"78"	"3"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"6"	"6"	"97"	"13"	"5"	"4"	"2"	"2"	"1"	"2"	"341"	"0"	"6"	"347"	"0"
"203"	"190"	"12"	"159"	"5"	"203"	"5"	"1"	"1"	"2"	"7"	"5"	"0"	"1"	"7"	"1"	"1"	"10"	"2"	"8"	"5"	"5"	"1"	"4"	"445"	"0"	"7"	"452"	"0"
"204"	"191"	"67"	"174"	"13"	"88"	"1"	"2"	"2"	"4"	"2"	"0"	"2"	"3"	"6"	"5"	"12"	"9"	"4"	"2"	"4"	"0"	"1"	"1"	"402"	"0"	"2"	"404"	"0"
"205"	"192"	"71"	"116"	"12"	"75"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"2"	"5"	"1"	"20"	"5"	"3"	"4"	"1"	"0"	"1"	"0"	"322"	"0"	"0"	"322"	"0"
"206"	"193"	"55"	"217"	"3"	"141"	"2"	"8"	"1"	"14"	"0"	"1"	"6"	"1"	"5"	"5"	"41"	"7"	"0"	"2"	"1"	"4"	"0"	"1"	"515"	"0"	"1"	"516"	"0"
"207"	"194"	"22"	"105"	"10"	"109"	"3"	"3"	"3"	"21"	"5"	"0"	"4"	"0"	"2"	"1"	"72"	"1"	"2"	"3"	"2"	"1"	"1"	"1"	"371"	"0"	"0"	"371"	"0"
"208"	"195"	"38"	"171"	"9"	"125"	"2"	"4"	"1"	"37"	"1"	"1"	"2"	"1"	"6"	"3"	"12"	"4"	"2"	"4"	"3"	"1"	"0"	"0"	"427"	"0"	"1"	"428"	"0"
"209"	"196"	"5"	"111"	"1"	"45"	"2"	"1"	"0"	"72"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"1"	"3"	"2"	"0"	"0"	"0"	"1"	"250"	"0"	"1"	"251"	"0"
"210"	"197"	"59"	"202"	"3"	"56"	"1"	"3"	"1"	"3"	"1"	"0"	"2"	"1"	"1"	"4"	"123"	"6"	"1"	"3"	"1"	"0"	"0"	"0"	"471"	"0"	"0"	"471"	"0"
"211"	"198"	"8"	"65"	"2"	"116"	"4"	"2"	"0"	"3"	"2"	"1"	"7"	"1"	"11"	"1"	"7"	"6"	"3"	"3"	"1"	"3"	"1"	"3"	"250"	"0"	"7"	"257"	"0"
"212"	"199"	"4"	"247"	"3"	"60"	"3"	"3"	"0"	"13"	"0"	"0"	"0"	"0"	"3"	"1"	"19"	"7"	"2"	"3"	"0"	"1"	"1"	"0"	"370"	"0"	"3"	"373"	"0"
"213"	"200"	"161"	"74"	"3"	"176"	"2"	"1"	"1"	"10"	"0"	"0"	"0"	"0"	"3"	"0"	"5"	"5"	"7"	"3"	"0"	"1"	"0"	"1"	"453"	"0"	"2"	"455"	"0"
"214"	"201"	"82"	"89"	"2"	"28"	"1"	"0"	"0"	"6"	"2"	"2"	"1"	"2"	"1"	"2"	"22"	"4"	"3"	"1"	"0"	"1"	"1"	"0"	"250"	"0"	"3"	"253"	"0"
"215"	"202"	"3"	"89"	"0"	"82"	"0"	"0"	"1"	"34"	"2"	"2"	"2"	"3"	"6"	"0"	"5"	"15"	"1"	"0"	"3"	"3"	"0"	"1"	"252"	"0"	"0"	"252"	"0"
"216"	"203"	"44"	"187"	"3"	"51"	"4"	"2"	"1"	"27"	"0"	"0"	"0"	"1"	"4"	"0"	"5"	"6"	"0"	"0"	"0"	"0"	"0"	"1"	"336"	"0"	"2"	"338"	"0"
"217"	"204"	"43"	"97"	"47"	"39"	"4"	"2"	"3"	"15"	"4"	"2"	"3"	"2"	"4"	"5"	"82"	"6"	"2"	"4"	"1"	"2"	"0"	"3"	"370"	"0"	"4"	"374"	"0"
"218"	"205"	"281"	"80"	"3"	"17"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"4"	"3"	"0"	"1"	"0"	"0"	"1"	"399"	"0"	"2"	"401"	"0"
"219"	"206"	"99"	"172"	"3"	"141"	"6"	"2"	"2"	"8"	"2"	"2"	"1"	"6"	"6"	"3"	"7"	"12"	"3"	"2"	"1"	"0"	"4"	"0"	"482"	"0"	"7"	"489"	"0"
"220"	"207"	"18"	"317"	"7"	"215"	"9"	"3"	"2"	"48"	"3"	"0"	"3"	"0"	"7"	"1"	"1"	"0"	"2"	"4"	"1"	"4"	"2"	"0"	"647"	"0"	"5"	"652"	"0"
"221"	"208"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"222"	"209"	"14"	"101"	"6"	"157"	"6"	"2"	"1"	"4"	"0"	"0"	"4"	"3"	"11"	"9"	"27"	"4"	"0"	"1"	"2"	"2"	"1"	"2"	"357"	"0"	"0"	"357"	"0"
"223"	"210"	"78"	"158"	"6"	"30"	"140"	"5"	"6"	"53"	"0"	"0"	"3"	"1"	"2"	"2"	"1"	"9"	"1"	"0"	"2"	"2"	"2"	"4"	"505"	"0"	"0"	"505"	"0"
"224"	"211"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"225"	"212"	"16"	"135"	"6"	"183"	"4"	"0"	"1"	"9"	"2"	"0"	"1"	"0"	"3"	"1"	"3"	"3"	"0"	"4"	"4"	"0"	"2"	"0"	"377"	"0"	"0"	"377"	"0"
"226"	"213"	"193"	"29"	"5"	"87"	"5"	"0"	"1"	"5"	"1"	"0"	"0"	"5"	"12"	"3"	"6"	"11"	"6"	"3"	"0"	"2"	"0"	"2"	"376"	"0"	"1"	"377"	"0"
"227"	"214"	"37"	"387"	"9"	"135"	"3"	"2"	"1"	"16"	"2"	"1"	"1"	"5"	"11"	"4"	"21"	"12"	"2"	"12"	"2"	"2"	"0"	"0"	"665"	"0"	"2"	"667"	"0"
"228"	"215"	"5"	"163"	"10"	"112"	"0"	"0"	"0"	"23"	"2"	"0"	"2"	"0"	"3"	"4"	"6"	"9"	"2"	"1"	"0"	"2"	"0"	"0"	"344"	"0"	"2"	"346"	"0"
"229"	"216"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"230"	"217"	"76"	"155"	"7"	"193"	"2"	"4"	"1"	"20"	"2"	"2"	"4"	"0"	"7"	"1"	"1"	"4"	"6"	"3"	"1"	"1"	"0"	"2"	"492"	"0"	"1"	"493"	"0"
"231"	"218"	"18"	"284"	"5"	"128"	"11"	"6"	"2"	"15"	"0"	"2"	"0"	"1"	"3"	"6"	"9"	"8"	"0"	"3"	"7"	"2"	"1"	"2"	"513"	"0"	"3"	"516"	"0"
"232"	"219"	"5"	"4"	"1"	"86"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"1"	"0"	"2"	"4"	"2"	"0"	"0"	"117"	"0"	"0"	"117"	"0"
"233"	"220"	"98"	"61"	"3"	"134"	"9"	"4"	"4"	"372"	"6"	"6"	"4"	"5"	"8"	"0"	"2"	"5"	"8"	"2"	"5"	"4"	"0"	"1"	"741"	"0"	"6"	"747"	"0"
"234"	"221"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"235"	"222"	"71"	"180"	"27"	"258"	"5"	"5"	"2"	"14"	"5"	"0"	"3"	"5"	"7"	"9"	"4"	"6"	"3"	"5"	"42"	"8"	"2"	"2"	"663"	"0"	"5"	"668"	"0"
"236"	"223"	"5"	"132"	"1"	"123"	"3"	"0"	"2"	"98"	"1"	"2"	"0"	"2"	"4"	"2"	"7"	"0"	"1"	"4"	"4"	"0"	"0"	"1"	"392"	"0"	"3"	"395"	"0"
"237"	"224"	"12"	"213"	"10"	"127"	"3"	"3"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"7"	"3"	"2"	"2"	"5"	"0"	"3"	"1"	"0"	"400"	"0"	"3"	"403"	"0"
