"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"168"	"336"	"18"	"5"	"128"	"5"	"5"	"2"	"4"	"0"	"0"	"2"	"505"	"0"	"20"	"525"	"0"
"193"	"169"	"245"	"28"	"6"	"347"	"3"	"9"	"2"	"6"	"2"	"7"	"1"	"656"	"0"	"8"	"664"	"0"
"194"	"170"	"195"	"58"	"10"	"345"	"7"	"17"	"4"	"9"	"7"	"11"	"13"	"676"	"0"	"31"	"707"	"0"
"195"	"171"	"224"	"34"	"15"	"270"	"7"	"25"	"10"	"18"	"9"	"8"	"14"	"634"	"0"	"34"	"668"	"0"
"196"	"172"	"292"	"20"	"1"	"96"	"1"	"11"	"2"	"4"	"6"	"1"	"2"	"436"	"0"	"4"	"440"	"0"
"197"	"173"	"106"	"29"	"9"	"207"	"6"	"36"	"0"	"6"	"13"	"12"	"9"	"433"	"0"	"24"	"457"	"0"
"198"	"174"	"30"	"7"	"7"	"298"	"4"	"10"	"1"	"1"	"2"	"3"	"0"	"363"	"0"	"3"	"366"	"0"
"199"	"175"	"266"	"86"	"5"	"226"	"6"	"48"	"5"	"5"	"6"	"4"	"5"	"662"	"0"	"18"	"680"	"0"
"200"	"176"	"267"	"10"	"5"	"444"	"7"	"11"	"4"	"9"	"11"	"13"	"2"	"783"	"0"	"11"	"794"	"0"
"201"	"177"	"373"	"32"	"10"	"337"	"11"	"34"	"10"	"14"	"18"	"11"	"4"	"854"	"0"	"21"	"875"	"0"
"202"	"178"	"75"	"10"	"7"	"354"	"8"	"7"	"8"	"2"	"14"	"3"	"0"	"488"	"0"	"11"	"499"	"0"
"203"	"179"	"102"	"11"	"9"	"347"	"8"	"9"	"4"	"4"	"7"	"7"	"5"	"513"	"0"	"10"	"523"	"0"
"204"	"180"	"512"	"79"	"11"	"108"	"5"	"60"	"7"	"6"	"4"	"6"	"10"	"808"	"0"	"10"	"818"	"0"
"205"	"181"	"224"	"95"	"15"	"205"	"6"	"97"	"8"	"13"	"12"	"9"	"19"	"703"	"0"	"26"	"729"	"0"
"206"	"182"	"157"	"59"	"4"	"333"	"5"	"66"	"6"	"10"	"10"	"6"	"6"	"662"	"0"	"18"	"680"	"0"
"207"	"183"	"295"	"17"	"3"	"328"	"4"	"7"	"0"	"5"	"4"	"3"	"3"	"669"	"0"	"9"	"678"	"0"
"208"	"184"	"113"	"125"	"7"	"208"	"13"	"132"	"17"	"17"	"13"	"10"	"8"	"663"	"0"	"14"	"677"	"0"
"209"	"185"	"321"	"11"	"4"	"113"	"5"	"5"	"2"	"1"	"10"	"6"	"9"	"487"	"0"	"19"	"506"	"0"
"210"	"185A"	"280"	"7"	"1"	"17"	"0"	"1"	"2"	"1"	"1"	"1"	"3"	"314"	"0"	"3"	"317"	"0"
"211"	"186"	"141"	"8"	"11"	"327"	"9"	"7"	"6"	"11"	"17"	"10"	"10"	"557"	"0"	"29"	"586"	"0"
"212"	"187"	"188"	"30"	"2"	"103"	"1"	"12"	"0"	"1"	"4"	"1"	"0"	"342"	"0"	"1"	"343"	"0"
"213"	"188"	"144"	"25"	"8"	"312"	"12"	"5"	"5"	"4"	"10"	"6"	"1"	"532"	"0"	"7"	"539"	"0"
"214"	"189"	"233"	"25"	"5"	"182"	"4"	"3"	"3"	"1"	"3"	"5"	"1"	"465"	"0"	"8"	"473"	"0"
"215"	"190"	"366"	"7"	"0"	"10"	"2"	"2"	"2"	"2"	"3"	"1"	"1"	"396"	"0"	"2"	"398"	"0"
"216"	"191"	"469"	"23"	"17"	"202"	"14"	"9"	"8"	"5"	"9"	"3"	"0"	"759"	"0"	"22"	"781"	"0"
"217"	"192"	"437"	"24"	"8"	"283"	"6"	"23"	"3"	"5"	"12"	"3"	"8"	"812"	"0"	"28"	"840"	"0"
"218"	"193"	"183"	"14"	"9"	"223"	"5"	"17"	"5"	"10"	"5"	"3"	"3"	"477"	"0"	"3"	"480"	"0"
"219"	"194"	"213"	"16"	"4"	"235"	"7"	"7"	"3"	"11"	"5"	"7"	"9"	"517"	"0"	"17"	"534"	"0"
"220"	"195"	"430"	"22"	"6"	"259"	"7"	"7"	"5"	"5"	"9"	"7"	"7"	"764"	"0"	"22"	"786"	"0"
"221"	"196"	"200"	"43"	"6"	"393"	"7"	"40"	"2"	"33"	"10"	"5"	"7"	"746"	"0"	"9"	"755"	"0"
"222"	"197"	"49"	"21"	"4"	"373"	"16"	"22"	"1"	"14"	"7"	"6"	"11"	"524"	"0"	"32"	"556"	"0"
"223"	"198"	"32"	"39"	"4"	"440"	"9"	"32"	"9"	"15"	"15"	"8"	"4"	"607"	"0"	"20"	"627"	"0"
"224"	"199"	"507"	"47"	"19"	"64"	"4"	"20"	"6"	"6"	"3"	"1"	"2"	"679"	"0"	"17"	"696"	"0"
"225"	"200"	"40"	"41"	"2"	"244"	"6"	"18"	"1"	"5"	"3"	"2"	"3"	"365"	"0"	"3"	"368"	"0"
"226"	"201"	"107"	"13"	"7"	"311"	"9"	"17"	"5"	"19"	"14"	"7"	"8"	"517"	"0"	"20"	"537"	"0"
"227"	"202"	"45"	"50"	"5"	"235"	"1"	"30"	"3"	"23"	"6"	"4"	"1"	"403"	"0"	"13"	"416"	"0"
"228"	"203"	"220"	"128"	"9"	"370"	"14"	"44"	"9"	"9"	"8"	"7"	"6"	"824"	"0"	"20"	"844"	"0"
"229"	"204"	"382"	"31"	"3"	"149"	"3"	"9"	"2"	"8"	"1"	"1"	"4"	"593"	"0"	"10"	"603"	"0"
"230"	"205"	"269"	"25"	"1"	"197"	"5"	"23"	"6"	"6"	"7"	"2"	"8"	"549"	"0"	"5"	"554"	"0"
"231"	"206"	"141"	"76"	"8"	"277"	"7"	"44"	"5"	"4"	"4"	"2"	"5"	"573"	"0"	"3"	"576"	"0"
"232"	"207"	"393"	"36"	"5"	"215"	"4"	"15"	"7"	"8"	"6"	"7"	"8"	"704"	"0"	"8"	"712"	"0"
"233"	"208"	"142"	"15"	"4"	"442"	"4"	"12"	"29"	"4"	"5"	"2"	"1"	"660"	"0"	"10"	"670"	"0"
"234"	"209"	"92"	"5"	"6"	"260"	"4"	"3"	"3"	"5"	"3"	"3"	"1"	"385"	"0"	"6"	"391"	"0"
"235"	"210"	"309"	"12"	"8"	"220"	"3"	"6"	"4"	"7"	"2"	"4"	"3"	"578"	"0"	"19"	"597"	"0"
"236"	"211"	"121"	"42"	"4"	"203"	"6"	"49"	"4"	"7"	"5"	"3"	"4"	"448"	"0"	"4"	"452"	"0"
"237"	"212"	"219"	"34"	"10"	"286"	"7"	"19"	"8"	"12"	"14"	"5"	"14"	"628"	"0"	"31"	"659"	"0"
"238"	"213"	"57"	"27"	"10"	"461"	"6"	"16"	"3"	"4"	"10"	"2"	"6"	"602"	"0"	"6"	"608"	"0"
"239"	"214"	"264"	"59"	"4"	"227"	"11"	"43"	"8"	"13"	"9"	"14"	"18"	"670"	"0"	"32"	"702"	"0"
"240"	"215"	"162"	"10"	"8"	"247"	"2"	"11"	"5"	"6"	"6"	"4"	"7"	"468"	"0"	"28"	"496"	"0"
"241"	"216"	"140"	"11"	"7"	"280"	"11"	"7"	"6"	"15"	"11"	"4"	"8"	"500"	"0"	"19"	"519"	"0"
"242"	"217"	"243"	"28"	"14"	"205"	"5"	"2"	"3"	"13"	"7"	"4"	"6"	"530"	"0"	"10"	"540"	"0"
"243"	"218"	"89"	"35"	"9"	"462"	"14"	"27"	"9"	"10"	"10"	"8"	"3"	"676"	"0"	"16"	"692"	"0"
"244"	"219"	"284"	"87"	"18"	"216"	"10"	"70"	"8"	"7"	"4"	"2"	"2"	"708"	"0"	"9"	"717"	"0"
"245"	"220"	"108"	"24"	"6"	"357"	"6"	"40"	"4"	"9"	"3"	"4"	"15"	"576"	"0"	"20"	"596"	"0"
"246"	"221"	"832"	"21"	"5"	"1"	"0"	"1"	"2"	"0"	"0"	"1"	"3"	"866"	"0"	"9"	"875"	"0"
"247"	"222"	"142"	"11"	"13"	"344"	"10"	"19"	"12"	"11"	"14"	"13"	"9"	"598"	"0"	"25"	"623"	"0"
"248"	"223"	"28"	"4"	"2"	"276"	"0"	"2"	"1"	"4"	"1"	"1"	"1"	"320"	"0"	"7"	"327"	"0"
"249"	"224"	"77"	"137"	"2"	"49"	"2"	"61"	"6"	"9"	"1"	"6"	"10"	"360"	"0"	"10"	"370"	"0"
"250"	"Grand Total"	"44586"	"10095"	"1709"	"55436"	"1572"	"6829"	"1053"	"1948"	"1461"	"1276"	"1301"	"127266"	"0"	"3282"	"130548"	"0"
"251"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
