"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"182"	"166"	"82"	"195"	"14"	"2"	"1"	"1"	"0"	"0"	"2"	"0"	"5"	"6"	"308"	"0"	"8"	"316"	"0"
"183"	"167"	"168"	"245"	"44"	"4"	"1"	"11"	"3"	"2"	"2"	"1"	"4"	"2"	"487"	"0"	"11"	"498"	"0"
"184"	"168"	"404"	"349"	"59"	"2"	"1"	"3"	"1"	"0"	"2"	"2"	"4"	"5"	"832"	"0"	"24"	"856"	"0"
"185"	"169"	"485"	"461"	"62"	"1"	"2"	"3"	"1"	"1"	"3"	"5"	"0"	"5"	"1029"	"0"	"26"	"1055"	"0"
"186"	"170"	"70"	"288"	"92"	"1"	"1"	"5"	"1"	"0"	"1"	"0"	"1"	"4"	"464"	"0"	"6"	"470"	"0"
"187"	"171"	"151"	"474"	"69"	"1"	"1"	"2"	"1"	"0"	"1"	"1"	"0"	"2"	"703"	"0"	"7"	"710"	"0"
"188"	"172"	"125"	"642"	"35"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"7"	"5"	"820"	"0"	"10"	"830"	"0"
"189"	"173"	"97"	"367"	"30"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"499"	"0"	"3"	"502"	"0"
"190"	"174"	"152"	"426"	"78"	"1"	"1"	"5"	"0"	"0"	"1"	"2"	"2"	"2"	"670"	"0"	"4"	"674"	"0"
"191"	"175"	"84"	"179"	"37"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"306"	"0"	"6"	"312"	"0"
"192"	"176"	"211"	"381"	"69"	"4"	"0"	"2"	"0"	"1"	"0"	"1"	"5"	"2"	"676"	"0"	"13"	"689"	"0"
"193"	"177"	"125"	"258"	"48"	"3"	"0"	"2"	"1"	"2"	"0"	"0"	"4"	"6"	"449"	"0"	"7"	"456"	"0"
"194"	"178"	"275"	"512"	"125"	"2"	"0"	"2"	"2"	"0"	"1"	"2"	"8"	"14"	"943"	"0"	"26"	"969"	"0"
"195"	"179"	"109"	"486"	"152"	"4"	"2"	"3"	"1"	"0"	"1"	"1"	"7"	"9"	"775"	"0"	"13"	"788"	"0"
"196"	"180"	"153"	"513"	"279"	"6"	"2"	"5"	"1"	"2"	"4"	"0"	"2"	"3"	"970"	"0"	"9"	"979"	"0"
"197"	"181"	"150"	"218"	"249"	"2"	"2"	"10"	"0"	"4"	"3"	"1"	"3"	"1"	"643"	"0"	"5"	"648"	"0"
"198"	"182"	"54"	"208"	"106"	"4"	"1"	"4"	"0"	"0"	"1"	"0"	"3"	"3"	"384"	"0"	"6"	"390"	"0"
"199"	"183"	"136"	"245"	"92"	"6"	"0"	"2"	"0"	"0"	"1"	"0"	"3"	"4"	"489"	"0"	"15"	"504"	"0"
"200"	"184"	"90"	"362"	"80"	"3"	"0"	"5"	"0"	"1"	"1"	"1"	"2"	"4"	"549"	"0"	"5"	"554"	"0"
"201"	"185"	"105"	"407"	"25"	"3"	"0"	"21"	"0"	"0"	"0"	"0"	"0"	"1"	"562"	"0"	"4"	"566"	"0"
"202"	"186"	"562"	"191"	"74"	"5"	"0"	"3"	"2"	"0"	"2"	"1"	"3"	"1"	"844"	"0"	"7"	"851"	"0"
"203"	"187"	"151"	"198"	"90"	"2"	"1"	"7"	"0"	"1"	"1"	"0"	"4"	"9"	"464"	"0"	"8"	"472"	"0"
"204"	"188"	"318"	"161"	"137"	"1"	"2"	"7"	"2"	"0"	"1"	"0"	"3"	"2"	"634"	"0"	"12"	"646"	"0"
"205"	"189"	"236"	"336"	"78"	"1"	"1"	"4"	"3"	"0"	"1"	"0"	"12"	"14"	"686"	"0"	"27"	"713"	"0"
"206"	"190"	"171"	"244"	"165"	"8"	"0"	"1"	"2"	"0"	"1"	"1"	"5"	"2"	"600"	"0"	"9"	"609"	"0"
"207"	"191"	"262"	"239"	"257"	"11"	"3"	"4"	"5"	"0"	"3"	"3"	"10"	"6"	"803"	"0"	"23"	"826"	"0"
"208"	"192"	"79"	"545"	"81"	"3"	"1"	"5"	"0"	"3"	"0"	"1"	"1"	"2"	"721"	"0"	"5"	"726"	"0"
"209"	"193"	"120"	"308"	"49"	"0"	"0"	"3"	"1"	"2"	"0"	"1"	"0"	"1"	"485"	"0"	"2"	"487"	"0"
"210"	"194"	"71"	"304"	"197"	"7"	"2"	"2"	"0"	"0"	"0"	"0"	"6"	"1"	"590"	"0"	"6"	"596"	"0"
"211"	"195"	"417"	"354"	"214"	"5"	"0"	"1"	"0"	"1"	"1"	"0"	"6"	"3"	"1002"	"0"	"15"	"1017"	"0"
"212"	"196"	"136"	"303"	"427"	"16"	"3"	"5"	"4"	"4"	"5"	"2"	"14"	"7"	"926"	"0"	"11"	"937"	"0"
"213"	"197"	"39"	"97"	"205"	"7"	"2"	"3"	"0"	"1"	"1"	"3"	"9"	"11"	"378"	"0"	"6"	"384"	"0"
"214"	"198"	"94"	"159"	"299"	"5"	"3"	"2"	"1"	"1"	"3"	"1"	"15"	"6"	"589"	"0"	"11"	"600"	"0"
"215"	"199"	"43"	"35"	"254"	"4"	"0"	"2"	"0"	"0"	"1"	"2"	"10"	"4"	"355"	"0"	"21"	"376"	"0"
"216"	"200"	"86"	"148"	"424"	"6"	"0"	"0"	"2"	"3"	"1"	"7"	"14"	"10"	"701"	"0"	"14"	"715"	"0"
"217"	"201"	"154"	"440"	"146"	"5"	"1"	"3"	"1"	"1"	"1"	"7"	"9"	"2"	"770"	"0"	"19"	"789"	"0"
"218"	"202"	"144"	"116"	"142"	"6"	"1"	"1"	"3"	"6"	"3"	"4"	"7"	"9"	"442"	"0"	"23"	"465"	"0"
"219"	"203"	"125"	"275"	"46"	"4"	"4"	"1"	"0"	"4"	"1"	"1"	"7"	"12"	"480"	"0"	"19"	"499"	"0"
"220"	"203A"	"101"	"351"	"43"	"25"	"0"	"3"	"1"	"2"	"1"	"1"	"6"	"3"	"537"	"0"	"2"	"539"	"0"
"221"	"204"	"103"	"543"	"38"	"1"	"10"	"6"	"3"	"0"	"3"	"3"	"11"	"13"	"734"	"0"	"40"	"774"	"0"
"222"	"205"	"30"	"489"	"42"	"1"	"0"	"3"	"0"	"0"	"1"	"1"	"4"	"2"	"573"	"0"	"6"	"579"	"0"
"223"	"206"	"30"	"467"	"26"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"5"	"533"	"0"	"19"	"552"	"0"
"224"	"207"	"211"	"272"	"156"	"4"	"1"	"7"	"4"	"2"	"0"	"4"	"7"	"3"	"671"	"0"	"19"	"690"	"0"
"225"	"208"	"169"	"212"	"210"	"4"	"0"	"4"	"0"	"0"	"4"	"2"	"13"	"6"	"624"	"0"	"15"	"639"	"0"
"226"	"209"	"446"	"122"	"13"	"3"	"4"	"2"	"1"	"2"	"3"	"2"	"4"	"6"	"608"	"0"	"20"	"628"	"0"
"227"	"209A"	"416"	"94"	"15"	"4"	"0"	"2"	"3"	"2"	"2"	"2"	"2"	"3"	"545"	"0"	"14"	"559"	"0"
"228"	"210"	"238"	"183"	"62"	"5"	"2"	"6"	"7"	"5"	"2"	"6"	"14"	"21"	"551"	"0"	"54"	"605"	"0"
"229"	"210A"	"303"	"90"	"65"	"0"	"4"	"4"	"3"	"1"	"2"	"4"	"3"	"11"	"490"	"0"	"25"	"515"	"0"
"230"	"211"	"489"	"86"	"18"	"6"	"1"	"1"	"2"	"1"	"4"	"4"	"1"	"4"	"617"	"0"	"51"	"668"	"0"
"231"	"211A"	"325"	"43"	"9"	"1"	"0"	"1"	"5"	"0"	"0"	"0"	"2"	"9"	"395"	"0"	"28"	"423"	"0"
"232"	"212"	"36"	"112"	"294"	"10"	"1"	"2"	"0"	"4"	"4"	"4"	"8"	"9"	"484"	"0"	"11"	"495"	"0"
"233"	"212A"	"47"	"88"	"322"	"2"	"1"	"3"	"2"	"1"	"1"	"5"	"9"	"4"	"485"	"0"	"9"	"494"	"0"
"234"	"213"	"260"	"308"	"320"	"3"	"1"	"6"	"3"	"1"	"2"	"2"	"9"	"10"	"925"	"0"	"33"	"958"	"0"
"235"	"214"	"357"	"64"	"42"	"5"	"2"	"7"	"5"	"9"	"6"	"4"	"8"	"2"	"511"	"0"	"25"	"536"	"0"
"236"	"214A"	"332"	"95"	"45"	"6"	"5"	"7"	"8"	"2"	"2"	"2"	"7"	"10"	"521"	"0"	"12"	"533"	"0"
"237"	"215"	"293"	"234"	"79"	"14"	"5"	"6"	"2"	"3"	"3"	"8"	"7"	"7"	"661"	"0"	"23"	"684"	"0"
"238"	"216"	"66"	"148"	"24"	"0"	"0"	"5"	"0"	"0"	"0"	"1"	"1"	"1"	"246"	"0"	"2"	"248"	"0"
"239"	"217"	"62"	"596"	"75"	"4"	"1"	"7"	"0"	"0"	"0"	"0"	"2"	"8"	"755"	"0"	"7"	"762"	"0"
"240"	"218"	"206"	"532"	"78"	"2"	"0"	"3"	"0"	"0"	"1"	"1"	"5"	"6"	"834"	"0"	"7"	"841"	"0"
"241"	"219"	"59"	"218"	"32"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"3"	"1"	"318"	"0"	"0"	"318"	"0"
"242"	"Grand Total"	"45529"	"68278"	"29636"	"1082"	"329"	"841"	"342"	"283"	"532"	"478"	"1472"	"1338"	"150140"	"0"	"3431"	"153571"	"0"
"243"	"Place:BAZAR SAMITI, BEGUSARAI"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"244"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"245"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"246"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
