"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"112"	"66"	"200"	"9"	"141"	"4"	"14"	"2"	"6"	"7"	"3"	"3"	"4"	"12"	"8"	"16"	"17"	"8"	"4"	"1"	"525"	"0"	"3"	"528"	"0"
"134"	"113"	"32"	"71"	"11"	"479"	"18"	"1"	"2"	"1"	"3"	"3"	"1"	"3"	"5"	"2"	"2"	"11"	"1"	"3"	"6"	"655"	"0"	"6"	"661"	"0"
"135"	"114"	"65"	"213"	"16"	"222"	"6"	"4"	"1"	"1"	"5"	"3"	"5"	"10"	"10"	"9"	"7"	"26"	"10"	"8"	"5"	"626"	"0"	"5"	"631"	"0"
"136"	"115"	"21"	"221"	"8"	"93"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"1"	"0"	"3"	"2"	"360"	"0"	"0"	"360"	"0"
"137"	"116"	"64"	"151"	"8"	"167"	"8"	"5"	"3"	"3"	"10"	"5"	"3"	"6"	"11"	"17"	"16"	"15"	"1"	"3"	"2"	"498"	"0"	"3"	"501"	"0"
"138"	"117"	"26"	"497"	"4"	"59"	"2"	"7"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"5"	"8"	"1"	"2"	"5"	"2"	"624"	"0"	"1"	"625"	"0"
"139"	"118"	"79"	"130"	"9"	"300"	"8"	"3"	"3"	"5"	"3"	"5"	"10"	"3"	"7"	"17"	"3"	"7"	"11"	"2"	"12"	"617"	"0"	"4"	"621"	"0"
"140"	"119"	"69"	"104"	"3"	"367"	"14"	"10"	"1"	"2"	"1"	"2"	"2"	"3"	"6"	"9"	"1"	"4"	"4"	"1"	"9"	"612"	"0"	"4"	"616"	"0"
"141"	"120"	"38"	"132"	"8"	"189"	"7"	"14"	"1"	"4"	"3"	"1"	"0"	"1"	"1"	"103"	"6"	"3"	"6"	"3"	"2"	"522"	"0"	"2"	"524"	"0"
"142"	"121"	"59"	"53"	"9"	"445"	"7"	"6"	"6"	"2"	"7"	"0"	"2"	"2"	"5"	"21"	"4"	"4"	"4"	"1"	"1"	"638"	"0"	"1"	"639"	"0"
"143"	"122"	"121"	"208"	"11"	"271"	"10"	"4"	"7"	"3"	"8"	"6"	"5"	"3"	"10"	"6"	"6"	"6"	"20"	"5"	"1"	"711"	"0"	"6"	"717"	"0"
"144"	"123"	"22"	"199"	"2"	"257"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"2"	"4"	"2"	"1"	"495"	"0"	"4"	"499"	"0"
"145"	"124"	"59"	"643"	"14"	"52"	"3"	"4"	"34"	"3"	"0"	"3"	"2"	"1"	"7"	"3"	"14"	"19"	"5"	"5"	"3"	"874"	"0"	"3"	"877"	"0"
"146"	"125"	"25"	"299"	"11"	"74"	"1"	"0"	"6"	"0"	"3"	"3"	"2"	"4"	"2"	"4"	"15"	"3"	"3"	"10"	"1"	"466"	"0"	"2"	"468"	"0"
"147"	"126"	"33"	"119"	"6"	"250"	"4"	"2"	"8"	"3"	"8"	"4"	"5"	"5"	"10"	"12"	"12"	"14"	"3"	"0"	"1"	"499"	"0"	"2"	"501"	"0"
"148"	"127"	"17"	"25"	"2"	"475"	"3"	"4"	"0"	"1"	"6"	"2"	"2"	"3"	"7"	"1"	"2"	"9"	"1"	"0"	"0"	"560"	"0"	"6"	"566"	"0"
"149"	"128"	"7"	"21"	"6"	"391"	"7"	"2"	"1"	"1"	"5"	"6"	"2"	"4"	"15"	"4"	"2"	"11"	"3"	"0"	"0"	"488"	"0"	"8"	"496"	"0"
"150"	"129"	"5"	"4"	"3"	"199"	"4"	"2"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"226"	"0"	"4"	"230"	"0"
"151"	"130"	"55"	"40"	"10"	"264"	"8"	"8"	"3"	"2"	"7"	"2"	"8"	"2"	"5"	"11"	"2"	"8"	"1"	"1"	"1"	"438"	"0"	"4"	"442"	"0"
"152"	"131"	"12"	"241"	"8"	"197"	"5"	"1"	"1"	"0"	"2"	"1"	"2"	"0"	"4"	"5"	"6"	"8"	"2"	"3"	"0"	"498"	"0"	"0"	"498"	"0"
"153"	"132"	"18"	"464"	"9"	"17"	"4"	"0"	"2"	"1"	"0"	"4"	"2"	"0"	"2"	"8"	"22"	"15"	"2"	"6"	"1"	"577"	"0"	"3"	"580"	"0"
"154"	"133"	"27"	"101"	"8"	"295"	"2"	"2"	"2"	"0"	"3"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"1"	"0"	"447"	"0"	"2"	"449"	"0"
"155"	"133A"	"93"	"77"	"3"	"235"	"5"	"2"	"0"	"0"	"1"	"3"	"1"	"0"	"2"	"2"	"0"	"2"	"3"	"1"	"5"	"435"	"0"	"0"	"435"	"0"
"156"	"134"	"70"	"176"	"10"	"100"	"7"	"3"	"2"	"6"	"7"	"8"	"5"	"4"	"5"	"5"	"14"	"18"	"5"	"4"	"1"	"450"	"0"	"4"	"454"	"0"
"157"	"134A"	"49"	"178"	"6"	"149"	"2"	"1"	"1"	"3"	"3"	"2"	"0"	"0"	"2"	"0"	"2"	"1"	"1"	"3"	"0"	"403"	"0"	"0"	"403"	"0"
"158"	"135"	"74"	"154"	"6"	"424"	"6"	"10"	"1"	"4"	"3"	"2"	"3"	"3"	"9"	"9"	"7"	"12"	"34"	"14"	"10"	"785"	"0"	"15"	"800"	"0"
"159"	"136"	"31"	"184"	"10"	"113"	"3"	"3"	"0"	"1"	"4"	"3"	"3"	"1"	"3"	"8"	"8"	"6"	"4"	"2"	"1"	"388"	"0"	"2"	"390"	"0"
"160"	"136A"	"25"	"79"	"4"	"185"	"5"	"3"	"2"	"2"	"2"	"1"	"3"	"1"	"2"	"1"	"1"	"3"	"3"	"3"	"0"	"325"	"0"	"0"	"325"	"0"
"161"	"137"	"23"	"34"	"3"	"330"	"7"	"5"	"0"	"1"	"3"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"411"	"0"	"5"	"416"	"0"
"162"	"138"	"13"	"34"	"2"	"262"	"8"	"2"	"1"	"2"	"7"	"2"	"1"	"3"	"4"	"4"	"3"	"3"	"1"	"4"	"2"	"358"	"0"	"0"	"358"	"0"
"163"	"139"	"164"	"198"	"13"	"310"	"15"	"5"	"3"	"2"	"9"	"8"	"5"	"1"	"5"	"5"	"4"	"11"	"11"	"8"	"2"	"779"	"0"	"0"	"779"	"0"
"164"	"140"	"20"	"125"	"13"	"372"	"13"	"2"	"2"	"7"	"11"	"15"	"4"	"7"	"19"	"19"	"12"	"37"	"6"	"1"	"0"	"685"	"0"	"4"	"689"	"0"
"165"	"141"	"69"	"169"	"15"	"344"	"13"	"9"	"8"	"5"	"3"	"5"	"2"	"4"	"6"	"4"	"3"	"6"	"12"	"1"	"7"	"685"	"0"	"10"	"695"	"0"
"166"	"142"	"64"	"141"	"10"	"232"	"5"	"6"	"3"	"2"	"3"	"3"	"1"	"2"	"12"	"21"	"7"	"12"	"9"	"7"	"1"	"541"	"0"	"17"	"558"	"0"
"167"	"143"	"21"	"97"	"13"	"392"	"12"	"1"	"2"	"4"	"16"	"10"	"5"	"11"	"21"	"11"	"11"	"19"	"12"	"1"	"0"	"659"	"0"	"2"	"661"	"0"
"168"	"144"	"12"	"22"	"4"	"264"	"4"	"5"	"0"	"3"	"6"	"1"	"4"	"3"	"11"	"3"	"3"	"8"	"15"	"1"	"2"	"371"	"0"	"3"	"374"	"0"
"169"	"145"	"84"	"254"	"8"	"140"	"7"	"2"	"2"	"4"	"1"	"3"	"1"	"2"	"2"	"10"	"5"	"5"	"12"	"10"	"9"	"561"	"0"	"9"	"570"	"0"
"170"	"146"	"41"	"87"	"6"	"309"	"5"	"3"	"1"	"17"	"6"	"0"	"5"	"0"	"8"	"5"	"2"	"2"	"10"	"8"	"1"	"516"	"0"	"2"	"518"	"0"
"171"	"147"	"115"	"82"	"11"	"299"	"12"	"10"	"6"	"16"	"3"	"4"	"3"	"2"	"3"	"4"	"4"	"13"	"5"	"3"	"2"	"597"	"0"	"4"	"601"	"0"
"172"	"148"	"242"	"113"	"8"	"115"	"6"	"9"	"9"	"4"	"4"	"3"	"4"	"8"	"6"	"6"	"6"	"32"	"31"	"11"	"11"	"628"	"0"	"14"	"642"	"0"
"173"	"148A"	"285"	"37"	"1"	"146"	"5"	"11"	"8"	"2"	"3"	"5"	"1"	"8"	"5"	"9"	"7"	"23"	"14"	"2"	"4"	"576"	"0"	"9"	"585"	"0"
"174"	"149"	"67"	"86"	"10"	"278"	"7"	"9"	"5"	"2"	"11"	"6"	"9"	"5"	"11"	"10"	"7"	"27"	"19"	"6"	"6"	"581"	"0"	"12"	"593"	"0"
"175"	"150"	"39"	"82"	"5"	"362"	"11"	"4"	"0"	"1"	"10"	"4"	"3"	"2"	"9"	"2"	"1"	"7"	"12"	"3"	"0"	"557"	"0"	"2"	"559"	"0"
"176"	"151"	"27"	"37"	"2"	"351"	"2"	"9"	"3"	"1"	"3"	"2"	"2"	"1"	"7"	"0"	"2"	"5"	"1"	"0"	"1"	"456"	"0"	"1"	"457"	"0"
"177"	"152"	"15"	"213"	"12"	"224"	"9"	"2"	"1"	"1"	"3"	"8"	"2"	"2"	"13"	"14"	"15"	"17"	"0"	"2"	"2"	"555"	"0"	"8"	"563"	"0"
"178"	"153"	"34"	"166"	"10"	"230"	"4"	"3"	"2"	"3"	"3"	"0"	"1"	"1"	"4"	"5"	"2"	"5"	"8"	"7"	"3"	"491"	"0"	"6"	"497"	"0"
"179"	"154"	"67"	"343"	"8"	"93"	"4"	"3"	"2"	"1"	"1"	"7"	"6"	"7"	"9"	"10"	"16"	"26"	"7"	"3"	"2"	"615"	"0"	"4"	"619"	"0"
"180"	"155"	"14"	"177"	"3"	"11"	"0"	"0"	"1"	"32"	"1"	"0"	"2"	"0"	"0"	"1"	"3"	"8"	"2"	"2"	"1"	"258"	"0"	"3"	"261"	"0"
"181"	"156"	"9"	"153"	"7"	"199"	"0"	"6"	"2"	"15"	"6"	"0"	"0"	"2"	"4"	"4"	"6"	"10"	"0"	"3"	"0"	"426"	"0"	"2"	"428"	"0"
"182"	"157"	"38"	"330"	"21"	"155"	"9"	"4"	"1"	"1"	"5"	"3"	"1"	"4"	"8"	"14"	"15"	"15"	"5"	"10"	"4"	"643"	"0"	"12"	"655"	"0"
"183"	"158"	"59"	"126"	"12"	"444"	"11"	"3"	"2"	"1"	"7"	"4"	"0"	"6"	"11"	"6"	"3"	"7"	"8"	"12"	"4"	"726"	"0"	"21"	"747"	"0"
"184"	"159"	"174"	"43"	"2"	"360"	"9"	"16"	"4"	"10"	"5"	"8"	"5"	"5"	"11"	"10"	"7"	"14"	"43"	"11"	"9"	"746"	"0"	"19"	"765"	"0"
"185"	"160"	"56"	"30"	"7"	"251"	"8"	"0"	"2"	"1"	"3"	"1"	"1"	"2"	"3"	"0"	"5"	"6"	"4"	"0"	"0"	"380"	"0"	"1"	"381"	"0"
"186"	"161"	"11"	"18"	"3"	"200"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"4"	"0"	"0"	"245"	"0"	"1"	"246"	"0"
"187"	"162"	"20"	"114"	"2"	"173"	"3"	"0"	"3"	"1"	"6"	"5"	"3"	"4"	"19"	"10"	"14"	"7"	"3"	"0"	"0"	"387"	"0"	"5"	"392"	"0"
"188"	"163"	"90"	"141"	"8"	"448"	"13"	"5"	"4"	"3"	"5"	"4"	"0"	"3"	"10"	"3"	"1"	"8"	"12"	"3"	"1"	"762"	"0"	"3"	"765"	"0"
"189"	"164"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"190"	"165"	"41"	"226"	"10"	"289"	"9"	"4"	"2"	"2"	"0"	"5"	"3"	"3"	"15"	"10"	"9"	"22"	"3"	"5"	"3"	"661"	"0"	"11"	"672"	"0"
"191"	"166"	"43"	"55"	"4"	"169"	"0"	"2"	"0"	"1"	"1"	"0"	"3"	"0"	"3"	"2"	"2"	"4"	"5"	"0"	"2"	"296"	"0"	"2"	"298"	"0"
"192"	"167"	"52"	"121"	"14"	"264"	"6"	"1"	"2"	"0"	"3"	"2"	"1"	"0"	"6"	"2"	"3"	"5"	"13"	"5"	"3"	"503"	"0"	"13"	"516"	"0"
"193"	"168"	"46"	"225"	"17"	"208"	"7"	"4"	"1"	"0"	"2"	"1"	"2"	"2"	"3"	"6"	"2"	"5"	"12"	"7"	"5"	"555"	"0"	"9"	"564"	"0"
"194"	"169"	"53"	"264"	"9"	"207"	"5"	"4"	"2"	"0"	"4"	"2"	"2"	"0"	"7"	"3"	"3"	"1"	"7"	"0"	"4"	"577"	"0"	"3"	"580"	"0"
"195"	"170"	"49"	"177"	"9"	"337"	"13"	"13"	"2"	"2"	"2"	"4"	"4"	"3"	"5"	"1"	"4"	"3"	"11"	"2"	"3"	"644"	"0"	"7"	"651"	"0"
"196"	"171"	"216"	"270"	"9"	"173"	"5"	"5"	"9"	"4"	"11"	"2"	"6"	"5"	"13"	"16"	"17"	"16"	"11"	"6"	"3"	"797"	"0"	"9"	"806"	"0"
"197"	"172"	"209"	"95"	"6"	"266"	"9"	"9"	"5"	"2"	"3"	"2"	"5"	"4"	"4"	"6"	"7"	"4"	"33"	"15"	"8"	"692"	"0"	"13"	"705"	"0"
"198"	"173"	"58"	"281"	"13"	"235"	"6"	"6"	"2"	"3"	"3"	"4"	"2"	"4"	"4"	"4"	"9"	"9"	"4"	"7"	"2"	"656"	"0"	"11"	"667"	"0"
"199"	"174"	"37"	"21"	"0"	"172"	"2"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"240"	"0"	"4"	"244"	"0"
"200"	"175"	"123"	"202"	"5"	"176"	"4"	"4"	"1"	"1"	"2"	"3"	"0"	"4"	"2"	"5"	"23"	"10"	"3"	"7"	"3"	"578"	"0"	"7"	"585"	"0"
"201"	"176"	"81"	"353"	"5"	"118"	"0"	"0"	"1"	"0"	"4"	"1"	"1"	"2"	"3"	"3"	"11"	"4"	"0"	"0"	"0"	"587"	"0"	"0"	"587"	"0"
"202"	"177"	"18"	"73"	"8"	"282"	"10"	"2"	"3"	"0"	"5"	"3"	"3"	"2"	"9"	"7"	"4"	"18"	"2"	"1"	"1"	"451"	"0"	"3"	"454"	"0"
"203"	"178"	"38"	"28"	"2"	"306"	"5"	"2"	"3"	"0"	"2"	"2"	"1"	"1"	"5"	"0"	"1"	"1"	"1"	"1"	"0"	"399"	"0"	"2"	"401"	"0"
"204"	"179"	"59"	"206"	"18"	"390"	"7"	"6"	"1"	"3"	"2"	"1"	"3"	"1"	"8"	"5"	"7"	"11"	"5"	"2"	"2"	"737"	"0"	"2"	"739"	"0"
"205"	"180"	"199"	"128"	"7"	"476"	"9"	"9"	"9"	"3"	"7"	"3"	"2"	"5"	"11"	"6"	"5"	"13"	"1"	"1"	"0"	"894"	"0"	"8"	"902"	"0"
"206"	"181"	"69"	"122"	"8"	"310"	"10"	"7"	"2"	"3"	"2"	"4"	"0"	"1"	"0"	"1"	"1"	"12"	"7"	"2"	"1"	"562"	"0"	"4"	"566"	"0"
"207"	"182"	"108"	"328"	"14"	"274"	"5"	"9"	"5"	"1"	"1"	"7"	"5"	"2"	"3"	"6"	"9"	"22"	"8"	"7"	"1"	"815"	"0"	"13"	"828"	"0"
"208"	"183"	"94"	"630"	"9"	"20"	"0"	"2"	"5"	"0"	"1"	"3"	"1"	"1"	"1"	"1"	"6"	"3"	"11"	"9"	"2"	"799"	"0"	"2"	"801"	"0"
"209"	"184"	"112"	"290"	"15"	"331"	"7"	"9"	"5"	"5"	"11"	"6"	"6"	"4"	"2"	"10"	"5"	"9"	"8"	"7"	"4"	"846"	"0"	"3"	"849"	"0"
"210"	"185"	"42"	"149"	"5"	"74"	"1"	"2"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"1"	"4"	"1"	"5"	"0"	"290"	"0"	"2"	"292"	"0"
"211"	"186"	"220"	"456"	"8"	"6"	"3"	"6"	"4"	"3"	"1"	"1"	"0"	"2"	"5"	"3"	"24"	"4"	"16"	"14"	"1"	"777"	"0"	"3"	"780"	"0"
"212"	"187"	"123"	"283"	"3"	"3"	"3"	"5"	"2"	"1"	"1"	"1"	"0"	"3"	"0"	"1"	"7"	"5"	"9"	"5"	"4"	"459"	"0"	"1"	"460"	"0"
"213"	"188"	"66"	"225"	"2"	"559"	"4"	"0"	"3"	"1"	"2"	"3"	"0"	"1"	"2"	"2"	"0"	"1"	"1"	"1"	"0"	"873"	"0"	"2"	"875"	"0"
"214"	"189"	"50"	"179"	"11"	"174"	"3"	"2"	"1"	"1"	"6"	"1"	"1"	"2"	"7"	"1"	"8"	"36"	"3"	"5"	"1"	"492"	"0"	"4"	"496"	"0"
"215"	"190"	"112"	"309"	"11"	"214"	"5"	"3"	"7"	"0"	"7"	"6"	"2"	"2"	"3"	"3"	"11"	"12"	"0"	"3"	"0"	"710"	"0"	"1"	"711"	"0"
"216"	"191"	"37"	"293"	"5"	"89"	"1"	"0"	"3"	"1"	"0"	"3"	"1"	"1"	"1"	"0"	"2"	"1"	"7"	"4"	"3"	"452"	"0"	"1"	"453"	"0"
"217"	"192"	"92"	"92"	"6"	"187"	"2"	"5"	"3"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"2"	"3"	"1"	"0"	"0"	"399"	"0"	"1"	"400"	"0"
"218"	"193"	"309"	"66"	"10"	"286"	"6"	"7"	"6"	"4"	"2"	"4"	"1"	"5"	"7"	"5"	"5"	"11"	"32"	"14"	"6"	"786"	"0"	"6"	"792"	"0"
"219"	"194"	"57"	"51"	"7"	"365"	"6"	"4"	"2"	"0"	"2"	"0"	"1"	"0"	"13"	"0"	"2"	"4"	"1"	"1"	"0"	"516"	"0"	"0"	"516"	"0"
"220"	"195"	"55"	"407"	"7"	"56"	"6"	"6"	"1"	"2"	"7"	"3"	"2"	"2"	"8"	"5"	"6"	"31"	"10"	"22"	"12"	"648"	"0"	"8"	"656"	"0"
"221"	"196"	"61"	"39"	"10"	"372"	"10"	"3"	"1"	"0"	"8"	"5"	"3"	"3"	"2"	"4"	"4"	"1"	"15"	"8"	"4"	"553"	"0"	"4"	"557"	"0"
"222"	"197"	"72"	"238"	"4"	"162"	"6"	"2"	"3"	"0"	"0"	"2"	"1"	"3"	"7"	"2"	"2"	"6"	"3"	"1"	"2"	"516"	"0"	"1"	"517"	"0"
"223"	"198"	"40"	"395"	"12"	"43"	"4"	"5"	"0"	"0"	"1"	"3"	"0"	"0"	"1"	"1"	"0"	"3"	"4"	"1"	"1"	"514"	"0"	"1"	"515"	"0"
"224"	"199"	"46"	"110"	"5"	"308"	"7"	"4"	"4"	"3"	"4"	"2"	"1"	"6"	"13"	"3"	"12"	"11"	"10"	"8"	"1"	"558"	"0"	"16"	"574"	"0"
"225"	"200"	"45"	"77"	"7"	"246"	"12"	"2"	"3"	"2"	"3"	"5"	"4"	"2"	"22"	"8"	"6"	"16"	"5"	"4"	"1"	"470"	"0"	"11"	"481"	"0"
"226"	"201"	"14"	"101"	"3"	"210"	"7"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"6"	"2"	"0"	"4"	"2"	"2"	"0"	"355"	"0"	"6"	"361"	"0"
"227"	"202"	"85"	"130"	"13"	"354"	"6"	"1"	"10"	"5"	"4"	"5"	"6"	"11"	"15"	"5"	"13"	"18"	"10"	"5"	"4"	"700"	"0"	"5"	"705"	"0"
"228"	"203"	"31"	"312"	"15"	"234"	"5"	"3"	"3"	"6"	"2"	"5"	"2"	"7"	"20"	"6"	"14"	"20"	"5"	"24"	"7"	"721"	"0"	"20"	"741"	"0"
"229"	"204"	"169"	"309"	"11"	"360"	"23"	"13"	"7"	"6"	"5"	"6"	"4"	"2"	"8"	"10"	"12"	"13"	"7"	"3"	"6"	"974"	"0"	"12"	"986"	"0"
"230"	"205"	"27"	"229"	"14"	"225"	"9"	"3"	"3"	"4"	"9"	"2"	"1"	"3"	"9"	"3"	"13"	"13"	"2"	"6"	"5"	"580"	"0"	"8"	"588"	"0"
"231"	"206"	"56"	"401"	"20"	"36"	"5"	"7"	"2"	"1"	"2"	"0"	"1"	"1"	"0"	"9"	"16"	"18"	"4"	"10"	"4"	"593"	"0"	"3"	"596"	"0"
"232"	"207"	"12"	"73"	"14"	"167"	"9"	"8"	"3"	"4"	"3"	"4"	"4"	"1"	"2"	"1"	"2"	"2"	"2"	"0"	"0"	"311"	"0"	"0"	"311"	"0"
"233"	"208"	"48"	"62"	"7"	"503"	"25"	"12"	"2"	"0"	"6"	"4"	"3"	"0"	"8"	"1"	"5"	"11"	"27"	"12"	"11"	"747"	"0"	"15"	"762"	"0"
"234"	"209"	"46"	"204"	"1"	"223"	"5"	"3"	"1"	"6"	"7"	"0"	"1"	"2"	"6"	"0"	"3"	"8"	"5"	"1"	"0"	"522"	"0"	"3"	"525"	"0"
"235"	"210"	"106"	"45"	"6"	"370"	"9"	"5"	"2"	"0"	"1"	"1"	"1"	"2"	"2"	"3"	"0"	"3"	"3"	"0"	"1"	"560"	"0"	"0"	"560"	"0"
"236"	"211"	"26"	"574"	"13"	"145"	"6"	"3"	"3"	"2"	"5"	"4"	"2"	"3"	"16"	"4"	"30"	"21"	"4"	"25"	"2"	"888"	"0"	"13"	"901"	"0"
"237"	"212"	"36"	"39"	"5"	"294"	"5"	"3"	"4"	"1"	"3"	"4"	"3"	"2"	"11"	"1"	"4"	"5"	"10"	"7"	"5"	"442"	"0"	"5"	"447"	"0"
"238"	"213"	"40"	"73"	"6"	"491"	"2"	"3"	"0"	"0"	"3"	"1"	"4"	"2"	"4"	"1"	"0"	"4"	"4"	"1"	"0"	"639"	"0"	"1"	"640"	"0"
"239"	"214"	"99"	"258"	"8"	"193"	"8"	"6"	"0"	"3"	"5"	"7"	"2"	"3"	"4"	"0"	"5"	"1"	"5"	"4"	"0"	"611"	"0"	"1"	"612"	"0"
"240"	"215"	"23"	"146"	"4"	"52"	"1"	"1"	"0"	"0"	"2"	"0"	"2"	"2"	"2"	"2"	"4"	"5"	"1"	"0"	"0"	"247"	"0"	"1"	"248"	"0"
"241"	"216"	"27"	"239"	"14"	"235"	"14"	"7"	"3"	"1"	"5"	"4"	"2"	"10"	"11"	"3"	"19"	"18"	"5"	"13"	"1"	"631"	"0"	"8"	"639"	"0"
"242"	"217"	"40"	"405"	"8"	"169"	"3"	"3"	"2"	"3"	"4"	"3"	"1"	"0"	"2"	"4"	"5"	"0"	"0"	"4"	"0"	"656"	"0"	"2"	"658"	"0"
"243"	"218"	"135"	"212"	"20"	"167"	"14"	"20"	"3"	"2"	"6"	"3"	"10"	"6"	"8"	"8"	"9"	"15"	"27"	"20"	"3"	"688"	"0"	"4"	"692"	"0"
"244"	"219"	"43"	"246"	"5"	"373"	"5"	"10"	"0"	"3"	"14"	"4"	"4"	"1"	"9"	"10"	"3"	"5"	"14"	"14"	"4"	"767"	"0"	"7"	"774"	"0"
"245"	"220"	"24"	"52"	"2"	"188"	"5"	"0"	"0"	"1"	"3"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"10"	"3"	"2"	"295"	"0"	"1"	"296"	"0"
"246"	"221"	"25"	"35"	"2"	"257"	"7"	"3"	"2"	"1"	"5"	"3"	"9"	"2"	"14"	"4"	"4"	"20"	"10"	"3"	"4"	"410"	"0"	"5"	"415"	"0"
"247"	"222"	"44"	"97"	"14"	"378"	"16"	"6"	"2"	"14"	"4"	"4"	"4"	"5"	"17"	"12"	"10"	"20"	"7"	"8"	"2"	"664"	"0"	"17"	"681"	"0"
"248"	"223"	"3"	"105"	"7"	"366"	"2"	"5"	"1"	"2"	"2"	"0"	"0"	"2"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"501"	"0"	"2"	"503"	"0"
"249"	"224"	"12"	"23"	"2"	"348"	"4"	"0"	"1"	"1"	"1"	"5"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"0"	"402"	"0"	"1"	"403"	"0"
"250"	"225"	"54"	"220"	"14"	"337"	"13"	"5"	"2"	"1"	"5"	"1"	"4"	"5"	"9"	"5"	"8"	"5"	"15"	"8"	"4"	"715"	"0"	"17"	"732"	"0"
"251"	"226"	"15"	"209"	"10"	"328"	"6"	"2"	"6"	"6"	"8"	"3"	"2"	"7"	"17"	"7"	"9"	"17"	"0"	"4"	"1"	"657"	"0"	"11"	"668"	"0"
"252"	"227"	"30"	"56"	"6"	"390"	"9"	"3"	"0"	"1"	"4"	"0"	"0"	"6"	"6"	"3"	"3"	"6"	"10"	"4"	"8"	"545"	"0"	"8"	"553"	"0"
"253"	"228"	"175"	"358"	"10"	"101"	"9"	"5"	"3"	"1"	"3"	"5"	"3"	"0"	"7"	"5"	"6"	"7"	"5"	"4"	"1"	"708"	"0"	"4"	"712"	"0"
"254"	"229"	"19"	"27"	"4"	"276"	"4"	"7"	"2"	"0"	"6"	"2"	"3"	"4"	"10"	"1"	"1"	"2"	"1"	"0"	"0"	"369"	"0"	"0"	"369"	"0"
"255"	"230"	"52"	"216"	"11"	"151"	"4"	"6"	"1"	"3"	"3"	"6"	"0"	"2"	"7"	"3"	"10"	"12"	"7"	"4"	"1"	"499"	"0"	"2"	"501"	"0"
"256"	"231"	"50"	"263"	"4"	"78"	"0"	"3"	"3"	"4"	"2"	"1"	"4"	"2"	"0"	"0"	"1"	"3"	"0"	"0"	"3"	"421"	"0"	"4"	"425"	"0"
"257"	"232"	"26"	"161"	"7"	"67"	"3"	"2"	"1"	"3"	"1"	"7"	"0"	"1"	"0"	"8"	"8"	"8"	"2"	"12"	"4"	"321"	"0"	"3"	"324"	"0"
"258"	"233"	"75"	"156"	"16"	"280"	"11"	"5"	"0"	"4"	"5"	"7"	"1"	"1"	"4"	"7"	"2"	"8"	"10"	"4"	"0"	"596"	"0"	"2"	"598"	"0"
"259"	"234"	"18"	"65"	"6"	"299"	"11"	"3"	"1"	"0"	"10"	"2"	"1"	"4"	"7"	"5"	"5"	"10"	"0"	"0"	"1"	"448"	"0"	"4"	"452"	"0"
"260"	"235"	"32"	"230"	"2"	"76"	"1"	"6"	"3"	"1"	"4"	"4"	"2"	"3"	"3"	"2"	"2"	"10"	"0"	"1"	"1"	"383"	"0"	"2"	"385"	"0"
"261"	"236"	"38"	"420"	"9"	"28"	"5"	"1"	"1"	"2"	"2"	"3"	"1"	"3"	"3"	"0"	"10"	"5"	"1"	"4"	"0"	"536"	"0"	"1"	"537"	"0"
"262"	"237"	"19"	"19"	"5"	"316"	"8"	"3"	"0"	"0"	"1"	"1"	"1"	"2"	"8"	"3"	"1"	"1"	"8"	"3"	"1"	"400"	"0"	"5"	"405"	"0"
"263"	"238"	"17"	"66"	"10"	"253"	"10"	"6"	"2"	"7"	"8"	"12"	"9"	"12"	"17"	"9"	"11"	"28"	"3"	"1"	"1"	"482"	"0"	"12"	"494"	"0"
"264"	"239"	"26"	"27"	"4"	"384"	"4"	"1"	"1"	"0"	"4"	"4"	"1"	"0"	"6"	"2"	"0"	"3"	"8"	"2"	"2"	"479"	"0"	"5"	"484"	"0"
"265"	"240"	"27"	"140"	"10"	"483"	"10"	"8"	"7"	"2"	"3"	"2"	"3"	"1"	"7"	"3"	"1"	"6"	"5"	"6"	"0"	"724"	"0"	"5"	"729"	"0"
