"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"
"164"	"151"	"115"	"32"	"3"	"208"	"11"	"11"	"2"	"5"	"8"	"1"	"153"	"3"	"2"	"0"	"554"	"0"	"1"	"555"	"0"
"165"	"152"	"351"	"48"	"5"	"339"	"30"	"11"	"7"	"4"	"5"	"2"	"73"	"5"	"3"	"7"	"890"	"0"	"7"	"897"	"0"
"166"	"153"	"324"	"71"	"3"	"194"	"15"	"25"	"3"	"9"	"5"	"3"	"67"	"4"	"6"	"5"	"734"	"0"	"4"	"738"	"0"
"167"	"154"	"97"	"137"	"1"	"167"	"14"	"43"	"7"	"9"	"83"	"1"	"82"	"5"	"4"	"5"	"655"	"0"	"3"	"658"	"0"
"168"	"155"	"219"	"37"	"3"	"114"	"10"	"7"	"1"	"1"	"4"	"1"	"19"	"3"	"5"	"3"	"427"	"0"	"8"	"435"	"0"
"169"	"156"	"402"	"92"	"4"	"58"	"4"	"11"	"0"	"3"	"99"	"4"	"46"	"4"	"8"	"3"	"738"	"0"	"2"	"740"	"0"
"170"	"157"	"201"	"50"	"4"	"189"	"15"	"9"	"3"	"2"	"8"	"5"	"101"	"3"	"6"	"3"	"599"	"0"	"8"	"607"	"0"
"171"	"158"	"101"	"48"	"10"	"388"	"52"	"21"	"2"	"4"	"5"	"5"	"81"	"6"	"8"	"11"	"742"	"0"	"9"	"751"	"0"
"172"	"159"	"156"	"389"	"8"	"173"	"31"	"63"	"8"	"11"	"13"	"9"	"81"	"9"	"25"	"16"	"992"	"0"	"18"	"1010"	"0"
"173"	"160"	"222"	"147"	"6"	"290"	"21"	"25"	"3"	"9"	"3"	"2"	"78"	"4"	"6"	"11"	"827"	"0"	"7"	"834"	"0"
"174"	"161"	"419"	"120"	"17"	"139"	"23"	"42"	"4"	"8"	"1"	"3"	"32"	"4"	"14"	"4"	"830"	"0"	"16"	"846"	"0"
"175"	"162"	"29"	"127"	"6"	"246"	"24"	"22"	"4"	"2"	"5"	"3"	"8"	"7"	"6"	"3"	"492"	"0"	"5"	"497"	"0"
"176"	"163"	"45"	"414"	"5"	"94"	"11"	"62"	"6"	"8"	"0"	"6"	"40"	"1"	"11"	"11"	"714"	"0"	"9"	"723"	"0"
"177"	"164"	"177"	"372"	"12"	"191"	"15"	"93"	"2"	"13"	"6"	"2"	"61"	"3"	"11"	"4"	"962"	"0"	"6"	"968"	"0"
"178"	"165"	"116"	"94"	"8"	"339"	"22"	"32"	"4"	"6"	"7"	"1"	"69"	"5"	"5"	"5"	"713"	"0"	"8"	"721"	"0"
"179"	"166"	"165"	"256"	"27"	"335"	"45"	"64"	"12"	"18"	"50"	"5"	"46"	"11"	"17"	"13"	"1064"	"0"	"25"	"1089"	"0"
"180"	"167"	"135"	"177"	"6"	"163"	"23"	"39"	"3"	"10"	"22"	"0"	"125"	"3"	"7"	"6"	"719"	"0"	"3"	"722"	"0"
"181"	"168"	"87"	"180"	"4"	"108"	"14"	"64"	"9"	"15"	"41"	"2"	"15"	"0"	"10"	"4"	"553"	"0"	"3"	"556"	"0"
"182"	"169"	"245"	"86"	"2"	"30"	"2"	"44"	"4"	"2"	"53"	"4"	"34"	"0"	"4"	"2"	"512"	"0"	"4"	"516"	"0"
"183"	"170"	"540"	"61"	"2"	"42"	"4"	"14"	"4"	"3"	"2"	"1"	"17"	"4"	"4"	"11"	"709"	"0"	"33"	"742"	"0"
"184"	"171"	"528"	"211"	"3"	"41"	"7"	"21"	"2"	"8"	"3"	"2"	"6"	"3"	"15"	"7"	"857"	"0"	"24"	"881"	"0"
"185"	"172"	"335"	"116"	"5"	"194"	"34"	"17"	"8"	"10"	"11"	"3"	"131"	"4"	"12"	"6"	"886"	"0"	"14"	"900"	"0"
"186"	"173"	"236"	"37"	"10"	"237"	"13"	"16"	"5"	"4"	"30"	"3"	"18"	"2"	"5"	"7"	"623"	"0"	"6"	"629"	"0"
"187"	"174"	"14"	"10"	"2"	"206"	"24"	"18"	"3"	"7"	"114"	"11"	"44"	"6"	"11"	"12"	"482"	"0"	"8"	"490"	"0"
"188"	"175"	"115"	"99"	"7"	"221"	"19"	"18"	"3"	"5"	"4"	"4"	"50"	"5"	"11"	"5"	"566"	"0"	"3"	"569"	"0"
"189"	"176"	"60"	"16"	"5"	"182"	"22"	"15"	"4"	"8"	"199"	"8"	"25"	"4"	"7"	"7"	"562"	"0"	"7"	"569"	"0"
"190"	"177"	"221"	"202"	"2"	"62"	"5"	"14"	"1"	"7"	"7"	"1"	"9"	"1"	"3"	"6"	"541"	"0"	"5"	"546"	"0"
"191"	"178"	"105"	"319"	"2"	"79"	"9"	"38"	"2"	"4"	"110"	"3"	"18"	"0"	"6"	"3"	"698"	"0"	"3"	"701"	"0"
"192"	"179"	"344"	"127"	"10"	"238"	"35"	"30"	"4"	"12"	"8"	"4"	"25"	"9"	"13"	"8"	"867"	"0"	"17"	"884"	"0"
"193"	"180"	"63"	"179"	"6"	"173"	"23"	"51"	"5"	"9"	"167"	"13"	"39"	"13"	"28"	"15"	"784"	"0"	"29"	"813"	"0"
"194"	"181"	"53"	"345"	"2"	"369"	"32"	"37"	"2"	"3"	"8"	"2"	"47"	"7"	"12"	"5"	"924"	"0"	"13"	"937"	"0"
"195"	"182"	"157"	"112"	"5"	"57"	"10"	"21"	"9"	"3"	"17"	"3"	"48"	"2"	"10"	"5"	"459"	"0"	"8"	"467"	"0"
"196"	"183"	"409"	"292"	"1"	"7"	"0"	"8"	"0"	"3"	"4"	"0"	"2"	"0"	"3"	"0"	"729"	"0"	"2"	"731"	"0"
"197"	"184"	"498"	"76"	"3"	"8"	"3"	"4"	"0"	"1"	"2"	"0"	"12"	"0"	"0"	"1"	"608"	"0"	"1"	"609"	"0"
"198"	"185"	"650"	"79"	"5"	"11"	"3"	"13"	"2"	"5"	"0"	"4"	"12"	"3"	"6"	"6"	"799"	"0"	"17"	"816"	"0"
"199"	"186"	"383"	"126"	"4"	"86"	"14"	"30"	"4"	"21"	"6"	"1"	"5"	"6"	"8"	"9"	"703"	"0"	"34"	"737"	"0"
"200"	"187"	"60"	"148"	"1"	"240"	"29"	"32"	"13"	"7"	"272"	"5"	"26"	"3"	"16"	"2"	"854"	"0"	"2"	"856"	"0"
"201"	"188"	"48"	"97"	"2"	"64"	"11"	"29"	"2"	"7"	"266"	"8"	"26"	"7"	"15"	"9"	"591"	"0"	"11"	"602"	"0"
"202"	"189"	"122"	"60"	"8"	"368"	"51"	"27"	"10"	"5"	"9"	"9"	"163"	"7"	"15"	"22"	"876"	"0"	"20"	"896"	"0"
"203"	"190"	"138"	"49"	"3"	"346"	"33"	"23"	"3"	"2"	"6"	"2"	"18"	"3"	"5"	"4"	"635"	"0"	"3"	"638"	"0"
"204"	"191"	"51"	"86"	"6"	"300"	"19"	"37"	"8"	"5"	"9"	"6"	"122"	"9"	"13"	"9"	"680"	"0"	"13"	"693"	"0"
"205"	"192"	"183"	"40"	"33"	"451"	"32"	"11"	"2"	"3"	"9"	"3"	"56"	"3"	"4"	"3"	"833"	"0"	"2"	"835"	"0"
"206"	"193"	"280"	"92"	"17"	"191"	"21"	"14"	"1"	"2"	"16"	"0"	"4"	"1"	"5"	"4"	"648"	"0"	"7"	"655"	"0"
"207"	"194"	"155"	"143"	"95"	"251"	"25"	"44"	"4"	"8"	"3"	"4"	"13"	"5"	"8"	"8"	"766"	"0"	"13"	"779"	"0"
"208"	"195"	"137"	"51"	"3"	"190"	"27"	"40"	"3"	"6"	"4"	"2"	"14"	"7"	"6"	"7"	"497"	"0"	"12"	"509"	"0"
"209"	"196"	"275"	"28"	"5"	"192"	"33"	"7"	"3"	"10"	"12"	"5"	"29"	"6"	"11"	"7"	"623"	"0"	"14"	"637"	"0"
"210"	"197"	"249"	"92"	"4"	"129"	"14"	"5"	"0"	"4"	"7"	"4"	"21"	"1"	"2"	"1"	"533"	"0"	"3"	"536"	"0"
"211"	"198"	"239"	"68"	"3"	"250"	"15"	"24"	"5"	"4"	"3"	"5"	"16"	"8"	"8"	"8"	"656"	"0"	"16"	"672"	"0"
"212"	"199"	"79"	"31"	"2"	"222"	"30"	"12"	"1"	"1"	"3"	"3"	"15"	"6"	"6"	"12"	"423"	"0"	"14"	"437"	"0"
"213"	"200"	"333"	"16"	"8"	"410"	"26"	"16"	"3"	"3"	"6"	"2"	"41"	"7"	"2"	"5"	"878"	"0"	"11"	"889"	"0"
"214"	"201"	"44"	"22"	"9"	"444"	"24"	"17"	"2"	"3"	"44"	"9"	"40"	"5"	"12"	"7"	"682"	"0"	"6"	"688"	"0"
"215"	"202"	"29"	"77"	"1"	"237"	"7"	"17"	"2"	"2"	"8"	"0"	"21"	"5"	"8"	"2"	"416"	"0"	"5"	"421"	"0"
"216"	"203"	"281"	"103"	"7"	"253"	"28"	"21"	"4"	"4"	"46"	"2"	"33"	"7"	"11"	"10"	"810"	"0"	"18"	"828"	"0"
"217"	"204"	"0"	"14"	"2"	"266"	"7"	"7"	"2"	"0"	"0"	"1"	"14"	"7"	"2"	"2"	"324"	"0"	"3"	"327"	"0"
"218"	"205"	"30"	"293"	"12"	"410"	"24"	"67"	"9"	"8"	"35"	"4"	"50"	"1"	"20"	"7"	"970"	"0"	"13"	"983"	"0"
"219"	"206"	"55"	"237"	"14"	"303"	"30"	"69"	"7"	"16"	"82"	"13"	"101"	"11"	"25"	"16"	"979"	"0"	"7"	"986"	"0"
"220"	"207"	"46"	"53"	"6"	"97"	"19"	"37"	"6"	"7"	"115"	"10"	"54"	"7"	"14"	"8"	"479"	"0"	"14"	"493"	"0"
"221"	"208"	"93"	"92"	"3"	"274"	"30"	"42"	"7"	"17"	"140"	"8"	"33"	"17"	"22"	"14"	"792"	"0"	"18"	"810"	"0"
"222"	"209"	"103"	"130"	"14"	"301"	"34"	"45"	"6"	"3"	"74"	"9"	"25"	"6"	"21"	"17"	"788"	"0"	"16"	"804"	"0"
"223"	"210"	"46"	"154"	"11"	"237"	"37"	"107"	"21"	"12"	"75"	"13"	"33"	"22"	"32"	"24"	"824"	"0"	"37"	"861"	"0"
"224"	"211"	"78"	"114"	"5"	"427"	"45"	"51"	"16"	"9"	"127"	"11"	"37"	"17"	"17"	"20"	"974"	"0"	"28"	"1002"	"0"
"225"	"212"	"311"	"116"	"8"	"188"	"15"	"35"	"5"	"8"	"6"	"2"	"52"	"6"	"14"	"3"	"769"	"0"	"13"	"782"	"0"
"226"	"213"	"178"	"158"	"4"	"30"	"5"	"47"	"4"	"2"	"23"	"2"	"8"	"5"	"9"	"9"	"484"	"0"	"26"	"510"	"0"
"227"	"214"	"240"	"75"	"5"	"51"	"13"	"21"	"3"	"7"	"53"	"4"	"17"	"3"	"7"	"13"	"512"	"0"	"9"	"521"	"0"
"228"	"215"	"17"	"97"	"5"	"328"	"43"	"36"	"4"	"9"	"5"	"4"	"43"	"10"	"12"	"7"	"620"	"0"	"15"	"635"	"0"
"229"	"216"	"187"	"25"	"3"	"290"	"31"	"19"	"4"	"4"	"24"	"3"	"21"	"17"	"10"	"17"	"655"	"0"	"16"	"671"	"0"
"230"	"217"	"231"	"37"	"4"	"188"	"23"	"16"	"4"	"4"	"17"	"2"	"18"	"9"	"13"	"6"	"572"	"0"	"6"	"578"	"0"
"231"	"217A"	"198"	"26"	"2"	"222"	"10"	"8"	"0"	"3"	"7"	"2"	"52"	"2"	"1"	"3"	"536"	"0"	"4"	"540"	"0"
"232"	"Grand Total"	"44429"	"17774"	"1587"	"51287"	"4512"	"4713"	"704"	"997"	"4729"	"743"	"10708"	"1065"	"1832"	"1627"	"146707"	"0"	"2340"	"149047"	"0"
"233"	"Place:Bazar Samiti,Bettiah"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
