"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"173"	"157"	"216"	"2"	"34"	"37"	"16"	"5"	"5"	"2"	"0"	"1"	"5"	"5"	"5"	"333"	"0"	"8"	"341"	"0"
"174"	"158"	"211"	"0"	"14"	"47"	"3"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"282"	"0"	"7"	"289"	"0"
"175"	"159"	"137"	"5"	"30"	"126"	"63"	"12"	"1"	"4"	"4"	"4"	"2"	"5"	"9"	"402"	"0"	"23"	"425"	"0"
"176"	"160"	"297"	"4"	"9"	"262"	"2"	"2"	"0"	"0"	"1"	"1"	"5"	"2"	"4"	"589"	"0"	"8"	"597"	"0"
"177"	"161"	"256"	"6"	"9"	"161"	"14"	"5"	"5"	"4"	"2"	"1"	"4"	"1"	"6"	"474"	"0"	"9"	"483"	"0"
"178"	"162"	"203"	"2"	"29"	"86"	"56"	"5"	"4"	"1"	"2"	"0"	"2"	"0"	"2"	"392"	"0"	"13"	"405"	"0"
"179"	"163"	"214"	"3"	"29"	"108"	"24"	"4"	"0"	"0"	"1"	"2"	"2"	"6"	"9"	"402"	"0"	"16"	"418"	"0"
"180"	"164"	"104"	"5"	"9"	"480"	"10"	"1"	"1"	"1"	"2"	"1"	"5"	"3"	"4"	"626"	"0"	"6"	"632"	"0"
"181"	"165"	"83"	"5"	"0"	"208"	"3"	"1"	"0"	"1"	"0"	"2"	"1"	"0"	"2"	"306"	"0"	"2"	"308"	"0"
"182"	"166"	"181"	"4"	"24"	"146"	"14"	"2"	"1"	"0"	"2"	"1"	"3"	"5"	"3"	"386"	"0"	"9"	"395"	"0"
"183"	"167"	"480"	"8"	"69"	"125"	"107"	"9"	"2"	"1"	"0"	"9"	"10"	"15"	"8"	"843"	"0"	"13"	"856"	"0"
"184"	"168"	"478"	"22"	"7"	"90"	"16"	"3"	"0"	"0"	"0"	"2"	"3"	"7"	"6"	"634"	"0"	"19"	"653"	"0"
"185"	"169"	"6"	"0"	"2"	"486"	"5"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"505"	"0"	"1"	"506"	"0"
"186"	"170"	"267"	"5"	"33"	"110"	"154"	"13"	"3"	"4"	"6"	"16"	"11"	"12"	"8"	"642"	"0"	"23"	"665"	"0"
"187"	"171"	"364"	"72"	"70"	"190"	"35"	"3"	"2"	"0"	"2"	"5"	"10"	"8"	"8"	"769"	"0"	"27"	"796"	"0"
"188"	"172"	"231"	"9"	"21"	"83"	"184"	"12"	"6"	"5"	"6"	"8"	"8"	"14"	"7"	"594"	"0"	"10"	"604"	"0"
"189"	"173"	"113"	"3"	"30"	"99"	"169"	"8"	"3"	"1"	"0"	"1"	"3"	"2"	"3"	"435"	"0"	"5"	"440"	"0"
"190"	"173A"	"159"	"3"	"49"	"19"	"259"	"11"	"0"	"1"	"0"	"3"	"0"	"4"	"2"	"510"	"0"	"6"	"516"	"0"
"191"	"174"	"474"	"8"	"12"	"189"	"19"	"2"	"2"	"0"	"2"	"0"	"5"	"5"	"5"	"723"	"0"	"31"	"754"	"0"
"192"	"175"	"118"	"0"	"98"	"152"	"128"	"16"	"1"	"0"	"2"	"8"	"8"	"5"	"2"	"538"	"0"	"8"	"546"	"0"
"193"	"176"	"164"	"14"	"64"	"111"	"160"	"21"	"1"	"6"	"2"	"8"	"14"	"18"	"10"	"593"	"0"	"17"	"610"	"0"
"194"	"177"	"249"	"7"	"87"	"232"	"131"	"19"	"5"	"6"	"2"	"11"	"18"	"19"	"17"	"803"	"0"	"22"	"825"	"0"
"195"	"178"	"158"	"38"	"51"	"187"	"77"	"1"	"0"	"0"	"5"	"7"	"3"	"8"	"9"	"544"	"0"	"9"	"553"	"0"
"196"	"179"	"169"	"1"	"19"	"57"	"127"	"5"	"0"	"0"	"1"	"2"	"3"	"10"	"2"	"396"	"0"	"3"	"399"	"0"
"197"	"180"	"90"	"2"	"4"	"32"	"125"	"4"	"1"	"0"	"1"	"2"	"2"	"2"	"0"	"265"	"0"	"3"	"268"	"0"
"198"	"181"	"223"	"3"	"25"	"96"	"335"	"17"	"4"	"2"	"3"	"10"	"9"	"12"	"8"	"747"	"0"	"22"	"769"	"0"
"199"	"182"	"187"	"3"	"48"	"52"	"198"	"5"	"1"	"3"	"2"	"0"	"4"	"5"	"6"	"514"	"0"	"4"	"518"	"0"
"200"	"183"	"250"	"10"	"40"	"148"	"160"	"7"	"5"	"3"	"4"	"7"	"4"	"2"	"5"	"645"	"0"	"8"	"653"	"0"
"201"	"184"	"320"	"3"	"35"	"154"	"175"	"13"	"2"	"2"	"4"	"8"	"9"	"17"	"7"	"749"	"0"	"18"	"767"	"0"
"202"	"185"	"196"	"6"	"55"	"380"	"222"	"14"	"5"	"1"	"2"	"9"	"2"	"7"	"2"	"901"	"0"	"4"	"905"	"0"
"203"	"186"	"184"	"6"	"4"	"219"	"12"	"2"	"0"	"0"	"0"	"2"	"1"	"3"	"7"	"440"	"0"	"6"	"446"	"0"
"204"	"187"	"107"	"1"	"4"	"189"	"87"	"10"	"0"	"1"	"0"	"2"	"3"	"2"	"3"	"409"	"0"	"4"	"413"	"0"
"205"	"188"	"53"	"3"	"42"	"675"	"10"	"0"	"1"	"0"	"3"	"1"	"3"	"3"	"2"	"796"	"0"	"2"	"798"	"0"
"206"	"189"	"11"	"0"	"4"	"498"	"6"	"1"	"3"	"0"	"1"	"2"	"4"	"2"	"2"	"534"	"0"	"4"	"538"	"0"
"207"	"190"	"197"	"3"	"32"	"49"	"59"	"7"	"4"	"4"	"6"	"8"	"4"	"6"	"15"	"394"	"0"	"8"	"402"	"0"
"208"	"191"	"129"	"6"	"118"	"42"	"196"	"20"	"2"	"4"	"3"	"4"	"2"	"14"	"4"	"544"	"0"	"8"	"552"	"0"
"209"	"192"	"226"	"6"	"28"	"366"	"167"	"19"	"7"	"3"	"4"	"10"	"18"	"15"	"13"	"882"	"0"	"23"	"905"	"0"
"210"	"193"	"149"	"8"	"110"	"100"	"66"	"12"	"4"	"0"	"1"	"1"	"2"	"2"	"6"	"461"	"0"	"6"	"467"	"0"
"211"	"193A"	"224"	"1"	"43"	"56"	"39"	"4"	"1"	"1"	"0"	"2"	"8"	"9"	"7"	"395"	"0"	"37"	"432"	"0"
"212"	"194"	"207"	"8"	"239"	"179"	"128"	"14"	"2"	"3"	"2"	"7"	"11"	"16"	"5"	"821"	"0"	"26"	"847"	"0"
"213"	"195"	"96"	"7"	"60"	"474"	"26"	"2"	"4"	"1"	"2"	"2"	"3"	"6"	"9"	"692"	"0"	"6"	"698"	"0"
"214"	"196"	"224"	"13"	"15"	"264"	"24"	"5"	"1"	"1"	"3"	"3"	"5"	"6"	"1"	"565"	"0"	"12"	"577"	"0"
"215"	"197"	"339"	"4"	"25"	"56"	"152"	"17"	"6"	"3"	"7"	"12"	"5"	"9"	"4"	"639"	"0"	"10"	"649"	"0"
"216"	"198"	"255"	"11"	"17"	"48"	"62"	"9"	"3"	"4"	"5"	"9"	"4"	"6"	"3"	"436"	"0"	"14"	"450"	"0"
"217"	"199"	"329"	"6"	"96"	"279"	"33"	"10"	"5"	"3"	"5"	"5"	"17"	"13"	"10"	"811"	"0"	"26"	"837"	"0"
"218"	"200"	"235"	"29"	"43"	"269"	"59"	"4"	"3"	"3"	"1"	"11"	"16"	"9"	"9"	"691"	"0"	"14"	"705"	"0"
"219"	"201"	"231"	"4"	"36"	"51"	"115"	"14"	"4"	"1"	"7"	"5"	"13"	"6"	"8"	"495"	"0"	"15"	"510"	"0"
"220"	"202"	"327"	"8"	"66"	"64"	"133"	"8"	"3"	"2"	"2"	"2"	"3"	"4"	"7"	"629"	"0"	"3"	"632"	"0"
"221"	"203"	"246"	"13"	"96"	"154"	"141"	"12"	"3"	"3"	"5"	"14"	"11"	"6"	"7"	"711"	"0"	"14"	"725"	"0"
"222"	"204"	"147"	"3"	"26"	"348"	"8"	"3"	"3"	"1"	"1"	"3"	"10"	"10"	"7"	"570"	"0"	"17"	"587"	"0"
"223"	"205"	"299"	"13"	"12"	"104"	"9"	"1"	"1"	"0"	"0"	"0"	"6"	"6"	"2"	"453"	"0"	"10"	"463"	"0"
"224"	"206"	"234"	"5"	"11"	"234"	"9"	"1"	"0"	"0"	"0"	"2"	"5"	"3"	"4"	"508"	"0"	"13"	"521"	"0"
"225"	"207"	"200"	"5"	"204"	"42"	"23"	"7"	"1"	"1"	"2"	"2"	"4"	"7"	"10"	"508"	"0"	"21"	"529"	"0"
"226"	"208"	"306"	"7"	"15"	"156"	"57"	"2"	"1"	"3"	"4"	"2"	"6"	"7"	"4"	"570"	"0"	"21"	"591"	"0"
"227"	"209"	"242"	"4"	"24"	"141"	"28"	"2"	"0"	"0"	"2"	"1"	"2"	"3"	"1"	"450"	"0"	"7"	"457"	"0"
"228"	"210"	"320"	"15"	"25"	"280"	"104"	"18"	"2"	"5"	"8"	"10"	"12"	"19"	"17"	"835"	"0"	"35"	"870"	"0"
"229"	"211"	"188"	"8"	"33"	"35"	"96"	"5"	"2"	"1"	"2"	"7"	"1"	"8"	"5"	"391"	"0"	"22"	"413"	"0"
"230"	"212"	"217"	"4"	"65"	"113"	"161"	"8"	"0"	"3"	"4"	"8"	"6"	"10"	"6"	"605"	"0"	"13"	"618"	"0"
"231"	"213"	"110"	"0"	"46"	"21"	"98"	"13"	"2"	"1"	"2"	"2"	"3"	"4"	"2"	"304"	"0"	"5"	"309"	"0"
"232"	"Grand Total"	"48244"	"1558"	"13890"	"32532"	"23313"	"2396"	"455"	"516"	"791"	"1155"	"1395"	"1767"	"1463"	"129475"	"0"	"2826"	"132301"	"0"
"233"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
