"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"105"	"39"	"88"	"203"	"8"	"2"	"1"	"0"	"3"	"1"	"0"	"1"	"2"	"41"	"4"	"1"	"0"	"1"	"1"	"3"	"4"	"3"	"2"	"408"	"0"	"4"	"412"	"0"
"120"	"106"	"16"	"158"	"36"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"37"	"3"	"6"	"1"	"1"	"3"	"1"	"0"	"0"	"0"	"266"	"0"	"2"	"268"	"0"
"121"	"107"	"13"	"125"	"72"	"4"	"4"	"2"	"4"	"1"	"1"	"3"	"4"	"4"	"370"	"4"	"2"	"6"	"2"	"1"	"1"	"5"	"1"	"2"	"631"	"0"	"0"	"631"	"0"
"122"	"108"	"49"	"275"	"40"	"8"	"5"	"2"	"3"	"2"	"6"	"4"	"1"	"3"	"340"	"7"	"7"	"8"	"4"	"6"	"15"	"20"	"9"	"6"	"820"	"0"	"10"	"830"	"0"
"123"	"109"	"135"	"84"	"61"	"9"	"3"	"5"	"2"	"2"	"5"	"6"	"6"	"14"	"320"	"24"	"12"	"33"	"3"	"0"	"2"	"2"	"2"	"2"	"732"	"0"	"2"	"734"	"0"
"124"	"110"	"11"	"73"	"7"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"2"	"253"	"3"	"1"	"5"	"1"	"3"	"0"	"1"	"1"	"1"	"370"	"0"	"1"	"371"	"0"
"125"	"111"	"253"	"104"	"28"	"0"	"1"	"2"	"2"	"1"	"4"	"5"	"2"	"10"	"160"	"5"	"9"	"17"	"1"	"1"	"0"	"0"	"1"	"0"	"606"	"0"	"0"	"606"	"0"
"126"	"111A"	"279"	"83"	"29"	"7"	"1"	"3"	"4"	"1"	"1"	"2"	"1"	"7"	"127"	"6"	"3"	"9"	"3"	"0"	"3"	"0"	"2"	"0"	"571"	"0"	"1"	"572"	"0"
"127"	"112"	"275"	"158"	"52"	"5"	"2"	"0"	"7"	"4"	"1"	"4"	"5"	"11"	"130"	"12"	"19"	"25"	"6"	"2"	"4"	"2"	"2"	"1"	"727"	"0"	"8"	"735"	"0"
"128"	"113"	"237"	"320"	"141"	"5"	"2"	"1"	"5"	"0"	"1"	"3"	"1"	"2"	"100"	"2"	"2"	"7"	"5"	"5"	"6"	"8"	"4"	"2"	"859"	"0"	"4"	"863"	"0"
"129"	"114"	"281"	"201"	"69"	"9"	"4"	"4"	"7"	"3"	"3"	"6"	"4"	"3"	"54"	"3"	"4"	"7"	"10"	"8"	"4"	"4"	"1"	"1"	"690"	"0"	"3"	"693"	"0"
"130"	"115"	"95"	"176"	"143"	"10"	"4"	"2"	"7"	"7"	"3"	"6"	"7"	"26"	"45"	"14"	"11"	"14"	"5"	"4"	"5"	"4"	"3"	"5"	"596"	"0"	"2"	"598"	"0"
"131"	"116"	"201"	"67"	"12"	"3"	"2"	"0"	"0"	"1"	"2"	"2"	"1"	"5"	"140"	"1"	"2"	"9"	"5"	"4"	"1"	"0"	"0"	"0"	"458"	"0"	"4"	"462"	"0"
"132"	"117"	"47"	"353"	"92"	"4"	"1"	"0"	"3"	"2"	"3"	"4"	"4"	"4"	"55"	"1"	"6"	"4"	"13"	"24"	"20"	"4"	"2"	"9"	"655"	"0"	"8"	"663"	"0"
"133"	"118"	"61"	"44"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"264"	"4"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"401"	"0"	"4"	"405"	"0"
"134"	"119"	"253"	"271"	"17"	"3"	"3"	"2"	"1"	"6"	"0"	"2"	"2"	"4"	"324"	"5"	"5"	"13"	"7"	"7"	"0"	"1"	"0"	"2"	"928"	"0"	"3"	"931"	"0"
"135"	"120"	"113"	"304"	"57"	"6"	"1"	"7"	"1"	"5"	"5"	"1"	"2"	"9"	"119"	"7"	"22"	"10"	"1"	"7"	"1"	"1"	"0"	"0"	"679"	"0"	"1"	"680"	"0"
"136"	"121"	"994"	"61"	"6"	"2"	"1"	"0"	"3"	"2"	"2"	"2"	"3"	"2"	"77"	"1"	"3"	"18"	"16"	"5"	"0"	"0"	"1"	"1"	"1200"	"0"	"5"	"1205"	"0"
"137"	"122"	"322"	"207"	"97"	"2"	"4"	"4"	"10"	"2"	"5"	"10"	"5"	"15"	"188"	"6"	"4"	"8"	"5"	"6"	"5"	"4"	"1"	"5"	"915"	"0"	"6"	"921"	"0"
"138"	"123"	"495"	"198"	"24"	"0"	"1"	"2"	"2"	"0"	"3"	"5"	"1"	"9"	"50"	"1"	"6"	"14"	"10"	"6"	"2"	"1"	"1"	"3"	"834"	"0"	"7"	"841"	"0"
"139"	"124"	"331"	"412"	"72"	"2"	"1"	"1"	"4"	"2"	"2"	"7"	"4"	"8"	"36"	"4"	"11"	"22"	"3"	"4"	"1"	"0"	"0"	"0"	"927"	"0"	"5"	"932"	"0"
"140"	"125"	"134"	"413"	"19"	"4"	"30"	"3"	"2"	"1"	"1"	"3"	"1"	"10"	"14"	"7"	"6"	"11"	"2"	"8"	"2"	"0"	"0"	"0"	"671"	"0"	"0"	"671"	"0"
"141"	"126"	"170"	"373"	"31"	"4"	"16"	"2"	"3"	"0"	"7"	"6"	"6"	"13"	"19"	"5"	"9"	"22"	"0"	"2"	"1"	"0"	"2"	"2"	"693"	"0"	"1"	"694"	"0"
"142"	"127"	"362"	"334"	"74"	"4"	"8"	"0"	"2"	"2"	"5"	"4"	"8"	"16"	"135"	"7"	"12"	"49"	"14"	"5"	"4"	"2"	"3"	"4"	"1054"	"0"	"8"	"1062"	"0"
"143"	"128"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"31"	"0"	"0"	"31"	"0"
"144"	"129"	"28"	"11"	"3"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"196"	"2"	"2"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"256"	"0"	"1"	"257"	"0"
"145"	"130"	"238"	"152"	"31"	"3"	"16"	"1"	"0"	"2"	"2"	"1"	"2"	"5"	"48"	"8"	"9"	"12"	"7"	"1"	"2"	"1"	"0"	"0"	"541"	"0"	"6"	"547"	"0"
"146"	"131"	"262"	"176"	"86"	"4"	"3"	"1"	"7"	"1"	"8"	"2"	"5"	"7"	"106"	"3"	"1"	"1"	"6"	"3"	"2"	"3"	"0"	"0"	"687"	"0"	"5"	"692"	"0"
"147"	"132"	"447"	"258"	"84"	"0"	"0"	"0"	"8"	"1"	"3"	"5"	"3"	"11"	"50"	"8"	"6"	"12"	"9"	"2"	"0"	"1"	"3"	"1"	"912"	"0"	"3"	"915"	"0"
"148"	"133"	"368"	"344"	"59"	"4"	"2"	"0"	"1"	"1"	"4"	"5"	"8"	"9"	"60"	"3"	"9"	"12"	"0"	"6"	"4"	"1"	"1"	"1"	"902"	"0"	"2"	"904"	"0"
"149"	"134"	"249"	"313"	"36"	"13"	"3"	"2"	"2"	"2"	"3"	"3"	"3"	"2"	"24"	"2"	"2"	"5"	"0"	"1"	"4"	"2"	"0"	"3"	"674"	"0"	"1"	"675"	"0"
"150"	"135"	"80"	"398"	"47"	"5"	"3"	"2"	"0"	"0"	"3"	"5"	"0"	"3"	"61"	"0"	"3"	"1"	"1"	"7"	"3"	"2"	"0"	"0"	"624"	"0"	"3"	"627"	"0"
"151"	"136"	"71"	"258"	"28"	"4"	"1"	"4"	"2"	"1"	"0"	"1"	"2"	"4"	"38"	"2"	"3"	"8"	"2"	"0"	"4"	"0"	"2"	"0"	"435"	"0"	"3"	"438"	"0"
"152"	"136A"	"55"	"272"	"51"	"6"	"4"	"2"	"1"	"1"	"1"	"2"	"6"	"4"	"36"	"1"	"6"	"6"	"0"	"1"	"1"	"1"	"0"	"1"	"458"	"0"	"2"	"460"	"0"
"153"	"137"	"60"	"267"	"52"	"0"	"1"	"0"	"0"	"1"	"3"	"4"	"1"	"10"	"38"	"1"	"5"	"6"	"1"	"1"	"1"	"2"	"1"	"1"	"456"	"0"	"1"	"457"	"0"
"154"	"138"	"54"	"270"	"27"	"4"	"0"	"0"	"0"	"3"	"1"	"4"	"1"	"2"	"52"	"3"	"3"	"4"	"1"	"3"	"2"	"1"	"0"	"0"	"435"	"0"	"0"	"435"	"0"
"155"	"139"	"57"	"551"	"31"	"2"	"0"	"0"	"0"	"0"	"1"	"6"	"3"	"2"	"66"	"1"	"3"	"1"	"0"	"5"	"2"	"6"	"1"	"1"	"739"	"0"	"3"	"742"	"0"
"156"	"140"	"74"	"264"	"148"	"3"	"4"	"0"	"5"	"4"	"5"	"8"	"10"	"17"	"49"	"20"	"22"	"44"	"3"	"5"	"3"	"3"	"1"	"0"	"692"	"0"	"4"	"696"	"0"
"157"	"140A"	"76"	"277"	"108"	"2"	"0"	"2"	"3"	"2"	"1"	"10"	"9"	"12"	"42"	"9"	"10"	"25"	"1"	"8"	"9"	"1"	"0"	"1"	"608"	"0"	"7"	"615"	"0"
"158"	"141"	"24"	"288"	"36"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"17"	"0"	"0"	"2"	"0"	"3"	"3"	"1"	"0"	"2"	"383"	"0"	"2"	"385"	"0"
"159"	"141A"	"43"	"291"	"29"	"1"	"1"	"0"	"0"	"2"	"2"	"5"	"0"	"4"	"32"	"1"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"418"	"0"	"2"	"420"	"0"
"160"	"142"	"68"	"304"	"71"	"3"	"1"	"1"	"0"	"0"	"1"	"7"	"1"	"2"	"58"	"1"	"1"	"3"	"1"	"4"	"2"	"0"	"0"	"0"	"529"	"0"	"1"	"530"	"0"
"161"	"143"	"171"	"231"	"85"	"2"	"3"	"3"	"4"	"6"	"4"	"6"	"10"	"9"	"24"	"7"	"3"	"12"	"2"	"2"	"4"	"4"	"1"	"2"	"595"	"0"	"6"	"601"	"0"
"162"	"144"	"335"	"221"	"45"	"2"	"3"	"5"	"2"	"4"	"9"	"9"	"7"	"12"	"173"	"4"	"7"	"11"	"14"	"4"	"6"	"1"	"3"	"5"	"882"	"0"	"15"	"897"	"0"
"163"	"145"	"159"	"426"	"316"	"15"	"6"	"6"	"5"	"6"	"12"	"11"	"10"	"9"	"14"	"6"	"7"	"11"	"5"	"8"	"6"	"12"	"0"	"0"	"1050"	"0"	"7"	"1057"	"0"
"164"	"146"	"80"	"363"	"47"	"2"	"4"	"4"	"1"	"0"	"1"	"3"	"6"	"0"	"10"	"4"	"6"	"4"	"1"	"1"	"3"	"1"	"0"	"1"	"542"	"0"	"2"	"544"	"0"
"165"	"147"	"198"	"231"	"65"	"5"	"3"	"3"	"5"	"2"	"1"	"4"	"0"	"5"	"5"	"4"	"7"	"10"	"2"	"0"	"4"	"1"	"0"	"2"	"557"	"0"	"0"	"557"	"0"
"166"	"148"	"163"	"448"	"124"	"15"	"2"	"2"	"10"	"3"	"5"	"6"	"7"	"14"	"40"	"10"	"12"	"18"	"1"	"0"	"2"	"1"	"0"	"0"	"883"	"0"	"0"	"883"	"0"
"167"	"149"	"179"	"305"	"145"	"5"	"6"	"2"	"1"	"3"	"3"	"11"	"6"	"19"	"41"	"10"	"12"	"24"	"2"	"2"	"4"	"4"	"1"	"0"	"785"	"0"	"3"	"788"	"0"
"168"	"150"	"23"	"52"	"445"	"5"	"3"	"0"	"4"	"2"	"3"	"6"	"1"	"11"	"36"	"27"	"3"	"10"	"3"	"3"	"15"	"6"	"2"	"3"	"663"	"0"	"6"	"669"	"0"
"169"	"151"	"24"	"78"	"446"	"6"	"3"	"0"	"4"	"3"	"3"	"9"	"0"	"10"	"38"	"16"	"9"	"20"	"5"	"0"	"3"	"9"	"2"	"3"	"691"	"0"	"1"	"692"	"0"
"170"	"152"	"508"	"190"	"33"	"1"	"3"	"0"	"3"	"1"	"2"	"6"	"3"	"5"	"44"	"1"	"7"	"7"	"5"	"4"	"1"	"1"	"1"	"0"	"826"	"0"	"3"	"829"	"0"
"171"	"153"	"494"	"48"	"12"	"1"	"1"	"5"	"2"	"2"	"3"	"3"	"1"	"2"	"81"	"5"	"3"	"8"	"7"	"2"	"2"	"1"	"1"	"2"	"686"	"0"	"3"	"689"	"0"
"172"	"154"	"354"	"416"	"20"	"5"	"3"	"1"	"3"	"6"	"2"	"6"	"4"	"7"	"58"	"4"	"11"	"17"	"11"	"6"	"4"	"2"	"3"	"0"	"943"	"0"	"2"	"945"	"0"
"173"	"155"	"298"	"222"	"24"	"2"	"0"	"1"	"1"	"4"	"2"	"4"	"1"	"3"	"87"	"5"	"3"	"15"	"1"	"0"	"1"	"1"	"0"	"0"	"675"	"0"	"1"	"676"	"0"
"174"	"156"	"163"	"181"	"9"	"1"	"5"	"1"	"0"	"0"	"1"	"3"	"0"	"2"	"37"	"1"	"3"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"414"	"0"	"2"	"416"	"0"
"175"	"157"	"156"	"197"	"23"	"0"	"0"	"0"	"1"	"1"	"3"	"2"	"2"	"0"	"66"	"1"	"0"	"6"	"0"	"2"	"1"	"0"	"0"	"0"	"461"	"0"	"6"	"467"	"0"
"176"	"158"	"128"	"381"	"23"	"3"	"0"	"1"	"1"	"4"	"1"	"2"	"2"	"6"	"79"	"4"	"6"	"11"	"8"	"17"	"3"	"0"	"2"	"5"	"687"	"0"	"3"	"690"	"0"
"177"	"159"	"62"	"445"	"28"	"5"	"0"	"1"	"0"	"2"	"0"	"3"	"2"	"5"	"35"	"8"	"9"	"9"	"2"	"17"	"7"	"3"	"3"	"5"	"651"	"0"	"4"	"655"	"0"
"178"	"160"	"241"	"223"	"21"	"7"	"0"	"0"	"1"	"3"	"4"	"2"	"1"	"6"	"82"	"4"	"11"	"12"	"7"	"2"	"2"	"2"	"0"	"0"	"631"	"0"	"0"	"631"	"0"
"179"	"160A"	"329"	"138"	"5"	"5"	"2"	"3"	"1"	"2"	"5"	"3"	"3"	"1"	"52"	"3"	"2"	"14"	"3"	"2"	"0"	"1"	"0"	"0"	"574"	"0"	"2"	"576"	"0"
"180"	"161"	"387"	"147"	"90"	"5"	"4"	"1"	"5"	"1"	"2"	"5"	"1"	"8"	"98"	"20"	"23"	"50"	"10"	"5"	"5"	"3"	"2"	"4"	"876"	"0"	"2"	"878"	"0"
"181"	"162"	"164"	"128"	"33"	"4"	"0"	"2"	"4"	"4"	"3"	"1"	"1"	"2"	"13"	"0"	"6"	"11"	"2"	"6"	"0"	"1"	"0"	"2"	"387"	"0"	"0"	"387"	"0"
"182"	"163"	"22"	"356"	"113"	"4"	"1"	"2"	"1"	"2"	"2"	"2"	"3"	"18"	"316"	"10"	"16"	"21"	"3"	"7"	"1"	"2"	"3"	"4"	"909"	"0"	"4"	"913"	"0"
"183"	"164"	"15"	"139"	"156"	"3"	"2"	"0"	"0"	"1"	"2"	"2"	"2"	"6"	"111"	"7"	"4"	"4"	"0"	"2"	"0"	"2"	"1"	"1"	"460"	"0"	"0"	"460"	"0"
"184"	"165"	"340"	"201"	"130"	"8"	"2"	"1"	"2"	"1"	"4"	"3"	"4"	"9"	"61"	"5"	"5"	"28"	"8"	"3"	"0"	"1"	"1"	"0"	"817"	"0"	"4"	"821"	"0"
"185"	"166"	"424"	"210"	"34"	"3"	"1"	"1"	"1"	"2"	"2"	"1"	"6"	"5"	"75"	"9"	"14"	"33"	"9"	"4"	"6"	"4"	"0"	"1"	"845"	"0"	"5"	"850"	"0"
"186"	"167"	"376"	"464"	"47"	"10"	"8"	"6"	"5"	"6"	"4"	"8"	"9"	"12"	"44"	"8"	"26"	"20"	"6"	"11"	"1"	"2"	"0"	"2"	"1075"	"0"	"5"	"1080"	"0"
"187"	"168"	"50"	"221"	"11"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"2"	"9"	"26"	"3"	"6"	"10"	"1"	"5"	"1"	"0"	"1"	"0"	"351"	"0"	"2"	"353"	"0"
"188"	"169"	"164"	"476"	"17"	"13"	"6"	"2"	"4"	"7"	"7"	"4"	"2"	"5"	"159"	"8"	"6"	"12"	"14"	"24"	"25"	"2"	"4"	"8"	"969"	"0"	"3"	"972"	"0"
"189"	"170"	"214"	"201"	"243"	"143"	"10"	"5"	"7"	"3"	"5"	"5"	"2"	"4"	"44"	"9"	"5"	"9"	"16"	"22"	"27"	"25"	"12"	"7"	"1018"	"0"	"22"	"1040"	"0"
"190"	"171"	"289"	"142"	"44"	"5"	"1"	"5"	"6"	"3"	"1"	"8"	"4"	"14"	"216"	"4"	"3"	"16"	"1"	"2"	"0"	"1"	"3"	"5"	"773"	"0"	"4"	"777"	"0"
"191"	"172"	"222"	"106"	"30"	"4"	"0"	"0"	"3"	"2"	"2"	"5"	"2"	"3"	"102"	"9"	"7"	"24"	"12"	"0"	"2"	"3"	"0"	"1"	"539"	"0"	"7"	"546"	"0"
"192"	"173"	"176"	"272"	"92"	"45"	"3"	"1"	"4"	"0"	"0"	"4"	"2"	"5"	"68"	"3"	"7"	"6"	"9"	"11"	"3"	"3"	"0"	"2"	"716"	"0"	"1"	"717"	"0"
"193"	"174"	"221"	"188"	"130"	"259"	"4"	"3"	"8"	"3"	"2"	"8"	"5"	"12"	"85"	"17"	"15"	"28"	"4"	"5"	"14"	"6"	"3"	"1"	"1021"	"0"	"4"	"1025"	"0"
"194"	"175"	"288"	"159"	"40"	"48"	"4"	"2"	"1"	"4"	"1"	"3"	"5"	"4"	"53"	"4"	"11"	"17"	"4"	"0"	"0"	"0"	"2"	"1"	"651"	"0"	"2"	"653"	"0"
"195"	"176"	"178"	"334"	"31"	"52"	"5"	"4"	"2"	"1"	"8"	"2"	"4"	"12"	"84"	"13"	"19"	"24"	"7"	"5"	"3"	"5"	"3"	"4"	"800"	"0"	"7"	"807"	"0"
"196"	"177"	"36"	"157"	"163"	"8"	"125"	"8"	"1"	"4"	"4"	"6"	"5"	"12"	"163"	"19"	"17"	"36"	"2"	"2"	"4"	"4"	"5"	"0"	"781"	"0"	"5"	"786"	"0"
"197"	"178"	"64"	"442"	"26"	"10"	"121"	"10"	"1"	"1"	"6"	"1"	"7"	"10"	"8"	"2"	"12"	"13"	"13"	"29"	"24"	"7"	"12"	"11"	"830"	"0"	"7"	"837"	"0"
"198"	"179"	"14"	"347"	"26"	"5"	"20"	"2"	"4"	"3"	"6"	"1"	"6"	"8"	"7"	"10"	"24"	"17"	"4"	"4"	"2"	"0"	"2"	"2"	"514"	"0"	"5"	"519"	"0"
"199"	"180"	"174"	"80"	"21"	"2"	"17"	"3"	"0"	"1"	"1"	"2"	"2"	"4"	"82"	"1"	"4"	"2"	"5"	"2"	"0"	"2"	"0"	"0"	"405"	"0"	"2"	"407"	"0"
"200"	"181"	"494"	"134"	"45"	"59"	"8"	"4"	"5"	"2"	"0"	"6"	"1"	"6"	"57"	"6"	"15"	"35"	"17"	"5"	"8"	"4"	"4"	"3"	"918"	"0"	"13"	"931"	"0"
"201"	"182"	"128"	"36"	"31"	"50"	"2"	"0"	"3"	"1"	"1"	"0"	"1"	"2"	"64"	"2"	"0"	"2"	"6"	"6"	"4"	"3"	"0"	"2"	"344"	"0"	"3"	"347"	"0"
"202"	"183"	"436"	"118"	"28"	"3"	"2"	"1"	"3"	"1"	"3"	"3"	"0"	"6"	"103"	"6"	"12"	"14"	"8"	"1"	"3"	"0"	"0"	"2"	"753"	"0"	"3"	"756"	"0"
"203"	"184"	"318"	"314"	"157"	"17"	"10"	"3"	"4"	"5"	"6"	"8"	"7"	"13"	"48"	"18"	"28"	"34"	"3"	"3"	"1"	"2"	"2"	"1"	"1002"	"0"	"2"	"1004"	"0"
"204"	"185"	"83"	"383"	"16"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"10"	"1"	"6"	"2"	"7"	"9"	"6"	"3"	"1"	"1"	"533"	"0"	"1"	"534"	"0"
"205"	"186"	"304"	"253"	"280"	"10"	"2"	"6"	"5"	"9"	"0"	"5"	"4"	"9"	"115"	"3"	"7"	"5"	"23"	"15"	"5"	"10"	"7"	"2"	"1079"	"0"	"8"	"1087"	"0"
"206"	"187"	"16"	"8"	"16"	"183"	"8"	"5"	"1"	"2"	"3"	"3"	"1"	"4"	"3"	"141"	"106"	"402"	"16"	"6"	"6"	"5"	"3"	"3"	"941"	"0"	"12"	"953"	"0"
"207"	"188"	"203"	"355"	"29"	"6"	"77"	"1"	"4"	"6"	"2"	"1"	"2"	"6"	"29"	"7"	"7"	"10"	"1"	"11"	"6"	"3"	"0"	"1"	"767"	"0"	"10"	"777"	"0"
"208"	"189"	"150"	"234"	"30"	"4"	"38"	"2"	"3"	"3"	"1"	"2"	"3"	"5"	"19"	"1"	"3"	"3"	"2"	"3"	"1"	"0"	"0"	"1"	"508"	"0"	"3"	"511"	"0"
"209"	"190"	"117"	"263"	"47"	"90"	"3"	"5"	"2"	"1"	"3"	"14"	"4"	"6"	"84"	"1"	"5"	"7"	"16"	"12"	"9"	"3"	"5"	"6"	"703"	"0"	"9"	"712"	"0"
"210"	"191"	"190"	"231"	"26"	"15"	"1"	"3"	"1"	"1"	"0"	"2"	"3"	"15"	"40"	"3"	"12"	"10"	"3"	"4"	"3"	"0"	"0"	"2"	"565"	"0"	"7"	"572"	"0"
"211"	"192"	"249"	"242"	"31"	"10"	"25"	"3"	"6"	"4"	"1"	"2"	"3"	"5"	"45"	"1"	"4"	"3"	"5"	"6"	"4"	"2"	"1"	"0"	"652"	"0"	"6"	"658"	"0"
"212"	"193"	"292"	"155"	"40"	"2"	"17"	"5"	"1"	"4"	"3"	"4"	"1"	"3"	"24"	"2"	"2"	"4"	"8"	"4"	"2"	"0"	"0"	"2"	"575"	"0"	"1"	"576"	"0"
"213"	"194"	"141"	"65"	"81"	"24"	"4"	"2"	"2"	"2"	"2"	"5"	"1"	"6"	"31"	"6"	"5"	"19"	"3"	"3"	"3"	"0"	"0"	"0"	"405"	"0"	"3"	"408"	"0"
"214"	"195"	"383"	"80"	"20"	"2"	"4"	"2"	"3"	"1"	"2"	"2"	"1"	"4"	"7"	"4"	"4"	"17"	"16"	"2"	"0"	"0"	"0"	"0"	"554"	"0"	"1"	"555"	"0"
"215"	"196"	"348"	"106"	"36"	"4"	"4"	"0"	"7"	"6"	"2"	"4"	"1"	"15"	"61"	"4"	"5"	"5"	"7"	"5"	"3"	"1"	"1"	"4"	"629"	"0"	"2"	"631"	"0"
"216"	"196A"	"205"	"66"	"26"	"3"	"3"	"0"	"4"	"3"	"0"	"1"	"3"	"27"	"61"	"3"	"2"	"5"	"5"	"7"	"1"	"2"	"0"	"1"	"428"	"0"	"5"	"433"	"0"
"217"	"197"	"144"	"339"	"30"	"5"	"2"	"0"	"0"	"2"	"1"	"1"	"2"	"9"	"34"	"1"	"2"	"5"	"6"	"12"	"7"	"0"	"0"	"2"	"604"	"0"	"4"	"608"	"0"
"218"	"198"	"296"	"186"	"139"	"5"	"7"	"4"	"1"	"1"	"2"	"3"	"1"	"3"	"31"	"2"	"4"	"5"	"4"	"4"	"1"	"2"	"1"	"0"	"702"	"0"	"2"	"704"	"0"
"219"	"199"	"199"	"236"	"39"	"18"	"3"	"4"	"1"	"5"	"2"	"3"	"2"	"5"	"22"	"2"	"5"	"4"	"12"	"7"	"5"	"1"	"1"	"4"	"580"	"0"	"6"	"586"	"0"
"220"	"199A"	"166"	"230"	"31"	"18"	"3"	"0"	"0"	"1"	"1"	"1"	"4"	"3"	"40"	"4"	"6"	"1"	"3"	"4"	"0"	"2"	"1"	"0"	"519"	"0"	"2"	"521"	"0"
"221"	"200"	"133"	"284"	"12"	"3"	"20"	"5"	"3"	"4"	"3"	"4"	"6"	"5"	"87"	"3"	"4"	"12"	"4"	"17"	"1"	"1"	"2"	"1"	"614"	"0"	"1"	"615"	"0"
"222"	"201"	"126"	"304"	"48"	"3"	"4"	"2"	"4"	"0"	"0"	"3"	"4"	"5"	"201"	"2"	"2"	"6"	"4"	"2"	"2"	"1"	"2"	"1"	"726"	"0"	"4"	"730"	"0"
"223"	"202"	"272"	"250"	"35"	"3"	"63"	"8"	"11"	"5"	"8"	"4"	"2"	"13"	"43"	"5"	"8"	"28"	"6"	"2"	"5"	"1"	"3"	"3"	"778"	"0"	"7"	"785"	"0"
"224"	"203"	"141"	"314"	"54"	"10"	"149"	"13"	"7"	"3"	"3"	"4"	"5"	"8"	"98"	"4"	"12"	"25"	"6"	"10"	"4"	"3"	"5"	"3"	"881"	"0"	"7"	"888"	"0"
"225"	"204"	"56"	"246"	"65"	"6"	"25"	"1"	"1"	"4"	"2"	"6"	"4"	"6"	"284"	"3"	"9"	"3"	"0"	"4"	"2"	"0"	"1"	"2"	"730"	"0"	"1"	"731"	"0"
"226"	"205"	"149"	"360"	"201"	"5"	"0"	"4"	"2"	"7"	"4"	"5"	"4"	"5"	"40"	"10"	"10"	"25"	"12"	"9"	"6"	"0"	"3"	"3"	"864"	"0"	"4"	"868"	"0"
"227"	"206"	"88"	"194"	"111"	"1"	"0"	"1"	"2"	"0"	"0"	"4"	"4"	"7"	"13"	"3"	"5"	"13"	"4"	"1"	"1"	"0"	"1"	"2"	"455"	"0"	"1"	"456"	"0"
"228"	"207"	"242"	"396"	"114"	"4"	"3"	"1"	"6"	"3"	"4"	"8"	"4"	"15"	"76"	"18"	"10"	"31"	"6"	"4"	"5"	"2"	"0"	"0"	"952"	"0"	"5"	"957"	"0"
"229"	"208"	"16"	"184"	"80"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"31"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"321"	"0"	"4"	"325"	"0"
"230"	"209"	"264"	"642"	"88"	"3"	"3"	"1"	"5"	"3"	"2"	"6"	"3"	"17"	"21"	"10"	"28"	"21"	"5"	"9"	"4"	"3"	"2"	"1"	"1141"	"0"	"12"	"1153"	"0"
"231"	"210"	"24"	"187"	"31"	"2"	"2"	"0"	"0"	"0"	"2"	"2"	"5"	"3"	"67"	"2"	"7"	"10"	"5"	"7"	"2"	"0"	"3"	"0"	"361"	"0"	"4"	"365"	"0"
"232"	"211"	"138"	"388"	"59"	"6"	"5"	"2"	"3"	"6"	"2"	"3"	"2"	"5"	"33"	"6"	"13"	"8"	"4"	"18"	"12"	"6"	"5"	"6"	"730"	"0"	"2"	"732"	"0"
"233"	"212"	"55"	"217"	"15"	"1"	"1"	"1"	"0"	"4"	"1"	"2"	"0"	"4"	"186"	"3"	"1"	"2"	"1"	"2"	"1"	"2"	"1"	"1"	"501"	"0"	"4"	"505"	"0"
"234"	"213"	"101"	"188"	"141"	"93"	"8"	"0"	"2"	"0"	"0"	"8"	"6"	"10"	"44"	"11"	"5"	"15"	"3"	"0"	"3"	"1"	"0"	"2"	"641"	"0"	"0"	"641"	"0"
"235"	"214"	"72"	"265"	"91"	"10"	"2"	"1"	"1"	"5"	"6"	"7"	"2"	"3"	"29"	"6"	"16"	"16"	"3"	"9"	"5"	"1"	"2"	"0"	"552"	"0"	"2"	"554"	"0"
"236"	"214A"	"307"	"128"	"96"	"9"	"1"	"0"	"1"	"0"	"2"	"4"	"1"	"2"	"16"	"3"	"1"	"10"	"5"	"2"	"0"	"3"	"0"	"0"	"591"	"0"	"1"	"592"	"0"
