"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"182"	"163"	"112"	"50"	"6"	"289"	"7"	"5"	"7"	"6"	"23"	"29"	"15"	"17"	"566"	"0"	"20"	"586"	"0"
"183"	"164"	"328"	"168"	"12"	"53"	"7"	"2"	"4"	"2"	"8"	"6"	"4"	"7"	"601"	"0"	"21"	"622"	"0"
"184"	"165"	"313"	"28"	"3"	"15"	"1"	"1"	"7"	"3"	"2"	"2"	"1"	"3"	"379"	"0"	"18"	"397"	"0"
"185"	"166"	"288"	"37"	"5"	"60"	"3"	"1"	"4"	"1"	"7"	"4"	"3"	"6"	"419"	"0"	"19"	"438"	"0"
"186"	"167"	"105"	"23"	"1"	"192"	"1"	"0"	"1"	"4"	"4"	"8"	"7"	"11"	"357"	"0"	"19"	"376"	"0"
"187"	"168"	"49"	"233"	"6"	"35"	"0"	"4"	"9"	"6"	"3"	"9"	"1"	"6"	"361"	"0"	"12"	"373"	"0"
"188"	"169"	"154"	"250"	"6"	"108"	"6"	"1"	"13"	"7"	"17"	"16"	"12"	"15"	"605"	"0"	"27"	"632"	"0"
"189"	"170"	"98"	"165"	"10"	"175"	"7"	"1"	"7"	"4"	"12"	"11"	"8"	"14"	"512"	"0"	"13"	"525"	"0"
"190"	"171"	"116"	"72"	"2"	"150"	"2"	"1"	"2"	"0"	"11"	"6"	"7"	"7"	"376"	"0"	"8"	"384"	"0"
"191"	"172"	"150"	"30"	"2"	"358"	"8"	"4"	"8"	"3"	"10"	"13"	"6"	"3"	"595"	"0"	"15"	"610"	"0"
"192"	"173"	"188"	"143"	"4"	"179"	"4"	"3"	"7"	"5"	"14"	"13"	"11"	"21"	"592"	"0"	"29"	"621"	"0"
"193"	"174"	"86"	"41"	"3"	"66"	"2"	"1"	"2"	"4"	"3"	"3"	"4"	"2"	"217"	"0"	"10"	"227"	"0"
"194"	"175"	"258"	"8"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"273"	"0"	"7"	"280"	"0"
"195"	"176"	"217"	"153"	"16"	"115"	"9"	"6"	"7"	"8"	"13"	"2"	"13"	"10"	"569"	"0"	"18"	"587"	"0"
"196"	"177"	"260"	"162"	"13"	"133"	"9"	"1"	"11"	"5"	"2"	"6"	"8"	"8"	"618"	"0"	"21"	"639"	"0"
"197"	"178"	"119"	"145"	"2"	"82"	"6"	"4"	"6"	"4"	"4"	"10"	"2"	"3"	"387"	"0"	"6"	"393"	"0"
"198"	"179"	"314"	"77"	"5"	"132"	"2"	"4"	"13"	"3"	"10"	"15"	"18"	"13"	"606"	"0"	"36"	"642"	"0"
"199"	"180"	"125"	"20"	"8"	"181"	"6"	"4"	"7"	"5"	"8"	"3"	"7"	"8"	"382"	"0"	"15"	"397"	"0"
"200"	"181"	"120"	"32"	"5"	"497"	"6"	"9"	"7"	"6"	"8"	"10"	"9"	"7"	"716"	"0"	"34"	"750"	"0"
"201"	"182"	"171"	"31"	"2"	"23"	"4"	"0"	"2"	"3"	"3"	"1"	"3"	"7"	"250"	"0"	"18"	"268"	"0"
"202"	"183"	"193"	"30"	"7"	"256"	"3"	"7"	"4"	"3"	"11"	"7"	"9"	"12"	"542"	"0"	"25"	"567"	"0"
"203"	"184"	"126"	"26"	"2"	"231"	"5"	"4"	"9"	"1"	"20"	"9"	"12"	"5"	"450"	"0"	"20"	"470"	"0"
"204"	"185"	"265"	"66"	"19"	"404"	"10"	"18"	"18"	"10"	"30"	"19"	"11"	"16"	"886"	"0"	"22"	"908"	"0"
"205"	"186"	"357"	"43"	"10"	"250"	"6"	"3"	"12"	"8"	"16"	"17"	"26"	"16"	"764"	"0"	"61"	"825"	"0"
"206"	"187"	"245"	"35"	"6"	"411"	"9"	"6"	"13"	"7"	"18"	"23"	"8"	"9"	"790"	"0"	"32"	"822"	"0"
"207"	"188"	"73"	"23"	"1"	"114"	"4"	"2"	"2"	"1"	"6"	"9"	"4"	"2"	"241"	"0"	"10"	"251"	"0"
"208"	"189"	"70"	"130"	"7"	"162"	"3"	"5"	"11"	"6"	"9"	"7"	"6"	"7"	"423"	"0"	"17"	"440"	"0"
"209"	"190"	"283"	"21"	"8"	"194"	"7"	"8"	"8"	"6"	"21"	"21"	"3"	"13"	"593"	"0"	"41"	"634"	"0"
"210"	"191"	"105"	"186"	"4"	"21"	"1"	"1"	"5"	"6"	"4"	"2"	"1"	"6"	"342"	"0"	"4"	"346"	"0"
"211"	"192"	"75"	"36"	"6"	"177"	"4"	"2"	"4"	"4"	"5"	"3"	"7"	"1"	"324"	"0"	"4"	"328"	"0"
"212"	"193"	"194"	"59"	"4"	"207"	"5"	"2"	"1"	"1"	"7"	"10"	"7"	"11"	"508"	"0"	"21"	"529"	"0"
"213"	"194"	"28"	"45"	"2"	"373"	"9"	"0"	"4"	"3"	"6"	"4"	"5"	"5"	"484"	"0"	"20"	"504"	"0"
"214"	"195"	"386"	"148"	"11"	"272"	"8"	"4"	"6"	"6"	"22"	"11"	"6"	"7"	"887"	"0"	"27"	"914"	"0"
"215"	"196"	"417"	"86"	"14"	"92"	"2"	"5"	"35"	"7"	"19"	"9"	"9"	"8"	"703"	"0"	"15"	"718"	"0"
"216"	"197"	"169"	"89"	"10"	"491"	"8"	"5"	"4"	"5"	"18"	"15"	"13"	"15"	"842"	"0"	"41"	"883"	"0"
"217"	"198"	"53"	"16"	"6"	"591"	"10"	"2"	"3"	"2"	"6"	"15"	"11"	"9"	"724"	"0"	"27"	"751"	"0"
"218"	"199"	"135"	"42"	"6"	"236"	"4"	"4"	"5"	"2"	"10"	"6"	"7"	"5"	"462"	"0"	"7"	"469"	"0"
"219"	"200"	"151"	"35"	"0"	"267"	"3"	"2"	"3"	"3"	"7"	"3"	"1"	"6"	"481"	"0"	"8"	"489"	"0"
"220"	"201"	"207"	"51"	"7"	"177"	"9"	"2"	"6"	"6"	"10"	"5"	"12"	"17"	"509"	"0"	"25"	"534"	"0"
"221"	"202"	"232"	"83"	"7"	"170"	"3"	"4"	"12"	"4"	"10"	"11"	"10"	"14"	"560"	"0"	"21"	"581"	"0"
"222"	"203"	"361"	"135"	"14"	"410"	"6"	"4"	"5"	"9"	"23"	"11"	"6"	"15"	"999"	"0"	"31"	"1030"	"0"
"223"	"204"	"248"	"103"	"9"	"140"	"5"	"1"	"16"	"9"	"15"	"5"	"16"	"10"	"577"	"0"	"32"	"609"	"0"
"224"	"205"	"227"	"257"	"13"	"247"	"11"	"9"	"23"	"10"	"14"	"15"	"25"	"17"	"868"	"0"	"53"	"921"	"0"
"225"	"206"	"336"	"41"	"7"	"136"	"7"	"4"	"4"	"7"	"17"	"10"	"10"	"12"	"591"	"0"	"38"	"629"	"0"
"226"	"207"	"244"	"121"	"11"	"71"	"8"	"5"	"8"	"3"	"16"	"21"	"16"	"21"	"545"	"0"	"58"	"603"	"0"
"227"	"208"	"215"	"125"	"7"	"89"	"5"	"2"	"9"	"2"	"7"	"10"	"5"	"9"	"485"	"0"	"17"	"502"	"0"
"228"	"209"	"123"	"38"	"2"	"156"	"2"	"1"	"5"	"2"	"13"	"12"	"4"	"9"	"367"	"0"	"14"	"381"	"0"
"229"	"210"	"395"	"174"	"84"	"205"	"7"	"7"	"9"	"6"	"8"	"8"	"13"	"14"	"930"	"0"	"32"	"962"	"0"
"230"	"211"	"662"	"164"	"20"	"97"	"2"	"5"	"14"	"4"	"7"	"6"	"7"	"14"	"1002"	"0"	"22"	"1024"	"0"
"231"	"212"	"464"	"59"	"11"	"95"	"3"	"5"	"8"	"9"	"5"	"7"	"9"	"7"	"682"	"0"	"33"	"715"	"0"
"232"	"213"	"233"	"90"	"20"	"234"	"7"	"4"	"6"	"6"	"17"	"16"	"14"	"11"	"658"	"0"	"35"	"693"	"0"
"233"	"214"	"182"	"239"	"23"	"303"	"10"	"8"	"10"	"7"	"33"	"14"	"16"	"20"	"865"	"0"	"27"	"892"	"0"
"234"	"215"	"311"	"77"	"13"	"335"	"6"	"5"	"9"	"5"	"15"	"10"	"11"	"18"	"815"	"0"	"34"	"849"	"0"
"235"	"216"	"464"	"156"	"17"	"86"	"3"	"3"	"5"	"3"	"9"	"7"	"11"	"6"	"770"	"0"	"11"	"781"	"0"
"236"	"217"	"234"	"107"	"4"	"107"	"3"	"3"	"2"	"2"	"12"	"1"	"5"	"9"	"489"	"0"	"14"	"503"	"0"
"237"	"218"	"180"	"216"	"10"	"206"	"3"	"4"	"7"	"1"	"8"	"8"	"12"	"14"	"669"	"0"	"17"	"686"	"0"
"238"	"219"	"182"	"316"	"11"	"286"	"10"	"3"	"6"	"3"	"10"	"13"	"20"	"12"	"872"	"0"	"16"	"888"	"0"
"239"	"220"	"215"	"228"	"11"	"315"	"9"	"8"	"15"	"12"	"7"	"19"	"20"	"15"	"874"	"0"	"24"	"898"	"0"
"240"	"221"	"82"	"110"	"1"	"228"	"0"	"4"	"7"	"2"	"1"	"4"	"0"	"3"	"442"	"0"	"10"	"452"	"0"
"241"	"222"	"107"	"72"	"6"	"189"	"2"	"3"	"2"	"1"	"3"	"4"	"6"	"1"	"396"	"0"	"5"	"401"	"0"
"242"	"223"	"235"	"285"	"13"	"118"	"7"	"6"	"12"	"12"	"21"	"23"	"28"	"14"	"774"	"0"	"55"	"829"	"0"
"243"	"224"	"151"	"68"	"8"	"154"	"5"	"3"	"8"	"2"	"3"	"8"	"12"	"1"	"423"	"0"	"10"	"433"	"0"
"244"	"225"	"129"	"124"	"1"	"235"	"1"	"2"	"5"	"4"	"3"	"2"	"3"	"4"	"513"	"0"	"10"	"523"	"0"
"245"	"226"	"125"	"121"	"5"	"223"	"3"	"3"	"4"	"3"	"3"	"10"	"7"	"3"	"510"	"0"	"10"	"520"	"0"
"246"	"227"	"232"	"175"	"14"	"283"	"8"	"1"	"17"	"4"	"2"	"4"	"13"	"13"	"766"	"0"	"22"	"788"	"0"
"247"	"228"	"117"	"234"	"5"	"308"	"5"	"3"	"9"	"0"	"4"	"9"	"4"	"7"	"705"	"0"	"10"	"715"	"0"
"248"	"229"	"139"	"195"	"12"	"531"	"3"	"3"	"7"	"1"	"19"	"13"	"12"	"8"	"943"	"0"	"19"	"962"	"0"
"249"	"230"	"239"	"110"	"3"	"168"	"2"	"0"	"3"	"2"	"2"	"3"	"4"	"5"	"541"	"0"	"10"	"551"	"0"
"250"	"231"	"133"	"69"	"12"	"290"	"5"	"0"	"3"	"0"	"5"	"3"	"4"	"5"	"529"	"0"	"8"	"537"	"0"
"251"	"232"	"90"	"126"	"6"	"249"	"5"	"0"	"5"	"4"	"2"	"4"	"1"	"1"	"493"	"0"	"5"	"498"	"0"
"252"	"233"	"159"	"185"	"9"	"190"	"3"	"0"	"4"	"1"	"3"	"3"	"3"	"3"	"563"	"0"	"10"	"573"	"0"
"253"	"233A"	"187"	"64"	"4"	"185"	"2"	"1"	"8"	"1"	"2"	"2"	"7"	"4"	"467"	"0"	"10"	"477"	"0"
"254"	"234"	"143"	"101"	"13"	"507"	"6"	"3"	"8"	"6"	"13"	"18"	"10"	"10"	"838"	"0"	"23"	"861"	"0"
"255"	"235"	"220"	"123"	"7"	"258"	"3"	"2"	"8"	"6"	"7"	"3"	"7"	"8"	"652"	"0"	"11"	"663"	"0"
"256"	"236"	"174"	"230"	"11"	"256"	"9"	"6"	"15"	"3"	"22"	"6"	"6"	"4"	"742"	"0"	"6"	"748"	"0"
"257"	"237"	"139"	"158"	"11"	"157"	"7"	"7"	"5"	"6"	"13"	"14"	"13"	"10"	"540"	"0"	"21"	"561"	"0"
"258"	"237A"	"169"	"97"	"5"	"175"	"7"	"6"	"8"	"4"	"9"	"0"	"4"	"6"	"490"	"0"	"4"	"494"	"0"
"259"	"238"	"314"	"218"	"22"	"282"	"7"	"8"	"10"	"7"	"26"	"25"	"14"	"7"	"940"	"0"	"24"	"964"	"0"
"260"	"239"	"188"	"50"	"4"	"312"	"6"	"1"	"4"	"0"	"4"	"7"	"1"	"4"	"581"	"0"	"6"	"587"	"0"
"261"	"240"	"122"	"42"	"13"	"197"	"2"	"6"	"1"	"4"	"10"	"9"	"4"	"5"	"415"	"0"	"11"	"426"	"0"
"262"	"241"	"310"	"83"	"7"	"128"	"6"	"2"	"6"	"2"	"5"	"5"	"8"	"6"	"568"	"0"	"25"	"593"	"0"
"263"	"242"	"300"	"21"	"2"	"68"	"2"	"0"	"1"	"1"	"0"	"2"	"4"	"4"	"405"	"0"	"38"	"443"	"0"
"264"	"243"	"285"	"91"	"5"	"65"	"4"	"4"	"7"	"6"	"2"	"6"	"4"	"7"	"486"	"0"	"22"	"508"	"0"
"265"	"244"	"217"	"188"	"10"	"213"	"6"	"3"	"8"	"7"	"14"	"8"	"9"	"2"	"685"	"0"	"5"	"690"	"0"
"266"	"245"	"195"	"177"	"15"	"70"	"6"	"4"	"6"	"4"	"6"	"9"	"10"	"9"	"511"	"0"	"21"	"532"	"0"
"267"	"246"	"257"	"285"	"5"	"262"	"8"	"7"	"11"	"10"	"5"	"13"	"7"	"7"	"877"	"0"	"38"	"915"	"0"
"268"	"247"	"258"	"71"	"5"	"85"	"3"	"1"	"2"	"3"	"7"	"3"	"3"	"8"	"449"	"0"	"24"	"473"	"0"
"269"	"248"	"72"	"156"	"4"	"122"	"2"	"1"	"6"	"8"	"11"	"6"	"9"	"11"	"408"	"0"	"33"	"441"	"0"
"270"	"249"	"148"	"63"	"8"	"258"	"2"	"0"	"2"	"5"	"26"	"14"	"16"	"7"	"549"	"0"	"21"	"570"	"0"
"271"	"250"	"263"	"145"	"5"	"129"	"4"	"4"	"5"	"2"	"8"	"8"	"3"	"10"	"586"	"0"	"17"	"603"	"0"
"272"	"251"	"238"	"92"	"1"	"143"	"3"	"4"	"3"	"8"	"8"	"10"	"10"	"7"	"527"	"0"	"26"	"553"	"0"
"273"	"252"	"354"	"129"	"8"	"332"	"6"	"4"	"8"	"9"	"30"	"9"	"7"	"10"	"906"	"0"	"12"	"918"	"0"
"274"	"253"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"275"	"254"	"306"	"140"	"18"	"176"	"7"	"11"	"21"	"8"	"15"	"6"	"13"	"14"	"735"	"0"	"38"	"773"	"0"
"276"	"255"	"140"	"150"	"13"	"149"	"4"	"9"	"14"	"9"	"14"	"10"	"14"	"14"	"540"	"0"	"29"	"569"	"0"
"277"	"256"	"167"	"96"	"12"	"101"	"6"	"7"	"13"	"6"	"13"	"12"	"14"	"8"	"455"	"0"	"34"	"489"	"0"
"278"	"257"	"37"	"89"	"7"	"338"	"4"	"1"	"4"	"5"	"5"	"5"	"2"	"2"	"499"	"0"	"5"	"504"	"0"
"279"	"258"	"177"	"211"	"9"	"109"	"5"	"4"	"10"	"6"	"13"	"9"	"12"	"10"	"575"	"0"	"21"	"596"	"0"
"280"	"259"	"166"	"290"	"16"	"204"	"9"	"7"	"4"	"4"	"16"	"14"	"16"	"17"	"763"	"0"	"28"	"791"	"0"
"281"	"260"	"280"	"134"	"13"	"232"	"9"	"6"	"10"	"2"	"10"	"16"	"11"	"7"	"730"	"0"	"23"	"753"	"0"
"282"	"261"	"279"	"187"	"13"	"149"	"3"	"3"	"9"	"10"	"16"	"17"	"14"	"25"	"725"	"0"	"51"	"776"	"0"
"283"	"262"	"182"	"164"	"8"	"410"	"11"	"7"	"5"	"12"	"37"	"35"	"18"	"30"	"919"	"0"	"42"	"961"	"0"
"284"	"263"	"222"	"151"	"8"	"86"	"1"	"2"	"9"	"3"	"11"	"5"	"7"	"9"	"514"	"0"	"7"	"521"	"0"
"285"	"263A"	"111"	"146"	"2"	"164"	"5"	"2"	"5"	"2"	"11"	"7"	"8"	"10"	"473"	"0"	"20"	"493"	"0"
"286"	"264"	"69"	"338"	"11"	"218"	"6"	"13"	"19"	"7"	"11"	"25"	"10"	"11"	"738"	"0"	"24"	"762"	"0"
"287"	"265"	"317"	"45"	"4"	"241"	"4"	"1"	"2"	"1"	"8"	"7"	"5"	"2"	"637"	"0"	"19"	"656"	"0"
"288"	"266"	"321"	"106"	"13"	"178"	"5"	"5"	"3"	"2"	"13"	"11"	"4"	"10"	"671"	"0"	"11"	"682"	"0"
"289"	"Grand Total"	"46519"	"37348"	"2608"	"50793"	"1474"	"1061"	"1976"	"1290"	"3046"	"2756"	"2575"	"2759"	"154205"	"0"	"6083"	"160288"	"0"
"290"	"Place:Samastipur College, Samastipur"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
