"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"169"	"86"	"104"	"18"	"148"	"10"	"84"	"9"	"9"	"4"	"2"	"3"	"477"	"0"	"9"	"486"	"0"
"193"	"170"	"71"	"49"	"10"	"338"	"8"	"56"	"6"	"8"	"14"	"8"	"5"	"573"	"0"	"27"	"600"	"0"
"194"	"171"	"370"	"166"	"12"	"124"	"8"	"69"	"13"	"17"	"15"	"8"	"9"	"811"	"0"	"52"	"863"	"0"
"195"	"172"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"196"	"173"	"96"	"31"	"6"	"415"	"5"	"25"	"1"	"4"	"5"	"3"	"3"	"594"	"0"	"5"	"599"	"0"
"197"	"174"	"97"	"19"	"4"	"334"	"4"	"8"	"3"	"2"	"6"	"4"	"4"	"485"	"0"	"5"	"490"	"0"
"198"	"175"	"70"	"16"	"7"	"273"	"12"	"22"	"7"	"7"	"7"	"5"	"11"	"437"	"0"	"27"	"464"	"0"
"199"	"176"	"90"	"13"	"5"	"273"	"3"	"12"	"0"	"13"	"8"	"3"	"2"	"422"	"0"	"7"	"429"	"0"
"200"	"177"	"268"	"57"	"3"	"181"	"3"	"31"	"2"	"4"	"6"	"8"	"5"	"568"	"0"	"5"	"573"	"0"
"201"	"178"	"560"	"27"	"6"	"124"	"8"	"25"	"5"	"12"	"19"	"12"	"16"	"814"	"0"	"45"	"859"	"0"
"202"	"179"	"294"	"34"	"2"	"11"	"1"	"5"	"1"	"1"	"0"	"0"	"0"	"349"	"0"	"1"	"350"	"0"
"203"	"180"	"353"	"38"	"9"	"249"	"8"	"23"	"5"	"2"	"9"	"4"	"9"	"709"	"0"	"40"	"749"	"0"
"204"	"181"	"265"	"31"	"2"	"38"	"0"	"3"	"1"	"1"	"3"	"0"	"1"	"345"	"0"	"5"	"350"	"0"
"205"	"182"	"311"	"14"	"0"	"13"	"1"	"2"	"0"	"4"	"2"	"2"	"0"	"349"	"0"	"7"	"356"	"0"
"206"	"183"	"873"	"28"	"5"	"65"	"5"	"4"	"3"	"5"	"1"	"2"	"2"	"993"	"0"	"2"	"995"	"0"
"207"	"184"	"406"	"97"	"10"	"82"	"4"	"22"	"5"	"3"	"3"	"2"	"4"	"638"	"0"	"5"	"643"	"0"
"208"	"185"	"472"	"53"	"0"	"24"	"0"	"17"	"0"	"2"	"2"	"1"	"3"	"574"	"0"	"3"	"577"	"0"
"209"	"186"	"99"	"42"	"9"	"347"	"5"	"23"	"1"	"8"	"4"	"5"	"5"	"548"	"0"	"8"	"556"	"0"
"210"	"187"	"114"	"76"	"9"	"251"	"13"	"70"	"13"	"10"	"17"	"14"	"18"	"605"	"0"	"31"	"636"	"0"
"211"	"188"	"61"	"155"	"6"	"318"	"8"	"105"	"13"	"17"	"11"	"15"	"23"	"732"	"0"	"33"	"765"	"0"
"212"	"188A"	"29"	"90"	"2"	"131"	"6"	"75"	"4"	"5"	"4"	"5"	"12"	"363"	"0"	"10"	"373"	"0"
"213"	"189"	"378"	"65"	"5"	"164"	"2"	"14"	"2"	"2"	"2"	"2"	"2"	"638"	"0"	"3"	"641"	"0"
"214"	"190"	"411"	"96"	"10"	"157"	"0"	"48"	"6"	"9"	"3"	"5"	"7"	"752"	"0"	"11"	"763"	"0"
"215"	"191"	"87"	"41"	"4"	"281"	"8"	"46"	"2"	"5"	"7"	"6"	"4"	"491"	"0"	"10"	"501"	"0"
"216"	"192"	"54"	"91"	"13"	"484"	"14"	"63"	"9"	"7"	"11"	"9"	"15"	"770"	"0"	"39"	"809"	"0"
"217"	"193"	"232"	"22"	"14"	"254"	"5"	"21"	"4"	"11"	"9"	"8"	"6"	"586"	"0"	"15"	"601"	"0"
"218"	"194"	"293"	"26"	"11"	"216"	"3"	"6"	"4"	"2"	"5"	"2"	"2"	"570"	"0"	"12"	"582"	"0"
"219"	"195"	"254"	"23"	"7"	"135"	"5"	"25"	"3"	"2"	"3"	"3"	"8"	"468"	"0"	"10"	"478"	"0"
"220"	"196"	"69"	"148"	"4"	"132"	"5"	"74"	"4"	"6"	"2"	"2"	"2"	"448"	"0"	"4"	"452"	"0"
"221"	"197"	"214"	"81"	"6"	"136"	"3"	"63"	"2"	"9"	"4"	"4"	"5"	"527"	"0"	"6"	"533"	"0"
"222"	"198"	"73"	"80"	"10"	"276"	"4"	"53"	"7"	"14"	"11"	"3"	"5"	"536"	"0"	"10"	"546"	"0"
"223"	"199"	"325"	"176"	"6"	"117"	"5"	"105"	"2"	"16"	"3"	"3"	"12"	"770"	"0"	"14"	"784"	"0"
"224"	"200"	"334"	"47"	"6"	"196"	"7"	"56"	"6"	"9"	"7"	"7"	"3"	"678"	"0"	"15"	"693"	"0"
"225"	"201"	"293"	"69"	"13"	"341"	"11"	"84"	"7"	"17"	"8"	"9"	"5"	"857"	"0"	"12"	"869"	"0"
"226"	"202"	"27"	"180"	"7"	"172"	"5"	"66"	"9"	"12"	"6"	"7"	"5"	"496"	"0"	"6"	"502"	"0"
"227"	"203"	"53"	"24"	"0"	"248"	"5"	"13"	"2"	"12"	"1"	"1"	"3"	"362"	"0"	"7"	"369"	"0"
"228"	"204"	"209"	"77"	"13"	"443"	"19"	"59"	"7"	"11"	"12"	"9"	"4"	"863"	"0"	"17"	"880"	"0"
"229"	"205"	"36"	"72"	"11"	"349"	"16"	"45"	"11"	"7"	"6"	"10"	"9"	"572"	"0"	"9"	"581"	"0"
"230"	"206"	"183"	"26"	"4"	"375"	"6"	"10"	"2"	"0"	"3"	"4"	"2"	"615"	"0"	"5"	"620"	"0"
"231"	"207"	"452"	"21"	"11"	"228"	"4"	"8"	"4"	"9"	"4"	"4"	"1"	"746"	"0"	"7"	"753"	"0"
"232"	"Grand Total"	"43324"	"18967"	"1795"	"53991"	"1582"	"10157"	"1427"	"1666"	"1413"	"1258"	"1439"	"137019"	"0"	"2884"	"139903"	"0"
"233"	"Place:R.K. COLLEGE MADHUBANI"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"234"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"235"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"236"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
