"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"121"	"99"	"115"	"9"	"356"	"6"	"3"	"3"	"2"	"3"	"92"	"5"	"7"	"14"	"6"	"6"	"17"	"0"	"743"	"0"	"0"	"743"	"0"
"145"	"122"	"102"	"214"	"8"	"201"	"5"	"7"	"2"	"0"	"2"	"14"	"2"	"3"	"10"	"4"	"3"	"10"	"8"	"595"	"0"	"7"	"602"	"0"
"146"	"123"	"115"	"102"	"1"	"41"	"3"	"1"	"2"	"0"	"1"	"4"	"1"	"1"	"0"	"0"	"1"	"14"	"9"	"296"	"0"	"11"	"307"	"0"
"147"	"124"	"367"	"191"	"4"	"97"	"4"	"1"	"1"	"2"	"2"	"13"	"2"	"3"	"15"	"5"	"15"	"49"	"26"	"797"	"0"	"9"	"806"	"0"
"148"	"125"	"21"	"340"	"3"	"152"	"5"	"0"	"1"	"0"	"1"	"23"	"4"	"3"	"11"	"1"	"2"	"12"	"0"	"579"	"0"	"2"	"581"	"0"
"149"	"126"	"63"	"160"	"5"	"115"	"2"	"2"	"1"	"0"	"0"	"12"	"2"	"1"	"2"	"2"	"5"	"8"	"4"	"384"	"0"	"2"	"386"	"0"
"150"	"127"	"107"	"201"	"7"	"512"	"8"	"0"	"2"	"0"	"2"	"21"	"2"	"0"	"9"	"1"	"2"	"2"	"5"	"881"	"0"	"3"	"884"	"0"
"151"	"128"	"28"	"310"	"6"	"258"	"5"	"0"	"2"	"4"	"0"	"14"	"2"	"1"	"10"	"1"	"2"	"4"	"1"	"648"	"0"	"4"	"652"	"0"
"152"	"129"	"62"	"291"	"4"	"130"	"3"	"0"	"3"	"2"	"2"	"16"	"4"	"2"	"10"	"3"	"3"	"10"	"11"	"556"	"0"	"26"	"582"	"0"
"153"	"130"	"50"	"354"	"27"	"362"	"6"	"29"	"15"	"7"	"6"	"45"	"18"	"11"	"15"	"12"	"19"	"36"	"10"	"1022"	"0"	"8"	"1030"	"0"
"154"	"131"	"15"	"93"	"6"	"132"	"4"	"75"	"9"	"2"	"0"	"15"	"5"	"1"	"7"	"5"	"12"	"17"	"2"	"400"	"0"	"6"	"406"	"0"
"155"	"132"	"318"	"155"	"4"	"293"	"2"	"2"	"3"	"4"	"1"	"25"	"2"	"2"	"15"	"1"	"4"	"19"	"22"	"872"	"0"	"9"	"881"	"0"
"156"	"133"	"103"	"244"	"5"	"108"	"5"	"32"	"6"	"0"	"1"	"16"	"6"	"4"	"13"	"5"	"15"	"27"	"7"	"597"	"0"	"24"	"621"	"0"
"157"	"134"	"118"	"257"	"8"	"153"	"4"	"10"	"1"	"1"	"1"	"17"	"6"	"2"	"4"	"6"	"6"	"21"	"16"	"631"	"0"	"36"	"667"	"0"
"158"	"135"	"300"	"307"	"7"	"247"	"7"	"4"	"3"	"1"	"2"	"17"	"3"	"6"	"8"	"5"	"4"	"1"	"2"	"924"	"0"	"5"	"929"	"0"
"159"	"136"	"365"	"283"	"9"	"254"	"9"	"2"	"4"	"4"	"3"	"17"	"4"	"2"	"5"	"1"	"3"	"4"	"7"	"976"	"0"	"7"	"983"	"0"
"160"	"137"	"102"	"262"	"10"	"323"	"6"	"5"	"1"	"1"	"6"	"45"	"2"	"8"	"32"	"9"	"14"	"37"	"6"	"869"	"0"	"26"	"895"	"0"
"161"	"138"	"236"	"23"	"5"	"309"	"2"	"3"	"1"	"2"	"1"	"14"	"1"	"0"	"4"	"1"	"3"	"3"	"5"	"613"	"0"	"1"	"614"	"0"
"162"	"138A"	"302"	"48"	"3"	"174"	"2"	"2"	"2"	"0"	"0"	"17"	"2"	"1"	"4"	"3"	"0"	"12"	"17"	"589"	"0"	"17"	"606"	"0"
"163"	"139"	"54"	"227"	"11"	"88"	"3"	"1"	"2"	"3"	"0"	"18"	"0"	"3"	"7"	"4"	"6"	"17"	"12"	"456"	"0"	"16"	"472"	"0"
"164"	"140"	"133"	"228"	"9"	"222"	"3"	"7"	"2"	"3"	"1"	"19"	"3"	"4"	"10"	"0"	"4"	"15"	"5"	"668"	"0"	"4"	"672"	"0"
"165"	"141"	"35"	"497"	"12"	"143"	"2"	"6"	"2"	"9"	"4"	"27"	"7"	"6"	"7"	"7"	"12"	"25"	"9"	"810"	"0"	"20"	"830"	"0"
"166"	"142"	"87"	"111"	"8"	"162"	"5"	"97"	"11"	"5"	"5"	"40"	"8"	"4"	"12"	"3"	"10"	"26"	"7"	"601"	"0"	"4"	"605"	"0"
"167"	"143"	"33"	"287"	"9"	"181"	"3"	"13"	"5"	"2"	"1"	"20"	"0"	"0"	"4"	"4"	"5"	"6"	"3"	"576"	"0"	"2"	"578"	"0"
"168"	"144"	"474"	"13"	"3"	"113"	"7"	"3"	"1"	"3"	"1"	"7"	"5"	"5"	"3"	"0"	"2"	"16"	"29"	"685"	"0"	"8"	"693"	"0"
"169"	"145"	"11"	"301"	"6"	"199"	"6"	"1"	"3"	"3"	"4"	"28"	"3"	"5"	"12"	"5"	"5"	"11"	"2"	"605"	"0"	"4"	"609"	"0"
"170"	"145A"	"57"	"162"	"9"	"138"	"1"	"3"	"2"	"33"	"3"	"22"	"6"	"6"	"8"	"5"	"11"	"23"	"8"	"497"	"0"	"14"	"511"	"0"
"171"	"146"	"4"	"90"	"2"	"351"	"5"	"1"	"1"	"3"	"0"	"33"	"3"	"3"	"9"	"0"	"4"	"4"	"4"	"517"	"0"	"7"	"524"	"0"
"172"	"147"	"51"	"279"	"7"	"327"	"4"	"1"	"1"	"2"	"2"	"25"	"3"	"5"	"10"	"6"	"7"	"10"	"2"	"742"	"0"	"3"	"745"	"0"
"173"	"148"	"4"	"53"	"6"	"411"	"4"	"0"	"0"	"1"	"1"	"26"	"1"	"4"	"11"	"2"	"1"	"5"	"0"	"530"	"0"	"5"	"535"	"0"
"174"	"149"	"235"	"210"	"5"	"206"	"2"	"7"	"1"	"2"	"4"	"11"	"4"	"2"	"6"	"2"	"6"	"16"	"5"	"724"	"0"	"12"	"736"	"0"
"175"	"150"	"122"	"94"	"2"	"116"	"3"	"1"	"0"	"0"	"2"	"11"	"2"	"2"	"5"	"1"	"3"	"12"	"2"	"378"	"0"	"4"	"382"	"0"
"176"	"151"	"52"	"46"	"3"	"164"	"2"	"1"	"1"	"0"	"1"	"16"	"0"	"3"	"4"	"0"	"1"	"7"	"0"	"301"	"0"	"0"	"301"	"0"
"177"	"152"	"37"	"214"	"9"	"515"	"6"	"0"	"2"	"2"	"5"	"47"	"8"	"13"	"26"	"12"	"10"	"15"	"6"	"927"	"0"	"8"	"935"	"0"
"178"	"153"	"57"	"207"	"8"	"338"	"11"	"3"	"6"	"1"	"6"	"36"	"7"	"6"	"14"	"8"	"8"	"28"	"7"	"751"	"0"	"9"	"760"	"0"
"179"	"154"	"61"	"130"	"9"	"433"	"5"	"8"	"2"	"3"	"3"	"62"	"5"	"8"	"10"	"5"	"8"	"26"	"4"	"782"	"0"	"19"	"801"	"0"
"180"	"155"	"19"	"92"	"2"	"521"	"11"	"3"	"3"	"1"	"2"	"71"	"5"	"7"	"22"	"7"	"4"	"19"	"5"	"794"	"0"	"7"	"801"	"0"
"181"	"156"	"36"	"112"	"9"	"705"	"6"	"3"	"3"	"1"	"1"	"44"	"6"	"5"	"20"	"3"	"1"	"5"	"3"	"963"	"0"	"2"	"965"	"0"
"182"	"157"	"37"	"169"	"3"	"446"	"3"	"2"	"3"	"3"	"0"	"33"	"11"	"5"	"15"	"1"	"3"	"4"	"4"	"742"	"0"	"3"	"745"	"0"
"183"	"158"	"22"	"13"	"12"	"477"	"11"	"3"	"6"	"0"	"4"	"46"	"9"	"7"	"24"	"4"	"2"	"28"	"7"	"675"	"0"	"8"	"683"	"0"
"184"	"159"	"283"	"136"	"9"	"414"	"11"	"0"	"6"	"4"	"2"	"33"	"6"	"5"	"7"	"4"	"6"	"13"	"8"	"947"	"0"	"12"	"959"	"0"
"185"	"160"	"30"	"32"	"2"	"152"	"3"	"0"	"0"	"1"	"1"	"13"	"0"	"3"	"5"	"1"	"4"	"7"	"3"	"257"	"0"	"0"	"257"	"0"
"186"	"160A"	"114"	"101"	"17"	"401"	"7"	"1"	"0"	"0"	"2"	"20"	"2"	"4"	"25"	"5"	"12"	"12"	"5"	"728"	"0"	"9"	"737"	"0"
"187"	"161"	"26"	"187"	"8"	"455"	"3"	"0"	"4"	"0"	"1"	"33"	"0"	"6"	"9"	"1"	"6"	"3"	"5"	"747"	"0"	"8"	"755"	"0"
"188"	"162"	"38"	"40"	"3"	"293"	"1"	"2"	"1"	"2"	"1"	"27"	"6"	"6"	"7"	"2"	"2"	"11"	"2"	"444"	"0"	"0"	"444"	"0"
"189"	"163"	"28"	"61"	"3"	"212"	"3"	"1"	"1"	"0"	"0"	"15"	"0"	"2"	"6"	"1"	"2"	"10"	"0"	"345"	"0"	"5"	"350"	"0"
"190"	"164"	"40"	"108"	"6"	"504"	"5"	"1"	"7"	"0"	"0"	"43"	"4"	"7"	"13"	"0"	"8"	"15"	"2"	"763"	"0"	"7"	"770"	"0"
"191"	"165"	"230"	"46"	"7"	"267"	"10"	"8"	"4"	"3"	"6"	"29"	"12"	"11"	"18"	"12"	"13"	"55"	"17"	"748"	"0"	"8"	"756"	"0"
"192"	"166"	"17"	"50"	"10"	"466"	"5"	"2"	"1"	"2"	"2"	"12"	"3"	"2"	"12"	"2"	"3"	"1"	"10"	"600"	"0"	"3"	"603"	"0"
"193"	"167"	"47"	"264"	"8"	"561"	"3"	"3"	"3"	"6"	"1"	"69"	"11"	"3"	"15"	"5"	"4"	"17"	"11"	"1031"	"0"	"15"	"1046"	"0"
"194"	"168"	"84"	"145"	"8"	"627"	"11"	"7"	"3"	"1"	"2"	"36"	"3"	"9"	"27"	"11"	"9"	"23"	"5"	"1011"	"0"	"13"	"1024"	"0"
"195"	"169"	"17"	"206"	"3"	"412"	"2"	"2"	"0"	"2"	"6"	"34"	"5"	"2"	"13"	"4"	"3"	"4"	"2"	"717"	"0"	"20"	"737"	"0"
"196"	"170"	"26"	"13"	"6"	"627"	"10"	"4"	"3"	"3"	"3"	"15"	"4"	"3"	"14"	"7"	"3"	"17"	"5"	"763"	"0"	"11"	"774"	"0"
"197"	"171"	"97"	"93"	"9"	"289"	"4"	"2"	"3"	"4"	"2"	"28"	"5"	"7"	"12"	"3"	"5"	"17"	"15"	"595"	"0"	"14"	"609"	"0"
"198"	"172"	"55"	"615"	"11"	"337"	"3"	"3"	"2"	"2"	"4"	"26"	"4"	"9"	"15"	"12"	"19"	"34"	"7"	"1158"	"0"	"17"	"1175"	"0"
"199"	"173"	"45"	"403"	"10"	"431"	"4"	"2"	"3"	"2"	"1"	"29"	"2"	"2"	"11"	"8"	"14"	"13"	"2"	"982"	"0"	"21"	"1003"	"0"
"200"	"174"	"20"	"45"	"5"	"631"	"10"	"1"	"2"	"0"	"4"	"26"	"6"	"7"	"18"	"0"	"6"	"10"	"0"	"791"	"0"	"3"	"794"	"0"
"201"	"175"	"39"	"40"	"10"	"805"	"7"	"3"	"2"	"0"	"2"	"41"	"2"	"10"	"27"	"4"	"2"	"11"	"1"	"1006"	"0"	"2"	"1008"	"0"
"202"	"176"	"379"	"140"	"6"	"464"	"12"	"4"	"3"	"3"	"4"	"79"	"8"	"7"	"18"	"10"	"6"	"30"	"3"	"1176"	"0"	"1"	"1177"	"0"
"203"	"177"	"182"	"42"	"8"	"243"	"6"	"4"	"8"	"2"	"5"	"39"	"5"	"6"	"9"	"6"	"5"	"18"	"3"	"591"	"0"	"3"	"594"	"0"
"204"	"178"	"108"	"117"	"3"	"55"	"2"	"1"	"3"	"0"	"1"	"14"	"0"	"1"	"4"	"4"	"5"	"18"	"1"	"337"	"0"	"2"	"339"	"0"
"205"	"179"	"25"	"94"	"24"	"447"	"5"	"4"	"0"	"1"	"7"	"75"	"6"	"7"	"25"	"5"	"3"	"11"	"6"	"745"	"0"	"7"	"752"	"0"
"206"	"180"	"4"	"52"	"3"	"334"	"4"	"2"	"0"	"1"	"0"	"10"	"1"	"1"	"3"	"1"	"0"	"5"	"4"	"425"	"0"	"0"	"425"	"0"
"207"	"181"	"10"	"310"	"5"	"124"	"4"	"1"	"0"	"1"	"3"	"27"	"1"	"1"	"5"	"2"	"1"	"6"	"2"	"503"	"0"	"1"	"504"	"0"
"208"	"182"	"21"	"142"	"7"	"160"	"2"	"0"	"0"	"0"	"2"	"10"	"2"	"1"	"3"	"1"	"3"	"5"	"0"	"359"	"0"	"13"	"372"	"0"
"209"	"183"	"61"	"121"	"10"	"382"	"8"	"1"	"1"	"2"	"1"	"35"	"5"	"8"	"25"	"6"	"3"	"23"	"17"	"709"	"0"	"27"	"736"	"0"
"210"	"184"	"10"	"365"	"4"	"168"	"1"	"0"	"4"	"0"	"2"	"28"	"3"	"0"	"9"	"5"	"5"	"4"	"2"	"610"	"0"	"11"	"621"	"0"
"211"	"185"	"15"	"240"	"5"	"238"	"7"	"1"	"1"	"1"	"1"	"51"	"3"	"3"	"8"	"4"	"8"	"9"	"1"	"596"	"0"	"8"	"604"	"0"
"212"	"186"	"39"	"9"	"1"	"199"	"1"	"168"	"16"	"2"	"1"	"11"	"1"	"0"	"1"	"0"	"4"	"1"	"4"	"458"	"0"	"3"	"461"	"0"
"213"	"187"	"100"	"8"	"7"	"500"	"4"	"12"	"2"	"0"	"3"	"49"	"5"	"9"	"18"	"4"	"4"	"19"	"1"	"745"	"0"	"5"	"750"	"0"
"214"	"188"	"169"	"162"	"9"	"68"	"2"	"5"	"4"	"7"	"5"	"31"	"6"	"3"	"5"	"2"	"9"	"20"	"6"	"513"	"0"	"2"	"515"	"0"
"215"	"189"	"67"	"198"	"11"	"443"	"5"	"5"	"16"	"4"	"3"	"64"	"7"	"3"	"13"	"2"	"5"	"5"	"8"	"859"	"0"	"6"	"865"	"0"
"216"	"190"	"199"	"248"	"17"	"281"	"12"	"3"	"5"	"3"	"4"	"40"	"0"	"5"	"3"	"5"	"11"	"31"	"5"	"872"	"0"	"8"	"880"	"0"
"217"	"191"	"87"	"241"	"3"	"53"	"3"	"30"	"10"	"2"	"1"	"51"	"0"	"2"	"3"	"2"	"3"	"13"	"1"	"505"	"0"	"3"	"508"	"0"
"218"	"191A"	"55"	"293"	"8"	"118"	"2"	"8"	"2"	"1"	"3"	"47"	"1"	"4"	"7"	"4"	"11"	"6"	"6"	"576"	"0"	"4"	"580"	"0"
"219"	"192"	"29"	"422"	"18"	"420"	"9"	"4"	"9"	"6"	"6"	"32"	"5"	"5"	"12"	"6"	"9"	"17"	"4"	"1013"	"0"	"23"	"1036"	"0"
"220"	"193"	"12"	"299"	"13"	"603"	"12"	"6"	"6"	"3"	"0"	"49"	"2"	"12"	"32"	"2"	"3"	"13"	"2"	"1069"	"0"	"7"	"1076"	"0"
"221"	"194"	"10"	"274"	"4"	"47"	"2"	"0"	"1"	"2"	"1"	"16"	"1"	"1"	"5"	"1"	"4"	"4"	"0"	"373"	"0"	"11"	"384"	"0"
"222"	"195"	"9"	"48"	"9"	"537"	"6"	"5"	"2"	"4"	"5"	"29"	"2"	"8"	"31"	"7"	"2"	"14"	"4"	"722"	"0"	"8"	"730"	"0"
"223"	"196"	"23"	"200"	"12"	"481"	"11"	"10"	"4"	"7"	"6"	"22"	"8"	"16"	"27"	"9"	"11"	"14"	"12"	"873"	"0"	"46"	"919"	"0"
"224"	"197"	"59"	"460"	"10"	"162"	"6"	"4"	"4"	"2"	"0"	"51"	"4"	"3"	"12"	"1"	"6"	"4"	"4"	"792"	"0"	"4"	"796"	"0"
"225"	"198"	"40"	"154"	"8"	"418"	"15"	"8"	"2"	"5"	"4"	"33"	"4"	"1"	"12"	"3"	"5"	"2"	"15"	"729"	"0"	"4"	"733"	"0"
"226"	"198A"	"4"	"46"	"3"	"73"	"0"	"1"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"7"	"141"	"0"	"2"	"143"	"0"
"227"	"199"	"45"	"343"	"6"	"337"	"4"	"9"	"4"	"1"	"5"	"37"	"6"	"14"	"23"	"1"	"8"	"17"	"5"	"865"	"0"	"16"	"881"	"0"
"228"	"199A"	"3"	"96"	"4"	"81"	"0"	"2"	"1"	"1"	"3"	"10"	"2"	"0"	"2"	"0"	"1"	"5"	"3"	"214"	"0"	"4"	"218"	"0"
"229"	"200"	"27"	"354"	"15"	"399"	"13"	"4"	"2"	"3"	"1"	"35"	"1"	"4"	"23"	"3"	"2"	"9"	"0"	"895"	"0"	"10"	"905"	"0"
"230"	"201"	"53"	"37"	"10"	"364"	"6"	"1"	"2"	"1"	"3"	"45"	"2"	"3"	"22"	"5"	"4"	"10"	"5"	"573"	"0"	"3"	"576"	"0"
"231"	"202"	"41"	"7"	"5"	"754"	"7"	"2"	"2"	"0"	"0"	"29"	"3"	"4"	"8"	"1"	"0"	"3"	"5"	"871"	"0"	"0"	"871"	"0"
"232"	"203"	"26"	"21"	"3"	"385"	"6"	"2"	"4"	"1"	"0"	"25"	"4"	"4"	"5"	"2"	"2"	"2"	"4"	"496"	"0"	"5"	"501"	"0"
"233"	"204"	"4"	"310"	"6"	"154"	"6"	"2"	"1"	"3"	"0"	"22"	"1"	"2"	"1"	"0"	"3"	"1"	"4"	"520"	"0"	"2"	"522"	"0"
"234"	"205"	"53"	"132"	"10"	"267"	"5"	"2"	"6"	"5"	"3"	"33"	"8"	"8"	"8"	"3"	"7"	"10"	"4"	"564"	"0"	"9"	"573"	"0"
"235"	"206"	"81"	"446"	"11"	"150"	"8"	"2"	"1"	"2"	"1"	"46"	"6"	"1"	"28"	"2"	"3"	"17"	"1"	"806"	"0"	"3"	"809"	"0"
"236"	"207"	"13"	"177"	"10"	"283"	"8"	"12"	"2"	"5"	"3"	"60"	"7"	"5"	"18"	"6"	"5"	"21"	"13"	"648"	"0"	"36"	"684"	"0"
"237"	"208"	"17"	"373"	"10"	"339"	"5"	"4"	"2"	"2"	"4"	"54"	"4"	"3"	"27"	"4"	"11"	"21"	"2"	"882"	"0"	"17"	"899"	"0"
"238"	"209"	"37"	"122"	"4"	"600"	"19"	"2"	"1"	"2"	"0"	"26"	"12"	"7"	"30"	"7"	"9"	"17"	"3"	"898"	"0"	"17"	"915"	"0"
"239"	"210"	"18"	"58"	"1"	"136"	"2"	"0"	"1"	"0"	"0"	"20"	"2"	"1"	"3"	"1"	"1"	"3"	"1"	"248"	"0"	"2"	"250"	"0"
"240"	"211"	"13"	"252"	"8"	"313"	"5"	"4"	"4"	"1"	"2"	"31"	"2"	"5"	"13"	"3"	"6"	"6"	"1"	"669"	"0"	"6"	"675"	"0"
"241"	"212"	"22"	"57"	"7"	"269"	"13"	"0"	"6"	"2"	"5"	"40"	"6"	"1"	"23"	"2"	"6"	"20"	"9"	"488"	"0"	"7"	"495"	"0"
"242"	"213"	"20"	"22"	"8"	"812"	"23"	"6"	"1"	"0"	"1"	"32"	"5"	"8"	"57"	"4"	"6"	"11"	"12"	"1028"	"0"	"12"	"1040"	"0"
"243"	"214"	"40"	"283"	"12"	"442"	"5"	"4"	"0"	"3"	"6"	"50"	"6"	"10"	"14"	"4"	"5"	"11"	"2"	"897"	"0"	"4"	"901"	"0"
"244"	"215"	"52"	"161"	"14"	"316"	"6"	"3"	"1"	"8"	"4"	"114"	"2"	"2"	"5"	"3"	"7"	"15"	"13"	"726"	"0"	"16"	"742"	"0"
"245"	"216"	"11"	"56"	"3"	"830"	"15"	"2"	"4"	"1"	"4"	"26"	"1"	"4"	"12"	"1"	"2"	"1"	"1"	"974"	"0"	"6"	"980"	"0"
"246"	"217"	"12"	"251"	"6"	"292"	"3"	"3"	"8"	"1"	"1"	"25"	"1"	"5"	"9"	"4"	"9"	"7"	"0"	"637"	"0"	"5"	"642"	"0"
"247"	"217A"	"7"	"120"	"4"	"290"	"7"	"2"	"2"	"1"	"4"	"46"	"3"	"2"	"15"	"1"	"1"	"8"	"2"	"515"	"0"	"3"	"518"	"0"
"248"	"218"	"121"	"377"	"16"	"493"	"8"	"3"	"5"	"7"	"0"	"51"	"11"	"5"	"9"	"4"	"8"	"4"	"11"	"1133"	"0"	"15"	"1148"	"0"
"249"	"219"	"12"	"75"	"4"	"746"	"13"	"4"	"3"	"3"	"2"	"23"	"8"	"10"	"25"	"7"	"6"	"23"	"1"	"965"	"0"	"10"	"975"	"0"
"250"	"220"	"27"	"239"	"6"	"210"	"5"	"0"	"1"	"3"	"2"	"70"	"5"	"2"	"8"	"5"	"6"	"13"	"3"	"605"	"0"	"5"	"610"	"0"
"251"	"221"	"19"	"442"	"15"	"29"	"2"	"0"	"3"	"3"	"1"	"3"	"1"	"1"	"1"	"2"	"10"	"9"	"2"	"543"	"0"	"13"	"556"	"0"
"252"	"222"	"23"	"264"	"7"	"250"	"3"	"4"	"3"	"4"	"3"	"33"	"1"	"2"	"6"	"2"	"2"	"0"	"2"	"609"	"0"	"3"	"612"	"0"
"253"	"223"	"121"	"140"	"10"	"452"	"7"	"3"	"5"	"4"	"4"	"66"	"31"	"9"	"19"	"7"	"30"	"0"	"2"	"910"	"0"	"10"	"920"	"0"
"254"	"224"	"17"	"53"	"48"	"767"	"9"	"7"	"9"	"0"	"4"	"35"	"9"	"10"	"35"	"6"	"7"	"24"	"10"	"1050"	"0"	"11"	"1061"	"0"
"255"	"225"	"92"	"374"	"7"	"453"	"8"	"5"	"1"	"1"	"1"	"34"	"2"	"2"	"15"	"4"	"5"	"9"	"6"	"1019"	"0"	"15"	"1034"	"0"
"256"	"226"	"78"	"152"	"12"	"443"	"11"	"1"	"7"	"3"	"3"	"47"	"5"	"2"	"8"	"1"	"2"	"5"	"31"	"811"	"0"	"16"	"827"	"0"
"257"	"227"	"25"	"256"	"8"	"273"	"4"	"4"	"1"	"1"	"2"	"39"	"5"	"0"	"5"	"0"	"9"	"8"	"1"	"641"	"0"	"10"	"651"	"0"
"258"	"228"	"81"	"139"	"12"	"256"	"5"	"3"	"2"	"2"	"1"	"60"	"3"	"3"	"18"	"8"	"13"	"18"	"12"	"636"	"0"	"8"	"644"	"0"
"259"	"229"	"95"	"200"	"4"	"142"	"4"	"1"	"2"	"0"	"2"	"25"	"2"	"0"	"5"	"3"	"3"	"8"	"4"	"500"	"0"	"1"	"501"	"0"
"260"	"230"	"40"	"287"	"9"	"159"	"3"	"3"	"5"	"4"	"2"	"40"	"5"	"0"	"7"	"8"	"6"	"18"	"11"	"607"	"0"	"39"	"646"	"0"
"261"	"231"	"109"	"149"	"5"	"80"	"1"	"0"	"4"	"106"	"1"	"23"	"1"	"1"	"0"	"2"	"0"	"5"	"6"	"493"	"0"	"3"	"496"	"0"
"262"	"232"	"46"	"163"	"3"	"128"	"4"	"2"	"4"	"12"	"1"	"17"	"0"	"1"	"3"	"3"	"2"	"3"	"2"	"394"	"0"	"1"	"395"	"0"
"263"	"233"	"61"	"202"	"4"	"468"	"15"	"0"	"2"	"1"	"4"	"74"	"8"	"7"	"15"	"5"	"6"	"21"	"6"	"899"	"0"	"23"	"922"	"0"
"264"	"234"	"70"	"171"	"5"	"310"	"4"	"1"	"6"	"0"	"5"	"47"	"1"	"3"	"9"	"1"	"5"	"15"	"3"	"656"	"0"	"10"	"666"	"0"
"265"	"235"	"26"	"216"	"3"	"91"	"2"	"1"	"3"	"0"	"1"	"37"	"0"	"1"	"3"	"1"	"4"	"9"	"5"	"403"	"0"	"22"	"425"	"0"
"266"	"236"	"8"	"12"	"4"	"114"	"3"	"1"	"0"	"0"	"0"	"26"	"3"	"1"	"8"	"2"	"1"	"3"	"0"	"186"	"0"	"0"	"186"	"0"
"267"	"237"	"34"	"22"	"2"	"756"	"4"	"0"	"1"	"0"	"0"	"6"	"0"	"0"	"5"	"0"	"0"	"1"	"0"	"831"	"0"	"0"	"831"	"0"
"268"	"238"	"94"	"10"	"6"	"369"	"3"	"0"	"1"	"1"	"0"	"21"	"2"	"4"	"10"	"0"	"2"	"5"	"3"	"531"	"0"	"1"	"532"	"0"
"269"	"239"	"323"	"95"	"7"	"317"	"5"	"1"	"7"	"1"	"3"	"107"	"5"	"3"	"16"	"4"	"9"	"13"	"9"	"925"	"0"	"3"	"928"	"0"
"270"	"240"	"95"	"97"	"9"	"183"	"4"	"5"	"5"	"6"	"4"	"49"	"7"	"4"	"14"	"8"	"6"	"13"	"10"	"519"	"0"	"22"	"541"	"0"
"271"	"241"	"21"	"148"	"7"	"407"	"7"	"3"	"4"	"3"	"4"	"95"	"4"	"8"	"14"	"1"	"6"	"18"	"3"	"753"	"0"	"6"	"759"	"0"
"272"	"242"	"98"	"206"	"1"	"386"	"6"	"3"	"1"	"2"	"1"	"28"	"0"	"1"	"5"	"2"	"2"	"3"	"3"	"748"	"0"	"3"	"751"	"0"
"273"	"243"	"65"	"134"	"9"	"353"	"6"	"1"	"0"	"1"	"4"	"62"	"6"	"2"	"6"	"4"	"3"	"9"	"2"	"667"	"0"	"2"	"669"	"0"
"274"	"244"	"12"	"137"	"6"	"432"	"3"	"5"	"3"	"3"	"2"	"73"	"4"	"3"	"2"	"0"	"3"	"13"	"5"	"706"	"0"	"11"	"717"	"0"
"275"	"Grand Total"	"27256"	"49231"	"2055"	"66714"	"1995"	"2233"	"841"	"872"	"595"	"8206"	"995"	"1098"	"2813"	"1108"	"1802"	"3719"	"2166"	"17369
9"	"0"	"2572"	"17627
1"	"0"
"276"	"Place:PURNEA COLLEGE PURNEA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"277"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"278"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
