"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"119"	"35"	"28"	"3"	"320"	"10"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"51"	"0"	"2"	"2"	"5"	"3"	"3"	"467"	"0"	"3"	"470"	"0"
"134"	"120"	"45"	"205"	"17"	"182"	"8"	"8"	"6"	"3"	"1"	"6"	"4"	"5"	"4"	"2"	"2"	"3"	"1"	"1"	"1"	"504"	"0"	"2"	"506"	"0"
"135"	"121"	"89"	"133"	"17"	"193"	"7"	"8"	"6"	"2"	"7"	"9"	"4"	"7"	"12"	"5"	"14"	"19"	"6"	"3"	"0"	"541"	"0"	"3"	"544"	"0"
"136"	"122"	"119"	"38"	"7"	"249"	"12"	"12"	"11"	"3"	"10"	"3"	"5"	"9"	"20"	"7"	"9"	"29"	"4"	"3"	"2"	"552"	"0"	"6"	"558"	"0"
"137"	"123"	"65"	"39"	"0"	"443"	"12"	"9"	"1"	"5"	"8"	"4"	"6"	"7"	"32"	"16"	"14"	"12"	"2"	"1"	"3"	"679"	"0"	"6"	"685"	"0"
"138"	"124"	"110"	"53"	"8"	"469"	"7"	"3"	"3"	"1"	"9"	"4"	"4"	"3"	"17"	"7"	"7"	"25"	"11"	"2"	"6"	"749"	"0"	"8"	"757"	"0"
"139"	"125"	"23"	"27"	"1"	"279"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"1"	"8"	"11"	"2"	"361"	"0"	"53"	"414"	"0"
"140"	"126"	"84"	"47"	"8"	"321"	"5"	"4"	"4"	"3"	"7"	"4"	"2"	"2"	"9"	"5"	"2"	"5"	"22"	"11"	"6"	"551"	"0"	"15"	"566"	"0"
"141"	"127"	"38"	"24"	"8"	"293"	"8"	"1"	"2"	"0"	"6"	"3"	"1"	"4"	"11"	"2"	"4"	"6"	"8"	"5"	"1"	"425"	"0"	"0"	"425"	"0"
"142"	"128"	"32"	"23"	"3"	"352"	"4"	"2"	"3"	"1"	"6"	"3"	"2"	"6"	"16"	"9"	"13"	"22"	"6"	"5"	"4"	"512"	"0"	"5"	"517"	"0"
"143"	"129"	"157"	"27"	"9"	"312"	"4"	"10"	"6"	"6"	"10"	"8"	"11"	"14"	"17"	"10"	"12"	"26"	"26"	"17"	"8"	"690"	"0"	"30"	"720"	"0"
"144"	"130"	"230"	"158"	"4"	"412"	"4"	"5"	"5"	"6"	"5"	"3"	"2"	"2"	"3"	"1"	"2"	"3"	"17"	"11"	"4"	"877"	"0"	"15"	"892"	"0"
"145"	"131"	"345"	"368"	"12"	"42"	"5"	"8"	"8"	"2"	"1"	"7"	"6"	"4"	"5"	"8"	"13"	"10"	"25"	"12"	"7"	"888"	"0"	"7"	"895"	"0"
"146"	"132"	"266"	"154"	"9"	"121"	"2"	"8"	"7"	"6"	"3"	"3"	"2"	"1"	"1"	"2"	"1"	"5"	"4"	"5"	"0"	"600"	"0"	"3"	"603"	"0"
"147"	"133"	"116"	"465"	"20"	"110"	"9"	"7"	"8"	"0"	"4"	"7"	"5"	"2"	"11"	"10"	"9"	"30"	"5"	"6"	"1"	"825"	"0"	"3"	"828"	"0"
"148"	"134"	"302"	"337"	"17"	"160"	"4"	"14"	"8"	"4"	"4"	"11"	"6"	"7"	"9"	"7"	"6"	"12"	"36"	"14"	"9"	"967"	"0"	"14"	"981"	"0"
"149"	"135"	"25"	"166"	"6"	"194"	"7"	"1"	"0"	"3"	"1"	"0"	"0"	"2"	"7"	"4"	"0"	"5"	"1"	"0"	"3"	"425"	"0"	"1"	"426"	"0"
"150"	"136"	"76"	"311"	"17"	"47"	"1"	"7"	"4"	"2"	"6"	"5"	"4"	"4"	"3"	"6"	"9"	"22"	"2"	"3"	"1"	"530"	"0"	"4"	"534"	"0"
"151"	"137"	"68"	"329"	"10"	"42"	"2"	"5"	"2"	"0"	"2"	"2"	"1"	"0"	"1"	"2"	"0"	"11"	"1"	"2"	"1"	"481"	"0"	"2"	"483"	"0"
"152"	"138"	"233"	"52"	"6"	"281"	"6"	"12"	"9"	"0"	"5"	"2"	"3"	"5"	"4"	"2"	"3"	"6"	"10"	"0"	"4"	"643"	"0"	"4"	"647"	"0"
"153"	"139"	"172"	"120"	"9"	"238"	"5"	"7"	"5"	"2"	"1"	"1"	"3"	"3"	"5"	"3"	"7"	"13"	"1"	"1"	"0"	"596"	"0"	"0"	"596"	"0"
"154"	"140"	"29"	"39"	"3"	"403"	"8"	"3"	"3"	"1"	"5"	"1"	"1"	"2"	"14"	"3"	"1"	"12"	"2"	"3"	"4"	"537"	"0"	"11"	"548"	"0"
"155"	"141"	"32"	"225"	"11"	"233"	"4"	"0"	"2"	"1"	"1"	"5"	"1"	"0"	"3"	"4"	"4"	"1"	"2"	"0"	"1"	"530"	"0"	"0"	"530"	"0"
"156"	"142"	"76"	"253"	"11"	"280"	"6"	"6"	"1"	"2"	"0"	"1"	"1"	"3"	"0"	"2"	"1"	"2"	"2"	"5"	"0"	"652"	"0"	"3"	"655"	"0"
"157"	"143"	"100"	"211"	"6"	"109"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"2"	"2"	"2"	"0"	"0"	"437"	"0"	"1"	"438"	"0"
"158"	"144"	"45"	"311"	"5"	"154"	"6"	"0"	"2"	"4"	"5"	"2"	"2"	"1"	"6"	"2"	"3"	"0"	"1"	"0"	"1"	"550"	"0"	"2"	"552"	"0"
"159"	"145"	"216"	"340"	"20"	"103"	"4"	"8"	"4"	"2"	"0"	"8"	"0"	"2"	"1"	"1"	"9"	"9"	"7"	"2"	"1"	"737"	"0"	"1"	"738"	"0"
"160"	"146"	"535"	"92"	"8"	"109"	"5"	"7"	"3"	"5"	"9"	"3"	"5"	"3"	"1"	"9"	"6"	"26"	"33"	"12"	"4"	"875"	"0"	"6"	"881"	"0"
"161"	"147"	"34"	"84"	"6"	"224"	"2"	"1"	"3"	"1"	"10"	"6"	"2"	"2"	"7"	"7"	"6"	"17"	"4"	"4"	"5"	"425"	"0"	"7"	"432"	"0"
"162"	"148"	"97"	"182"	"16"	"297"	"9"	"12"	"3"	"4"	"9"	"10"	"11"	"12"	"14"	"6"	"11"	"36"	"8"	"5"	"4"	"746"	"0"	"10"	"756"	"0"
"163"	"149"	"68"	"241"	"10"	"328"	"13"	"5"	"2"	"4"	"7"	"2"	"3"	"5"	"8"	"6"	"2"	"11"	"10"	"6"	"1"	"732"	"0"	"4"	"736"	"0"
"164"	"150"	"16"	"41"	"3"	"246"	"1"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"7"	"1"	"2"	"2"	"2"	"1"	"0"	"328"	"0"	"4"	"332"	"0"
"165"	"150A"	"59"	"177"	"7"	"131"	"7"	"2"	"3"	"2"	"2"	"2"	"1"	"2"	"3"	"2"	"3"	"1"	"9"	"6"	"4"	"423"	"0"	"3"	"426"	"0"
"166"	"151"	"37"	"37"	"4"	"350"	"6"	"2"	"2"	"0"	"9"	"4"	"4"	"6"	"18"	"1"	"3"	"18"	"5"	"0"	"1"	"507"	"0"	"7"	"514"	"0"
"167"	"152"	"30"	"87"	"7"	"178"	"2"	"1"	"0"	"2"	"1"	"3"	"1"	"0"	"3"	"3"	"2"	"3"	"3"	"0"	"0"	"326"	"0"	"1"	"327"	"0"
"168"	"153"	"164"	"106"	"2"	"224"	"6"	"5"	"3"	"1"	"7"	"2"	"3"	"0"	"2"	"1"	"4"	"14"	"11"	"4"	"5"	"564"	"0"	"4"	"568"	"0"
"169"	"154"	"35"	"168"	"14"	"246"	"15"	"5"	"4"	"3"	"10"	"6"	"9"	"6"	"36"	"18"	"12"	"29"	"10"	"5"	"4"	"635"	"0"	"11"	"646"	"0"
"170"	"155"	"99"	"409"	"8"	"72"	"5"	"8"	"3"	"3"	"2"	"5"	"9"	"3"	"3"	"16"	"17"	"37"	"14"	"17"	"6"	"736"	"0"	"13"	"749"	"0"
"171"	"156"	"204"	"86"	"5"	"168"	"14"	"6"	"2"	"2"	"7"	"3"	"5"	"3"	"11"	"3"	"10"	"47"	"28"	"7"	"6"	"617"	"0"	"12"	"629"	"0"
"172"	"157"	"106"	"159"	"7"	"107"	"8"	"7"	"5"	"1"	"2"	"1"	"0"	"0"	"3"	"3"	"2"	"12"	"5"	"2"	"3"	"433"	"0"	"4"	"437"	"0"
"173"	"158"	"44"	"353"	"9"	"18"	"1"	"0"	"1"	"1"	"2"	"0"	"3"	"1"	"2"	"7"	"12"	"15"	"11"	"14"	"2"	"496"	"0"	"5"	"501"	"0"
"174"	"159"	"51"	"348"	"11"	"49"	"4"	"1"	"5"	"0"	"4"	"4"	"2"	"2"	"3"	"8"	"9"	"15"	"13"	"12"	"3"	"544"	"0"	"6"	"550"	"0"
"175"	"160"	"53"	"597"	"20"	"76"	"5"	"14"	"7"	"4"	"8"	"12"	"8"	"6"	"14"	"14"	"43"	"46"	"6"	"12"	"2"	"947"	"0"	"11"	"958"	"0"
"176"	"161"	"107"	"380"	"7"	"39"	"4"	"19"	"3"	"2"	"5"	"5"	"1"	"1"	"4"	"5"	"16"	"23"	"5"	"6"	"2"	"634"	"0"	"5"	"639"	"0"
"177"	"162"	"72"	"199"	"7"	"95"	"6"	"11"	"2"	"4"	"5"	"5"	"5"	"7"	"14"	"12"	"10"	"13"	"3"	"1"	"1"	"472"	"0"	"0"	"472"	"0"
"178"	"163"	"28"	"55"	"3"	"227"	"5"	"2"	"4"	"1"	"2"	"0"	"2"	"0"	"4"	"0"	"1"	"2"	"1"	"0"	"0"	"337"	"0"	"5"	"342"	"0"
"179"	"164"	"34"	"277"	"8"	"8"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"2"	"5"	"0"	"3"	"0"	"346"	"0"	"0"	"346"	"0"
"180"	"165"	"21"	"146"	"8"	"244"	"8"	"3"	"0"	"2"	"8"	"7"	"5"	"3"	"8"	"7"	"8"	"11"	"1"	"6"	"2"	"498"	"0"	"5"	"503"	"0"
"181"	"166"	"22"	"233"	"9"	"55"	"5"	"3"	"1"	"2"	"2"	"1"	"0"	"0"	"4"	"1"	"3"	"0"	"5"	"4"	"2"	"352"	"0"	"1"	"353"	"0"
"182"	"167"	"200"	"264"	"4"	"33"	"1"	"19"	"1"	"3"	"3"	"8"	"1"	"2"	"6"	"8"	"11"	"20"	"9"	"2"	"3"	"598"	"0"	"4"	"602"	"0"
"183"	"168"	"104"	"42"	"1"	"7"	"0"	"16"	"2"	"3"	"1"	"1"	"0"	"1"	"2"	"3"	"3"	"6"	"2"	"2"	"0"	"196"	"0"	"0"	"196"	"0"
"184"	"169"	"223"	"403"	"17"	"24"	"9"	"14"	"3"	"6"	"3"	"7"	"4"	"2"	"0"	"2"	"5"	"4"	"11"	"15"	"6"	"758"	"0"	"6"	"764"	"0"
"185"	"170"	"97"	"165"	"5"	"300"	"7"	"3"	"3"	"7"	"8"	"8"	"0"	"5"	"9"	"6"	"9"	"8"	"4"	"2"	"0"	"646"	"0"	"3"	"649"	"0"
"186"	"171"	"15"	"149"	"9"	"308"	"6"	"7"	"3"	"4"	"5"	"7"	"5"	"13"	"9"	"11"	"13"	"34"	"5"	"6"	"7"	"616"	"0"	"10"	"626"	"0"
"187"	"172"	"27"	"9"	"4"	"320"	"5"	"1"	"0"	"3"	"3"	"1"	"0"	"2"	"6"	"2"	"1"	"15"	"5"	"4"	"1"	"409"	"0"	"11"	"420"	"0"
"188"	"173"	"8"	"30"	"3"	"473"	"7"	"2"	"0"	"1"	"6"	"1"	"0"	"2"	"8"	"0"	"2"	"2"	"0"	"1"	"1"	"547"	"0"	"5"	"552"	"0"
"189"	"174"	"41"	"198"	"10"	"374"	"7"	"5"	"6"	"3"	"10"	"5"	"1"	"2"	"11"	"6"	"5"	"12"	"4"	"1"	"2"	"703"	"0"	"3"	"706"	"0"
"190"	"175"	"37"	"246"	"6"	"507"	"6"	"4"	"0"	"1"	"1"	"2"	"1"	"2"	"4"	"3"	"4"	"7"	"1"	"2"	"0"	"834"	"0"	"4"	"838"	"0"
"191"	"176"	"105"	"92"	"4"	"312"	"4"	"5"	"2"	"3"	"14"	"5"	"4"	"6"	"8"	"2"	"13"	"28"	"5"	"0"	"3"	"615"	"0"	"9"	"624"	"0"
"192"	"177"	"52"	"296"	"9"	"522"	"5"	"9"	"2"	"3"	"6"	"3"	"3"	"1"	"10"	"4"	"3"	"19"	"8"	"5"	"2"	"962"	"0"	"8"	"970"	"0"
"193"	"178"	"89"	"504"	"5"	"219"	"3"	"0"	"6"	"2"	"0"	"6"	"5"	"6"	"6"	"5"	"7"	"21"	"9"	"6"	"1"	"900"	"0"	"3"	"903"	"0"
"194"	"179"	"27"	"392"	"9"	"211"	"6"	"4"	"3"	"4"	"5"	"2"	"2"	"2"	"3"	"0"	"8"	"1"	"6"	"4"	"4"	"693"	"0"	"1"	"694"	"0"
"195"	"180"	"34"	"20"	"8"	"528"	"9"	"4"	"1"	"2"	"2"	"1"	"2"	"3"	"6"	"2"	"5"	"6"	"6"	"4"	"0"	"643"	"0"	"3"	"646"	"0"
"196"	"181"	"53"	"277"	"11"	"321"	"4"	"7"	"2"	"2"	"6"	"6"	"4"	"4"	"10"	"14"	"16"	"27"	"2"	"4"	"1"	"771"	"0"	"6"	"777"	"0"
"197"	"182"	"39"	"9"	"12"	"330"	"3"	"5"	"2"	"3"	"6"	"3"	"4"	"1"	"12"	"1"	"3"	"3"	"3"	"2"	"0"	"441"	"0"	"3"	"444"	"0"
"198"	"183"	"43"	"541"	"13"	"106"	"1"	"6"	"2"	"6"	"3"	"4"	"1"	"1"	"2"	"3"	"3"	"2"	"3"	"3"	"0"	"743"	"0"	"3"	"746"	"0"
"199"	"184"	"40"	"321"	"10"	"168"	"4"	"1"	"1"	"0"	"1"	"2"	"1"	"0"	"2"	"1"	"1"	"5"	"13"	"4"	"2"	"577"	"0"	"6"	"583"	"0"
"200"	"185"	"16"	"344"	"11"	"388"	"12"	"4"	"5"	"1"	"10"	"8"	"7"	"7"	"30"	"10"	"18"	"25"	"3"	"3"	"0"	"902"	"0"	"3"	"905"	"0"
"201"	"186"	"87"	"369"	"8"	"141"	"1"	"2"	"6"	"3"	"5"	"6"	"4"	"2"	"4"	"14"	"11"	"28"	"1"	"2"	"0"	"694"	"0"	"2"	"696"	"0"
"202"	"187"	"108"	"367"	"7"	"144"	"9"	"8"	"4"	"9"	"9"	"7"	"8"	"7"	"14"	"10"	"29"	"35"	"2"	"4"	"5"	"786"	"0"	"3"	"789"	"0"
"203"	"188"	"222"	"271"	"20"	"176"	"10"	"13"	"5"	"12"	"9"	"9"	"9"	"3"	"8"	"11"	"18"	"51"	"21"	"10"	"9"	"887"	"0"	"16"	"903"	"0"
"204"	"189"	"10"	"11"	"2"	"365"	"12"	"6"	"5"	"0"	"4"	"2"	"0"	"4"	"9"	"2"	"0"	"8"	"0"	"0"	"0"	"440"	"0"	"6"	"446"	"0"
"205"	"190"	"42"	"250"	"5"	"183"	"4"	"1"	"5"	"4"	"9"	"6"	"1"	"7"	"11"	"10"	"15"	"29"	"3"	"5"	"5"	"595"	"0"	"5"	"600"	"0"
"206"	"191"	"11"	"395"	"4"	"5"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"428"	"0"	"0"	"428"	"0"
"207"	"192"	"92"	"531"	"7"	"48"	"3"	"4"	"2"	"1"	"0"	"4"	"3"	"2"	"1"	"3"	"2"	"1"	"2"	"1"	"0"	"707"	"0"	"0"	"707"	"0"
"208"	"193"	"27"	"12"	"2"	"173"	"1"	"2"	"3"	"0"	"5"	"0"	"1"	"2"	"7"	"1"	"0"	"9"	"6"	"0"	"1"	"252"	"0"	"4"	"256"	"0"
"209"	"194"	"151"	"145"	"14"	"387"	"14"	"13"	"3"	"5"	"18"	"14"	"5"	"17"	"15"	"14"	"15"	"33"	"3"	"7"	"3"	"876"	"0"	"15"	"891"	"0"
"210"	"195"	"69"	"174"	"8"	"365"	"8"	"5"	"4"	"4"	"14"	"7"	"7"	"7"	"13"	"13"	"11"	"24"	"7"	"9"	"3"	"752"	"0"	"8"	"760"	"0"
"211"	"196"	"61"	"14"	"1"	"140"	"1"	"5"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"230"	"0"	"1"	"231"	"0"
"212"	"197"	"19"	"5"	"3"	"562"	"4"	"2"	"1"	"1"	"4"	"2"	"5"	"1"	"10"	"3"	"2"	"7"	"9"	"1"	"2"	"643"	"0"	"5"	"648"	"0"
"213"	"198"	"123"	"304"	"20"	"274"	"14"	"11"	"9"	"12"	"22"	"10"	"8"	"16"	"7"	"20"	"21"	"41"	"7"	"0"	"3"	"922"	"0"	"12"	"934"	"0"
"214"	"199"	"27"	"104"	"9"	"433"	"5"	"5"	"1"	"3"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"2"	"603"	"0"	"3"	"606"	"0"
"215"	"200"	"15"	"53"	"7"	"596"	"5"	"2"	"3"	"1"	"0"	"1"	"0"	"1"	"8"	"0"	"1"	"5"	"5"	"1"	"1"	"705"	"0"	"1"	"706"	"0"
"216"	"201"	"40"	"77"	"12"	"526"	"8"	"5"	"0"	"2"	"4"	"6"	"3"	"4"	"9"	"2"	"10"	"5"	"7"	"5"	"2"	"727"	"0"	"4"	"731"	"0"
"217"	"202"	"78"	"138"	"7"	"89"	"2"	"3"	"5"	"5"	"5"	"7"	"3"	"2"	"3"	"2"	"2"	"4"	"13"	"1"	"1"	"370"	"0"	"3"	"373"	"0"
"218"	"203"	"75"	"132"	"11"	"162"	"4"	"7"	"2"	"6"	"7"	"3"	"3"	"3"	"4"	"1"	"0"	"4"	"23"	"10"	"8"	"465"	"0"	"11"	"476"	"0"
"219"	"204"	"63"	"95"	"6"	"84"	"3"	"3"	"1"	"2"	"5"	"1"	"1"	"2"	"4"	"1"	"3"	"2"	"19"	"7"	"3"	"305"	"0"	"4"	"309"	"0"
"220"	"205"	"159"	"174"	"13"	"138"	"12"	"10"	"7"	"6"	"7"	"6"	"2"	"6"	"5"	"5"	"4"	"7"	"10"	"2"	"0"	"573"	"0"	"2"	"575"	"0"
"221"	"206"	"28"	"54"	"6"	"369"	"5"	"6"	"2"	"3"	"8"	"3"	"0"	"4"	"4"	"4"	"1"	"9"	"4"	"1"	"4"	"515"	"0"	"3"	"518"	"0"
"222"	"207"	"63"	"23"	"5"	"401"	"3"	"3"	"2"	"0"	"0"	"1"	"0"	"3"	"4"	"5"	"2"	"4"	"8"	"1"	"2"	"530"	"0"	"4"	"534"	"0"
"223"	"208"	"23"	"179"	"4"	"217"	"1"	"2"	"4"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"0"	"0"	"443"	"0"	"1"	"444"	"0"
"224"	"209"	"43"	"77"	"10"	"139"	"5"	"3"	"1"	"2"	"6"	"3"	"2"	"3"	"7"	"5"	"6"	"13"	"4"	"3"	"3"	"335"	"0"	"4"	"339"	"0"
"225"	"210"	"120"	"82"	"8"	"288"	"6"	"1"	"2"	"2"	"5"	"2"	"1"	"1"	"9"	"1"	"5"	"3"	"11"	"3"	"0"	"550"	"0"	"3"	"553"	"0"
"226"	"211"	"163"	"195"	"8"	"187"	"8"	"8"	"3"	"3"	"8"	"3"	"2"	"3"	"18"	"15"	"12"	"23"	"16"	"7"	"4"	"686"	"0"	"0"	"686"	"0"
"227"	"212"	"129"	"74"	"2"	"20"	"0"	"2"	"1"	"0"	"1"	"4"	"1"	"1"	"1"	"2"	"3"	"7"	"12"	"10"	"2"	"272"	"0"	"2"	"274"	"0"
"228"	"213"	"125"	"21"	"5"	"146"	"17"	"1"	"4"	"1"	"11"	"3"	"4"	"5"	"13"	"1"	"2"	"18"	"13"	"0"	"2"	"392"	"0"	"9"	"401"	"0"
"229"	"214"	"11"	"22"	"3"	"291"	"5"	"2"	"0"	"2"	"3"	"1"	"1"	"0"	"3"	"1"	"0"	"4"	"4"	"5"	"1"	"359"	"0"	"4"	"363"	"0"
"230"	"215"	"19"	"74"	"3"	"227"	"8"	"0"	"2"	"3"	"5"	"0"	"1"	"1"	"4"	"3"	"2"	"7"	"9"	"7"	"1"	"376"	"0"	"5"	"381"	"0"
"231"	"216"	"80"	"468"	"2"	"9"	"2"	"0"	"11"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"5"	"2"	"0"	"2"	"1"	"586"	"0"	"0"	"586"	"0"
"232"	"217"	"31"	"296"	"7"	"40"	"4"	"3"	"4"	"1"	"4"	"2"	"0"	"1"	"0"	"5"	"2"	"6"	"2"	"5"	"4"	"417"	"0"	"0"	"417"	"0"
"233"	"218"	"32"	"388"	"12"	"2"	"2"	"2"	"5"	"0"	"2"	"10"	"0"	"5"	"2"	"2"	"3"	"3"	"1"	"2"	"0"	"473"	"0"	"0"	"473"	"0"
"234"	"219"	"29"	"89"	"4"	"107"	"2"	"3"	"5"	"1"	"1"	"3"	"1"	"1"	"2"	"1"	"1"	"2"	"4"	"1"	"0"	"257"	"0"	"3"	"260"	"0"
"235"	"220"	"12"	"86"	"6"	"131"	"8"	"3"	"1"	"1"	"8"	"2"	"1"	"0"	"4"	"0"	"1"	"1"	"6"	"0"	"0"	"271"	"0"	"4"	"275"	"0"
"236"	"221"	"54"	"140"	"10"	"147"	"0"	"2"	"0"	"4"	"12"	"3"	"1"	"0"	"7"	"2"	"4"	"5"	"8"	"5"	"1"	"405"	"0"	"2"	"407"	"0"
"237"	"222"	"62"	"35"	"6"	"551"	"31"	"7"	"2"	"4"	"30"	"10"	"9"	"10"	"16"	"10"	"14"	"38"	"12"	"9"	"8"	"864"	"0"	"21"	"885"	"0"
"238"	"223"	"170"	"58"	"5"	"133"	"6"	"10"	"4"	"3"	"10"	"7"	"2"	"10"	"5"	"4"	"4"	"17"	"20"	"15"	"12"	"495"	"0"	"11"	"506"	"0"
"239"	"224"	"240"	"126"	"9"	"279"	"19"	"25"	"11"	"6"	"25"	"11"	"4"	"7"	"4"	"10"	"8"	"15"	"7"	"3"	"1"	"810"	"0"	"6"	"816"	"0"
"240"	"225"	"58"	"263"	"5"	"59"	"2"	"1"	"0"	"2"	"3"	"1"	"2"	"4"	"4"	"5"	"4"	"11"	"3"	"2"	"3"	"432"	"0"	"3"	"435"	"0"
"241"	"226"	"109"	"65"	"1"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"3"	"0"	"200"	"0"	"1"	"201"	"0"
"242"	"227"	"134"	"44"	"0"	"5"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"191"	"0"	"1"	"192"	"0"
"243"	"228"	"165"	"186"	"3"	"28"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"3"	"0"	"0"	"5"	"3"	"0"	"399"	"0"	"0"	"399"	"0"
"244"	"229"	"411"	"66"	"6"	"90"	"6"	"0"	"3"	"3"	"3"	"6"	"2"	"3"	"3"	"2"	"1"	"5"	"7"	"8"	"1"	"626"	"0"	"1"	"627"	"0"
"245"	"230"	"80"	"170"	"5"	"72"	"3"	"5"	"4"	"2"	"3"	"4"	"3"	"3"	"4"	"1"	"1"	"1"	"2"	"4"	"2"	"369"	"0"	"1"	"370"	"0"
"246"	"231"	"259"	"197"	"8"	"24"	"7"	"4"	"1"	"3"	"2"	"3"	"6"	"0"	"0"	"3"	"1"	"0"	"2"	"1"	"0"	"521"	"0"	"0"	"521"	"0"
"247"	"232"	"308"	"126"	"7"	"71"	"7"	"7"	"2"	"1"	"5"	"5"	"0"	"3"	"1"	"0"	"0"	"2"	"7"	"1"	"1"	"554"	"0"	"0"	"554"	"0"
"248"	"233"	"124"	"298"	"6"	"118"	"6"	"4"	"4"	"2"	"3"	"6"	"2"	"1"	"6"	"5"	"6"	"13"	"38"	"23"	"12"	"677"	"0"	"11"	"688"	"0"
"249"	"234"	"328"	"105"	"13"	"190"	"4"	"5"	"2"	"5"	"4"	"1"	"4"	"4"	"2"	"2"	"4"	"4"	"9"	"3"	"0"	"689"	"0"	"1"	"690"	"0"
"250"	"235"	"153"	"194"	"14"	"137"	"5"	"2"	"2"	"1"	"5"	"0"	"1"	"2"	"0"	"6"	"6"	"5"	"28"	"34"	"8"	"603"	"0"	"0"	"603"	"0"
"251"	"236"	"81"	"240"	"7"	"27"	"2"	"3"	"2"	"2"	"0"	"4"	"4"	"1"	"4"	"5"	"6"	"14"	"1"	"6"	"1"	"410"	"0"	"1"	"411"	"0"
"252"	"237"	"80"	"271"	"5"	"116"	"3"	"4"	"2"	"1"	"4"	"8"	"5"	"2"	"5"	"6"	"5"	"10"	"16"	"15"	"4"	"562"	"0"	"19"	"581"	"0"
"253"	"238"	"508"	"127"	"3"	"82"	"3"	"6"	"6"	"1"	"5"	"7"	"4"	"5"	"7"	"9"	"15"	"48"	"32"	"15"	"9"	"892"	"0"	"13"	"905"	"0"
"254"	"239"	"154"	"132"	"4"	"183"	"4"	"2"	"0"	"1"	"0"	"3"	"1"	"1"	"5"	"6"	"2"	"3"	"7"	"2"	"3"	"513"	"0"	"1"	"514"	"0"
"255"	"240"	"236"	"130"	"4"	"15"	"1"	"3"	"4"	"2"	"0"	"2"	"1"	"3"	"0"	"4"	"6"	"8"	"9"	"3"	"1"	"432"	"0"	"0"	"432"	"0"
"256"	"241"	"75"	"401"	"7"	"58"	"4"	"10"	"3"	"4"	"2"	"4"	"0"	"1"	"2"	"1"	"7"	"4"	"6"	"9"	"4"	"602"	"0"	"4"	"606"	"0"
"257"	"242"	"73"	"190"	"3"	"2"	"2"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"1"	"1"	"281"	"0"	"0"	"281"	"0"
"258"	"243"	"34"	"122"	"6"	"298"	"11"	"1"	"5"	"2"	"3"	"2"	"2"	"1"	"2"	"3"	"1"	"3"	"4"	"4"	"0"	"504"	"0"	"0"	"504"	"0"
"259"	"244"	"87"	"268"	"16"	"252"	"12"	"10"	"10"	"12"	"13"	"11"	"7"	"3"	"10"	"12"	"12"	"28"	"2"	"5"	"1"	"771"	"0"	"5"	"776"	"0"
"260"	"245"	"214"	"291"	"31"	"323"	"14"	"16"	"7"	"9"	"10"	"7"	"13"	"4"	"8"	"4"	"11"	"17"	"3"	"3"	"0"	"985"	"0"	"1"	"986"	"0"
"261"	"246"	"45"	"43"	"2"	"476"	"12"	"6"	"0"	"0"	"5"	"2"	"1"	"1"	"2"	"2"	"1"	"2"	"18"	"6"	"5"	"629"	"0"	"7"	"636"	"0"
"262"	"247"	"103"	"301"	"14"	"427"	"6"	"11"	"4"	"5"	"10"	"4"	"4"	"2"	"1"	"4"	"4"	"7"	"9"	"2"	"3"	"921"	"0"	"4"	"925"	"0"
"263"	"248"	"203"	"91"	"1"	"245"	"7"	"7"	"5"	"8"	"4"	"2"	"5"	"5"	"10"	"6"	"12"	"50"	"15"	"3"	"4"	"683"	"0"	"7"	"690"	"0"
"264"	"249"	"148"	"140"	"2"	"217"	"3"	"5"	"1"	"7"	"3"	"3"	"0"	"6"	"0"	"4"	"3"	"3"	"9"	"4"	"3"	"561"	"0"	"5"	"566"	"0"
"265"	"250"	"41"	"156"	"8"	"246"	"10"	"6"	"1"	"3"	"7"	"11"	"3"	"4"	"14"	"16"	"13"	"32"	"3"	"6"	"0"	"580"	"0"	"11"	"591"	"0"
