"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"157"	"142K"	"13"	"1"	"41"	"405"	"2"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"469"	"0"	"3"	"472"	"0"
"158"	"143"	"136"	"38"	"61"	"226"	"4"	"4"	"0"	"1"	"2"	"4"	"1"	"6"	"2"	"3"	"1"	"489"	"0"	"3"	"492"	"0"
"159"	"144"	"0"	"1"	"257"	"10"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"3"	"5"	"0"	"280"	"0"	"0"	"280"	"0"
"160"	"145"	"0"	"0"	"32"	"176"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"0"	"0"	"210"	"0"
"161"	"146"	"3"	"1"	"118"	"52"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"4"	"7"	"1"	"190"	"0"	"2"	"192"	"0"
"162"	"147"	"7"	"2"	"63"	"267"	"3"	"4"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"3"	"0"	"353"	"0"	"3"	"356"	"0"
"163"	"148"	"54"	"4"	"47"	"471"	"7"	"0"	"1"	"0"	"1"	"4"	"0"	"1"	"2"	"0"	"0"	"592"	"0"	"1"	"593"	"0"
"164"	"149"	"63"	"31"	"261"	"74"	"4"	"1"	"2"	"2"	"1"	"7"	"5"	"10"	"16"	"18"	"4"	"499"	"0"	"10"	"509"	"0"
"165"	"150"	"78"	"4"	"255"	"322"	"4"	"6"	"4"	"3"	"4"	"1"	"4"	"6"	"6"	"4"	"1"	"702"	"0"	"4"	"706"	"0"
"166"	"151"	"82"	"9"	"122"	"79"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"1"	"300"	"0"	"3"	"303"	"0"
"167"	"152"	"74"	"3"	"99"	"527"	"4"	"2"	"1"	"1"	"0"	"7"	"2"	"4"	"13"	"4"	"1"	"742"	"0"	"3"	"745"	"0"
"168"	"153"	"85"	"1"	"263"	"88"	"4"	"0"	"1"	"0"	"0"	"12"	"1"	"3"	"4"	"4"	"3"	"469"	"0"	"12"	"481"	"0"
"169"	"153K"	"207"	"2"	"191"	"46"	"3"	"3"	"0"	"2"	"2"	"15"	"3"	"4"	"5"	"1"	"1"	"485"	"0"	"13"	"498"	"0"
"170"	"154"	"68"	"3"	"95"	"269"	"4"	"0"	"2"	"1"	"1"	"9"	"2"	"3"	"9"	"9"	"3"	"478"	"0"	"3"	"481"	"0"
"171"	"155"	"32"	"2"	"143"	"115"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"5"	"4"	"1"	"307"	"0"	"3"	"310"	"0"
"172"	"156"	"40"	"0"	"698"	"63"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"805"	"0"	"1"	"806"	"0"
"173"	"157"	"121"	"12"	"100"	"199"	"2"	"3"	"0"	"2"	"1"	"1"	"2"	"4"	"8"	"0"	"11"	"466"	"0"	"20"	"486"	"0"
"174"	"158"	"42"	"6"	"264"	"134"	"4"	"0"	"1"	"0"	"0"	"4"	"4"	"7"	"8"	"15"	"3"	"492"	"0"	"6"	"498"	"0"
"175"	"159"	"4"	"0"	"415"	"9"	"0"	"0"	"1"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"443"	"0"	"0"	"443"	"0"
"176"	"160"	"15"	"34"	"453"	"41"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"2"	"1"	"552"	"0"	"1"	"553"	"0"
"177"	"161"	"2"	"2"	"497"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"502"	"0"	"0"	"502"	"0"
"178"	"162"	"0"	"0"	"568"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"571"	"0"	"0"	"571"	"0"
"179"	"163"	"75"	"1"	"274"	"40"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"5"	"7"	"5"	"4"	"416"	"0"	"3"	"419"	"0"
"180"	"164"	"17"	"0"	"363"	"117"	"4"	"1"	"2"	"1"	"1"	"2"	"0"	"3"	"7"	"9"	"1"	"528"	"0"	"1"	"529"	"0"
"181"	"165"	"9"	"17"	"231"	"433"	"4"	"1"	"1"	"0"	"2"	"1"	"1"	"9"	"12"	"6"	"1"	"728"	"0"	"5"	"733"	"0"
"182"	"166"	"12"	"0"	"439"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"6"	"1"	"465"	"0"	"2"	"467"	"0"
"183"	"167"	"29"	"1"	"108"	"325"	"2"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"6"	"1"	"2"	"480"	"0"	"1"	"481"	"0"
"184"	"168"	"10"	"2"	"462"	"17"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"3"	"0"	"499"	"0"	"4"	"503"	"0"
"185"	"169"	"7"	"2"	"229"	"121"	"2"	"3"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"3"	"0"	"373"	"0"	"3"	"376"	"0"
"186"	"170"	"26"	"33"	"277"	"228"	"6"	"4"	"0"	"3"	"2"	"67"	"5"	"8"	"10"	"10"	"2"	"681"	"0"	"4"	"685"	"0"
"187"	"171"	"51"	"1"	"98"	"59"	"0"	"3"	"0"	"0"	"0"	"7"	"0"	"1"	"2"	"5"	"2"	"229"	"0"	"5"	"234"	"0"
"188"	"172"	"14"	"3"	"208"	"222"	"3"	"1"	"0"	"3"	"3"	"7"	"2"	"8"	"11"	"7"	"2"	"494"	"0"	"8"	"502"	"0"
"189"	"173"	"410"	"3"	"129"	"69"	"3"	"6"	"0"	"3"	"0"	"0"	"1"	"12"	"5"	"9"	"9"	"659"	"0"	"45"	"704"	"0"
"190"	"174"	"8"	"4"	"336"	"139"	"4"	"1"	"0"	"1"	"3"	"0"	"2"	"3"	"3"	"6"	"1"	"511"	"0"	"3"	"514"	"0"
"191"	"175"	"39"	"1"	"155"	"173"	"5"	"3"	"0"	"1"	"1"	"3"	"0"	"4"	"6"	"2"	"0"	"393"	"0"	"6"	"399"	"0"
"192"	"176"	"1"	"0"	"393"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"6"	"4"	"1"	"416"	"0"	"1"	"417"	"0"
"193"	"177"	"30"	"3"	"511"	"107"	"0"	"3"	"2"	"2"	"0"	"3"	"0"	"0"	"4"	"6"	"1"	"672"	"0"	"4"	"676"	"0"
"194"	"178"	"109"	"5"	"98"	"256"	"2"	"0"	"1"	"4"	"0"	"17"	"2"	"4"	"4"	"5"	"2"	"509"	"0"	"1"	"510"	"0"
"195"	"179"	"13"	"2"	"205"	"346"	"1"	"1"	"3"	"1"	"3"	"25"	"2"	"2"	"7"	"3"	"0"	"614"	"0"	"4"	"618"	"0"
"196"	"180"	"49"	"1"	"219"	"227"	"8"	"1"	"1"	"1"	"2"	"7"	"0"	"7"	"11"	"4"	"5"	"543"	"0"	"7"	"550"	"0"
"197"	"180K"	"101"	"5"	"101"	"381"	"2"	"1"	"0"	"0"	"1"	"3"	"1"	"1"	"1"	"0"	"1"	"599"	"0"	"5"	"604"	"0"
"198"	"181"	"40"	"4"	"50"	"538"	"3"	"5"	"0"	"0"	"5"	"0"	"1"	"1"	"2"	"1"	"1"	"651"	"0"	"2"	"653"	"0"
"199"	"182"	"11"	"3"	"339"	"49"	"1"	"1"	"0"	"2"	"1"	"6"	"0"	"2"	"7"	"3"	"0"	"425"	"0"	"6"	"431"	"0"
"200"	"183"	"3"	"2"	"441"	"8"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"459"	"0"	"1"	"460"	"0"
"201"	"184"	"17"	"3"	"128"	"434"	"4"	"2"	"1"	"0"	"1"	"7"	"0"	"3"	"2"	"6"	"2"	"610"	"0"	"4"	"614"	"0"
"202"	"185"	"30"	"1"	"143"	"572"	"2"	"1"	"0"	"0"	"1"	"9"	"2"	"0"	"3"	"0"	"0"	"764"	"0"	"0"	"764"	"0"
"203"	"186"	"28"	"1"	"58"	"438"	"4"	"3"	"0"	"0"	"0"	"15"	"1"	"2"	"3"	"1"	"2"	"556"	"0"	"5"	"561"	"0"
"204"	"186K"	"24"	"4"	"102"	"290"	"5"	"1"	"1"	"0"	"0"	"3"	"2"	"5"	"7"	"4"	"2"	"450"	"0"	"5"	"455"	"0"
"205"	"187"	"58"	"5"	"193"	"293"	"2"	"1"	"1"	"2"	"2"	"44"	"2"	"12"	"5"	"5"	"2"	"627"	"0"	"4"	"631"	"0"
"206"	"188"	"32"	"6"	"257"	"242"	"3"	"4"	"3"	"2"	"2"	"27"	"5"	"8"	"2"	"3"	"3"	"599"	"0"	"7"	"606"	"0"
"207"	"189"	"38"	"2"	"235"	"324"	"7"	"3"	"1"	"0"	"2"	"14"	"5"	"7"	"13"	"10"	"1"	"662"	"0"	"6"	"668"	"0"
"208"	"190"	"32"	"5"	"375"	"167"	"2"	"3"	"3"	"0"	"1"	"1"	"1"	"12"	"17"	"11"	"2"	"632"	"0"	"4"	"636"	"0"
"209"	"191"	"1"	"3"	"307"	"25"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"0"	"341"	"0"	"1"	"342"	"0"
"210"	"192"	"8"	"3"	"113"	"51"	"1"	"0"	"0"	"1"	"0"	"51"	"1"	"3"	"4"	"2"	"0"	"238"	"0"	"1"	"239"	"0"
"211"	"193"	"4"	"0"	"342"	"5"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"4"	"5"	"1"	"364"	"0"	"1"	"365"	"0"
"212"	"194"	"188"	"2"	"29"	"299"	"4"	"1"	"4"	"2"	"0"	"21"	"3"	"5"	"7"	"2"	"4"	"571"	"0"	"6"	"577"	"0"
"213"	"195"	"109"	"19"	"110"	"126"	"13"	"3"	"3"	"2"	"3"	"4"	"3"	"4"	"1"	"3"	"3"	"406"	"0"	"3"	"409"	"0"
"214"	"196"	"113"	"1"	"31"	"84"	"1"	"0"	"1"	"0"	"1"	"20"	"0"	"0"	"2"	"0"	"2"	"256"	"0"	"9"	"265"	"0"
"215"	"197"	"116"	"2"	"59"	"586"	"6"	"4"	"2"	"0"	"2"	"22"	"0"	"2"	"3"	"4"	"4"	"812"	"0"	"4"	"816"	"0"
"216"	"198"	"32"	"11"	"65"	"374"	"4"	"4"	"2"	"2"	"7"	"14"	"3"	"17"	"12"	"6"	"3"	"556"	"0"	"8"	"564"	"0"
"217"	"199"	"48"	"12"	"83"	"188"	"2"	"0"	"0"	"0"	"0"	"5"	"0"	"2"	"3"	"5"	"1"	"349"	"0"	"1"	"350"	"0"
"218"	"200"	"7"	"0"	"63"	"96"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"174"	"0"	"1"	"175"	"0"
"219"	"201"	"5"	"8"	"284"	"25"	"1"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"5"	"2"	"0"	"335"	"0"	"0"	"335"	"0"
"220"	"202"	"159"	"2"	"31"	"167"	"1"	"1"	"1"	"0"	"2"	"4"	"1"	"7"	"6"	"1"	"3"	"386"	"0"	"7"	"393"	"0"
"221"	"202K"	"40"	"2"	"71"	"185"	"7"	"2"	"1"	"1"	"2"	"24"	"2"	"6"	"6"	"3"	"3"	"355"	"0"	"6"	"361"	"0"
"222"	"203"	"6"	"4"	"54"	"198"	"2"	"0"	"0"	"1"	"0"	"78"	"3"	"9"	"2"	"6"	"1"	"364"	"0"	"3"	"367"	"0"
"223"	"204"	"144"	"6"	"141"	"298"	"4"	"6"	"1"	"0"	"3"	"8"	"2"	"7"	"13"	"9"	"7"	"649"	"0"	"28"	"677"	"0"
"224"	"205"	"42"	"3"	"73"	"374"	"11"	"3"	"5"	"3"	"3"	"113"	"6"	"13"	"4"	"5"	"1"	"659"	"0"	"3"	"662"	"0"
"225"	"206"	"134"	"1"	"120"	"205"	"1"	"1"	"0"	"1"	"1"	"4"	"0"	"7"	"4"	"5"	"0"	"484"	"0"	"4"	"488"	"0"
"226"	"207"	"19"	"0"	"184"	"209"	"3"	"5"	"0"	"1"	"0"	"1"	"1"	"0"	"8"	"11"	"3"	"445"	"0"	"3"	"448"	"0"
"227"	"208"	"82"	"3"	"251"	"271"	"7"	"2"	"2"	"1"	"4"	"4"	"5"	"12"	"11"	"10"	"7"	"672"	"0"	"8"	"680"	"0"
"228"	"209"	"40"	"2"	"163"	"61"	"5"	"3"	"5"	"7"	"0"	"115"	"5"	"8"	"6"	"6"	"20"	"446"	"0"	"4"	"450"	"0"
"229"	"210"	"21"	"1"	"90"	"247"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"4"	"2"	"2"	"373"	"0"	"1"	"374"	"0"
"230"	"211"	"28"	"4"	"142"	"273"	"11"	"5"	"0"	"4"	"6"	"64"	"10"	"14"	"14"	"12"	"5"	"592"	"0"	"12"	"604"	"0"
"231"	"212"	"61"	"10"	"179"	"303"	"3"	"2"	"0"	"2"	"4"	"24"	"3"	"3"	"5"	"6"	"1"	"606"	"0"	"1"	"607"	"0"
"232"	"213"	"138"	"3"	"88"	"366"	"8"	"4"	"1"	"1"	"5"	"27"	"7"	"14"	"12"	"14"	"8"	"696"	"0"	"16"	"712"	"0"
"233"	"214"	"16"	"17"	"332"	"267"	"6"	"3"	"1"	"2"	"3"	"12"	"4"	"6"	"11"	"13"	"4"	"697"	"0"	"13"	"710"	"0"
"234"	"215"	"16"	"4"	"142"	"36"	"6"	"3"	"4"	"3"	"3"	"152"	"3"	"6"	"3"	"12"	"1"	"394"	"0"	"8"	"402"	"0"
"235"	"215K"	"10"	"3"	"131"	"80"	"7"	"0"	"4"	"4"	"2"	"192"	"4"	"15"	"5"	"11"	"3"	"471"	"0"	"13"	"484"	"0"
"236"	"216"	"125"	"9"	"46"	"136"	"5"	"1"	"3"	"3"	"10"	"283"	"3"	"16"	"1"	"2"	"2"	"645"	"0"	"4"	"649"	"0"
"237"	"217"	"37"	"4"	"147"	"214"	"4"	"2"	"1"	"0"	"0"	"15"	"4"	"6"	"7"	"8"	"1"	"450"	"0"	"6"	"456"	"0"
"238"	"218"	"5"	"0"	"241"	"61"	"5"	"0"	"0"	"0"	"1"	"34"	"0"	"3"	"1"	"1"	"0"	"352"	"0"	"4"	"356"	"0"
"239"	"219"	"18"	"2"	"48"	"248"	"8"	"4"	"2"	"3"	"5"	"59"	"6"	"12"	"6"	"10"	"3"	"434"	"0"	"5"	"439"	"0"
"240"	"220"	"10"	"0"	"317"	"38"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"4"	"1"	"378"	"0"	"2"	"380"	"0"
"241"	"221"	"15"	"4"	"51"	"239"	"3"	"1"	"1"	"2"	"3"	"8"	"1"	"3"	"0"	"0"	"1"	"332"	"0"	"2"	"334"	"0"
"242"	"222"	"9"	"0"	"17"	"833"	"3"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"867"	"0"	"2"	"869"	"0"
"243"	"223"	"29"	"4"	"275"	"95"	"13"	"2"	"3"	"4"	"7"	"66"	"1"	"13"	"7"	"7"	"0"	"526"	"0"	"5"	"531"	"0"
"244"	"224"	"2"	"48"	"190"	"26"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"273"	"0"	"2"	"275"	"0"
"245"	"225"	"6"	"3"	"74"	"299"	"6"	"2"	"0"	"0"	"2"	"1"	"2"	"4"	"6"	"2"	"1"	"408"	"0"	"3"	"411"	"0"
"246"	"226"	"6"	"0"	"190"	"354"	"1"	"4"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"561"	"0"	"0"	"561"	"0"
"247"	"Grand Total"	"14026"	"1959"	"41322"	"49835"	"874"	"521"	"276"	"280"	"373"	"3894"	"443"	"1028"	"1346"	"1075"	"542"	"117794"	"0"	"1310"	"119104"	"0"
"248"	"Place:S.S.COLLEGE, JEHANABAD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"249"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"250"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
