"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"118"	"70"	"188"	"7"	"305"	"5"	"3"	"3"	"3"	"7"	"5"	"7"	"4"	"1"	"8"	"2"	"2"	"25"	"5"	"2"	"652"	"0"	"6"	"658"	"0"
"134"	"119"	"87"	"35"	"7"	"332"	"4"	"4"	"2"	"1"	"5"	"4"	"1"	"2"	"7"	"4"	"0"	"5"	"14"	"5"	"3"	"522"	"0"	"1"	"523"	"0"
"135"	"120"	"144"	"34"	"5"	"217"	"4"	"7"	"4"	"2"	"3"	"2"	"3"	"1"	"2"	"6"	"5"	"7"	"20"	"3"	"3"	"472"	"0"	"4"	"476"	"0"
"136"	"121"	"100"	"206"	"20"	"335"	"11"	"6"	"4"	"6"	"8"	"9"	"4"	"6"	"6"	"10"	"8"	"15"	"19"	"12"	"6"	"791"	"0"	"14"	"805"	"0"
"137"	"122"	"112"	"84"	"2"	"149"	"5"	"2"	"0"	"1"	"3"	"2"	"1"	"2"	"0"	"2"	"2"	"2"	"6"	"3"	"0"	"378"	"0"	"2"	"380"	"0"
"138"	"123"	"20"	"71"	"11"	"276"	"7"	"6"	"0"	"0"	"8"	"6"	"1"	"4"	"8"	"4"	"7"	"25"	"1"	"0"	"0"	"455"	"0"	"11"	"466"	"0"
"139"	"124"	"64"	"20"	"24"	"173"	"6"	"7"	"2"	"1"	"6"	"1"	"0"	"2"	"5"	"3"	"4"	"21"	"2"	"1"	"0"	"342"	"0"	"2"	"344"	"0"
"140"	"125"	"25"	"65"	"2"	"150"	"3"	"4"	"0"	"2"	"3"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"4"	"0"	"0"	"263"	"0"	"1"	"264"	"0"
"141"	"126"	"179"	"217"	"16"	"223"	"9"	"6"	"4"	"2"	"10"	"8"	"6"	"8"	"11"	"7"	"11"	"40"	"3"	"11"	"1"	"772"	"0"	"8"	"780"	"0"
"142"	"127"	"130"	"395"	"20"	"414"	"12"	"13"	"7"	"9"	"10"	"9"	"5"	"3"	"7"	"11"	"5"	"4"	"12"	"1"	"4"	"1071"	"0"	"9"	"1080"	"0"
"143"	"128"	"107"	"256"	"14"	"386"	"6"	"11"	"5"	"4"	"9"	"8"	"5"	"7"	"14"	"5"	"18"	"19"	"9"	"4"	"4"	"891"	"0"	"10"	"901"	"0"
"144"	"129"	"193"	"153"	"11"	"206"	"16"	"12"	"9"	"3"	"5"	"3"	"3"	"4"	"12"	"7"	"10"	"13"	"22"	"22"	"8"	"712"	"0"	"14"	"726"	"0"
"145"	"130"	"210"	"265"	"15"	"333"	"9"	"9"	"3"	"5"	"3"	"5"	"3"	"4"	"3"	"5"	"10"	"9"	"10"	"5"	"2"	"908"	"0"	"3"	"911"	"0"
"146"	"131"	"34"	"255"	"7"	"118"	"6"	"5"	"1"	"1"	"6"	"4"	"4"	"3"	"10"	"1"	"5"	"11"	"6"	"10"	"5"	"492"	"0"	"2"	"494"	"0"
"147"	"132"	"45"	"163"	"20"	"131"	"6"	"3"	"20"	"1"	"12"	"6"	"6"	"2"	"6"	"7"	"6"	"15"	"9"	"8"	"3"	"469"	"0"	"16"	"485"	"0"
"148"	"133"	"67"	"146"	"11"	"149"	"9"	"3"	"9"	"2"	"1"	"6"	"0"	"0"	"2"	"2"	"1"	"2"	"3"	"5"	"3"	"421"	"0"	"1"	"422"	"0"
"149"	"134"	"68"	"234"	"12"	"156"	"3"	"2"	"5"	"0"	"4"	"5"	"2"	"0"	"11"	"1"	"4"	"4"	"7"	"5"	"9"	"532"	"0"	"6"	"538"	"0"
"150"	"135"	"80"	"653"	"10"	"5"	"2"	"1"	"1"	"2"	"0"	"10"	"1"	"3"	"3"	"9"	"21"	"9"	"2"	"8"	"0"	"820"	"0"	"5"	"825"	"0"
"151"	"136"	"159"	"187"	"8"	"363"	"11"	"3"	"5"	"3"	"9"	"1"	"5"	"7"	"11"	"8"	"8"	"15"	"12"	"13"	"1"	"829"	"0"	"17"	"846"	"0"
"152"	"137"	"273"	"217"	"8"	"226"	"10"	"6"	"1"	"3"	"2"	"3"	"1"	"4"	"7"	"3"	"5"	"6"	"5"	"6"	"5"	"791"	"0"	"6"	"797"	"0"
"153"	"138"	"137"	"334"	"18"	"135"	"5"	"8"	"3"	"2"	"8"	"5"	"1"	"3"	"2"	"7"	"4"	"8"	"13"	"8"	"2"	"703"	"0"	"4"	"707"	"0"
"154"	"139"	"236"	"50"	"11"	"288"	"17"	"7"	"6"	"5"	"11"	"7"	"8"	"9"	"26"	"16"	"12"	"61"	"36"	"12"	"14"	"832"	"0"	"33"	"865"	"0"
"155"	"140"	"110"	"164"	"12"	"157"	"11"	"5"	"8"	"2"	"5"	"9"	"5"	"9"	"16"	"5"	"8"	"26"	"5"	"12"	"4"	"573"	"0"	"8"	"581"	"0"
"156"	"141"	"54"	"34"	"8"	"207"	"6"	"1"	"3"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"2"	"1"	"0"	"324"	"0"	"0"	"324"	"0"
"157"	"142"	"27"	"245"	"6"	"412"	"6"	"4"	"1"	"1"	"6"	"3"	"4"	"4"	"11"	"4"	"8"	"8"	"6"	"5"	"2"	"763"	"0"	"3"	"766"	"0"
"158"	"143"	"108"	"106"	"11"	"303"	"8"	"7"	"3"	"1"	"6"	"7"	"2"	"4"	"15"	"7"	"4"	"26"	"8"	"5"	"1"	"632"	"0"	"14"	"646"	"0"
"159"	"144"	"42"	"69"	"4"	"420"	"6"	"0"	"1"	"3"	"3"	"0"	"1"	"0"	"7"	"2"	"3"	"3"	"2"	"1"	"1"	"568"	"0"	"9"	"577"	"0"
"160"	"145"	"138"	"153"	"6"	"409"	"17"	"17"	"2"	"6"	"19"	"4"	"10"	"13"	"15"	"9"	"16"	"37"	"15"	"11"	"9"	"906"	"0"	"16"	"922"	"0"
"161"	"146"	"100"	"110"	"12"	"382"	"7"	"4"	"2"	"2"	"10"	"6"	"5"	"5"	"13"	"12"	"6"	"16"	"1"	"3"	"1"	"697"	"0"	"3"	"700"	"0"
"162"	"147"	"58"	"79"	"13"	"294"	"6"	"5"	"4"	"5"	"2"	"5"	"2"	"6"	"11"	"2"	"3"	"14"	"5"	"4"	"4"	"522"	"0"	"7"	"529"	"0"
"163"	"148"	"57"	"54"	"0"	"290"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"408"	"0"	"1"	"409"	"0"
"164"	"149"	"126"	"230"	"13"	"50"	"14"	"9"	"3"	"1"	"4"	"7"	"4"	"5"	"14"	"17"	"17"	"20"	"9"	"6"	"3"	"552"	"0"	"3"	"555"	"0"
"165"	"149A"	"129"	"177"	"6"	"87"	"5"	"5"	"2"	"1"	"3"	"6"	"2"	"2"	"1"	"3"	"5"	"4"	"22"	"7"	"2"	"469"	"0"	"6"	"475"	"0"
"166"	"150"	"236"	"6"	"4"	"124"	"4"	"5"	"0"	"1"	"1"	"1"	"1"	"1"	"3"	"1"	"3"	"3"	"5"	"4"	"0"	"403"	"0"	"2"	"405"	"0"
"167"	"151"	"254"	"28"	"5"	"356"	"7"	"5"	"7"	"1"	"8"	"2"	"5"	"3"	"2"	"0"	"4"	"4"	"28"	"12"	"4"	"735"	"0"	"5"	"740"	"0"
"168"	"152"	"97"	"294"	"13"	"69"	"2"	"3"	"2"	"0"	"3"	"1"	"0"	"2"	"3"	"9"	"4"	"20"	"3"	"2"	"1"	"528"	"0"	"2"	"530"	"0"
"169"	"153"	"90"	"292"	"4"	"71"	"6"	"0"	"3"	"1"	"0"	"4"	"2"	"5"	"3"	"4"	"6"	"13"	"13"	"17"	"3"	"537"	"0"	"11"	"548"	"0"
"170"	"154"	"95"	"119"	"16"	"454"	"14"	"25"	"4"	"2"	"3"	"4"	"5"	"1"	"7"	"3"	"1"	"4"	"3"	"4"	"1"	"765"	"0"	"1"	"766"	"0"
"171"	"155"	"58"	"398"	"15"	"90"	"3"	"4"	"1"	"3"	"2"	"4"	"2"	"2"	"7"	"3"	"9"	"15"	"12"	"11"	"1"	"640"	"0"	"9"	"649"	"0"
"172"	"156"	"33"	"167"	"10"	"193"	"3"	"7"	"3"	"2"	"9"	"5"	"1"	"2"	"4"	"5"	"5"	"16"	"3"	"3"	"1"	"472"	"0"	"2"	"474"	"0"
"173"	"157"	"188"	"41"	"8"	"165"	"3"	"5"	"3"	"0"	"5"	"3"	"2"	"7"	"8"	"4"	"9"	"30"	"8"	"10"	"4"	"503"	"0"	"8"	"511"	"0"
"174"	"158"	"28"	"58"	"1"	"47"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"4"	"8"	"162"	"0"	"7"	"169"	"0"
"175"	"159"	"115"	"297"	"17"	"129"	"3"	"2"	"5"	"3"	"7"	"2"	"3"	"6"	"13"	"17"	"15"	"21"	"9"	"23"	"3"	"690"	"0"	"14"	"704"	"0"
"176"	"160"	"109"	"17"	"2"	"225"	"2"	"4"	"0"	"0"	"2"	"0"	"0"	"1"	"5"	"1"	"1"	"3"	"9"	"5"	"1"	"387"	"0"	"3"	"390"	"0"
"177"	"161"	"76"	"257"	"14"	"425"	"10"	"8"	"1"	"12"	"6"	"2"	"6"	"5"	"12"	"4"	"7"	"4"	"28"	"8"	"9"	"894"	"0"	"9"	"903"	"0"
"178"	"162"	"154"	"211"	"11"	"493"	"21"	"13"	"4"	"3"	"6"	"3"	"5"	"2"	"7"	"2"	"3"	"6"	"8"	"1"	"2"	"955"	"0"	"6"	"961"	"0"
"179"	"163"	"111"	"268"	"30"	"308"	"11"	"4"	"1"	"3"	"5"	"8"	"8"	"10"	"12"	"13"	"22"	"24"	"13"	"5"	"4"	"860"	"0"	"4"	"864"	"0"
"180"	"164"	"70"	"144"	"13"	"360"	"13"	"8"	"7"	"1"	"11"	"5"	"5"	"7"	"18"	"7"	"13"	"28"	"17"	"2"	"2"	"731"	"0"	"13"	"744"	"0"
"181"	"165"	"53"	"236"	"8"	"156"	"10"	"1"	"1"	"1"	"2"	"0"	"3"	"4"	"8"	"8"	"8"	"14"	"7"	"9"	"6"	"535"	"0"	"12"	"547"	"0"
"182"	"166"	"400"	"132"	"6"	"184"	"5"	"6"	"7"	"2"	"5"	"2"	"2"	"5"	"3"	"12"	"9"	"18"	"40"	"9"	"3"	"850"	"0"	"7"	"857"	"0"
"183"	"167"	"264"	"257"	"10"	"145"	"9"	"7"	"4"	"5"	"4"	"1"	"2"	"6"	"2"	"4"	"6"	"9"	"7"	"3"	"2"	"747"	"0"	"3"	"750"	"0"
"184"	"168"	"69"	"394"	"7"	"159"	"1"	"3"	"0"	"1"	"2"	"2"	"3"	"3"	"4"	"3"	"2"	"4"	"9"	"6"	"1"	"673"	"0"	"4"	"677"	"0"
"185"	"169"	"47"	"335"	"8"	"140"	"2"	"1"	"1"	"0"	"3"	"5"	"6"	"1"	"5"	"3"	"8"	"9"	"1"	"3"	"0"	"578"	"0"	"1"	"579"	"0"
"186"	"170"	"156"	"161"	"9"	"170"	"5"	"7"	"0"	"1"	"8"	"2"	"1"	"2"	"8"	"6"	"7"	"22"	"13"	"4"	"4"	"586"	"0"	"14"	"600"	"0"
"187"	"171"	"108"	"305"	"15"	"168"	"5"	"10"	"6"	"4"	"12"	"8"	"4"	"14"	"21"	"16"	"27"	"39"	"9"	"4"	"2"	"777"	"0"	"13"	"790"	"0"
"188"	"172"	"126"	"354"	"26"	"318"	"14"	"16"	"8"	"1"	"5"	"6"	"3"	"1"	"9"	"3"	"6"	"26"	"4"	"5"	"2"	"933"	"0"	"4"	"937"	"0"
"189"	"173"	"200"	"124"	"8"	"341"	"2"	"4"	"4"	"2"	"5"	"3"	"2"	"0"	"5"	"4"	"5"	"9"	"5"	"0"	"3"	"726"	"0"	"9"	"735"	"0"
"190"	"174"	"131"	"431"	"17"	"276"	"6"	"6"	"2"	"0"	"11"	"7"	"6"	"7"	"9"	"5"	"5"	"12"	"19"	"10"	"6"	"966"	"0"	"8"	"974"	"0"
"191"	"175"	"37"	"133"	"6"	"186"	"5"	"8"	"2"	"2"	"2"	"2"	"0"	"2"	"5"	"8"	"1"	"2"	"7"	"0"	"1"	"409"	"0"	"0"	"409"	"0"
"192"	"176"	"160"	"63"	"13"	"360"	"5"	"13"	"3"	"3"	"8"	"2"	"4"	"2"	"12"	"8"	"12"	"6"	"24"	"21"	"5"	"724"	"0"	"11"	"735"	"0"
"193"	"177"	"61"	"184"	"16"	"447"	"5"	"2"	"3"	"1"	"0"	"7"	"1"	"5"	"14"	"4"	"4"	"9"	"0"	"8"	"1"	"772"	"0"	"7"	"779"	"0"
"194"	"178"	"70"	"231"	"16"	"359"	"10"	"7"	"3"	"4"	"4"	"5"	"3"	"3"	"12"	"1"	"5"	"5"	"2"	"5"	"1"	"746"	"0"	"6"	"752"	"0"
"195"	"179"	"192"	"56"	"6"	"350"	"8"	"4"	"1"	"2"	"4"	"1"	"1"	"4"	"3"	"1"	"0"	"10"	"7"	"3"	"0"	"653"	"0"	"2"	"655"	"0"
"196"	"180"	"37"	"144"	"11"	"213"	"6"	"2"	"1"	"1"	"9"	"2"	"1"	"0"	"5"	"5"	"0"	"1"	"11"	"10"	"1"	"460"	"0"	"4"	"464"	"0"
"197"	"181"	"73"	"187"	"20"	"393"	"20"	"9"	"6"	"4"	"4"	"5"	"5"	"2"	"10"	"7"	"7"	"8"	"3"	"2"	"5"	"770"	"0"	"4"	"774"	"0"
"198"	"182"	"37"	"108"	"2"	"321"	"3"	"1"	"3"	"0"	"3"	"4"	"0"	"1"	"6"	"3"	"1"	"2"	"2"	"1"	"0"	"498"	"0"	"3"	"501"	"0"
"199"	"183"	"195"	"476"	"5"	"47"	"3"	"3"	"1"	"1"	"2"	"1"	"2"	"1"	"0"	"0"	"2"	"6"	"1"	"1"	"0"	"747"	"0"	"0"	"747"	"0"
"200"	"184"	"59"	"91"	"5"	"317"	"10"	"5"	"3"	"3"	"4"	"2"	"4"	"1"	"9"	"2"	"8"	"8"	"4"	"4"	"4"	"543"	"0"	"16"	"559"	"0"
"201"	"185"	"155"	"113"	"8"	"235"	"5"	"9"	"1"	"1"	"5"	"5"	"3"	"3"	"6"	"9"	"1"	"5"	"7"	"2"	"3"	"576"	"0"	"5"	"581"	"0"
"202"	"186"	"89"	"90"	"5"	"240"	"3"	"0"	"0"	"1"	"3"	"2"	"0"	"0"	"4"	"1"	"2"	"1"	"1"	"2"	"0"	"444"	"0"	"5"	"449"	"0"
"203"	"187"	"143"	"243"	"7"	"213"	"4"	"2"	"2"	"1"	"2"	"1"	"4"	"3"	"3"	"0"	"1"	"4"	"11"	"3"	"4"	"651"	"0"	"3"	"654"	"0"
"204"	"188"	"340"	"178"	"5"	"82"	"8"	"6"	"5"	"0"	"0"	"1"	"1"	"4"	"3"	"4"	"8"	"4"	"21"	"9"	"4"	"683"	"0"	"4"	"687"	"0"
"205"	"189"	"150"	"319"	"12"	"278"	"15"	"15"	"2"	"10"	"13"	"6"	"7"	"12"	"9"	"9"	"12"	"26"	"4"	"6"	"1"	"906"	"0"	"3"	"909"	"0"
"206"	"190"	"175"	"42"	"9"	"39"	"2"	"9"	"6"	"3"	"0"	"0"	"2"	"2"	"3"	"4"	"5"	"20"	"6"	"3"	"2"	"332"	"0"	"4"	"336"	"0"
"207"	"191"	"178"	"113"	"7"	"76"	"6"	"6"	"2"	"3"	"4"	"1"	"2"	"0"	"1"	"7"	"2"	"2"	"4"	"6"	"4"	"424"	"0"	"1"	"425"	"0"
"208"	"192"	"156"	"94"	"8"	"127"	"4"	"4"	"3"	"1"	"1"	"4"	"5"	"3"	"6"	"1"	"4"	"7"	"14"	"3"	"6"	"451"	"0"	"11"	"462"	"0"
"209"	"192A"	"104"	"123"	"6"	"165"	"9"	"5"	"3"	"0"	"3"	"3"	"4"	"10"	"17"	"14"	"19"	"22"	"11"	"5"	"4"	"527"	"0"	"7"	"534"	"0"
"210"	"193"	"95"	"119"	"8"	"444"	"22"	"14"	"4"	"8"	"8"	"3"	"5"	"3"	"4"	"5"	"2"	"3"	"13"	"3"	"1"	"764"	"0"	"4"	"768"	"0"
"211"	"194"	"74"	"272"	"9"	"195"	"5"	"7"	"1"	"2"	"2"	"4"	"4"	"4"	"4"	"4"	"9"	"15"	"4"	"2"	"1"	"618"	"0"	"2"	"620"	"0"
"212"	"195"	"136"	"71"	"3"	"72"	"3"	"4"	"3"	"5"	"2"	"1"	"1"	"0"	"2"	"0"	"1"	"7"	"1"	"0"	"2"	"314"	"0"	"1"	"315"	"0"
"213"	"196"	"79"	"58"	"11"	"353"	"13"	"6"	"6"	"2"	"6"	"4"	"3"	"6"	"16"	"6"	"11"	"13"	"22"	"10"	"3"	"628"	"0"	"5"	"633"	"0"
"214"	"197"	"22"	"177"	"7"	"277"	"5"	"5"	"2"	"1"	"2"	"4"	"1"	"1"	"4"	"0"	"1"	"4"	"2"	"1"	"1"	"517"	"0"	"2"	"519"	"0"
"215"	"198"	"31"	"96"	"6"	"313"	"5"	"4"	"0"	"1"	"1"	"4"	"0"	"2"	"2"	"3"	"4"	"2"	"15"	"9"	"2"	"500"	"0"	"6"	"506"	"0"
"216"	"199"	"70"	"108"	"13"	"389"	"11"	"6"	"2"	"0"	"11"	"4"	"2"	"1"	"3"	"6"	"2"	"4"	"15"	"7"	"4"	"658"	"0"	"7"	"665"	"0"
"217"	"200"	"106"	"155"	"14"	"189"	"2"	"2"	"1"	"3"	"2"	"4"	"3"	"1"	"9"	"2"	"3"	"6"	"14"	"11"	"6"	"533"	"0"	"7"	"540"	"0"
"218"	"201"	"137"	"110"	"3"	"116"	"3"	"9"	"5"	"2"	"8"	"4"	"1"	"2"	"2"	"3"	"5"	"9"	"19"	"8"	"2"	"448"	"0"	"3"	"451"	"0"
"219"	"202"	"171"	"75"	"2"	"130"	"5"	"12"	"2"	"1"	"2"	"2"	"3"	"3"	"1"	"1"	"1"	"5"	"26"	"17"	"5"	"464"	"0"	"3"	"467"	"0"
"220"	"203"	"155"	"67"	"6"	"235"	"7"	"7"	"2"	"4"	"0"	"5"	"0"	"1"	"4"	"4"	"1"	"4"	"7"	"1"	"2"	"512"	"0"	"3"	"515"	"0"
"221"	"204"	"77"	"199"	"11"	"303"	"11"	"6"	"3"	"4"	"2"	"8"	"2"	"5"	"3"	"5"	"3"	"5"	"16"	"10"	"1"	"674"	"0"	"4"	"678"	"0"
"222"	"205"	"60"	"433"	"22"	"222"	"8"	"5"	"3"	"5"	"10"	"9"	"6"	"6"	"9"	"6"	"6"	"9"	"14"	"9"	"3"	"845"	"0"	"10"	"855"	"0"
"223"	"206"	"119"	"292"	"16"	"293"	"12"	"9"	"3"	"5"	"12"	"8"	"6"	"11"	"8"	"9"	"12"	"35"	"9"	"19"	"3"	"881"	"0"	"15"	"896"	"0"
"224"	"207"	"112"	"52"	"7"	"240"	"4"	"6"	"6"	"3"	"4"	"2"	"4"	"3"	"7"	"6"	"5"	"15"	"15"	"4"	"5"	"500"	"0"	"9"	"509"	"0"
"225"	"207A"	"89"	"122"	"14"	"211"	"7"	"3"	"3"	"3"	"4"	"0"	"3"	"0"	"4"	"4"	"2"	"5"	"14"	"0"	"4"	"492"	"0"	"8"	"500"	"0"
"226"	"208"	"83"	"149"	"5"	"154"	"3"	"3"	"3"	"2"	"0"	"7"	"0"	"1"	"5"	"2"	"5"	"15"	"8"	"8"	"4"	"457"	"0"	"7"	"464"	"0"
"227"	"209"	"93"	"132"	"10"	"172"	"4"	"6"	"1"	"2"	"3"	"3"	"2"	"10"	"7"	"7"	"4"	"17"	"1"	"1"	"2"	"477"	"0"	"3"	"480"	"0"
"228"	"210"	"63"	"83"	"12"	"210"	"5"	"5"	"5"	"2"	"15"	"3"	"3"	"7"	"15"	"11"	"4"	"17"	"4"	"8"	"10"	"482"	"0"	"16"	"498"	"0"
"229"	"211"	"223"	"189"	"2"	"19"	"2"	"1"	"1"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"3"	"2"	"6"	"6"	"3"	"463"	"0"	"0"	"463"	"0"
"230"	"212"	"190"	"33"	"5"	"301"	"4"	"5"	"0"	"3"	"3"	"2"	"3"	"3"	"4"	"1"	"2"	"2"	"12"	"7"	"2"	"582"	"0"	"1"	"583"	"0"
"231"	"213"	"88"	"246"	"12"	"262"	"12"	"5"	"3"	"4"	"11"	"7"	"2"	"5"	"16"	"9"	"6"	"17"	"0"	"2"	"0"	"707"	"0"	"1"	"708"	"0"
"232"	"214"	"85"	"225"	"11"	"442"	"8"	"6"	"6"	"2"	"1"	"2"	"3"	"1"	"2"	"3"	"3"	"11"	"7"	"0"	"2"	"820"	"0"	"3"	"823"	"0"
"233"	"215"	"35"	"71"	"4"	"216"	"5"	"2"	"1"	"1"	"5"	"1"	"0"	"2"	"6"	"4"	"4"	"9"	"4"	"0"	"0"	"370"	"0"	"2"	"372"	"0"
"234"	"216"	"111"	"472"	"9"	"107"	"4"	"7"	"3"	"3"	"3"	"4"	"2"	"3"	"4"	"8"	"14"	"12"	"2"	"3"	"2"	"773"	"0"	"1"	"774"	"0"
"235"	"217"	"198"	"57"	"10"	"183"	"1"	"4"	"1"	"0"	"3"	"1"	"2"	"4"	"2"	"8"	"4"	"12"	"22"	"8"	"2"	"522"	"0"	"8"	"530"	"0"
"236"	"218"	"201"	"122"	"9"	"130"	"4"	"14"	"4"	"2"	"4"	"4"	"2"	"4"	"4"	"7"	"9"	"11"	"16"	"12"	"1"	"560"	"0"	"5"	"565"	"0"
"237"	"219"	"28"	"310"	"8"	"361"	"10"	"4"	"2"	"1"	"5"	"2"	"2"	"0"	"7"	"4"	"0"	"0"	"8"	"4"	"3"	"759"	"0"	"1"	"760"	"0"
"238"	"220"	"15"	"49"	"7"	"292"	"4"	"2"	"1"	"1"	"2"	"5"	"1"	"5"	"9"	"4"	"6"	"12"	"1"	"2"	"3"	"421"	"0"	"4"	"425"	"0"
"239"	"221"	"37"	"201"	"9"	"167"	"5"	"4"	"3"	"2"	"8"	"2"	"2"	"2"	"6"	"10"	"9"	"10"	"13"	"11"	"5"	"506"	"0"	"5"	"511"	"0"
"240"	"221A"	"34"	"153"	"4"	"194"	"6"	"3"	"1"	"3"	"6"	"6"	"4"	"5"	"5"	"2"	"0"	"5"	"11"	"2"	"1"	"445"	"0"	"5"	"450"	"0"
"241"	"222"	"41"	"542"	"10"	"42"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"2"	"0"	"1"	"3"	"2"	"1"	"1"	"1"	"653"	"0"	"0"	"653"	"0"
"242"	"223"	"35"	"192"	"9"	"382"	"8"	"4"	"1"	"2"	"8"	"7"	"6"	"8"	"11"	"7"	"8"	"14"	"9"	"3"	"1"	"715"	"0"	"4"	"719"	"0"
"243"	"224"	"63"	"664"	"13"	"144"	"3"	"6"	"4"	"2"	"3"	"0"	"4"	"0"	"3"	"4"	"10"	"2"	"4"	"1"	"4"	"934"	"0"	"5"	"939"	"0"
"244"	"225"	"62"	"380"	"12"	"246"	"6"	"7"	"7"	"1"	"4"	"3"	"1"	"4"	"10"	"4"	"5"	"21"	"7"	"7"	"5"	"792"	"0"	"14"	"806"	"0"
"245"	"226"	"22"	"230"	"7"	"233"	"4"	"3"	"1"	"1"	"5"	"4"	"1"	"3"	"24"	"13"	"15"	"11"	"18"	"8"	"3"	"606"	"0"	"1"	"607"	"0"
"246"	"227"	"118"	"124"	"9"	"296"	"8"	"3"	"5"	"1"	"3"	"2"	"2"	"1"	"3"	"1"	"1"	"5"	"11"	"4"	"1"	"598"	"0"	"2"	"600"	"0"
"247"	"228"	"306"	"172"	"16"	"249"	"4"	"7"	"8"	"5"	"12"	"2"	"6"	"7"	"5"	"7"	"6"	"10"	"11"	"7"	"4"	"844"	"0"	"6"	"850"	"0"
"248"	"229"	"47"	"18"	"4"	"289"	"10"	"3"	"2"	"3"	"11"	"3"	"3"	"5"	"19"	"3"	"4"	"15"	"13"	"2"	"1"	"455"	"0"	"15"	"470"	"0"
"249"	"230"	"63"	"282"	"11"	"321"	"15"	"10"	"2"	"3"	"8"	"8"	"6"	"6"	"18"	"5"	"12"	"31"	"8"	"4"	"1"	"814"	"0"	"12"	"826"	"0"
"250"	"231"	"119"	"186"	"6"	"360"	"7"	"3"	"4"	"2"	"4"	"1"	"2"	"3"	"10"	"4"	"4"	"7"	"12"	"2"	"0"	"736"	"0"	"3"	"739"	"0"
"251"	"232"	"65"	"346"	"6"	"250"	"2"	"9"	"2"	"1"	"4"	"3"	"1"	"1"	"6"	"5"	"5"	"2"	"12"	"2"	"5"	"727"	"0"	"4"	"731"	"0"
"252"	"233"	"33"	"134"	"4"	"205"	"3"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"11"	"6"	"2"	"11"	"5"	"4"	"4"	"426"	"0"	"13"	"439"	"0"
"253"	"234"	"22"	"66"	"3"	"212"	"5"	"3"	"1"	"1"	"6"	"2"	"4"	"3"	"6"	"6"	"5"	"19"	"276"	"18"	"9"	"667"	"0"	"21"	"688"	"0"
"254"	"235"	"151"	"164"	"8"	"198"	"7"	"7"	"3"	"4"	"6"	"6"	"1"	"2"	"7"	"2"	"2"	"5"	"15"	"9"	"5"	"602"	"0"	"1"	"603"	"0"
"255"	"236"	"40"	"33"	"10"	"331"	"13"	"2"	"1"	"5"	"2"	"2"	"1"	"0"	"3"	"2"	"0"	"2"	"8"	"1"	"1"	"457"	"0"	"4"	"461"	"0"
"256"	"237"	"73"	"150"	"10"	"283"	"7"	"4"	"1"	"7"	"4"	"1"	"5"	"2"	"10"	"5"	"0"	"3"	"15"	"1"	"1"	"582"	"0"	"3"	"585"	"0"
"257"	"238"	"49"	"234"	"10"	"302"	"4"	"3"	"3"	"2"	"4"	"1"	"1"	"7"	"12"	"3"	"6"	"10"	"2"	"2"	"1"	"656"	"0"	"3"	"659"	"0"
"258"	"239"	"38"	"37"	"3"	"178"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"2"	"7"	"0"	"0"	"272"	"0"	"2"	"274"	"0"
"259"	"240"	"68"	"338"	"16"	"262"	"15"	"5"	"4"	"4"	"5"	"7"	"5"	"0"	"14"	"8"	"18"	"18"	"7"	"6"	"5"	"805"	"0"	"4"	"809"	"0"
"260"	"Grand Total"	"35679"	"45152"	"2450"	"55757"	"1560"	"1496"	"741"	"596"	"1186"	"836"	"676"	"789"	"1661"	"1230"	"1324"	"2830"	"2987"	"1488"	"699"	"15913
7"	"0"	"1342"	"16047
9"	"0"
"261"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"262"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"263"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
