"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"178"	"31"	"292"	"6"	"217"	"8"	"16"	"0"	"0"	"0"	"0"	"1"	"571"	"0"	"2"	"573"	"0"
"193"	"179"	"134"	"91"	"10"	"300"	"12"	"10"	"5"	"0"	"4"	"1"	"3"	"570"	"0"	"6"	"576"	"0"
"194"	"180"	"116"	"89"	"3"	"82"	"3"	"1"	"2"	"1"	"2"	"2"	"4"	"305"	"0"	"8"	"313"	"0"
"195"	"181"	"9"	"20"	"1"	"541"	"9"	"1"	"1"	"1"	"6"	"1"	"0"	"590"	"0"	"8"	"598"	"0"
"196"	"182"	"14"	"265"	"3"	"69"	"2"	"6"	"2"	"2"	"0"	"1"	"3"	"367"	"0"	"3"	"370"	"0"
"197"	"183"	"156"	"133"	"10"	"178"	"3"	"0"	"1"	"0"	"4"	"3"	"4"	"492"	"0"	"12"	"504"	"0"
"198"	"184"	"6"	"83"	"14"	"172"	"3"	"6"	"0"	"0"	"0"	"0"	"4"	"288"	"0"	"1"	"289"	"0"
"199"	"185"	"87"	"179"	"6"	"183"	"5"	"2"	"2"	"2"	"0"	"3"	"2"	"471"	"0"	"5"	"476"	"0"
"200"	"186"	"276"	"146"	"7"	"318"	"6"	"4"	"0"	"2"	"5"	"2"	"1"	"767"	"0"	"3"	"770"	"0"
"201"	"187"	"4"	"184"	"1"	"102"	"2"	"0"	"0"	"0"	"1"	"2"	"1"	"297"	"0"	"4"	"301"	"0"
"202"	"188"	"192"	"226"	"13"	"119"	"2"	"0"	"1"	"0"	"0"	"1"	"5"	"559"	"0"	"2"	"561"	"0"
"203"	"189"	"53"	"127"	"6"	"44"	"3"	"0"	"0"	"0"	"1"	"2"	"0"	"236"	"0"	"1"	"237"	"0"
"204"	"190"	"14"	"49"	"3"	"763"	"4"	"1"	"1"	"1"	"5"	"0"	"3"	"844"	"0"	"1"	"845"	"0"
"205"	"191"	"71"	"271"	"7"	"196"	"7"	"5"	"0"	"2"	"5"	"2"	"4"	"570"	"0"	"2"	"572"	"0"
"206"	"192"	"212"	"72"	"6"	"219"	"11"	"1"	"2"	"0"	"3"	"2"	"4"	"532"	"0"	"5"	"537"	"0"
"207"	"193"	"6"	"132"	"5"	"283"	"10"	"1"	"0"	"0"	"3"	"1"	"1"	"442"	"0"	"2"	"444"	"0"
"208"	"194"	"97"	"75"	"26"	"445"	"11"	"13"	"3"	"4"	"3"	"2"	"3"	"682"	"0"	"19"	"701"	"0"
"209"	"195"	"23"	"66"	"3"	"71"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"0"	"4"	"170"	"0"
"210"	"196"	"29"	"38"	"1"	"313"	"6"	"2"	"0"	"1"	"3"	"1"	"1"	"395"	"0"	"14"	"409"	"0"
"211"	"197"	"23"	"230"	"3"	"68"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"329"	"0"	"2"	"331"	"0"
"212"	"198"	"62"	"306"	"11"	"225"	"9"	"5"	"0"	"0"	"2"	"1"	"1"	"622"	"0"	"2"	"624"	"0"
"213"	"199"	"7"	"3"	"3"	"431"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"450"	"0"	"2"	"452"	"0"
"214"	"200"	"302"	"236"	"11"	"112"	"8"	"1"	"0"	"0"	"0"	"3"	"7"	"680"	"0"	"21"	"701"	"0"
"215"	"201"	"15"	"206"	"8"	"306"	"7"	"0"	"4"	"3"	"4"	"4"	"9"	"566"	"0"	"6"	"572"	"0"
"216"	"202"	"11"	"284"	"14"	"171"	"2"	"3"	"0"	"7"	"0"	"2"	"7"	"501"	"0"	"5"	"506"	"0"
"217"	"203"	"67"	"266"	"46"	"232"	"10"	"2"	"1"	"2"	"7"	"1"	"5"	"639"	"0"	"9"	"648"	"0"
"218"	"204"	"312"	"214"	"3"	"99"	"10"	"1"	"3"	"2"	"2"	"4"	"0"	"650"	"0"	"12"	"662"	"0"
"219"	"205"	"17"	"101"	"3"	"395"	"7"	"2"	"0"	"1"	"1"	"2"	"3"	"532"	"0"	"1"	"533"	"0"
"220"	"206"	"4"	"123"	"0"	"137"	"3"	"2"	"0"	"0"	"0"	"1"	"2"	"272"	"0"	"1"	"273"	"0"
"221"	"207"	"180"	"152"	"13"	"297"	"19"	"5"	"3"	"3"	"4"	"7"	"7"	"690"	"0"	"24"	"714"	"0"
"222"	"208"	"25"	"231"	"6"	"300"	"3"	"1"	"1"	"0"	"1"	"3"	"3"	"574"	"0"	"1"	"575"	"0"
"223"	"209"	"268"	"72"	"4"	"92"	"10"	"26"	"3"	"3"	"1"	"5"	"4"	"488"	"0"	"5"	"493"	"0"
"224"	"210"	"117"	"67"	"1"	"51"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"241"	"0"	"0"	"241"	"0"
"225"	"211"	"286"	"192"	"9"	"109"	"5"	"3"	"0"	"2"	"0"	"3"	"4"	"613"	"0"	"13"	"626"	"0"
"226"	"212"	"103"	"229"	"14"	"184"	"6"	"3"	"3"	"1"	"1"	"3"	"2"	"549"	"0"	"9"	"558"	"0"
"227"	"213"	"497"	"145"	"2"	"76"	"3"	"1"	"0"	"1"	"1"	"0"	"3"	"729"	"0"	"6"	"735"	"0"
"228"	"214"	"19"	"287"	"2"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"364"	"0"	"2"	"366"	"0"
"229"	"215"	"21"	"87"	"3"	"125"	"5"	"0"	"1"	"2"	"1"	"1"	"0"	"246"	"0"	"6"	"252"	"0"
"230"	"216"	"62"	"296"	"5"	"146"	"2"	"3"	"3"	"0"	"3"	"4"	"3"	"527"	"0"	"6"	"533"	"0"
"231"	"217"	"40"	"148"	"19"	"196"	"4"	"5"	"0"	"1"	"2"	"0"	"0"	"415"	"0"	"1"	"416"	"0"
"232"	"218"	"139"	"102"	"2"	"38"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"285"	"0"	"2"	"287"	"0"
"233"	"219"	"81"	"192"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"0"	"1"	"279"	"0"
"234"	"220"	"215"	"70"	"1"	"96"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"384"	"0"	"1"	"385"	"0"
"235"	"221"	"42"	"395"	"22"	"248"	"6"	"1"	"1"	"1"	"1"	"4"	"7"	"728"	"0"	"10"	"738"	"0"
"236"	"222"	"17"	"326"	"2"	"35"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"385"	"0"	"1"	"386"	"0"
"237"	"223"	"13"	"234"	"8"	"261"	"3"	"3"	"2"	"0"	"5"	"1"	"0"	"530"	"0"	"4"	"534"	"0"
"238"	"224"	"21"	"58"	"4"	"306"	"4"	"4"	"1"	"3"	"5"	"0"	"1"	"407"	"0"	"7"	"414"	"0"
"239"	"225"	"22"	"230"	"8"	"164"	"3"	"0"	"1"	"2"	"2"	"3"	"3"	"438"	"0"	"1"	"439"	"0"
"240"	"226"	"8"	"299"	"1"	"72"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"384"	"0"	"1"	"385"	"0"
"241"	"227"	"15"	"142"	"5"	"402"	"13"	"0"	"0"	"1"	"4"	"3"	"1"	"586"	"0"	"7"	"593"	"0"
"242"	"228"	"35"	"294"	"3"	"175"	"7"	"5"	"2"	"0"	"1"	"2"	"2"	"526"	"0"	"8"	"534"	"0"
"243"	"229"	"8"	"130"	"11"	"244"	"8"	"3"	"2"	"3"	"3"	"2"	"3"	"417"	"0"	"7"	"424"	"0"
"244"	"230"	"12"	"267"	"6"	"202"	"2"	"3"	"0"	"2"	"3"	"3"	"5"	"505"	"0"	"5"	"510"	"0"
"245"	"230A"	"9"	"83"	"4"	"188"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"288"	"0"	"3"	"291"	"0"
"246"	"231"	"49"	"255"	"1"	"210"	"3"	"1"	"1"	"3"	"2"	"0"	"2"	"527"	"0"	"1"	"528"	"0"
"247"	"232"	"29"	"153"	"1"	"128"	"5"	"0"	"1"	"0"	"0"	"0"	"1"	"318"	"0"	"2"	"320"	"0"
"248"	"233"	"103"	"198"	"1"	"294"	"10"	"2"	"3"	"7"	"3"	"4"	"3"	"628"	"0"	"19"	"647"	"0"
"249"	"234"	"286"	"107"	"4"	"73"	"0"	"2"	"7"	"0"	"0"	"1"	"1"	"481"	"0"	"7"	"488"	"0"
"250"	"235"	"201"	"74"	"2"	"89"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"369"	"0"	"9"	"378"	"0"
"251"	"236"	"96"	"241"	"6"	"79"	"9"	"4"	"0"	"1"	"4"	"1"	"8"	"449"	"0"	"10"	"459"	"0"
"252"	"237"	"157"	"304"	"6"	"240"	"10"	"1"	"3"	"2"	"3"	"2"	"5"	"733"	"0"	"12"	"745"	"0"
"253"	"238"	"1"	"6"	"0"	"268"	"5"	"0"	"0"	"0"	"2"	"0"	"0"	"282"	"0"	"0"	"282"	"0"
"254"	"239"	"219"	"193"	"8"	"327"	"8"	"4"	"2"	"2"	"5"	"1"	"3"	"772"	"0"	"14"	"786"	"0"
"255"	"240"	"465"	"132"	"5"	"83"	"2"	"3"	"1"	"1"	"1"	"2"	"0"	"695"	"0"	"17"	"712"	"0"
"256"	"241"	"276"	"203"	"7"	"246"	"7"	"2"	"5"	"2"	"9"	"8"	"10"	"775"	"0"	"34"	"809"	"0"
"257"	"242"	"1"	"273"	"0"	"52"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"329"	"0"	"3"	"332"	"0"
"258"	"243"	"174"	"101"	"7"	"110"	"10"	"4"	"1"	"1"	"0"	"0"	"2"	"410"	"0"	"17"	"427"	"0"
"259"	"244"	"176"	"135"	"5"	"90"	"5"	"2"	"0"	"0"	"0"	"1"	"2"	"416"	"0"	"7"	"423"	"0"
"260"	"245"	"8"	"464"	"3"	"58"	"6"	"0"	"0"	"1"	"1"	"1"	"2"	"544"	"0"	"3"	"547"	"0"
"261"	"246"	"13"	"95"	"1"	"170"	"4"	"1"	"2"	"1"	"0"	"2"	"3"	"292"	"0"	"2"	"294"	"0"
"262"	"247"	"82"	"401"	"9"	"241"	"12"	"4"	"6"	"3"	"0"	"0"	"7"	"765"	"0"	"15"	"780"	"0"
"263"	"248"	"6"	"382"	"6"	"173"	"13"	"0"	"2"	"1"	"2"	"9"	"6"	"600"	"0"	"10"	"610"	"0"
"264"	"249"	"14"	"162"	"4"	"238"	"4"	"2"	"1"	"1"	"4"	"2"	"2"	"434"	"0"	"9"	"443"	"0"
"265"	"250"	"129"	"259"	"10"	"222"	"9"	"3"	"3"	"4"	"6"	"6"	"4"	"655"	"0"	"10"	"665"	"0"
"266"	"251"	"15"	"312"	"2"	"191"	"35"	"0"	"0"	"1"	"1"	"0"	"4"	"561"	"0"	"12"	"573"	"0"
"267"	"252"	"11"	"187"	"18"	"174"	"2"	"0"	"2"	"2"	"4"	"3"	"9"	"412"	"0"	"5"	"417"	"0"
"268"	"253"	"14"	"228"	"2"	"162"	"5"	"1"	"1"	"2"	"3"	"4"	"2"	"424"	"0"	"1"	"425"	"0"
"269"	"254"	"229"	"164"	"9"	"317"	"16"	"2"	"3"	"0"	"4"	"5"	"4"	"753"	"0"	"17"	"770"	"0"
"270"	"255"	"55"	"273"	"10"	"115"	"7"	"6"	"1"	"0"	"3"	"3"	"3"	"476"	"0"	"10"	"486"	"0"
"271"	"256"	"5"	"243"	"6"	"103"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"360"	"0"	"2"	"362"	"0"
"272"	"257"	"4"	"360"	"28"	"132"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"528"	"0"	"2"	"530"	"0"
"273"	"258"	"7"	"297"	"1"	"73"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"381"	"0"	"0"	"381"	"0"
"274"	"259"	"82"	"106"	"2"	"134"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"325"	"0"	"2"	"327"	"0"
"275"	"260"	"20"	"66"	"2"	"99"	"2"	"0"	"1"	"0"	"1"	"0"	"1"	"192"	"0"	"4"	"196"	"0"
"276"	"261"	"56"	"262"	"8"	"232"	"8"	"1"	"1"	"4"	"3"	"0"	"3"	"578"	"0"	"5"	"583"	"0"
"277"	"262"	"28"	"112"	"9"	"131"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"284"	"0"	"1"	"285"	"0"
"278"	"263"	"132"	"90"	"4"	"95"	"1"	"3"	"0"	"0"	"1"	"1"	"3"	"330"	"0"	"2"	"332"	"0"
"279"	"264"	"32"	"101"	"7"	"112"	"1"	"3"	"1"	"0"	"0"	"1"	"5"	"263"	"0"	"14"	"277"	"0"
"280"	"265"	"6"	"204"	"0"	"51"	"4"	"0"	"1"	"0"	"0"	"0"	"2"	"268"	"0"	"2"	"270"	"0"
"281"	"266"	"32"	"69"	"4"	"108"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"218"	"0"	"3"	"221"	"0"
"282"	"267"	"222"	"272"	"8"	"217"	"10"	"0"	"0"	"1"	"5"	"2"	"7"	"744"	"0"	"3"	"747"	"0"
"283"	"268"	"147"	"71"	"0"	"87"	"3"	"1"	"1"	"0"	"1"	"2"	"3"	"316"	"0"	"3"	"319"	"0"
"284"	"269"	"175"	"287"	"4"	"59"	"0"	"2"	"0"	"0"	"1"	"3"	"1"	"532"	"0"	"15"	"547"	"0"
"285"	"270"	"13"	"437"	"7"	"271"	"1"	"1"	"0"	"2"	"3"	"4"	"4"	"743"	"0"	"5"	"748"	"0"
"286"	"271"	"7"	"334"	"9"	"288"	"9"	"2"	"1"	"3"	"5"	"0"	"2"	"660"	"0"	"6"	"666"	"0"
"287"	"272"	"30"	"276"	"5"	"61"	"6"	"0"	"0"	"0"	"3"	"3"	"7"	"391"	"0"	"16"	"407"	"0"
"288"	"273"	"9"	"348"	"5"	"50"	"1"	"1"	"0"	"2"	"3"	"0"	"4"	"423"	"0"	"6"	"429"	"0"
"289"	"274"	"4"	"252"	"3"	"24"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"289"	"0"	"1"	"290"	"0"
"290"	"275"	"12"	"100"	"8"	"443"	"2"	"0"	"1"	"0"	"7"	"1"	"2"	"576"	"0"	"5"	"581"	"0"
"291"	"276"	"9"	"63"	"5"	"131"	"1"	"0"	"0"	"2"	"0"	"1"	"2"	"214"	"0"	"3"	"217"	"0"
"292"	"277"	"120"	"236"	"8"	"202"	"4"	"2"	"2"	"0"	"6"	"3"	"1"	"584"	"0"	"9"	"593"	"0"
"293"	"278"	"103"	"93"	"1"	"52"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"252"	"0"	"0"	"252"	"0"
"294"	"279"	"58"	"218"	"4"	"163"	"6"	"64"	"3"	"1"	"4"	"4"	"0"	"525"	"0"	"3"	"528"	"0"
"295"	"280"	"58"	"279"	"5"	"223"	"8"	"16"	"2"	"0"	"3"	"2"	"6"	"602"	"0"	"8"	"610"	"0"
"296"	"281"	"94"	"115"	"1"	"29"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"245"	"0"	"2"	"247"	"0"
"297"	"282"	"227"	"136"	"5"	"88"	"6"	"3"	"0"	"0"	"1"	"4"	"6"	"476"	"0"	"9"	"485"	"0"
"298"	"283"	"117"	"119"	"2"	"121"	"9"	"2"	"0"	"2"	"1"	"1"	"1"	"375"	"0"	"4"	"379"	"0"
"299"	"284"	"138"	"19"	"3"	"72"	"10"	"5"	"0"	"0"	"0"	"1"	"1"	"249"	"0"	"9"	"258"	"0"
"300"	"285"	"60"	"62"	"2"	"269"	"11"	"5"	"1"	"1"	"7"	"4"	"5"	"427"	"0"	"9"	"436"	"0"
"301"	"286"	"7"	"94"	"5"	"135"	"8"	"0"	"3"	"1"	"0"	"3"	"6"	"262"	"0"	"7"	"269"	"0"
"302"	"287"	"75"	"334"	"6"	"68"	"3"	"0"	"5"	"0"	"2"	"3"	"3"	"499"	"0"	"5"	"504"	"0"
"303"	"288"	"146"	"169"	"7"	"106"	"6"	"5"	"0"	"1"	"1"	"8"	"5"	"454"	"0"	"6"	"460"	"0"
"304"	"289"	"193"	"101"	"4"	"323"	"16"	"20"	"6"	"2"	"17"	"6"	"5"	"693"	"0"	"22"	"715"	"0"
"305"	"290"	"16"	"115"	"3"	"207"	"11"	"3"	"1"	"3"	"1"	"1"	"3"	"364"	"0"	"14"	"378"	"0"
"306"	"291"	"51"	"204"	"21"	"206"	"6"	"3"	"1"	"2"	"1"	"2"	"7"	"504"	"0"	"3"	"507"	"0"
"307"	"292"	"39"	"161"	"5"	"258"	"7"	"3"	"2"	"4"	"6"	"2"	"6"	"493"	"0"	"19"	"512"	"0"
"308"	"293"	"11"	"50"	"1"	"211"	"7"	"0"	"1"	"1"	"6"	"0"	"1"	"289"	"0"	"2"	"291"	"0"
"309"	"294"	"4"	"205"	"5"	"154"	"4"	"1"	"0"	"0"	"0"	"0"	"3"	"376"	"0"	"2"	"378"	"0"
"310"	"295"	"18"	"240"	"1"	"80"	"2"	"0"	"3"	"0"	"2"	"2"	"5"	"353"	"0"	"2"	"355"	"0"
"311"	"296"	"39"	"186"	"10"	"204"	"2"	"2"	"0"	"0"	"1"	"0"	"2"	"446"	"0"	"3"	"449"	"0"
"312"	"297"	"11"	"286"	"3"	"90"	"2"	"0"	"0"	"2"	"5"	"0"	"7"	"406"	"0"	"1"	"407"	"0"
"313"	"298"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"314"	"299"	"19"	"198"	"2"	"290"	"6"	"1"	"1"	"3"	"0"	"5"	"2"	"527"	"0"	"7"	"534"	"0"
"315"	"300"	"79"	"284"	"38"	"171"	"3"	"2"	"0"	"0"	"3"	"5"	"4"	"589"	"0"	"19"	"608"	"0"
"316"	"301"	"81"	"128"	"3"	"77"	"2"	"37"	"1"	"0"	"1"	"2"	"2"	"334"	"0"	"3"	"337"	"0"
"317"	"302"	"39"	"199"	"8"	"75"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"326"	"0"	"6"	"332"	"0"
"318"	"303"	"12"	"164"	"9"	"182"	"4"	"2"	"0"	"1"	"2"	"0"	"1"	"377"	"0"	"3"	"380"	"0"
"319"	"304"	"256"	"156"	"19"	"264"	"15"	"3"	"4"	"3"	"2"	"1"	"6"	"729"	"0"	"26"	"755"	"0"
"320"	"305"	"20"	"209"	"5"	"124"	"6"	"1"	"1"	"5"	"4"	"2"	"5"	"382"	"0"	"10"	"392"	"0"
"321"	"306"	"4"	"162"	"2"	"70"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"243"	"0"	"0"	"243"	"0"
"322"	"307"	"4"	"470"	"4"	"32"	"2"	"1"	"2"	"1"	"0"	"3"	"2"	"521"	"0"	"6"	"527"	"0"
"323"	"308"	"16"	"185"	"2"	"90"	"6"	"3"	"0"	"2"	"1"	"2"	"2"	"309"	"0"	"2"	"311"	"0"
"324"	"308A"	"63"	"152"	"9"	"192"	"9"	"2"	"0"	"3"	"2"	"5"	"6"	"443"	"0"	"9"	"452"	"0"
"325"	"309"	"30"	"222"	"35"	"124"	"4"	"2"	"0"	"1"	"0"	"1"	"1"	"420"	"0"	"7"	"427"	"0"
"326"	"310"	"57"	"345"	"6"	"218"	"2"	"4"	"0"	"0"	"5"	"5"	"4"	"646"	"0"	"5"	"651"	"0"
"327"	"Grand Total"	"26692"	"55172"	"3305"	"53902"	"2150"	"867"	"347"	"387"	"697"	"624"	"939"	"145082"	"0"	"2156"	"147238"	"0"
"328"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"329"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"330"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"331"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
