"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"127"	"205"	"87"	"50"	"2"	"1"	"1"	"2"	"4"	"1"	"1"	"1"	"1"	"0"	"5"	"4"	"10"	"7"	"382"	"0"	"4"	"386"	"0"
"145"	"128"	"322"	"31"	"130"	"2"	"0"	"1"	"5"	"0"	"0"	"0"	"1"	"0"	"1"	"5"	"1"	"6"	"20"	"525"	"0"	"4"	"529"	"0"
"146"	"129"	"592"	"22"	"13"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"9"	"640"	"0"	"3"	"643"	"0"
"147"	"129A"	"497"	"15"	"3"	"1"	"5"	"0"	"0"	"1"	"3"	"0"	"1"	"1"	"0"	"3"	"1"	"13"	"4"	"548"	"0"	"1"	"549"	"0"
"148"	"130"	"424"	"48"	"136"	"2"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"3"	"2"	"13"	"0"	"637"	"0"	"2"	"639"	"0"
"149"	"131"	"304"	"54"	"227"	"4"	"3"	"2"	"30"	"1"	"4"	"2"	"3"	"3"	"4"	"12"	"14"	"20"	"2"	"689"	"0"	"4"	"693"	"0"
"150"	"132"	"66"	"135"	"440"	"6"	"2"	"2"	"6"	"2"	"0"	"1"	"20"	"2"	"7"	"24"	"7"	"11"	"21"	"752"	"0"	"11"	"763"	"0"
"151"	"133"	"115"	"271"	"477"	"12"	"8"	"3"	"6"	"5"	"8"	"1"	"5"	"9"	"9"	"12"	"11"	"14"	"2"	"968"	"0"	"3"	"971"	"0"
"152"	"134"	"76"	"124"	"217"	"8"	"2"	"4"	"2"	"2"	"2"	"0"	"5"	"1"	"2"	"7"	"11"	"33"	"11"	"507"	"0"	"10"	"517"	"0"
"153"	"135"	"248"	"93"	"302"	"10"	"3"	"8"	"8"	"4"	"1"	"1"	"9"	"1"	"3"	"10"	"3"	"7"	"3"	"714"	"0"	"2"	"716"	"0"
"154"	"136"	"416"	"95"	"59"	"2"	"2"	"3"	"2"	"0"	"4"	"5"	"4"	"4"	"4"	"4"	"7"	"14"	"5"	"630"	"0"	"3"	"633"	"0"
"155"	"137"	"200"	"279"	"107"	"8"	"2"	"6"	"8"	"6"	"4"	"1"	"11"	"10"	"9"	"14"	"13"	"38"	"15"	"731"	"0"	"12"	"743"	"0"
"156"	"138"	"68"	"101"	"175"	"6"	"1"	"0"	"5"	"1"	"1"	"2"	"3"	"0"	"2"	"8"	"5"	"26"	"8"	"412"	"0"	"12"	"424"	"0"
"157"	"139"	"406"	"33"	"25"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"2"	"2"	"6"	"3"	"485"	"0"	"0"	"485"	"0"
"158"	"140"	"102"	"189"	"101"	"3"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"23"	"1"	"15"	"4"	"444"	"0"	"2"	"446"	"0"
"159"	"141"	"237"	"145"	"24"	"2"	"1"	"3"	"5"	"2"	"3"	"1"	"2"	"6"	"7"	"14"	"26"	"44"	"15"	"537"	"0"	"10"	"547"	"0"
"160"	"142"	"49"	"41"	"150"	"6"	"2"	"1"	"2"	"1"	"1"	"1"	"3"	"2"	"4"	"14"	"3"	"12"	"7"	"299"	"0"	"2"	"301"	"0"
"161"	"143"	"96"	"163"	"130"	"6"	"1"	"3"	"6"	"1"	"3"	"3"	"7"	"5"	"1"	"10"	"12"	"21"	"19"	"487"	"0"	"5"	"492"	"0"
"162"	"144"	"140"	"203"	"112"	"4"	"1"	"3"	"3"	"2"	"2"	"4"	"1"	"5"	"4"	"19"	"23"	"26"	"12"	"564"	"0"	"6"	"570"	"0"
"163"	"144A"	"74"	"93"	"189"	"7"	"1"	"2"	"0"	"1"	"2"	"5"	"3"	"5"	"4"	"17"	"6"	"11"	"7"	"427"	"0"	"5"	"432"	"0"
"164"	"145"	"271"	"58"	"217"	"7"	"3"	"5"	"4"	"2"	"2"	"2"	"0"	"8"	"10"	"8"	"6"	"45"	"50"	"698"	"0"	"25"	"723"	"0"
"165"	"146"	"97"	"34"	"179"	"4"	"3"	"2"	"2"	"0"	"0"	"2"	"5"	"4"	"10"	"37"	"3"	"20"	"4"	"406"	"0"	"2"	"408"	"0"
"166"	"147"	"199"	"115"	"37"	"5"	"1"	"3"	"3"	"2"	"1"	"0"	"1"	"2"	"0"	"11"	"11"	"109"	"9"	"509"	"0"	"14"	"523"	"0"
"167"	"148"	"147"	"55"	"130"	"6"	"3"	"2"	"4"	"3"	"4"	"0"	"13"	"3"	"3"	"18"	"13"	"33"	"6"	"443"	"0"	"3"	"446"	"0"
"168"	"149"	"392"	"20"	"56"	"1"	"1"	"1"	"3"	"0"	"2"	"0"	"1"	"0"	"1"	"6"	"8"	"51"	"15"	"558"	"0"	"7"	"565"	"0"
"169"	"150"	"425"	"107"	"161"	"8"	"2"	"3"	"2"	"0"	"1"	"0"	"1"	"0"	"5"	"6"	"7"	"8"	"9"	"745"	"0"	"9"	"754"	"0"
"170"	"151"	"85"	"111"	"418"	"11"	"5"	"3"	"4"	"0"	"5"	"2"	"9"	"4"	"3"	"26"	"10"	"4"	"8"	"708"	"0"	"4"	"712"	"0"
"171"	"152"	"131"	"307"	"88"	"1"	"1"	"1"	"4"	"1"	"1"	"0"	"1"	"4"	"1"	"6"	"7"	"9"	"8"	"571"	"0"	"11"	"582"	"0"
"172"	"153"	"143"	"116"	"98"	"8"	"1"	"4"	"3"	"1"	"2"	"0"	"4"	"3"	"3"	"1"	"3"	"7"	"4"	"401"	"0"	"0"	"401"	"0"
"173"	"154"	"343"	"11"	"83"	"5"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"3"	"3"	"5"	"17"	"10"	"486"	"0"	"2"	"488"	"0"
"174"	"154A"	"401"	"25"	"45"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"4"	"1"	"1"	"7"	"8"	"497"	"0"	"0"	"497"	"0"
"175"	"155"	"150"	"104"	"238"	"7"	"2"	"4"	"4"	"1"	"3"	"3"	"0"	"6"	"1"	"4"	"2"	"5"	"4"	"538"	"0"	"2"	"540"	"0"
"176"	"156"	"471"	"12"	"30"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"4"	"524"	"0"	"4"	"528"	"0"
"177"	"157"	"345"	"30"	"111"	"1"	"1"	"0"	"3"	"0"	"3"	"1"	"4"	"1"	"4"	"6"	"5"	"31"	"7"	"553"	"0"	"8"	"561"	"0"
"178"	"158"	"227"	"78"	"209"	"5"	"0"	"1"	"11"	"3"	"3"	"2"	"4"	"7"	"8"	"32"	"15"	"38"	"6"	"649"	"0"	"7"	"656"	"0"
"179"	"159"	"138"	"109"	"138"	"10"	"1"	"2"	"9"	"4"	"3"	"3"	"3"	"6"	"7"	"8"	"24"	"162"	"4"	"631"	"0"	"3"	"634"	"0"
"180"	"160"	"32"	"49"	"231"	"2"	"0"	"2"	"6"	"1"	"0"	"0"	"3"	"1"	"3"	"10"	"2"	"6"	"4"	"352"	"0"	"7"	"359"	"0"
"181"	"161"	"35"	"68"	"200"	"3"	"3"	"1"	"14"	"3"	"1"	"4"	"6"	"1"	"9"	"31"	"8"	"11"	"7"	"405"	"0"	"9"	"414"	"0"
"182"	"162"	"31"	"40"	"209"	"2"	"0"	"0"	"3"	"3"	"2"	"2"	"2"	"1"	"0"	"13"	"2"	"10"	"8"	"328"	"0"	"2"	"330"	"0"
"183"	"163"	"123"	"228"	"66"	"1"	"0"	"1"	"6"	"1"	"2"	"1"	"1"	"5"	"0"	"4"	"6"	"4"	"0"	"449"	"0"	"0"	"449"	"0"
"184"	"164"	"37"	"301"	"190"	"1"	"3"	"2"	"1"	"2"	"2"	"1"	"3"	"5"	"4"	"20"	"8"	"7"	"0"	"587"	"0"	"2"	"589"	"0"
"185"	"165"	"74"	"130"	"294"	"9"	"3"	"3"	"9"	"1"	"4"	"3"	"7"	"5"	"9"	"31"	"20"	"22"	"2"	"626"	"0"	"5"	"631"	"0"
"186"	"166"	"70"	"188"	"70"	"6"	"2"	"1"	"4"	"1"	"2"	"3"	"2"	"3"	"7"	"9"	"27"	"8"	"7"	"410"	"0"	"25"	"435"	"0"
"187"	"167"	"66"	"66"	"386"	"3"	"2"	"0"	"1"	"2"	"3"	"2"	"3"	"2"	"0"	"19"	"4"	"20"	"14"	"593"	"0"	"12"	"605"	"0"
"188"	"168"	"16"	"153"	"257"	"3"	"0"	"1"	"3"	"0"	"2"	"6"	"4"	"4"	"12"	"40"	"9"	"24"	"4"	"538"	"0"	"2"	"540"	"0"
"189"	"169"	"247"	"90"	"344"	"9"	"4"	"1"	"8"	"8"	"3"	"0"	"3"	"0"	"2"	"12"	"4"	"27"	"9"	"771"	"0"	"1"	"772"	"0"
"190"	"170"	"63"	"97"	"358"	"9"	"2"	"6"	"16"	"6"	"7"	"4"	"22"	"10"	"10"	"46"	"28"	"81"	"1"	"766"	"0"	"3"	"769"	"0"
"191"	"171"	"145"	"145"	"21"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"5"	"2"	"9"	"28"	"21"	"385"	"0"	"10"	"395"	"0"
"192"	"172"	"48"	"163"	"130"	"4"	"0"	"0"	"5"	"1"	"0"	"1"	"5"	"2"	"4"	"14"	"20"	"9"	"7"	"413"	"0"	"17"	"430"	"0"
"193"	"173"	"229"	"149"	"168"	"7"	"3"	"1"	"8"	"2"	"2"	"0"	"10"	"2"	"2"	"8"	"7"	"17"	"9"	"624"	"0"	"1"	"625"	"0"
"194"	"174"	"351"	"148"	"50"	"4"	"2"	"2"	"3"	"3"	"0"	"2"	"7"	"5"	"2"	"9"	"5"	"40"	"12"	"645"	"0"	"10"	"655"	"0"
"195"	"175"	"312"	"117"	"150"	"6"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"2"	"7"	"2"	"19"	"1"	"620"	"0"	"0"	"620"	"0"
"196"	"176"	"323"	"56"	"84"	"8"	"1"	"3"	"2"	"3"	"1"	"2"	"10"	"1"	"5"	"7"	"14"	"39"	"13"	"572"	"0"	"3"	"575"	"0"
"197"	"177"	"460"	"100"	"39"	"3"	"2"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"2"	"2"	"46"	"19"	"679"	"0"	"8"	"687"	"0"
"198"	"178"	"358"	"86"	"215"	"9"	"4"	"5"	"4"	"3"	"2"	"0"	"3"	"2"	"1"	"10"	"1"	"41"	"0"	"744"	"0"	"2"	"746"	"0"
"199"	"179"	"1034"	"22"	"27"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"7"	"4"	"1098"	"0"	"2"	"1100"	"0"
"200"	"180"	"193"	"115"	"102"	"1"	"5"	"1"	"3"	"2"	"6"	"1"	"1"	"4"	"6"	"20"	"8"	"39"	"2"	"509"	"0"	"6"	"515"	"0"
"201"	"180A"	"102"	"95"	"97"	"2"	"0"	"3"	"4"	"0"	"2"	"0"	"7"	"2"	"4"	"4"	"3"	"16"	"7"	"348"	"0"	"4"	"352"	"0"
"202"	"181"	"100"	"43"	"320"	"11"	"4"	"2"	"12"	"8"	"4"	"1"	"6"	"1"	"5"	"8"	"3"	"10"	"16"	"554"	"0"	"15"	"569"	"0"
"203"	"182"	"413"	"252"	"94"	"8"	"1"	"2"	"4"	"4"	"6"	"8"	"12"	"8"	"5"	"11"	"12"	"29"	"3"	"872"	"0"	"3"	"875"	"0"
"204"	"183"	"85"	"34"	"61"	"3"	"0"	"1"	"0"	"3"	"0"	"1"	"5"	"1"	"0"	"5"	"1"	"3"	"1"	"204"	"0"	"1"	"205"	"0"
"205"	"184"	"114"	"30"	"152"	"4"	"4"	"3"	"8"	"6"	"2"	"0"	"9"	"3"	"3"	"19"	"8"	"22"	"8"	"395"	"0"	"17"	"412"	"0"
"206"	"185"	"41"	"92"	"89"	"4"	"1"	"6"	"12"	"0"	"5"	"0"	"8"	"3"	"2"	"8"	"15"	"67"	"2"	"355"	"0"	"4"	"359"	"0"
"207"	"186"	"144"	"24"	"33"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"6"	"221"	"0"	"1"	"222"	"0"
"208"	"187"	"78"	"71"	"157"	"10"	"2"	"1"	"8"	"3"	"1"	"2"	"3"	"8"	"3"	"17"	"10"	"83"	"10"	"467"	"0"	"9"	"476"	"0"
"209"	"188"	"539"	"51"	"75"	"3"	"1"	"3"	"6"	"2"	"1"	"2"	"4"	"4"	"0"	"3"	"2"	"15"	"5"	"716"	"0"	"3"	"719"	"0"
"210"	"189"	"275"	"97"	"328"	"14"	"2"	"5"	"3"	"3"	"4"	"2"	"4"	"4"	"2"	"33"	"6"	"31"	"2"	"815"	"0"	"4"	"819"	"0"
"211"	"190"	"179"	"96"	"359"	"3"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"5"	"4"	"4"	"2"	"660"	"0"	"0"	"660"	"0"
"212"	"191"	"188"	"89"	"51"	"1"	"1"	"1"	"3"	"1"	"0"	"3"	"2"	"1"	"2"	"8"	"14"	"17"	"4"	"386"	"0"	"1"	"387"	"0"
"213"	"192"	"242"	"64"	"156"	"3"	"2"	"5"	"2"	"2"	"2"	"1"	"6"	"2"	"2"	"10"	"4"	"38"	"6"	"547"	"0"	"3"	"550"	"0"
"214"	"193"	"163"	"40"	"177"	"5"	"2"	"2"	"1"	"4"	"4"	"1"	"4"	"0"	"9"	"15"	"4"	"18"	"33"	"482"	"0"	"18"	"500"	"0"
"215"	"193A"	"59"	"184"	"143"	"6"	"0"	"0"	"4"	"0"	"1"	"0"	"1"	"3"	"0"	"14"	"9"	"10"	"1"	"435"	"0"	"0"	"435"	"0"
"216"	"194"	"370"	"156"	"128"	"10"	"1"	"3"	"1"	"2"	"3"	"2"	"4"	"9"	"8"	"29"	"23"	"123"	"25"	"897"	"0"	"11"	"908"	"0"
"217"	"195"	"305"	"199"	"34"	"5"	"1"	"1"	"2"	"0"	"2"	"1"	"2"	"8"	"3"	"8"	"10"	"32"	"6"	"619"	"0"	"7"	"626"	"0"
"218"	"196"	"111"	"169"	"116"	"3"	"1"	"1"	"1"	"1"	"0"	"1"	"7"	"1"	"1"	"1"	"4"	"10"	"7"	"435"	"0"	"1"	"436"	"0"
"219"	"197"	"233"	"69"	"196"	"9"	"7"	"4"	"4"	"4"	"6"	"3"	"10"	"12"	"5"	"38"	"14"	"38"	"8"	"660"	"0"	"2"	"662"	"0"
"220"	"198"	"105"	"7"	"199"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"3"	"1"	"4"	"3"	"11"	"9"	"348"	"0"	"1"	"349"	"0"
"221"	"199"	"195"	"26"	"197"	"5"	"0"	"1"	"4"	"0"	"0"	"1"	"4"	"2"	"3"	"20"	"7"	"15"	"14"	"494"	"0"	"4"	"498"	"0"
"222"	"200"	"119"	"61"	"168"	"3"	"1"	"1"	"2"	"3"	"5"	"3"	"5"	"0"	"4"	"9"	"7"	"7"	"7"	"405"	"0"	"4"	"409"	"0"
"223"	"201"	"116"	"387"	"139"	"0"	"2"	"1"	"4"	"1"	"3"	"0"	"2"	"2"	"4"	"10"	"8"	"8"	"4"	"691"	"0"	"15"	"706"	"0"
"224"	"202"	"78"	"239"	"221"	"9"	"2"	"4"	"11"	"6"	"9"	"1"	"10"	"7"	"5"	"9"	"3"	"22"	"11"	"647"	"0"	"6"	"653"	"0"
"225"	"203"	"201"	"18"	"44"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"3"	"5"	"11"	"10"	"27"	"7"	"332"	"0"	"5"	"337"	"0"
"226"	"204"	"231"	"210"	"226"	"22"	"4"	"4"	"8"	"2"	"1"	"3"	"12"	"5"	"2"	"3"	"2"	"17"	"19"	"771"	"0"	"11"	"782"	"0"
"227"	"205"	"390"	"18"	"58"	"4"	"2"	"2"	"5"	"1"	"2"	"2"	"5"	"9"	"8"	"15"	"13"	"80"	"6"	"620"	"0"	"4"	"624"	"0"
"228"	"206"	"55"	"144"	"188"	"8"	"1"	"3"	"7"	"1"	"4"	"1"	"6"	"8"	"9"	"43"	"38"	"49"	"6"	"571"	"0"	"18"	"589"	"0"
"229"	"207"	"255"	"47"	"36"	"3"	"2"	"1"	"4"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"16"	"2"	"372"	"0"	"0"	"372"	"0"
"230"	"208"	"182"	"19"	"65"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"1"	"20"	"22"	"323"	"0"	"4"	"327"	"0"
"231"	"209"	"191"	"82"	"49"	"1"	"2"	"0"	"6"	"2"	"2"	"2"	"7"	"1"	"10"	"20"	"16"	"38"	"10"	"439"	"0"	"1"	"440"	"0"
"232"	"210"	"234"	"129"	"101"	"5"	"3"	"2"	"4"	"3"	"5"	"7"	"3"	"1"	"11"	"29"	"17"	"102"	"18"	"674"	"0"	"15"	"689"	"0"
"233"	"211"	"437"	"106"	"22"	"2"	"4"	"2"	"7"	"3"	"2"	"1"	"1"	"2"	"3"	"6"	"1"	"10"	"8"	"617"	"0"	"6"	"623"	"0"
"234"	"212"	"185"	"107"	"161"	"6"	"0"	"0"	"3"	"6"	"3"	"3"	"7"	"7"	"14"	"25"	"7"	"40"	"2"	"576"	"0"	"0"	"576"	"0"
"235"	"213"	"224"	"164"	"71"	"4"	"3"	"7"	"7"	"30"	"5"	"7"	"6"	"12"	"2"	"8"	"7"	"34"	"15"	"606"	"0"	"13"	"619"	"0"
"236"	"214"	"320"	"80"	"97"	"9"	"2"	"0"	"6"	"7"	"11"	"2"	"0"	"2"	"4"	"4"	"8"	"33"	"8"	"593"	"0"	"1"	"594"	"0"
"237"	"215"	"303"	"59"	"41"	"8"	"0"	"1"	"3"	"1"	"0"	"1"	"2"	"2"	"4"	"8"	"9"	"47"	"11"	"500"	"0"	"1"	"501"	"0"
"238"	"216"	"119"	"173"	"39"	"4"	"6"	"4"	"5"	"4"	"10"	"15"	"7"	"10"	"10"	"15"	"25"	"59"	"7"	"512"	"0"	"5"	"517"	"0"
"239"	"217"	"82"	"66"	"264"	"9"	"3"	"4"	"9"	"5"	"6"	"9"	"13"	"8"	"8"	"33"	"17"	"50"	"4"	"590"	"0"	"4"	"594"	"0"
"240"	"218"	"74"	"186"	"92"	"13"	"7"	"9"	"7"	"6"	"5"	"4"	"18"	"11"	"8"	"19"	"16"	"35"	"10"	"520"	"0"	"13"	"533"	"0"
"241"	"219"	"240"	"16"	"100"	"6"	"0"	"1"	"1"	"2"	"3"	"1"	"1"	"1"	"3"	"19"	"4"	"22"	"5"	"425"	"0"	"2"	"427"	"0"
"242"	"220"	"198"	"75"	"53"	"1"	"0"	"1"	"4"	"3"	"1"	"4"	"7"	"8"	"8"	"15"	"26"	"57"	"4"	"465"	"0"	"1"	"466"	"0"
"243"	"221"	"232"	"100"	"112"	"6"	"6"	"6"	"5"	"1"	"3"	"4"	"5"	"5"	"5"	"16"	"10"	"27"	"33"	"576"	"0"	"12"	"588"	"0"
"244"	"222"	"237"	"191"	"118"	"8"	"1"	"3"	"2"	"4"	"5"	"6"	"9"	"5"	"14"	"29"	"30"	"77"	"16"	"755"	"0"	"14"	"769"	"0"
"245"	"223"	"102"	"192"	"150"	"7"	"3"	"1"	"5"	"3"	"3"	"5"	"4"	"4"	"7"	"30"	"24"	"27"	"0"	"567"	"0"	"0"	"567"	"0"
"246"	"224"	"149"	"232"	"43"	"13"	"6"	"2"	"2"	"2"	"6"	"1"	"3"	"2"	"4"	"3"	"1"	"3"	"8"	"480"	"0"	"4"	"484"	"0"
"247"	"225"	"110"	"203"	"79"	"2"	"1"	"0"	"2"	"9"	"2"	"2"	"1"	"0"	"3"	"3"	"5"	"8"	"3"	"433"	"0"	"5"	"438"	"0"
"248"	"226"	"75"	"59"	"64"	"3"	"1"	"0"	"2"	"1"	"1"	"2"	"6"	"2"	"5"	"6"	"6"	"146"	"1"	"380"	"0"	"8"	"388"	"0"
"249"	"227"	"69"	"93"	"97"	"2"	"2"	"1"	"5"	"3"	"6"	"3"	"8"	"7"	"5"	"17"	"7"	"49"	"4"	"378"	"0"	"6"	"384"	"0"
"250"	"228"	"49"	"93"	"79"	"4"	"4"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"3"	"1"	"2"	"3"	"242"	"0"	"0"	"242"	"0"
"251"	"229"	"2"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"6"	"0"
"252"	"230"	"9"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"12"	"0"	"0"	"12"	"0"
"253"	"231"	"157"	"160"	"32"	"3"	"1"	"3"	"0"	"0"	"2"	"3"	"1"	"1"	"0"	"2"	"8"	"24"	"12"	"409"	"0"	"2"	"411"	"0"
"254"	"232"	"307"	"22"	"120"	"6"	"7"	"2"	"3"	"22"	"3"	"1"	"2"	"3"	"1"	"5"	"1"	"13"	"1"	"519"	"0"	"1"	"520"	"0"
"255"	"232A"	"138"	"5"	"178"	"3"	"1"	"1"	"7"	"9"	"1"	"0"	"0"	"1"	"2"	"16"	"13"	"20"	"5"	"400"	"0"	"2"	"402"	"0"
"256"	"233"	"197"	"51"	"244"	"7"	"7"	"2"	"5"	"3"	"4"	"1"	"7"	"3"	"1"	"14"	"6"	"15"	"6"	"573"	"0"	"3"	"576"	"0"
"257"	"234"	"1"	"13"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"2"	"5"	"0"	"28"	"0"	"1"	"29"	"0"
"258"	"235"	"179"	"13"	"13"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"5"	"22"	"12"	"252"	"0"	"4"	"256"	"0"
"259"	"236"	"197"	"64"	"89"	"8"	"3"	"3"	"2"	"1"	"5"	"2"	"9"	"5"	"8"	"8"	"5"	"32"	"10"	"451"	"0"	"4"	"455"	"0"
"260"	"237"	"177"	"97"	"174"	"9"	"0"	"4"	"4"	"2"	"4"	"2"	"9"	"10"	"8"	"42"	"15"	"31"	"11"	"599"	"0"	"7"	"606"	"0"
"261"	"238"	"241"	"87"	"28"	"3"	"2"	"5"	"7"	"24"	"3"	"1"	"3"	"6"	"1"	"9"	"20"	"37"	"12"	"489"	"0"	"12"	"501"	"0"
"262"	"239"	"234"	"82"	"49"	"4"	"1"	"2"	"4"	"2"	"1"	"1"	"5"	"1"	"1"	"3"	"8"	"25"	"7"	"430"	"0"	"3"	"433"	"0"
"263"	"240"	"463"	"249"	"106"	"5"	"2"	"1"	"4"	"6"	"3"	"1"	"2"	"9"	"10"	"7"	"8"	"21"	"12"	"909"	"0"	"8"	"917"	"0"
"264"	"241"	"204"	"94"	"38"	"7"	"4"	"3"	"4"	"6"	"4"	"1"	"1"	"0"	"4"	"7"	"12"	"26"	"4"	"419"	"0"	"3"	"422"	"0"
"265"	"242"	"138"	"195"	"232"	"16"	"6"	"4"	"12"	"1"	"4"	"0"	"4"	"6"	"3"	"14"	"5"	"14"	"2"	"656"	"0"	"2"	"658"	"0"
"266"	"243"	"165"	"46"	"298"	"16"	"2"	"5"	"0"	"1"	"5"	"4"	"5"	"2"	"5"	"27"	"9"	"30"	"59"	"679"	"0"	"38"	"717"	"0"
"267"	"244"	"76"	"279"	"141"	"4"	"1"	"1"	"3"	"1"	"2"	"2"	"5"	"6"	"5"	"7"	"9"	"16"	"2"	"560"	"0"	"11"	"571"	"0"
"268"	"245"	"59"	"71"	"91"	"5"	"3"	"4"	"1"	"4"	"2"	"0"	"4"	"7"	"6"	"29"	"13"	"32"	"3"	"334"	"0"	"3"	"337"	"0"
"269"	"246"	"370"	"108"	"165"	"4"	"3"	"4"	"2"	"0"	"3"	"3"	"4"	"2"	"10"	"20"	"18"	"70"	"12"	"798"	"0"	"5"	"803"	"0"
"270"	"247"	"276"	"92"	"239"	"54"	"5"	"2"	"9"	"3"	"4"	"7"	"6"	"11"	"18"	"52"	"28"	"119"	"10"	"935"	"0"	"14"	"949"	"0"
"271"	"248"	"227"	"75"	"173"	"13"	"6"	"6"	"6"	"4"	"6"	"7"	"15"	"7"	"8"	"27"	"17"	"86"	"24"	"707"	"0"	"12"	"719"	"0"
"272"	"249"	"207"	"78"	"322"	"10"	"3"	"3"	"4"	"3"	"3"	"2"	"26"	"8"	"9"	"36"	"7"	"39"	"5"	"765"	"0"	"3"	"768"	"0"
"273"	"250"	"85"	"142"	"167"	"5"	"0"	"3"	"2"	"1"	"2"	"2"	"12"	"8"	"5"	"25"	"26"	"62"	"2"	"549"	"0"	"1"	"550"	"0"
"274"	"251"	"236"	"145"	"81"	"4"	"2"	"0"	"2"	"1"	"3"	"5"	"5"	"7"	"10"	"13"	"13"	"14"	"12"	"553"	"0"	"7"	"560"	"0"
"275"	"252"	"94"	"118"	"114"	"3"	"0"	"1"	"10"	"1"	"1"	"0"	"9"	"5"	"5"	"4"	"5"	"20"	"2"	"392"	"0"	"8"	"400"	"0"
"276"	"253"	"97"	"452"	"175"	"8"	"5"	"2"	"10"	"1"	"4"	"8"	"12"	"6"	"9"	"6"	"16"	"24"	"2"	"837"	"0"	"8"	"845"	"0"
"277"	"254"	"302"	"252"	"145"	"4"	"3"	"5"	"7"	"3"	"3"	"5"	"5"	"6"	"3"	"5"	"8"	"39"	"4"	"799"	"0"	"4"	"803"	"0"
"278"	"255"	"96"	"407"	"163"	"4"	"2"	"1"	"1"	"4"	"3"	"5"	"7"	"9"	"8"	"15"	"12"	"28"	"5"	"770"	"0"	"11"	"781"	"0"
"279"	"256"	"58"	"140"	"94"	"2"	"0"	"0"	"7"	"0"	"1"	"3"	"6"	"0"	"7"	"18"	"6"	"111"	"8"	"461"	"0"	"22"	"483"	"0"
"280"	"257"	"32"	"88"	"147"	"1"	"0"	"1"	"1"	"1"	"2"	"1"	"4"	"1"	"2"	"6"	"5"	"9"	"5"	"306"	"0"	"7"	"313"	"0"
"281"	"258"	"14"	"28"	"220"	"1"	"0"	"0"	"5"	"1"	"1"	"0"	"1"	"1"	"0"	"6"	"2"	"3"	"3"	"286"	"0"	"1"	"287"	"0"
"282"	"259"	"135"	"91"	"236"	"4"	"2"	"1"	"9"	"1"	"4"	"1"	"4"	"1"	"2"	"10"	"4"	"30"	"1"	"536"	"0"	"2"	"538"	"0"
"283"	"260"	"83"	"209"	"314"	"8"	"2"	"4"	"3"	"4"	"4"	"4"	"7"	"4"	"10"	"29"	"19"	"47"	"9"	"760"	"0"	"15"	"775"	"0"
"284"	"261"	"228"	"189"	"61"	"3"	"2"	"3"	"4"	"6"	"3"	"0"	"2"	"2"	"3"	"6"	"9"	"79"	"5"	"605"	"0"	"5"	"610"	"0"
"285"	"262"	"167"	"51"	"110"	"1"	"4"	"3"	"6"	"1"	"8"	"4"	"10"	"3"	"6"	"11"	"4"	"17"	"7"	"413"	"0"	"5"	"418"	"0"
"286"	"263"	"88"	"199"	"111"	"4"	"3"	"1"	"4"	"1"	"4"	"1"	"4"	"7"	"6"	"7"	"13"	"4"	"12"	"469"	"0"	"14"	"483"	"0"
"287"	"264"	"85"	"74"	"186"	"19"	"1"	"1"	"5"	"4"	"5"	"4"	"11"	"6"	"6"	"10"	"19"	"80"	"5"	"521"	"0"	"8"	"529"	"0"
