"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"182"	"164"	"13"	"339"	"83"	"225"	"7"	"5"	"5"	"8"	"4"	"4"	"9"	"12"	"714"	"0"	"27"	"741"	"0"
"183"	"165"	"5"	"80"	"6"	"392"	"8"	"2"	"1"	"5"	"1"	"2"	"1"	"3"	"506"	"0"	"2"	"508"	"0"
"184"	"166"	"11"	"177"	"63"	"213"	"5"	"1"	"1"	"7"	"1"	"0"	"1"	"1"	"481"	"0"	"4"	"485"	"0"
"185"	"167"	"3"	"82"	"354"	"180"	"10"	"0"	"3"	"1"	"0"	"4"	"2"	"5"	"644"	"0"	"14"	"658"	"0"
"186"	"168"	"2"	"42"	"216"	"199"	"5"	"5"	"2"	"10"	"1"	"3"	"5"	"4"	"494"	"0"	"10"	"504"	"0"
"187"	"169"	"9"	"110"	"139"	"489"	"11"	"5"	"4"	"9"	"7"	"8"	"9"	"9"	"809"	"0"	"31"	"840"	"0"
"188"	"170"	"3"	"118"	"32"	"473"	"8"	"0"	"4"	"11"	"6"	"2"	"6"	"12"	"675"	"0"	"36"	"711"	"0"
"189"	"171"	"3"	"30"	"28"	"382"	"10"	"0"	"1"	"4"	"5"	"5"	"3"	"1"	"472"	"0"	"7"	"479"	"0"
"190"	"172"	"8"	"23"	"241"	"324"	"7"	"1"	"6"	"13"	"6"	"2"	"3"	"5"	"639"	"0"	"24"	"663"	"0"
"191"	"173"	"7"	"37"	"36"	"419"	"5"	"2"	"4"	"6"	"0"	"1"	"4"	"1"	"522"	"0"	"3"	"525"	"0"
"192"	"174"	"6"	"312"	"110"	"137"	"2"	"0"	"2"	"1"	"1"	"3"	"3"	"8"	"585"	"0"	"6"	"591"	"0"
"193"	"175"	"7"	"385"	"76"	"135"	"5"	"2"	"1"	"0"	"2"	"4"	"5"	"7"	"629"	"0"	"17"	"646"	"0"
"194"	"176"	"9"	"206"	"310"	"170"	"2"	"1"	"3"	"2"	"2"	"4"	"11"	"19"	"739"	"0"	"16"	"755"	"0"
"195"	"177"	"7"	"260"	"81"	"150"	"5"	"2"	"5"	"0"	"2"	"0"	"7"	"6"	"525"	"0"	"17"	"542"	"0"
"196"	"178"	"11"	"259"	"176"	"145"	"5"	"1"	"6"	"6"	"3"	"0"	"7"	"11"	"630"	"0"	"13"	"643"	"0"
"197"	"179"	"14"	"59"	"206"	"259"	"12"	"4"	"2"	"9"	"3"	"4"	"9"	"10"	"591"	"0"	"12"	"603"	"0"
"198"	"180"	"21"	"188"	"173"	"264"	"5"	"4"	"6"	"6"	"4"	"0"	"9"	"3"	"683"	"0"	"7"	"690"	"0"
"199"	"181"	"11"	"84"	"253"	"214"	"12"	"1"	"7"	"7"	"3"	"1"	"4"	"5"	"602"	"0"	"10"	"612"	"0"
"200"	"182"	"6"	"59"	"132"	"422"	"13"	"5"	"5"	"3"	"3"	"4"	"5"	"8"	"665"	"0"	"20"	"685"	"0"
"201"	"183"	"6"	"37"	"22"	"401"	"10"	"1"	"1"	"4"	"3"	"1"	"5"	"2"	"493"	"0"	"11"	"504"	"0"
"202"	"184"	"15"	"347"	"191"	"131"	"8"	"5"	"6"	"5"	"6"	"4"	"3"	"5"	"726"	"0"	"10"	"736"	"0"
"203"	"185"	"2"	"80"	"8"	"172"	"7"	"0"	"0"	"2"	"1"	"2"	"3"	"5"	"282"	"0"	"5"	"287"	"0"
"204"	"186"	"8"	"161"	"80"	"322"	"11"	"3"	"2"	"7"	"6"	"9"	"6"	"18"	"633"	"0"	"34"	"667"	"0"
"205"	"187"	"5"	"75"	"26"	"388"	"13"	"1"	"4"	"11"	"4"	"4"	"2"	"13"	"546"	"0"	"20"	"566"	"0"
"206"	"188"	"17"	"67"	"31"	"417"	"10"	"2"	"7"	"13"	"4"	"0"	"0"	"3"	"571"	"0"	"6"	"577"	"0"
"207"	"189"	"16"	"186"	"108"	"237"	"4"	"1"	"1"	"3"	"2"	"4"	"3"	"4"	"569"	"0"	"19"	"588"	"0"
"208"	"190"	"12"	"207"	"120"	"197"	"7"	"3"	"3"	"6"	"5"	"0"	"4"	"3"	"567"	"0"	"13"	"580"	"0"
"209"	"191"	"28"	"208"	"17"	"265"	"8"	"1"	"6"	"13"	"4"	"6"	"5"	"10"	"571"	"0"	"15"	"586"	"0"
"210"	"192"	"23"	"500"	"96"	"224"	"8"	"2"	"4"	"10"	"5"	"5"	"10"	"20"	"907"	"0"	"23"	"930"	"0"
"211"	"193"	"22"	"304"	"135"	"320"	"11"	"4"	"7"	"7"	"4"	"6"	"8"	"13"	"841"	"0"	"17"	"858"	"0"
"212"	"194"	"15"	"307"	"98"	"222"	"10"	"6"	"2"	"9"	"7"	"3"	"10"	"25"	"714"	"0"	"26"	"740"	"0"
"213"	"195"	"8"	"284"	"95"	"74"	"4"	"8"	"3"	"3"	"4"	"3"	"5"	"16"	"507"	"0"	"25"	"532"	"0"
"214"	"196"	"6"	"286"	"100"	"131"	"9"	"3"	"6"	"8"	"5"	"8"	"15"	"18"	"595"	"0"	"43"	"638"	"0"
"215"	"197"	"12"	"70"	"12"	"506"	"12"	"1"	"1"	"6"	"1"	"1"	"2"	"2"	"626"	"0"	"10"	"636"	"0"
"216"	"198"	"4"	"36"	"46"	"363"	"8"	"1"	"4"	"18"	"7"	"3"	"4"	"5"	"499"	"0"	"8"	"507"	"0"
"217"	"199"	"7"	"141"	"172"	"219"	"5"	"1"	"3"	"8"	"4"	"4"	"6"	"8"	"578"	"0"	"22"	"600"	"0"
"218"	"200"	"3"	"66"	"226"	"216"	"12"	"3"	"5"	"8"	"8"	"13"	"15"	"16"	"591"	"0"	"40"	"631"	"0"
"219"	"201"	"16"	"416"	"229"	"175"	"11"	"5"	"4"	"7"	"1"	"5"	"15"	"30"	"914"	"0"	"65"	"979"	"0"
"220"	"202"	"9"	"57"	"291"	"290"	"11"	"3"	"5"	"10"	"7"	"6"	"14"	"7"	"710"	"0"	"26"	"736"	"0"
"221"	"203"	"10"	"408"	"8"	"60"	"5"	"1"	"0"	"3"	"1"	"1"	"1"	"14"	"512"	"0"	"5"	"517"	"0"
"222"	"204"	"6"	"315"	"9"	"108"	"9"	"2"	"1"	"1"	"1"	"0"	"5"	"15"	"472"	"0"	"11"	"483"	"0"
"223"	"205"	"5"	"40"	"316"	"265"	"10"	"5"	"8"	"9"	"8"	"3"	"6"	"6"	"681"	"0"	"18"	"699"	"0"
"224"	"206"	"10"	"80"	"140"	"299"	"5"	"7"	"3"	"8"	"3"	"4"	"4"	"5"	"568"	"0"	"24"	"592"	"0"
"225"	"207"	"10"	"47"	"30"	"233"	"9"	"4"	"3"	"3"	"1"	"2"	"6"	"8"	"356"	"0"	"17"	"373"	"0"
"226"	"208"	"18"	"190"	"153"	"266"	"5"	"5"	"7"	"4"	"6"	"0"	"8"	"6"	"668"	"0"	"10"	"678"	"0"
"227"	"209"	"17"	"326"	"81"	"167"	"5"	"3"	"3"	"8"	"3"	"3"	"8"	"12"	"636"	"0"	"28"	"664"	"0"
"228"	"210"	"16"	"217"	"41"	"501"	"8"	"2"	"8"	"14"	"2"	"4"	"4"	"6"	"823"	"0"	"7"	"830"	"0"
"229"	"211"	"10"	"109"	"34"	"296"	"9"	"0"	"2"	"2"	"2"	"0"	"4"	"4"	"472"	"0"	"9"	"481"	"0"
"230"	"212"	"5"	"152"	"21"	"197"	"4"	"1"	"3"	"11"	"5"	"7"	"7"	"7"	"420"	"0"	"15"	"435"	"0"
"231"	"213"	"4"	"318"	"34"	"171"	"2"	"1"	"5"	"7"	"0"	"4"	"2"	"4"	"552"	"0"	"19"	"571"	"0"
"232"	"214"	"7"	"326"	"61"	"245"	"11"	"3"	"3"	"4"	"1"	"2"	"7"	"10"	"680"	"0"	"18"	"698"	"0"
"233"	"215"	"27"	"454"	"90"	"248"	"7"	"3"	"5"	"6"	"6"	"4"	"7"	"5"	"862"	"0"	"13"	"875"	"0"
"234"	"216"	"15"	"433"	"306"	"144"	"8"	"1"	"6"	"4"	"1"	"12"	"13"	"13"	"956"	"0"	"37"	"993"	"0"
"235"	"217"	"8"	"155"	"252"	"320"	"18"	"0"	"7"	"6"	"6"	"18"	"12"	"14"	"816"	"0"	"37"	"853"	"0"
"236"	"218"	"12"	"167"	"75"	"221"	"4"	"5"	"1"	"5"	"3"	"1"	"3"	"9"	"506"	"0"	"7"	"513"	"0"
"237"	"219"	"6"	"214"	"79"	"99"	"1"	"1"	"0"	"2"	"1"	"0"	"3"	"9"	"415"	"0"	"4"	"419"	"0"
"238"	"220"	"13"	"129"	"150"	"380"	"7"	"2"	"4"	"3"	"2"	"2"	"3"	"6"	"701"	"0"	"14"	"715"	"0"
"239"	"221"	"21"	"310"	"84"	"270"	"5"	"3"	"8"	"13"	"3"	"6"	"7"	"10"	"740"	"0"	"8"	"748"	"0"
"240"	"222"	"5"	"208"	"239"	"165"	"8"	"2"	"9"	"4"	"3"	"1"	"1"	"9"	"654"	"0"	"26"	"680"	"0"
"241"	"223"	"13"	"162"	"204"	"165"	"8"	"3"	"3"	"8"	"3"	"2"	"7"	"7"	"585"	"0"	"12"	"597"	"0"
"242"	"224"	"20"	"158"	"94"	"284"	"10"	"2"	"2"	"15"	"7"	"1"	"1"	"8"	"602"	"0"	"5"	"607"	"0"
"243"	"225"	"5"	"186"	"105"	"302"	"5"	"10"	"4"	"2"	"2"	"1"	"2"	"7"	"631"	"0"	"8"	"639"	"0"
"244"	"226"	"19"	"201"	"121"	"555"	"10"	"1"	"3"	"8"	"0"	"3"	"4"	"8"	"933"	"0"	"10"	"943"	"0"
"245"	"227"	"7"	"41"	"207"	"433"	"18"	"1"	"2"	"9"	"7"	"16"	"10"	"7"	"758"	"0"	"20"	"778"	"0"
"246"	"228"	"17"	"27"	"44"	"272"	"4"	"1"	"0"	"4"	"1"	"1"	"0"	"5"	"376"	"0"	"9"	"385"	"0"
"247"	"229"	"3"	"18"	"75"	"577"	"5"	"5"	"1"	"4"	"3"	"6"	"5"	"5"	"707"	"0"	"9"	"716"	"0"
"248"	"230"	"22"	"243"	"116"	"318"	"6"	"2"	"7"	"9"	"2"	"3"	"4"	"2"	"734"	"0"	"10"	"744"	"0"
"249"	"231"	"5"	"58"	"320"	"301"	"8"	"3"	"2"	"6"	"1"	"6"	"2"	"3"	"715"	"0"	"9"	"724"	"0"
"250"	"232"	"3"	"49"	"258"	"244"	"7"	"2"	"4"	"4"	"2"	"5"	"7"	"4"	"589"	"0"	"14"	"603"	"0"
"251"	"233"	"3"	"59"	"197"	"149"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"415"	"0"	"6"	"421"	"0"
"252"	"234"	"5"	"107"	"219"	"490"	"16"	"1"	"2"	"9"	"7"	"5"	"10"	"8"	"879"	"0"	"32"	"911"	"0"
"253"	"235"	"9"	"82"	"214"	"263"	"8"	"2"	"3"	"3"	"5"	"7"	"4"	"4"	"604"	"0"	"6"	"610"	"0"
"254"	"236"	"22"	"220"	"349"	"282"	"4"	"13"	"17"	"8"	"4"	"5"	"13"	"22"	"959"	"0"	"43"	"1002"	"0"
"255"	"237"	"16"	"488"	"102"	"262"	"6"	"4"	"4"	"8"	"2"	"7"	"13"	"17"	"929"	"0"	"29"	"958"	"0"
"256"	"238"	"6"	"134"	"122"	"353"	"12"	"3"	"7"	"8"	"6"	"8"	"16"	"17"	"692"	"0"	"46"	"738"	"0"
"257"	"239"	"14"	"530"	"118"	"165"	"2"	"1"	"2"	"8"	"1"	"1"	"5"	"12"	"859"	"0"	"12"	"871"	"0"
"258"	"240"	"11"	"538"	"108"	"131"	"7"	"2"	"12"	"5"	"4"	"6"	"11"	"12"	"847"	"0"	"29"	"876"	"0"
"259"	"241"	"14"	"275"	"4"	"203"	"3"	"1"	"0"	"4"	"0"	"0"	"4"	"5"	"513"	"0"	"10"	"523"	"0"
"260"	"242"	"15"	"289"	"215"	"303"	"9"	"4"	"4"	"11"	"4"	"11"	"5"	"16"	"886"	"0"	"14"	"900"	"0"
"261"	"243"	"11"	"261"	"169"	"282"	"8"	"3"	"6"	"4"	"3"	"14"	"6"	"20"	"787"	"0"	"29"	"816"	"0"
"262"	"244"	"13"	"216"	"254"	"163"	"6"	"1"	"2"	"3"	"4"	"6"	"3"	"9"	"680"	"0"	"25"	"705"	"0"
"263"	"245"	"8"	"113"	"364"	"142"	"7"	"3"	"14"	"15"	"6"	"10"	"14"	"10"	"706"	"0"	"31"	"737"	"0"
"264"	"246"	"32"	"108"	"515"	"176"	"8"	"2"	"16"	"10"	"3"	"4"	"7"	"13"	"894"	"0"	"10"	"904"	"0"
"265"	"Grand Total"	"2972"	"60887"	"34612"	"58501"	"1700"	"599"	"949"	"1499"	"759"	"897"	"1482"	"2083"	"166940"	"0"	"3996"	"170936"	"0"
"266"	"Place:T.P.COLLEGE,MADHEPURA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"267"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"268"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"269"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
