"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"172"	"151"	"18"	"311"	"211"	"333"	"3"	"8"	"9"	"3"	"3"	"11"	"13"	"5"	"25"	"953"	"0"	"35"	"988"	"0"
"173"	"152"	"1"	"23"	"319"	"46"	"1"	"0"	"2"	"2"	"0"	"1"	"3"	"2"	"4"	"404"	"0"	"6"	"410"	"0"
"174"	"153"	"18"	"437"	"382"	"66"	"5"	"8"	"5"	"2"	"6"	"3"	"2"	"5"	"24"	"963"	"0"	"29"	"992"	"0"
"175"	"154"	"22"	"264"	"118"	"157"	"3"	"8"	"1"	"1"	"4"	"3"	"4"	"5"	"12"	"602"	"0"	"29"	"631"	"0"
"176"	"155"	"6"	"79"	"270"	"407"	"9"	"4"	"3"	"3"	"1"	"12"	"6"	"5"	"4"	"809"	"0"	"14"	"823"	"0"
"177"	"156"	"5"	"67"	"267"	"524"	"14"	"4"	"10"	"2"	"3"	"10"	"10"	"6"	"17"	"939"	"0"	"22"	"961"	"0"
"178"	"157"	"4"	"74"	"543"	"164"	"5"	"4"	"8"	"0"	"2"	"3"	"5"	"4"	"4"	"820"	"0"	"13"	"833"	"0"
"179"	"158"	"12"	"214"	"264"	"185"	"1"	"3"	"5"	"2"	"2"	"8"	"0"	"2"	"7"	"705"	"0"	"6"	"711"	"0"
"180"	"159"	"1"	"9"	"356"	"198"	"7"	"6"	"2"	"2"	"5"	"7"	"9"	"6"	"9"	"617"	"0"	"17"	"634"	"0"
"181"	"160"	"3"	"67"	"238"	"341"	"4"	"7"	"1"	"3"	"2"	"4"	"11"	"5"	"3"	"689"	"0"	"18"	"707"	"0"
"182"	"161"	"22"	"302"	"70"	"402"	"4"	"5"	"2"	"2"	"3"	"9"	"7"	"2"	"2"	"832"	"0"	"8"	"840"	"0"
"183"	"162"	"4"	"19"	"274"	"329"	"6"	"6"	"5"	"0"	"6"	"6"	"5"	"5"	"5"	"670"	"0"	"21"	"691"	"0"
"184"	"163"	"19"	"62"	"474"	"182"	"8"	"4"	"2"	"2"	"1"	"2"	"1"	"3"	"1"	"761"	"0"	"3"	"764"	"0"
"185"	"164"	"11"	"742"	"54"	"40"	"6"	"6"	"2"	"2"	"2"	"2"	"5"	"8"	"11"	"891"	"0"	"23"	"914"	"0"
"186"	"165"	"16"	"383"	"97"	"175"	"1"	"5"	"6"	"1"	"8"	"3"	"3"	"1"	"3"	"702"	"0"	"6"	"708"	"0"
"187"	"166"	"32"	"678"	"29"	"13"	"1"	"2"	"5"	"3"	"1"	"4"	"1"	"5"	"4"	"778"	"0"	"33"	"811"	"0"
"188"	"167"	"5"	"41"	"427"	"227"	"4"	"0"	"0"	"3"	"1"	"1"	"1"	"3"	"5"	"718"	"0"	"4"	"722"	"0"
"189"	"168"	"12"	"75"	"351"	"278"	"2"	"7"	"4"	"3"	"4"	"16"	"1"	"1"	"2"	"756"	"0"	"0"	"756"	"0"
"190"	"169"	"4"	"18"	"217"	"63"	"2"	"3"	"2"	"0"	"1"	"0"	"4"	"0"	"2"	"316"	"0"	"2"	"318"	"0"
"191"	"170"	"8"	"28"	"157"	"168"	"1"	"3"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"368"	"0"	"1"	"369"	"0"
"192"	"171"	"13"	"157"	"254"	"218"	"5"	"4"	"7"	"3"	"1"	"5"	"2"	"4"	"8"	"681"	"0"	"1"	"682"	"0"
"193"	"172"	"6"	"58"	"269"	"118"	"4"	"2"	"4"	"0"	"2"	"2"	"2"	"0"	"0"	"467"	"0"	"5"	"472"	"0"
"194"	"173"	"10"	"65"	"76"	"444"	"12"	"3"	"5"	"1"	"2"	"10"	"11"	"7"	"14"	"660"	"0"	"28"	"688"	"0"
"195"	"174"	"2"	"44"	"259"	"172"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"7"	"3"	"498"	"0"	"9"	"507"	"0"
"196"	"175"	"6"	"32"	"213"	"318"	"6"	"11"	"1"	"4"	"1"	"6"	"4"	"6"	"9"	"617"	"0"	"14"	"631"	"0"
"197"	"176"	"6"	"136"	"124"	"241"	"4"	"4"	"2"	"2"	"2"	"9"	"0"	"2"	"10"	"542"	"0"	"13"	"555"	"0"
"198"	"177"	"9"	"23"	"115"	"253"	"3"	"3"	"4"	"4"	"4"	"12"	"4"	"4"	"7"	"445"	"0"	"13"	"458"	"0"
"199"	"178"	"3"	"125"	"243"	"207"	"4"	"2"	"0"	"2"	"2"	"2"	"3"	"0"	"4"	"597"	"0"	"5"	"602"	"0"
"200"	"179"	"6"	"109"	"227"	"170"	"4"	"3"	"6"	"4"	"3"	"1"	"5"	"2"	"3"	"543"	"0"	"4"	"547"	"0"
"201"	"180"	"15"	"100"	"208"	"490"	"8"	"8"	"4"	"2"	"1"	"2"	"1"	"1"	"5"	"845"	"0"	"5"	"850"	"0"
"202"	"181"	"11"	"8"	"151"	"387"	"19"	"3"	"4"	"5"	"1"	"9"	"23"	"14"	"5"	"640"	"0"	"39"	"679"	"0"
"203"	"182"	"106"	"109"	"81"	"321"	"5"	"6"	"1"	"2"	"2"	"3"	"4"	"1"	"1"	"642"	"0"	"7"	"649"	"0"
"204"	"182A"	"10"	"291"	"43"	"133"	"2"	"2"	"1"	"0"	"0"	"3"	"1"	"3"	"2"	"491"	"0"	"8"	"499"	"0"
"205"	"183"	"21"	"272"	"119"	"267"	"1"	"9"	"4"	"6"	"1"	"8"	"3"	"4"	"10"	"725"	"0"	"10"	"735"	"0"
"206"	"184"	"11"	"248"	"275"	"258"	"3"	"4"	"10"	"1"	"5"	"6"	"10"	"3"	"10"	"844"	"0"	"15"	"859"	"0"
"207"	"185"	"31"	"188"	"280"	"357"	"6"	"4"	"6"	"3"	"2"	"2"	"1"	"3"	"2"	"885"	"0"	"6"	"891"	"0"
"208"	"186"	"2"	"233"	"47"	"383"	"14"	"7"	"2"	"1"	"4"	"9"	"9"	"7"	"19"	"737"	"0"	"42"	"779"	"0"
"209"	"187"	"9"	"217"	"48"	"44"	"3"	"0"	"2"	"2"	"4"	"2"	"0"	"1"	"3"	"335"	"0"	"5"	"340"	"0"
"210"	"188"	"16"	"41"	"569"	"217"	"4"	"3"	"7"	"1"	"1"	"0"	"2"	"1"	"3"	"865"	"0"	"7"	"872"	"0"
"211"	"189"	"21"	"235"	"68"	"362"	"16"	"10"	"4"	"5"	"5"	"9"	"7"	"5"	"9"	"756"	"0"	"25"	"781"	"0"
"212"	"190"	"17"	"203"	"302"	"204"	"5"	"6"	"1"	"3"	"2"	"1"	"4"	"3"	"3"	"754"	"0"	"4"	"758"	"0"
"213"	"191"	"12"	"197"	"244"	"24"	"2"	"3"	"1"	"1"	"2"	"1"	"0"	"0"	"3"	"490"	"0"	"5"	"495"	"0"
"214"	"192"	"16"	"279"	"75"	"49"	"2"	"2"	"2"	"1"	"0"	"2"	"0"	"2"	"11"	"441"	"0"	"10"	"451"	"0"
"215"	"193"	"9"	"129"	"238"	"365"	"13"	"6"	"13"	"6"	"6"	"14"	"7"	"9"	"17"	"832"	"0"	"31"	"863"	"0"
"216"	"194"	"9"	"796"	"14"	"30"	"1"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"10"	"865"	"0"	"6"	"871"	"0"
"217"	"195"	"22"	"175"	"298"	"99"	"0"	"1"	"3"	"3"	"4"	"1"	"1"	"1"	"2"	"610"	"0"	"3"	"613"	"0"
"218"	"196"	"20"	"329"	"117"	"371"	"10"	"7"	"9"	"8"	"8"	"16"	"13"	"7"	"15"	"930"	"0"	"25"	"955"	"0"
"219"	"197"	"8"	"353"	"404"	"79"	"3"	"3"	"6"	"2"	"2"	"3"	"2"	"11"	"6"	"882"	"0"	"15"	"897"	"0"
"220"	"198"	"4"	"248"	"80"	"79"	"1"	"1"	"1"	"4"	"3"	"0"	"2"	"5"	"4"	"432"	"0"	"10"	"442"	"0"
"221"	"199"	"19"	"417"	"219"	"260"	"8"	"10"	"6"	"5"	"4"	"12"	"12"	"7"	"18"	"997"	"0"	"31"	"1028"	"0"
"222"	"200"	"23"	"32"	"468"	"85"	"3"	"1"	"6"	"0"	"2"	"8"	"1"	"3"	"4"	"636"	"0"	"2"	"638"	"0"
"223"	"201"	"10"	"155"	"186"	"35"	"0"	"1"	"1"	"3"	"1"	"1"	"0"	"2"	"1"	"396"	"0"	"10"	"406"	"0"
"224"	"202"	"12"	"12"	"278"	"287"	"4"	"5"	"4"	"2"	"1"	"3"	"1"	"1"	"3"	"613"	"0"	"5"	"618"	"0"
"225"	"203"	"9"	"11"	"228"	"250"	"3"	"3"	"0"	"0"	"1"	"3"	"1"	"0"	"0"	"509"	"0"	"1"	"510"	"0"
"226"	"204"	"23"	"368"	"158"	"273"	"11"	"4"	"1"	"3"	"2"	"1"	"2"	"2"	"3"	"851"	"0"	"7"	"858"	"0"
"227"	"205"	"5"	"112"	"257"	"197"	"1"	"3"	"3"	"2"	"3"	"2"	"2"	"3"	"14"	"604"	"0"	"5"	"609"	"0"
"228"	"206"	"12"	"80"	"350"	"510"	"12"	"6"	"10"	"3"	"4"	"9"	"14"	"8"	"14"	"1032"	"0"	"18"	"1050"	"0"
"229"	"207"	"7"	"144"	"70"	"131"	"2"	"0"	"0"	"2"	"1"	"1"	"2"	"1"	"1"	"362"	"0"	"3"	"365"	"0"
"230"	"208"	"8"	"68"	"333"	"153"	"1"	"5"	"3"	"3"	"3"	"1"	"1"	"3"	"5"	"587"	"0"	"11"	"598"	"0"
"231"	"209"	"31"	"958"	"14"	"16"	"3"	"1"	"0"	"2"	"1"	"0"	"1"	"4"	"14"	"1045"	"0"	"8"	"1053"	"0"
"232"	"210"	"3"	"601"	"2"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"1"	"0"	"617"	"0"	"1"	"618"	"0"
"233"	"211"	"4"	"763"	"9"	"28"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"811"	"0"	"1"	"812"	"0"
"234"	"212"	"3"	"543"	"11"	"11"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"5"	"576"	"0"	"4"	"580"	"0"
"235"	"213"	"14"	"247"	"342"	"32"	"2"	"1"	"3"	"1"	"0"	"1"	"3"	"3"	"6"	"655"	"0"	"8"	"663"	"0"
"236"	"214"	"9"	"200"	"208"	"31"	"3"	"0"	"5"	"0"	"6"	"2"	"3"	"1"	"4"	"472"	"0"	"9"	"481"	"0"
"237"	"215"	"20"	"775"	"63"	"25"	"4"	"3"	"3"	"5"	"2"	"1"	"8"	"5"	"14"	"928"	"0"	"11"	"939"	"0"
"238"	"216"	"18"	"23"	"336"	"181"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"564"	"0"	"0"	"564"	"0"
"239"	"216A"	"5"	"10"	"136"	"296"	"7"	"9"	"2"	"4"	"5"	"4"	"9"	"4"	"6"	"497"	"0"	"19"	"516"	"0"
"240"	"217"	"4"	"111"	"311"	"355"	"9"	"7"	"4"	"2"	"3"	"5"	"8"	"2"	"7"	"828"	"0"	"13"	"841"	"0"
"241"	"218"	"16"	"35"	"615"	"113"	"10"	"4"	"2"	"5"	"7"	"9"	"8"	"3"	"4"	"831"	"0"	"17"	"848"	"0"
"242"	"219"	"11"	"101"	"299"	"153"	"4"	"4"	"3"	"1"	"1"	"1"	"10"	"4"	"5"	"597"	"0"	"9"	"606"	"0"
"243"	"220"	"13"	"55"	"392"	"258"	"2"	"2"	"3"	"3"	"2"	"5"	"5"	"3"	"4"	"747"	"0"	"8"	"755"	"0"
"244"	"221"	"12"	"139"	"462"	"203"	"4"	"5"	"3"	"1"	"6"	"6"	"11"	"12"	"5"	"869"	"0"	"15"	"884"	"0"
"245"	"222"	"2"	"40"	"237"	"189"	"5"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"478"	"0"	"4"	"482"	"0"
"246"	"222A"	"1"	"92"	"295"	"212"	"3"	"4"	"1"	"1"	"1"	"3"	"4"	"2"	"3"	"622"	"0"	"8"	"630"	"0"
"247"	"223"	"7"	"158"	"189"	"212"	"4"	"1"	"4"	"3"	"2"	"6"	"6"	"4"	"7"	"603"	"0"	"20"	"623"	"0"
"248"	"223A"	"3"	"225"	"120"	"117"	"3"	"5"	"3"	"2"	"1"	"5"	"3"	"6"	"13"	"506"	"0"	"17"	"523"	"0"
"249"	"224"	"7"	"5"	"429"	"212"	"2"	"2"	"1"	"1"	"2"	"1"	"2"	"1"	"0"	"665"	"0"	"8"	"673"	"0"
"250"	"225"	"10"	"201"	"223"	"342"	"5"	"6"	"4"	"7"	"2"	"3"	"2"	"1"	"6"	"812"	"0"	"7"	"819"	"0"
"251"	"226"	"10"	"207"	"301"	"442"	"2"	"5"	"4"	"21"	"4"	"3"	"4"	"6"	"3"	"1012"	"0"	"7"	"1019"	"0"
"252"	"227"	"5"	"12"	"343"	"342"	"3"	"2"	"2"	"3"	"0"	"2"	"3"	"2"	"0"	"719"	"0"	"4"	"723"	"0"
"253"	"228"	"2"	"59"	"567"	"100"	"1"	"6"	"4"	"9"	"2"	"4"	"2"	"7"	"9"	"772"	"0"	"18"	"790"	"0"
"254"	"229"	"28"	"626"	"144"	"123"	"3"	"3"	"1"	"6"	"3"	"6"	"7"	"9"	"18"	"977"	"0"	"20"	"997"	"0"
"255"	"230"	"10"	"163"	"348"	"187"	"4"	"6"	"13"	"4"	"4"	"5"	"7"	"7"	"12"	"770"	"0"	"20"	"790"	"0"
"256"	"231"	"14"	"180"	"285"	"325"	"8"	"8"	"8"	"3"	"3"	"3"	"13"	"6"	"10"	"866"	"0"	"16"	"882"	"0"
"257"	"232"	"9"	"53"	"331"	"360"	"3"	"4"	"2"	"4"	"2"	"3"	"3"	"2"	"1"	"777"	"0"	"6"	"783"	"0"
"258"	"233"	"11"	"13"	"330"	"322"	"3"	"1"	"3"	"4"	"3"	"2"	"5"	"1"	"1"	"699"	"0"	"5"	"704"	"0"
"259"	"234"	"18"	"449"	"61"	"94"	"1"	"3"	"4"	"2"	"3"	"4"	"1"	"10"	"10"	"660"	"0"	"11"	"671"	"0"
"260"	"235"	"26"	"194"	"373"	"214"	"3"	"4"	"7"	"3"	"0"	"4"	"3"	"4"	"0"	"835"	"0"	"3"	"838"	"0"
"261"	"236"	"11"	"412"	"95"	"202"	"0"	"2"	"2"	"1"	"0"	"1"	"1"	"4"	"1"	"732"	"0"	"4"	"736"	"0"
"262"	"237"	"20"	"687"	"38"	"225"	"10"	"2"	"2"	"3"	"1"	"5"	"1"	"3"	"1"	"998"	"0"	"5"	"1003"	"0"
"263"	"238"	"6"	"919"	"6"	"8"	"0"	"3"	"3"	"2"	"2"	"0"	"0"	"1"	"2"	"952"	"0"	"1"	"953"	"0"
"264"	"239"	"19"	"394"	"6"	"46"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"3"	"4"	"479"	"0"	"10"	"489"	"0"
"265"	"239A"	"35"	"355"	"3"	"54"	"1"	"2"	"2"	"4"	"3"	"1"	"3"	"1"	"13"	"477"	"0"	"13"	"490"	"0"
"266"	"240"	"24"	"625"	"33"	"136"	"1"	"5"	"4"	"3"	"4"	"6"	"9"	"12"	"26"	"888"	"0"	"35"	"923"	"0"
"267"	"241"	"21"	"636"	"14"	"43"	"3"	"1"	"0"	"2"	"3"	"6"	"4"	"4"	"6"	"743"	"0"	"8"	"751"	"0"
"268"	"242"	"21"	"681"	"60"	"126"	"1"	"8"	"4"	"5"	"2"	"2"	"2"	"3"	"15"	"930"	"0"	"45"	"975"	"0"
"269"	"243"	"27"	"745"	"16"	"39"	"1"	"5"	"3"	"2"	"4"	"1"	"4"	"11"	"9"	"867"	"0"	"23"	"890"	"0"
"270"	"244"	"4"	"302"	"43"	"102"	"3"	"0"	"3"	"1"	"1"	"1"	"1"	"4"	"8"	"473"	"0"	"15"	"488"	"0"
"271"	"245"	"14"	"585"	"5"	"8"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"4"	"622"	"0"	"7"	"629"	"0"
"272"	"246"	"39"	"580"	"10"	"6"	"3"	"2"	"2"	"2"	"1"	"2"	"2"	"7"	"14"	"670"	"0"	"9"	"679"	"0"
"273"	"247"	"14"	"904"	"38"	"42"	"1"	"2"	"0"	"2"	"1"	"0"	"3"	"1"	"7"	"1015"	"0"	"7"	"1022"	"0"
"274"	"248"	"14"	"865"	"28"	"141"	"2"	"6"	"2"	"2"	"4"	"1"	"11"	"10"	"19"	"1105"	"0"	"48"	"1153"	"0"
"275"	"Grand Total"	"2873"	"60978"	"64771"	"42017"	"889"	"861"	"776"	"553"	"576"	"974"	"1078"	"994"	"1688"	"179028"	"0"	"2780"	"181808"	"0"
"276"	"Place:KRISHI UTPADAN BAZAR SAMITI, ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"277"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"278"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
