"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"182"	"163A"	"33"	"410"	"6"	"7"	"1"	"0"	"3"	"3"	"6"	"6"	"3"	"21"	"499"	"0"	"27"	"526"	"0"
"183"	"164"	"247"	"149"	"16"	"24"	"1"	"0"	"4"	"3"	"1"	"4"	"7"	"11"	"467"	"0"	"23"	"490"	"0"
"184"	"165"	"338"	"106"	"5"	"151"	"5"	"6"	"5"	"6"	"17"	"11"	"12"	"7"	"669"	"0"	"28"	"697"	"0"
"185"	"166"	"65"	"87"	"7"	"328"	"5"	"3"	"7"	"7"	"7"	"10"	"12"	"6"	"544"	"0"	"18"	"562"	"0"
"186"	"167"	"110"	"56"	"6"	"264"	"8"	"2"	"2"	"0"	"7"	"2"	"5"	"7"	"469"	"0"	"8"	"477"	"0"
"187"	"168"	"300"	"23"	"19"	"425"	"13"	"4"	"5"	"4"	"24"	"19"	"15"	"4"	"855"	"0"	"62"	"917"	"0"
"188"	"169"	"16"	"25"	"5"	"156"	"4"	"0"	"3"	"1"	"4"	"0"	"5"	"0"	"219"	"0"	"2"	"221"	"0"
"189"	"170"	"68"	"40"	"2"	"240"	"3"	"2"	"4"	"5"	"22"	"11"	"7"	"13"	"417"	"0"	"30"	"447"	"0"
"190"	"171"	"256"	"22"	"1"	"71"	"1"	"0"	"0"	"3"	"5"	"6"	"4"	"1"	"370"	"0"	"9"	"379"	"0"
"191"	"172"	"399"	"31"	"0"	"32"	"1"	"1"	"3"	"0"	"2"	"0"	"4"	"2"	"475"	"0"	"21"	"496"	"0"
"192"	"173"	"359"	"41"	"2"	"5"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"2"	"414"	"0"	"8"	"422"	"0"
"193"	"174"	"87"	"99"	"5"	"321"	"3"	"2"	"6"	"3"	"15"	"6"	"7"	"8"	"562"	"0"	"27"	"589"	"0"
"194"	"175"	"41"	"80"	"34"	"380"	"9"	"12"	"12"	"13"	"31"	"16"	"17"	"24"	"669"	"0"	"25"	"694"	"0"
"195"	"176"	"15"	"5"	"3"	"161"	"4"	"0"	"0"	"0"	"2"	"4"	"2"	"3"	"199"	"0"	"5"	"204"	"0"
"196"	"177"	"12"	"10"	"1"	"126"	"0"	"1"	"1"	"4"	"2"	"2"	"0"	"1"	"160"	"0"	"3"	"163"	"0"
"197"	"178"	"110"	"62"	"11"	"200"	"3"	"4"	"4"	"13"	"13"	"5"	"4"	"6"	"435"	"0"	"4"	"439"	"0"
"198"	"179"	"39"	"150"	"6"	"132"	"2"	"7"	"7"	"8"	"9"	"7"	"13"	"18"	"398"	"0"	"16"	"414"	"0"
"199"	"180"	"371"	"202"	"15"	"64"	"5"	"6"	"10"	"55"	"7"	"2"	"6"	"5"	"748"	"0"	"18"	"766"	"0"
"200"	"181"	"407"	"212"	"13"	"32"	"4"	"1"	"5"	"7"	"9"	"8"	"7"	"3"	"708"	"0"	"20"	"728"	"0"
"201"	"182"	"115"	"280"	"7"	"15"	"3"	"1"	"4"	"3"	"3"	"6"	"3"	"8"	"448"	"0"	"7"	"455"	"0"
"202"	"183"	"142"	"352"	"12"	"181"	"10"	"10"	"15"	"26"	"24"	"22"	"38"	"39"	"871"	"0"	"40"	"911"	"0"
"203"	"184"	"251"	"188"	"8"	"91"	"10"	"2"	"3"	"9"	"9"	"4"	"5"	"5"	"585"	"0"	"6"	"591"	"0"
"204"	"185"	"135"	"222"	"5"	"65"	"7"	"7"	"5"	"4"	"7"	"7"	"6"	"5"	"475"	"0"	"15"	"490"	"0"
"205"	"186"	"256"	"15"	"1"	"115"	"2"	"0"	"2"	"1"	"3"	"6"	"6"	"2"	"409"	"0"	"16"	"425"	"0"
"206"	"187"	"51"	"15"	"5"	"168"	"2"	"1"	"6"	"2"	"14"	"14"	"3"	"4"	"285"	"0"	"22"	"307"	"0"
"207"	"188"	"68"	"149"	"12"	"313"	"7"	"3"	"9"	"6"	"12"	"19"	"21"	"17"	"636"	"0"	"26"	"662"	"0"
"208"	"189"	"79"	"384"	"10"	"282"	"9"	"8"	"2"	"4"	"27"	"14"	"19"	"25"	"863"	"0"	"28"	"891"	"0"
"209"	"190"	"74"	"278"	"10"	"258"	"6"	"6"	"3"	"9"	"18"	"8"	"11"	"19"	"700"	"0"	"18"	"718"	"0"
"210"	"191"	"97"	"452"	"4"	"32"	"4"	"6"	"10"	"5"	"3"	"11"	"8"	"9"	"641"	"0"	"29"	"670"	"0"
"211"	"192"	"30"	"362"	"5"	"22"	"3"	"0"	"3"	"3"	"1"	"6"	"1"	"0"	"436"	"0"	"2"	"438"	"0"
"212"	"192A"	"37"	"291"	"5"	"16"	"2"	"0"	"3"	"3"	"2"	"1"	"2"	"4"	"366"	"0"	"9"	"375"	"0"
"213"	"193"	"47"	"312"	"3"	"46"	"2"	"2"	"4"	"1"	"1"	"2"	"1"	"5"	"426"	"0"	"5"	"431"	"0"
"214"	"194"	"108"	"266"	"2"	"49"	"3"	"0"	"6"	"3"	"6"	"6"	"0"	"7"	"456"	"0"	"7"	"463"	"0"
"215"	"195"	"31"	"450"	"6"	"25"	"3"	"1"	"2"	"7"	"1"	"8"	"4"	"8"	"546"	"0"	"17"	"563"	"0"
"216"	"196"	"48"	"253"	"3"	"65"	"5"	"1"	"5"	"3"	"4"	"3"	"3"	"7"	"400"	"0"	"13"	"413"	"0"
"217"	"197"	"97"	"189"	"8"	"55"	"4"	"0"	"5"	"1"	"0"	"2"	"4"	"1"	"366"	"0"	"6"	"372"	"0"
"218"	"198"	"33"	"106"	"1"	"41"	"4"	"2"	"6"	"2"	"1"	"1"	"1"	"6"	"204"	"0"	"7"	"211"	"0"
"219"	"199"	"24"	"123"	"3"	"27"	"1"	"2"	"2"	"1"	"1"	"2"	"5"	"4"	"195"	"0"	"12"	"207"	"0"
"220"	"200"	"168"	"278"	"6"	"249"	"9"	"4"	"3"	"7"	"5"	"10"	"11"	"16"	"766"	"0"	"26"	"792"	"0"
"221"	"Grand Total"	"40072"	"26671"	"1558"	"32685"	"989"	"658"	"1199"	"1514"	"1947"	"1571"	"1543"	"1887"	"112294"	"0"	"4425"	"116719"	"0"
"222"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"223"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"225"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
