"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"130"	"68"	"185"	"285"	"4"	"2"	"5"	"7"	"1"	"6"	"3"	"1"	"3"	"3"	"18"	"7"	"14"	"6"	"618"	"0"	"10"	"628"	"0"
"145"	"131"	"287"	"127"	"95"	"2"	"2"	"1"	"10"	"1"	"0"	"0"	"4"	"6"	"7"	"11"	"5"	"42"	"32"	"632"	"0"	"19"	"651"	"0"
"146"	"132"	"502"	"31"	"72"	"3"	"4"	"1"	"6"	"0"	"3"	"1"	"2"	"4"	"2"	"9"	"8"	"30"	"42"	"720"	"0"	"23"	"743"	"0"
"147"	"133"	"377"	"47"	"101"	"6"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"3"	"1"	"9"	"6"	"44"	"17"	"617"	"0"	"2"	"619"	"0"
"148"	"134"	"184"	"243"	"162"	"12"	"2"	"2"	"10"	"1"	"2"	"1"	"6"	"7"	"9"	"25"	"10"	"64"	"8"	"748"	"0"	"7"	"755"	"0"
"149"	"135"	"65"	"201"	"139"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"2"	"8"	"7"	"8"	"2"	"438"	"0"	"4"	"442"	"0"
"150"	"136"	"118"	"166"	"149"	"19"	"0"	"2"	"10"	"0"	"2"	"0"	"1"	"4"	"2"	"7"	"3"	"4"	"4"	"491"	"0"	"3"	"494"	"0"
"151"	"137"	"40"	"230"	"246"	"27"	"1"	"0"	"1"	"1"	"3"	"1"	"5"	"1"	"4"	"4"	"9"	"21"	"0"	"594"	"0"	"1"	"595"	"0"
"152"	"138"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"153"	"139"	"42"	"230"	"37"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"4"	"2"	"323"	"0"	"2"	"325"	"0"
"154"	"140"	"157"	"49"	"504"	"14"	"3"	"2"	"4"	"3"	"3"	"3"	"5"	"3"	"12"	"42"	"7"	"27"	"3"	"841"	"0"	"3"	"844"	"0"
"155"	"141"	"222"	"11"	"452"	"5"	"3"	"4"	"6"	"4"	"2"	"0"	"6"	"2"	"10"	"71"	"10"	"16"	"20"	"844"	"0"	"22"	"866"	"0"
"156"	"142"	"78"	"359"	"93"	"4"	"1"	"1"	"1"	"2"	"3"	"2"	"9"	"4"	"2"	"6"	"13"	"7"	"11"	"596"	"0"	"4"	"600"	"0"
"157"	"143"	"41"	"263"	"257"	"4"	"3"	"2"	"5"	"2"	"7"	"4"	"12"	"5"	"4"	"25"	"9"	"24"	"4"	"671"	"0"	"7"	"678"	"0"
"158"	"144"	"670"	"32"	"9"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"4"	"28"	"20"	"772"	"0"	"3"	"775"	"0"
"159"	"145"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"160"	"146"	"85"	"167"	"182"	"193"	"6"	"1"	"7"	"5"	"3"	"0"	"4"	"20"	"9"	"6"	"11"	"19"	"6"	"724"	"0"	"5"	"729"	"0"
"161"	"147"	"20"	"393"	"126"	"4"	"0"	"1"	"3"	"4"	"2"	"2"	"3"	"7"	"1"	"0"	"7"	"20"	"14"	"607"	"0"	"9"	"616"	"0"
"162"	"148"	"15"	"155"	"301"	"3"	"0"	"3"	"4"	"1"	"0"	"4"	"5"	"6"	"5"	"10"	"10"	"8"	"3"	"533"	"0"	"7"	"540"	"0"
"163"	"149"	"107"	"516"	"50"	"2"	"2"	"1"	"0"	"2"	"1"	"4"	"1"	"9"	"2"	"8"	"10"	"21"	"4"	"740"	"0"	"7"	"747"	"0"
"164"	"150"	"72"	"443"	"24"	"4"	"0"	"0"	"3"	"1"	"1"	"2"	"2"	"0"	"0"	"4"	"5"	"11"	"4"	"576"	"0"	"29"	"605"	"0"
"165"	"151"	"542"	"5"	"102"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"7"	"3"	"665"	"0"	"1"	"666"	"0"
"166"	"152"	"375"	"7"	"75"	"2"	"2"	"0"	"0"	"3"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"11"	"3"	"483"	"0"	"2"	"485"	"0"
"167"	"153"	"31"	"257"	"181"	"11"	"4"	"2"	"1"	"0"	"3"	"1"	"4"	"5"	"2"	"14"	"9"	"17"	"3"	"545"	"0"	"5"	"550"	"0"
"168"	"154"	"28"	"226"	"237"	"2"	"1"	"0"	"4"	"1"	"0"	"1"	"1"	"0"	"2"	"10"	"7"	"16"	"4"	"540"	"0"	"4"	"544"	"0"
"169"	"155"	"87"	"202"	"134"	"5"	"1"	"0"	"5"	"1"	"0"	"1"	"2"	"2"	"2"	"2"	"1"	"1"	"0"	"446"	"0"	"5"	"451"	"0"
"170"	"156"	"23"	"246"	"66"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"3"	"4"	"6"	"0"	"353"	"0"	"2"	"355"	"0"
"171"	"157"	"232"	"267"	"170"	"2"	"0"	"1"	"7"	"1"	"2"	"0"	"3"	"0"	"0"	"12"	"8"	"26"	"24"	"755"	"0"	"16"	"771"	"0"
"172"	"158"	"57"	"162"	"38"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"9"	"7"	"1"	"281"	"0"	"0"	"281"	"0"
"173"	"159"	"61"	"47"	"202"	"7"	"1"	"0"	"4"	"1"	"1"	"1"	"0"	"1"	"3"	"20"	"4"	"13"	"1"	"367"	"0"	"1"	"368"	"0"
"174"	"160"	"303"	"124"	"58"	"5"	"0"	"2"	"2"	"2"	"4"	"3"	"1"	"4"	"3"	"6"	"12"	"28"	"33"	"590"	"0"	"16"	"606"	"0"
"175"	"161"	"12"	"82"	"122"	"1"	"1"	"2"	"2"	"0"	"1"	"0"	"1"	"1"	"0"	"3"	"1"	"4"	"2"	"235"	"0"	"4"	"239"	"0"
"176"	"162"	"25"	"104"	"118"	"6"	"0"	"2"	"4"	"1"	"1"	"0"	"1"	"1"	"0"	"4"	"4"	"17"	"5"	"293"	"0"	"2"	"295"	"0"
"177"	"163"	"42"	"103"	"96"	"1"	"2"	"2"	"1"	"1"	"3"	"2"	"1"	"2"	"3"	"7"	"5"	"26"	"2"	"299"	"0"	"2"	"301"	"0"
"178"	"164"	"35"	"236"	"122"	"4"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"9"	"1"	"411"	"0"	"5"	"416"	"0"
"179"	"165"	"49"	"281"	"382"	"10"	"3"	"0"	"3"	"2"	"6"	"0"	"4"	"1"	"2"	"10"	"4"	"17"	"1"	"775"	"0"	"12"	"787"	"0"
"180"	"166"	"102"	"154"	"310"	"4"	"1"	"1"	"3"	"1"	"1"	"0"	"3"	"3"	"8"	"23"	"14"	"26"	"6"	"660"	"0"	"10"	"670"	"0"
"181"	"167"	"72"	"135"	"312"	"4"	"1"	"0"	"5"	"2"	"3"	"1"	"7"	"7"	"5"	"11"	"7"	"39"	"2"	"613"	"0"	"10"	"623"	"0"
"182"	"168"	"154"	"233"	"384"	"14"	"2"	"2"	"1"	"2"	"3"	"3"	"4"	"3"	"8"	"29"	"19"	"18"	"1"	"880"	"0"	"5"	"885"	"0"
"183"	"169"	"168"	"179"	"157"	"5"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"2"	"3"	"6"	"11"	"36"	"7"	"578"	"0"	"11"	"589"	"0"
"184"	"170"	"342"	"41"	"111"	"4"	"1"	"1"	"1"	"2"	"1"	"0"	"1"	"1"	"5"	"2"	"8"	"9"	"8"	"538"	"0"	"3"	"541"	"0"
"185"	"171"	"170"	"84"	"186"	"53"	"0"	"2"	"4"	"1"	"2"	"6"	"3"	"5"	"3"	"14"	"6"	"16"	"5"	"560"	"0"	"2"	"562"	"0"
"186"	"172"	"338"	"290"	"114"	"1"	"1"	"1"	"3"	"3"	"4"	"2"	"1"	"4"	"5"	"11"	"12"	"43"	"8"	"841"	"0"	"6"	"847"	"0"
"187"	"173"	"447"	"224"	"54"	"4"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"0"	"3"	"4"	"10"	"22"	"13"	"791"	"0"	"9"	"800"	"0"
"188"	"174"	"191"	"219"	"67"	"2"	"1"	"1"	"6"	"3"	"1"	"1"	"3"	"2"	"2"	"2"	"7"	"9"	"14"	"531"	"0"	"4"	"535"	"0"
"189"	"175"	"10"	"128"	"105"	"2"	"0"	"0"	"45"	"0"	"0"	"2"	"0"	"0"	"1"	"8"	"1"	"12"	"0"	"314"	"0"	"14"	"328"	"0"
"190"	"176"	"190"	"406"	"152"	"3"	"1"	"0"	"6"	"1"	"2"	"2"	"0"	"2"	"4"	"4"	"5"	"17"	"10"	"805"	"0"	"17"	"822"	"0"
"191"	"177"	"103"	"427"	"72"	"1"	"0"	"0"	"5"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"5"	"0"	"5"	"623"	"0"	"4"	"627"	"0"
"192"	"178"	"94"	"254"	"218"	"3"	"3"	"1"	"3"	"1"	"1"	"0"	"3"	"5"	"4"	"15"	"16"	"12"	"4"	"637"	"0"	"5"	"642"	"0"
"193"	"179"	"192"	"133"	"147"	"7"	"4"	"6"	"3"	"2"	"4"	"1"	"5"	"2"	"1"	"5"	"1"	"10"	"3"	"526"	"0"	"7"	"533"	"0"
"194"	"180"	"282"	"77"	"68"	"2"	"2"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"11"	"0"	"449"	"0"	"0"	"449"	"0"
"195"	"181"	"536"	"43"	"198"	"4"	"2"	"1"	"1"	"1"	"1"	"2"	"4"	"1"	"0"	"4"	"5"	"15"	"21"	"839"	"0"	"7"	"846"	"0"
"196"	"182"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"197"	"183"	"312"	"23"	"71"	"0"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"5"	"4"	"6"	"9"	"437"	"0"	"2"	"439"	"0"
"198"	"184"	"139"	"402"	"119"	"21"	"4"	"3"	"2"	"3"	"5"	"8"	"9"	"13"	"8"	"23"	"27"	"41"	"34"	"861"	"0"	"67"	"928"	"0"
"199"	"185"	"322"	"183"	"38"	"1"	"1"	"2"	"3"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"6"	"8"	"8"	"578"	"0"	"11"	"589"	"0"
"200"	"186"	"361"	"87"	"97"	"2"	"3"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"3"	"9"	"18"	"5"	"592"	"0"	"4"	"596"	"0"
"201"	"187"	"341"	"13"	"97"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"6"	"1"	"8"	"6"	"478"	"0"	"0"	"478"	"0"
"202"	"188"	"12"	"729"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"747"	"0"	"0"	"747"	"0"
"203"	"189"	"64"	"27"	"95"	"0"	"1"	"0"	"1"	"2"	"1"	"0"	"1"	"2"	"0"	"3"	"1"	"4"	"1"	"203"	"0"	"1"	"204"	"0"
"204"	"190"	"364"	"156"	"150"	"3"	"1"	"5"	"2"	"4"	"4"	"1"	"0"	"0"	"0"	"1"	"2"	"3"	"12"	"708"	"0"	"6"	"714"	"0"
"205"	"191"	"3"	"248"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"259"	"0"	"0"	"259"	"0"
"206"	"192"	"12"	"142"	"93"	"3"	"1"	"0"	"2"	"0"	"2"	"0"	"6"	"0"	"0"	"1"	"2"	"1"	"0"	"265"	"0"	"2"	"267"	"0"
"207"	"193"	"361"	"82"	"47"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"6"	"8"	"513"	"0"	"1"	"514"	"0"
"208"	"193A"	"342"	"37"	"36"	"1"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"2"	"1"	"4"	"3"	"17"	"7"	"460"	"0"	"7"	"467"	"0"
"209"	"194"	"206"	"132"	"192"	"3"	"2"	"4"	"1"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"4"	"12"	"4"	"564"	"0"	"0"	"564"	"0"
"210"	"195"	"545"	"185"	"108"	"8"	"5"	"2"	"6"	"0"	"2"	"2"	"7"	"4"	"2"	"8"	"14"	"21"	"21"	"940"	"0"	"5"	"945"	"0"
"211"	"196"	"209"	"102"	"108"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"4"	"1"	"8"	"8"	"6"	"19"	"4"	"475"	"0"	"7"	"482"	"0"
"212"	"197"	"149"	"531"	"78"	"3"	"4"	"4"	"1"	"2"	"2"	"2"	"5"	"2"	"6"	"8"	"14"	"11"	"4"	"826"	"0"	"9"	"835"	"0"
"213"	"198"	"310"	"180"	"13"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"5"	"516"	"0"	"1"	"517"	"0"
"214"	"199"	"158"	"308"	"79"	"5"	"1"	"3"	"2"	"4"	"4"	"3"	"4"	"8"	"3"	"4"	"5"	"19"	"2"	"612"	"0"	"1"	"613"	"0"
"215"	"200"	"97"	"194"	"241"	"11"	"2"	"0"	"4"	"1"	"0"	"2"	"4"	"3"	"7"	"9"	"5"	"19"	"3"	"602"	"0"	"9"	"611"	"0"
"216"	"201"	"542"	"143"	"170"	"4"	"4"	"1"	"7"	"2"	"1"	"5"	"0"	"2"	"1"	"3"	"5"	"17"	"4"	"911"	"0"	"1"	"912"	"0"
"217"	"202"	"88"	"441"	"134"	"5"	"3"	"2"	"6"	"0"	"5"	"4"	"7"	"5"	"7"	"12"	"10"	"210"	"0"	"939"	"0"	"8"	"947"	"0"
"218"	"203"	"342"	"47"	"163"	"4"	"0"	"0"	"9"	"0"	"3"	"2"	"1"	"3"	"1"	"2"	"2"	"8"	"17"	"604"	"0"	"1"	"605"	"0"
"219"	"204"	"26"	"228"	"153"	"4"	"3"	"3"	"9"	"4"	"3"	"4"	"8"	"7"	"6"	"10"	"19"	"26"	"13"	"526"	"0"	"47"	"573"	"0"
"220"	"205"	"43"	"140"	"99"	"4"	"0"	"2"	"3"	"1"	"2"	"3"	"3"	"2"	"0"	"6"	"3"	"88"	"6"	"405"	"0"	"7"	"412"	"0"
"221"	"206"	"498"	"95"	"99"	"1"	"1"	"6"	"8"	"2"	"1"	"1"	"0"	"1"	"1"	"7"	"4"	"12"	"13"	"750"	"0"	"5"	"755"	"0"
"222"	"207"	"24"	"129"	"305"	"4"	"0"	"0"	"2"	"1"	"3"	"2"	"2"	"2"	"1"	"5"	"4"	"4"	"1"	"489"	"0"	"5"	"494"	"0"
"223"	"208"	"45"	"406"	"40"	"2"	"1"	"0"	"0"	"0"	"3"	"0"	"3"	"1"	"7"	"2"	"18"	"35"	"2"	"565"	"0"	"9"	"574"	"0"
"224"	"209"	"14"	"156"	"93"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"4"	"7"	"10"	"0"	"291"	"0"	"2"	"293"	"0"
"225"	"210"	"107"	"133"	"27"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"6"	"4"	"4"	"287"	"0"	"0"	"287"	"0"
"226"	"211"	"38"	"317"	"63"	"1"	"0"	"3"	"0"	"1"	"4"	"2"	"7"	"4"	"5"	"8"	"5"	"12"	"1"	"471"	"0"	"6"	"477"	"0"
"227"	"212"	"176"	"273"	"115"	"61"	"3"	"1"	"6"	"3"	"11"	"2"	"18"	"9"	"5"	"17"	"31"	"46"	"7"	"784"	"0"	"10"	"794"	"0"
"228"	"213"	"159"	"293"	"83"	"2"	"2"	"3"	"5"	"0"	"2"	"2"	"2"	"14"	"2"	"5"	"7"	"21"	"11"	"613"	"0"	"14"	"627"	"0"
"229"	"214"	"12"	"167"	"60"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"3"	"2"	"249"	"0"	"0"	"249"	"0"
"230"	"215"	"32"	"291"	"120"	"3"	"2"	"2"	"4"	"0"	"0"	"2"	"4"	"4"	"3"	"1"	"2"	"11"	"4"	"485"	"0"	"3"	"488"	"0"
"231"	"216"	"17"	"216"	"78"	"0"	"0"	"1"	"8"	"0"	"2"	"0"	"4"	"0"	"0"	"6"	"8"	"23"	"1"	"364"	"0"	"5"	"369"	"0"
"232"	"217"	"15"	"120"	"366"	"6"	"2"	"3"	"3"	"1"	"3"	"0"	"10"	"4"	"1"	"17"	"6"	"13"	"4"	"574"	"0"	"19"	"593"	"0"
"233"	"218"	"85"	"86"	"120"	"2"	"1"	"0"	"2"	"1"	"0"	"0"	"2"	"1"	"1"	"4"	"6"	"3"	"2"	"316"	"0"	"4"	"320"	"0"
"234"	"219"	"10"	"64"	"144"	"6"	"1"	"0"	"1"	"1"	"3"	"1"	"0"	"1"	"0"	"3"	"1"	"1"	"0"	"237"	"0"	"0"	"237"	"0"
"235"	"220"	"78"	"244"	"119"	"83"	"3"	"1"	"6"	"1"	"1"	"6"	"6"	"1"	"3"	"6"	"3"	"8"	"1"	"570"	"0"	"11"	"581"	"0"
"236"	"221"	"57"	"525"	"227"	"7"	"2"	"1"	"4"	"2"	"0"	"0"	"3"	"1"	"2"	"8"	"6"	"18"	"3"	"866"	"0"	"10"	"876"	"0"
"237"	"222"	"103"	"510"	"85"	"2"	"0"	"2"	"2"	"1"	"1"	"3"	"1"	"2"	"1"	"8"	"4"	"19"	"8"	"752"	"0"	"10"	"762"	"0"
"238"	"223"	"106"	"260"	"242"	"18"	"1"	"3"	"7"	"2"	"3"	"2"	"1"	"2"	"3"	"11"	"10"	"8"	"5"	"684"	"0"	"4"	"688"	"0"
"239"	"224"	"26"	"256"	"205"	"4"	"2"	"1"	"22"	"4"	"2"	"1"	"5"	"3"	"3"	"5"	"4"	"9"	"2"	"554"	"0"	"3"	"557"	"0"
"240"	"225"	"88"	"201"	"138"	"3"	"4"	"2"	"6"	"1"	"4"	"1"	"0"	"0"	"5"	"2"	"13"	"11"	"2"	"481"	"0"	"0"	"481"	"0"
"241"	"226"	"166"	"287"	"92"	"7"	"4"	"5"	"3"	"3"	"7"	"3"	"2"	"2"	"1"	"3"	"8"	"16"	"6"	"615"	"0"	"2"	"617"	"0"
"242"	"227"	"107"	"213"	"135"	"9"	"4"	"2"	"7"	"4"	"4"	"7"	"7"	"5"	"11"	"18"	"6"	"39"	"5"	"583"	"0"	"6"	"589"	"0"
"243"	"228"	"260"	"11"	"55"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"331"	"0"	"1"	"332"	"0"
"244"	"229"	"27"	"264"	"86"	"2"	"0"	"0"	"2"	"1"	"1"	"0"	"2"	"0"	"0"	"6"	"5"	"6"	"1"	"403"	"0"	"4"	"407"	"0"
"245"	"230"	"35"	"173"	"367"	"9"	"4"	"3"	"5"	"3"	"5"	"2"	"4"	"5"	"4"	"18"	"15"	"13"	"12"	"677"	"0"	"10"	"687"	"0"
"246"	"231"	"13"	"128"	"219"	"4"	"0"	"1"	"19"	"2"	"2"	"2"	"3"	"0"	"2"	"8"	"1"	"6"	"5"	"415"	"0"	"3"	"418"	"0"
"247"	"232"	"67"	"75"	"142"	"1"	"0"	"1"	"3"	"2"	"1"	"0"	"2"	"2"	"0"	"5"	"7"	"14"	"4"	"326"	"0"	"1"	"327"	"0"
"248"	"233"	"328"	"60"	"152"	"2"	"0"	"4"	"1"	"1"	"2"	"1"	"2"	"3"	"2"	"6"	"7"	"16"	"3"	"590"	"0"	"0"	"590"	"0"
"249"	"Grand Total"	"42614"	"47498"	"29804"	"1666"	"319"	"325"	"893"	"330"	"421"	"324"	"692"	"620"	"674"	"1780"	"1762"	"4530"	"1621"	"13587
3"	"0"	"1696"	"13756
9"	"0"
"250"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"252"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
