"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"179"	"76"	"341"	"11"	"66"	"5"	"0"	"1"	"4"	"2"	"0"	"3"	"509"	"0"	"7"	"516"	"0"
"193"	"180"	"65"	"364"	"2"	"76"	"5"	"4"	"4"	"5"	"5"	"10"	"9"	"549"	"0"	"18"	"567"	"0"
"194"	"181"	"83"	"282"	"11"	"233"	"9"	"4"	"5"	"1"	"5"	"3"	"15"	"651"	"0"	"14"	"665"	"0"
"195"	"182"	"48"	"105"	"6"	"242"	"11"	"4"	"3"	"2"	"10"	"3"	"3"	"437"	"0"	"14"	"451"	"0"
"196"	"183"	"37"	"81"	"5"	"225"	"8"	"3"	"2"	"2"	"3"	"4"	"2"	"372"	"0"	"11"	"383"	"0"
"197"	"184"	"48"	"152"	"6"	"244"	"18"	"8"	"8"	"4"	"4"	"4"	"7"	"503"	"0"	"19"	"522"	"0"
"198"	"185"	"41"	"157"	"13"	"232"	"7"	"4"	"3"	"2"	"7"	"5"	"2"	"473"	"0"	"14"	"487"	"0"
"199"	"186"	"60"	"330"	"16"	"324"	"10"	"10"	"4"	"4"	"5"	"3"	"8"	"774"	"0"	"7"	"781"	"0"
"200"	"187"	"45"	"221"	"4"	"313"	"10"	"7"	"3"	"6"	"10"	"12"	"12"	"643"	"0"	"20"	"663"	"0"
"201"	"188"	"8"	"46"	"2"	"171"	"2"	"1"	"2"	"1"	"2"	"0"	"0"	"235"	"0"	"1"	"236"	"0"
"202"	"189"	"24"	"292"	"7"	"212"	"6"	"4"	"0"	"1"	"3"	"0"	"4"	"553"	"0"	"1"	"554"	"0"
"203"	"190"	"19"	"353"	"11"	"269"	"7"	"2"	"3"	"1"	"3"	"5"	"7"	"680"	"0"	"5"	"685"	"0"
"204"	"191"	"89"	"456"	"15"	"109"	"11"	"9"	"2"	"4"	"5"	"7"	"10"	"717"	"0"	"13"	"730"	"0"
"205"	"192"	"76"	"566"	"9"	"57"	"8"	"5"	"1"	"2"	"2"	"1"	"5"	"732"	"0"	"5"	"737"	"0"
"206"	"193"	"24"	"212"	"2"	"37"	"0"	"7"	"0"	"0"	"0"	"0"	"2"	"284"	"0"	"2"	"286"	"0"
"207"	"194"	"16"	"303"	"2"	"49"	"5"	"13"	"0"	"1"	"1"	"0"	"6"	"396"	"0"	"6"	"402"	"0"
"208"	"195"	"30"	"224"	"12"	"70"	"11"	"8"	"3"	"1"	"1"	"2"	"7"	"369"	"0"	"6"	"375"	"0"
"209"	"196"	"16"	"471"	"7"	"53"	"3"	"1"	"1"	"3"	"4"	"6"	"9"	"574"	"0"	"10"	"584"	"0"
"210"	"197"	"19"	"314"	"8"	"67"	"9"	"1"	"1"	"4"	"5"	"8"	"24"	"460"	"0"	"23"	"483"	"0"
"211"	"198"	"26"	"173"	"12"	"320"	"14"	"8"	"5"	"7"	"13"	"11"	"13"	"602"	"0"	"17"	"619"	"0"
"212"	"199"	"97"	"473"	"19"	"90"	"7"	"1"	"3"	"5"	"5"	"6"	"5"	"711"	"0"	"28"	"739"	"0"
"213"	"200"	"42"	"356"	"25"	"175"	"5"	"4"	"0"	"4"	"7"	"8"	"9"	"635"	"0"	"6"	"641"	"0"
"214"	"201"	"21"	"214"	"4"	"106"	"4"	"2"	"3"	"1"	"4"	"5"	"5"	"369"	"0"	"8"	"377"	"0"
"215"	"202"	"14"	"110"	"3"	"459"	"4"	"3"	"3"	"4"	"2"	"8"	"2"	"612"	"0"	"3"	"615"	"0"
"216"	"203"	"9"	"157"	"2"	"289"	"6"	"1"	"0"	"1"	"4"	"0"	"3"	"472"	"0"	"2"	"474"	"0"
"217"	"204"	"6"	"351"	"5"	"76"	"3"	"2"	"0"	"0"	"0"	"2"	"6"	"451"	"0"	"7"	"458"	"0"
"218"	"205"	"39"	"285"	"6"	"208"	"4"	"0"	"3"	"0"	"3"	"5"	"8"	"561"	"0"	"9"	"570"	"0"
"219"	"206"	"15"	"278"	"4"	"345"	"2"	"1"	"2"	"1"	"1"	"2"	"1"	"652"	"0"	"2"	"654"	"0"
"220"	"207"	"143"	"301"	"10"	"214"	"19"	"3"	"3"	"3"	"8"	"6"	"11"	"721"	"0"	"29"	"750"	"0"
"221"	"208"	"49"	"168"	"9"	"280"	"8"	"2"	"3"	"4"	"8"	"3"	"6"	"540"	"0"	"21"	"561"	"0"
"222"	"209"	"106"	"396"	"7"	"151"	"9"	"6"	"2"	"1"	"1"	"6"	"11"	"696"	"0"	"8"	"704"	"0"
"223"	"210"	"55"	"414"	"8"	"236"	"3"	"0"	"1"	"0"	"1"	"2"	"3"	"723"	"0"	"3"	"726"	"0"
"224"	"211"	"21"	"159"	"9"	"55"	"8"	"6"	"2"	"0"	"3"	"2"	"3"	"268"	"0"	"4"	"272"	"0"
"225"	"212"	"18"	"153"	"4"	"258"	"5"	"2"	"1"	"3"	"6"	"5"	"1"	"456"	"0"	"7"	"463"	"0"
"226"	"213"	"14"	"239"	"7"	"89"	"7"	"6"	"3"	"1"	"6"	"6"	"3"	"381"	"0"	"13"	"394"	"0"
"227"	"213A"	"29"	"231"	"5"	"64"	"4"	"0"	"0"	"3"	"8"	"1"	"8"	"353"	"0"	"8"	"361"	"0"
"228"	"214"	"34"	"331"	"18"	"331"	"18"	"5"	"6"	"1"	"5"	"7"	"6"	"762"	"0"	"12"	"774"	"0"
"229"	"215"	"27"	"395"	"9"	"150"	"9"	"3"	"1"	"2"	"2"	"7"	"7"	"612"	"0"	"26"	"638"	"0"
"230"	"216"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"3"	"0"
"231"	"217"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"0"
"232"	"218"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"233"	"219"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"
"234"	"220"	"14"	"90"	"2"	"27"	"5"	"3"	"2"	"1"	"0"	"0"	"1"	"145"	"0"	"1"	"146"	"0"
"235"	"221"	"40"	"153"	"11"	"126"	"5"	"4"	"0"	"3"	"9"	"11"	"7"	"369"	"0"	"7"	"376"	"0"
"236"	"222"	"54"	"310"	"11"	"63"	"11"	"4"	"2"	"4"	"1"	"6"	"7"	"473"	"0"	"4"	"477"	"0"
"237"	"223"	"125"	"170"	"6"	"80"	"12"	"4"	"1"	"7"	"4"	"4"	"7"	"420"	"0"	"12"	"432"	"0"
"238"	"224"	"106"	"173"	"10"	"144"	"16"	"4"	"7"	"1"	"4"	"4"	"7"	"476"	"0"	"8"	"484"	"0"
"239"	"225"	"95"	"208"	"5"	"20"	"6"	"1"	"0"	"0"	"2"	"3"	"8"	"348"	"0"	"7"	"355"	"0"
"240"	"226"	"106"	"232"	"18"	"224"	"23"	"9"	"5"	"3"	"8"	"10"	"20"	"658"	"0"	"37"	"695"	"0"
"241"	"227"	"14"	"323"	"14"	"233"	"11"	"2"	"6"	"5"	"3"	"3"	"4"	"618"	"0"	"14"	"632"	"0"
"242"	"228"	"40"	"197"	"13"	"264"	"7"	"3"	"3"	"6"	"9"	"12"	"14"	"568"	"0"	"24"	"592"	"0"
"243"	"229"	"37"	"263"	"9"	"342"	"4"	"3"	"3"	"3"	"7"	"2"	"2"	"675"	"0"	"3"	"678"	"0"
"244"	"230"	"15"	"126"	"6"	"311"	"8"	"5"	"5"	"6"	"8"	"11"	"13"	"514"	"0"	"30"	"544"	"0"
"245"	"231"	"22"	"353"	"25"	"257"	"23"	"7"	"4"	"11"	"17"	"12"	"19"	"750"	"0"	"27"	"777"	"0"
"246"	"232"	"31"	"208"	"4"	"188"	"2"	"3"	"4"	"2"	"2"	"5"	"4"	"453"	"0"	"12"	"465"	"0"
"247"	"233"	"130"	"241"	"7"	"60"	"5"	"2"	"1"	"0"	"5"	"4"	"9"	"464"	"0"	"20"	"484"	"0"
"248"	"234"	"23"	"411"	"8"	"32"	"4"	"3"	"1"	"2"	"2"	"3"	"4"	"493"	"0"	"3"	"496"	"0"
"249"	"235"	"47"	"165"	"20"	"267"	"8"	"7"	"1"	"2"	"2"	"5"	"1"	"525"	"0"	"4"	"529"	"0"
"250"	"235A"	"9"	"160"	"7"	"117"	"8"	"1"	"3"	"1"	"2"	"3"	"4"	"315"	"0"	"8"	"323"	"0"
"251"	"236"	"32"	"430"	"18"	"139"	"7"	"5"	"3"	"2"	"2"	"13"	"16"	"667"	"0"	"19"	"686"	"0"
"252"	"237"	"77"	"407"	"7"	"67"	"5"	"1"	"1"	"0"	"1"	"1"	"3"	"570"	"0"	"1"	"571"	"0"
"253"	"238"	"181"	"123"	"27"	"114"	"22"	"5"	"5"	"3"	"5"	"5"	"3"	"493"	"0"	"12"	"505"	"0"
"254"	"239"	"73"	"138"	"3"	"55"	"10"	"2"	"0"	"0"	"2"	"1"	"7"	"291"	"0"	"6"	"297"	"0"
"255"	"240"	"50"	"323"	"19"	"320"	"16"	"11"	"4"	"7"	"13"	"14"	"9"	"786"	"0"	"27"	"813"	"0"
"256"	"241"	"47"	"306"	"13"	"188"	"15"	"6"	"3"	"4"	"10"	"5"	"8"	"605"	"0"	"3"	"608"	"0"
"257"	"242"	"71"	"276"	"8"	"222"	"8"	"2"	"6"	"3"	"4"	"6"	"22"	"628"	"0"	"23"	"651"	"0"
"258"	"243"	"74"	"275"	"9"	"142"	"17"	"6"	"5"	"9"	"7"	"20"	"22"	"586"	"0"	"24"	"610"	"0"
"259"	"244"	"76"	"173"	"7"	"137"	"7"	"2"	"3"	"1"	"3"	"5"	"9"	"423"	"0"	"16"	"439"	"0"
"260"	"245"	"63"	"183"	"9"	"130"	"10"	"5"	"2"	"4"	"2"	"2"	"10"	"420"	"0"	"10"	"430"	"0"
"261"	"245A"	"21"	"109"	"0"	"32"	"4"	"1"	"0"	"1"	"1"	"4"	"2"	"175"	"0"	"4"	"179"	"0"
"262"	"246"	"9"	"166"	"1"	"23"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"206"	"0"	"5"	"211"	"0"
"263"	"247"	"110"	"260"	"7"	"57"	"3"	"2"	"1"	"0"	"2"	"2"	"2"	"446"	"0"	"7"	"453"	"0"
"264"	"248"	"44"	"62"	"6"	"73"	"8"	"4"	"5"	"0"	"4"	"5"	"1"	"212"	"0"	"0"	"212"	"0"
"265"	"249"	"8"	"257"	"9"	"21"	"1"	"3"	"0"	"1"	"1"	"3"	"5"	"309"	"0"	"7"	"316"	"0"
"266"	"250"	"26"	"173"	"11"	"122"	"2"	"1"	"4"	"1"	"4"	"7"	"7"	"358"	"0"	"18"	"376"	"0"
"267"	"251"	"42"	"165"	"9"	"200"	"11"	"4"	"1"	"2"	"5"	"6"	"13"	"458"	"0"	"16"	"474"	"0"
"268"	"252"	"101"	"138"	"12"	"335"	"18"	"9"	"2"	"4"	"8"	"7"	"8"	"642"	"0"	"19"	"661"	"0"
"269"	"253"	"55"	"126"	"10"	"214"	"14"	"4"	"1"	"7"	"9"	"2"	"5"	"447"	"0"	"24"	"471"	"0"
"270"	"253A"	"40"	"107"	"5"	"115"	"5"	"2"	"2"	"1"	"5"	"6"	"3"	"291"	"0"	"4"	"295"	"0"
"271"	"254"	"29"	"234"	"5"	"54"	"6"	"2"	"1"	"3"	"3"	"5"	"9"	"351"	"0"	"5"	"356"	"0"
"272"	"255"	"95"	"295"	"12"	"71"	"17"	"2"	"2"	"2"	"5"	"4"	"6"	"511"	"0"	"19"	"530"	"0"
"273"	"256"	"19"	"220"	"10"	"193"	"10"	"3"	"1"	"3"	"1"	"3"	"5"	"468"	"0"	"4"	"472"	"0"
"274"	"257"	"21"	"264"	"4"	"208"	"7"	"0"	"2"	"4"	"5"	"6"	"9"	"530"	"0"	"28"	"558"	"0"
"275"	"258"	"18"	"295"	"13"	"124"	"2"	"2"	"1"	"4"	"2"	"5"	"6"	"472"	"0"	"9"	"481"	"0"
"276"	"259"	"26"	"211"	"6"	"167"	"7"	"6"	"3"	"3"	"4"	"7"	"3"	"443"	"0"	"10"	"453"	"0"
"277"	"260"	"13"	"124"	"2"	"147"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"290"	"0"	"1"	"291"	"0"
"278"	"261"	"16"	"381"	"9"	"89"	"3"	"1"	"1"	"2"	"0"	"1"	"7"	"510"	"0"	"8"	"518"	"0"
"279"	"262"	"103"	"412"	"10"	"77"	"4"	"2"	"3"	"5"	"4"	"6"	"14"	"640"	"0"	"27"	"667"	"0"
"280"	"263"	"25"	"153"	"11"	"250"	"17"	"4"	"2"	"2"	"9"	"3"	"5"	"481"	"0"	"14"	"495"	"0"
"281"	"264"	"34"	"196"	"7"	"97"	"4"	"3"	"1"	"0"	"2"	"1"	"8"	"353"	"0"	"23"	"376"	"0"
"282"	"265"	"12"	"174"	"4"	"88"	"6"	"2"	"0"	"1"	"0"	"2"	"6"	"295"	"0"	"5"	"300"	"0"
"283"	"266"	"74"	"433"	"15"	"75"	"7"	"1"	"6"	"4"	"4"	"8"	"6"	"633"	"0"	"15"	"648"	"0"
"284"	"267"	"24"	"254"	"11"	"331"	"3"	"3"	"2"	"1"	"7"	"3"	"9"	"648"	"0"	"29"	"677"	"0"
"285"	"268"	"18"	"245"	"4"	"134"	"4"	"2"	"1"	"3"	"3"	"3"	"0"	"417"	"0"	"3"	"420"	"0"
"286"	"269"	"24"	"401"	"11"	"147"	"10"	"8"	"3"	"7"	"6"	"7"	"12"	"636"	"0"	"25"	"661"	"0"
"287"	"Grand Total"	"10150"	"59738"	"3075"	"48423"	"1864"	"961"	"540"	"627"	"893"	"1027"	"1328"	"128626"	"0"	"2676"	"131302"	"0"
"288"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
