"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"170"	"5"	"210"	"186"	"21"	"4"	"1"	"2"	"1"	"8"	"11"	"7"	"456"	"0"	"15"	"471"	"0"
"193"	"171"	"5"	"411"	"123"	"13"	"4"	"0"	"2"	"0"	"6"	"1"	"3"	"568"	"0"	"14"	"582"	"0"
"194"	"172"	"3"	"63"	"384"	"10"	"1"	"1"	"2"	"1"	"2"	"7"	"3"	"477"	"0"	"1"	"478"	"0"
"195"	"172A"	"17"	"153"	"294"	"8"	"0"	"4"	"0"	"2"	"2"	"11"	"7"	"498"	"0"	"6"	"504"	"0"
"196"	"173"	"1"	"88"	"505"	"18"	"2"	"3"	"3"	"0"	"8"	"17"	"4"	"649"	"0"	"6"	"655"	"0"
"197"	"174"	"8"	"82"	"236"	"29"	"4"	"2"	"3"	"3"	"4"	"13"	"3"	"387"	"0"	"5"	"392"	"0"
"198"	"175"	"12"	"138"	"180"	"75"	"7"	"7"	"8"	"3"	"4"	"12"	"2"	"448"	"0"	"6"	"454"	"0"
"199"	"176"	"3"	"219"	"194"	"46"	"7"	"1"	"2"	"2"	"2"	"11"	"4"	"491"	"0"	"8"	"499"	"0"
"200"	"177"	"7"	"279"	"102"	"17"	"4"	"3"	"3"	"2"	"3"	"3"	"8"	"431"	"0"	"5"	"436"	"0"
"201"	"178"	"7"	"100"	"389"	"18"	"7"	"3"	"3"	"1"	"3"	"9"	"5"	"545"	"0"	"17"	"562"	"0"
"202"	"179"	"14"	"286"	"451"	"22"	"5"	"0"	"5"	"5"	"7"	"14"	"6"	"815"	"0"	"17"	"832"	"0"
"203"	"180"	"20"	"484"	"121"	"56"	"7"	"5"	"3"	"3"	"16"	"12"	"13"	"740"	"0"	"28"	"768"	"0"
"204"	"181"	"7"	"280"	"20"	"8"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"322"	"0"	"4"	"326"	"0"
"205"	"182"	"8"	"82"	"267"	"8"	"6"	"5"	"1"	"6"	"12"	"11"	"6"	"412"	"0"	"4"	"416"	"0"
"206"	"183"	"13"	"90"	"461"	"34"	"18"	"5"	"4"	"2"	"7"	"10"	"4"	"648"	"0"	"8"	"656"	"0"
"207"	"184"	"2"	"58"	"303"	"13"	"12"	"2"	"2"	"0"	"4"	"12"	"4"	"412"	"0"	"12"	"424"	"0"
"208"	"185"	"11"	"340"	"93"	"65"	"7"	"1"	"1"	"2"	"14"	"12"	"13"	"559"	"0"	"24"	"583"	"0"
"209"	"186"	"12"	"302"	"89"	"31"	"2"	"2"	"3"	"4"	"9"	"10"	"9"	"473"	"0"	"10"	"483"	"0"
"210"	"187"	"30"	"385"	"377"	"34"	"8"	"3"	"4"	"4"	"5"	"13"	"22"	"885"	"0"	"18"	"903"	"0"
"211"	"188"	"12"	"341"	"321"	"43"	"5"	"2"	"2"	"1"	"15"	"17"	"10"	"769"	"0"	"14"	"783"	"0"
"212"	"189"	"28"	"324"	"79"	"46"	"3"	"2"	"1"	"4"	"24"	"6"	"17"	"534"	"0"	"11"	"545"	"0"
"213"	"190"	"17"	"177"	"319"	"7"	"8"	"7"	"2"	"2"	"4"	"18"	"6"	"567"	"0"	"23"	"590"	"0"
"214"	"191"	"27"	"123"	"35"	"41"	"3"	"9"	"4"	"1"	"8"	"1"	"5"	"257"	"0"	"11"	"268"	"0"
"215"	"192"	"13"	"279"	"102"	"26"	"2"	"4"	"1"	"4"	"7"	"5"	"4"	"447"	"0"	"6"	"453"	"0"
"216"	"192A"	"9"	"135"	"263"	"11"	"2"	"2"	"0"	"1"	"4"	"7"	"4"	"438"	"0"	"3"	"441"	"0"
"217"	"193"	"28"	"249"	"177"	"40"	"4"	"1"	"4"	"2"	"16"	"19"	"8"	"548"	"0"	"26"	"574"	"0"
"218"	"194"	"5"	"167"	"189"	"18"	"5"	"0"	"2"	"2"	"4"	"11"	"3"	"406"	"0"	"19"	"425"	"0"
"219"	"195"	"29"	"206"	"528"	"36"	"10"	"3"	"6"	"5"	"10"	"19"	"8"	"860"	"0"	"24"	"884"	"0"
"220"	"196"	"54"	"157"	"470"	"151"	"13"	"4"	"4"	"10"	"16"	"38"	"7"	"924"	"0"	"32"	"956"	"0"
"221"	"197"	"7"	"319"	"276"	"55"	"6"	"2"	"6"	"6"	"20"	"27"	"26"	"750"	"0"	"37"	"787"	"0"
"222"	"198"	"82"	"344"	"350"	"61"	"15"	"3"	"3"	"5"	"10"	"10"	"12"	"895"	"0"	"38"	"933"	"0"
"223"	"199"	"8"	"214"	"27"	"187"	"5"	"3"	"5"	"3"	"13"	"8"	"6"	"479"	"0"	"26"	"505"	"0"
"224"	"199A"	"8"	"97"	"142"	"170"	"9"	"1"	"4"	"0"	"7"	"10"	"5"	"453"	"0"	"13"	"466"	"0"
"225"	"200"	"8"	"106"	"211"	"112"	"6"	"3"	"3"	"1"	"7"	"10"	"3"	"470"	"0"	"9"	"479"	"0"
"226"	"201"	"12"	"138"	"34"	"412"	"6"	"5"	"1"	"2"	"6"	"8"	"9"	"633"	"0"	"25"	"658"	"0"
"227"	"202"	"5"	"102"	"230"	"106"	"5"	"2"	"2"	"1"	"9"	"4"	"8"	"474"	"0"	"7"	"481"	"0"
"228"	"203"	"1"	"57"	"687"	"15"	"2"	"0"	"2"	"1"	"2"	"6"	"4"	"777"	"0"	"6"	"783"	"0"
"229"	"204"	"12"	"149"	"231"	"223"	"3"	"3"	"3"	"2"	"4"	"9"	"8"	"647"	"0"	"24"	"671"	"0"
"230"	"205"	"3"	"141"	"116"	"48"	"4"	"0"	"0"	"1"	"5"	"5"	"3"	"326"	"0"	"0"	"326"	"0"
"231"	"206"	"10"	"278"	"340"	"95"	"8"	"9"	"7"	"1"	"16"	"23"	"10"	"797"	"0"	"28"	"825"	"0"
"232"	"207"	"12"	"71"	"46"	"299"	"7"	"2"	"10"	"4"	"12"	"11"	"8"	"482"	"0"	"20"	"502"	"0"
"233"	"208"	"6"	"153"	"381"	"285"	"7"	"2"	"6"	"5"	"13"	"18"	"9"	"885"	"0"	"15"	"900"	"0"
"234"	"209"	"5"	"390"	"75"	"96"	"4"	"2"	"3"	"3"	"6"	"6"	"5"	"595"	"0"	"8"	"603"	"0"
"235"	"210"	"10"	"180"	"435"	"10"	"5"	"0"	"4"	"0"	"7"	"13"	"7"	"671"	"0"	"29"	"700"	"0"
"236"	"211"	"1"	"18"	"589"	"4"	"0"	"0"	"1"	"1"	"0"	"3"	"0"	"617"	"0"	"0"	"617"	"0"
"237"	"212"	"4"	"60"	"381"	"31"	"4"	"0"	"0"	"2"	"2"	"8"	"6"	"498"	"0"	"12"	"510"	"0"
"238"	"213"	"14"	"264"	"141"	"20"	"9"	"3"	"5"	"6"	"11"	"15"	"13"	"501"	"0"	"24"	"525"	"0"
"239"	"214"	"3"	"26"	"522"	"12"	"3"	"0"	"1"	"0"	"0"	"20"	"0"	"587"	"0"	"10"	"597"	"0"
"240"	"215"	"3"	"61"	"368"	"20"	"4"	"0"	"1"	"0"	"5"	"8"	"3"	"473"	"0"	"9"	"482"	"0"
"241"	"216"	"4"	"13"	"394"	"28"	"3"	"0"	"0"	"1"	"1"	"6"	"2"	"452"	"0"	"4"	"456"	"0"
"242"	"217"	"17"	"83"	"492"	"31"	"11"	"8"	"6"	"4"	"10"	"41"	"7"	"710"	"0"	"38"	"748"	"0"
"243"	"218"	"13"	"267"	"222"	"38"	"13"	"1"	"7"	"9"	"9"	"15"	"16"	"610"	"0"	"25"	"635"	"0"
"244"	"219"	"4"	"90"	"469"	"15"	"2"	"0"	"0"	"3"	"6"	"18"	"6"	"613"	"0"	"19"	"632"	"0"
"245"	"220"	"25"	"92"	"304"	"47"	"3"	"3"	"2"	"1"	"4"	"11"	"5"	"497"	"0"	"21"	"518"	"0"
"246"	"221"	"5"	"533"	"46"	"8"	"2"	"1"	"1"	"0"	"1"	"0"	"2"	"599"	"0"	"3"	"602"	"0"
"247"	"222"	"14"	"469"	"95"	"164"	"12"	"5"	"6"	"12"	"17"	"7"	"20"	"821"	"0"	"57"	"878"	"0"
"248"	"223"	"11"	"229"	"87"	"360"	"9"	"7"	"7"	"4"	"13"	"22"	"16"	"765"	"0"	"36"	"801"	"0"
"249"	"224"	"5"	"118"	"237"	"22"	"1"	"2"	"2"	"0"	"4"	"5"	"3"	"399"	"0"	"16"	"415"	"0"
"250"	"225"	"8"	"267"	"169"	"12"	"4"	"1"	"0"	"0"	"2"	"5"	"9"	"477"	"0"	"16"	"493"	"0"
"251"	"226"	"8"	"46"	"468"	"9"	"7"	"0"	"1"	"1"	"7"	"13"	"5"	"565"	"0"	"14"	"579"	"0"
"252"	"227"	"7"	"376"	"221"	"26"	"6"	"4"	"3"	"2"	"7"	"20"	"5"	"677"	"0"	"8"	"685"	"0"
"253"	"228"	"2"	"122"	"208"	"30"	"5"	"4"	"4"	"1"	"3"	"8"	"9"	"396"	"0"	"20"	"416"	"0"
"254"	"229"	"7"	"476"	"167"	"43"	"5"	"2"	"0"	"2"	"3"	"3"	"9"	"717"	"0"	"14"	"731"	"0"
"255"	"230"	"11"	"380"	"312"	"41"	"7"	"1"	"4"	"2"	"5"	"13"	"6"	"782"	"0"	"11"	"793"	"0"
"256"	"231"	"4"	"321"	"102"	"13"	"1"	"1"	"0"	"1"	"1"	"2"	"1"	"447"	"0"	"3"	"450"	"0"
"257"	"232"	"2"	"223"	"247"	"7"	"4"	"0"	"1"	"1"	"2"	"3"	"4"	"494"	"0"	"7"	"501"	"0"
"258"	"233"	"3"	"212"	"450"	"11"	"4"	"0"	"0"	"0"	"4"	"5"	"2"	"691"	"0"	"5"	"696"	"0"
"259"	"234"	"14"	"814"	"85"	"4"	"0"	"1"	"0"	"0"	"1"	"5"	"2"	"926"	"0"	"9"	"935"	"0"
"260"	"235"	"58"	"253"	"249"	"37"	"6"	"3"	"3"	"5"	"11"	"32"	"11"	"668"	"0"	"13"	"681"	"0"
"261"	"236"	"13"	"98"	"493"	"36"	"11"	"6"	"5"	"3"	"3"	"17"	"9"	"694"	"0"	"34"	"728"	"0"
"262"	"237"	"11"	"265"	"256"	"13"	"1"	"0"	"1"	"0"	"3"	"3"	"3"	"556"	"0"	"6"	"562"	"0"
"263"	"238"	"18"	"194"	"262"	"114"	"5"	"4"	"3"	"1"	"7"	"13"	"10"	"631"	"0"	"16"	"647"	"0"
"264"	"239"	"2"	"17"	"706"	"14"	"7"	"2"	"0"	"0"	"1"	"13"	"3"	"765"	"0"	"15"	"780"	"0"
"265"	"Grand Total"	"3022"	"63538"	"64097"	"15297"	"1220"	"546"	"946"	"532"	"1725"	"2734"	"1761"	"155418"	"0"	"3763"	"159181"	"0"
"266"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"267"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"268"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"269"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
