"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"106"	"58"	"1"	"104"	"360"	"5"	"1"	"1"	"1"	"8"	"0"	"3"	"2"	"3"	"2"	"3"	"4"	"1"	"0"	"0"	"557"	"0"	"5"	"562"	"0"
"134"	"107"	"9"	"2"	"19"	"104"	"1"	"0"	"1"	"0"	"5"	"0"	"0"	"1"	"0"	"2"	"2"	"2"	"0"	"0"	"0"	"148"	"0"	"2"	"150"	"0"
"135"	"108"	"48"	"12"	"104"	"184"	"2"	"1"	"4"	"0"	"8"	"0"	"2"	"3"	"1"	"2"	"1"	"5"	"7"	"2"	"4"	"390"	"0"	"3"	"393"	"0"
"136"	"109"	"20"	"0"	"34"	"202"	"1"	"0"	"0"	"1"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"267"	"0"	"2"	"269"	"0"
"137"	"110"	"47"	"0"	"94"	"383"	"1"	"1"	"0"	"0"	"12"	"0"	"2"	"2"	"1"	"0"	"1"	"2"	"0"	"0"	"1"	"547"	"0"	"3"	"550"	"0"
"138"	"111"	"84"	"4"	"65"	"253"	"7"	"0"	"0"	"3"	"15"	"1"	"3"	"4"	"1"	"2"	"4"	"4"	"4"	"4"	"8"	"466"	"0"	"7"	"473"	"0"
"139"	"111A"	"51"	"3"	"66"	"203"	"1"	"0"	"0"	"0"	"9"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"2"	"2"	"343"	"0"	"3"	"346"	"0"
"140"	"112"	"37"	"2"	"218"	"403"	"0"	"0"	"3"	"0"	"9"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"2"	"0"	"0"	"680"	"0"	"6"	"686"	"0"
"141"	"113"	"39"	"0"	"62"	"220"	"1"	"0"	"1"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"3"	"336"	"0"	"7"	"343"	"0"
"142"	"114"	"20"	"1"	"78"	"284"	"2"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"2"	"0"	"1"	"398"	"0"	"2"	"400"	"0"
"143"	"115"	"53"	"2"	"69"	"360"	"2"	"0"	"1"	"0"	"15"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"509"	"0"	"4"	"513"	"0"
"144"	"116"	"32"	"1"	"86"	"368"	"6"	"0"	"0"	"1"	"15"	"0"	"2"	"0"	"0"	"2"	"1"	"7"	"6"	"1"	"2"	"530"	"0"	"4"	"534"	"0"
"145"	"117"	"26"	"1"	"72"	"251"	"3"	"0"	"1"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"366"	"0"	"2"	"368"	"0"
"146"	"118"	"67"	"5"	"42"	"319"	"2"	"0"	"0"	"0"	"10"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"452"	"0"	"5"	"457"	"0"
"147"	"119"	"94"	"0"	"40"	"405"	"3"	"1"	"0"	"1"	"8"	"2"	"0"	"1"	"1"	"1"	"0"	"9"	"3"	"0"	"1"	"570"	"0"	"2"	"572"	"0"
"148"	"120"	"78"	"1"	"44"	"437"	"3"	"0"	"1"	"0"	"6"	"0"	"1"	"2"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"577"	"0"	"2"	"579"	"0"
"149"	"121"	"100"	"5"	"59"	"349"	"3"	"0"	"1"	"0"	"22"	"3"	"2"	"2"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"551"	"0"	"5"	"556"	"0"
"150"	"122"	"113"	"4"	"188"	"388"	"8"	"4"	"3"	"5"	"19"	"3"	"6"	"4"	"4"	"5"	"4"	"3"	"7"	"4"	"6"	"778"	"0"	"9"	"787"	"0"
"151"	"123"	"95"	"0"	"85"	"239"	"1"	"1"	"3"	"1"	"11"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"440"	"0"	"4"	"444"	"0"
"152"	"124"	"126"	"1"	"111"	"281"	"4"	"1"	"0"	"0"	"18"	"0"	"4"	"1"	"0"	"3"	"3"	"6"	"0"	"0"	"1"	"560"	"0"	"0"	"560"	"0"
"153"	"125"	"72"	"2"	"130"	"508"	"5"	"3"	"0"	"1"	"9"	"1"	"1"	"0"	"0"	"3"	"2"	"9"	"2"	"1"	"1"	"750"	"0"	"1"	"751"	"0"
"154"	"126"	"55"	"2"	"62"	"328"	"2"	"1"	"1"	"1"	"8"	"1"	"2"	"1"	"1"	"1"	"0"	"3"	"4"	"6"	"3"	"482"	"0"	"3"	"485"	"0"
"155"	"127"	"48"	"4"	"124"	"239"	"0"	"1"	"1"	"2"	"12"	"0"	"2"	"0"	"1"	"2"	"4"	"2"	"1"	"0"	"0"	"443"	"0"	"0"	"443"	"0"
"156"	"128"	"72"	"3"	"101"	"210"	"3"	"1"	"0"	"0"	"7"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"403"	"0"	"0"	"403"	"0"
"157"	"129"	"113"	"1"	"42"	"229"	"2"	"1"	"0"	"1"	"4"	"1"	"2"	"2"	"4"	"0"	"3"	"5"	"6"	"1"	"1"	"418"	"0"	"5"	"423"	"0"
"158"	"130"	"181"	"3"	"25"	"183"	"3"	"1"	"1"	"0"	"4"	"0"	"1"	"0"	"0"	"3"	"0"	"7"	"8"	"0"	"4"	"424"	"0"	"8"	"432"	"0"
"159"	"130A"	"200"	"6"	"44"	"218"	"8"	"1"	"2"	"3"	"7"	"2"	"5"	"1"	"2"	"4"	"5"	"9"	"0"	"1"	"4"	"522"	"0"	"4"	"526"	"0"
"160"	"131"	"107"	"1"	"55"	"349"	"4"	"1"	"1"	"2"	"5"	"4"	"3"	"1"	"3"	"2"	"1"	"2"	"3"	"0"	"0"	"544"	"0"	"0"	"544"	"0"
"161"	"132"	"26"	"2"	"59"	"192"	"2"	"2"	"0"	"1"	"2"	"0"	"0"	"2"	"1"	"0"	"3"	"6"	"0"	"0"	"0"	"298"	"0"	"0"	"298"	"0"
"162"	"133"	"37"	"3"	"77"	"410"	"9"	"1"	"1"	"0"	"12"	"0"	"3"	"0"	"3"	"5"	"3"	"6"	"0"	"0"	"0"	"570"	"0"	"2"	"572"	"0"
"163"	"134"	"43"	"11"	"85"	"419"	"4"	"0"	"4"	"0"	"13"	"0"	"2"	"0"	"2"	"2"	"3"	"4"	"1"	"2"	"2"	"597"	"0"	"15"	"612"	"0"
"164"	"135"	"27"	"4"	"68"	"340"	"5"	"4"	"1"	"3"	"8"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"464"	"0"	"2"	"466"	"0"
"165"	"136"	"14"	"1"	"31"	"159"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"0"	"4"	"212"	"0"
"166"	"137"	"263"	"0"	"25"	"280"	"5"	"1"	"0"	"0"	"11"	"0"	"2"	"0"	"1"	"1"	"2"	"2"	"6"	"1"	"0"	"600"	"0"	"3"	"603"	"0"
"167"	"138"	"439"	"3"	"28"	"115"	"3"	"1"	"15"	"0"	"11"	"3"	"3"	"2"	"2"	"2"	"2"	"16"	"5"	"1"	"1"	"652"	"0"	"2"	"654"	"0"
"168"	"139"	"259"	"0"	"21"	"113"	"0"	"1"	"0"	"2"	"17"	"0"	"3"	"1"	"1"	"3"	"1"	"4"	"2"	"0"	"1"	"429"	"0"	"1"	"430"	"0"
"169"	"139A"	"258"	"1"	"14"	"19"	"1"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"307"	"0"	"0"	"307"	"0"
"170"	"140"	"468"	"1"	"20"	"57"	"3"	"0"	"1"	"1"	"17"	"1"	"3"	"1"	"4"	"2"	"2"	"6"	"3"	"0"	"0"	"590"	"0"	"1"	"591"	"0"
"171"	"141"	"483"	"3"	"34"	"148"	"0"	"0"	"1"	"3"	"24"	"2"	"1"	"2"	"0"	"1"	"0"	"5"	"8"	"0"	"0"	"715"	"0"	"3"	"718"	"0"
"172"	"142"	"1"	"0"	"1"	"7"	"2"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"1"	"16"	"0"
"173"	"143"	"3"	"1"	"0"	"10"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16"	"0"	"0"	"16"	"0"
"174"	"143A"	"3"	"0"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"0"	"1"	"13"	"0"
"175"	"144"	"64"	"2"	"76"	"230"	"4"	"0"	"0"	"1"	"15"	"0"	"1"	"2"	"1"	"1"	"1"	"1"	"4"	"1"	"4"	"408"	"0"	"16"	"424"	"0"
"176"	"145"	"141"	"3"	"56"	"232"	"2"	"0"	"1"	"0"	"14"	"0"	"1"	"0"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"456"	"0"	"3"	"459"	"0"
"177"	"146"	"212"	"1"	"58"	"158"	"0"	"0"	"0"	"0"	"14"	"0"	"1"	"0"	"0"	"2"	"1"	"5"	"2"	"0"	"0"	"454"	"0"	"2"	"456"	"0"
"178"	"147"	"292"	"4"	"79"	"294"	"4"	"2"	"1"	"0"	"25"	"1"	"2"	"0"	"1"	"0"	"0"	"3"	"3"	"0"	"6"	"717"	"0"	"3"	"720"	"0"
"179"	"148"	"205"	"0"	"51"	"279"	"1"	"1"	"1"	"2"	"19"	"1"	"2"	"1"	"1"	"0"	"1"	"1"	"8"	"1"	"1"	"576"	"0"	"8"	"584"	"0"
"180"	"149"	"161"	"2"	"66"	"155"	"3"	"2"	"0"	"0"	"15"	"3"	"0"	"4"	"1"	"1"	"1"	"2"	"2"	"1"	"0"	"419"	"0"	"0"	"419"	"0"
"181"	"150"	"178"	"5"	"66"	"310"	"6"	"0"	"1"	"2"	"6"	"1"	"0"	"0"	"2"	"2"	"1"	"4"	"0"	"0"	"0"	"584"	"0"	"0"	"584"	"0"
"182"	"151"	"143"	"2"	"54"	"280"	"3"	"0"	"2"	"0"	"18"	"0"	"0"	"0"	"3"	"1"	"2"	"5"	"2"	"0"	"0"	"515"	"0"	"3"	"518"	"0"
"183"	"152"	"132"	"1"	"144"	"440"	"4"	"4"	"5"	"3"	"6"	"2"	"4"	"3"	"0"	"1"	"2"	"4"	"2"	"0"	"2"	"759"	"0"	"9"	"768"	"0"
"184"	"153"	"86"	"4"	"89"	"313"	"6"	"0"	"3"	"1"	"12"	"0"	"0"	"1"	"2"	"1"	"1"	"3"	"0"	"1"	"2"	"525"	"0"	"2"	"527"	"0"
"185"	"154"	"126"	"2"	"95"	"502"	"10"	"3"	"2"	"1"	"16"	"0"	"4"	"2"	"3"	"1"	"2"	"6"	"3"	"1"	"1"	"780"	"0"	"3"	"783"	"0"
"186"	"155"	"120"	"8"	"91"	"203"	"3"	"0"	"1"	"1"	"8"	"2"	"1"	"3"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"445"	"0"	"2"	"447"	"0"
"187"	"156"	"133"	"6"	"60"	"130"	"0"	"0"	"1"	"0"	"10"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"348"	"0"	"1"	"349"	"0"
"188"	"157"	"370"	"1"	"0"	"8"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"386"	"0"	"0"	"386"	"0"
"189"	"158"	"374"	"1"	"1"	"14"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"5"	"7"	"0"	"2"	"411"	"0"	"0"	"411"	"0"
"190"	"159"	"644"	"11"	"3"	"20"	"1"	"1"	"0"	"3"	"3"	"0"	"3"	"0"	"0"	"2"	"1"	"15"	"5"	"1"	"0"	"713"	"0"	"1"	"714"	"0"
"191"	"160"	"199"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"0"	"0"	"207"	"0"
"192"	"161"	"284"	"7"	"5"	"50"	"3"	"3"	"1"	"4"	"0"	"4"	"2"	"1"	"1"	"2"	"1"	"10"	"18"	"0"	"0"	"396"	"0"	"3"	"399"	"0"
"193"	"162"	"325"	"7"	"1"	"21"	"3"	"1"	"0"	"0"	"4"	"0"	"6"	"1"	"1"	"1"	"5"	"13"	"24"	"2"	"3"	"418"	"0"	"3"	"421"	"0"
"194"	"163"	"96"	"3"	"40"	"191"	"7"	"2"	"4"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"349"	"0"	"0"	"349"	"0"
"195"	"164"	"175"	"3"	"100"	"408"	"5"	"1"	"2"	"3"	"21"	"2"	"2"	"2"	"1"	"1"	"3"	"7"	"3"	"0"	"0"	"739"	"0"	"0"	"739"	"0"
"196"	"165"	"127"	"15"	"80"	"356"	"0"	"0"	"3"	"2"	"17"	"0"	"3"	"1"	"1"	"2"	"1"	"6"	"2"	"0"	"0"	"616"	"0"	"8"	"624"	"0"
"197"	"166"	"177"	"11"	"89"	"389"	"3"	"0"	"1"	"3"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"4"	"0"	"1"	"693"	"0"	"5"	"698"	"0"
"198"	"167"	"84"	"3"	"73"	"253"	"2"	"0"	"0"	"2"	"11"	"0"	"0"	"1"	"3"	"0"	"0"	"3"	"2"	"1"	"2"	"440"	"0"	"5"	"445"	"0"
"199"	"168"	"55"	"5"	"40"	"184"	"2"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"291"	"0"	"3"	"294"	"0"
"200"	"169"	"161"	"5"	"102"	"265"	"3"	"1"	"3"	"2"	"20"	"2"	"1"	"2"	"5"	"3"	"0"	"6"	"6"	"0"	"0"	"587"	"0"	"5"	"592"	"0"
"201"	"170"	"244"	"1"	"96"	"200"	"7"	"2"	"1"	"1"	"9"	"0"	"1"	"1"	"0"	"1"	"1"	"6"	"5"	"1"	"2"	"579"	"0"	"2"	"581"	"0"
"202"	"171"	"215"	"5"	"53"	"322"	"4"	"1"	"3"	"2"	"21"	"3"	"1"	"3"	"2"	"1"	"0"	"10"	"7"	"0"	"3"	"656"	"0"	"5"	"661"	"0"
"203"	"172"	"160"	"8"	"94"	"387"	"5"	"1"	"0"	"0"	"14"	"0"	"1"	"0"	"0"	"0"	"2"	"5"	"2"	"0"	"2"	"681"	"0"	"6"	"687"	"0"
"204"	"173"	"47"	"0"	"45"	"350"	"0"	"1"	"0"	"0"	"48"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"492"	"0"	"1"	"493"	"0"
"205"	"174"	"40"	"0"	"37"	"243"	"1"	"0"	"1"	"0"	"13"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"339"	"0"	"1"	"340"	"0"
"206"	"174A"	"50"	"1"	"42"	"223"	"1"	"0"	"0"	"2"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"331"	"0"	"4"	"335"	"0"
"207"	"175"	"60"	"0"	"53"	"373"	"0"	"0"	"0"	"1"	"25"	"0"	"0"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"517"	"0"	"4"	"521"	"0"
"208"	"176"	"37"	"4"	"29"	"240"	"6"	"3"	"4"	"4"	"26"	"3"	"4"	"3"	"3"	"4"	"4"	"4"	"3"	"3"	"3"	"387"	"0"	"4"	"391"	"0"
"209"	"177"	"13"	"0"	"15"	"100"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"138"	"0"	"0"	"138"	"0"
"210"	"178"	"24"	"0"	"31"	"161"	"1"	"0"	"0"	"1"	"13"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"0"	"6"	"238"	"0"
"211"	"179"	"98"	"0"	"61"	"369"	"0"	"0"	"0"	"2"	"49"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"581"	"0"	"6"	"587"	"0"
"212"	"180"	"140"	"6"	"32"	"205"	"2"	"1"	"0"	"0"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"402"	"0"	"3"	"405"	"0"
"213"	"180A"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"214"	"181"	"208"	"3"	"14"	"257"	"7"	"1"	"0"	"0"	"13"	"0"	"3"	"0"	"0"	"2"	"1"	"13"	"3"	"0"	"0"	"525"	"0"	"4"	"529"	"0"
"215"	"182"	"156"	"0"	"38"	"246"	"1"	"0"	"1"	"1"	"11"	"1"	"1"	"0"	"0"	"1"	"3"	"6"	"6"	"2"	"1"	"475"	"0"	"1"	"476"	"0"
"216"	"183"	"87"	"1"	"54"	"345"	"4"	"0"	"2"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"2"	"510"	"0"	"5"	"515"	"0"
"217"	"184"	"66"	"2"	"50"	"350"	"2"	"1"	"1"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"3"	"1"	"487"	"0"	"3"	"490"	"0"
"218"	"185"	"30"	"2"	"53"	"293"	"6"	"0"	"0"	"0"	"9"	"0"	"1"	"1"	"2"	"0"	"1"	"6"	"2"	"0"	"0"	"406"	"0"	"4"	"410"	"0"
"219"	"186"	"161"	"1"	"91"	"209"	"2"	"0"	"0"	"1"	"18"	"0"	"0"	"0"	"3"	"0"	"1"	"3"	"13"	"0"	"9"	"512"	"0"	"19"	"531"	"0"
"220"	"187"	"150"	"0"	"71"	"231"	"1"	"1"	"0"	"0"	"7"	"1"	"0"	"2"	"1"	"2"	"2"	"6"	"0"	"0"	"0"	"475"	"0"	"2"	"477"	"0"
"221"	"188"	"147"	"3"	"58"	"192"	"2"	"1"	"2"	"0"	"10"	"0"	"1"	"1"	"1"	"0"	"0"	"5"	"2"	"0"	"0"	"425"	"0"	"3"	"428"	"0"
"222"	"189"	"188"	"2"	"69"	"132"	"2"	"0"	"1"	"0"	"8"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"406"	"0"	"2"	"408"	"0"
"223"	"190"	"149"	"1"	"73"	"296"	"0"	"2"	"2"	"0"	"14"	"1"	"2"	"2"	"0"	"1"	"3"	"3"	"4"	"1"	"1"	"555"	"0"	"2"	"557"	"0"
"224"	"191"	"144"	"3"	"82"	"358"	"7"	"0"	"1"	"0"	"15"	"0"	"4"	"3"	"0"	"2"	"4"	"8"	"3"	"0"	"1"	"635"	"0"	"2"	"637"	"0"
"225"	"192"	"130"	"1"	"92"	"298"	"3"	"0"	"0"	"0"	"8"	"1"	"2"	"1"	"1"	"0"	"0"	"4"	"1"	"1"	"0"	"543"	"0"	"4"	"547"	"0"
"226"	"193"	"85"	"0"	"98"	"263"	"1"	"0"	"0"	"0"	"20"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"472"	"0"	"6"	"478"	"0"
"227"	"194"	"99"	"2"	"36"	"204"	"0"	"0"	"0"	"0"	"31"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"376"	"0"	"2"	"378"	"0"
"228"	"195"	"101"	"0"	"14"	"113"	"1"	"0"	"0"	"0"	"30"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"262"	"0"	"0"	"262"	"0"
"229"	"196"	"186"	"4"	"46"	"263"	"6"	"0"	"0"	"1"	"25"	"2"	"1"	"0"	"1"	"0"	"2"	"4"	"0"	"0"	"0"	"541"	"0"	"3"	"544"	"0"
"230"	"197"	"81"	"0"	"26"	"136"	"2"	"0"	"0"	"0"	"17"	"1"	"1"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"269"	"0"	"2"	"271"	"0"
"231"	"198"	"33"	"1"	"51"	"282"	"4"	"2"	"3"	"3"	"16"	"3"	"3"	"3"	"2"	"2"	"3"	"3"	"2"	"2"	"2"	"420"	"0"	"4"	"424"	"0"
"232"	"199"	"13"	"0"	"39"	"342"	"1"	"0"	"0"	"0"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"419"	"0"	"2"	"421"	"0"
"233"	"200"	"26"	"0"	"24"	"202"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"261"	"0"	"0"	"261"	"0"
"234"	"201"	"12"	"0"	"12"	"183"	"0"	"1"	"2"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"223"	"0"	"1"	"224"	"0"
"235"	"202"	"28"	"0"	"33"	"315"	"1"	"1"	"4"	"0"	"7"	"0"	"0"	"2"	"2"	"0"	"1"	"2"	"1"	"0"	"0"	"397"	"0"	"2"	"399"	"0"
"236"	"203"	"24"	"0"	"30"	"264"	"2"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"324"	"0"	"2"	"326"	"0"
"237"	"204"	"34"	"1"	"50"	"241"	"2"	"0"	"0"	"0"	"6"	"1"	"1"	"1"	"1"	"0"	"2"	"5"	"2"	"1"	"0"	"348"	"0"	"0"	"348"	"0"
"238"	"205"	"66"	"1"	"112"	"293"	"2"	"2"	"0"	"0"	"9"	"0"	"1"	"0"	"3"	"0"	"2"	"6"	"0"	"0"	"0"	"497"	"0"	"6"	"503"	"0"
"239"	"206"	"53"	"3"	"98"	"349"	"0"	"0"	"3"	"0"	"10"	"0"	"1"	"2"	"0"	"0"	"0"	"7"	"1"	"0"	"2"	"529"	"0"	"2"	"531"	"0"
"240"	"207"	"29"	"1"	"74"	"300"	"2"	"1"	"0"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"418"	"0"	"4"	"422"	"0"
"241"	"208"	"40"	"1"	"43"	"197"	"3"	"0"	"2"	"0"	"7"	"1"	"0"	"2"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"300"	"0"	"2"	"302"	"0"
"242"	"209"	"44"	"0"	"34"	"269"	"2"	"1"	"1"	"1"	"8"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"366"	"0"	"2"	"368"	"0"
"243"	"210"	"27"	"1"	"33"	"178"	"1"	"0"	"0"	"0"	"4"	"1"	"1"	"0"	"2"	"0"	"3"	"6"	"1"	"0"	"0"	"258"	"0"	"3"	"261"	"0"
"244"	"210A"	"16"	"0"	"31"	"192"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"245"	"0"	"1"	"246"	"0"
"245"	"211"	"51"	"0"	"46"	"251"	"0"	"1"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"361"	"0"	"0"	"361"	"0"
"246"	"212"	"76"	"2"	"75"	"479"	"10"	"2"	"2"	"2"	"5"	"1"	"1"	"2"	"4"	"2"	"6"	"10"	"5"	"2"	"2"	"688"	"0"	"14"	"702"	"0"
"247"	"213"	"57"	"1"	"106"	"523"	"4"	"2"	"0"	"0"	"12"	"2"	"2"	"2"	"2"	"2"	"4"	"5"	"3"	"0"	"0"	"727"	"0"	"2"	"729"	"0"
"248"	"214"	"25"	"2"	"111"	"198"	"2"	"0"	"0"	"0"	"4"	"0"	"1"	"2"	"2"	"2"	"1"	"7"	"1"	"0"	"2"	"360"	"0"	"8"	"368"	"0"
"249"	"215"	"29"	"1"	"74"	"304"	"2"	"1"	"0"	"0"	"7"	"1"	"1"	"1"	"1"	"3"	"0"	"2"	"0"	"1"	"5"	"433"	"0"	"12"	"445"	"0"
"250"	"216"	"41"	"0"	"182"	"149"	"10"	"1"	"0"	"2"	"7"	"0"	"1"	"0"	"2"	"0"	"1"	"5"	"0"	"0"	"1"	"402"	"0"	"4"	"406"	"0"
"251"	"217"	"44"	"5"	"99"	"230"	"2"	"0"	"0"	"0"	"9"	"0"	"1"	"0"	"1"	"1"	"2"	"4"	"4"	"0"	"0"	"402"	"0"	"3"	"405"	"0"
"252"	"218"	"137"	"1"	"22"	"235"	"1"	"0"	"0"	"0"	"14"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"416"	"0"	"4"	"420"	"0"
"253"	"219"	"71"	"0"	"21"	"252"	"5"	"1"	"0"	"1"	"4"	"1"	"0"	"1"	"2"	"1"	"2"	"2"	"1"	"0"	"0"	"365"	"0"	"3"	"368"	"0"
"254"	"220"	"34"	"0"	"57"	"359"	"3"	"0"	"1"	"2"	"11"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"473"	"0"	"4"	"477"	"0"
"255"	"221"	"30"	"2"	"24"	"255"	"0"	"1"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"321"	"0"	"1"	"322"	"0"
"256"	"222"	"40"	"0"	"41"	"302"	"5"	"0"	"0"	"0"	"9"	"1"	"4"	"1"	"3"	"2"	"1"	"6"	"0"	"0"	"0"	"415"	"0"	"4"	"419"	"0"
"257"	"223"	"22"	"0"	"26"	"244"	"1"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"299"	"0"	"2"	"301"	"0"
"258"	"224"	"39"	"3"	"42"	"333"	"5"	"2"	"3"	"3"	"14"	"4"	"4"	"3"	"2"	"3"	"4"	"3"	"6"	"2"	"1"	"476"	"0"	"1"	"477"	"0"
"259"	"225"	"65"	"2"	"37"	"480"	"4"	"0"	"1"	"0"	"13"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"3"	"1"	"0"	"610"	"0"	"5"	"615"	"0"
"260"	"226"	"50"	"0"	"56"	"452"	"4"	"0"	"3"	"1"	"18"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"590"	"0"	"7"	"597"	"0"
"261"	"227"	"32"	"0"	"19"	"195"	"0"	"1"	"0"	"2"	"15"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"270"	"0"	"2"	"272"	"0"
"262"	"228"	"21"	"3"	"29"	"256"	"5"	"3"	"3"	"3"	"9"	"3"	"3"	"3"	"5"	"3"	"3"	"3"	"3"	"3"	"3"	"364"	"0"	"5"	"369"	"0"
"263"	"228A"	"31"	"0"	"23"	"257"	"3"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"325"	"0"	"8"	"333"	"0"
"264"	"229"	"31"	"1"	"61"	"344"	"1"	"1"	"0"	"4"	"13"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"2"	"461"	"0"	"3"	"464"	"0"
"265"	"230"	"49"	"1"	"75"	"442"	"1"	"0"	"0"	"0"	"23"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"595"	"0"	"2"	"597"	"0"
