"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"173"	"157"	"69"	"51"	"5"	"47"	"22"	"2"	"7"	"3"	"4"	"2"	"1"	"1"	"3"	"217"	"0"	"6"	"223"	"0"
"174"	"158"	"39"	"96"	"7"	"103"	"15"	"5"	"5"	"3"	"2"	"7"	"4"	"3"	"8"	"297"	"0"	"13"	"310"	"0"
"175"	"159"	"103"	"188"	"12"	"107"	"22"	"0"	"3"	"4"	"3"	"3"	"1"	"3"	"9"	"458"	"0"	"9"	"467"	"0"
"176"	"160"	"138"	"366"	"15"	"91"	"69"	"7"	"7"	"7"	"3"	"13"	"7"	"8"	"16"	"747"	"0"	"27"	"774"	"0"
"177"	"161"	"32"	"273"	"14"	"252"	"45"	"5"	"16"	"3"	"1"	"4"	"8"	"5"	"8"	"666"	"0"	"19"	"685"	"0"
"178"	"162"	"96"	"144"	"5"	"58"	"23"	"0"	"6"	"1"	"4"	"6"	"1"	"3"	"2"	"349"	"0"	"9"	"358"	"0"
"179"	"163"	"60"	"179"	"7"	"60"	"12"	"0"	"5"	"3"	"1"	"4"	"2"	"2"	"11"	"346"	"0"	"11"	"357"	"0"
"180"	"164"	"164"	"126"	"8"	"202"	"59"	"8"	"8"	"1"	"4"	"8"	"7"	"8"	"8"	"611"	"0"	"24"	"635"	"0"
"181"	"165"	"116"	"131"	"15"	"407"	"35"	"1"	"9"	"3"	"4"	"3"	"3"	"4"	"6"	"737"	"0"	"0"	"737"	"0"
"182"	"166"	"15"	"193"	"6"	"59"	"5"	"0"	"2"	"2"	"0"	"4"	"3"	"1"	"1"	"291"	"0"	"9"	"300"	"0"
"183"	"167"	"62"	"90"	"2"	"45"	"11"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"7"	"222"	"0"	"5"	"227"	"0"
"184"	"168"	"17"	"21"	"3"	"376"	"22"	"0"	"4"	"8"	"0"	"1"	"1"	"2"	"4"	"459"	"0"	"8"	"467"	"0"
"185"	"169"	"36"	"59"	"15"	"256"	"37"	"4"	"10"	"3"	"5"	"4"	"5"	"3"	"10"	"447"	"0"	"5"	"452"	"0"
"186"	"170"	"15"	"331"	"8"	"43"	"6"	"2"	"4"	"0"	"3"	"3"	"3"	"3"	"12"	"433"	"0"	"7"	"440"	"0"
"187"	"171"	"78"	"121"	"5"	"92"	"19"	"0"	"2"	"2"	"1"	"2"	"1"	"0"	"1"	"324"	"0"	"5"	"329"	"0"
"188"	"172"	"74"	"229"	"9"	"131"	"24"	"4"	"10"	"1"	"4"	"7"	"8"	"7"	"20"	"528"	"0"	"14"	"542"	"0"
"189"	"173"	"73"	"63"	"6"	"21"	"17"	"1"	"3"	"4"	"4"	"4"	"6"	"3"	"12"	"217"	"0"	"26"	"243"	"0"
"190"	"174"	"71"	"326"	"2"	"16"	"11"	"0"	"0"	"4"	"0"	"2"	"2"	"3"	"6"	"443"	"0"	"12"	"455"	"0"
"191"	"174A"	"146"	"229"	"20"	"81"	"38"	"3"	"5"	"3"	"1"	"5"	"3"	"1"	"8"	"543"	"0"	"10"	"553"	"0"
"192"	"175"	"109"	"182"	"10"	"228"	"41"	"7"	"5"	"3"	"5"	"9"	"6"	"6"	"18"	"629"	"0"	"31"	"660"	"0"
"193"	"176"	"21"	"23"	"12"	"410"	"29"	"2"	"8"	"1"	"1"	"1"	"7"	"5"	"4"	"524"	"0"	"13"	"537"	"0"
"194"	"177"	"95"	"135"	"1"	"14"	"23"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"273"	"0"	"3"	"276"	"0"
"195"	"178"	"58"	"469"	"18"	"18"	"7"	"4"	"1"	"0"	"0"	"0"	"0"	"6"	"5"	"586"	"0"	"11"	"597"	"0"
"196"	"179"	"80"	"33"	"6"	"588"	"20"	"2"	"2"	"3"	"2"	"2"	"5"	"4"	"2"	"749"	"0"	"6"	"755"	"0"
"197"	"180"	"106"	"2"	"4"	"260"	"22"	"2"	"4"	"3"	"14"	"5"	"2"	"0"	"3"	"427"	"0"	"5"	"432"	"0"
"198"	"181"	"42"	"4"	"1"	"205"	"9"	"0"	"4"	"1"	"0"	"2"	"1"	"0"	"0"	"269"	"0"	"1"	"270"	"0"
"199"	"182"	"79"	"28"	"8"	"288"	"21"	"1"	"23"	"3"	"4"	"6"	"5"	"4"	"7"	"477"	"0"	"15"	"492"	"0"
"200"	"183"	"104"	"154"	"10"	"408"	"28"	"1"	"15"	"6"	"4"	"22"	"12"	"12"	"12"	"788"	"0"	"57"	"845"	"0"
"201"	"184"	"44"	"21"	"26"	"590"	"28"	"4"	"15"	"5"	"2"	"5"	"10"	"7"	"16"	"773"	"0"	"35"	"808"	"0"
"202"	"185"	"93"	"67"	"9"	"665"	"25"	"3"	"8"	"1"	"1"	"3"	"3"	"3"	"8"	"889"	"0"	"8"	"897"	"0"
"203"	"186"	"140"	"255"	"3"	"101"	"10"	"3"	"1"	"3"	"2"	"6"	"5"	"2"	"4"	"535"	"0"	"11"	"546"	"0"
"204"	"187"	"19"	"5"	"2"	"354"	"9"	"2"	"2"	"5"	"0"	"2"	"1"	"1"	"1"	"403"	"0"	"7"	"410"	"0"
"205"	"188"	"190"	"27"	"8"	"202"	"23"	"3"	"10"	"6"	"3"	"5"	"3"	"4"	"17"	"501"	"0"	"21"	"522"	"0"
"206"	"189"	"7"	"20"	"1"	"521"	"7"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"561"	"0"	"2"	"563"	"0"
"207"	"190"	"4"	"31"	"3"	"137"	"4"	"1"	"0"	"1"	"0"	"2"	"4"	"7"	"2"	"196"	"0"	"3"	"199"	"0"
"208"	"191"	"6"	"3"	"1"	"483"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"496"	"0"	"0"	"496"	"0"
"209"	"192"	"107"	"115"	"9"	"161"	"26"	"8"	"6"	"6"	"5"	"5"	"10"	"7"	"16"	"481"	"0"	"19"	"500"	"0"
"210"	"193"	"95"	"123"	"9"	"180"	"19"	"5"	"2"	"2"	"0"	"1"	"2"	"1"	"3"	"442"	"0"	"1"	"443"	"0"
"211"	"194"	"60"	"88"	"15"	"192"	"25"	"2"	"12"	"3"	"3"	"9"	"4"	"0"	"4"	"417"	"0"	"16"	"433"	"0"
"212"	"195"	"105"	"45"	"8"	"232"	"34"	"7"	"8"	"5"	"6"	"9"	"7"	"6"	"9"	"481"	"0"	"21"	"502"	"0"
"213"	"196"	"295"	"213"	"5"	"17"	"13"	"2"	"0"	"1"	"2"	"3"	"2"	"3"	"8"	"564"	"0"	"18"	"582"	"0"
"214"	"197"	"33"	"8"	"8"	"320"	"15"	"3"	"8"	"2"	"7"	"4"	"9"	"6"	"12"	"435"	"0"	"31"	"466"	"0"
"215"	"198"	"35"	"135"	"5"	"190"	"2"	"1"	"4"	"4"	"0"	"2"	"5"	"2"	"2"	"387"	"0"	"3"	"390"	"0"
"216"	"199"	"173"	"67"	"13"	"147"	"36"	"3"	"10"	"4"	"4"	"14"	"7"	"3"	"17"	"498"	"0"	"22"	"520"	"0"
"217"	"200"	"9"	"126"	"6"	"99"	"11"	"2"	"7"	"2"	"0"	"5"	"4"	"6"	"11"	"288"	"0"	"7"	"295"	"0"
"218"	"201"	"83"	"5"	"8"	"192"	"24"	"1"	"4"	"4"	"3"	"6"	"4"	"4"	"11"	"349"	"0"	"15"	"364"	"0"
"219"	"202"	"29"	"122"	"5"	"108"	"25"	"2"	"1"	"3"	"3"	"4"	"7"	"1"	"11"	"321"	"0"	"11"	"332"	"0"
"220"	"203"	"180"	"44"	"19"	"223"	"29"	"3"	"3"	"2"	"2"	"6"	"3"	"5"	"5"	"524"	"0"	"9"	"533"	"0"
"221"	"204"	"59"	"131"	"10"	"31"	"11"	"2"	"3"	"2"	"2"	"3"	"0"	"1"	"8"	"263"	"0"	"3"	"266"	"0"
"222"	"205"	"6"	"86"	"2"	"39"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"5"	"7"	"150"	"0"	"4"	"154"	"0"
"223"	"206"	"34"	"79"	"3"	"123"	"14"	"2"	"6"	"2"	"0"	"3"	"0"	"2"	"3"	"271"	"0"	"6"	"277"	"0"
"224"	"207"	"18"	"22"	"59"	"87"	"13"	"3"	"4"	"2"	"0"	"0"	"0"	"2"	"13"	"223"	"0"	"1"	"224"	"0"
"225"	"208"	"74"	"175"	"4"	"137"	"40"	"5"	"12"	"4"	"3"	"8"	"4"	"4"	"25"	"495"	"0"	"21"	"516"	"0"
"226"	"209"	"82"	"204"	"10"	"107"	"21"	"4"	"16"	"5"	"1"	"1"	"1"	"0"	"4"	"456"	"0"	"0"	"456"	"0"
"227"	"210"	"72"	"177"	"4"	"51"	"16"	"1"	"0"	"1"	"0"	"6"	"2"	"4"	"15"	"349"	"0"	"18"	"367"	"0"
"228"	"211"	"132"	"261"	"9"	"35"	"11"	"1"	"3"	"0"	"0"	"5"	"1"	"3"	"7"	"468"	"0"	"8"	"476"	"0"
"229"	"212"	"140"	"172"	"26"	"55"	"10"	"1"	"3"	"0"	"2"	"4"	"5"	"4"	"10"	"432"	"0"	"20"	"452"	"0"
"230"	"213"	"48"	"353"	"8"	"153"	"14"	"3"	"12"	"2"	"1"	"1"	"9"	"4"	"9"	"617"	"0"	"9"	"626"	"0"
"231"	"214"	"81"	"53"	"20"	"34"	"35"	"4"	"4"	"3"	"4"	"1"	"3"	"2"	"2"	"246"	"0"	"11"	"257"	"0"
"232"	"215"	"237"	"195"	"19"	"104"	"34"	"7"	"28"	"13"	"6"	"8"	"5"	"3"	"8"	"667"	"0"	"16"	"683"	"0"
"233"	"216"	"71"	"252"	"14"	"73"	"26"	"7"	"7"	"4"	"3"	"5"	"3"	"3"	"34"	"502"	"0"	"44"	"546"	"0"
"234"	"217"	"109"	"367"	"2"	"13"	"3"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"500"	"0"	"3"	"503"	"0"
"235"	"218"	"50"	"306"	"2"	"5"	"4"	"1"	"2"	"0"	"0"	"4"	"0"	"2"	"8"	"384"	"0"	"7"	"391"	"0"
"236"	"219"	"79"	"118"	"4"	"71"	"11"	"1"	"5"	"2"	"2"	"3"	"8"	"1"	"7"	"312"	"0"	"5"	"317"	"0"
"237"	"220"	"95"	"185"	"7"	"116"	"28"	"4"	"4"	"1"	"1"	"4"	"3"	"4"	"17"	"469"	"0"	"17"	"486"	"0"
"238"	"221"	"27"	"55"	"6"	"111"	"10"	"2"	"5"	"2"	"2"	"4"	"3"	"4"	"4"	"235"	"0"	"9"	"244"	"0"
"239"	"222"	"191"	"220"	"4"	"88"	"38"	"5"	"10"	"8"	"0"	"7"	"4"	"6"	"23"	"604"	"0"	"29"	"633"	"0"
"240"	"223"	"53"	"152"	"6"	"38"	"15"	"0"	"0"	"2"	"0"	"1"	"3"	"3"	"7"	"280"	"0"	"12"	"292"	"0"
"241"	"224"	"85"	"28"	"10"	"158"	"16"	"4"	"17"	"1"	"1"	"5"	"3"	"6"	"4"	"338"	"0"	"3"	"341"	"0"
"242"	"225"	"18"	"257"	"5"	"92"	"7"	"2"	"23"	"2"	"0"	"0"	"1"	"1"	"1"	"409"	"0"	"1"	"410"	"0"
"243"	"226"	"112"	"124"	"8"	"233"	"24"	"4"	"12"	"1"	"2"	"3"	"5"	"3"	"21"	"552"	"0"	"16"	"568"	"0"
"244"	"227"	"41"	"141"	"11"	"160"	"16"	"9"	"1"	"6"	"4"	"2"	"5"	"10"	"9"	"415"	"0"	"13"	"428"	"0"
"245"	"228"	"81"	"133"	"4"	"49"	"27"	"3"	"8"	"0"	"4"	"10"	"8"	"5"	"18"	"350"	"0"	"15"	"365"	"0"
"246"	"229"	"67"	"337"	"12"	"32"	"4"	"1"	"1"	"1"	"0"	"2"	"0"	"1"	"6"	"464"	"0"	"9"	"473"	"0"
"247"	"230"	"140"	"260"	"6"	"43"	"37"	"1"	"4"	"4"	"1"	"6"	"4"	"5"	"16"	"527"	"0"	"21"	"548"	"0"
"248"	"231"	"150"	"287"	"14"	"92"	"33"	"0"	"3"	"2"	"4"	"3"	"2"	"5"	"13"	"608"	"0"	"16"	"624"	"0"
"249"	"232"	"45"	"117"	"10"	"279"	"21"	"5"	"9"	"1"	"1"	"1"	"11"	"4"	"10"	"514"	"0"	"17"	"531"	"0"
"250"	"233"	"62"	"53"	"3"	"143"	"27"	"7"	"11"	"3"	"2"	"6"	"4"	"4"	"8"	"333"	"0"	"7"	"340"	"0"
"251"	"234"	"31"	"1"	"0"	"543"	"8"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"587"	"0"	"0"	"587"	"0"
"252"	"235"	"142"	"143"	"7"	"65"	"24"	"0"	"3"	"2"	"0"	"2"	"5"	"2"	"10"	"405"	"0"	"18"	"423"	"0"
"253"	"236"	"82"	"246"	"10"	"177"	"34"	"6"	"10"	"5"	"4"	"6"	"8"	"14"	"19"	"621"	"0"	"33"	"654"	"0"
"254"	"237"	"41"	"92"	"6"	"485"	"24"	"2"	"4"	"0"	"2"	"1"	"2"	"0"	"3"	"662"	"0"	"6"	"668"	"0"
"255"	"238"	"35"	"323"	"7"	"11"	"9"	"1"	"2"	"4"	"2"	"1"	"3"	"5"	"5"	"408"	"0"	"2"	"410"	"0"
"256"	"239"	"151"	"77"	"5"	"51"	"20"	"1"	"5"	"0"	"3"	"1"	"2"	"2"	"22"	"340"	"0"	"13"	"353"	"0"
"257"	"240"	"215"	"208"	"14"	"172"	"54"	"5"	"10"	"9"	"6"	"12"	"4"	"7"	"23"	"739"	"0"	"20"	"759"	"0"
"258"	"241"	"69"	"42"	"5"	"86"	"15"	"2"	"2"	"3"	"1"	"0"	"1"	"1"	"1"	"228"	"0"	"5"	"233"	"0"
"259"	"242"	"150"	"96"	"12"	"146"	"33"	"4"	"3"	"3"	"1"	"4"	"6"	"9"	"8"	"475"	"0"	"17"	"492"	"0"
"260"	"243"	"243"	"31"	"2"	"102"	"42"	"4"	"6"	"4"	"0"	"6"	"5"	"6"	"6"	"457"	"0"	"17"	"474"	"0"
"261"	"244"	"21"	"13"	"2"	"264"	"13"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"317"	"0"	"1"	"318"	"0"
"262"	"245"	"90"	"31"	"11"	"229"	"26"	"7"	"8"	"5"	"2"	"8"	"1"	"3"	"7"	"428"	"0"	"3"	"431"	"0"
"263"	"246"	"57"	"513"	"2"	"35"	"12"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"623"	"0"	"2"	"625"	"0"
"264"	"247"	"154"	"450"	"9"	"57"	"15"	"2"	"1"	"1"	"0"	"5"	"1"	"0"	"2"	"697"	"0"	"4"	"701"	"0"
"265"	"248"	"52"	"124"	"14"	"372"	"28"	"7"	"17"	"10"	"69"	"7"	"8"	"5"	"17"	"730"	"0"	"26"	"756"	"0"
"266"	"249"	"86"	"53"	"4"	"32"	"13"	"1"	"5"	"1"	"2"	"0"	"3"	"4"	"5"	"209"	"0"	"6"	"215"	"0"
"267"	"250"	"196"	"135"	"12"	"167"	"32"	"8"	"18"	"14"	"7"	"18"	"10"	"8"	"17"	"642"	"0"	"40"	"682"	"0"
"268"	"251"	"97"	"127"	"8"	"13"	"19"	"0"	"2"	"0"	"1"	"3"	"2"	"0"	"5"	"277"	"0"	"4"	"281"	"0"
"269"	"252"	"3"	"545"	"7"	"59"	"2"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"623"	"0"	"4"	"627"	"0"
"270"	"253"	"72"	"231"	"6"	"58"	"20"	"1"	"1"	"2"	"2"	"4"	"4"	"2"	"7"	"410"	"0"	"2"	"412"	"0"
"271"	"254"	"42"	"136"	"24"	"108"	"32"	"4"	"9"	"7"	"5"	"7"	"7"	"9"	"10"	"400"	"0"	"30"	"430"	"0"
"272"	"255"	"25"	"43"	"1"	"141"	"4"	"1"	"8"	"1"	"0"	"1"	"3"	"1"	"3"	"232"	"0"	"5"	"237"	"0"
"273"	"256"	"2"	"5"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"16"	"0"	"0"	"16"	"0"
"274"	"257"	"39"	"151"	"3"	"254"	"18"	"5"	"10"	"6"	"0"	"12"	"7"	"4"	"32"	"541"	"0"	"37"	"578"	"0"
"275"	"258"	"89"	"102"	"5"	"229"	"16"	"5"	"8"	"1"	"6"	"4"	"7"	"6"	"7"	"485"	"0"	"9"	"494"	"0"
"276"	"259"	"19"	"19"	"2"	"142"	"6"	"0"	"5"	"2"	"0"	"3"	"3"	"0"	"8"	"209"	"0"	"4"	"213"	"0"
"277"	"260"	"204"	"112"	"6"	"84"	"44"	"7"	"3"	"4"	"4"	"6"	"2"	"2"	"4"	"482"	"0"	"8"	"490"	"0"
"278"	"261"	"187"	"199"	"6"	"61"	"42"	"2"	"7"	"8"	"4"	"10"	"7"	"9"	"17"	"559"	"0"	"36"	"595"	"0"
"279"	"262"	"94"	"170"	"18"	"83"	"27"	"2"	"2"	"4"	"3"	"7"	"3"	"8"	"23"	"444"	"0"	"12"	"456"	"0"
"280"	"263"	"92"	"201"	"14"	"108"	"20"	"9"	"6"	"6"	"6"	"9"	"10"	"15"	"33"	"529"	"0"	"50"	"579"	"0"
"281"	"264"	"31"	"168"	"10"	"90"	"14"	"4"	"2"	"3"	"1"	"0"	"4"	"5"	"13"	"345"	"0"	"16"	"361"	"0"
"282"	"265"	"368"	"69"	"7"	"44"	"40"	"7"	"4"	"8"	"3"	"10"	"4"	"6"	"9"	"579"	"0"	"27"	"606"	"0"
"283"	"266"	"311"	"6"	"2"	"19"	"44"	"3"	"4"	"4"	"8"	"6"	"5"	"2"	"4"	"418"	"0"	"15"	"433"	"0"
"284"	"266A"	"182"	"38"	"48"	"59"	"24"	"3"	"3"	"0"	"1"	"4"	"1"	"1"	"4"	"368"	"0"	"18"	"386"	"0"
"285"	"267"	"16"	"358"	"22"	"112"	"18"	"4"	"4"	"4"	"8"	"3"	"4"	"4"	"8"	"565"	"0"	"18"	"583"	"0"
"286"	"268"	"11"	"187"	"6"	"66"	"11"	"2"	"2"	"1"	"2"	"3"	"3"	"4"	"7"	"305"	"0"	"9"	"314"	"0"
"287"	"269"	"30"	"678"	"5"	"55"	"6"	"3"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"781"	"0"	"0"	"781"	"0"
"288"	"270"	"306"	"44"	"3"	"28"	"46"	"4"	"3"	"8"	"6"	"13"	"8"	"7"	"13"	"489"	"0"	"33"	"522"	"0"
"289"	"271"	"52"	"55"	"4"	"166"	"34"	"5"	"13"	"6"	"1"	"5"	"9"	"4"	"8"	"362"	"0"	"17"	"379"	"0"
"290"	"272"	"78"	"349"	"10"	"24"	"12"	"1"	"1"	"1"	"0"	"2"	"2"	"2"	"10"	"492"	"0"	"12"	"504"	"0"
"291"	"273"	"53"	"255"	"8"	"29"	"11"	"5"	"0"	"2"	"3"	"3"	"1"	"9"	"18"	"397"	"0"	"14"	"411"	"0"
"292"	"274"	"200"	"102"	"4"	"38"	"19"	"0"	"2"	"0"	"2"	"4"	"3"	"5"	"4"	"383"	"0"	"10"	"393"	"0"
"293"	"275"	"33"	"188"	"1"	"15"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"244"	"0"	"4"	"248"	"0"
"294"	"276"	"156"	"84"	"4"	"55"	"25"	"5"	"4"	"1"	"0"	"6"	"6"	"0"	"6"	"352"	"0"	"10"	"362"	"0"
"295"	"277"	"23"	"131"	"11"	"53"	"13"	"1"	"5"	"3"	"2"	"2"	"1"	"2"	"8"	"255"	"0"	"5"	"260"	"0"
"296"	"278"	"76"	"188"	"27"	"187"	"37"	"15"	"14"	"4"	"8"	"10"	"9"	"3"	"17"	"595"	"0"	"14"	"609"	"0"
"297"	"279"	"54"	"204"	"6"	"135"	"21"	"5"	"28"	"6"	"6"	"11"	"6"	"10"	"17"	"509"	"0"	"41"	"550"	"0"
"298"	"280"	"10"	"244"	"10"	"77"	"14"	"2"	"7"	"5"	"1"	"2"	"5"	"2"	"9"	"388"	"0"	"12"	"400"	"0"
"299"	"281"	"234"	"122"	"22"	"142"	"83"	"8"	"16"	"9"	"4"	"10"	"8"	"7"	"11"	"676"	"0"	"37"	"713"	"0"
"300"	"282"	"87"	"199"	"26"	"113"	"25"	"6"	"6"	"1"	"2"	"8"	"7"	"7"	"18"	"505"	"0"	"18"	"523"	"0"
"301"	"283"	"51"	"74"	"21"	"116"	"25"	"6"	"15"	"7"	"7"	"5"	"8"	"4"	"14"	"353"	"0"	"21"	"374"	"0"
"302"	"284"	"46"	"215"	"14"	"196"	"21"	"3"	"10"	"2"	"6"	"6"	"7"	"6"	"10"	"542"	"0"	"14"	"556"	"0"
"303"	"285"	"52"	"208"	"22"	"175"	"41"	"14"	"13"	"10"	"5"	"13"	"12"	"12"	"36"	"613"	"0"	"32"	"645"	"0"
"304"	"286"	"34"	"109"	"16"	"283"	"23"	"7"	"25"	"13"	"11"	"18"	"19"	"14"	"21"	"593"	"0"	"30"	"623"	"0"
"305"	"287"	"76"	"48"	"4"	"30"	"9"	"0"	"1"	"1"	"0"	"2"	"1"	"2"	"1"	"175"	"0"	"4"	"179"	"0"
"306"	"288"	"94"	"45"	"9"	"26"	"15"	"4"	"4"	"0"	"4"	"4"	"2"	"0"	"6"	"213"	"0"	"18"	"231"	"0"
"307"	"289"	"20"	"10"	"11"	"274"	"18"	"6"	"15"	"2"	"4"	"3"	"5"	"5"	"7"	"380"	"0"	"9"	"389"	"0"
"308"	"290"	"175"	"80"	"8"	"13"	"19"	"9"	"4"	"4"	"1"	"4"	"5"	"1"	"6"	"329"	"0"	"25"	"354"	"0"
"309"	"291"	"108"	"134"	"7"	"89"	"13"	"7"	"9"	"6"	"8"	"3"	"15"	"11"	"19"	"429"	"0"	"56"	"485"	"0"
"310"	"292"	"202"	"123"	"3"	"36"	"27"	"4"	"9"	"1"	"2"	"2"	"5"	"8"	"17"	"439"	"0"	"46"	"485"	"0"
"311"	"293"	"82"	"113"	"5"	"37"	"24"	"3"	"1"	"2"	"0"	"3"	"4"	"3"	"3"	"280"	"0"	"8"	"288"	"0"
"312"	"294"	"82"	"51"	"0"	"44"	"60"	"4"	"8"	"5"	"4"	"4"	"2"	"4"	"10"	"278"	"0"	"18"	"296"	"0"
"313"	"295"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"314"	"296"	"75"	"176"	"9"	"84"	"12"	"2"	"5"	"4"	"1"	"1"	"2"	"3"	"3"	"377"	"0"	"10"	"387"	"0"
"315"	"297"	"170"	"203"	"13"	"57"	"21"	"6"	"4"	"4"	"3"	"5"	"0"	"3"	"10"	"499"	"0"	"6"	"505"	"0"
"316"	"298"	"156"	"241"	"14"	"124"	"26"	"4"	"8"	"9"	"2"	"1"	"4"	"7"	"10"	"606"	"0"	"9"	"615"	"0"
"317"	"299"	"64"	"202"	"1"	"6"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"276"	"0"	"4"	"280"	"0"
"318"	"300"	"43"	"184"	"10"	"293"	"31"	"14"	"13"	"13"	"3"	"8"	"11"	"7"	"17"	"647"	"0"	"26"	"673"	"0"
"319"	"301"	"28"	"245"	"9"	"145"	"27"	"1"	"4"	"8"	"5"	"7"	"5"	"11"	"10"	"505"	"0"	"11"	"516"	"0"
"320"	"302"	"1"	"3"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"7"	"0"
"321"	"303"	"40"	"284"	"6"	"32"	"7"	"0"	"3"	"1"	"0"	"0"	"0"	"2"	"4"	"379"	"0"	"1"	"380"	"0"
"322"	"304"	"6"	"13"	"0"	"41"	"9"	"1"	"6"	"1"	"1"	"3"	"3"	"0"	"3"	"87"	"0"	"2"	"89"	"0"
"323"	"305"	"2"	"125"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"133"	"0"	"0"	"133"	"0"
"324"	"306"	"76"	"294"	"8"	"122"	"50"	"1"	"5"	"0"	"0"	"1"	"2"	"2"	"7"	"568"	"0"	"9"	"577"	"0"
"325"	"Grand Total"	"27893"	"44837"	"3104"	"48563"	"8079"	"1065"	"1853"	"1178"	"914"	"1645"	"1309"	"1293"	"3602"	"145335"	"0"	"4344"	"149679"	"0"
"326"	"Place:C.V. Raman Bhawan, Ground Floor"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"327"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"328"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"329"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
