"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"203"	"179"	"227"	"3"	"175"	"23"	"1"	"6"	"8"	"4"	"1"	"5"	"453"	"0"	"14"	"467"	"0"
"204"	"180"	"261"	"11"	"314"	"120"	"1"	"6"	"8"	"4"	"6"	"6"	"737"	"0"	"12"	"749"	"0"
"205"	"181"	"220"	"7"	"134"	"54"	"3"	"1"	"3"	"6"	"10"	"6"	"444"	"0"	"13"	"457"	"0"
"206"	"181A"	"92"	"7"	"160"	"91"	"3"	"2"	"5"	"7"	"5"	"6"	"378"	"0"	"17"	"395"	"0"
"207"	"182"	"32"	"1"	"392"	"91"	"1"	"2"	"0"	"5"	"2"	"2"	"528"	"0"	"6"	"534"	"0"
"208"	"183"	"103"	"3"	"231"	"68"	"3"	"2"	"7"	"3"	"8"	"3"	"431"	"0"	"10"	"441"	"0"
"209"	"183A"	"142"	"5"	"119"	"81"	"3"	"1"	"7"	"4"	"8"	"1"	"371"	"0"	"25"	"396"	"0"
"210"	"184"	"256"	"11"	"63"	"101"	"3"	"2"	"9"	"4"	"8"	"5"	"462"	"0"	"8"	"470"	"0"
"211"	"184A"	"149"	"6"	"179"	"71"	"3"	"6"	"4"	"9"	"12"	"5"	"444"	"0"	"15"	"459"	"0"
"212"	"185"	"197"	"4"	"196"	"55"	"1"	"1"	"5"	"4"	"5"	"6"	"474"	"0"	"10"	"484"	"0"
"213"	"186"	"333"	"10"	"121"	"177"	"7"	"10"	"11"	"6"	"14"	"7"	"696"	"0"	"21"	"717"	"0"
"214"	"187"	"28"	"2"	"32"	"118"	"0"	"5"	"3"	"6"	"5"	"3"	"202"	"0"	"10"	"212"	"0"
"215"	"188"	"219"	"6"	"217"	"54"	"5"	"3"	"5"	"9"	"8"	"3"	"529"	"0"	"9"	"538"	"0"
"216"	"189"	"125"	"9"	"359"	"27"	"7"	"5"	"8"	"4"	"12"	"10"	"566"	"0"	"30"	"596"	"0"
"217"	"190"	"384"	"5"	"72"	"55"	"2"	"4"	"7"	"7"	"8"	"8"	"552"	"0"	"7"	"559"	"0"
"218"	"191"	"43"	"2"	"213"	"7"	"0"	"1"	"1"	"0"	"2"	"0"	"269"	"0"	"4"	"273"	"0"
"219"	"192"	"227"	"2"	"189"	"197"	"2"	"3"	"15"	"3"	"18"	"3"	"659"	"0"	"14"	"673"	"0"
"220"	"193"	"176"	"8"	"84"	"231"	"1"	"5"	"7"	"4"	"16"	"1"	"533"	"0"	"7"	"540"	"0"
"221"	"194"	"118"	"3"	"268"	"60"	"4"	"4"	"9"	"5"	"4"	"6"	"481"	"0"	"14"	"495"	"0"
"222"	"195"	"77"	"3"	"218"	"24"	"2"	"1"	"5"	"4"	"3"	"4"	"341"	"0"	"10"	"351"	"0"
"223"	"196"	"209"	"13"	"317"	"159"	"4"	"4"	"14"	"10"	"16"	"6"	"752"	"0"	"18"	"770"	"0"
"224"	"197"	"250"	"19"	"36"	"139"	"6"	"10"	"29"	"14"	"22"	"6"	"531"	"0"	"36"	"567"	"0"
"225"	"198"	"136"	"3"	"124"	"169"	"8"	"10"	"3"	"12"	"13"	"7"	"485"	"0"	"25"	"510"	"0"
"226"	"198A"	"148"	"3"	"81"	"62"	"2"	"3"	"4"	"4"	"1"	"1"	"309"	"0"	"6"	"315"	"0"
"227"	"199"	"149"	"1"	"29"	"443"	"5"	"3"	"7"	"21"	"11"	"6"	"675"	"0"	"18"	"693"	"0"
"228"	"200"	"116"	"1"	"37"	"229"	"4"	"2"	"1"	"2"	"3"	"2"	"397"	"0"	"6"	"403"	"0"
"229"	"201"	"325"	"6"	"99"	"169"	"4"	"3"	"6"	"6"	"8"	"2"	"628"	"0"	"7"	"635"	"0"
"230"	"202"	"339"	"3"	"134"	"206"	"8"	"5"	"15"	"12"	"11"	"3"	"736"	"0"	"19"	"755"	"0"
"231"	"203"	"83"	"4"	"35"	"222"	"9"	"7"	"2"	"12"	"11"	"2"	"387"	"0"	"22"	"409"	"0"
"232"	"203A"	"24"	"2"	"36"	"296"	"2"	"2"	"3"	"8"	"12"	"5"	"390"	"0"	"15"	"405"	"0"
"233"	"204"	"102"	"17"	"69"	"287"	"3"	"5"	"7"	"10"	"13"	"0"	"513"	"0"	"13"	"526"	"0"
"234"	"205"	"51"	"8"	"56"	"216"	"1"	"4"	"3"	"8"	"12"	"2"	"361"	"0"	"8"	"369"	"0"
"235"	"206"	"27"	"0"	"22"	"961"	"7"	"0"	"2"	"13"	"2"	"1"	"1035"	"0"	"6"	"1041"	"0"
"236"	"207"	"162"	"4"	"366"	"193"	"3"	"5"	"7"	"8"	"14"	"7"	"769"	"0"	"12"	"781"	"0"
"237"	"208"	"273"	"1"	"220"	"19"	"3"	"5"	"4"	"3"	"1"	"0"	"529"	"0"	"16"	"545"	"0"
"238"	"209"	"282"	"9"	"213"	"64"	"5"	"15"	"13"	"5"	"7"	"4"	"617"	"0"	"12"	"629"	"0"
"239"	"210"	"379"	"8"	"179"	"43"	"7"	"9"	"18"	"12"	"12"	"18"	"685"	"0"	"32"	"717"	"0"
"240"	"211"	"156"	"4"	"98"	"56"	"0"	"3"	"1"	"3"	"8"	"2"	"331"	"0"	"10"	"341"	"0"
"241"	"212"	"94"	"5"	"208"	"34"	"2"	"6"	"3"	"3"	"8"	"8"	"371"	"0"	"21"	"392"	"0"
"242"	"213"	"311"	"7"	"81"	"35"	"3"	"5"	"7"	"4"	"6"	"7"	"466"	"0"	"10"	"476"	"0"
"243"	"214"	"276"	"10"	"267"	"59"	"2"	"2"	"11"	"5"	"11"	"3"	"646"	"0"	"19"	"665"	"0"
"244"	"215"	"173"	"1"	"165"	"112"	"0"	"3"	"3"	"6"	"11"	"7"	"481"	"0"	"8"	"489"	"0"
"245"	"216"	"206"	"4"	"82"	"93"	"3"	"3"	"8"	"9"	"3"	"3"	"414"	"0"	"8"	"422"	"0"
"246"	"217"	"79"	"3"	"150"	"124"	"2"	"1"	"3"	"5"	"9"	"7"	"383"	"0"	"5"	"388"	"0"
"247"	"218"	"227"	"5"	"89"	"50"	"4"	"4"	"13"	"2"	"5"	"5"	"404"	"0"	"13"	"417"	"0"
"248"	"219"	"188"	"30"	"176"	"76"	"4"	"1"	"11"	"5"	"10"	"6"	"507"	"0"	"20"	"527"	"0"
"249"	"220"	"68"	"6"	"184"	"125"	"1"	"2"	"4"	"5"	"8"	"1"	"404"	"0"	"0"	"404"	"0"
"250"	"221"	"113"	"6"	"190"	"68"	"2"	"5"	"8"	"14"	"8"	"3"	"417"	"0"	"6"	"423"	"0"
"251"	"222"	"178"	"5"	"142"	"14"	"2"	"1"	"1"	"1"	"8"	"3"	"355"	"0"	"3"	"358"	"0"
"252"	"223"	"252"	"6"	"175"	"93"	"5"	"2"	"24"	"16"	"16"	"17"	"606"	"0"	"30"	"636"	"0"
"253"	"224"	"119"	"5"	"43"	"174"	"5"	"3"	"9"	"5"	"8"	"5"	"376"	"0"	"9"	"385"	"0"
"254"	"225"	"90"	"14"	"50"	"321"	"3"	"8"	"3"	"14"	"18"	"4"	"525"	"0"	"20"	"545"	"0"
"255"	"226"	"234"	"3"	"129"	"165"	"1"	"0"	"3"	"5"	"9"	"0"	"549"	"0"	"16"	"565"	"0"
"256"	"227"	"174"	"3"	"34"	"185"	"3"	"2"	"10"	"6"	"8"	"5"	"430"	"0"	"14"	"444"	"0"
"257"	"228"	"288"	"9"	"120"	"93"	"2"	"5"	"11"	"16"	"15"	"7"	"566"	"0"	"24"	"590"	"0"
"258"	"229"	"103"	"2"	"74"	"33"	"1"	"3"	"5"	"1"	"10"	"2"	"234"	"0"	"13"	"247"	"0"
"259"	"230"	"228"	"4"	"55"	"117"	"3"	"2"	"1"	"6"	"7"	"5"	"428"	"0"	"14"	"442"	"0"
"260"	"231"	"192"	"5"	"147"	"116"	"2"	"2"	"6"	"8"	"3"	"2"	"483"	"0"	"10"	"493"	"0"
"261"	"232"	"140"	"7"	"287"	"108"	"1"	"3"	"9"	"10"	"16"	"4"	"585"	"0"	"18"	"603"	"0"
"262"	"233"	"199"	"8"	"241"	"43"	"2"	"1"	"2"	"4"	"3"	"2"	"505"	"0"	"6"	"511"	"0"
"263"	"234"	"205"	"6"	"205"	"16"	"3"	"2"	"2"	"6"	"4"	"2"	"451"	"0"	"4"	"455"	"0"
"264"	"235"	"313"	"5"	"292"	"106"	"6"	"2"	"9"	"9"	"13"	"1"	"756"	"0"	"17"	"773"	"0"
"265"	"236"	"276"	"8"	"122"	"216"	"5"	"1"	"12"	"9"	"13"	"5"	"667"	"0"	"18"	"685"	"0"
"266"	"237"	"183"	"6"	"270"	"101"	"1"	"5"	"6"	"4"	"13"	"3"	"592"	"0"	"11"	"603"	"0"
"267"	"238"	"119"	"4"	"294"	"235"	"4"	"3"	"8"	"16"	"20"	"10"	"713"	"0"	"17"	"730"	"0"
"268"	"239"	"169"	"4"	"315"	"35"	"2"	"2"	"0"	"1"	"1"	"1"	"530"	"0"	"2"	"532"	"0"
"269"	"240"	"379"	"6"	"330"	"32"	"3"	"4"	"2"	"2"	"8"	"6"	"772"	"0"	"6"	"778"	"0"
"270"	"241"	"214"	"4"	"221"	"61"	"0"	"0"	"3"	"4"	"5"	"3"	"515"	"0"	"7"	"522"	"0"
"271"	"242"	"102"	"4"	"107"	"73"	"1"	"2"	"2"	"3"	"7"	"2"	"303"	"0"	"8"	"311"	"0"
"272"	"243"	"92"	"4"	"316"	"17"	"1"	"3"	"0"	"1"	"6"	"0"	"440"	"0"	"8"	"448"	"0"
"273"	"244"	"164"	"6"	"240"	"31"	"6"	"2"	"4"	"2"	"7"	"4"	"466"	"0"	"15"	"481"	"0"
"274"	"245"	"293"	"2"	"229"	"14"	"2"	"0"	"4"	"2"	"1"	"2"	"549"	"0"	"8"	"557"	"0"
"275"	"246"	"110"	"1"	"339"	"21"	"0"	"2"	"3"	"3"	"1"	"0"	"480"	"0"	"6"	"486"	"0"
"276"	"Grand Total"	"50831"	"1643"	"40427"	"30384"	"758"	"908"	"1578"	"1692"	"2253"	"1116"	"131590"	"0"	"3352"	"134942"	"0"
"277"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"278"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
