"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"174"	"132"	"38"	"3"	"222"	"1"	"15"	"4"	"2"	"1"	"3"	"1"	"422"	"0"	"1"	"423"	"0"
"193"	"175"	"208"	"33"	"8"	"489"	"5"	"21"	"6"	"3"	"7"	"5"	"3"	"788"	"0"	"24"	"812"	"0"
"194"	"176"	"199"	"23"	"1"	"343"	"3"	"16"	"6"	"9"	"7"	"2"	"4"	"613"	"0"	"22"	"635"	"0"
"195"	"177"	"154"	"11"	"4"	"303"	"5"	"4"	"3"	"12"	"11"	"3"	"3"	"513"	"0"	"16"	"529"	"0"
"196"	"178"	"209"	"19"	"7"	"431"	"9"	"13"	"6"	"5"	"8"	"6"	"7"	"720"	"0"	"15"	"735"	"0"
"197"	"179"	"463"	"25"	"6"	"156"	"2"	"9"	"3"	"2"	"3"	"2"	"4"	"675"	"0"	"10"	"685"	"0"
"198"	"180"	"364"	"22"	"8"	"381"	"11"	"13"	"7"	"14"	"11"	"8"	"7"	"846"	"0"	"19"	"865"	"0"
"199"	"181"	"217"	"24"	"4"	"190"	"9"	"13"	"6"	"3"	"2"	"3"	"3"	"474"	"0"	"8"	"482"	"0"
"200"	"182"	"259"	"16"	"1"	"91"	"0"	"1"	"2"	"2"	"7"	"6"	"6"	"391"	"0"	"9"	"400"	"0"
"201"	"183"	"33"	"16"	"1"	"189"	"5"	"10"	"2"	"6"	"8"	"0"	"4"	"274"	"0"	"11"	"285"	"0"
"202"	"184"	"109"	"27"	"5"	"199"	"6"	"21"	"2"	"3"	"7"	"4"	"5"	"388"	"0"	"13"	"401"	"0"
"203"	"185"	"267"	"23"	"18"	"330"	"10"	"19"	"12"	"7"	"6"	"9"	"6"	"707"	"0"	"22"	"729"	"0"
"204"	"186"	"202"	"19"	"14"	"454"	"7"	"15"	"2"	"5"	"4"	"2"	"3"	"727"	"0"	"21"	"748"	"0"
"205"	"187"	"260"	"14"	"9"	"215"	"2"	"14"	"2"	"6"	"5"	"6"	"6"	"539"	"0"	"16"	"555"	"0"
"206"	"188"	"187"	"10"	"15"	"578"	"9"	"3"	"2"	"5"	"6"	"7"	"2"	"824"	"0"	"9"	"833"	"0"
"207"	"189"	"757"	"13"	"2"	"26"	"1"	"1"	"0"	"2"	"2"	"2"	"5"	"811"	"0"	"29"	"840"	"0"
"208"	"190"	"644"	"12"	"7"	"168"	"10"	"1"	"1"	"1"	"8"	"6"	"7"	"865"	"0"	"26"	"891"	"0"
"209"	"191"	"133"	"4"	"5"	"233"	"5"	"7"	"1"	"3"	"4"	"4"	"4"	"403"	"0"	"14"	"417"	"0"
"210"	"192"	"157"	"4"	"9"	"264"	"10"	"6"	"0"	"8"	"9"	"5"	"5"	"477"	"0"	"24"	"501"	"0"
"211"	"193"	"112"	"6"	"4"	"263"	"2"	"6"	"3"	"9"	"5"	"3"	"9"	"422"	"0"	"23"	"445"	"0"
"212"	"194"	"95"	"3"	"4"	"218"	"6"	"2"	"0"	"4"	"7"	"1"	"5"	"345"	"0"	"9"	"354"	"0"
"213"	"194A"	"98"	"9"	"4"	"243"	"1"	"5"	"2"	"4"	"5"	"3"	"2"	"376"	"0"	"2"	"378"	"0"
"214"	"195"	"377"	"12"	"3"	"168"	"2"	"5"	"4"	"7"	"3"	"5"	"3"	"589"	"0"	"2"	"591"	"0"
"215"	"196"	"545"	"23"	"2"	"12"	"2"	"3"	"2"	"3"	"1"	"4"	"4"	"601"	"0"	"20"	"621"	"0"
"216"	"197"	"547"	"76"	"4"	"2"	"0"	"6"	"3"	"3"	"0"	"0"	"2"	"643"	"0"	"4"	"647"	"0"
"217"	"198"	"382"	"90"	"10"	"234"	"5"	"23"	"4"	"4"	"7"	"5"	"8"	"772"	"0"	"18"	"790"	"0"
"218"	"199"	"264"	"14"	"5"	"182"	"4"	"6"	"3"	"3"	"3"	"3"	"8"	"495"	"0"	"17"	"512"	"0"
"219"	"200"	"161"	"8"	"5"	"169"	"3"	"3"	"1"	"3"	"3"	"2"	"3"	"361"	"0"	"5"	"366"	"0"
"220"	"201"	"491"	"21"	"10"	"162"	"14"	"10"	"0"	"7"	"9"	"7"	"9"	"740"	"0"	"26"	"766"	"0"
"221"	"202"	"328"	"42"	"3"	"77"	"6"	"8"	"5"	"5"	"7"	"4"	"14"	"499"	"0"	"39"	"538"	"0"
"222"	"203"	"84"	"10"	"3"	"250"	"4"	"15"	"1"	"6"	"4"	"1"	"2"	"380"	"0"	"4"	"384"	"0"
"223"	"204"	"453"	"39"	"11"	"212"	"7"	"24"	"4"	"8"	"7"	"9"	"9"	"783"	"0"	"25"	"808"	"0"
"224"	"205"	"442"	"6"	"0"	"20"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"473"	"0"	"5"	"478"	"0"
"225"	"206"	"248"	"8"	"3"	"320"	"4"	"6"	"3"	"4"	"4"	"0"	"2"	"602"	"0"	"4"	"606"	"0"
"226"	"207"	"223"	"40"	"9"	"354"	"14"	"34"	"4"	"11"	"9"	"8"	"9"	"715"	"0"	"17"	"732"	"0"
"227"	"208"	"112"	"8"	"5"	"438"	"12"	"6"	"3"	"22"	"11"	"2"	"6"	"625"	"0"	"26"	"651"	"0"
"228"	"209"	"215"	"8"	"1"	"163"	"3"	"1"	"4"	"1"	"0"	"3"	"3"	"402"	"0"	"10"	"412"	"0"
"229"	"210"	"221"	"10"	"7"	"252"	"3"	"13"	"4"	"2"	"9"	"6"	"6"	"533"	"0"	"7"	"540"	"0"
"230"	"210A"	"125"	"15"	"8"	"279"	"7"	"15"	"7"	"6"	"7"	"5"	"4"	"478"	"0"	"11"	"489"	"0"
"231"	"211"	"262"	"47"	"6"	"267"	"8"	"37"	"5"	"11"	"9"	"6"	"12"	"670"	"0"	"29"	"699"	"0"
"232"	"212"	"242"	"9"	"10"	"277"	"9"	"6"	"4"	"10"	"11"	"14"	"8"	"600"	"0"	"36"	"636"	"0"
"233"	"213"	"214"	"11"	"3"	"253"	"5"	"6"	"5"	"7"	"9"	"10"	"11"	"534"	"0"	"22"	"556"	"0"
"234"	"214"	"244"	"25"	"6"	"366"	"12"	"10"	"1"	"3"	"4"	"4"	"5"	"680"	"0"	"20"	"700"	"0"
"235"	"215"	"473"	"39"	"9"	"268"	"5"	"26"	"4"	"9"	"13"	"3"	"6"	"855"	"0"	"23"	"878"	"0"
"236"	"216"	"538"	"2"	"3"	"47"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"594"	"0"	"2"	"596"	"0"
"237"	"216A"	"585"	"2"	"0"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"603"	"0"	"2"	"605"	"0"
"238"	"217"	"406"	"10"	"6"	"5"	"1"	"3"	"10"	"1"	"2"	"6"	"3"	"453"	"0"	"15"	"468"	"0"
"239"	"217A"	"340"	"9"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"354"	"0"	"0"	"354"	"0"
"240"	"218"	"523"	"29"	"9"	"191"	"9"	"7"	"10"	"3"	"14"	"6"	"7"	"808"	"0"	"19"	"827"	"0"
"241"	"219"	"607"	"12"	"4"	"56"	"0"	"5"	"5"	"1"	"3"	"3"	"2"	"698"	"0"	"10"	"708"	"0"
"242"	"220"	"196"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"201"	"0"	"2"	"203"	"0"
"243"	"221"	"236"	"17"	"5"	"316"	"10"	"4"	"2"	"1"	"8"	"8"	"5"	"612"	"0"	"26"	"638"	"0"
"244"	"222"	"300"	"15"	"7"	"165"	"3"	"7"	"2"	"0"	"2"	"0"	"2"	"503"	"0"	"2"	"505"	"0"
"245"	"222A"	"156"	"24"	"6"	"203"	"3"	"7"	"5"	"6"	"3"	"8"	"2"	"423"	"0"	"17"	"440"	"0"
"246"	"223"	"135"	"13"	"6"	"233"	"3"	"4"	"1"	"3"	"3"	"4"	"5"	"410"	"0"	"15"	"425"	"0"
"247"	"223A"	"172"	"8"	"10"	"256"	"10"	"5"	"2"	"5"	"4"	"2"	"6"	"480"	"0"	"5"	"485"	"0"
"248"	"224"	"158"	"19"	"1"	"280"	"4"	"8"	"0"	"2"	"5"	"1"	"4"	"482"	"0"	"13"	"495"	"0"
"249"	"225"	"187"	"26"	"9"	"536"	"17"	"24"	"5"	"6"	"9"	"10"	"11"	"840"	"0"	"22"	"862"	"0"
"250"	"226"	"52"	"13"	"6"	"207"	"4"	"10"	"3"	"2"	"1"	"6"	"5"	"309"	"0"	"2"	"311"	"0"
"251"	"227"	"119"	"28"	"5"	"201"	"2"	"19"	"2"	"4"	"6"	"3"	"2"	"391"	"0"	"9"	"400"	"0"
"252"	"228"	"121"	"8"	"0"	"135"	"7"	"2"	"1"	"5"	"3"	"4"	"7"	"293"	"0"	"15"	"308"	"0"
"253"	"229"	"218"	"17"	"7"	"383"	"7"	"6"	"4"	"4"	"11"	"11"	"12"	"680"	"0"	"21"	"701"	"0"
"254"	"230"	"412"	"40"	"5"	"25"	"2"	"7"	"2"	"2"	"2"	"0"	"1"	"498"	"0"	"3"	"501"	"0"
"255"	"231"	"143"	"50"	"1"	"219"	"3"	"18"	"1"	"5"	"6"	"0"	"0"	"446"	"0"	"5"	"451"	"0"
"256"	"232"	"155"	"4"	"8"	"284"	"8"	"11"	"4"	"5"	"11"	"2"	"10"	"502"	"0"	"16"	"518"	"0"
"257"	"233"	"123"	"7"	"4"	"391"	"6"	"13"	"6"	"1"	"5"	"4"	"1"	"561"	"0"	"26"	"587"	"0"
"258"	"234"	"513"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"525"	"0"	"12"	"537"	"0"
"259"	"235"	"497"	"9"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"509"	"0"	"0"	"509"	"0"
"260"	"236"	"360"	"22"	"2"	"115"	"4"	"6"	"17"	"3"	"1"	"3"	"6"	"539"	"0"	"12"	"551"	"0"
"261"	"237"	"113"	"21"	"21"	"646"	"19"	"20"	"36"	"6"	"16"	"14"	"14"	"926"	"0"	"33"	"959"	"0"
"262"	"238"	"302"	"25"	"6"	"297"	"9"	"10"	"10"	"2"	"7"	"4"	"7"	"679"	"0"	"17"	"696"	"0"
"263"	"Grand Total"	"61791"	"4953"	"1477"	"55489"	"1330"	"2549"	"1331"	"1190"	"1273"	"961"	"1192"	"133536"	"0"	"3259"	"136795"	"0"
"264"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"267"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
