"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"128"	"230"	"235"	"56"	"4"	"4"	"4"	"4"	"2"	"2"	"1"	"3"	"2"	"7"	"4"	"15"	"40"	"4"	"617"	"0"	"4"	"621"	"0"
"145"	"129"	"24"	"271"	"25"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"2"	"1"	"330"	"0"	"7"	"337"	"0"
"146"	"130"	"51"	"716"	"14"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"6"	"9"	"2"	"802"	"0"	"24"	"826"	"0"
"147"	"131"	"133"	"400"	"36"	"9"	"1"	"3"	"3"	"3"	"1"	"0"	"1"	"5"	"5"	"8"	"35"	"22"	"8"	"673"	"0"	"21"	"694"	"0"
"148"	"132"	"393"	"196"	"73"	"12"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"7"	"3"	"688"	"0"	"2"	"690"	"0"
"149"	"133"	"101"	"128"	"63"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"7"	"15"	"322"	"0"	"8"	"330"	"0"
"150"	"134"	"86"	"204"	"18"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"0"	"6"	"12"	"1"	"342"	"0"	"1"	"343"	"0"
"151"	"135"	"36"	"94"	"140"	"4"	"1"	"0"	"7"	"0"	"1"	"1"	"2"	"2"	"3"	"9"	"7"	"6"	"1"	"314"	"0"	"5"	"319"	"0"
"152"	"136"	"5"	"20"	"284"	"4"	"1"	"0"	"3"	"1"	"3"	"0"	"0"	"1"	"0"	"12"	"1"	"6"	"2"	"343"	"0"	"6"	"349"	"0"
"153"	"137"	"108"	"155"	"149"	"3"	"1"	"0"	"4"	"2"	"0"	"1"	"4"	"5"	"2"	"7"	"3"	"60"	"5"	"509"	"0"	"8"	"517"	"0"
"154"	"138"	"254"	"219"	"79"	"1"	"0"	"0"	"3"	"1"	"4"	"0"	"1"	"1"	"2"	"3"	"5"	"14"	"7"	"594"	"0"	"2"	"596"	"0"
"155"	"139"	"338"	"72"	"29"	"2"	"2"	"1"	"2"	"3"	"0"	"1"	"3"	"0"	"5"	"3"	"4"	"15"	"12"	"492"	"0"	"4"	"496"	"0"
"156"	"140"	"251"	"172"	"13"	"3"	"2"	"3"	"1"	"2"	"0"	"3"	"4"	"3"	"1"	"4"	"9"	"23"	"24"	"518"	"0"	"15"	"533"	"0"
"157"	"140A"	"135"	"263"	"17"	"0"	"1"	"1"	"4"	"1"	"1"	"1"	"3"	"1"	"1"	"1"	"4"	"3"	"4"	"441"	"0"	"5"	"446"	"0"
"158"	"141"	"73"	"193"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"3"	"5"	"7"	"302"	"0"	"27"	"329"	"0"
"159"	"142"	"35"	"137"	"194"	"3"	"1"	"0"	"5"	"1"	"0"	"1"	"0"	"2"	"2"	"7"	"6"	"6"	"0"	"400"	"0"	"3"	"403"	"0"
"160"	"143"	"127"	"145"	"264"	"3"	"1"	"2"	"6"	"1"	"0"	"2"	"1"	"3"	"2"	"6"	"6"	"12"	"2"	"583"	"0"	"1"	"584"	"0"
"161"	"144"	"63"	"293"	"66"	"1"	"0"	"2"	"7"	"1"	"2"	"4"	"0"	"1"	"2"	"5"	"8"	"7"	"2"	"464"	"0"	"2"	"466"	"0"
"162"	"145"	"39"	"190"	"20"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"3"	"1"	"0"	"6"	"7"	"2"	"272"	"0"	"4"	"276"	"0"
"163"	"146"	"69"	"55"	"392"	"12"	"1"	"1"	"4"	"3"	"1"	"2"	"3"	"3"	"5"	"22"	"9"	"22"	"20"	"624"	"0"	"25"	"649"	"0"
"164"	"147"	"22"	"57"	"585"	"7"	"4"	"1"	"9"	"2"	"0"	"1"	"3"	"3"	"5"	"31"	"3"	"11"	"2"	"746"	"0"	"3"	"749"	"0"
"165"	"148"	"58"	"33"	"361"	"3"	"0"	"0"	"2"	"1"	"0"	"2"	"2"	"0"	"1"	"5"	"3"	"3"	"2"	"476"	"0"	"3"	"479"	"0"
"166"	"149"	"97"	"42"	"485"	"8"	"2"	"0"	"6"	"2"	"2"	"2"	"3"	"2"	"2"	"13"	"9"	"117"	"10"	"802"	"0"	"5"	"807"	"0"
"167"	"150"	"105"	"44"	"510"	"9"	"2"	"0"	"6"	"0"	"6"	"5"	"3"	"6"	"6"	"33"	"8"	"74"	"1"	"818"	"0"	"5"	"823"	"0"
"168"	"151"	"117"	"103"	"269"	"3"	"0"	"1"	"3"	"1"	"5"	"2"	"2"	"2"	"5"	"10"	"5"	"17"	"2"	"547"	"0"	"3"	"550"	"0"
"169"	"152"	"80"	"14"	"287"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"9"	"0"	"4"	"2"	"401"	"0"	"2"	"403"	"0"
"170"	"153"	"516"	"112"	"169"	"11"	"4"	"5"	"2"	"2"	"4"	"9"	"4"	"3"	"5"	"9"	"6"	"20"	"12"	"893"	"0"	"4"	"897"	"0"
"171"	"154"	"113"	"73"	"282"	"13"	"4"	"2"	"5"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"11"	"13"	"6"	"527"	"0"	"7"	"534"	"0"
"172"	"155"	"116"	"44"	"134"	"16"	"6"	"0"	"2"	"1"	"1"	"0"	"2"	"3"	"1"	"4"	"2"	"5"	"14"	"351"	"0"	"2"	"353"	"0"
"173"	"156"	"233"	"62"	"265"	"6"	"2"	"2"	"6"	"0"	"0"	"1"	"4"	"2"	"4"	"4"	"31"	"13"	"16"	"651"	"0"	"12"	"663"	"0"
"174"	"157"	"19"	"13"	"221"	"4"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"267"	"0"	"7"	"274"	"0"
"175"	"158"	"96"	"148"	"558"	"43"	"2"	"2"	"4"	"0"	"0"	"2"	"2"	"1"	"2"	"9"	"4"	"23"	"4"	"900"	"0"	"2"	"902"	"0"
"176"	"159"	"44"	"219"	"264"	"8"	"2"	"1"	"1"	"1"	"3"	"0"	"1"	"0"	"2"	"11"	"3"	"1"	"8"	"569"	"0"	"2"	"571"	"0"
"177"	"160"	"190"	"167"	"137"	"1"	"0"	"1"	"4"	"0"	"3"	"1"	"2"	"0"	"1"	"2"	"1"	"6"	"7"	"523"	"0"	"7"	"530"	"0"
"178"	"161"	"534"	"36"	"33"	"2"	"0"	"3"	"2"	"0"	"1"	"3"	"0"	"2"	"0"	"4"	"0"	"8"	"9"	"637"	"0"	"3"	"640"	"0"
"179"	"162"	"144"	"4"	"123"	"7"	"0"	"1"	"2"	"1"	"1"	"0"	"3"	"0"	"3"	"4"	"5"	"16"	"2"	"316"	"0"	"2"	"318"	"0"
"180"	"163"	"69"	"357"	"23"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"4"	"13"	"1"	"472"	"0"	"5"	"477"	"0"
"181"	"164"	"225"	"77"	"409"	"10"	"0"	"0"	"5"	"3"	"2"	"5"	"7"	"3"	"7"	"22"	"11"	"21"	"23"	"830"	"0"	"25"	"855"	"0"
"182"	"165"	"68"	"74"	"460"	"12"	"10"	"6"	"8"	"2"	"3"	"3"	"5"	"0"	"3"	"16"	"9"	"24"	"3"	"706"	"0"	"10"	"716"	"0"
"183"	"166"	"38"	"196"	"248"	"3"	"3"	"0"	"3"	"2"	"12"	"3"	"3"	"4"	"5"	"13"	"7"	"8"	"2"	"550"	"0"	"1"	"551"	"0"
"184"	"167"	"135"	"301"	"105"	"32"	"4"	"4"	"3"	"1"	"4"	"1"	"6"	"9"	"13"	"15"	"24"	"36"	"13"	"706"	"0"	"19"	"725"	"0"
"185"	"168"	"400"	"42"	"99"	"9"	"1"	"1"	"1"	"4"	"2"	"3"	"3"	"0"	"3"	"12"	"2"	"20"	"13"	"615"	"0"	"5"	"620"	"0"
"186"	"169"	"92"	"41"	"213"	"9"	"1"	"3"	"6"	"4"	"4"	"0"	"3"	"4"	"5"	"18"	"12"	"20"	"7"	"442"	"0"	"21"	"463"	"0"
"187"	"169A"	"178"	"88"	"114"	"5"	"2"	"4"	"4"	"2"	"3"	"0"	"5"	"1"	"3"	"4"	"8"	"13"	"9"	"443"	"0"	"7"	"450"	"0"
"188"	"170"	"372"	"118"	"90"	"1"	"1"	"2"	"7"	"1"	"1"	"0"	"3"	"2"	"2"	"6"	"12"	"14"	"29"	"661"	"0"	"17"	"678"	"0"
"189"	"171"	"95"	"200"	"211"	"6"	"1"	"3"	"9"	"3"	"3"	"2"	"2"	"6"	"11"	"16"	"13"	"24"	"4"	"609"	"0"	"2"	"611"	"0"
"190"	"172"	"176"	"294"	"70"	"58"	"2"	"6"	"3"	"5"	"3"	"1"	"2"	"4"	"0"	"0"	"7"	"19"	"11"	"661"	"0"	"18"	"679"	"0"
"191"	"173"	"92"	"697"	"33"	"38"	"1"	"2"	"3"	"0"	"0"	"2"	"2"	"6"	"4"	"4"	"8"	"5"	"1"	"898"	"0"	"5"	"903"	"0"
"192"	"174"	"254"	"339"	"14"	"75"	"1"	"4"	"6"	"1"	"1"	"1"	"3"	"5"	"7"	"9"	"11"	"31"	"12"	"774"	"0"	"10"	"784"	"0"
"193"	"175"	"275"	"34"	"178"	"5"	"2"	"5"	"22"	"2"	"2"	"1"	"5"	"7"	"6"	"13"	"8"	"38"	"11"	"614"	"0"	"2"	"616"	"0"
"194"	"176"	"745"	"24"	"27"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"11"	"25"	"838"	"0"	"6"	"844"	"0"
"195"	"177"	"379"	"82"	"79"	"2"	"1"	"5"	"8"	"1"	"0"	"1"	"2"	"1"	"7"	"2"	"2"	"26"	"2"	"600"	"0"	"1"	"601"	"0"
"196"	"178"	"461"	"32"	"39"	"1"	"3"	"2"	"5"	"2"	"0"	"1"	"4"	"3"	"2"	"6"	"4"	"14"	"18"	"597"	"0"	"1"	"598"	"0"
"197"	"179"	"568"	"26"	"67"	"6"	"0"	"1"	"2"	"2"	"2"	"1"	"3"	"3"	"2"	"6"	"4"	"37"	"22"	"752"	"0"	"2"	"754"	"0"
"198"	"180"	"78"	"471"	"33"	"3"	"0"	"0"	"5"	"0"	"1"	"3"	"1"	"2"	"3"	"7"	"20"	"13"	"2"	"642"	"0"	"7"	"649"	"0"
"199"	"181"	"338"	"50"	"9"	"0"	"1"	"2"	"1"	"3"	"0"	"0"	"1"	"1"	"0"	"1"	"4"	"15"	"46"	"472"	"0"	"4"	"476"	"0"
"200"	"182"	"267"	"34"	"44"	"1"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"2"	"3"	"3"	"10"	"5"	"376"	"0"	"0"	"376"	"0"
"201"	"183"	"267"	"23"	"94"	"22"	"3"	"0"	"2"	"0"	"2"	"1"	"1"	"2"	"1"	"4"	"7"	"15"	"12"	"456"	"0"	"0"	"456"	"0"
"202"	"184"	"229"	"47"	"88"	"3"	"2"	"1"	"3"	"0"	"1"	"0"	"0"	"6"	"2"	"3"	"1"	"12"	"18"	"416"	"0"	"5"	"421"	"0"
"203"	"185"	"190"	"133"	"76"	"16"	"1"	"2"	"3"	"0"	"2"	"0"	"1"	"2"	"1"	"8"	"11"	"8"	"4"	"458"	"0"	"0"	"458"	"0"
"204"	"186"	"400"	"62"	"58"	"1"	"2"	"0"	"18"	"0"	"0"	"3"	"2"	"2"	"0"	"3"	"5"	"14"	"23"	"593"	"0"	"7"	"600"	"0"
"205"	"187"	"66"	"152"	"53"	"1"	"0"	"2"	"3"	"1"	"2"	"0"	"1"	"7"	"43"	"4"	"2"	"3"	"2"	"342"	"0"	"0"	"342"	"0"
"206"	"188"	"288"	"39"	"14"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"9"	"5"	"366"	"0"	"2"	"368"	"0"
"207"	"189"	"112"	"227"	"141"	"3"	"2"	"0"	"9"	"0"	"2"	"0"	"2"	"1"	"3"	"6"	"9"	"10"	"6"	"533"	"0"	"14"	"547"	"0"
"208"	"190"	"7"	"537"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"1"	"557"	"0"	"0"	"557"	"0"
"209"	"191"	"321"	"229"	"124"	"6"	"1"	"4"	"3"	"2"	"3"	"2"	"2"	"3"	"3"	"5"	"13"	"29"	"18"	"768"	"0"	"7"	"775"	"0"
"210"	"192"	"66"	"94"	"255"	"4"	"0"	"1"	"3"	"0"	"2"	"6"	"5"	"6"	"5"	"22"	"6"	"7"	"0"	"482"	"0"	"6"	"488"	"0"
"211"	"193"	"205"	"46"	"74"	"2"	"0"	"3"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"3"	"4"	"14"	"1"	"357"	"0"	"1"	"358"	"0"
"212"	"194"	"544"	"70"	"103"	"3"	"1"	"3"	"4"	"3"	"1"	"2"	"0"	"3"	"2"	"8"	"5"	"32"	"25"	"809"	"0"	"12"	"821"	"0"
"213"	"195"	"471"	"155"	"113"	"2"	"3"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"0"	"757"	"0"	"0"	"757"	"0"
"214"	"196"	"161"	"283"	"267"	"23"	"1"	"1"	"6"	"3"	"1"	"0"	"2"	"2"	"7"	"6"	"6"	"11"	"4"	"784"	"0"	"3"	"787"	"0"
"215"	"197"	"102"	"403"	"324"	"5"	"0"	"1"	"2"	"1"	"1"	"0"	"3"	"3"	"3"	"15"	"0"	"24"	"3"	"890"	"0"	"1"	"891"	"0"
"216"	"198"	"42"	"22"	"553"	"4"	"1"	"1"	"0"	"1"	"2"	"0"	"0"	"1"	"9"	"1"	"3"	"2"	"2"	"644"	"0"	"0"	"644"	"0"
"217"	"199"	"114"	"17"	"173"	"4"	"0"	"5"	"3"	"2"	"2"	"1"	"2"	"1"	"0"	"6"	"8"	"11"	"5"	"354"	"0"	"1"	"355"	"0"
"218"	"200"	"38"	"591"	"116"	"12"	"0"	"1"	"4"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"2"	"7"	"1"	"776"	"0"	"6"	"782"	"0"
"219"	"201"	"11"	"382"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"406"	"0"	"10"	"416"	"0"
"220"	"202"	"39"	"129"	"77"	"4"	"0"	"0"	"1"	"1"	"1"	"1"	"3"	"3"	"2"	"3"	"7"	"25"	"10"	"306"	"0"	"21"	"327"	"0"
"221"	"203"	"200"	"161"	"78"	"2"	"0"	"1"	"5"	"3"	"5"	"3"	"0"	"8"	"5"	"8"	"11"	"12"	"5"	"507"	"0"	"0"	"507"	"0"
"222"	"204"	"203"	"123"	"47"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"0"	"1"	"1"	"2"	"1"	"12"	"7"	"402"	"0"	"8"	"410"	"0"
"223"	"205"	"58"	"174"	"150"	"14"	"1"	"2"	"4"	"1"	"1"	"3"	"1"	"7"	"1"	"10"	"8"	"23"	"3"	"461"	"0"	"6"	"467"	"0"
"224"	"206"	"198"	"330"	"106"	"9"	"1"	"3"	"4"	"4"	"2"	"1"	"2"	"3"	"3"	"7"	"8"	"21"	"10"	"712"	"0"	"5"	"717"	"0"
"225"	"207"	"130"	"631"	"68"	"3"	"3"	"3"	"0"	"3"	"5"	"2"	"3"	"7"	"5"	"7"	"15"	"18"	"3"	"906"	"0"	"11"	"917"	"0"
"226"	"208"	"110"	"105"	"337"	"12"	"2"	"1"	"7"	"4"	"5"	"2"	"11"	"6"	"20"	"49"	"22"	"53"	"11"	"757"	"0"	"8"	"765"	"0"
"227"	"209"	"15"	"60"	"241"	"3"	"0"	"0"	"6"	"1"	"1"	"1"	"2"	"2"	"4"	"20"	"2"	"12"	"1"	"371"	"0"	"4"	"375"	"0"
"228"	"210"	"29"	"49"	"308"	"20"	"1"	"0"	"3"	"1"	"2"	"0"	"1"	"1"	"2"	"9"	"3"	"22"	"0"	"451"	"0"	"3"	"454"	"0"
"229"	"211"	"69"	"175"	"43"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"6"	"7"	"13"	"321"	"0"	"6"	"327"	"0"
"230"	"212"	"357"	"44"	"153"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"7"	"1"	"10"	"11"	"590"	"0"	"0"	"590"	"0"
"231"	"213"	"52"	"560"	"34"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"11"	"9"	"4"	"675"	"0"	"17"	"692"	"0"
"232"	"214"	"111"	"278"	"58"	"0"	"1"	"0"	"0"	"2"	"3"	"0"	"1"	"0"	"0"	"8"	"9"	"13"	"4"	"488"	"0"	"10"	"498"	"0"
"233"	"215"	"367"	"52"	"210"	"3"	"1"	"0"	"9"	"0"	"2"	"1"	"0"	"0"	"6"	"11"	"8"	"17"	"11"	"698"	"0"	"5"	"703"	"0"
"234"	"216"	"146"	"300"	"140"	"1"	"1"	"0"	"2"	"1"	"3"	"1"	"1"	"6"	"4"	"5"	"6"	"15"	"0"	"632"	"0"	"4"	"636"	"0"
"235"	"217"	"114"	"86"	"379"	"9"	"2"	"0"	"3"	"2"	"1"	"4"	"2"	"4"	"7"	"18"	"7"	"11"	"7"	"656"	"0"	"6"	"662"	"0"
"236"	"218"	"28"	"105"	"148"	"3"	"1"	"0"	"5"	"0"	"0"	"0"	"1"	"3"	"3"	"10"	"7"	"11"	"3"	"328"	"0"	"2"	"330"	"0"
"237"	"219"	"442"	"121"	"85"	"5"	"2"	"2"	"2"	"1"	"0"	"2"	"5"	"1"	"1"	"5"	"2"	"15"	"6"	"697"	"0"	"4"	"701"	"0"
"238"	"220"	"81"	"463"	"63"	"1"	"2"	"1"	"10"	"1"	"0"	"1"	"2"	"5"	"1"	"7"	"22"	"20"	"1"	"681"	"0"	"3"	"684"	"0"
"239"	"221"	"129"	"124"	"252"	"51"	"1"	"2"	"5"	"0"	"2"	"1"	"1"	"3"	"8"	"8"	"7"	"15"	"4"	"613"	"0"	"7"	"620"	"0"
"240"	"222"	"20"	"28"	"325"	"1"	"0"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"5"	"16"	"2"	"7"	"5"	"419"	"0"	"4"	"423"	"0"
"241"	"223"	"39"	"117"	"258"	"7"	"0"	"0"	"2"	"3"	"4"	"1"	"2"	"9"	"8"	"14"	"3"	"4"	"7"	"478"	"0"	"11"	"489"	"0"
"242"	"224"	"6"	"367"	"2"	"1"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"385"	"0"	"5"	"390"	"0"
"243"	"225"	"39"	"418"	"90"	"3"	"0"	"0"	"2"	"0"	"2"	"1"	"1"	"1"	"2"	"6"	"8"	"13"	"9"	"595"	"0"	"29"	"624"	"0"
"244"	"226"	"651"	"25"	"17"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"6"	"703"	"0"	"3"	"706"	"0"
"245"	"227"	"324"	"9"	"152"	"3"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"11"	"3"	"19"	"12"	"538"	"0"	"0"	"538"	"0"
"246"	"228"	"88"	"228"	"68"	"84"	"4"	"7"	"2"	"1"	"2"	"3"	"1"	"1"	"8"	"1"	"6"	"6"	"5"	"515"	"0"	"8"	"523"	"0"
"247"	"229"	"56"	"357"	"14"	"3"	"3"	"0"	"1"	"1"	"0"	"2"	"2"	"2"	"2"	"2"	"13"	"7"	"2"	"467"	"0"	"3"	"470"	"0"
"248"	"230"	"66"	"146"	"323"	"12"	"1"	"0"	"4"	"0"	"0"	"1"	"1"	"2"	"2"	"15"	"7"	"7"	"2"	"589"	"0"	"5"	"594"	"0"
"249"	"231"	"228"	"229"	"213"	"4"	"2"	"4"	"4"	"2"	"4"	"3"	"6"	"8"	"4"	"14"	"10"	"14"	"28"	"777"	"0"	"29"	"806"	"0"
"250"	"232"	"519"	"16"	"37"	"2"	"2"	"0"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"10"	"9"	"603"	"0"	"2"	"605"	"0"
"251"	"233"	"49"	"470"	"133"	"4"	"4"	"2"	"5"	"0"	"2"	"12"	"4"	"9"	"5"	"9"	"14"	"13"	"7"	"742"	"0"	"9"	"751"	"0"
"252"	"234"	"208"	"144"	"65"	"3"	"0"	"0"	"2"	"1"	"1"	"1"	"2"	"2"	"2"	"4"	"5"	"16"	"15"	"471"	"0"	"2"	"473"	"0"
"253"	"235"	"77"	"302"	"39"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"5"	"4"	"4"	"2"	"439"	"0"	"7"	"446"	"0"
"254"	"236"	"373"	"229"	"98"	"2"	"1"	"1"	"3"	"0"	"2"	"2"	"1"	"6"	"5"	"11"	"16"	"20"	"5"	"775"	"0"	"7"	"782"	"0"
"255"	"237"	"274"	"219"	"71"	"3"	"1"	"5"	"0"	"0"	"1"	"1"	"3"	"10"	"2"	"4"	"5"	"15"	"5"	"619"	"0"	"6"	"625"	"0"
"256"	"238"	"187"	"180"	"129"	"22"	"1"	"0"	"6"	"3"	"0"	"3"	"0"	"3"	"3"	"3"	"7"	"6"	"9"	"562"	"0"	"8"	"570"	"0"
"257"	"239"	"105"	"188"	"33"	"2"	"1"	"2"	"1"	"0"	"2"	"1"	"1"	"3"	"3"	"2"	"5"	"1"	"2"	"352"	"0"	"2"	"354"	"0"
"258"	"240"	"272"	"138"	"59"	"4"	"0"	"1"	"0"	"0"	"0"	"8"	"0"	"3"	"1"	"7"	"5"	"23"	"8"	"529"	"0"	"1"	"530"	"0"
"259"	"241"	"51"	"292"	"31"	"53"	"1"	"4"	"4"	"1"	"3"	"45"	"2"	"7"	"9"	"1"	"14"	"8"	"6"	"532"	"0"	"25"	"557"	"0"
"260"	"242"	"296"	"263"	"20"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"1"	"4"	"0"	"7"	"18"	"6"	"7"	"625"	"0"	"7"	"632"	"0"
"261"	"243"	"370"	"277"	"15"	"4"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"6"	"12"	"14"	"704"	"0"	"9"	"713"	"0"
"262"	"244"	"58"	"274"	"50"	"3"	"2"	"0"	"8"	"0"	"3"	"5"	"3"	"5"	"4"	"12"	"48"	"12"	"4"	"491"	"0"	"12"	"503"	"0"
"263"	"245"	"164"	"253"	"17"	"0"	"1"	"0"	"3"	"0"	"2"	"1"	"1"	"1"	"2"	"1"	"6"	"13"	"9"	"474"	"0"	"4"	"478"	"0"
"264"	"245A"	"217"	"206"	"12"	"2"	"2"	"1"	"2"	"0"	"0"	"3"	"0"	"6"	"0"	"2"	"1"	"17"	"3"	"474"	"0"	"3"	"477"	"0"
"265"	"246"	"92"	"386"	"8"	"2"	"0"	"0"	"1"	"1"	"0"	"5"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"501"	"0"	"2"	"503"	"0"
"266"	"247"	"80"	"165"	"13"	"23"	"2"	"1"	"2"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"7"	"6"	"305"	"0"	"7"	"312"	"0"
"267"	"248"	"10"	"222"	"14"	"18"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"41"	"1"	"0"	"312"	"0"	"3"	"315"	"0"
"268"	"249"	"46"	"317"	"165"	"9"	"3"	"2"	"11"	"5"	"9"	"5"	"4"	"6"	"10"	"20"	"30"	"16"	"1"	"659"	"0"	"5"	"664"	"0"
"269"	"250"	"17"	"188"	"61"	"1"	"0"	"1"	"3"	"0"	"2"	"4"	"1"	"2"	"1"	"5"	"9"	"2"	"5"	"302"	"0"	"23"	"325"	"0"
"270"	"251"	"191"	"216"	"122"	"0"	"1"	"1"	"8"	"5"	"2"	"3"	"4"	"4"	"8"	"12"	"18"	"29"	"7"	"631"	"0"	"6"	"637"	"0"
"271"	"252"	"110"	"162"	"118"	"5"	"0"	"3"	"4"	"1"	"4"	"3"	"1"	"1"	"2"	"6"	"6"	"7"	"3"	"436"	"0"	"5"	"441"	"0"
"272"	"253"	"111"	"220"	"176"	"14"	"2"	"1"	"1"	"0"	"6"	"4"	"6"	"6"	"3"	"10"	"22"	"37"	"5"	"624"	"0"	"9"	"633"	"0"
"273"	"254"	"122"	"304"	"18"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"8"	"9"	"0"	"465"	"0"	"3"	"468"	"0"
"274"	"255"	"42"	"72"	"302"	"28"	"2"	"2"	"3"	"1"	"0"	"0"	"3"	"4"	"2"	"12"	"12"	"5"	"2"	"492"	"0"	"5"	"497"	"0"
"275"	"256"	"59"	"490"	"58"	"4"	"0"	"3"	"1"	"2"	"3"	"1"	"1"	"1"	"1"	"6"	"5"	"8"	"10"	"653"	"0"	"23"	"676"	"0"
"276"	"257"	"73"	"264"	"148"	"9"	"1"	"2"	"8"	"4"	"5"	"3"	"6"	"4"	"1"	"12"	"9"	"15"	"8"	"572"	"0"	"9"	"581"	"0"
"277"	"258"	"52"	"354"	"103"	"3"	"1"	"0"	"6"	"3"	"1"	"2"	"2"	"1"	"2"	"6"	"7"	"4"	"5"	"552"	"0"	"11"	"563"	"0"
"278"	"259"	"48"	"481"	"77"	"37"	"3"	"3"	"8"	"6"	"10"	"5"	"8"	"5"	"6"	"8"	"32"	"14"	"8"	"759"	"0"	"15"	"774"	"0"
"279"	"260"	"114"	"518"	"108"	"5"	"0"	"5"	"9"	"4"	"7"	"7"	"3"	"16"	"9"	"10"	"29"	"29"	"8"	"881"	"0"	"11"	"892"	"0"
"280"	"261"	"155"	"508"	"96"	"5"	"2"	"3"	"7"	"2"	"8"	"6"	"0"	"10"	"2"	"8"	"9"	"10"	"1"	"832"	"0"	"3"	"835"	"0"
"281"	"262"	"128"	"282"	"242"	"5"	"6"	"6"	"9"	"3"	"12"	"9"	"3"	"12"	"9"	"18"	"19"	"34"	"13"	"810"	"0"	"23"	"833"	"0"
"282"	"Grand Total"	"52097"	"54314"	"33528"	"1712"	"323"	"462"	"911"	"306"	"437"	"426"	"454"	"736"	"781"	"1801"	"1915"	"3757"	"2024"	"15598
4"	"0"	"1878"	"15786
2"	"0"
"283"	"Place:CENTRAL SCHOOL BANKA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"284"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"285"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"286"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
