"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"173"	"157"	"307"	"21"	"5"	"155"	"3"	"3"	"3"	"3"	"0"	"3"	"4"	"1"	"3"	"511"	"0"	"12"	"523"	"0"
"174"	"158"	"113"	"60"	"2"	"220"	"2"	"2"	"3"	"1"	"0"	"1"	"0"	"1"	"1"	"406"	"0"	"1"	"407"	"0"
"175"	"159"	"159"	"21"	"1"	"150"	"2"	"0"	"4"	"0"	"1"	"3"	"2"	"2"	"0"	"345"	"0"	"9"	"354"	"0"
"176"	"160"	"162"	"38"	"0"	"106"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"310"	"0"	"2"	"312"	"0"
"177"	"161"	"131"	"10"	"9"	"210"	"3"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"1"	"370"	"0"	"5"	"375"	"0"
"178"	"162"	"81"	"49"	"29"	"209"	"1"	"0"	"3"	"0"	"1"	"2"	"0"	"0"	"0"	"375"	"0"	"0"	"375"	"0"
"179"	"163"	"156"	"20"	"32"	"356"	"4"	"4"	"2"	"0"	"2"	"4"	"1"	"2"	"2"	"585"	"0"	"1"	"586"	"0"
"180"	"164"	"420"	"48"	"55"	"115"	"8"	"6"	"7"	"1"	"1"	"3"	"2"	"1"	"4"	"671"	"0"	"7"	"678"	"0"
"181"	"165"	"326"	"36"	"1"	"36"	"2"	"1"	"2"	"0"	"0"	"2"	"0"	"0"	"1"	"407"	"0"	"8"	"415"	"0"
"182"	"166"	"118"	"14"	"3"	"164"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"302"	"0"	"7"	"309"	"0"
"183"	"167"	"483"	"12"	"1"	"75"	"1"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"4"	"584"	"0"	"8"	"592"	"0"
"184"	"168"	"436"	"17"	"0"	"50"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"2"	"1"	"511"	"0"	"5"	"516"	"0"
"185"	"169"	"310"	"24"	"3"	"49"	"2"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"394"	"0"	"5"	"399"	"0"
"186"	"170"	"340"	"13"	"3"	"92"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"456"	"0"	"14"	"470"	"0"
"187"	"171"	"465"	"38"	"13"	"87"	"6"	"3"	"14"	"5"	"2"	"2"	"3"	"6"	"12"	"656"	"0"	"13"	"669"	"0"
"188"	"172"	"338"	"31"	"3"	"120"	"3"	"3"	"2"	"1"	"0"	"0"	"2"	"5"	"2"	"510"	"0"	"10"	"520"	"0"
"189"	"173"	"63"	"30"	"1"	"167"	"4"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"270"	"0"	"3"	"273"	"0"
"190"	"174"	"157"	"12"	"1"	"80"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"1"	"1"	"259"	"0"	"1"	"260"	"0"
"191"	"175"	"72"	"2"	"0"	"71"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"0"	"0"	"147"	"0"
"192"	"176"	"394"	"16"	"1"	"162"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"577"	"0"	"1"	"578"	"0"
"193"	"177"	"95"	"11"	"0"	"176"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"287"	"0"	"1"	"288"	"0"
"194"	"178"	"466"	"34"	"3"	"193"	"6"	"0"	"2"	"2"	"2"	"3"	"2"	"3"	"3"	"719"	"0"	"4"	"723"	"0"
"195"	"179"	"438"	"8"	"3"	"32"	"1"	"0"	"8"	"0"	"0"	"1"	"5"	"2"	"3"	"501"	"0"	"23"	"524"	"0"
"196"	"180"	"37"	"93"	"5"	"391"	"8"	"1"	"2"	"1"	"2"	"1"	"5"	"2"	"5"	"553"	"0"	"2"	"555"	"0"
"197"	"181"	"41"	"62"	"6"	"266"	"6"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"387"	"0"	"2"	"389"	"0"
"198"	"182"	"130"	"81"	"14"	"203"	"10"	"1"	"8"	"2"	"1"	"2"	"3"	"0"	"0"	"455"	"0"	"3"	"458"	"0"
"199"	"183"	"78"	"42"	"7"	"193"	"7"	"0"	"6"	"1"	"0"	"1"	"1"	"4"	"6"	"346"	"0"	"8"	"354"	"0"
"200"	"184"	"229"	"67"	"11"	"134"	"1"	"1"	"5"	"1"	"3"	"1"	"0"	"1"	"0"	"454"	"0"	"4"	"458"	"0"
"201"	"185"	"105"	"331"	"5"	"304"	"5"	"5"	"10"	"3"	"0"	"4"	"5"	"4"	"5"	"786"	"0"	"16"	"802"	"0"
"202"	"186"	"105"	"80"	"6"	"302"	"7"	"0"	"5"	"0"	"0"	"0"	"1"	"5"	"3"	"514"	"0"	"3"	"517"	"0"
"203"	"187"	"65"	"210"	"4"	"198"	"2"	"2"	"2"	"0"	"1"	"3"	"6"	"2"	"2"	"497"	"0"	"7"	"504"	"0"
"204"	"188"	"54"	"93"	"8"	"193"	"5"	"3"	"3"	"2"	"2"	"0"	"2"	"1"	"5"	"371"	"0"	"3"	"374"	"0"
"205"	"189"	"225"	"73"	"78"	"207"	"3"	"2"	"4"	"2"	"2"	"4"	"3"	"6"	"6"	"615"	"0"	"30"	"645"	"0"
"206"	"190"	"93"	"20"	"10"	"209"	"4"	"3"	"4"	"1"	"0"	"1"	"4"	"3"	"3"	"355"	"0"	"7"	"362"	"0"
"207"	"191"	"154"	"16"	"6"	"489"	"14"	"6"	"3"	"0"	"3"	"0"	"1"	"3"	"6"	"701"	"0"	"6"	"707"	"0"
"208"	"192"	"61"	"52"	"21"	"335"	"41"	"6"	"4"	"0"	"2"	"3"	"6"	"6"	"4"	"541"	"0"	"6"	"547"	"0"
"209"	"193"	"71"	"35"	"14"	"196"	"19"	"3"	"3"	"5"	"1"	"1"	"3"	"2"	"4"	"357"	"0"	"13"	"370"	"0"
"210"	"194"	"141"	"257"	"21"	"127"	"8"	"3"	"3"	"1"	"2"	"7"	"5"	"9"	"9"	"593"	"0"	"19"	"612"	"0"
"211"	"195"	"91"	"3"	"4"	"236"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"0"	"340"	"0"	"3"	"343"	"0"
"212"	"196"	"169"	"11"	"41"	"117"	"23"	"3"	"3"	"1"	"0"	"0"	"2"	"4"	"2"	"376"	"0"	"12"	"388"	"0"
"213"	"197"	"228"	"36"	"39"	"49"	"5"	"3"	"3"	"1"	"2"	"2"	"10"	"6"	"4"	"388"	"0"	"22"	"410"	"0"
"214"	"198"	"170"	"12"	"2"	"84"	"1"	"1"	"1"	"1"	"0"	"0"	"4"	"1"	"1"	"278"	"0"	"13"	"291"	"0"
"215"	"199"	"256"	"35"	"112"	"290"	"11"	"4"	"1"	"5"	"2"	"6"	"6"	"2"	"10"	"740"	"0"	"16"	"756"	"0"
"216"	"200"	"367"	"12"	"3"	"105"	"4"	"1"	"1"	"0"	"0"	"1"	"1"	"4"	"0"	"499"	"0"	"1"	"500"	"0"
"217"	"201"	"337"	"4"	"0"	"7"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"350"	"0"	"1"	"351"	"0"
"218"	"202"	"88"	"46"	"10"	"328"	"8"	"1"	"3"	"1"	"2"	"6"	"10"	"4"	"4"	"511"	"0"	"6"	"517"	"0"
"219"	"203"	"207"	"39"	"76"	"329"	"9"	"7"	"4"	"2"	"3"	"2"	"19"	"11"	"10"	"718"	"0"	"29"	"747"	"0"
"220"	"204"	"135"	"56"	"3"	"194"	"6"	"2"	"2"	"3"	"3"	"3"	"4"	"3"	"1"	"415"	"0"	"5"	"420"	"0"
"221"	"205"	"165"	"181"	"18"	"188"	"18"	"6"	"8"	"3"	"4"	"7"	"5"	"5"	"17"	"625"	"0"	"26"	"651"	"0"
"222"	"206"	"83"	"50"	"6"	"307"	"5"	"4"	"3"	"2"	"2"	"2"	"5"	"0"	"4"	"473"	"0"	"9"	"482"	"0"
"223"	"207"	"190"	"215"	"10"	"238"	"23"	"4"	"3"	"4"	"1"	"2"	"5"	"0"	"7"	"702"	"0"	"6"	"708"	"0"
"224"	"208"	"108"	"105"	"96"	"352"	"6"	"4"	"2"	"3"	"3"	"4"	"4"	"5"	"6"	"698"	"0"	"8"	"706"	"0"
"225"	"209"	"408"	"24"	"18"	"120"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"2"	"4"	"581"	"0"	"3"	"584"	"0"
"226"	"210"	"144"	"205"	"6"	"156"	"8"	"4"	"4"	"1"	"3"	"2"	"3"	"1"	"16"	"553"	"0"	"9"	"562"	"0"
"227"	"211"	"379"	"121"	"16"	"104"	"7"	"4"	"5"	"3"	"2"	"7"	"4"	"10"	"7"	"669"	"0"	"24"	"693"	"0"
"228"	"212"	"245"	"5"	"2"	"98"	"2"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"360"	"0"	"4"	"364"	"0"
"229"	"213"	"156"	"4"	"1"	"177"	"1"	"1"	"2"	"2"	"0"	"1"	"1"	"0"	"1"	"347"	"0"	"2"	"349"	"0"
"230"	"214"	"245"	"20"	"15"	"296"	"7"	"1"	"0"	"4"	"3"	"2"	"4"	"2"	"1"	"600"	"0"	"2"	"602"	"0"
"231"	"215"	"180"	"6"	"0"	"4"	"2"	"4"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"199"	"0"	"0"	"199"	"0"
"232"	"216"	"221"	"5"	"3"	"68"	"3"	"0"	"0"	"1"	"0"	"2"	"3"	"2"	"5"	"313"	"0"	"11"	"324"	"0"
"233"	"217"	"271"	"58"	"9"	"241"	"6"	"0"	"3"	"2"	"1"	"4"	"3"	"5"	"4"	"607"	"0"	"7"	"614"	"0"
"234"	"218"	"198"	"45"	"6"	"291"	"6"	"4"	"3"	"2"	"2"	"3"	"3"	"1"	"6"	"570"	"0"	"2"	"572"	"0"
"235"	"219"	"230"	"28"	"4"	"90"	"4"	"1"	"5"	"1"	"3"	"1"	"8"	"4"	"4"	"383"	"0"	"11"	"394"	"0"
"236"	"220"	"194"	"41"	"9"	"154"	"0"	"3"	"1"	"2"	"1"	"2"	"6"	"1"	"2"	"416"	"0"	"2"	"418"	"0"
"237"	"221"	"199"	"7"	"3"	"66"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"4"	"285"	"0"	"14"	"299"	"0"
"238"	"222"	"217"	"19"	"8"	"181"	"3"	"5"	"0"	"3"	"2"	"3"	"8"	"6"	"4"	"459"	"0"	"25"	"484"	"0"
"239"	"223"	"118"	"105"	"5"	"304"	"5"	"3"	"4"	"3"	"1"	"0"	"10"	"7"	"7"	"572"	"0"	"11"	"583"	"0"
"240"	"224"	"163"	"93"	"13"	"191"	"5"	"1"	"6"	"2"	"1"	"1"	"2"	"2"	"2"	"482"	"0"	"0"	"482"	"0"
"241"	"225"	"185"	"110"	"8"	"319"	"9"	"5"	"3"	"2"	"3"	"10"	"5"	"6"	"9"	"674"	"0"	"14"	"688"	"0"
"242"	"226"	"376"	"15"	"10"	"124"	"5"	"1"	"6"	"0"	"1"	"1"	"3"	"3"	"1"	"546"	"0"	"9"	"555"	"0"
"243"	"227"	"303"	"78"	"30"	"213"	"9"	"0"	"2"	"1"	"1"	"1"	"6"	"6"	"5"	"655"	"0"	"15"	"670"	"0"
"244"	"228"	"35"	"37"	"29"	"139"	"5"	"2"	"0"	"2"	"2"	"1"	"0"	"2"	"0"	"254"	"0"	"2"	"256"	"0"
"245"	"229"	"156"	"122"	"2"	"171"	"2"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"459"	"0"	"3"	"462"	"0"
"246"	"230"	"101"	"56"	"16"	"382"	"3"	"3"	"2"	"0"	"0"	"3"	"6"	"2"	"4"	"578"	"0"	"6"	"584"	"0"
"247"	"231"	"251"	"76"	"9"	"369"	"5"	"2"	"10"	"1"	"1"	"3"	"0"	"2"	"3"	"732"	"0"	"10"	"742"	"0"
"248"	"232"	"138"	"144"	"6"	"480"	"7"	"5"	"5"	"2"	"1"	"1"	"14"	"4"	"7"	"814"	"0"	"12"	"826"	"0"
"249"	"233"	"466"	"58"	"10"	"171"	"5"	"4"	"6"	"5"	"4"	"4"	"2"	"6"	"1"	"742"	"0"	"7"	"749"	"0"
"250"	"234"	"81"	"130"	"16"	"493"	"7"	"3"	"3"	"0"	"2"	"1"	"5"	"2"	"6"	"749"	"0"	"13"	"762"	"0"
"251"	"235"	"97"	"196"	"14"	"161"	"7"	"4"	"7"	"4"	"4"	"2"	"9"	"6"	"10"	"521"	"0"	"10"	"531"	"0"
"252"	"236"	"263"	"14"	"6"	"168"	"4"	"1"	"0"	"1"	"0"	"2"	"0"	"2"	"1"	"462"	"0"	"3"	"465"	"0"
"253"	"237"	"215"	"90"	"26"	"332"	"14"	"6"	"7"	"6"	"3"	"5"	"9"	"11"	"5"	"729"	"0"	"16"	"745"	"0"
"254"	"238"	"144"	"146"	"12"	"100"	"6"	"2"	"3"	"2"	"2"	"0"	"7"	"2"	"2"	"428"	"0"	"6"	"434"	"0"
"255"	"239"	"132"	"42"	"3"	"270"	"8"	"3"	"4"	"1"	"4"	"2"	"6"	"6"	"7"	"488"	"0"	"14"	"502"	"0"
"256"	"240"	"255"	"21"	"21"	"165"	"6"	"1"	"1"	"0"	"1"	"2"	"1"	"1"	"3"	"478"	"0"	"6"	"484"	"0"
"257"	"241"	"141"	"34"	"4"	"233"	"6"	"1"	"3"	"2"	"0"	"3"	"5"	"1"	"4"	"437"	"0"	"8"	"445"	"0"
"258"	"242"	"270"	"35"	"5"	"152"	"9"	"1"	"3"	"1"	"9"	"2"	"1"	"3"	"8"	"499"	"0"	"24"	"523"	"0"
"259"	"243"	"166"	"94"	"35"	"250"	"7"	"3"	"11"	"1"	"1"	"0"	"2"	"4"	"1"	"575"	"0"	"3"	"578"	"0"
"260"	"244"	"103"	"68"	"10"	"156"	"10"	"1"	"3"	"2"	"4"	"5"	"10"	"9"	"9"	"390"	"0"	"7"	"397"	"0"
"261"	"245"	"95"	"3"	"2"	"155"	"4"	"0"	"3"	"1"	"0"	"1"	"2"	"1"	"1"	"268"	"0"	"3"	"271"	"0"
"262"	"246"	"79"	"90"	"5"	"143"	"6"	"1"	"3"	"2"	"3"	"4"	"0"	"5"	"3"	"344"	"0"	"15"	"359"	"0"
"263"	"247"	"146"	"33"	"5"	"163"	"4"	"2"	"2"	"1"	"0"	"1"	"5"	"0"	"6"	"368"	"0"	"3"	"371"	"0"
"264"	"248"	"208"	"64"	"20"	"364"	"13"	"4"	"9"	"5"	"6"	"4"	"14"	"4"	"7"	"722"	"0"	"15"	"737"	"0"
"265"	"249"	"65"	"169"	"16"	"306"	"5"	"4"	"11"	"6"	"1"	"5"	"5"	"7"	"3"	"603"	"0"	"19"	"622"	"0"
"266"	"250"	"82"	"3"	"5"	"170"	"7"	"2"	"6"	"0"	"1"	"6"	"9"	"3"	"4"	"298"	"0"	"4"	"302"	"0"
"267"	"251"	"158"	"14"	"8"	"114"	"0"	"0"	"3"	"1"	"0"	"0"	"2"	"2"	"4"	"306"	"0"	"1"	"307"	"0"
"268"	"252"	"50"	"62"	"5"	"32"	"1"	"0"	"5"	"5"	"4"	"4"	"4"	"8"	"6"	"186"	"0"	"18"	"204"	"0"
"269"	"253"	"96"	"87"	"5"	"265"	"6"	"3"	"2"	"1"	"5"	"2"	"11"	"6"	"4"	"493"	"0"	"15"	"508"	"0"
"270"	"254"	"29"	"11"	"0"	"116"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"0"	"0"	"158"	"0"
"271"	"255"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"272"	"256"	"178"	"43"	"18"	"261"	"9"	"0"	"4"	"4"	"3"	"2"	"2"	"1"	"3"	"528"	"0"	"5"	"533"	"0"
"273"	"257"	"145"	"35"	"66"	"92"	"2"	"0"	"5"	"1"	"1"	"3"	"2"	"1"	"6"	"359"	"0"	"12"	"371"	"0"
"274"	"258"	"98"	"141"	"44"	"383"	"12"	"8"	"10"	"7"	"2"	"3"	"5"	"2"	"3"	"718"	"0"	"9"	"727"	"0"
"275"	"259"	"44"	"315"	"16"	"202"	"11"	"3"	"11"	"6"	"5"	"1"	"7"	"3"	"24"	"648"	"0"	"17"	"665"	"0"
"276"	"260"	"165"	"71"	"40"	"286"	"11"	"3"	"5"	"1"	"2"	"6"	"4"	"0"	"1"	"595"	"0"	"0"	"595"	"0"
"277"	"261"	"63"	"93"	"10"	"271"	"2"	"2"	"6"	"2"	"5"	"0"	"6"	"4"	"6"	"470"	"0"	"6"	"476"	"0"
"278"	"262"	"265"	"84"	"5"	"207"	"3"	"2"	"3"	"3"	"5"	"3"	"10"	"6"	"4"	"600"	"0"	"11"	"611"	"0"
"279"	"263"	"64"	"193"	"17"	"232"	"8"	"2"	"2"	"4"	"0"	"4"	"5"	"3"	"11"	"545"	"0"	"6"	"551"	"0"
"280"	"264"	"107"	"144"	"6"	"283"	"5"	"6"	"6"	"4"	"1"	"2"	"2"	"3"	"7"	"576"	"0"	"6"	"582"	"0"
"281"	"265"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"282"	"266"	"0"	"252"	"2"	"11"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"272"	"0"	"4"	"276"	"0"
"283"	"267"	"128"	"380"	"14"	"131"	"5"	"3"	"5"	"0"	"0"	"0"	"1"	"1"	"4"	"672"	"0"	"1"	"673"	"0"
"284"	"268"	"112"	"106"	"5"	"265"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"1"	"3"	"499"	"0"	"2"	"501"	"0"
"285"	"269"	"264"	"154"	"14"	"168"	"6"	"12"	"12"	"3"	"8"	"5"	"2"	"6"	"7"	"661"	"0"	"10"	"671"	"0"
"286"	"Grand Total"	"50994"	"15868"	"5007"	"53180"	"1706"	"528"	"921"	"389"	"420"	"500"	"887"	"711"	"943"	"132054"	"0"	"2157"	"134211"	"0"
"287"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"288"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
