"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"176"	"5"	"176"	"93"	"17"	"0"	"0"	"2"	"0"	"2"	"3"	"2"	"300"	"0"	"5"	"305"	"0"
"193"	"177"	"4"	"522"	"103"	"30"	"2"	"1"	"2"	"1"	"2"	"1"	"4"	"672"	"0"	"12"	"684"	"0"
"194"	"178"	"5"	"311"	"195"	"32"	"3"	"0"	"1"	"1"	"4"	"4"	"3"	"559"	"0"	"9"	"568"	"0"
"195"	"179"	"3"	"364"	"122"	"9"	"0"	"0"	"1"	"0"	"1"	"4"	"4"	"508"	"0"	"4"	"512"	"0"
"196"	"180"	"1"	"309"	"88"	"55"	"2"	"3"	"3"	"2"	"2"	"4"	"8"	"477"	"0"	"3"	"480"	"0"
"197"	"181"	"4"	"353"	"150"	"49"	"3"	"11"	"1"	"0"	"1"	"8"	"5"	"585"	"0"	"11"	"596"	"0"
"198"	"182"	"5"	"468"	"148"	"11"	"4"	"8"	"1"	"0"	"3"	"4"	"6"	"658"	"0"	"4"	"662"	"0"
"199"	"183"	"4"	"352"	"140"	"48"	"7"	"1"	"5"	"0"	"4"	"7"	"6"	"574"	"0"	"6"	"580"	"0"
"200"	"184"	"3"	"158"	"169"	"69"	"5"	"1"	"2"	"5"	"5"	"3"	"0"	"420"	"0"	"6"	"426"	"0"
"201"	"185"	"3"	"231"	"81"	"34"	"1"	"1"	"0"	"1"	"0"	"3"	"3"	"358"	"0"	"5"	"363"	"0"
"202"	"186"	"6"	"218"	"315"	"110"	"4"	"1"	"1"	"0"	"3"	"5"	"0"	"663"	"0"	"5"	"668"	"0"
"203"	"187"	"5"	"188"	"253"	"97"	"2"	"0"	"0"	"1"	"7"	"1"	"2"	"556"	"0"	"12"	"568"	"0"
"204"	"188"	"1"	"243"	"173"	"37"	"0"	"1"	"3"	"0"	"0"	"1"	"1"	"460"	"0"	"6"	"466"	"0"
"205"	"189"	"0"	"68"	"81"	"27"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"178"	"0"	"2"	"180"	"0"
"206"	"190"	"0"	"24"	"263"	"73"	"5"	"1"	"4"	"0"	"2"	"5"	"1"	"378"	"0"	"2"	"380"	"0"
"207"	"191"	"3"	"315"	"51"	"42"	"0"	"0"	"1"	"0"	"1"	"2"	"8"	"423"	"0"	"1"	"424"	"0"
"208"	"192"	"5"	"333"	"99"	"13"	"1"	"1"	"4"	"3"	"0"	"2"	"3"	"464"	"0"	"4"	"468"	"0"
"209"	"193"	"4"	"294"	"150"	"24"	"1"	"1"	"2"	"1"	"1"	"9"	"3"	"490"	"0"	"13"	"503"	"0"
"210"	"194"	"5"	"195"	"190"	"67"	"6"	"1"	"1"	"0"	"3"	"12"	"5"	"485"	"0"	"7"	"492"	"0"
"211"	"195"	"3"	"122"	"277"	"43"	"2"	"1"	"3"	"4"	"1"	"14"	"5"	"475"	"0"	"14"	"489"	"0"
"212"	"196"	"3"	"164"	"118"	"16"	"0"	"1"	"0"	"1"	"3"	"4"	"1"	"311"	"0"	"5"	"316"	"0"
"213"	"197"	"7"	"119"	"415"	"72"	"6"	"0"	"0"	"0"	"0"	"9"	"4"	"632"	"0"	"10"	"642"	"0"
"214"	"198"	"1"	"219"	"162"	"40"	"1"	"0"	"3"	"0"	"1"	"4"	"2"	"433"	"0"	"6"	"439"	"0"
"215"	"199"	"6"	"415"	"214"	"57"	"2"	"2"	"5"	"4"	"2"	"4"	"6"	"717"	"0"	"3"	"720"	"0"
"216"	"200"	"11"	"431"	"74"	"29"	"2"	"0"	"5"	"1"	"3"	"5"	"3"	"564"	"0"	"10"	"574"	"0"
"217"	"201"	"0"	"254"	"81"	"26"	"2"	"0"	"2"	"0"	"2"	"1"	"2"	"370"	"0"	"5"	"375"	"0"
"218"	"202"	"10"	"381"	"65"	"103"	"1"	"21"	"2"	"2"	"8"	"4"	"5"	"602"	"0"	"11"	"613"	"0"
"219"	"203"	"7"	"506"	"135"	"26"	"1"	"0"	"2"	"1"	"3"	"7"	"6"	"694"	"0"	"12"	"706"	"0"
"220"	"204"	"2"	"258"	"191"	"27"	"3"	"0"	"1"	"0"	"2"	"2"	"2"	"488"	"0"	"3"	"491"	"0"
"221"	"205"	"1"	"82"	"27"	"7"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"120"	"0"	"0"	"120"	"0"
"222"	"206"	"1"	"152"	"100"	"11"	"1"	"0"	"1"	"1"	"2"	"6"	"4"	"279"	"0"	"7"	"286"	"0"
"223"	"207"	"3"	"333"	"134"	"19"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"494"	"0"	"5"	"499"	"0"
"224"	"208"	"8"	"578"	"107"	"85"	"6"	"2"	"7"	"0"	"15"	"9"	"19"	"836"	"0"	"34"	"870"	"0"
"225"	"209"	"4"	"537"	"100"	"32"	"3"	"0"	"3"	"0"	"4"	"5"	"1"	"689"	"0"	"8"	"697"	"0"
"226"	"210"	"2"	"119"	"130"	"33"	"2"	"0"	"0"	"3"	"1"	"5"	"0"	"295"	"0"	"2"	"297"	"0"
"227"	"211"	"5"	"546"	"91"	"54"	"2"	"1"	"6"	"0"	"3"	"2"	"3"	"713"	"0"	"9"	"722"	"0"
"228"	"212"	"1"	"449"	"69"	"24"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"547"	"0"	"5"	"552"	"0"
"229"	"213"	"3"	"607"	"100"	"43"	"1"	"2"	"1"	"1"	"1"	"4"	"3"	"766"	"0"	"15"	"781"	"0"
"230"	"214"	"3"	"640"	"50"	"53"	"3"	"10"	"7"	"1"	"6"	"3"	"5"	"781"	"0"	"8"	"789"	"0"
"231"	"215"	"7"	"423"	"99"	"37"	"4"	"2"	"2"	"1"	"5"	"9"	"5"	"594"	"0"	"13"	"607"	"0"
"232"	"216"	"1"	"276"	"55"	"18"	"0"	"2"	"2"	"1"	"1"	"7"	"1"	"364"	"0"	"11"	"375"	"0"
"233"	"217"	"9"	"636"	"60"	"100"	"2"	"2"	"3"	"0"	"4"	"5"	"2"	"823"	"0"	"17"	"840"	"0"
"234"	"218"	"7"	"628"	"12"	"55"	"3"	"3"	"4"	"3"	"4"	"7"	"7"	"733"	"0"	"5"	"738"	"0"
"235"	"219"	"6"	"233"	"139"	"211"	"10"	"1"	"6"	"1"	"2"	"9"	"8"	"626"	"0"	"2"	"628"	"0"
"236"	"220"	"2"	"154"	"179"	"304"	"5"	"3"	"4"	"0"	"7"	"4"	"0"	"662"	"0"	"7"	"669"	"0"
"237"	"221"	"5"	"473"	"71"	"50"	"4"	"1"	"0"	"0"	"4"	"1"	"3"	"612"	"0"	"16"	"628"	"0"
"238"	"222"	"6"	"53"	"135"	"281"	"13"	"1"	"2"	"2"	"7"	"7"	"4"	"511"	"0"	"11"	"522"	"0"
"239"	"223"	"8"	"415"	"85"	"60"	"4"	"0"	"1"	"1"	"3"	"9"	"5"	"591"	"0"	"11"	"602"	"0"
"240"	"224"	"1"	"36"	"79"	"207"	"2"	"1"	"3"	"2"	"4"	"2"	"1"	"338"	"0"	"3"	"341"	"0"
"241"	"225"	"3"	"65"	"210"	"229"	"2"	"1"	"6"	"1"	"4"	"8"	"4"	"533"	"0"	"1"	"534"	"0"
"242"	"226"	"3"	"214"	"117"	"131"	"3"	"1"	"6"	"0"	"2"	"0"	"1"	"478"	"0"	"5"	"483"	"0"
"243"	"227"	"5"	"6"	"192"	"541"	"6"	"0"	"6"	"2"	"7"	"4"	"1"	"770"	"0"	"6"	"776"	"0"
"244"	"228"	"7"	"558"	"75"	"91"	"1"	"3"	"3"	"3"	"3"	"6"	"6"	"756"	"0"	"7"	"763"	"0"
"245"	"229"	"2"	"467"	"71"	"29"	"0"	"0"	"3"	"2"	"1"	"2"	"6"	"583"	"0"	"7"	"590"	"0"
"246"	"230"	"2"	"296"	"52"	"9"	"1"	"1"	"1"	"0"	"0"	"1"	"3"	"366"	"0"	"0"	"366"	"0"
"247"	"231"	"8"	"588"	"46"	"65"	"1"	"0"	"5"	"1"	"8"	"7"	"8"	"737"	"0"	"13"	"750"	"0"
"248"	"232"	"4"	"591"	"80"	"42"	"1"	"1"	"6"	"2"	"2"	"3"	"8"	"740"	"0"	"8"	"748"	"0"
"249"	"233"	"2"	"267"	"17"	"8"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"296"	"0"	"7"	"303"	"0"
"250"	"234"	"4"	"772"	"87"	"57"	"0"	"0"	"4"	"1"	"4"	"7"	"2"	"938"	"0"	"6"	"944"	"0"
"251"	"235"	"0"	"489"	"44"	"16"	"0"	"1"	"1"	"1"	"4"	"2"	"1"	"559"	"0"	"5"	"564"	"0"
"252"	"236"	"1"	"299"	"39"	"22"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"366"	"0"	"4"	"370"	"0"
"253"	"237"	"4"	"424"	"39"	"52"	"0"	"1"	"0"	"0"	"4"	"1"	"0"	"525"	"0"	"2"	"527"	"0"
"254"	"238"	"3"	"365"	"31"	"25"	"2"	"1"	"1"	"0"	"3"	"3"	"3"	"437"	"0"	"6"	"443"	"0"
"255"	"239"	"2"	"235"	"81"	"81"	"2"	"0"	"7"	"2"	"1"	"3"	"3"	"417"	"0"	"4"	"421"	"0"
"256"	"240"	"5"	"247"	"65"	"33"	"3"	"1"	"4"	"0"	"1"	"2"	"1"	"362"	"0"	"6"	"368"	"0"
"257"	"241"	"4"	"305"	"46"	"24"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"384"	"0"	"2"	"386"	"0"
"258"	"242"	"0"	"408"	"73"	"16"	"2"	"0"	"8"	"0"	"2"	"3"	"1"	"513"	"0"	"6"	"519"	"0"
"259"	"243"	"13"	"518"	"186"	"75"	"1"	"1"	"3"	"4"	"15"	"11"	"13"	"840"	"0"	"22"	"862"	"0"
"260"	"244"	"11"	"470"	"166"	"57"	"2"	"0"	"4"	"1"	"4"	"1"	"6"	"722"	"0"	"7"	"729"	"0"
"261"	"245"	"0"	"329"	"85"	"26"	"2"	"1"	"1"	"0"	"1"	"1"	"2"	"448"	"0"	"1"	"449"	"0"
"262"	"246"	"3"	"213"	"415"	"36"	"2"	"1"	"2"	"1"	"7"	"12"	"3"	"695"	"0"	"13"	"708"	"0"
"263"	"247"	"6"	"427"	"236"	"32"	"3"	"2"	"5"	"2"	"7"	"8"	"3"	"731"	"0"	"15"	"746"	"0"
"264"	"248"	"12"	"227"	"261"	"159"	"9"	"4"	"1"	"2"	"11"	"17"	"5"	"708"	"0"	"8"	"716"	"0"
"265"	"249"	"1"	"330"	"40"	"38"	"1"	"0"	"1"	"1"	"0"	"2"	"2"	"416"	"0"	"11"	"427"	"0"
"266"	"250"	"3"	"404"	"57"	"15"	"1"	"0"	"2"	"1"	"2"	"5"	"2"	"492"	"0"	"1"	"493"	"0"
"267"	"251"	"11"	"554"	"94"	"116"	"3"	"0"	"3"	"3"	"2"	"7"	"7"	"800"	"0"	"4"	"804"	"0"
"268"	"252"	"4"	"478"	"100"	"158"	"4"	"3"	"1"	"1"	"4"	"4"	"6"	"763"	"0"	"14"	"777"	"0"
"269"	"253"	"14"	"402"	"243"	"147"	"7"	"1"	"2"	"2"	"9"	"16"	"12"	"855"	"0"	"19"	"874"	"0"
"270"	"254"	"13"	"408"	"233"	"15"	"5"	"1"	"4"	"3"	"8"	"9"	"14"	"713"	"0"	"23"	"736"	"0"
"271"	"255"	"6"	"307"	"134"	"20"	"3"	"1"	"1"	"0"	"2"	"10"	"1"	"485"	"0"	"15"	"500"	"0"
"272"	"256"	"13"	"187"	"213"	"67"	"3"	"1"	"5"	"0"	"9"	"11"	"9"	"518"	"0"	"20"	"538"	"0"
"273"	"257"	"47"	"339"	"264"	"50"	"2"	"6"	"3"	"3"	"7"	"19"	"6"	"746"	"0"	"8"	"754"	"0"
"274"	"258"	"19"	"478"	"377"	"40"	"3"	"2"	"1"	"3"	"12"	"14"	"14"	"963"	"0"	"8"	"971"	"0"
"275"	"259"	"10"	"449"	"267"	"20"	"8"	"3"	"4"	"4"	"12"	"29"	"16"	"822"	"0"	"17"	"839"	"0"
"276"	"260"	"6"	"258"	"378"	"17"	"5"	"0"	"1"	"0"	"3"	"10"	"2"	"680"	"0"	"4"	"684"	"0"
"277"	"261"	"6"	"652"	"123"	"56"	"2"	"1"	"6"	"6"	"10"	"17"	"15"	"894"	"0"	"18"	"912"	"0"
"278"	"262"	"17"	"455"	"310"	"41"	"4"	"2"	"7"	"2"	"10"	"11"	"5"	"864"	"0"	"20"	"884"	"0"
"279"	"263"	"3"	"284"	"204"	"54"	"5"	"0"	"2"	"2"	"5"	"9"	"5"	"573"	"0"	"9"	"582"	"0"
"280"	"264"	"0"	"224"	"73"	"14"	"2"	"1"	"1"	"0"	"1"	"4"	"1"	"321"	"0"	"8"	"329"	"0"
"281"	"265"	"8"	"146"	"565"	"23"	"3"	"2"	"1"	"5"	"9"	"23"	"8"	"793"	"0"	"17"	"810"	"0"
"282"	"266"	"0"	"51"	"515"	"7"	"9"	"1"	"3"	"1"	"7"	"10"	"2"	"606"	"0"	"7"	"613"	"0"
"283"	"267"	"9"	"295"	"430"	"38"	"6"	"5"	"3"	"5"	"18"	"33"	"9"	"851"	"0"	"22"	"873"	"0"
"284"	"268"	"0"	"24"	"215"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"240"	"0"	"0"	"240"	"0"
"285"	"269"	"6"	"35"	"550"	"6"	"8"	"1"	"0"	"0"	"4"	"8"	"1"	"619"	"0"	"6"	"625"	"0"
"286"	"270"	"11"	"285"	"124"	"85"	"6"	"4"	"5"	"6"	"32"	"18"	"10"	"586"	"0"	"30"	"616"	"0"
"287"	"Grand Total"	"2154"	"81291"	"43035"	"16034"	"941"	"426"	"695"	"430"	"1382"	"1935"	"1418"	"149741"	"0"	"2615"	"152356"	"0"
"288"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"289"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"290"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"291"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
