"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"116"	"151"	"33"	"0"	"18"	"296"	"7"	"6"	"2"	"1"	"2"	"2"	"2"	"0"	"0"	"3"	"4"	"6"	"0"	"0"	"533"	"0"	"2"	"535"	"0"
"134"	"116A"	"115"	"21"	"1"	"68"	"214"	"14"	"7"	"3"	"0"	"0"	"3"	"3"	"1"	"1"	"1"	"7"	"6"	"1"	"0"	"466"	"0"	"1"	"467"	"0"
"135"	"117"	"52"	"202"	"8"	"240"	"35"	"3"	"1"	"8"	"0"	"2"	"3"	"4"	"9"	"12"	"8"	"5"	"0"	"1"	"0"	"593"	"0"	"2"	"595"	"0"
"136"	"118"	"23"	"359"	"7"	"125"	"9"	"0"	"2"	"4"	"1"	"2"	"1"	"2"	"1"	"3"	"5"	"7"	"8"	"7"	"5"	"571"	"0"	"3"	"574"	"0"
"137"	"119"	"27"	"123"	"4"	"133"	"163"	"5"	"2"	"2"	"1"	"2"	"3"	"1"	"4"	"4"	"2"	"5"	"1"	"0"	"1"	"483"	"0"	"1"	"484"	"0"
"138"	"120"	"139"	"147"	"6"	"111"	"276"	"13"	"13"	"7"	"2"	"0"	"1"	"3"	"4"	"6"	"5"	"7"	"10"	"4"	"6"	"760"	"0"	"5"	"765"	"0"
"139"	"121"	"42"	"100"	"6"	"198"	"47"	"4"	"2"	"3"	"0"	"0"	"1"	"2"	"4"	"0"	"1"	"3"	"1"	"1"	"1"	"416"	"0"	"2"	"418"	"0"
"140"	"122"	"41"	"469"	"25"	"99"	"7"	"1"	"1"	"3"	"0"	"1"	"1"	"1"	"4"	"7"	"10"	"8"	"3"	"7"	"0"	"688"	"0"	"6"	"694"	"0"
"141"	"123"	"37"	"216"	"7"	"242"	"7"	"3"	"1"	"10"	"0"	"2"	"2"	"1"	"5"	"5"	"1"	"6"	"4"	"6"	"1"	"556"	"0"	"4"	"560"	"0"
"142"	"124"	"89"	"346"	"13"	"392"	"16"	"0"	"6"	"6"	"0"	"2"	"1"	"4"	"6"	"7"	"10"	"10"	"8"	"5"	"3"	"924"	"0"	"3"	"927"	"0"
"143"	"125"	"174"	"327"	"13"	"380"	"20"	"2"	"6"	"6"	"3"	"1"	"2"	"2"	"8"	"7"	"6"	"0"	"5"	"3"	"2"	"967"	"0"	"0"	"967"	"0"
"144"	"126"	"47"	"133"	"7"	"134"	"112"	"3"	"2"	"7"	"1"	"2"	"2"	"2"	"4"	"4"	"2"	"1"	"4"	"2"	"2"	"471"	"0"	"1"	"472"	"0"
"145"	"127"	"10"	"12"	"5"	"507"	"23"	"2"	"1"	"12"	"2"	"5"	"7"	"4"	"9"	"8"	"4"	"7"	"0"	"2"	"4"	"624"	"0"	"10"	"634"	"0"
"146"	"128"	"96"	"94"	"16"	"152"	"95"	"12"	"16"	"16"	"5"	"4"	"6"	"3"	"5"	"8"	"9"	"10"	"7"	"1"	"5"	"560"	"0"	"4"	"564"	"0"
"147"	"129"	"48"	"24"	"7"	"312"	"69"	"5"	"6"	"9"	"1"	"3"	"3"	"5"	"6"	"5"	"4"	"8"	"4"	"0"	"0"	"519"	"0"	"0"	"519"	"0"
"148"	"129A"	"37"	"27"	"3"	"188"	"47"	"4"	"6"	"7"	"4"	"1"	"1"	"0"	"6"	"6"	"2"	"3"	"8"	"8"	"2"	"360"	"0"	"3"	"363"	"0"
"149"	"130"	"76"	"79"	"3"	"346"	"121"	"6"	"4"	"18"	"5"	"4"	"5"	"4"	"10"	"4"	"7"	"15"	"17"	"9"	"5"	"738"	"0"	"16"	"754"	"0"
"150"	"131"	"129"	"17"	"6"	"301"	"20"	"2"	"3"	"4"	"0"	"1"	"0"	"1"	"1"	"4"	"1"	"2"	"9"	"1"	"1"	"503"	"0"	"0"	"503"	"0"
"151"	"132"	"91"	"6"	"4"	"294"	"93"	"4"	"4"	"5"	"1"	"2"	"2"	"3"	"7"	"2"	"3"	"6"	"8"	"1"	"0"	"536"	"0"	"4"	"540"	"0"
"152"	"133"	"106"	"47"	"7"	"258"	"47"	"2"	"8"	"11"	"3"	"0"	"1"	"4"	"3"	"9"	"5"	"11"	"17"	"1"	"10"	"550"	"0"	"6"	"556"	"0"
"153"	"134"	"30"	"16"	"4"	"184"	"89"	"3"	"4"	"0"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"337"	"0"	"2"	"339"	"0"
"154"	"135"	"168"	"162"	"9"	"191"	"289"	"11"	"19"	"13"	"1"	"3"	"1"	"3"	"4"	"6"	"5"	"16"	"5"	"3"	"1"	"910"	"0"	"3"	"913"	"0"
"155"	"136"	"141"	"36"	"8"	"284"	"27"	"1"	"4"	"9"	"0"	"1"	"0"	"1"	"3"	"5"	"3"	"5"	"21"	"5"	"6"	"560"	"0"	"6"	"566"	"0"
"156"	"137"	"96"	"42"	"2"	"272"	"73"	"8"	"7"	"6"	"0"	"1"	"3"	"2"	"4"	"7"	"1"	"8"	"8"	"5"	"3"	"548"	"0"	"3"	"551"	"0"
"157"	"138"	"23"	"42"	"2"	"306"	"49"	"2"	"0"	"6"	"0"	"0"	"2"	"1"	"2"	"1"	"2"	"1"	"3"	"0"	"1"	"443"	"0"	"0"	"443"	"0"
"158"	"139"	"308"	"94"	"2"	"69"	"99"	"3"	"4"	"4"	"1"	"0"	"3"	"1"	"3"	"3"	"3"	"11"	"8"	"4"	"1"	"621"	"0"	"0"	"621"	"0"
"159"	"140"	"186"	"141"	"5"	"133"	"279"	"6"	"10"	"6"	"5"	"1"	"6"	"7"	"6"	"3"	"6"	"14"	"12"	"6"	"1"	"833"	"0"	"9"	"842"	"0"
"160"	"141"	"100"	"24"	"1"	"93"	"96"	"1"	"5"	"2"	"2"	"0"	"0"	"2"	"4"	"3"	"1"	"14"	"4"	"0"	"1"	"353"	"0"	"2"	"355"	"0"
"161"	"142"	"119"	"65"	"6"	"253"	"75"	"7"	"2"	"4"	"0"	"0"	"3"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"1"	"545"	"0"	"4"	"549"	"0"
"162"	"142A"	"148"	"18"	"3"	"89"	"155"	"1"	"6"	"8"	"2"	"0"	"0"	"1"	"1"	"0"	"3"	"2"	"5"	"2"	"1"	"445"	"0"	"2"	"447"	"0"
"163"	"143"	"192"	"149"	"6"	"119"	"284"	"8"	"4"	"7"	"1"	"2"	"0"	"8"	"3"	"5"	"14"	"12"	"21"	"2"	"1"	"838"	"0"	"8"	"846"	"0"
"164"	"144"	"125"	"192"	"7"	"125"	"331"	"12"	"19"	"9"	"3"	"5"	"4"	"6"	"4"	"4"	"12"	"6"	"5"	"1"	"3"	"873"	"0"	"3"	"876"	"0"
"165"	"145"	"105"	"241"	"7"	"84"	"153"	"10"	"10"	"7"	"1"	"2"	"2"	"1"	"3"	"1"	"3"	"7"	"3"	"1"	"0"	"641"	"0"	"1"	"642"	"0"
"166"	"146"	"64"	"66"	"3"	"333"	"50"	"3"	"5"	"5"	"5"	"2"	"0"	"2"	"2"	"3"	"1"	"3"	"1"	"0"	"0"	"548"	"0"	"3"	"551"	"0"
"167"	"147"	"212"	"32"	"5"	"283"	"124"	"7"	"5"	"7"	"0"	"6"	"2"	"6"	"6"	"4"	"4"	"23"	"25"	"5"	"5"	"761"	"0"	"13"	"774"	"0"
"168"	"148"	"237"	"44"	"6"	"200"	"147"	"5"	"8"	"1"	"0"	"1"	"0"	"0"	"4"	"3"	"3"	"3"	"7"	"0"	"2"	"671"	"0"	"4"	"675"	"0"
"169"	"149"	"151"	"151"	"2"	"171"	"190"	"4"	"6"	"6"	"1"	"0"	"3"	"3"	"3"	"2"	"5"	"6"	"6"	"0"	"0"	"710"	"0"	"1"	"711"	"0"
"170"	"150"	"67"	"163"	"4"	"33"	"11"	"2"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"10"	"3"	"13"	"4"	"3"	"1"	"319"	"0"	"1"	"320"	"0"
"171"	"151"	"152"	"156"	"6"	"247"	"264"	"4"	"6"	"9"	"1"	"1"	"0"	"7"	"3"	"4"	"11"	"13"	"11"	"1"	"1"	"897"	"0"	"3"	"900"	"0"
"172"	"152"	"66"	"53"	"5"	"83"	"650"	"17"	"4"	"4"	"5"	"1"	"6"	"9"	"4"	"1"	"2"	"8"	"2"	"1"	"0"	"921"	"0"	"3"	"924"	"0"
"173"	"153"	"36"	"15"	"0"	"176"	"20"	"2"	"2"	"3"	"1"	"2"	"2"	"1"	"2"	"1"	"0"	"4"	"1"	"4"	"0"	"272"	"0"	"16"	"288"	"0"
"174"	"154"	"74"	"30"	"13"	"215"	"373"	"4"	"7"	"8"	"4"	"1"	"1"	"8"	"4"	"2"	"3"	"3"	"8"	"2"	"2"	"762"	"0"	"3"	"765"	"0"
"175"	"155"	"81"	"53"	"8"	"109"	"319"	"17"	"10"	"9"	"5"	"4"	"4"	"5"	"2"	"6"	"3"	"8"	"3"	"0"	"0"	"646"	"0"	"6"	"652"	"0"
"176"	"156"	"49"	"7"	"2"	"107"	"196"	"7"	"5"	"5"	"0"	"2"	"0"	"2"	"2"	"2"	"1"	"4"	"2"	"3"	"2"	"398"	"0"	"3"	"401"	"0"
"177"	"157"	"61"	"62"	"4"	"137"	"234"	"16"	"1"	"7"	"0"	"1"	"2"	"4"	"14"	"3"	"0"	"1"	"3"	"0"	"0"	"550"	"0"	"2"	"552"	"0"
"178"	"158"	"209"	"131"	"13"	"88"	"179"	"8"	"9"	"3"	"2"	"1"	"1"	"8"	"3"	"3"	"4"	"7"	"8"	"0"	"1"	"678"	"0"	"5"	"683"	"0"
"179"	"159"	"98"	"30"	"4"	"85"	"571"	"14"	"10"	"4"	"1"	"4"	"1"	"8"	"2"	"2"	"2"	"6"	"7"	"2"	"1"	"852"	"0"	"2"	"854"	"0"
"180"	"160"	"68"	"31"	"2"	"33"	"366"	"4"	"6"	"4"	"2"	"1"	"3"	"3"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"528"	"0"	"4"	"532"	"0"
"181"	"161"	"43"	"24"	"2"	"53"	"315"	"8"	"6"	"2"	"3"	"3"	"1"	"8"	"0"	"2"	"5"	"17"	"1"	"0"	"0"	"493"	"0"	"4"	"497"	"0"
"182"	"162"	"80"	"6"	"3"	"79"	"380"	"16"	"12"	"2"	"1"	"0"	"1"	"10"	"2"	"0"	"3"	"7"	"10"	"2"	"2"	"616"	"0"	"1"	"617"	"0"
"183"	"163"	"161"	"32"	"4"	"231"	"351"	"6"	"7"	"7"	"2"	"1"	"3"	"16"	"6"	"2"	"7"	"16"	"3"	"1"	"1"	"857"	"0"	"2"	"859"	"0"
"184"	"164"	"44"	"28"	"2"	"127"	"388"	"11"	"4"	"5"	"0"	"2"	"1"	"13"	"4"	"3"	"5"	"6"	"15"	"2"	"8"	"668"	"0"	"14"	"682"	"0"
"185"	"165"	"116"	"84"	"4"	"204"	"431"	"6"	"16"	"8"	"2"	"2"	"4"	"6"	"5"	"8"	"1"	"16"	"12"	"11"	"2"	"938"	"0"	"10"	"948"	"0"
"186"	"166"	"67"	"60"	"4"	"114"	"218"	"9"	"5"	"7"	"1"	"0"	"4"	"4"	"13"	"4"	"1"	"14"	"11"	"6"	"1"	"543"	"0"	"10"	"553"	"0"
"187"	"167"	"180"	"106"	"13"	"376"	"116"	"11"	"12"	"9"	"5"	"2"	"4"	"3"	"4"	"7"	"1"	"8"	"4"	"2"	"1"	"864"	"0"	"1"	"865"	"0"
"188"	"168"	"77"	"53"	"3"	"89"	"226"	"16"	"5"	"3"	"3"	"1"	"2"	"2"	"2"	"1"	"4"	"8"	"1"	"3"	"0"	"499"	"0"	"2"	"501"	"0"
"189"	"169"	"58"	"37"	"5"	"201"	"248"	"10"	"6"	"10"	"4"	"2"	"9"	"7"	"3"	"3"	"6"	"10"	"2"	"3"	"2"	"626"	"0"	"4"	"630"	"0"
"190"	"170"	"72"	"83"	"5"	"217"	"253"	"12"	"16"	"10"	"1"	"2"	"6"	"6"	"3"	"6"	"3"	"7"	"3"	"3"	"0"	"708"	"0"	"0"	"708"	"0"
"191"	"171"	"246"	"325"	"17"	"186"	"176"	"8"	"10"	"22"	"3"	"5"	"5"	"4"	"6"	"9"	"7"	"10"	"11"	"8"	"7"	"1065"	"0"	"5"	"1070"	"0"
"192"	"172"	"254"	"38"	"5"	"86"	"499"	"9"	"12"	"7"	"2"	"2"	"2"	"10"	"1"	"5"	"9"	"24"	"29"	"8"	"7"	"1009"	"0"	"11"	"1020"	"0"
"193"	"173"	"31"	"477"	"8"	"89"	"10"	"5"	"3"	"9"	"3"	"1"	"3"	"1"	"2"	"5"	"21"	"16"	"7"	"17"	"2"	"710"	"0"	"4"	"714"	"0"
"194"	"174"	"115"	"146"	"35"	"215"	"81"	"9"	"4"	"3"	"2"	"1"	"1"	"1"	"1"	"7"	"6"	"13"	"8"	"3"	"3"	"654"	"0"	"4"	"658"	"0"
"195"	"175"	"73"	"223"	"32"	"307"	"16"	"4"	"4"	"16"	"3"	"4"	"3"	"4"	"7"	"6"	"12"	"8"	"6"	"7"	"4"	"739"	"0"	"4"	"743"	"0"
"196"	"176"	"220"	"109"	"18"	"383"	"26"	"12"	"11"	"30"	"3"	"8"	"7"	"9"	"9"	"11"	"12"	"20"	"29"	"8"	"5"	"930"	"0"	"9"	"939"	"0"
"197"	"177"	"171"	"167"	"22"	"143"	"24"	"9"	"8"	"1"	"2"	"6"	"5"	"6"	"3"	"3"	"8"	"19"	"12"	"3"	"3"	"615"	"0"	"5"	"620"	"0"
"198"	"178"	"108"	"513"	"12"	"177"	"12"	"2"	"5"	"2"	"0"	"1"	"2"	"2"	"3"	"5"	"3"	"3"	"3"	"3"	"4"	"860"	"0"	"2"	"862"	"0"
"199"	"179"	"50"	"335"	"21"	"302"	"24"	"5"	"10"	"18"	"1"	"3"	"6"	"2"	"15"	"7"	"7"	"12"	"14"	"7"	"9"	"848"	"0"	"12"	"860"	"0"
"200"	"180"	"26"	"406"	"16"	"203"	"10"	"1"	"3"	"9"	"1"	"0"	"4"	"2"	"3"	"3"	"5"	"2"	"6"	"0"	"0"	"700"	"0"	"1"	"701"	"0"
"201"	"181"	"45"	"528"	"7"	"177"	"20"	"2"	"3"	"12"	"5"	"3"	"1"	"4"	"11"	"10"	"12"	"14"	"6"	"5"	"1"	"866"	"0"	"5"	"871"	"0"
"202"	"182"	"24"	"105"	"4"	"102"	"4"	"0"	"0"	"3"	"3"	"0"	"2"	"3"	"1"	"4"	"4"	"3"	"6"	"2"	"2"	"272"	"0"	"4"	"276"	"0"
"203"	"183"	"53"	"103"	"12"	"415"	"19"	"4"	"6"	"38"	"3"	"4"	"5"	"7"	"26"	"11"	"6"	"12"	"18"	"3"	"9"	"754"	"0"	"16"	"770"	"0"
"204"	"184"	"89"	"400"	"21"	"174"	"18"	"4"	"1"	"6"	"4"	"1"	"3"	"0"	"5"	"5"	"2"	"12"	"19"	"10"	"7"	"781"	"0"	"6"	"787"	"0"
"205"	"185"	"31"	"204"	"11"	"260"	"10"	"4"	"1"	"7"	"0"	"2"	"4"	"3"	"6"	"8"	"5"	"11"	"2"	"0"	"7"	"576"	"0"	"4"	"580"	"0"
"206"	"186"	"117"	"215"	"6"	"207"	"27"	"3"	"2"	"10"	"0"	"5"	"4"	"5"	"19"	"7"	"6"	"24"	"6"	"2"	"2"	"667"	"0"	"2"	"669"	"0"
"207"	"187"	"194"	"185"	"20"	"139"	"23"	"5"	"6"	"14"	"3"	"6"	"6"	"7"	"22"	"9"	"9"	"18"	"8"	"3"	"1"	"678"	"0"	"1"	"679"	"0"
"208"	"188"	"27"	"304"	"5"	"270"	"25"	"2"	"2"	"21"	"1"	"2"	"1"	"6"	"5"	"4"	"7"	"6"	"13"	"3"	"2"	"706"	"0"	"8"	"714"	"0"
"209"	"189"	"64"	"287"	"12"	"183"	"53"	"1"	"4"	"6"	"0"	"2"	"2"	"3"	"11"	"7"	"8"	"19"	"8"	"1"	"6"	"677"	"0"	"5"	"682"	"0"
"210"	"190"	"66"	"327"	"16"	"281"	"26"	"1"	"7"	"11"	"2"	"3"	"4"	"5"	"15"	"23"	"11"	"13"	"17"	"7"	"8"	"843"	"0"	"13"	"856"	"0"
"211"	"191"	"96"	"344"	"14"	"457"	"25"	"2"	"5"	"11"	"2"	"3"	"2"	"2"	"7"	"5"	"5"	"3"	"9"	"1"	"2"	"995"	"0"	"2"	"997"	"0"
"212"	"192"	"136"	"127"	"5"	"547"	"37"	"7"	"4"	"13"	"7"	"1"	"8"	"8"	"12"	"10"	"12"	"32"	"10"	"0"	"1"	"977"	"0"	"3"	"980"	"0"
"213"	"193"	"47"	"378"	"16"	"161"	"24"	"3"	"3"	"17"	"4"	"3"	"4"	"10"	"15"	"14"	"22"	"21"	"1"	"3"	"5"	"751"	"0"	"0"	"751"	"0"
"214"	"194"	"24"	"379"	"19"	"142"	"19"	"5"	"2"	"4"	"0"	"0"	"4"	"7"	"13"	"15"	"13"	"9"	"4"	"9"	"1"	"669"	"0"	"5"	"674"	"0"
"215"	"195"	"94"	"331"	"19"	"370"	"35"	"7"	"6"	"6"	"2"	"2"	"6"	"9"	"6"	"6"	"11"	"13"	"7"	"5"	"71"	"1006"	"0"	"3"	"1009"	"0"
"216"	"196"	"36"	"368"	"14"	"231"	"19"	"3"	"5"	"7"	"3"	"1"	"3"	"27"	"2"	"7"	"12"	"8"	"3"	"0"	"4"	"753"	"0"	"1"	"754"	"0"
"217"	"196A"	"18"	"209"	"8"	"38"	"19"	"1"	"2"	"3"	"0"	"0"	"3"	"7"	"5"	"3"	"17"	"4"	"3"	"6"	"1"	"347"	"0"	"1"	"348"	"0"
"218"	"197"	"103"	"124"	"5"	"162"	"44"	"12"	"9"	"10"	"4"	"1"	"4"	"2"	"6"	"7"	"11"	"17"	"3"	"0"	"1"	"525"	"0"	"1"	"526"	"0"
"219"	"198"	"81"	"138"	"9"	"313"	"25"	"4"	"4"	"18"	"3"	"1"	"4"	"2"	"3"	"12"	"6"	"6"	"37"	"7"	"3"	"676"	"0"	"8"	"684"	"0"
"220"	"199"	"65"	"216"	"3"	"260"	"73"	"2"	"2"	"9"	"1"	"3"	"3"	"4"	"4"	"3"	"6"	"7"	"10"	"5"	"5"	"681"	"0"	"3"	"684"	"0"
"221"	"200"	"141"	"398"	"8"	"153"	"49"	"1"	"3"	"6"	"2"	"2"	"2"	"0"	"5"	"1"	"11"	"12"	"9"	"4"	"3"	"810"	"0"	"5"	"815"	"0"
"222"	"201"	"44"	"200"	"16"	"247"	"57"	"3"	"15"	"13"	"5"	"3"	"7"	"2"	"4"	"6"	"10"	"11"	"6"	"3"	"2"	"654"	"0"	"6"	"660"	"0"
"223"	"202"	"23"	"257"	"8"	"209"	"2"	"0"	"0"	"6"	"3"	"2"	"1"	"1"	"2"	"11"	"5"	"3"	"4"	"1"	"5"	"543"	"0"	"1"	"544"	"0"
"224"	"Grand Total"	"25454"	"35343"	"1615"	"38139"	"25064"	"1387"	"1268"	"1542"	"388"	"449"	"533"	"944"	"1025"	"1081"	"1261"	"2257"	"1663"	"673"	"542"	"14062
8"	"0"	"931"	"14155
9"	"0"
"225"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"226"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"227"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
