"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"121"	"43"	"466"	"13"	"203"	"4"	"0"	"2"	"4"	"5"	"55"	"2"	"11"	"5"	"6"	"5"	"10"	"0"	"834"	"0"	"2"	"836"	"0"
"145"	"122"	"119"	"42"	"8"	"483"	"11"	"6"	"2"	"1"	"3"	"35"	"4"	"5"	"22"	"6"	"7"	"24"	"12"	"790"	"0"	"17"	"807"	"0"
"146"	"123"	"126"	"14"	"10"	"475"	"8"	"3"	"3"	"5"	"3"	"39"	"5"	"10"	"23"	"1"	"6"	"15"	"17"	"763"	"0"	"2"	"765"	"0"
"147"	"124"	"134"	"140"	"12"	"328"	"9"	"3"	"3"	"8"	"0"	"55"	"4"	"18"	"14"	"6"	"5"	"11"	"33"	"783"	"0"	"18"	"801"	"0"
"148"	"125"	"256"	"87"	"3"	"349"	"4"	"1"	"2"	"3"	"2"	"24"	"1"	"2"	"7"	"1"	"1"	"0"	"3"	"746"	"0"	"0"	"746"	"0"
"149"	"126"	"18"	"180"	"7"	"196"	"4"	"2"	"3"	"0"	"1"	"10"	"1"	"4"	"24"	"2"	"2"	"4"	"0"	"458"	"0"	"0"	"458"	"0"
"150"	"127"	"4"	"440"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"446"	"0"	"13"	"459"	"0"
"151"	"128"	"14"	"442"	"8"	"209"	"3"	"0"	"0"	"2"	"3"	"22"	"3"	"1"	"16"	"3"	"4"	"3"	"1"	"734"	"0"	"6"	"740"	"0"
"152"	"129"	"4"	"102"	"1"	"180"	"2"	"0"	"0"	"1"	"0"	"27"	"2"	"2"	"7"	"3"	"3"	"4"	"1"	"339"	"0"	"0"	"339"	"0"
"153"	"130"	"4"	"19"	"1"	"153"	"2"	"0"	"0"	"0"	"2"	"13"	"1"	"1"	"9"	"0"	"2"	"2"	"0"	"209"	"0"	"0"	"209"	"0"
"154"	"131"	"3"	"59"	"2"	"236"	"3"	"1"	"1"	"0"	"1"	"32"	"3"	"1"	"1"	"2"	"1"	"1"	"0"	"347"	"0"	"1"	"348"	"0"
"155"	"131A"	"15"	"184"	"8"	"321"	"3"	"0"	"5"	"3"	"0"	"39"	"4"	"0"	"4"	"0"	"2"	"1"	"6"	"595"	"0"	"0"	"595"	"0"
"156"	"132"	"6"	"82"	"6"	"328"	"5"	"1"	"5"	"2"	"1"	"37"	"1"	"4"	"24"	"3"	"4"	"15"	"3"	"527"	"0"	"6"	"533"	"0"
"157"	"133"	"6"	"391"	"9"	"336"	"5"	"3"	"3"	"2"	"4"	"49"	"3"	"8"	"29"	"2"	"8"	"7"	"0"	"865"	"0"	"0"	"865"	"0"
"158"	"134"	"13"	"163"	"9"	"463"	"12"	"4"	"2"	"1"	"4"	"74"	"10"	"15"	"54"	"17"	"10"	"21"	"0"	"872"	"0"	"9"	"881"	"0"
"159"	"135"	"131"	"182"	"14"	"525"	"8"	"0"	"1"	"3"	"0"	"33"	"3"	"2"	"16"	"5"	"4"	"8"	"3"	"938"	"0"	"2"	"940"	"0"
"160"	"136"	"29"	"150"	"7"	"563"	"9"	"1"	"0"	"0"	"1"	"25"	"4"	"1"	"11"	"1"	"2"	"2"	"0"	"806"	"0"	"0"	"806"	"0"
"161"	"137"	"33"	"23"	"7"	"378"	"8"	"1"	"0"	"0"	"0"	"39"	"5"	"5"	"24"	"4"	"4"	"11"	"2"	"544"	"0"	"4"	"548"	"0"
"162"	"138"	"44"	"42"	"7"	"410"	"8"	"2"	"1"	"1"	"1"	"28"	"6"	"4"	"3"	"2"	"2"	"9"	"3"	"573"	"0"	"4"	"577"	"0"
"163"	"139"	"32"	"185"	"9"	"293"	"11"	"74"	"10"	"4"	"3"	"39"	"11"	"10"	"20"	"8"	"12"	"35"	"8"	"764"	"0"	"6"	"770"	"0"
"164"	"140"	"42"	"308"	"4"	"67"	"3"	"7"	"0"	"0"	"2"	"18"	"0"	"1"	"2"	"1"	"6"	"9"	"3"	"473"	"0"	"4"	"477"	"0"
"165"	"141"	"5"	"194"	"7"	"216"	"4"	"68"	"6"	"3"	"2"	"39"	"6"	"3"	"8"	"9"	"6"	"11"	"4"	"591"	"0"	"4"	"595"	"0"
"166"	"142"	"12"	"248"	"6"	"217"	"2"	"15"	"5"	"1"	"0"	"28"	"1"	"2"	"14"	"7"	"11"	"10"	"1"	"580"	"0"	"4"	"584"	"0"
"167"	"143"	"3"	"263"	"8"	"151"	"3"	"17"	"0"	"5"	"4"	"15"	"4"	"4"	"3"	"3"	"12"	"13"	"5"	"513"	"0"	"12"	"525"	"0"
"168"	"144"	"61"	"85"	"23"	"551"	"7"	"4"	"5"	"3"	"3"	"69"	"6"	"7"	"12"	"10"	"2"	"9"	"16"	"873"	"0"	"11"	"884"	"0"
"169"	"145"	"27"	"183"	"5"	"410"	"3"	"5"	"2"	"1"	"3"	"14"	"3"	"5"	"17"	"7"	"6"	"15"	"6"	"712"	"0"	"7"	"719"	"0"
"170"	"146"	"20"	"382"	"17"	"223"	"19"	"134"	"8"	"3"	"3"	"43"	"11"	"5"	"21"	"9"	"20"	"41"	"3"	"962"	"0"	"15"	"977"	"0"
"171"	"147"	"62"	"211"	"11"	"129"	"5"	"15"	"1"	"0"	"4"	"25"	"3"	"4"	"12"	"6"	"2"	"9"	"0"	"499"	"0"	"3"	"502"	"0"
"172"	"148"	"133"	"108"	"10"	"394"	"13"	"80"	"6"	"2"	"1"	"64"	"0"	"1"	"6"	"4"	"2"	"7"	"6"	"837"	"0"	"4"	"841"	"0"
"173"	"149"	"62"	"24"	"6"	"189"	"9"	"3"	"2"	"5"	"1"	"57"	"5"	"4"	"7"	"3"	"1"	"7"	"3"	"388"	"0"	"8"	"396"	"0"
"174"	"150"	"38"	"233"	"11"	"479"	"11"	"5"	"2"	"5"	"3"	"42"	"3"	"4"	"16"	"7"	"6"	"9"	"20"	"894"	"0"	"16"	"910"	"0"
"175"	"151"	"40"	"361"	"13"	"381"	"8"	"71"	"10"	"10"	"9"	"54"	"14"	"16"	"19"	"14"	"24"	"27"	"6"	"1077"	"0"	"10"	"1087"	"0"
"176"	"152"	"68"	"510"	"13"	"194"	"3"	"19"	"5"	"3"	"4"	"29"	"1"	"8"	"12"	"11"	"13"	"20"	"5"	"918"	"0"	"29"	"947"	"0"
"177"	"153"	"76"	"525"	"12"	"98"	"6"	"60"	"3"	"5"	"4"	"31"	"14"	"8"	"12"	"26"	"27"	"42"	"13"	"962"	"0"	"21"	"983"	"0"
"178"	"154"	"112"	"143"	"7"	"249"	"6"	"38"	"12"	"4"	"7"	"28"	"4"	"9"	"5"	"5"	"18"	"26"	"4"	"677"	"0"	"2"	"679"	"0"
"179"	"155"	"251"	"24"	"0"	"43"	"1"	"10"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"1"	"10"	"9"	"354"	"0"	"2"	"356"	"0"
"180"	"156"	"49"	"96"	"5"	"237"	"9"	"3"	"2"	"2"	"4"	"43"	"5"	"10"	"12"	"2"	"6"	"25"	"11"	"521"	"0"	"14"	"535"	"0"
"181"	"157"	"41"	"301"	"10"	"459"	"4"	"6"	"4"	"2"	"5"	"37"	"10"	"3"	"24"	"10"	"12"	"17"	"3"	"948"	"0"	"6"	"954"	"0"
"182"	"158"	"20"	"161"	"10"	"270"	"1"	"5"	"5"	"2"	"3"	"40"	"10"	"2"	"21"	"7"	"8"	"18"	"3"	"586"	"0"	"7"	"593"	"0"
"183"	"158A"	"29"	"137"	"7"	"263"	"5"	"2"	"1"	"2"	"1"	"45"	"8"	"4"	"14"	"3"	"10"	"14"	"1"	"546"	"0"	"6"	"552"	"0"
"184"	"159"	"17"	"611"	"9"	"133"	"3"	"2"	"3"	"0"	"1"	"27"	"2"	"3"	"16"	"3"	"3"	"5"	"0"	"838"	"0"	"9"	"847"	"0"
"185"	"160"	"96"	"194"	"8"	"389"	"12"	"40"	"6"	"0"	"2"	"49"	"11"	"6"	"14"	"5"	"15"	"14"	"9"	"870"	"0"	"6"	"876"	"0"
"186"	"161"	"328"	"171"	"10"	"273"	"2"	"10"	"3"	"1"	"1"	"48"	"2"	"2"	"9"	"3"	"4"	"5"	"15"	"887"	"0"	"7"	"894"	"0"
"187"	"162"	"27"	"247"	"6"	"194"	"8"	"5"	"4"	"1"	"4"	"45"	"1"	"1"	"14"	"4"	"9"	"9"	"32"	"611"	"0"	"16"	"627"	"0"
"188"	"163"	"108"	"217"	"6"	"335"	"7"	"5"	"6"	"1"	"3"	"32"	"4"	"1"	"4"	"3"	"3"	"5"	"3"	"743"	"0"	"4"	"747"	"0"
"189"	"164"	"268"	"145"	"6"	"78"	"1"	"23"	"3"	"3"	"2"	"10"	"4"	"4"	"8"	"6"	"14"	"31"	"19"	"625"	"0"	"7"	"632"	"0"
"190"	"165"	"96"	"263"	"19"	"116"	"3"	"39"	"7"	"2"	"4"	"43"	"3"	"6"	"9"	"9"	"16"	"45"	"8"	"688"	"0"	"9"	"697"	"0"
"191"	"166"	"38"	"41"	"2"	"194"	"2"	"3"	"0"	"1"	"0"	"11"	"5"	"1"	"5"	"2"	"1"	"4"	"1"	"311"	"0"	"2"	"313"	"0"
"192"	"166A"	"144"	"69"	"6"	"372"	"2"	"4"	"4"	"0"	"2"	"37"	"3"	"5"	"10"	"1"	"5"	"7"	"8"	"679"	"0"	"3"	"682"	"0"
"193"	"167"	"6"	"15"	"3"	"333"	"9"	"2"	"3"	"2"	"0"	"37"	"3"	"10"	"9"	"3"	"2"	"9"	"1"	"447"	"0"	"4"	"451"	"0"
"194"	"168"	"19"	"18"	"4"	"399"	"10"	"4"	"1"	"0"	"0"	"22"	"2"	"4"	"16"	"1"	"4"	"8"	"3"	"515"	"0"	"8"	"523"	"0"
"195"	"169"	"5"	"158"	"4"	"132"	"5"	"4"	"3"	"0"	"2"	"23"	"1"	"1"	"8"	"3"	"3"	"10"	"0"	"362"	"0"	"3"	"365"	"0"
"196"	"169A"	"20"	"232"	"6"	"153"	"3"	"5"	"2"	"3"	"0"	"33"	"4"	"5"	"12"	"1"	"6"	"11"	"6"	"502"	"0"	"11"	"513"	"0"
"197"	"170"	"9"	"7"	"1"	"315"	"4"	"0"	"1"	"1"	"2"	"11"	"1"	"2"	"2"	"0"	"3"	"4"	"4"	"367"	"0"	"3"	"370"	"0"
"198"	"171"	"33"	"233"	"1"	"23"	"1"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"0"	"1"	"2"	"5"	"7"	"312"	"0"	"18"	"330"	"0"
"199"	"172"	"7"	"57"	"5"	"209"	"1"	"4"	"2"	"2"	"2"	"29"	"1"	"1"	"11"	"0"	"3"	"12"	"2"	"348"	"0"	"9"	"357"	"0"
"200"	"173"	"11"	"282"	"5"	"303"	"5"	"1"	"1"	"2"	"2"	"63"	"5"	"7"	"7"	"9"	"7"	"25"	"1"	"736"	"0"	"8"	"744"	"0"
"201"	"174"	"10"	"504"	"20"	"198"	"4"	"22"	"5"	"3"	"4"	"29"	"1"	"6"	"7"	"4"	"10"	"26"	"11"	"864"	"0"	"18"	"882"	"0"
"202"	"175"	"5"	"122"	"2"	"31"	"1"	"2"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"2"	"1"	"2"	"0"	"174"	"0"	"2"	"176"	"0"
"203"	"176"	"11"	"472"	"12"	"168"	"5"	"9"	"1"	"2"	"2"	"30"	"3"	"6"	"5"	"4"	"11"	"15"	"2"	"758"	"0"	"39"	"797"	"0"
"204"	"177"	"183"	"194"	"4"	"74"	"5"	"1"	"2"	"2"	"1"	"13"	"2"	"1"	"2"	"3"	"6"	"15"	"6"	"514"	"0"	"2"	"516"	"0"
"205"	"178"	"138"	"162"	"6"	"307"	"4"	"8"	"5"	"1"	"1"	"34"	"2"	"2"	"5"	"3"	"2"	"10"	"1"	"691"	"0"	"0"	"691"	"0"
"206"	"179"	"20"	"304"	"8"	"195"	"17"	"21"	"10"	"4"	"1"	"70"	"2"	"6"	"20"	"8"	"11"	"28"	"7"	"732"	"0"	"4"	"736"	"0"
"207"	"180"	"9"	"249"	"3"	"316"	"10"	"24"	"8"	"3"	"4"	"68"	"12"	"5"	"15"	"3"	"9"	"17"	"1"	"756"	"0"	"12"	"768"	"0"
"208"	"181"	"19"	"153"	"7"	"202"	"8"	"21"	"5"	"6"	"5"	"67"	"3"	"3"	"16"	"5"	"18"	"21"	"6"	"565"	"0"	"10"	"575"	"0"
"209"	"182"	"9"	"260"	"14"	"264"	"6"	"12"	"5"	"3"	"2"	"30"	"3"	"4"	"13"	"4"	"2"	"9"	"1"	"641"	"0"	"14"	"655"	"0"
"210"	"183"	"53"	"235"	"6"	"152"	"4"	"70"	"6"	"2"	"5"	"60"	"7"	"9"	"8"	"3"	"10"	"15"	"0"	"645"	"0"	"2"	"647"	"0"
"211"	"184"	"204"	"338"	"14"	"141"	"26"	"7"	"2"	"2"	"2"	"27"	"3"	"4"	"16"	"4"	"15"	"24"	"12"	"841"	"0"	"3"	"844"	"0"
"212"	"185"	"84"	"503"	"14"	"311"	"8"	"11"	"9"	"3"	"5"	"97"	"9"	"7"	"18"	"9"	"16"	"29"	"5"	"1138"	"0"	"16"	"1154"	"0"
"213"	"186"	"108"	"186"	"4"	"285"	"2"	"3"	"6"	"2"	"1"	"46"	"2"	"1"	"4"	"5"	"2"	"6"	"6"	"669"	"0"	"4"	"673"	"0"
"214"	"187"	"30"	"267"	"11"	"282"	"4"	"4"	"8"	"4"	"2"	"58"	"4"	"6"	"7"	"6"	"5"	"13"	"6"	"717"	"0"	"10"	"727"	"0"
"215"	"188"	"8"	"157"	"8"	"315"	"5"	"11"	"6"	"3"	"2"	"61"	"3"	"5"	"13"	"8"	"4"	"20"	"0"	"629"	"0"	"2"	"631"	"0"
"216"	"189"	"12"	"155"	"3"	"319"	"8"	"8"	"6"	"2"	"1"	"52"	"3"	"3"	"5"	"0"	"0"	"0"	"0"	"577"	"0"	"1"	"578"	"0"
"217"	"190"	"14"	"213"	"9"	"310"	"12"	"38"	"12"	"2"	"3"	"59"	"9"	"10"	"22"	"10"	"6"	"16"	"9"	"754"	"0"	"23"	"777"	"0"
"218"	"191"	"31"	"258"	"11"	"395"	"8"	"7"	"5"	"7"	"5"	"101"	"10"	"6"	"22"	"6"	"9"	"26"	"8"	"915"	"0"	"19"	"934"	"0"
"219"	"192"	"32"	"266"	"10"	"373"	"6"	"75"	"8"	"0"	"4"	"49"	"3"	"3"	"13"	"6"	"4"	"8"	"17"	"877"	"0"	"16"	"893"	"0"
"220"	"193"	"14"	"150"	"1"	"82"	"1"	"50"	"5"	"2"	"0"	"16"	"1"	"0"	"3"	"2"	"6"	"1"	"18"	"352"	"0"	"7"	"359"	"0"
"221"	"194"	"204"	"167"	"4"	"313"	"2"	"5"	"8"	"2"	"3"	"54"	"4"	"3"	"12"	"4"	"5"	"14"	"1"	"805"	"0"	"1"	"806"	"0"
"222"	"195"	"30"	"133"	"8"	"211"	"0"	"5"	"2"	"1"	"3"	"43"	"2"	"8"	"15"	"3"	"4"	"10"	"2"	"480"	"0"	"2"	"482"	"0"
"223"	"196"	"41"	"222"	"13"	"365"	"8"	"6"	"5"	"2"	"4"	"92"	"5"	"6"	"11"	"3"	"5"	"16"	"1"	"805"	"0"	"10"	"815"	"0"
"224"	"197"	"49"	"190"	"14"	"325"	"4"	"17"	"6"	"2"	"3"	"84"	"4"	"3"	"15"	"6"	"7"	"24"	"0"	"753"	"0"	"5"	"758"	"0"
"225"	"198"	"26"	"544"	"16"	"157"	"2"	"4"	"4"	"2"	"3"	"51"	"3"	"5"	"13"	"2"	"8"	"13"	"24"	"877"	"0"	"20"	"897"	"0"
"226"	"199"	"46"	"223"	"4"	"203"	"61"	"3"	"0"	"2"	"1"	"55"	"6"	"4"	"10"	"3"	"7"	"29"	"7"	"664"	"0"	"14"	"678"	"0"
"227"	"200"	"33"	"296"	"8"	"322"	"31"	"1"	"3"	"4"	"4"	"53"	"3"	"0"	"4"	"3"	"3"	"2"	"9"	"779"	"0"	"4"	"783"	"0"
"228"	"201"	"25"	"178"	"4"	"262"	"5"	"17"	"7"	"3"	"3"	"55"	"7"	"6"	"12"	"7"	"7"	"17"	"2"	"617"	"0"	"1"	"618"	"0"
"229"	"202"	"29"	"202"	"5"	"286"	"3"	"5"	"6"	"4"	"4"	"111"	"6"	"7"	"10"	"3"	"10"	"2"	"8"	"701"	"0"	"9"	"710"	"0"
"230"	"203"	"118"	"213"	"12"	"179"	"5"	"64"	"14"	"8"	"5"	"45"	"5"	"3"	"5"	"4"	"7"	"6"	"6"	"699"	"0"	"5"	"704"	"0"
"231"	"204"	"261"	"143"	"3"	"165"	"5"	"51"	"4"	"2"	"2"	"28"	"5"	"5"	"3"	"6"	"10"	"21"	"15"	"729"	"0"	"11"	"740"	"0"
"232"	"205"	"19"	"542"	"3"	"293"	"2"	"6"	"1"	"2"	"1"	"29"	"3"	"2"	"3"	"1"	"7"	"5"	"2"	"921"	"0"	"4"	"925"	"0"
"233"	"206"	"412"	"243"	"8"	"88"	"1"	"12"	"3"	"4"	"1"	"22"	"3"	"3"	"4"	"4"	"7"	"38"	"8"	"861"	"0"	"6"	"867"	"0"
"234"	"207"	"48"	"88"	"7"	"585"	"15"	"9"	"4"	"5"	"4"	"88"	"6"	"12"	"16"	"10"	"4"	"17"	"5"	"923"	"0"	"10"	"933"	"0"
"235"	"208"	"25"	"169"	"6"	"115"	"2"	"1"	"2"	"1"	"3"	"41"	"1"	"3"	"4"	"1"	"6"	"10"	"0"	"390"	"0"	"2"	"392"	"0"
"236"	"208A"	"33"	"189"	"4"	"248"	"3"	"2"	"3"	"2"	"3"	"49"	"1"	"2"	"6"	"3"	"1"	"6"	"2"	"557"	"0"	"4"	"561"	"0"
"237"	"209"	"63"	"206"	"19"	"317"	"9"	"91"	"7"	"4"	"2"	"47"	"14"	"7"	"8"	"4"	"10"	"24"	"19"	"851"	"0"	"18"	"869"	"0"
"238"	"210"	"246"	"295"	"14"	"150"	"9"	"5"	"3"	"0"	"2"	"29"	"5"	"4"	"9"	"7"	"13"	"34"	"10"	"835"	"0"	"8"	"843"	"0"
"239"	"211"	"13"	"153"	"7"	"400"	"3"	"4"	"1"	"1"	"1"	"69"	"6"	"3"	"11"	"7"	"9"	"27"	"2"	"717"	"0"	"9"	"726"	"0"
"240"	"212"	"38"	"162"	"3"	"247"	"6"	"4"	"1"	"2"	"5"	"37"	"2"	"1"	"6"	"3"	"4"	"11"	"0"	"532"	"0"	"1"	"533"	"0"
"241"	"213"	"50"	"267"	"7"	"102"	"2"	"3"	"0"	"1"	"3"	"15"	"2"	"3"	"4"	"6"	"4"	"18"	"6"	"493"	"0"	"31"	"524"	"0"
"242"	"214"	"65"	"426"	"16"	"78"	"5"	"4"	"6"	"3"	"2"	"29"	"7"	"3"	"7"	"10"	"16"	"21"	"12"	"710"	"0"	"24"	"734"	"0"
"243"	"215"	"70"	"223"	"4"	"183"	"2"	"2"	"5"	"1"	"1"	"32"	"1"	"1"	"10"	"0"	"4"	"9"	"26"	"574"	"0"	"13"	"587"	"0"
"244"	"216"	"16"	"314"	"24"	"114"	"2"	"4"	"0"	"0"	"4"	"13"	"5"	"1"	"2"	"2"	"6"	"3"	"19"	"529"	"0"	"20"	"549"	"0"
"245"	"217"	"6"	"84"	"5"	"179"	"3"	"11"	"1"	"1"	"2"	"47"	"2"	"2"	"3"	"2"	"2"	"4"	"0"	"354"	"0"	"1"	"355"	"0"
"246"	"218"	"13"	"127"	"4"	"283"	"5"	"19"	"5"	"3"	"5"	"127"	"5"	"4"	"20"	"4"	"9"	"17"	"8"	"658"	"0"	"9"	"667"	"0"
"247"	"219"	"10"	"367"	"9"	"301"	"9"	"11"	"7"	"6"	"2"	"72"	"12"	"10"	"18"	"20"	"14"	"36"	"6"	"910"	"0"	"8"	"918"	"0"
"248"	"220"	"211"	"25"	"3"	"273"	"2"	"4"	"0"	"1"	"2"	"52"	"4"	"4"	"9"	"3"	"2"	"19"	"6"	"620"	"0"	"0"	"620"	"0"
"249"	"221"	"40"	"26"	"1"	"424"	"3"	"1"	"3"	"2"	"3"	"22"	"2"	"1"	"26"	"5"	"1"	"4"	"1"	"565"	"0"	"1"	"566"	"0"
"250"	"222"	"13"	"201"	"5"	"252"	"4"	"2"	"2"	"2"	"0"	"26"	"2"	"1"	"4"	"0"	"0"	"1"	"1"	"516"	"0"	"2"	"518"	"0"
"251"	"223"	"11"	"84"	"5"	"321"	"5"	"2"	"3"	"2"	"4"	"55"	"1"	"6"	"17"	"1"	"4"	"19"	"1"	"541"	"0"	"0"	"541"	"0"
"252"	"224"	"60"	"225"	"16"	"268"	"8"	"1"	"2"	"2"	"2"	"22"	"2"	"6"	"7"	"1"	"3"	"6"	"8"	"639"	"0"	"4"	"643"	"0"
"253"	"225"	"12"	"75"	"2"	"395"	"5"	"2"	"2"	"0"	"2"	"38"	"1"	"1"	"5"	"3"	"3"	"7"	"14"	"567"	"0"	"7"	"574"	"0"
"254"	"226"	"32"	"181"	"12"	"409"	"8"	"2"	"7"	"4"	"4"	"28"	"2"	"3"	"19"	"3"	"6"	"11"	"2"	"733"	"0"	"0"	"733"	"0"
"255"	"227"	"388"	"17"	"4"	"70"	"5"	"2"	"0"	"3"	"0"	"4"	"3"	"3"	"3"	"2"	"7"	"30"	"5"	"546"	"0"	"5"	"551"	"0"
"256"	"228"	"138"	"136"	"0"	"183"	"2"	"13"	"5"	"0"	"2"	"24"	"7"	"4"	"5"	"3"	"3"	"14"	"13"	"552"	"0"	"1"	"553"	"0"
"257"	"229"	"35"	"313"	"5"	"65"	"0"	"2"	"1"	"3"	"1"	"9"	"2"	"0"	"6"	"4"	"6"	"26"	"2"	"480"	"0"	"9"	"489"	"0"
"258"	"229A"	"99"	"140"	"2"	"122"	"3"	"4"	"0"	"1"	"0"	"8"	"1"	"1"	"5"	"1"	"3"	"6"	"7"	"403"	"0"	"1"	"404"	"0"
"259"	"230"	"35"	"160"	"14"	"62"	"92"	"113"	"16"	"9"	"7"	"36"	"12"	"8"	"7"	"7"	"5"	"21"	"2"	"606"	"0"	"3"	"609"	"0"
"260"	"231"	"19"	"136"	"4"	"183"	"5"	"4"	"3"	"1"	"4"	"40"	"5"	"1"	"7"	"4"	"9"	"13"	"1"	"439"	"0"	"5"	"444"	"0"
"261"	"232"	"11"	"234"	"7"	"388"	"5"	"0"	"1"	"0"	"0"	"44"	"3"	"5"	"9"	"4"	"2"	"11"	"3"	"727"	"0"	"7"	"734"	"0"
"262"	"233"	"174"	"300"	"12"	"433"	"9"	"2"	"4"	"8"	"1"	"50"	"2"	"2"	"9"	"2"	"6"	"8"	"4"	"1026"	"0"	"2"	"1028"	"0"
"263"	"234"	"32"	"177"	"12"	"434"	"13"	"4"	"2"	"1"	"1"	"47"	"3"	"4"	"13"	"1"	"3"	"4"	"3"	"754"	"0"	"7"	"761"	"0"
"264"	"235"	"34"	"283"	"11"	"457"	"8"	"2"	"6"	"3"	"7"	"75"	"6"	"9"	"26"	"3"	"9"	"16"	"10"	"965"	"0"	"7"	"972"	"0"
"265"	"236"	"25"	"388"	"10"	"214"	"7"	"5"	"5"	"3"	"1"	"62"	"7"	"4"	"11"	"9"	"25"	"26"	"7"	"809"	"0"	"19"	"828"	"0"
"266"	"237"	"119"	"380"	"13"	"266"	"5"	"4"	"4"	"3"	"3"	"61"	"7"	"5"	"15"	"7"	"9"	"18"	"4"	"923"	"0"	"7"	"930"	"0"
"267"	"238"	"13"	"105"	"9"	"197"	"1"	"137"	"15"	"1"	"1"	"66"	"0"	"0"	"4"	"1"	"4"	"2"	"8"	"564"	"0"	"8"	"572"	"0"
"268"	"239"	"13"	"153"	"3"	"286"	"5"	"48"	"7"	"2"	"1"	"59"	"4"	"3"	"6"	"3"	"0"	"2"	"0"	"595"	"0"	"0"	"595"	"0"
"269"	"240"	"37"	"286"	"9"	"269"	"11"	"82"	"6"	"1"	"4"	"119"	"6"	"8"	"13"	"5"	"11"	"21"	"3"	"891"	"0"	"9"	"900"	"0"
"270"	"241"	"37"	"136"	"5"	"227"	"4"	"23"	"6"	"4"	"4"	"108"	"6"	"5"	"11"	"7"	"9"	"10"	"4"	"606"	"0"	"9"	"615"	"0"
"271"	"242"	"11"	"134"	"5"	"175"	"5"	"17"	"6"	"1"	"4"	"107"	"5"	"3"	"10"	"3"	"8"	"19"	"6"	"519"	"0"	"12"	"531"	"0"
"272"	"Grand Total"	"18448"	"48139"	"2084"	"68603"	"1677"	"3071"	"940"	"552"	"630"	"9819"	"1067"	"1079"	"2870"	"1158"	"1697"	"3815"	"1637"	"16728
6"	"0"	"2176"	"16946
2"	"0"
"273"	"Place:Purnea College, Purnea"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"274"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"275"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"276"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
