"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"105"	"92"	"87"	"1"	"29"	"2"	"2"	"0"	"3"	"2"	"1"	"6"	"2"	"7"	"1"	"4"	"9"	"5"	"3"	"3"	"1"	"1"	"0"	"261"	"0"	"1"	"262"	"0"
"120"	"106"	"27"	"78"	"2"	"428"	"4"	"3"	"0"	"2"	"3"	"2"	"1"	"2"	"18"	"1"	"5"	"10"	"1"	"3"	"2"	"6"	"2"	"1"	"601"	"0"	"3"	"604"	"0"
"121"	"107"	"2"	"35"	"1"	"168"	"1"	"1"	"0"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"216"	"0"	"2"	"218"	"0"
"122"	"108"	"15"	"103"	"7"	"579"	"6"	"6"	"4"	"8"	"3"	"1"	"4"	"5"	"23"	"4"	"5"	"5"	"1"	"5"	"1"	"15"	"7"	"3"	"810"	"0"	"5"	"815"	"0"
"123"	"109"	"32"	"324"	"2"	"5"	"0"	"1"	"0"	"8"	"2"	"1"	"0"	"2"	"5"	"1"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"389"	"0"	"2"	"391"	"0"
"124"	"110"	"53"	"342"	"0"	"13"	"3"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"6"	"0"	"3"	"5"	"2"	"1"	"2"	"0"	"437"	"0"	"3"	"440"	"0"
"125"	"111"	"96"	"384"	"2"	"90"	"1"	"0"	"1"	"0"	"1"	"2"	"4"	"2"	"2"	"4"	"6"	"10"	"2"	"6"	"0"	"2"	"1"	"2"	"618"	"0"	"3"	"621"	"0"
"126"	"112"	"57"	"98"	"4"	"635"	"8"	"6"	"2"	"9"	"1"	"1"	"5"	"8"	"26"	"6"	"15"	"11"	"2"	"11"	"0"	"11"	"2"	"2"	"920"	"0"	"6"	"926"	"0"
"127"	"113"	"52"	"181"	"9"	"504"	"9"	"6"	"3"	"7"	"2"	"1"	"2"	"7"	"23"	"10"	"6"	"5"	"1"	"5"	"4"	"12"	"3"	"1"	"853"	"0"	"4"	"857"	"0"
"128"	"114"	"23"	"247"	"4"	"378"	"2"	"2"	"0"	"5"	"0"	"2"	"0"	"2"	"10"	"1"	"6"	"8"	"2"	"2"	"0"	"2"	"2"	"0"	"698"	"0"	"4"	"702"	"0"
"129"	"115"	"25"	"116"	"1"	"93"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"246"	"0"	"0"	"246"	"0"
"130"	"116"	"20"	"376"	"3"	"2"	"1"	"0"	"1"	"1"	"2"	"1"	"2"	"0"	"3"	"3"	"9"	"7"	"0"	"3"	"0"	"0"	"0"	"0"	"434"	"0"	"2"	"436"	"0"
"131"	"117"	"21"	"302"	"2"	"111"	"4"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"6"	"3"	"3"	"5"	"2"	"1"	"3"	"1"	"0"	"1"	"468"	"0"	"1"	"469"	"0"
"132"	"118"	"14"	"35"	"1"	"583"	"12"	"4"	"0"	"3"	"1"	"0"	"4"	"2"	"14"	"0"	"5"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"683"	"0"	"0"	"683"	"0"
"133"	"119"	"9"	"136"	"2"	"197"	"4"	"1"	"0"	"4"	"0"	"0"	"2"	"2"	"2"	"2"	"17"	"0"	"2"	"4"	"1"	"3"	"1"	"0"	"389"	"0"	"2"	"391"	"0"
"134"	"120"	"89"	"88"	"3"	"360"	"3"	"4"	"0"	"5"	"0"	"1"	"3"	"0"	"5"	"2"	"7"	"6"	"3"	"0"	"2"	"2"	"0"	"0"	"583"	"0"	"2"	"585"	"0"
"135"	"121"	"70"	"167"	"2"	"380"	"5"	"1"	"2"	"13"	"3"	"0"	"2"	"3"	"16"	"7"	"10"	"8"	"0"	"1"	"3"	"3"	"0"	"0"	"696"	"0"	"2"	"698"	"0"
"136"	"122"	"31"	"105"	"3"	"495"	"0"	"2"	"1"	"6"	"2"	"0"	"1"	"3"	"2"	"3"	"11"	"2"	"1"	"1"	"0"	"5"	"0"	"1"	"675"	"0"	"3"	"678"	"0"
"137"	"123"	"30"	"37"	"1"	"488"	"6"	"0"	"1"	"3"	"0"	"3"	"0"	"2"	"2"	"1"	"3"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"582"	"0"	"0"	"582"	"0"
"138"	"124"	"11"	"73"	"3"	"336"	"10"	"1"	"1"	"4"	"0"	"2"	"2"	"3"	"12"	"3"	"3"	"2"	"1"	"6"	"6"	"14"	"2"	"2"	"497"	"0"	"7"	"504"	"0"
"139"	"125"	"18"	"40"	"2"	"378"	"6"	"4"	"2"	"4"	"0"	"7"	"10"	"2"	"13"	"6"	"1"	"1"	"2"	"1"	"0"	"5"	"1"	"1"	"504"	"0"	"1"	"505"	"0"
"140"	"126"	"25"	"69"	"21"	"405"	"10"	"5"	"0"	"10"	"3"	"3"	"9"	"6"	"22"	"7"	"5"	"8"	"0"	"3"	"2"	"2"	"0"	"1"	"616"	"0"	"3"	"619"	"0"
"141"	"127"	"32"	"82"	"2"	"496"	"8"	"2"	"1"	"5"	"0"	"0"	"2"	"1"	"8"	"3"	"2"	"1"	"1"	"1"	"0"	"4"	"4"	"0"	"655"	"0"	"5"	"660"	"0"
"142"	"128"	"10"	"109"	"4"	"363"	"2"	"2"	"1"	"5"	"0"	"1"	"1"	"1"	"12"	"2"	"1"	"4"	"2"	"1"	"0"	"7"	"1"	"1"	"530"	"0"	"1"	"531"	"0"
"143"	"129"	"6"	"90"	"3"	"314"	"4"	"2"	"0"	"5"	"0"	"0"	"5"	"1"	"6"	"1"	"1"	"2"	"1"	"3"	"0"	"5"	"0"	"0"	"449"	"0"	"5"	"454"	"0"
"144"	"130"	"15"	"61"	"3"	"229"	"5"	"0"	"0"	"1"	"1"	"2"	"2"	"0"	"5"	"2"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"331"	"0"	"0"	"331"	"0"
"145"	"131"	"24"	"117"	"2"	"148"	"2"	"3"	"1"	"2"	"0"	"2"	"4"	"1"	"6"	"3"	"2"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"324"	"0"	"0"	"324"	"0"
"146"	"132"	"55"	"360"	"5"	"72"	"1"	"2"	"2"	"6"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"5"	"1"	"1"	"1"	"0"	"1"	"0"	"514"	"0"	"1"	"515"	"0"
"147"	"133"	"19"	"53"	"4"	"377"	"6"	"2"	"0"	"4"	"0"	"1"	"2"	"3"	"19"	"0"	"0"	"3"	"1"	"3"	"1"	"4"	"1"	"2"	"505"	"0"	"2"	"507"	"0"
"148"	"134"	"47"	"79"	"1"	"540"	"1"	"5"	"2"	"7"	"1"	"0"	"3"	"6"	"23"	"3"	"5"	"7"	"4"	"2"	"2"	"4"	"2"	"3"	"747"	"0"	"2"	"749"	"0"
"149"	"135"	"25"	"177"	"3"	"104"	"1"	"3"	"0"	"6"	"1"	"1"	"1"	"0"	"2"	"2"	"4"	"6"	"2"	"7"	"0"	"5"	"2"	"1"	"353"	"0"	"3"	"356"	"0"
"150"	"136"	"31"	"250"	"5"	"44"	"4"	"2"	"2"	"6"	"2"	"2"	"2"	"3"	"3"	"6"	"4"	"4"	"5"	"7"	"3"	"4"	"2"	"3"	"394"	"0"	"11"	"405"	"0"
"151"	"137"	"7"	"182"	"2"	"123"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"4"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"0"	"333"	"0"	"2"	"335"	"0"
"152"	"138"	"18"	"128"	"8"	"274"	"3"	"1"	"0"	"1"	"0"	"1"	"0"	"3"	"5"	"3"	"2"	"1"	"0"	"11"	"0"	"4"	"0"	"1"	"464"	"0"	"3"	"467"	"0"
"153"	"139"	"29"	"222"	"1"	"135"	"5"	"3"	"0"	"3"	"0"	"1"	"1"	"2"	"11"	"4"	"2"	"2"	"3"	"3"	"1"	"3"	"3"	"0"	"434"	"0"	"1"	"435"	"0"
"154"	"140"	"24"	"374"	"2"	"70"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"4"	"4"	"2"	"2"	"1"	"1"	"1"	"0"	"490"	"0"	"1"	"491"	"0"
"155"	"141"	"10"	"141"	"6"	"233"	"2"	"1"	"0"	"5"	"0"	"1"	"1"	"1"	"4"	"1"	"1"	"5"	"1"	"1"	"1"	"2"	"1"	"0"	"418"	"0"	"1"	"419"	"0"
"156"	"142"	"7"	"69"	"4"	"355"	"3"	"3"	"2"	"4"	"0"	"0"	"2"	"3"	"19"	"3"	"3"	"1"	"0"	"1"	"0"	"4"	"0"	"0"	"483"	"0"	"2"	"485"	"0"
"157"	"143"	"20"	"83"	"2"	"393"	"1"	"1"	"0"	"2"	"1"	"0"	"2"	"9"	"15"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"542"	"0"	"1"	"543"	"0"
"158"	"144"	"12"	"52"	"0"	"540"	"2"	"0"	"0"	"5"	"1"	"0"	"1"	"1"	"7"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"625"	"0"	"1"	"626"	"0"
"159"	"145"	"113"	"36"	"0"	"348"	"1"	"2"	"0"	"4"	"0"	"1"	"2"	"4"	"13"	"3"	"1"	"11"	"0"	"3"	"0"	"0"	"0"	"0"	"542"	"0"	"6"	"548"	"0"
"160"	"146"	"78"	"24"	"1"	"307"	"4"	"1"	"0"	"5"	"5"	"1"	"1"	"0"	"16"	"3"	"2"	"16"	"4"	"3"	"0"	"12"	"5"	"6"	"494"	"0"	"7"	"501"	"0"
"161"	"147"	"65"	"145"	"7"	"105"	"1"	"3"	"1"	"5"	"1"	"1"	"2"	"6"	"4"	"5"	"4"	"3"	"0"	"2"	"0"	"2"	"1"	"1"	"364"	"0"	"1"	"365"	"0"
"162"	"148"	"76"	"173"	"2"	"83"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"347"	"0"	"0"	"347"	"0"
"163"	"149"	"100"	"267"	"3"	"9"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"5"	"1"	"4"	"1"	"1"	"0"	"0"	"400"	"0"	"2"	"402"	"0"
"164"	"150"	"98"	"127"	"0"	"3"	"2"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"241"	"0"	"1"	"242"	"0"
"165"	"151"	"155"	"282"	"6"	"1"	"2"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"0"	"5"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"462"	"0"	"5"	"467"	"0"
"166"	"152"	"226"	"172"	"9"	"3"	"0"	"5"	"1"	"8"	"1"	"1"	"1"	"0"	"1"	"1"	"3"	"7"	"6"	"0"	"0"	"0"	"0"	"1"	"446"	"0"	"0"	"446"	"0"
"167"	"153"	"98"	"131"	"116"	"30"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"1"	"9"	"4"	"2"	"0"	"2"	"0"	"1"	"0"	"400"	"0"	"0"	"400"	"0"
"168"	"154"	"125"	"151"	"107"	"40"	"1"	"3"	"0"	"6"	"1"	"0"	"0"	"0"	"3"	"2"	"11"	"7"	"1"	"3"	"2"	"0"	"0"	"0"	"463"	"0"	"0"	"463"	"0"
"169"	"155"	"127"	"127"	"2"	"156"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"3"	"6"	"2"	"6"	"2"	"1"	"2"	"0"	"2"	"1"	"0"	"443"	"0"	"2"	"445"	"0"
"170"	"156"	"8"	"28"	"3"	"358"	"5"	"1"	"2"	"1"	"1"	"0"	"0"	"3"	"4"	"2"	"0"	"1"	"2"	"5"	"0"	"13"	"2"	"0"	"439"	"0"	"0"	"439"	"0"
"171"	"157"	"148"	"162"	"2"	"206"	"2"	"0"	"2"	"6"	"0"	"2"	"2"	"1"	"2"	"3"	"0"	"2"	"2"	"0"	"1"	"0"	"2"	"0"	"545"	"0"	"0"	"545"	"0"
"172"	"158"	"132"	"333"	"2"	"17"	"2"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"2"	"10"	"7"	"6"	"12"	"0"	"0"	"0"	"0"	"529"	"0"	"4"	"533"	"0"
"173"	"159"	"196"	"485"	"3"	"4"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"6"	"7"	"0"	"2"	"1"	"0"	"0"	"0"	"713"	"0"	"3"	"716"	"0"
"174"	"160"	"103"	"518"	"2"	"3"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"5"	"1"	"3"	"8"	"2"	"0"	"0"	"0"	"650"	"0"	"1"	"651"	"0"
"175"	"161"	"120"	"366"	"4"	"1"	"1"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"3"	"2"	"13"	"3"	"1"	"3"	"1"	"0"	"0"	"0"	"523"	"0"	"2"	"525"	"0"
"176"	"162"	"235"	"342"	"4"	"11"	"2"	"1"	"3"	"2"	"3"	"1"	"1"	"1"	"3"	"3"	"11"	"15"	"3"	"3"	"1"	"1"	"1"	"1"	"648"	"0"	"6"	"654"	"0"
"177"	"163"	"153"	"381"	"3"	"2"	"0"	"1"	"1"	"7"	"0"	"0"	"1"	"0"	"2"	"3"	"12"	"6"	"3"	"4"	"2"	"2"	"0"	"1"	"584"	"0"	"5"	"589"	"0"
"178"	"164"	"9"	"40"	"3"	"224"	"1"	"1"	"0"	"2"	"2"	"2"	"3"	"3"	"6"	"1"	"2"	"5"	"0"	"2"	"2"	"1"	"0"	"0"	"309"	"0"	"3"	"312"	"0"
"179"	"165"	"33"	"70"	"4"	"445"	"2"	"2"	"1"	"8"	"0"	"0"	"2"	"0"	"6"	"1"	"0"	"3"	"3"	"2"	"0"	"3"	"1"	"1"	"587"	"0"	"4"	"591"	"0"
"180"	"166"	"14"	"119"	"2"	"263"	"2"	"0"	"1"	"9"	"0"	"0"	"1"	"0"	"4"	"3"	"2"	"1"	"1"	"4"	"1"	"3"	"0"	"1"	"431"	"0"	"2"	"433"	"0"
"181"	"167"	"6"	"85"	"2"	"252"	"1"	"1"	"0"	"13"	"0"	"0"	"0"	"3"	"1"	"1"	"0"	"1"	"1"	"1"	"5"	"3"	"0"	"0"	"376"	"0"	"1"	"377"	"0"
"182"	"168"	"62"	"182"	"1"	"280"	"3"	"2"	"0"	"5"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"545"	"0"	"0"	"545"	"0"
"183"	"169"	"28"	"76"	"4"	"405"	"1"	"4"	"0"	"5"	"0"	"2"	"0"	"6"	"6"	"6"	"5"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"555"	"0"	"1"	"556"	"0"
"184"	"170"	"41"	"171"	"2"	"67"	"2"	"16"	"2"	"1"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"0"	"1"	"314"	"0"	"1"	"315"	"0"
"185"	"171"	"66"	"311"	"5"	"97"	"1"	"15"	"2"	"10"	"1"	"1"	"0"	"0"	"2"	"2"	"3"	"3"	"2"	"3"	"0"	"2"	"1"	"0"	"527"	"0"	"6"	"533"	"0"
"186"	"172"	"57"	"212"	"1"	"90"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"381"	"0"	"0"	"381"	"0"
"187"	"173"	"96"	"234"	"3"	"63"	"1"	"19"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"430"	"0"	"1"	"431"	"0"
"188"	"174"	"45"	"231"	"10"	"516"	"15"	"9"	"5"	"14"	"4"	"1"	"5"	"8"	"21"	"7"	"20"	"7"	"4"	"2"	"3"	"8"	"1"	"3"	"939"	"0"	"5"	"944"	"0"
"189"	"175"	"20"	"157"	"9"	"680"	"12"	"7"	"1"	"17"	"2"	"2"	"6"	"5"	"13"	"3"	"2"	"2"	"2"	"5"	"1"	"8"	"3"	"0"	"957"	"0"	"1"	"958"	"0"
"190"	"176"	"10"	"145"	"10"	"338"	"4"	"6"	"1"	"5"	"3"	"0"	"3"	"5"	"11"	"5"	"6"	"7"	"4"	"7"	"1"	"7"	"3"	"0"	"581"	"0"	"7"	"588"	"0"
"191"	"177"	"12"	"85"	"5"	"299"	"4"	"2"	"2"	"6"	"2"	"0"	"5"	"4"	"7"	"0"	"1"	"4"	"1"	"1"	"0"	"3"	"0"	"0"	"443"	"0"	"0"	"443"	"0"
"192"	"178"	"47"	"106"	"3"	"284"	"12"	"0"	"0"	"2"	"1"	"1"	"4"	"6"	"9"	"0"	"6"	"4"	"1"	"1"	"2"	"5"	"3"	"1"	"498"	"0"	"4"	"502"	"0"
"193"	"179"	"28"	"167"	"8"	"507"	"8"	"3"	"2"	"9"	"1"	"2"	"3"	"5"	"9"	"5"	"2"	"0"	"0"	"4"	"0"	"2"	"0"	"0"	"765"	"0"	"4"	"769"	"0"
"194"	"180"	"25"	"177"	"1"	"412"	"9"	"1"	"0"	"16"	"2"	"1"	"0"	"8"	"10"	"4"	"4"	"6"	"0"	"3"	"1"	"6"	"2"	"0"	"688"	"0"	"1"	"689"	"0"
"195"	"181"	"20"	"117"	"2"	"416"	"0"	"1"	"0"	"4"	"0"	"0"	"1"	"4"	"6"	"0"	"3"	"4"	"1"	"1"	"0"	"1"	"2"	"1"	"584"	"0"	"2"	"586"	"0"
"196"	"182"	"34"	"83"	"5"	"363"	"2"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"1"	"2"	"2"	"0"	"3"	"1"	"4"	"0"	"1"	"511"	"0"	"1"	"512"	"0"
"197"	"183"	"71"	"132"	"7"	"223"	"2"	"3"	"0"	"20"	"5"	"1"	"0"	"0"	"2"	"0"	"1"	"3"	"0"	"2"	"0"	"3"	"0"	"4"	"479"	"0"	"3"	"482"	"0"
"198"	"184"	"85"	"107"	"3"	"118"	"3"	"2"	"0"	"7"	"3"	"0"	"2"	"4"	"5"	"1"	"4"	"9"	"2"	"1"	"0"	"0"	"0"	"0"	"356"	"0"	"4"	"360"	"0"
"199"	"185"	"27"	"187"	"57"	"400"	"6"	"3"	"2"	"11"	"4"	"4"	"5"	"6"	"20"	"8"	"7"	"15"	"2"	"7"	"2"	"2"	"2"	"2"	"779"	"0"	"0"	"779"	"0"
"200"	"186"	"27"	"147"	"8"	"318"	"3"	"8"	"0"	"12"	"0"	"3"	"2"	"0"	"3"	"0"	"3"	"8"	"1"	"5"	"1"	"1"	"0"	"0"	"550"	"0"	"0"	"550"	"0"
"201"	"187"	"33"	"125"	"5"	"423"	"9"	"6"	"2"	"8"	"4"	"2"	"4"	"5"	"14"	"4"	"10"	"12"	"9"	"7"	"2"	"15"	"3"	"2"	"704"	"0"	"12"	"716"	"0"
"202"	"188"	"23"	"155"	"3"	"194"	"0"	"3"	"1"	"36"	"0"	"0"	"0"	"1"	"5"	"0"	"2"	"7"	"7"	"13"	"4"	"23"	"2"	"1"	"480"	"0"	"4"	"484"	"0"
"203"	"188A"	"12"	"93"	"0"	"150"	"1"	"2"	"1"	"17"	"1"	"1"	"2"	"1"	"4"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"1"	"292"	"0"	"1"	"293"	"0"
"204"	"189"	"19"	"122"	"3"	"228"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"7"	"4"	"1"	"3"	"2"	"3"	"1"	"3"	"1"	"1"	"403"	"0"	"2"	"405"	"0"
"205"	"190"	"43"	"184"	"2"	"201"	"4"	"1"	"1"	"10"	"5"	"0"	"6"	"2"	"4"	"1"	"2"	"3"	"1"	"1"	"3"	"2"	"0"	"0"	"476"	"0"	"6"	"482"	"0"
"206"	"191"	"9"	"18"	"1"	"335"	"3"	"3"	"0"	"5"	"1"	"2"	"2"	"2"	"7"	"3"	"3"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"399"	"0"	"2"	"401"	"0"
"207"	"192"	"11"	"81"	"2"	"381"	"0"	"2"	"2"	"8"	"0"	"0"	"1"	"2"	"6"	"3"	"3"	"10"	"0"	"4"	"2"	"2"	"0"	"1"	"521"	"0"	"1"	"522"	"0"
"208"	"193"	"22"	"128"	"5"	"337"	"2"	"4"	"1"	"28"	"2"	"0"	"2"	"2"	"7"	"5"	"2"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"552"	"0"	"0"	"552"	"0"
"209"	"194"	"55"	"260"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"4"	"0"	"0"	"1"	"0"	"0"	"1"	"332"	"0"	"2"	"334"	"0"
"210"	"195"	"53"	"176"	"0"	"47"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"281"	"0"	"0"	"281"	"0"
"211"	"196"	"85"	"296"	"7"	"113"	"5"	"0"	"0"	"8"	"0"	"0"	"0"	"1"	"6"	"5"	"6"	"7"	"1"	"1"	"0"	"2"	"0"	"0"	"543"	"0"	"1"	"544"	"0"
"212"	"197"	"27"	"307"	"12"	"183"	"1"	"2"	"2"	"15"	"1"	"4"	"1"	"0"	"1"	"2"	"6"	"5"	"0"	"2"	"0"	"0"	"1"	"1"	"573"	"0"	"5"	"578"	"0"
"213"	"198"	"13"	"183"	"1"	"106"	"0"	"0"	"1"	"14"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"325"	"0"	"0"	"325"	"0"
"214"	"199"	"8"	"168"	"0"	"89"	"3"	"1"	"0"	"9"	"0"	"0"	"0"	"0"	"4"	"1"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"288"	"0"	"1"	"289"	"0"
"215"	"200"	"24"	"114"	"2"	"157"	"1"	"8"	"1"	"12"	"0"	"0"	"0"	"2"	"5"	"2"	"0"	"2"	"0"	"3"	"1"	"6"	"1"	"1"	"342"	"0"	"3"	"345"	"0"
"216"	"201"	"31"	"153"	"0"	"116"	"3"	"2"	"1"	"15"	"1"	"2"	"0"	"3"	"7"	"1"	"4"	"5"	"5"	"1"	"3"	"1"	"2"	"1"	"357"	"0"	"5"	"362"	"0"
"217"	"202"	"67"	"195"	"4"	"190"	"1"	"8"	"2"	"8"	"2"	"1"	"2"	"4"	"10"	"3"	"4"	"2"	"0"	"2"	"0"	"1"	"0"	"1"	"507"	"0"	"3"	"510"	"0"
"218"	"203"	"35"	"135"	"4"	"123"	"0"	"0"	"1"	"4"	"0"	"0"	"1"	"0"	"3"	"3"	"2"	"2"	"0"	"2"	"1"	"3"	"0"	"0"	"319"	"0"	"2"	"321"	"0"
"219"	"203A"	"11"	"91"	"0"	"103"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"2"	"7"	"4"	"1"	"0"	"0"	"229"	"0"	"2"	"231"	"0"
"220"	"204"	"40"	"132"	"4"	"133"	"1"	"5"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"4"	"11"	"1"	"11"	"0"	"0"	"351"	"0"	"4"	"355"	"0"
"221"	"205"	"20"	"84"	"0"	"171"	"2"	"3"	"0"	"8"	"0"	"0"	"3"	"1"	"1"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"298"	"0"	"3"	"301"	"0"
"222"	"206"	"57"	"120"	"1"	"145"	"1"	"0"	"1"	"4"	"1"	"0"	"3"	"1"	"10"	"0"	"5"	"1"	"2"	"2"	"0"	"1"	"0"	"0"	"355"	"0"	"4"	"359"	"0"
"223"	"207"	"71"	"246"	"6"	"169"	"1"	"4"	"0"	"6"	"0"	"1"	"6"	"5"	"9"	"4"	"4"	"10"	"0"	"6"	"1"	"0"	"0"	"0"	"549"	"0"	"2"	"551"	"0"
"224"	"208"	"105"	"352"	"1"	"74"	"2"	"2"	"0"	"8"	"1"	"0"	"1"	"1"	"2"	"1"	"4"	"7"	"3"	"5"	"0"	"0"	"0"	"4"	"573"	"0"	"2"	"575"	"0"
"225"	"209"	"94"	"126"	"18"	"86"	"7"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"8"	"1"	"3"	"3"	"4"	"3"	"0"	"2"	"0"	"3"	"365"	"0"	"2"	"367"	"0"
"226"	"210"	"35"	"101"	"3"	"29"	"3"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"179"	"0"	"1"	"180"	"0"
"227"	"211"	"14"	"71"	"3"	"146"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"2"	"1"	"1"	"1"	"8"	"1"	"0"	"0"	"256"	"0"	"1"	"257"	"0"
"228"	"212"	"13"	"197"	"1"	"122"	"3"	"0"	"0"	"6"	"0"	"0"	"2"	"3"	"2"	"2"	"2"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"359"	"0"	"1"	"360"	"0"
"229"	"213"	"3"	"314"	"2"	"34"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"7"	"1"	"0"	"0"	"1"	"366"	"0"	"5"	"371"	"0"
"230"	"214"	"15"	"56"	"11"	"495"	"2"	"6"	"5"	"6"	"0"	"1"	"5"	"6"	"19"	"3"	"1"	"2"	"2"	"1"	"1"	"19"	"3"	"0"	"659"	"0"	"1"	"660"	"0"
"231"	"215"	"22"	"117"	"0"	"269"	"6"	"0"	"3"	"6"	"1"	"0"	"0"	"0"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"432"	"0"	"2"	"434"	"0"
"232"	"216"	"14"	"59"	"1"	"217"	"3"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"13"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"319"	"0"	"0"	"319"	"0"
"233"	"217"	"27"	"278"	"5"	"257"	"3"	"1"	"2"	"10"	"0"	"0"	"2"	"1"	"4"	"3"	"4"	"8"	"2"	"2"	"31"	"2"	"1"	"0"	"643"	"0"	"5"	"648"	"0"
"234"	"218"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"235"	"219"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"236"	"220"	"78"	"251"	"1"	"66"	"2"	"3"	"2"	"4"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"414"	"0"	"1"	"415"	"0"
"237"	"221"	"40"	"161"	"0"	"26"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"236"	"0"	"1"	"237"	"0"
