"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"119"	"104"	"220"	"226"	"39"	"1"	"3"	"0"	"2"	"6"	"4"	"5"	"4"	"5"	"19"	"2"	"27"	"16"	"4"	"6"	"1"	"1"	"0"	"1"	"592"	"0"	"2"	"594"	"0"
"120"	"105"	"193"	"204"	"44"	"3"	"0"	"4"	"1"	"3"	"1"	"5"	"5"	"14"	"25"	"6"	"13"	"25"	"6"	"6"	"3"	"4"	"1"	"0"	"566"	"0"	"7"	"573"	"0"
"121"	"106"	"233"	"228"	"194"	"10"	"4"	"6"	"8"	"2"	"11"	"12"	"6"	"15"	"29"	"22"	"17"	"35"	"12"	"13"	"9"	"6"	"5"	"5"	"882"	"0"	"23"	"905"	"0"
"122"	"107"	"390"	"66"	"18"	"6"	"2"	"2"	"4"	"2"	"2"	"2"	"3"	"5"	"19"	"3"	"9"	"23"	"8"	"2"	"1"	"1"	"0"	"3"	"571"	"0"	"1"	"572"	"0"
"123"	"108"	"143"	"39"	"445"	"6"	"2"	"6"	"7"	"11"	"8"	"19"	"7"	"16"	"50"	"29"	"8"	"32"	"8"	"3"	"17"	"21"	"6"	"3"	"886"	"0"	"9"	"895"	"0"
"124"	"109"	"90"	"400"	"162"	"6"	"2"	"6"	"3"	"3"	"1"	"4"	"6"	"15"	"26"	"11"	"12"	"20"	"4"	"9"	"2"	"0"	"2"	"4"	"788"	"0"	"5"	"793"	"0"
"125"	"110"	"34"	"178"	"101"	"6"	"7"	"0"	"3"	"3"	"5"	"5"	"4"	"6"	"73"	"17"	"6"	"13"	"0"	"5"	"6"	"6"	"1"	"5"	"484"	"0"	"3"	"487"	"0"
"126"	"111"	"177"	"249"	"67"	"6"	"9"	"7"	"8"	"10"	"5"	"10"	"14"	"20"	"126"	"18"	"34"	"49"	"6"	"7"	"5"	"4"	"2"	"6"	"839"	"0"	"18"	"857"	"0"
"127"	"112"	"119"	"22"	"531"	"10"	"4"	"3"	"5"	"6"	"2"	"16"	"3"	"4"	"38"	"25"	"7"	"22"	"11"	"3"	"9"	"7"	"1"	"1"	"849"	"0"	"5"	"854"	"0"
"128"	"113"	"74"	"440"	"338"	"5"	"2"	"5"	"2"	"5"	"3"	"12"	"11"	"11"	"31"	"11"	"29"	"36"	"5"	"7"	"6"	"6"	"3"	"6"	"1048"	"0"	"6"	"1054"	"0"
"129"	"114"	"102"	"174"	"392"	"6"	"2"	"4"	"2"	"0"	"2"	"1"	"4"	"3"	"3"	"1"	"2"	"8"	"13"	"13"	"32"	"27"	"7"	"5"	"803"	"0"	"21"	"824"	"0"
"130"	"115"	"88"	"343"	"113"	"3"	"2"	"1"	"2"	"0"	"5"	"5"	"8"	"11"	"26"	"9"	"13"	"15"	"2"	"1"	"0"	"0"	"1"	"2"	"650"	"0"	"0"	"650"	"0"
"131"	"116"	"373"	"220"	"78"	"8"	"5"	"5"	"4"	"7"	"4"	"3"	"4"	"13"	"23"	"8"	"15"	"23"	"5"	"4"	"2"	"5"	"4"	"4"	"817"	"0"	"6"	"823"	"0"
"132"	"117"	"137"	"180"	"105"	"7"	"2"	"3"	"3"	"1"	"3"	"7"	"5"	"14"	"47"	"13"	"8"	"12"	"4"	"1"	"1"	"2"	"0"	"2"	"557"	"0"	"5"	"562"	"0"
"133"	"118"	"119"	"134"	"173"	"7"	"4"	"0"	"3"	"2"	"4"	"9"	"3"	"7"	"39"	"10"	"8"	"24"	"6"	"5"	"4"	"1"	"1"	"3"	"566"	"0"	"0"	"566"	"0"
"134"	"119"	"26"	"160"	"173"	"28"	"0"	"2"	"1"	"1"	"4"	"7"	"1"	"7"	"189"	"5"	"5"	"7"	"6"	"2"	"6"	"6"	"4"	"5"	"645"	"0"	"6"	"651"	"0"
"135"	"119A"	"41"	"50"	"273"	"5"	"1"	"1"	"1"	"1"	"3"	"1"	"2"	"1"	"163"	"4"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"550"	"0"	"0"	"550"	"0"
"136"	"120"	"205"	"147"	"174"	"25"	"1"	"4"	"7"	"5"	"10"	"10"	"9"	"10"	"32"	"14"	"9"	"24"	"9"	"2"	"3"	"3"	"3"	"3"	"709"	"0"	"12"	"721"	"0"
"137"	"121"	"236"	"124"	"229"	"6"	"0"	"3"	"5"	"2"	"2"	"8"	"6"	"11"	"31"	"4"	"10"	"18"	"2"	"1"	"4"	"6"	"5"	"2"	"715"	"0"	"5"	"720"	"0"
"138"	"122"	"296"	"217"	"201"	"7"	"6"	"5"	"6"	"6"	"2"	"5"	"3"	"8"	"74"	"4"	"5"	"15"	"24"	"19"	"19"	"16"	"7"	"9"	"954"	"0"	"10"	"964"	"0"
"139"	"123"	"100"	"111"	"44"	"61"	"3"	"4"	"3"	"2"	"2"	"6"	"4"	"10"	"45"	"6"	"7"	"19"	"6"	"2"	"1"	"3"	"1"	"3"	"443"	"0"	"6"	"449"	"0"
"140"	"124"	"41"	"353"	"191"	"9"	"1"	"1"	"3"	"5"	"2"	"9"	"5"	"12"	"31"	"16"	"14"	"17"	"2"	"4"	"4"	"7"	"3"	"2"	"732"	"0"	"3"	"735"	"0"
"141"	"125"	"131"	"341"	"291"	"3"	"4"	"10"	"2"	"7"	"4"	"11"	"9"	"24"	"32"	"35"	"17"	"32"	"6"	"8"	"9"	"8"	"1"	"3"	"988"	"0"	"7"	"995"	"0"
"142"	"126"	"25"	"186"	"385"	"6"	"2"	"2"	"0"	"1"	"1"	"14"	"10"	"5"	"21"	"23"	"2"	"13"	"3"	"6"	"9"	"11"	"4"	"0"	"729"	"0"	"3"	"732"	"0"
"143"	"127"	"126"	"303"	"234"	"8"	"4"	"7"	"4"	"7"	"8"	"10"	"2"	"11"	"6"	"5"	"2"	"5"	"3"	"9"	"13"	"8"	"1"	"3"	"779"	"0"	"6"	"785"	"0"
"144"	"128"	"255"	"176"	"69"	"2"	"0"	"1"	"3"	"0"	"2"	"4"	"0"	"4"	"2"	"6"	"9"	"12"	"6"	"12"	"9"	"2"	"3"	"2"	"579"	"0"	"7"	"586"	"0"
"145"	"129"	"66"	"494"	"186"	"6"	"1"	"0"	"5"	"3"	"4"	"8"	"10"	"14"	"16"	"10"	"13"	"15"	"9"	"18"	"6"	"1"	"0"	"0"	"885"	"0"	"5"	"890"	"0"
"146"	"130"	"93"	"408"	"48"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"5"	"5"	"3"	"1"	"2"	"7"	"1"	"10"	"2"	"3"	"0"	"2"	"596"	"0"	"1"	"597"	"0"
"147"	"131"	"257"	"376"	"175"	"2"	"1"	"2"	"2"	"3"	"3"	"4"	"4"	"6"	"2"	"7"	"3"	"5"	"5"	"4"	"2"	"3"	"2"	"1"	"869"	"0"	"0"	"869"	"0"
"148"	"132"	"122"	"184"	"351"	"4"	"6"	"1"	"10"	"7"	"6"	"15"	"14"	"16"	"53"	"32"	"17"	"40"	"7"	"3"	"7"	"10"	"2"	"4"	"911"	"0"	"7"	"918"	"0"
"149"	"133"	"7"	"25"	"41"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"80"	"0"	"0"	"80"	"0"
"150"	"134"	"228"	"107"	"80"	"2"	"1"	"5"	"6"	"3"	"3"	"2"	"1"	"3"	"8"	"6"	"6"	"11"	"3"	"4"	"1"	"2"	"2"	"0"	"484"	"0"	"8"	"492"	"0"
"151"	"135"	"40"	"129"	"104"	"3"	"0"	"0"	"1"	"1"	"1"	"3"	"3"	"4"	"6"	"0"	"4"	"7"	"2"	"6"	"4"	"6"	"4"	"3"	"331"	"0"	"0"	"331"	"0"
"152"	"136"	"39"	"346"	"60"	"8"	"2"	"5"	"1"	"0"	"0"	"2"	"3"	"6"	"6"	"7"	"6"	"8"	"2"	"11"	"1"	"4"	"2"	"2"	"521"	"0"	"3"	"524"	"0"
"153"	"137"	"125"	"470"	"97"	"1"	"2"	"3"	"2"	"2"	"3"	"6"	"7"	"10"	"12"	"8"	"14"	"24"	"2"	"2"	"3"	"0"	"0"	"0"	"793"	"0"	"3"	"796"	"0"
"154"	"137A"	"98"	"165"	"83"	"4"	"2"	"1"	"2"	"0"	"1"	"3"	"4"	"2"	"7"	"3"	"2"	"3"	"1"	"1"	"3"	"4"	"1"	"0"	"390"	"0"	"0"	"390"	"0"
"155"	"138"	"233"	"265"	"101"	"7"	"1"	"1"	"1"	"4"	"1"	"3"	"8"	"11"	"13"	"13"	"14"	"28"	"1"	"12"	"3"	"1"	"2"	"2"	"725"	"0"	"2"	"727"	"0"
"156"	"139"	"69"	"66"	"104"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"3"	"1"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"2"	"272"	"0"	"0"	"272"	"0"
"157"	"140"	"293"	"374"	"108"	"6"	"0"	"0"	"0"	"0"	"1"	"6"	"5"	"6"	"5"	"1"	"4"	"7"	"1"	"0"	"2"	"2"	"0"	"1"	"822"	"0"	"1"	"823"	"0"
"158"	"141"	"155"	"331"	"272"	"7"	"1"	"4"	"3"	"7"	"5"	"7"	"5"	"21"	"21"	"10"	"17"	"36"	"9"	"10"	"3"	"4"	"2"	"8"	"938"	"0"	"3"	"941"	"0"
"159"	"142"	"286"	"185"	"199"	"3"	"3"	"5"	"2"	"3"	"3"	"15"	"7"	"12"	"29"	"15"	"16"	"24"	"6"	"10"	"8"	"5"	"4"	"4"	"844"	"0"	"15"	"859"	"0"
"160"	"143"	"65"	"99"	"163"	"1"	"1"	"0"	"0"	"4"	"2"	"11"	"6"	"6"	"16"	"5"	"11"	"20"	"4"	"3"	"4"	"8"	"2"	"3"	"434"	"0"	"8"	"442"	"0"
"161"	"144"	"67"	"269"	"340"	"15"	"2"	"0"	"2"	"2"	"1"	"1"	"0"	"3"	"41"	"4"	"1"	"1"	"2"	"3"	"5"	"3"	"1"	"1"	"764"	"0"	"1"	"765"	"0"
"162"	"145"	"58"	"404"	"151"	"6"	"2"	"1"	"2"	"1"	"5"	"3"	"3"	"11"	"19"	"7"	"10"	"18"	"3"	"25"	"11"	"2"	"1"	"1"	"744"	"0"	"4"	"748"	"0"
"163"	"146"	"106"	"364"	"86"	"3"	"2"	"2"	"0"	"5"	"1"	"6"	"5"	"6"	"10"	"7"	"14"	"10"	"0"	"0"	"2"	"1"	"0"	"1"	"631"	"0"	"3"	"634"	"0"
"164"	"147"	"31"	"212"	"200"	"5"	"4"	"1"	"2"	"2"	"6"	"15"	"6"	"13"	"23"	"16"	"24"	"18"	"5"	"11"	"7"	"4"	"3"	"3"	"611"	"0"	"8"	"619"	"0"
"165"	"147A"	"21"	"233"	"59"	"0"	"0"	"1"	"0"	"2"	"5"	"1"	"1"	"8"	"11"	"9"	"14"	"18"	"3"	"5"	"2"	"4"	"2"	"0"	"399"	"0"	"4"	"403"	"0"
"166"	"148"	"375"	"50"	"27"	"2"	"0"	"1"	"1"	"0"	"1"	"2"	"3"	"2"	"4"	"5"	"2"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"492"	"0"	"1"	"493"	"0"
"167"	"148A"	"149"	"181"	"38"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"5"	"17"	"5"	"9"	"9"	"2"	"4"	"3"	"4"	"1"	"1"	"433"	"0"	"0"	"433"	"0"
"168"	"149"	"104"	"389"	"90"	"27"	"3"	"1"	"3"	"3"	"9"	"8"	"9"	"12"	"16"	"12"	"26"	"18"	"5"	"20"	"10"	"5"	"3"	"5"	"778"	"0"	"5"	"783"	"0"
"169"	"150"	"59"	"247"	"45"	"8"	"2"	"2"	"0"	"1"	"8"	"1"	"5"	"9"	"10"	"5"	"9"	"16"	"10"	"30"	"13"	"5"	"2"	"14"	"501"	"0"	"13"	"514"	"0"
"170"	"151"	"53"	"601"	"67"	"4"	"1"	"1"	"1"	"1"	"1"	"6"	"2"	"7"	"5"	"3"	"13"	"13"	"3"	"9"	"5"	"1"	"2"	"4"	"803"	"0"	"5"	"808"	"0"
"171"	"152"	"215"	"73"	"124"	"7"	"3"	"5"	"4"	"3"	"0"	"7"	"6"	"4"	"160"	"8"	"2"	"7"	"3"	"3"	"6"	"3"	"2"	"1"	"646"	"0"	"3"	"649"	"0"
"172"	"153"	"654"	"52"	"18"	"0"	"3"	"2"	"2"	"4"	"1"	"4"	"1"	"4"	"21"	"9"	"10"	"36"	"17"	"1"	"3"	"1"	"0"	"0"	"843"	"0"	"9"	"852"	"0"
"173"	"154"	"39"	"288"	"30"	"1"	"3"	"4"	"1"	"2"	"2"	"1"	"4"	"8"	"81"	"13"	"19"	"12"	"0"	"0"	"2"	"3"	"0"	"1"	"514"	"0"	"1"	"515"	"0"
"174"	"155"	"376"	"18"	"55"	"2"	"1"	"4"	"3"	"1"	"1"	"8"	"1"	"3"	"28"	"3"	"6"	"12"	"6"	"3"	"0"	"2"	"0"	"1"	"534"	"0"	"3"	"537"	"0"
"175"	"156"	"169"	"330"	"130"	"9"	"1"	"7"	"4"	"7"	"8"	"5"	"3"	"10"	"24"	"9"	"12"	"23"	"7"	"8"	"5"	"2"	"2"	"0"	"775"	"0"	"6"	"781"	"0"
"176"	"157"	"51"	"227"	"417"	"5"	"1"	"5"	"3"	"5"	"6"	"10"	"7"	"18"	"43"	"18"	"11"	"24"	"4"	"1"	"6"	"4"	"1"	"2"	"869"	"0"	"6"	"875"	"0"
"177"	"158"	"302"	"185"	"143"	"10"	"5"	"5"	"2"	"2"	"3"	"7"	"14"	"11"	"51"	"10"	"7"	"31"	"2"	"2"	"4"	"3"	"1"	"0"	"800"	"0"	"2"	"802"	"0"
"178"	"159"	"49"	"72"	"74"	"15"	"2"	"3"	"6"	"3"	"1"	"2"	"1"	"7"	"103"	"4"	"1"	"13"	"5"	"2"	"2"	"2"	"0"	"0"	"367"	"0"	"1"	"368"	"0"
"179"	"160"	"102"	"87"	"37"	"2"	"1"	"2"	"1"	"0"	"2"	"3"	"0"	"4"	"30"	"1"	"4"	"12"	"5"	"3"	"2"	"0"	"0"	"1"	"299"	"0"	"4"	"303"	"0"
"180"	"161"	"95"	"226"	"134"	"25"	"4"	"2"	"7"	"5"	"6"	"11"	"14"	"26"	"65"	"16"	"18"	"43"	"0"	"0"	"1"	"4"	"3"	"2"	"707"	"0"	"1"	"708"	"0"
"181"	"162"	"187"	"216"	"92"	"18"	"4"	"7"	"1"	"6"	"1"	"3"	"5"	"15"	"5"	"14"	"8"	"12"	"8"	"13"	"7"	"6"	"1"	"2"	"631"	"0"	"4"	"635"	"0"
"182"	"163"	"354"	"159"	"164"	"6"	"3"	"2"	"8"	"5"	"1"	"12"	"7"	"15"	"37"	"12"	"25"	"40"	"10"	"4"	"8"	"3"	"3"	"5"	"883"	"0"	"8"	"891"	"0"
"183"	"164"	"6"	"45"	"124"	"1"	"0"	"4"	"0"	"1"	"1"	"8"	"1"	"0"	"46"	"1"	"0"	"1"	"13"	"16"	"38"	"33"	"11"	"7"	"357"	"0"	"8"	"365"	"0"
"184"	"165"	"323"	"194"	"24"	"4"	"2"	"1"	"2"	"2"	"2"	"0"	"3"	"2"	"21"	"3"	"1"	"2"	"5"	"0"	"0"	"0"	"1"	"1"	"593"	"0"	"1"	"594"	"0"
"185"	"166"	"328"	"134"	"122"	"9"	"2"	"3"	"6"	"5"	"0"	"5"	"3"	"4"	"14"	"2"	"2"	"7"	"5"	"3"	"1"	"4"	"2"	"0"	"661"	"0"	"1"	"662"	"0"
"186"	"167"	"246"	"216"	"106"	"10"	"2"	"3"	"3"	"3"	"5"	"11"	"2"	"7"	"21"	"15"	"14"	"21"	"7"	"9"	"9"	"3"	"3"	"5"	"721"	"0"	"9"	"730"	"0"
"187"	"167A"	"107"	"133"	"85"	"5"	"0"	"0"	"2"	"4"	"5"	"5"	"1"	"3"	"24"	"5"	"8"	"16"	"7"	"8"	"10"	"0"	"2"	"0"	"430"	"0"	"7"	"437"	"0"
"188"	"168"	"155"	"66"	"368"	"5"	"3"	"2"	"4"	"1"	"5"	"4"	"2"	"3"	"24"	"28"	"5"	"22"	"22"	"3"	"28"	"8"	"4"	"3"	"765"	"0"	"11"	"776"	"0"
"189"	"169"	"214"	"104"	"164"	"8"	"1"	"5"	"3"	"3"	"3"	"6"	"5"	"12"	"43"	"23"	"26"	"21"	"7"	"7"	"4"	"5"	"4"	"1"	"669"	"0"	"6"	"675"	"0"
"190"	"170"	"452"	"32"	"77"	"10"	"3"	"3"	"5"	"3"	"1"	"5"	"2"	"4"	"11"	"2"	"0"	"1"	"6"	"1"	"3"	"5"	"1"	"3"	"630"	"0"	"2"	"632"	"0"
"191"	"171"	"126"	"140"	"127"	"5"	"5"	"3"	"3"	"3"	"5"	"7"	"10"	"9"	"120"	"14"	"10"	"25"	"3"	"1"	"4"	"4"	"1"	"2"	"627"	"0"	"4"	"631"	"0"
"192"	"172"	"90"	"107"	"274"	"3"	"0"	"1"	"2"	"0"	"1"	"4"	"1"	"8"	"48"	"8"	"3"	"10"	"14"	"7"	"12"	"14"	"7"	"6"	"620"	"0"	"14"	"634"	"0"
"193"	"173"	"338"	"37"	"87"	"2"	"2"	"0"	"1"	"0"	"3"	"3"	"4"	"3"	"72"	"4"	"1"	"3"	"8"	"2"	"3"	"1"	"2"	"3"	"579"	"0"	"8"	"587"	"0"
"194"	"174"	"60"	"369"	"159"	"1"	"5"	"1"	"3"	"2"	"8"	"5"	"7"	"10"	"32"	"17"	"16"	"32"	"6"	"13"	"6"	"4"	"1"	"2"	"759"	"0"	"9"	"768"	"0"
"195"	"175"	"156"	"140"	"109"	"1"	"1"	"3"	"3"	"3"	"6"	"10"	"7"	"12"	"56"	"16"	"19"	"26"	"2"	"4"	"3"	"2"	"1"	"2"	"582"	"0"	"9"	"591"	"0"
"196"	"176"	"286"	"121"	"66"	"3"	"1"	"2"	"0"	"2"	"0"	"0"	"4"	"3"	"65"	"3"	"3"	"6"	"1"	"1"	"0"	"2"	"1"	"0"	"570"	"0"	"0"	"570"	"0"
"197"	"177"	"139"	"270"	"115"	"34"	"4"	"4"	"3"	"6"	"9"	"9"	"5"	"17"	"31"	"13"	"13"	"27"	"6"	"5"	"5"	"2"	"3"	"0"	"720"	"0"	"8"	"728"	"0"
"198"	"178"	"124"	"352"	"84"	"5"	"2"	"5"	"2"	"2"	"3"	"6"	"5"	"11"	"144"	"9"	"14"	"16"	"7"	"11"	"2"	"3"	"0"	"2"	"809"	"0"	"4"	"813"	"0"
"199"	"179"	"31"	"201"	"45"	"4"	"1"	"4"	"1"	"1"	"4"	"3"	"7"	"9"	"40"	"5"	"8"	"12"	"0"	"0"	"0"	"2"	"2"	"2"	"382"	"0"	"1"	"383"	"0"
"200"	"180"	"96"	"43"	"107"	"4"	"4"	"2"	"0"	"0"	"0"	"2"	"2"	"4"	"38"	"6"	"3"	"7"	"2"	"1"	"1"	"0"	"1"	"1"	"324"	"0"	"1"	"325"	"0"
"201"	"181"	"475"	"322"	"118"	"10"	"1"	"2"	"1"	"1"	"2"	"1"	"3"	"2"	"18"	"4"	"3"	"7"	"4"	"5"	"1"	"2"	"0"	"1"	"983"	"0"	"2"	"985"	"0"
"202"	"182"	"56"	"552"	"102"	"6"	"5"	"3"	"3"	"1"	"2"	"3"	"12"	"11"	"51"	"13"	"19"	"19"	"1"	"0"	"0"	"1"	"1"	"0"	"861"	"0"	"3"	"864"	"0"
"203"	"183"	"86"	"303"	"230"	"32"	"0"	"6"	"4"	"1"	"7"	"6"	"8"	"16"	"70"	"22"	"13"	"24"	"10"	"26"	"20"	"10"	"4"	"7"	"905"	"0"	"14"	"919"	"0"
"204"	"184"	"74"	"289"	"155"	"7"	"4"	"2"	"4"	"4"	"10"	"9"	"10"	"10"	"72"	"25"	"21"	"35"	"9"	"10"	"7"	"4"	"2"	"3"	"766"	"0"	"8"	"774"	"0"
"205"	"185"	"51"	"159"	"198"	"6"	"3"	"4"	"4"	"6"	"4"	"8"	"5"	"11"	"37"	"11"	"11"	"11"	"4"	"8"	"2"	"3"	"2"	"1"	"549"	"0"	"5"	"554"	"0"
"206"	"186"	"28"	"152"	"80"	"9"	"0"	"0"	"4"	"2"	"2"	"8"	"4"	"7"	"206"	"7"	"12"	"11"	"5"	"7"	"9"	"6"	"1"	"2"	"562"	"0"	"2"	"564"	"0"
"207"	"187"	"122"	"143"	"22"	"28"	"3"	"3"	"4"	"4"	"4"	"4"	"7"	"12"	"131"	"3"	"12"	"29"	"6"	"4"	"4"	"6"	"0"	"2"	"553"	"0"	"4"	"557"	"0"
"208"	"188"	"104"	"234"	"225"	"26"	"5"	"4"	"5"	"3"	"10"	"15"	"7"	"12"	"32"	"17"	"13"	"41"	"7"	"7"	"2"	"7"	"4"	"6"	"786"	"0"	"9"	"795"	"0"
"209"	"189"	"4"	"60"	"331"	"24"	"3"	"0"	"1"	"0"	"4"	"9"	"3"	"4"	"55"	"23"	"3"	"7"	"1"	"2"	"6"	"5"	"1"	"1"	"547"	"0"	"1"	"548"	"0"
"210"	"190"	"118"	"218"	"158"	"67"	"3"	"5"	"4"	"7"	"4"	"6"	"7"	"9"	"165"	"16"	"5"	"21"	"5"	"5"	"9"	"12"	"4"	"3"	"851"	"0"	"4"	"855"	"0"
"211"	"191"	"23"	"347"	"10"	"6"	"1"	"2"	"0"	"2"	"1"	"1"	"5"	"5"	"7"	"9"	"25"	"11"	"3"	"4"	"2"	"0"	"1"	"0"	"465"	"0"	"2"	"467"	"0"
"212"	"192"	"96"	"98"	"153"	"2"	"1"	"1"	"0"	"3"	"2"	"3"	"0"	"2"	"41"	"1"	"1"	"2"	"0"	"0"	"1"	"6"	"0"	"0"	"413"	"0"	"0"	"413"	"0"
"213"	"193"	"169"	"40"	"25"	"3"	"0"	"3"	"0"	"2"	"0"	"0"	"2"	"2"	"6"	"2"	"3"	"5"	"9"	"0"	"2"	"1"	"1"	"0"	"275"	"0"	"1"	"276"	"0"
"214"	"194"	"94"	"104"	"262"	"7"	"0"	"1"	"2"	"2"	"4"	"36"	"3"	"4"	"49"	"5"	"5"	"13"	"5"	"5"	"6"	"8"	"1"	"0"	"616"	"0"	"1"	"617"	"0"
"215"	"195"	"236"	"82"	"62"	"4"	"2"	"2"	"5"	"3"	"2"	"9"	"3"	"2"	"23"	"1"	"4"	"28"	"8"	"5"	"1"	"4"	"2"	"1"	"489"	"0"	"1"	"490"	"0"
"216"	"196"	"13"	"44"	"446"	"14"	"1"	"2"	"2"	"1"	"1"	"4"	"2"	"7"	"24"	"15"	"6"	"23"	"1"	"0"	"6"	"9"	"0"	"0"	"621"	"0"	"3"	"624"	"0"
"217"	"197"	"53"	"194"	"286"	"4"	"1"	"0"	"2"	"2"	"4"	"6"	"3"	"10"	"78"	"9"	"4"	"19"	"8"	"8"	"6"	"5"	"3"	"2"	"707"	"0"	"0"	"707"	"0"
"218"	"198"	"90"	"164"	"236"	"1"	"2"	"2"	"4"	"9"	"4"	"14"	"8"	"22"	"83"	"26"	"11"	"30"	"3"	"4"	"6"	"4"	"4"	"4"	"731"	"0"	"8"	"739"	"0"
"219"	"199"	"556"	"71"	"67"	"2"	"0"	"1"	"2"	"21"	"0"	"0"	"2"	"2"	"9"	"2"	"3"	"7"	"5"	"3"	"0"	"0"	"0"	"1"	"754"	"0"	"2"	"756"	"0"
"220"	"200"	"170"	"181"	"118"	"2"	"1"	"1"	"3"	"2"	"1"	"11"	"2"	"11"	"37"	"4"	"10"	"23"	"2"	"4"	"7"	"3"	"3"	"9"	"605"	"0"	"3"	"608"	"0"
"221"	"200A"	"197"	"79"	"120"	"12"	"1"	"3"	"1"	"2"	"2"	"6"	"6"	"12"	"43"	"7"	"8"	"16"	"9"	"5"	"5"	"9"	"3"	"8"	"554"	"0"	"10"	"564"	"0"
"222"	"201"	"411"	"226"	"55"	"10"	"4"	"2"	"5"	"6"	"4"	"2"	"7"	"7"	"15"	"5"	"5"	"7"	"18"	"15"	"7"	"0"	"2"	"5"	"818"	"0"	"4"	"822"	"0"
"223"	"202"	"312"	"160"	"37"	"135"	"9"	"5"	"5"	"6"	"3"	"5"	"7"	"13"	"21"	"10"	"7"	"23"	"20"	"11"	"12"	"12"	"5"	"7"	"825"	"0"	"25"	"850"	"0"
"224"	"203"	"55"	"484"	"105"	"4"	"8"	"3"	"2"	"1"	"3"	"1"	"1"	"9"	"10"	"4"	"4"	"3"	"5"	"4"	"4"	"4"	"3"	"3"	"720"	"0"	"1"	"721"	"0"
"225"	"204"	"54"	"407"	"121"	"7"	"5"	"6"	"9"	"4"	"6"	"5"	"5"	"5"	"14"	"6"	"1"	"7"	"11"	"6"	"7"	"6"	"2"	"1"	"695"	"0"	"1"	"696"	"0"
"226"	"205"	"264"	"178"	"116"	"5"	"2"	"2"	"11"	"6"	"5"	"8"	"5"	"11"	"21"	"9"	"10"	"28"	"8"	"8"	"1"	"4"	"4"	"3"	"709"	"0"	"10"	"719"	"0"
"227"	"206"	"265"	"130"	"70"	"2"	"2"	"1"	"2"	"1"	"3"	"4"	"2"	"4"	"14"	"5"	"11"	"11"	"4"	"2"	"2"	"0"	"4"	"0"	"539"	"0"	"0"	"539"	"0"
"228"	"207"	"168"	"202"	"70"	"13"	"1"	"1"	"3"	"2"	"2"	"1"	"2"	"6"	"17"	"1"	"2"	"6"	"32"	"43"	"26"	"10"	"9"	"5"	"622"	"0"	"2"	"624"	"0"
"229"	"208"	"133"	"355"	"226"	"49"	"3"	"4"	"4"	"3"	"5"	"17"	"9"	"14"	"52"	"8"	"18"	"14"	"6"	"4"	"3"	"2"	"1"	"0"	"930"	"0"	"4"	"934"	"0"
"230"	"209"	"37"	"355"	"167"	"7"	"1"	"4"	"3"	"7"	"5"	"10"	"6"	"8"	"54"	"5"	"3"	"8"	"1"	"9"	"6"	"2"	"2"	"5"	"705"	"0"	"2"	"707"	"0"
"231"	"210"	"348"	"209"	"45"	"104"	"2"	"7"	"4"	"5"	"3"	"0"	"5"	"9"	"58"	"7"	"5"	"16"	"8"	"5"	"6"	"3"	"2"	"2"	"853"	"0"	"3"	"856"	"0"
"232"	"211"	"143"	"262"	"17"	"10"	"3"	"2"	"4"	"4"	"4"	"2"	"3"	"9"	"35"	"7"	"12"	"23"	"2"	"1"	"0"	"0"	"0"	"3"	"546"	"0"	"1"	"547"	"0"
"233"	"212"	"117"	"244"	"6"	"3"	"2"	"1"	"4"	"24"	"6"	"4"	"4"	"3"	"18"	"5"	"15"	"31"	"8"	"4"	"1"	"2"	"0"	"0"	"502"	"0"	"1"	"503"	"0"
"234"	"213"	"455"	"128"	"8"	"67"	"4"	"2"	"4"	"6"	"2"	"0"	"7"	"3"	"24"	"5"	"5"	"24"	"17"	"9"	"7"	"4"	"8"	"5"	"794"	"0"	"16"	"810"	"0"
"235"	"214"	"297"	"101"	"64"	"10"	"6"	"6"	"3"	"7"	"6"	"9"	"1"	"13"	"22"	"9"	"13"	"20"	"7"	"2"	"0"	"5"	"1"	"3"	"605"	"0"	"4"	"609"	"0"
"236"	"215"	"137"	"147"	"11"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"3"	"48"	"0"	"6"	"8"	"1"	"1"	"1"	"1"	"1"	"0"	"370"	"0"	"2"	"372"	"0"
"237"	"216"	"135"	"587"	"83"	"8"	"1"	"7"	"6"	"5"	"4"	"6"	"9"	"8"	"20"	"6"	"5"	"7"	"11"	"20"	"21"	"12"	"9"	"8"	"978"	"0"	"4"	"982"	"0"
