"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"
"203"	"182"	"365"	"5"	"237"	"47"	"1"	"1"	"9"	"10"	"12"	"8"	"695"	"0"	"32"	"727"	"0"
"204"	"183"	"149"	"9"	"178"	"12"	"0"	"1"	"12"	"5"	"14"	"13"	"393"	"0"	"38"	"431"	"0"
"205"	"184"	"117"	"10"	"428"	"22"	"6"	"1"	"7"	"7"	"19"	"9"	"626"	"0"	"25"	"651"	"0"
"206"	"185"	"368"	"7"	"434"	"27"	"2"	"4"	"10"	"10"	"13"	"9"	"884"	"0"	"26"	"910"	"0"
"207"	"186"	"176"	"4"	"233"	"42"	"3"	"4"	"12"	"12"	"9"	"7"	"502"	"0"	"28"	"530"	"0"
"208"	"187"	"331"	"13"	"269"	"43"	"7"	"6"	"11"	"4"	"17"	"10"	"711"	"0"	"24"	"735"	"0"
"209"	"188"	"166"	"13"	"231"	"16"	"2"	"1"	"3"	"4"	"5"	"7"	"448"	"0"	"14"	"462"	"0"
"210"	"189"	"145"	"6"	"106"	"4"	"4"	"1"	"5"	"1"	"6"	"7"	"285"	"0"	"11"	"296"	"0"
"211"	"190"	"67"	"6"	"293"	"10"	"1"	"3"	"5"	"7"	"6"	"2"	"400"	"0"	"16"	"416"	"0"
"212"	"191"	"264"	"14"	"177"	"10"	"0"	"4"	"3"	"2"	"6"	"6"	"486"	"0"	"17"	"503"	"0"
"213"	"192"	"265"	"2"	"90"	"10"	"1"	"0"	"7"	"3"	"5"	"4"	"387"	"0"	"21"	"408"	"0"
"214"	"193"	"131"	"8"	"288"	"8"	"2"	"2"	"7"	"3"	"5"	"9"	"463"	"0"	"17"	"480"	"0"
"215"	"194"	"226"	"5"	"165"	"2"	"0"	"2"	"5"	"1"	"5"	"3"	"414"	"0"	"9"	"423"	"0"
"216"	"195"	"222"	"16"	"238"	"6"	"2"	"5"	"10"	"7"	"14"	"7"	"527"	"0"	"30"	"557"	"0"
"217"	"196"	"287"	"11"	"389"	"62"	"3"	"5"	"6"	"13"	"27"	"19"	"822"	"0"	"24"	"846"	"0"
"218"	"197"	"174"	"4"	"71"	"6"	"1"	"0"	"2"	"5"	"7"	"3"	"273"	"0"	"12"	"285"	"0"
"219"	"198"	"513"	"6"	"203"	"63"	"2"	"4"	"12"	"6"	"11"	"6"	"826"	"0"	"19"	"845"	"0"
"220"	"199"	"375"	"15"	"226"	"54"	"2"	"8"	"9"	"8"	"12"	"7"	"716"	"0"	"18"	"734"	"0"
"221"	"200"	"367"	"13"	"264"	"25"	"1"	"6"	"5"	"4"	"11"	"10"	"706"	"0"	"27"	"733"	"0"
"222"	"201"	"372"	"21"	"331"	"26"	"5"	"5"	"11"	"5"	"14"	"7"	"797"	"0"	"11"	"808"	"0"
"223"	"202"	"284"	"13"	"186"	"26"	"2"	"7"	"9"	"9"	"14"	"9"	"559"	"0"	"29"	"588"	"0"
"224"	"203"	"508"	"17"	"160"	"46"	"5"	"4"	"23"	"6"	"8"	"18"	"795"	"0"	"37"	"832"	"0"
"225"	"204"	"260"	"13"	"118"	"14"	"3"	"2"	"3"	"3"	"6"	"3"	"425"	"0"	"9"	"434"	"0"
"226"	"204A"	"206"	"2"	"220"	"14"	"0"	"2"	"4"	"2"	"2"	"3"	"455"	"0"	"6"	"461"	"0"
"227"	"205"	"213"	"16"	"368"	"27"	"5"	"6"	"7"	"8"	"31"	"10"	"691"	"0"	"52"	"743"	"0"
"228"	"206"	"113"	"7"	"541"	"23"	"3"	"3"	"5"	"2"	"17"	"4"	"718"	"0"	"18"	"736"	"0"
"229"	"207"	"415"	"17"	"427"	"16"	"3"	"5"	"3"	"1"	"4"	"1"	"892"	"0"	"5"	"897"	"0"
"230"	"208"	"339"	"11"	"138"	"9"	"0"	"1"	"4"	"3"	"5"	"2"	"512"	"0"	"15"	"527"	"0"
"231"	"209"	"109"	"13"	"377"	"41"	"3"	"7"	"2"	"9"	"10"	"4"	"575"	"0"	"13"	"588"	"0"
"232"	"210"	"195"	"7"	"167"	"18"	"0"	"1"	"2"	"3"	"2"	"2"	"397"	"0"	"5"	"402"	"0"
"233"	"211"	"155"	"11"	"413"	"26"	"4"	"2"	"5"	"12"	"13"	"6"	"647"	"0"	"19"	"666"	"0"
"234"	"212"	"170"	"9"	"453"	"75"	"3"	"4"	"5"	"10"	"17"	"6"	"752"	"0"	"16"	"768"	"0"
"235"	"213"	"261"	"11"	"171"	"32"	"3"	"2"	"6"	"3"	"5"	"3"	"497"	"0"	"4"	"501"	"0"
"236"	"214"	"460"	"10"	"107"	"54"	"5"	"4"	"18"	"9"	"15"	"4"	"686"	"0"	"30"	"716"	"0"
"237"	"215"	"199"	"10"	"660"	"34"	"4"	"2"	"13"	"8"	"11"	"9"	"950"	"0"	"12"	"962"	"0"
"238"	"216"	"497"	"9"	"274"	"30"	"6"	"2"	"9"	"5"	"9"	"7"	"848"	"0"	"18"	"866"	"0"
"239"	"217"	"104"	"1"	"442"	"13"	"3"	"3"	"4"	"2"	"11"	"4"	"587"	"0"	"13"	"600"	"0"
"240"	"218"	"481"	"5"	"128"	"49"	"2"	"0"	"4"	"0"	"3"	"2"	"674"	"0"	"3"	"677"	"0"
"241"	"219"	"400"	"9"	"119"	"17"	"0"	"3"	"3"	"0"	"2"	"2"	"555"	"0"	"5"	"560"	"0"
"242"	"220"	"172"	"6"	"117"	"9"	"2"	"1"	"7"	"0"	"4"	"1"	"319"	"0"	"5"	"324"	"0"
"243"	"221"	"217"	"7"	"319"	"28"	"1"	"6"	"13"	"5"	"12"	"8"	"616"	"0"	"29"	"645"	"0"
"244"	"222"	"518"	"22"	"52"	"14"	"1"	"8"	"10"	"5"	"10"	"16"	"656"	"0"	"42"	"698"	"0"
"245"	"223"	"83"	"8"	"452"	"31"	"3"	"3"	"4"	"5"	"12"	"13"	"614"	"0"	"29"	"643"	"0"
"246"	"224"	"294"	"6"	"380"	"26"	"2"	"4"	"4"	"1"	"1"	"1"	"719"	"0"	"3"	"722"	"0"
"247"	"225"	"98"	"3"	"65"	"4"	"0"	"0"	"2"	"1"	"2"	"2"	"177"	"0"	"4"	"181"	"0"
"248"	"226"	"36"	"3"	"431"	"26"	"5"	"1"	"3"	"5"	"8"	"2"	"520"	"0"	"10"	"530"	"0"
"249"	"227"	"20"	"3"	"347"	"35"	"0"	"2"	"4"	"3"	"5"	"2"	"421"	"0"	"2"	"423"	"0"
"250"	"228"	"98"	"3"	"167"	"17"	"0"	"1"	"4"	"3"	"2"	"1"	"296"	"0"	"4"	"300"	"0"
"251"	"229"	"369"	"16"	"151"	"34"	"6"	"6"	"17"	"3"	"4"	"8"	"614"	"0"	"9"	"623"	"0"
"252"	"230"	"237"	"6"	"176"	"9"	"0"	"4"	"9"	"2"	"5"	"10"	"458"	"0"	"8"	"466"	"0"
"253"	"231"	"434"	"8"	"262"	"20"	"1"	"5"	"5"	"5"	"6"	"8"	"754"	"0"	"16"	"770"	"0"
"254"	"232"	"415"	"8"	"97"	"36"	"2"	"2"	"2"	"7"	"4"	"7"	"580"	"0"	"25"	"605"	"0"
"255"	"233"	"246"	"3"	"88"	"4"	"1"	"0"	"1"	"0"	"0"	"0"	"343"	"0"	"4"	"347"	"0"
"256"	"234"	"300"	"13"	"212"	"92"	"4"	"7"	"6"	"7"	"8"	"0"	"649"	"0"	"2"	"651"	"0"
"257"	"235"	"248"	"6"	"269"	"19"	"0"	"4"	"5"	"2"	"6"	"3"	"562"	"0"	"11"	"573"	"0"
"258"	"236"	"210"	"10"	"384"	"24"	"2"	"3"	"9"	"9"	"15"	"7"	"673"	"0"	"21"	"694"	"0"
"259"	"237"	"311"	"8"	"127"	"13"	"0"	"3"	"8"	"9"	"6"	"4"	"489"	"0"	"19"	"508"	"0"
"260"	"238"	"180"	"7"	"181"	"14"	"1"	"0"	"13"	"3"	"11"	"4"	"414"	"0"	"10"	"424"	"0"
"261"	"239"	"176"	"4"	"161"	"13"	"2"	"0"	"9"	"2"	"1"	"2"	"370"	"0"	"10"	"380"	"0"
"262"	"240"	"446"	"23"	"196"	"37"	"5"	"10"	"16"	"10"	"12"	"12"	"767"	"0"	"23"	"790"	"0"
"263"	"241"	"322"	"7"	"470"	"27"	"3"	"1"	"9"	"5"	"15"	"9"	"868"	"0"	"17"	"885"	"0"
"264"	"242"	"156"	"7"	"288"	"24"	"2"	"2"	"2"	"4"	"11"	"7"	"503"	"0"	"14"	"517"	"0"
"265"	"243"	"223"	"16"	"294"	"64"	"3"	"8"	"6"	"4"	"10"	"4"	"632"	"0"	"11"	"643"	"0"
"266"	"244"	"286"	"14"	"235"	"34"	"3"	"6"	"7"	"6"	"4"	"5"	"600"	"0"	"12"	"612"	"0"
"267"	"245"	"245"	"14"	"119"	"16"	"2"	"4"	"7"	"4"	"6"	"5"	"422"	"0"	"12"	"434"	"0"
"268"	"246"	"345"	"6"	"285"	"9"	"3"	"18"	"4"	"5"	"5"	"5"	"685"	"0"	"17"	"702"	"0"
"269"	"247"	"300"	"7"	"174"	"119"	"5"	"5"	"11"	"9"	"16"	"9"	"655"	"0"	"36"	"691"	"0"
"270"	"248"	"250"	"12"	"244"	"100"	"9"	"9"	"21"	"19"	"27"	"25"	"716"	"0"	"33"	"749"	"0"
"271"	"249"	"66"	"2"	"115"	"12"	"0"	"0"	"7"	"2"	"2"	"1"	"207"	"0"	"4"	"211"	"0"
"272"	"250"	"198"	"5"	"213"	"87"	"3"	"3"	"10"	"4"	"12"	"11"	"546"	"0"	"16"	"562"	"0"
"273"	"251"	"198"	"6"	"159"	"74"	"2"	"1"	"7"	"8"	"11"	"12"	"478"	"0"	"16"	"494"	"0"
"274"	"252"	"283"	"17"	"289"	"89"	"6"	"8"	"10"	"7"	"22"	"9"	"740"	"0"	"20"	"760"	"0"
"275"	"253"	"129"	"8"	"329"	"51"	"3"	"2"	"14"	"11"	"17"	"10"	"574"	"0"	"26"	"600"	"0"
"276"	"254"	"107"	"8"	"344"	"27"	"4"	"2"	"5"	"4"	"17"	"12"	"530"	"0"	"18"	"548"	"0"
"277"	"Grand Total"	"66992"	"2263"	"53538"	"15894"	"727"	"988"	"1923"	"1541"	"2790"	"1578"	"148234"	"0"	"3994"	"152228"	"0"
"278"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
