"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"114"	"33"	"287"	"18"	"284"	"6"	"6"	"0"	"4"	"5"	"2"	"5"	"6"	"2"	"2"	"4"	"4"	"4"	"4"	"1"	"677"	"0"	"2"	"679"	"0"
"134"	"115"	"146"	"251"	"9"	"135"	"5"	"6"	"2"	"0"	"4"	"7"	"3"	"1"	"3"	"7"	"8"	"19"	"1"	"2"	"1"	"610"	"0"	"4"	"614"	"0"
"135"	"116"	"43"	"279"	"19"	"168"	"6"	"2"	"7"	"3"	"7"	"8"	"5"	"5"	"8"	"19"	"22"	"41"	"1"	"1"	"1"	"645"	"0"	"4"	"649"	"0"
"136"	"117"	"47"	"139"	"11"	"202"	"4"	"2"	"1"	"0"	"5"	"4"	"0"	"3"	"0"	"1"	"2"	"3"	"6"	"4"	"1"	"435"	"0"	"2"	"437"	"0"
"137"	"118"	"25"	"300"	"13"	"135"	"2"	"4"	"6"	"1"	"2"	"4"	"2"	"1"	"2"	"1"	"4"	"3"	"10"	"2"	"1"	"518"	"0"	"2"	"520"	"0"
"138"	"119"	"47"	"180"	"9"	"219"	"12"	"4"	"5"	"3"	"5"	"5"	"4"	"3"	"8"	"3"	"4"	"7"	"1"	"0"	"0"	"519"	"0"	"2"	"521"	"0"
"139"	"120"	"66"	"233"	"9"	"204"	"7"	"0"	"2"	"1"	"8"	"2"	"2"	"3"	"1"	"3"	"1"	"15"	"4"	"5"	"2"	"568"	"0"	"2"	"570"	"0"
"140"	"121"	"90"	"285"	"9"	"49"	"2"	"7"	"6"	"1"	"2"	"4"	"6"	"6"	"8"	"2"	"6"	"17"	"8"	"9"	"0"	"517"	"0"	"3"	"520"	"0"
"141"	"122"	"43"	"32"	"6"	"239"	"8"	"5"	"2"	"0"	"2"	"1"	"3"	"4"	"6"	"1"	"0"	"10"	"2"	"4"	"5"	"373"	"0"	"6"	"379"	"0"
"142"	"123"	"145"	"181"	"9"	"337"	"16"	"9"	"7"	"3"	"9"	"3"	"5"	"3"	"8"	"3"	"5"	"6"	"18"	"3"	"0"	"770"	"0"	"3"	"773"	"0"
"143"	"124"	"66"	"167"	"17"	"505"	"10"	"6"	"2"	"2"	"6"	"7"	"4"	"6"	"10"	"10"	"15"	"29"	"4"	"2"	"0"	"868"	"0"	"2"	"870"	"0"
"144"	"125"	"99"	"26"	"9"	"159"	"6"	"7"	"0"	"1"	"2"	"3"	"3"	"2"	"4"	"6"	"4"	"8"	"4"	"1"	"1"	"345"	"0"	"4"	"349"	"0"
"145"	"126"	"52"	"187"	"3"	"211"	"9"	"3"	"1"	"2"	"6"	"5"	"2"	"4"	"13"	"11"	"5"	"20"	"2"	"4"	"4"	"544"	"0"	"18"	"562"	"0"
"146"	"127"	"53"	"363"	"17"	"132"	"10"	"4"	"6"	"2"	"1"	"7"	"4"	"1"	"2"	"2"	"4"	"1"	"3"	"1"	"1"	"614"	"0"	"1"	"615"	"0"
"147"	"128"	"54"	"382"	"8"	"35"	"2"	"6"	"1"	"1"	"4"	"4"	"1"	"4"	"2"	"3"	"14"	"15"	"3"	"4"	"0"	"543"	"0"	"2"	"545"	"0"
"148"	"129"	"36"	"281"	"1"	"28"	"1"	"5"	"0"	"0"	"2"	"1"	"0"	"1"	"4"	"4"	"5"	"6"	"4"	"3"	"1"	"383"	"0"	"3"	"386"	"0"
"149"	"130"	"59"	"173"	"2"	"281"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"524"	"0"	"0"	"524"	"0"
"150"	"131"	"92"	"153"	"11"	"345"	"5"	"4"	"0"	"2"	"2"	"3"	"3"	"2"	"0"	"2"	"2"	"3"	"20"	"3"	"0"	"652"	"0"	"4"	"656"	"0"
"151"	"132"	"8"	"36"	"4"	"229"	"6"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"2"	"1"	"0"	"294"	"0"	"0"	"294"	"0"
"152"	"133"	"74"	"60"	"10"	"365"	"13"	"16"	"2"	"7"	"6"	"2"	"5"	"4"	"5"	"6"	"0"	"4"	"10"	"3"	"0"	"592"	"0"	"7"	"599"	"0"
"153"	"134"	"67"	"37"	"3"	"255"	"3"	"4"	"3"	"2"	"4"	"2"	"3"	"4"	"5"	"3"	"3"	"6"	"9"	"7"	"7"	"427"	"0"	"1"	"428"	"0"
"154"	"135"	"116"	"139"	"15"	"600"	"5"	"4"	"1"	"3"	"5"	"4"	"2"	"2"	"2"	"6"	"3"	"6"	"12"	"9"	"3"	"937"	"0"	"5"	"942"	"0"
"155"	"136"	"211"	"278"	"11"	"295"	"9"	"12"	"2"	"2"	"5"	"6"	"5"	"6"	"6"	"6"	"2"	"3"	"12"	"7"	"1"	"879"	"0"	"4"	"883"	"0"
"156"	"137"	"93"	"437"	"16"	"276"	"7"	"2"	"1"	"2"	"6"	"6"	"2"	"2"	"2"	"6"	"3"	"5"	"2"	"0"	"1"	"869"	"0"	"2"	"871"	"0"
"157"	"138"	"90"	"231"	"14"	"350"	"4"	"0"	"10"	"2"	"2"	"2"	"2"	"3"	"1"	"2"	"4"	"4"	"8"	"5"	"3"	"737"	"0"	"6"	"743"	"0"
"158"	"139"	"149"	"276"	"32"	"570"	"19"	"6"	"4"	"10"	"13"	"7"	"4"	"8"	"10"	"9"	"18"	"35"	"1"	"1"	"2"	"1174"	"0"	"4"	"1178"	"0"
"159"	"140"	"68"	"363"	"16"	"228"	"9"	"7"	"3"	"5"	"2"	"2"	"5"	"7"	"8"	"7"	"4"	"6"	"9"	"3"	"2"	"754"	"0"	"3"	"757"	"0"
"160"	"141"	"54"	"199"	"1"	"172"	"2"	"5"	"1"	"1"	"0"	"2"	"0"	"0"	"1"	"2"	"3"	"0"	"7"	"1"	"0"	"451"	"0"	"0"	"451"	"0"
"161"	"142"	"113"	"595"	"8"	"81"	"2"	"2"	"5"	"2"	"2"	"2"	"3"	"5"	"1"	"4"	"6"	"10"	"6"	"8"	"3"	"858"	"0"	"2"	"860"	"0"
"162"	"143"	"70"	"315"	"12"	"147"	"7"	"6"	"3"	"3"	"3"	"5"	"8"	"6"	"4"	"14"	"13"	"34"	"9"	"10"	"2"	"671"	"0"	"4"	"675"	"0"
"163"	"144"	"67"	"549"	"21"	"43"	"2"	"1"	"3"	"5"	"1"	"12"	"0"	"5"	"6"	"6"	"7"	"14"	"9"	"8"	"2"	"761"	"0"	"10"	"771"	"0"
"164"	"145"	"120"	"219"	"20"	"439"	"13"	"10"	"5"	"4"	"5"	"9"	"6"	"4"	"11"	"8"	"4"	"15"	"9"	"13"	"12"	"926"	"0"	"22"	"948"	"0"
"165"	"146"	"238"	"368"	"12"	"272"	"11"	"9"	"4"	"5"	"5"	"9"	"4"	"5"	"1"	"6"	"1"	"4"	"10"	"5"	"0"	"969"	"0"	"3"	"972"	"0"
"166"	"147"	"144"	"364"	"6"	"41"	"3"	"0"	"6"	"1"	"4"	"1"	"1"	"3"	"4"	"3"	"1"	"4"	"13"	"6"	"1"	"606"	"0"	"2"	"608"	"0"
"167"	"148"	"186"	"558"	"7"	"81"	"5"	"5"	"0"	"4"	"0"	"2"	"2"	"0"	"5"	"3"	"8"	"8"	"10"	"6"	"6"	"896"	"0"	"3"	"899"	"0"
"168"	"149"	"60"	"423"	"11"	"10"	"1"	"1"	"2"	"2"	"1"	"2"	"1"	"0"	"0"	"2"	"2"	"2"	"3"	"2"	"0"	"525"	"0"	"0"	"525"	"0"
"169"	"150"	"54"	"24"	"7"	"659"	"8"	"0"	"1"	"2"	"8"	"5"	"2"	"0"	"14"	"6"	"5"	"12"	"8"	"1"	"6"	"822"	"0"	"20"	"842"	"0"
"170"	"151"	"151"	"166"	"7"	"342"	"4"	"6"	"4"	"2"	"1"	"2"	"1"	"2"	"6"	"3"	"3"	"4"	"16"	"8"	"11"	"739"	"0"	"4"	"743"	"0"
"171"	"152"	"148"	"66"	"6"	"403"	"4"	"3"	"4"	"2"	"8"	"2"	"1"	"5"	"10"	"3"	"2"	"17"	"1"	"0"	"2"	"687"	"0"	"4"	"691"	"0"
"172"	"153"	"234"	"51"	"2"	"189"	"9"	"7"	"6"	"3"	"2"	"0"	"2"	"2"	"3"	"1"	"2"	"8"	"9"	"5"	"3"	"538"	"0"	"4"	"542"	"0"
"173"	"154"	"111"	"382"	"13"	"244"	"2"	"7"	"6"	"6"	"11"	"13"	"6"	"9"	"10"	"6"	"9"	"16"	"3"	"3"	"2"	"859"	"0"	"2"	"861"	"0"
"174"	"155"	"64"	"464"	"22"	"99"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"5"	"3"	"6"	"4"	"8"	"3"	"6"	"0"	"690"	"0"	"5"	"695"	"0"
"175"	"156"	"144"	"377"	"9"	"301"	"5"	"2"	"5"	"5"	"7"	"5"	"1"	"50"	"5"	"5"	"2"	"3"	"17"	"7"	"3"	"953"	"0"	"6"	"959"	"0"
"176"	"157"	"266"	"519"	"11"	"132"	"6"	"7"	"1"	"3"	"1"	"1"	"1"	"1"	"1"	"5"	"2"	"4"	"2"	"7"	"2"	"972"	"0"	"0"	"972"	"0"
"177"	"158"	"56"	"227"	"4"	"345"	"6"	"5"	"1"	"0"	"3"	"3"	"1"	"2"	"1"	"5"	"2"	"3"	"2"	"2"	"1"	"669"	"0"	"5"	"674"	"0"
"178"	"159"	"51"	"43"	"7"	"582"	"7"	"1"	"0"	"0"	"1"	"1"	"0"	"3"	"3"	"3"	"2"	"5"	"3"	"1"	"1"	"714"	"0"	"5"	"719"	"0"
"179"	"160"	"93"	"94"	"13"	"331"	"8"	"3"	"3"	"3"	"8"	"4"	"0"	"3"	"6"	"1"	"3"	"5"	"3"	"3"	"2"	"586"	"0"	"2"	"588"	"0"
"180"	"161"	"167"	"284"	"4"	"135"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"3"	"1"	"1"	"5"	"13"	"7"	"2"	"629"	"0"	"4"	"633"	"0"
"181"	"162"	"36"	"26"	"0"	"316"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"380"	"0"	"1"	"381"	"0"
"182"	"163"	"40"	"86"	"4"	"502"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"640"	"0"	"0"	"640"	"0"
"183"	"164"	"70"	"48"	"11"	"487"	"2"	"10"	"2"	"0"	"3"	"2"	"2"	"1"	"9"	"2"	"6"	"7"	"2"	"0"	"0"	"664"	"0"	"3"	"667"	"0"
"184"	"165"	"113"	"71"	"5"	"586"	"11"	"7"	"3"	"1"	"4"	"1"	"2"	"5"	"7"	"7"	"3"	"15"	"4"	"2"	"2"	"849"	"0"	"7"	"856"	"0"
"185"	"166"	"76"	"82"	"6"	"688"	"8"	"1"	"0"	"3"	"5"	"0"	"2"	"2"	"1"	"2"	"2"	"2"	"7"	"7"	"2"	"896"	"0"	"4"	"900"	"0"
"186"	"167"	"173"	"161"	"13"	"585"	"15"	"5"	"4"	"0"	"10"	"5"	"2"	"4"	"7"	"4"	"4"	"3"	"6"	"1"	"1"	"1003"	"0"	"1"	"1004"	"0"
"187"	"168"	"99"	"186"	"9"	"582"	"13"	"6"	"3"	"5"	"1"	"1"	"1"	"3"	"4"	"3"	"1"	"3"	"5"	"5"	"0"	"930"	"0"	"3"	"933"	"0"
"188"	"169"	"87"	"115"	"6"	"309"	"3"	"4"	"5"	"3"	"8"	"2"	"1"	"2"	"11"	"9"	"5"	"14"	"3"	"4"	"5"	"596"	"0"	"10"	"606"	"0"
"189"	"170"	"53"	"278"	"6"	"211"	"0"	"2"	"0"	"1"	"2"	"3"	"0"	"1"	"1"	"2"	"2"	"5"	"1"	"4"	"0"	"572"	"0"	"6"	"578"	"0"
"190"	"171"	"66"	"276"	"5"	"158"	"5"	"2"	"2"	"1"	"1"	"1"	"1"	"0"	"5"	"4"	"5"	"12"	"6"	"10"	"4"	"564"	"0"	"14"	"578"	"0"
"191"	"172"	"78"	"142"	"3"	"206"	"4"	"4"	"2"	"1"	"10"	"4"	"6"	"2"	"10"	"12"	"5"	"15"	"11"	"9"	"5"	"529"	"0"	"24"	"553"	"0"
"192"	"173"	"39"	"353"	"7"	"176"	"4"	"4"	"3"	"2"	"1"	"6"	"1"	"3"	"3"	"10"	"7"	"8"	"1"	"0"	"0"	"628"	"0"	"2"	"630"	"0"
"193"	"174"	"71"	"171"	"6"	"307"	"8"	"10"	"7"	"2"	"4"	"3"	"4"	"1"	"3"	"6"	"1"	"3"	"5"	"5"	"2"	"619"	"0"	"3"	"622"	"0"
"194"	"175"	"35"	"61"	"9"	"247"	"4"	"1"	"0"	"0"	"2"	"0"	"2"	"0"	"3"	"1"	"0"	"4"	"7"	"0"	"1"	"377"	"0"	"2"	"379"	"0"
"195"	"176"	"67"	"347"	"9"	"347"	"7"	"5"	"3"	"2"	"1"	"5"	"2"	"5"	"2"	"2"	"1"	"7"	"10"	"1"	"1"	"824"	"0"	"4"	"828"	"0"
"196"	"177"	"21"	"10"	"1"	"236"	"1"	"1"	"1"	"1"	"2"	"0"	"1"	"2"	"2"	"4"	"1"	"9"	"1"	"2"	"2"	"298"	"0"	"5"	"303"	"0"
"197"	"178"	"98"	"215"	"10"	"308"	"11"	"2"	"0"	"1"	"12"	"10"	"3"	"3"	"4"	"11"	"7"	"15"	"8"	"5"	"1"	"724"	"0"	"10"	"734"	"0"
"198"	"179"	"113"	"249"	"8"	"363"	"7"	"2"	"2"	"1"	"4"	"6"	"1"	"1"	"5"	"4"	"2"	"6"	"5"	"8"	"3"	"790"	"0"	"2"	"792"	"0"
"199"	"180"	"100"	"502"	"10"	"206"	"5"	"3"	"6"	"1"	"6"	"14"	"3"	"2"	"9"	"4"	"4"	"7"	"5"	"5"	"1"	"893"	"0"	"5"	"898"	"0"
"200"	"181"	"116"	"297"	"9"	"335"	"8"	"12"	"7"	"7"	"20"	"11"	"4"	"12"	"16"	"26"	"19"	"51"	"13"	"16"	"8"	"987"	"0"	"21"	"1008"	"0"
"201"	"182"	"145"	"589"	"17"	"184"	"7"	"14"	"2"	"3"	"1"	"9"	"2"	"1"	"3"	"1"	"2"	"4"	"14"	"5"	"2"	"1005"	"0"	"4"	"1009"	"0"
"202"	"183"	"169"	"429"	"16"	"61"	"2"	"9"	"1"	"1"	"0"	"2"	"1"	"1"	"2"	"3"	"4"	"6"	"4"	"0"	"1"	"712"	"0"	"1"	"713"	"0"
"203"	"184"	"178"	"505"	"11"	"115"	"10"	"17"	"11"	"6"	"6"	"19"	"8"	"7"	"19"	"22"	"19"	"50"	"16"	"19"	"10"	"1048"	"0"	"9"	"1057"	"0"
"204"	"185"	"88"	"551"	"14"	"67"	"4"	"4"	"4"	"0"	"3"	"4"	"2"	"4"	"4"	"3"	"7"	"8"	"7"	"6"	"5"	"785"	"0"	"2"	"787"	"0"
"205"	"186"	"39"	"428"	"11"	"143"	"7"	"3"	"0"	"0"	"5"	"1"	"0"	"1"	"3"	"2"	"2"	"2"	"4"	"3"	"1"	"655"	"0"	"3"	"658"	"0"
"206"	"187"	"55"	"346"	"12"	"116"	"7"	"5"	"3"	"2"	"3"	"6"	"5"	"4"	"8"	"17"	"16"	"14"	"6"	"5"	"2"	"632"	"0"	"4"	"636"	"0"
"207"	"188"	"152"	"409"	"9"	"131"	"4"	"7"	"3"	"0"	"6"	"4"	"3"	"0"	"2"	"2"	"3"	"8"	"10"	"8"	"2"	"763"	"0"	"3"	"766"	"0"
"208"	"189"	"42"	"206"	"4"	"14"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"4"	"2"	"1"	"281"	"0"	"1"	"282"	"0"
"209"	"190"	"18"	"126"	"7"	"342"	"7"	"1"	"2"	"1"	"8"	"5"	"7"	"2"	"12"	"6"	"10"	"15"	"5"	"2"	"0"	"576"	"0"	"3"	"579"	"0"
"210"	"191"	"19"	"300"	"9"	"69"	"2"	"1"	"1"	"0"	"2"	"2"	"0"	"1"	"0"	"0"	"1"	"6"	"2"	"9"	"2"	"426"	"0"	"4"	"430"	"0"
"211"	"192"	"54"	"61"	"15"	"479"	"8"	"7"	"5"	"6"	"12"	"4"	"4"	"8"	"10"	"8"	"8"	"29"	"3"	"1"	"1"	"723"	"0"	"6"	"729"	"0"
"212"	"193"	"64"	"210"	"8"	"220"	"4"	"3"	"2"	"1"	"7"	"0"	"3"	"4"	"5"	"6"	"9"	"5"	"9"	"6"	"3"	"569"	"0"	"4"	"573"	"0"
"213"	"194"	"45"	"290"	"7"	"402"	"9"	"2"	"3"	"3"	"7"	"6"	"2"	"4"	"9"	"4"	"2"	"2"	"11"	"4"	"3"	"815"	"0"	"2"	"817"	"0"
"214"	"195"	"22"	"23"	"9"	"385"	"8"	"5"	"2"	"4"	"9"	"3"	"5"	"6"	"14"	"4"	"7"	"24"	"5"	"4"	"3"	"542"	"0"	"16"	"558"	"0"
"215"	"196"	"69"	"578"	"13"	"100"	"7"	"3"	"2"	"0"	"4"	"2"	"0"	"2"	"3"	"0"	"2"	"5"	"3"	"7"	"4"	"804"	"0"	"1"	"805"	"0"
"216"	"197"	"49"	"616"	"7"	"51"	"2"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"2"	"3"	"1"	"2"	"3"	"0"	"740"	"0"	"3"	"743"	"0"
"217"	"198"	"183"	"213"	"17"	"174"	"5"	"13"	"7"	"9"	"3"	"3"	"7"	"7"	"5"	"9"	"19"	"33"	"15"	"10"	"5"	"737"	"0"	"7"	"744"	"0"
"218"	"199"	"167"	"49"	"3"	"59"	"4"	"0"	"1"	"1"	"0"	"3"	"0"	"0"	"3"	"1"	"2"	"10"	"9"	"1"	"0"	"313"	"0"	"2"	"315"	"0"
"219"	"200"	"31"	"236"	"4"	"168"	"3"	"3"	"1"	"1"	"4"	"1"	"0"	"2"	"7"	"2"	"8"	"6"	"2"	"3"	"1"	"483"	"0"	"3"	"486"	"0"
"220"	"200A"	"29"	"433"	"5"	"75"	"1"	"1"	"0"	"0"	"0"	"3"	"4"	"1"	"2"	"3"	"9"	"6"	"1"	"7"	"2"	"582"	"0"	"2"	"584"	"0"
"221"	"201"	"64"	"326"	"9"	"130"	"1"	"2"	"1"	"1"	"1"	"3"	"3"	"2"	"2"	"2"	"2"	"2"	"13"	"7"	"2"	"573"	"0"	"1"	"574"	"0"
"222"	"202"	"50"	"98"	"9"	"561"	"10"	"4"	"4"	"7"	"9"	"4"	"6"	"9"	"21"	"7"	"4"	"12"	"1"	"0"	"0"	"816"	"0"	"7"	"823"	"0"
"223"	"203"	"25"	"370"	"22"	"194"	"11"	"4"	"2"	"1"	"5"	"7"	"2"	"6"	"4"	"8"	"15"	"14"	"1"	"4"	"3"	"698"	"0"	"4"	"702"	"0"
"224"	"204"	"64"	"34"	"5"	"269"	"9"	"1"	"2"	"4"	"4"	"3"	"0"	"1"	"13"	"4"	"6"	"16"	"8"	"1"	"2"	"446"	"0"	"6"	"452"	"0"
"225"	"205"	"275"	"99"	"10"	"215"	"17"	"8"	"11"	"2"	"6"	"3"	"5"	"0"	"4"	"6"	"8"	"5"	"14"	"3"	"1"	"692"	"0"	"2"	"694"	"0"
"226"	"206"	"26"	"334"	"5"	"47"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"8"	"2"	"5"	"2"	"0"	"437"	"0"	"5"	"442"	"0"
"227"	"207"	"58"	"542"	"9"	"23"	"1"	"1"	"1"	"0"	"1"	"3"	"0"	"1"	"1"	"4"	"5"	"7"	"8"	"3"	"3"	"671"	"0"	"7"	"678"	"0"
"228"	"208"	"44"	"152"	"8"	"160"	"4"	"3"	"0"	"0"	"13"	"4"	"0"	"6"	"12"	"7"	"10"	"28"	"4"	"3"	"10"	"468"	"0"	"4"	"472"	"0"
"229"	"208A"	"138"	"72"	"9"	"127"	"7"	"15"	"5"	"2"	"7"	"3"	"4"	"2"	"4"	"12"	"2"	"10"	"7"	"3"	"2"	"431"	"0"	"4"	"435"	"0"
"230"	"209"	"288"	"39"	"9"	"237"	"13"	"9"	"9"	"5"	"3"	"9"	"7"	"3"	"9"	"12"	"9"	"68"	"26"	"9"	"2"	"766"	"0"	"12"	"778"	"0"
"231"	"210"	"74"	"115"	"10"	"243"	"2"	"12"	"2"	"1"	"4"	"6"	"1"	"4"	"0"	"4"	"1"	"1"	"2"	"2"	"0"	"484"	"0"	"4"	"488"	"0"
"232"	"211"	"128"	"120"	"8"	"233"	"8"	"29"	"5"	"0"	"2"	"1"	"3"	"2"	"0"	"2"	"1"	"2"	"0"	"3"	"0"	"547"	"0"	"1"	"548"	"0"
"233"	"212"	"66"	"394"	"6"	"224"	"3"	"9"	"1"	"2"	"0"	"1"	"1"	"1"	"3"	"3"	"3"	"8"	"5"	"5"	"3"	"738"	"0"	"9"	"747"	"0"
"234"	"213"	"101"	"238"	"17"	"254"	"9"	"16"	"5"	"5"	"8"	"7"	"3"	"10"	"11"	"16"	"13"	"40"	"12"	"5"	"7"	"777"	"0"	"12"	"789"	"0"
"235"	"214"	"146"	"173"	"11"	"184"	"3"	"2"	"0"	"0"	"1"	"4"	"2"	"0"	"2"	"2"	"2"	"7"	"17"	"9"	"7"	"572"	"0"	"8"	"580"	"0"
"236"	"215"	"303"	"224"	"9"	"119"	"2"	"4"	"3"	"4"	"1"	"2"	"2"	"1"	"4"	"2"	"1"	"6"	"14"	"5"	"1"	"707"	"0"	"3"	"710"	"0"
"237"	"216"	"51"	"225"	"6"	"214"	"6"	"4"	"2"	"0"	"2"	"7"	"1"	"1"	"4"	"9"	"4"	"6"	"5"	"6"	"5"	"558"	"0"	"6"	"564"	"0"
"238"	"217"	"69"	"151"	"6"	"225"	"7"	"7"	"6"	"4"	"1"	"5"	"1"	"5"	"5"	"5"	"3"	"6"	"10"	"3"	"2"	"521"	"0"	"4"	"525"	"0"
"239"	"218"	"112"	"88"	"6"	"223"	"3"	"14"	"5"	"3"	"2"	"6"	"5"	"7"	"2"	"5"	"1"	"3"	"18"	"3"	"2"	"508"	"0"	"1"	"509"	"0"
"240"	"219"	"141"	"379"	"3"	"10"	"3"	"11"	"7"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"4"	"3"	"13"	"10"	"3"	"593"	"0"	"2"	"595"	"0"
"241"	"220"	"46"	"282"	"5"	"179"	"7"	"6"	"4"	"1"	"9"	"4"	"3"	"2"	"13"	"4"	"2"	"4"	"4"	"6"	"2"	"583"	"0"	"3"	"586"	"0"
"242"	"221"	"50"	"244"	"6"	"175"	"5"	"3"	"1"	"2"	"0"	"53"	"4"	"2"	"1"	"4"	"5"	"9"	"4"	"2"	"0"	"570"	"0"	"2"	"572"	"0"
"243"	"222"	"177"	"127"	"5"	"263"	"7"	"4"	"2"	"0"	"1"	"1"	"1"	"1"	"6"	"4"	"6"	"5"	"19"	"7"	"7"	"643"	"0"	"5"	"648"	"0"
"244"	"223"	"399"	"158"	"9"	"356"	"8"	"4"	"3"	"0"	"2"	"4"	"1"	"1"	"2"	"2"	"3"	"9"	"12"	"4"	"3"	"980"	"0"	"6"	"986"	"0"
"245"	"224"	"53"	"681"	"22"	"95"	"9"	"5"	"4"	"5"	"3"	"7"	"1"	"3"	"5"	"9"	"32"	"17"	"9"	"24"	"6"	"990"	"0"	"9"	"999"	"0"
"246"	"225"	"62"	"416"	"8"	"251"	"6"	"2"	"1"	"0"	"4"	"6"	"1"	"3"	"1"	"6"	"9"	"8"	"22"	"10"	"4"	"820"	"0"	"11"	"831"	"0"
"247"	"226"	"120"	"106"	"11"	"300"	"8"	"8"	"2"	"3"	"6"	"5"	"2"	"2"	"2"	"2"	"2"	"5"	"4"	"2"	"0"	"590"	"0"	"1"	"591"	"0"
"248"	"227"	"22"	"662"	"5"	"14"	"3"	"0"	"1"	"3"	"1"	"5"	"0"	"1"	"2"	"4"	"11"	"4"	"4"	"7"	"6"	"755"	"0"	"2"	"757"	"0"
"249"	"228"	"70"	"415"	"10"	"312"	"11"	"8"	"1"	"3"	"5"	"6"	"7"	"2"	"6"	"3"	"6"	"27"	"7"	"6"	"3"	"908"	"0"	"4"	"912"	"0"
"250"	"229"	"111"	"265"	"8"	"216"	"1"	"4"	"2"	"2"	"1"	"4"	"3"	"0"	"2"	"3"	"0"	"6"	"11"	"7"	"1"	"647"	"0"	"6"	"653"	"0"
"251"	"230"	"82"	"49"	"2"	"281"	"3"	"3"	"3"	"1"	"1"	"1"	"2"	"0"	"5"	"2"	"0"	"12"	"5"	"0"	"0"	"452"	"0"	"2"	"454"	"0"
"252"	"231"	"61"	"81"	"7"	"256"	"3"	"2"	"0"	"0"	"10"	"1"	"3"	"1"	"5"	"5"	"2"	"5"	"0"	"3"	"0"	"445"	"0"	"3"	"448"	"0"
"253"	"232"	"142"	"59"	"9"	"231"	"10"	"6"	"1"	"3"	"5"	"3"	"7"	"7"	"10"	"15"	"10"	"43"	"10"	"0"	"3"	"574"	"0"	"5"	"579"	"0"
"254"	"233"	"206"	"79"	"7"	"285"	"10"	"11"	"5"	"2"	"7"	"7"	"4"	"4"	"9"	"11"	"12"	"35"	"5"	"7"	"3"	"709"	"0"	"7"	"716"	"0"
"255"	"234"	"148"	"189"	"8"	"280"	"3"	"8"	"6"	"9"	"6"	"8"	"2"	"4"	"5"	"6"	"8"	"9"	"34"	"13"	"9"	"755"	"0"	"5"	"760"	"0"
"256"	"Grand Total"	"24216"	"52611"	"2142"	"58473"	"1473"	"1238"	"706"	"508"	"1044"	"1031"	"606"	"716"	"1239"	"1204"	"1194"	"2365"	"1970"	"1206"	"621"	"15456
3"	"0"	"1134"	"15569
7"	"0"
"257"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"258"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"259"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
