"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"118"	"90"	"17"	"67"	"31"	"1"	"2"	"6"	"8"	"570"	"19"	"5"	"3"	"9"	"4"	"8"	"13"	"5"	"3"	"3"	"864"	"0"	"14"	"878"	"0"
"134"	"119"	"39"	"23"	"108"	"42"	"0"	"0"	"2"	"9"	"447"	"8"	"2"	"0"	"4"	"4"	"3"	"10"	"3"	"1"	"2"	"707"	"0"	"3"	"710"	"0"
"135"	"120"	"43"	"6"	"40"	"1"	"0"	"0"	"4"	"5"	"512"	"7"	"5"	"1"	"4"	"3"	"3"	"14"	"9"	"4"	"2"	"663"	"0"	"8"	"671"	"0"
"136"	"121"	"13"	"5"	"99"	"5"	"1"	"1"	"3"	"11"	"600"	"7"	"2"	"5"	"1"	"7"	"1"	"14"	"6"	"0"	"8"	"789"	"0"	"5"	"794"	"0"
"137"	"122"	"28"	"3"	"242"	"8"	"3"	"3"	"2"	"14"	"428"	"8"	"3"	"3"	"3"	"4"	"3"	"19"	"5"	"0"	"9"	"788"	"0"	"3"	"791"	"0"
"138"	"123"	"32"	"1"	"270"	"15"	"4"	"5"	"1"	"5"	"236"	"2"	"2"	"1"	"1"	"3"	"3"	"9"	"0"	"6"	"2"	"598"	"0"	"4"	"602"	"0"
"139"	"124"	"41"	"9"	"131"	"12"	"3"	"2"	"1"	"8"	"420"	"1"	"9"	"2"	"3"	"2"	"2"	"4"	"3"	"0"	"1"	"654"	"0"	"1"	"655"	"0"
"140"	"125"	"11"	"6"	"447"	"7"	"3"	"1"	"0"	"2"	"14"	"0"	"2"	"5"	"6"	"25"	"5"	"8"	"6"	"8"	"30"	"586"	"0"	"11"	"597"	"0"
"141"	"126"	"31"	"4"	"469"	"8"	"2"	"3"	"1"	"3"	"178"	"3"	"1"	"2"	"1"	"12"	"0"	"11"	"0"	"0"	"3"	"732"	"0"	"6"	"738"	"0"
"142"	"127"	"27"	"6"	"68"	"5"	"2"	"1"	"1"	"12"	"452"	"0"	"5"	"0"	"0"	"0"	"2"	"2"	"11"	"1"	"4"	"599"	"0"	"4"	"603"	"0"
"143"	"128"	"51"	"0"	"31"	"2"	"0"	"0"	"0"	"5"	"126"	"1"	"0"	"0"	"3"	"2"	"1"	"3"	"5"	"0"	"2"	"232"	"0"	"2"	"234"	"0"
"144"	"129"	"109"	"2"	"26"	"7"	"0"	"0"	"4"	"3"	"161"	"4"	"1"	"1"	"0"	"1"	"2"	"2"	"9"	"2"	"1"	"335"	"0"	"0"	"335"	"0"
"145"	"130"	"87"	"5"	"194"	"10"	"0"	"0"	"1"	"4"	"410"	"3"	"1"	"0"	"0"	"1"	"3"	"2"	"1"	"0"	"2"	"724"	"0"	"0"	"724"	"0"
"146"	"131"	"88"	"2"	"64"	"7"	"0"	"0"	"0"	"4"	"305"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"477"	"0"	"3"	"480"	"0"
"147"	"132"	"7"	"0"	"15"	"1"	"0"	"2"	"1"	"1"	"203"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"234"	"0"	"1"	"235"	"0"
"148"	"133"	"55"	"3"	"53"	"1"	"1"	"0"	"0"	"5"	"373"	"4"	"0"	"3"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"501"	"0"	"2"	"503"	"0"
"149"	"134"	"55"	"0"	"58"	"4"	"0"	"1"	"3"	"6"	"502"	"2"	"0"	"5"	"0"	"2"	"1"	"2"	"0"	"0"	"1"	"642"	"0"	"3"	"645"	"0"
"150"	"135"	"61"	"0"	"54"	"3"	"0"	"0"	"2"	"5"	"214"	"1"	"1"	"0"	"0"	"0"	"2"	"3"	"6"	"0"	"3"	"355"	"0"	"3"	"358"	"0"
"151"	"136"	"40"	"2"	"186"	"2"	"0"	"0"	"1"	"2"	"270"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"3"	"7"	"520"	"0"	"3"	"523"	"0"
"152"	"137"	"43"	"3"	"26"	"3"	"1"	"3"	"0"	"6"	"458"	"3"	"1"	"3"	"5"	"2"	"2"	"5"	"1"	"0"	"3"	"568"	"0"	"3"	"571"	"0"
"153"	"138"	"48"	"0"	"52"	"3"	"2"	"1"	"1"	"4"	"368"	"2"	"0"	"2"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"488"	"0"	"4"	"492"	"0"
"154"	"139"	"90"	"8"	"62"	"47"	"1"	"6"	"6"	"17"	"813"	"16"	"6"	"12"	"5"	"10"	"10"	"38"	"8"	"4"	"2"	"1161"	"0"	"14"	"1175"	"0"
"155"	"140"	"123"	"6"	"308"	"11"	"1"	"0"	"6"	"7"	"323"	"5"	"1"	"2"	"5"	"7"	"4"	"14"	"6"	"8"	"8"	"845"	"0"	"4"	"849"	"0"
"156"	"141"	"56"	"2"	"519"	"10"	"3"	"2"	"1"	"1"	"19"	"4"	"3"	"0"	"2"	"13"	"5"	"13"	"2"	"1"	"2"	"658"	"0"	"6"	"664"	"0"
"157"	"142"	"92"	"3"	"218"	"5"	"3"	"3"	"3"	"2"	"254"	"2"	"0"	"2"	"3"	"6"	"2"	"9"	"5"	"0"	"0"	"612"	"0"	"3"	"615"	"0"
"158"	"143"	"67"	"0"	"155"	"3"	"0"	"1"	"0"	"2"	"48"	"0"	"2"	"5"	"0"	"5"	"2"	"4"	"3"	"1"	"2"	"300"	"0"	"2"	"302"	"0"
"159"	"144"	"176"	"22"	"298"	"15"	"8"	"2"	"8"	"12"	"337"	"5"	"5"	"1"	"9"	"13"	"7"	"19"	"10"	"3"	"7"	"957"	"0"	"4"	"961"	"0"
"160"	"145"	"29"	"18"	"64"	"3"	"1"	"2"	"5"	"9"	"616"	"12"	"4"	"3"	"7"	"0"	"10"	"37"	"6"	"2"	"6"	"834"	"0"	"11"	"845"	"0"
"161"	"146"	"23"	"10"	"60"	"220"	"4"	"2"	"8"	"10"	"626"	"10"	"3"	"1"	"4"	"2"	"2"	"6"	"3"	"0"	"2"	"996"	"0"	"5"	"1001"	"0"
"162"	"147"	"3"	"0"	"107"	"0"	"1"	"2"	"1"	"2"	"190"	"3"	"2"	"1"	"2"	"2"	"1"	"4"	"3"	"0"	"4"	"328"	"0"	"3"	"331"	"0"
"163"	"148"	"43"	"23"	"787"	"13"	"6"	"0"	"4"	"5"	"93"	"2"	"6"	"4"	"2"	"16"	"3"	"13"	"4"	"1"	"6"	"1031"	"0"	"5"	"1036"	"0"
"164"	"149"	"15"	"1"	"443"	"15"	"3"	"1"	"0"	"2"	"134"	"1"	"1"	"1"	"1"	"12"	"1"	"3"	"0"	"0"	"5"	"639"	"0"	"3"	"642"	"0"
"165"	"150"	"14"	"5"	"104"	"2"	"4"	"1"	"1"	"1"	"381"	"7"	"3"	"1"	"1"	"3"	"4"	"4"	"7"	"2"	"3"	"548"	"0"	"1"	"549"	"0"
"166"	"151"	"109"	"2"	"249"	"11"	"6"	"2"	"1"	"5"	"167"	"6"	"5"	"0"	"1"	"3"	"5"	"10"	"6"	"4"	"5"	"597"	"0"	"10"	"607"	"0"
"167"	"152"	"139"	"73"	"103"	"7"	"6"	"4"	"4"	"10"	"249"	"6"	"2"	"2"	"1"	"1"	"7"	"13"	"3"	"3"	"0"	"633"	"0"	"2"	"635"	"0"
"168"	"153"	"248"	"40"	"174"	"8"	"7"	"2"	"5"	"6"	"162"	"1"	"5"	"3"	"2"	"3"	"1"	"10"	"8"	"3"	"2"	"690"	"0"	"0"	"690"	"0"
"169"	"154"	"14"	"6"	"765"	"38"	"1"	"1"	"1"	"3"	"45"	"3"	"2"	"1"	"9"	"39"	"8"	"13"	"1"	"1"	"8"	"959"	"0"	"1"	"960"	"0"
"170"	"155"	"14"	"3"	"101"	"5"	"1"	"3"	"0"	"5"	"589"	"7"	"2"	"2"	"1"	"1"	"0"	"1"	"4"	"0"	"2"	"741"	"0"	"0"	"741"	"0"
"171"	"155A"	"21"	"2"	"130"	"23"	"1"	"0"	"1"	"4"	"318"	"2"	"5"	"1"	"4"	"1"	"3"	"6"	"4"	"1"	"4"	"531"	"0"	"1"	"532"	"0"
"172"	"156"	"84"	"35"	"160"	"13"	"5"	"4"	"5"	"9"	"270"	"6"	"4"	"2"	"1"	"2"	"5"	"12"	"1"	"1"	"7"	"626"	"0"	"3"	"629"	"0"
"173"	"157"	"52"	"2"	"125"	"46"	"10"	"3"	"6"	"8"	"347"	"10"	"7"	"9"	"6"	"16"	"11"	"23"	"1"	"2"	"5"	"689"	"0"	"2"	"691"	"0"
"174"	"158"	"16"	"9"	"327"	"5"	"3"	"2"	"1"	"1"	"123"	"2"	"1"	"2"	"2"	"7"	"2"	"10"	"8"	"0"	"10"	"531"	"0"	"2"	"533"	"0"
"175"	"158A"	"7"	"5"	"324"	"4"	"3"	"1"	"1"	"1"	"59"	"2"	"1"	"1"	"1"	"3"	"0"	"7"	"0"	"1"	"1"	"422"	"0"	"0"	"422"	"0"
"176"	"159"	"99"	"4"	"104"	"14"	"3"	"2"	"7"	"13"	"345"	"17"	"8"	"10"	"12"	"12"	"15"	"48"	"14"	"2"	"6"	"735"	"0"	"5"	"740"	"0"
"177"	"160"	"42"	"7"	"250"	"14"	"4"	"5"	"4"	"10"	"180"	"11"	"1"	"9"	"12"	"21"	"12"	"32"	"1"	"2"	"8"	"625"	"0"	"16"	"641"	"0"
"178"	"161"	"13"	"2"	"94"	"5"	"5"	"2"	"5"	"9"	"481"	"7"	"3"	"5"	"7"	"7"	"6"	"21"	"1"	"1"	"0"	"674"	"0"	"2"	"676"	"0"
"179"	"162"	"15"	"30"	"528"	"13"	"2"	"1"	"1"	"1"	"12"	"0"	"0"	"1"	"3"	"17"	"2"	"8"	"5"	"1"	"12"	"652"	"0"	"3"	"655"	"0"
"180"	"163"	"34"	"5"	"197"	"5"	"4"	"1"	"1"	"4"	"195"	"3"	"3"	"2"	"4"	"3"	"2"	"15"	"7"	"3"	"20"	"508"	"0"	"8"	"516"	"0"
"181"	"164"	"271"	"5"	"142"	"39"	"1"	"2"	"5"	"6"	"195"	"6"	"8"	"5"	"8"	"7"	"4"	"34"	"19"	"4"	"5"	"766"	"0"	"3"	"769"	"0"
"182"	"165"	"50"	"4"	"167"	"35"	"3"	"4"	"3"	"3"	"473"	"13"	"5"	"4"	"7"	"4"	"3"	"4"	"24"	"8"	"17"	"831"	"0"	"18"	"849"	"0"
"183"	"166"	"157"	"3"	"153"	"18"	"6"	"2"	"3"	"9"	"244"	"3"	"5"	"7"	"1"	"3"	"5"	"15"	"7"	"2"	"1"	"644"	"0"	"2"	"646"	"0"
"184"	"167"	"53"	"2"	"72"	"124"	"1"	"4"	"2"	"11"	"225"	"3"	"3"	"3"	"4"	"1"	"3"	"4"	"3"	"1"	"2"	"521"	"0"	"4"	"525"	"0"
"185"	"168"	"34"	"9"	"628"	"24"	"7"	"5"	"3"	"5"	"45"	"3"	"2"	"3"	"5"	"8"	"4"	"13"	"10"	"5"	"7"	"820"	"0"	"4"	"824"	"0"
"186"	"169"	"75"	"10"	"452"	"29"	"9"	"4"	"4"	"6"	"30"	"5"	"6"	"9"	"12"	"31"	"11"	"51"	"5"	"1"	"15"	"765"	"0"	"6"	"771"	"0"
"187"	"170"	"78"	"13"	"185"	"17"	"2"	"2"	"4"	"13"	"448"	"10"	"1"	"4"	"4"	"4"	"7"	"15"	"1"	"1"	"1"	"810"	"0"	"1"	"811"	"0"
"188"	"171"	"159"	"4"	"107"	"23"	"1"	"2"	"2"	"5"	"172"	"3"	"0"	"2"	"0"	"0"	"0"	"4"	"26"	"10"	"3"	"523"	"0"	"12"	"535"	"0"
"189"	"172"	"47"	"9"	"97"	"83"	"3"	"0"	"3"	"3"	"310"	"3"	"4"	"1"	"1"	"1"	"2"	"4"	"5"	"1"	"9"	"586"	"0"	"15"	"601"	"0"
"190"	"173"	"13"	"3"	"49"	"62"	"4"	"2"	"2"	"10"	"357"	"12"	"6"	"2"	"3"	"7"	"2"	"11"	"2"	"3"	"0"	"550"	"0"	"1"	"551"	"0"
"191"	"174"	"6"	"1"	"100"	"54"	"2"	"0"	"0"	"1"	"78"	"2"	"0"	"1"	"4"	"2"	"1"	"5"	"1"	"1"	"2"	"261"	"0"	"0"	"261"	"0"
"192"	"175"	"53"	"3"	"91"	"80"	"8"	"2"	"3"	"12"	"369"	"5"	"2"	"2"	"2"	"4"	"6"	"7"	"2"	"0"	"0"	"651"	"0"	"2"	"653"	"0"
"193"	"176"	"46"	"6"	"165"	"50"	"4"	"3"	"2"	"3"	"166"	"5"	"3"	"1"	"3"	"3"	"7"	"23"	"3"	"0"	"2"	"495"	"0"	"3"	"498"	"0"
"194"	"177"	"71"	"7"	"114"	"156"	"1"	"3"	"4"	"7"	"446"	"8"	"11"	"7"	"4"	"7"	"1"	"4"	"7"	"1"	"2"	"861"	"0"	"0"	"861"	"0"
"195"	"178"	"53"	"2"	"69"	"85"	"1"	"2"	"3"	"7"	"243"	"4"	"1"	"4"	"2"	"2"	"6"	"12"	"0"	"2"	"1"	"499"	"0"	"2"	"501"	"0"
"196"	"179"	"39"	"1"	"165"	"84"	"1"	"4"	"2"	"5"	"270"	"2"	"2"	"3"	"0"	"3"	"1"	"11"	"5"	"2"	"5"	"605"	"0"	"6"	"611"	"0"
"197"	"180"	"29"	"1"	"125"	"203"	"5"	"2"	"5"	"3"	"214"	"8"	"3"	"6"	"3"	"5"	"7"	"7"	"4"	"1"	"1"	"632"	"0"	"7"	"639"	"0"
"198"	"181"	"20"	"2"	"141"	"7"	"0"	"1"	"1"	"4"	"397"	"10"	"4"	"4"	"2"	"2"	"5"	"8"	"0"	"0"	"1"	"609"	"0"	"1"	"610"	"0"
"199"	"182"	"69"	"2"	"100"	"47"	"3"	"4"	"4"	"4"	"268"	"2"	"3"	"5"	"3"	"10"	"7"	"21"	"7"	"3"	"2"	"564"	"0"	"1"	"565"	"0"
"200"	"182A"	"41"	"2"	"105"	"11"	"1"	"1"	"1"	"5"	"206"	"4"	"1"	"2"	"4"	"6"	"3"	"12"	"1"	"0"	"3"	"409"	"0"	"1"	"410"	"0"
"201"	"183"	"213"	"24"	"50"	"5"	"2"	"2"	"3"	"11"	"183"	"6"	"5"	"3"	"4"	"8"	"5"	"24"	"26"	"2"	"3"	"579"	"0"	"12"	"591"	"0"
"202"	"184"	"168"	"6"	"60"	"7"	"2"	"1"	"4"	"3"	"229"	"3"	"1"	"2"	"5"	"12"	"4"	"29"	"5"	"2"	"2"	"545"	"0"	"1"	"546"	"0"
"203"	"185"	"27"	"9"	"148"	"8"	"0"	"4"	"3"	"3"	"410"	"4"	"3"	"0"	"4"	"4"	"2"	"8"	"7"	"2"	"2"	"648"	"0"	"3"	"651"	"0"
"204"	"186"	"25"	"39"	"29"	"1"	"1"	"1"	"2"	"12"	"311"	"7"	"5"	"2"	"2"	"1"	"2"	"16"	"1"	"0"	"0"	"457"	"0"	"1"	"458"	"0"
"205"	"187"	"79"	"18"	"102"	"44"	"3"	"0"	"5"	"15"	"312"	"4"	"3"	"3"	"6"	"3"	"4"	"22"	"1"	"2"	"3"	"629"	"0"	"7"	"636"	"0"
"206"	"188"	"16"	"7"	"102"	"85"	"2"	"1"	"0"	"12"	"273"	"2"	"7"	"0"	"0"	"1"	"2"	"8"	"3"	"1"	"1"	"523"	"0"	"2"	"525"	"0"
"207"	"189"	"29"	"12"	"53"	"149"	"7"	"2"	"5"	"5"	"851"	"6"	"3"	"2"	"4"	"3"	"3"	"11"	"1"	"1"	"0"	"1147"	"0"	"3"	"1150"	"0"
"208"	"190"	"51"	"0"	"69"	"6"	"1"	"2"	"1"	"5"	"437"	"2"	"6"	"1"	"3"	"2"	"2"	"10"	"0"	"1"	"1"	"600"	"0"	"3"	"603"	"0"
"209"	"191"	"82"	"5"	"59"	"4"	"1"	"0"	"2"	"5"	"347"	"4"	"4"	"0"	"2"	"2"	"0"	"14"	"9"	"1"	"1"	"542"	"0"	"1"	"543"	"0"
"210"	"192"	"22"	"2"	"367"	"10"	"2"	"0"	"0"	"3"	"81"	"2"	"2"	"2"	"2"	"6"	"2"	"7"	"3"	"1"	"5"	"519"	"0"	"2"	"521"	"0"
"211"	"193"	"85"	"13"	"374"	"15"	"7"	"3"	"6"	"2"	"87"	"6"	"2"	"3"	"3"	"10"	"4"	"14"	"3"	"1"	"1"	"639"	"0"	"2"	"641"	"0"
"212"	"194"	"263"	"89"	"61"	"26"	"1"	"6"	"5"	"11"	"331"	"4"	"3"	"1"	"4"	"4"	"5"	"32"	"9"	"5"	"4"	"864"	"0"	"4"	"868"	"0"
"213"	"195"	"69"	"3"	"32"	"4"	"2"	"2"	"2"	"11"	"378"	"4"	"3"	"2"	"2"	"1"	"4"	"13"	"6"	"0"	"2"	"540"	"0"	"4"	"544"	"0"
"214"	"196"	"23"	"1"	"220"	"37"	"4"	"2"	"3"	"11"	"305"	"7"	"4"	"6"	"6"	"11"	"1"	"7"	"1"	"2"	"10"	"661"	"0"	"6"	"667"	"0"
"215"	"196A"	"58"	"1"	"207"	"15"	"0"	"1"	"3"	"3"	"162"	"2"	"0"	"1"	"0"	"6"	"3"	"5"	"0"	"0"	"3"	"470"	"0"	"0"	"470"	"0"
"216"	"197"	"35"	"7"	"326"	"64"	"6"	"4"	"10"	"17"	"525"	"20"	"1"	"4"	"11"	"9"	"4"	"30"	"5"	"1"	"2"	"1081"	"0"	"9"	"1090"	"0"
"217"	"198"	"69"	"3"	"126"	"6"	"2"	"0"	"3"	"7"	"590"	"3"	"2"	"4"	"1"	"10"	"5"	"13"	"6"	"0"	"6"	"856"	"0"	"5"	"861"	"0"
"218"	"199"	"39"	"1"	"105"	"14"	"4"	"3"	"2"	"13"	"601"	"9"	"11"	"6"	"8"	"14"	"13"	"33"	"9"	"5"	"12"	"902"	"0"	"3"	"905"	"0"
"219"	"200"	"29"	"3"	"134"	"21"	"3"	"5"	"3"	"9"	"604"	"11"	"4"	"5"	"8"	"7"	"12"	"39"	"4"	"1"	"1"	"903"	"0"	"6"	"909"	"0"
"220"	"201"	"34"	"22"	"178"	"18"	"5"	"4"	"3"	"5"	"352"	"11"	"6"	"6"	"8"	"5"	"6"	"21"	"4"	"3"	"9"	"700"	"0"	"3"	"703"	"0"
"221"	"202"	"304"	"2"	"40"	"26"	"0"	"2"	"0"	"6"	"158"	"7"	"0"	"3"	"4"	"5"	"8"	"20"	"15"	"1"	"4"	"605"	"0"	"4"	"609"	"0"
"222"	"203"	"309"	"18"	"23"	"7"	"0"	"0"	"2"	"6"	"338"	"7"	"2"	"1"	"1"	"4"	"5"	"12"	"12"	"1"	"1"	"749"	"0"	"5"	"754"	"0"
"223"	"204"	"311"	"64"	"59"	"7"	"4"	"1"	"6"	"6"	"226"	"5"	"5"	"7"	"9"	"6"	"7"	"14"	"17"	"2"	"1"	"757"	"0"	"1"	"758"	"0"
"224"	"205"	"164"	"36"	"29"	"11"	"1"	"1"	"1"	"2"	"162"	"7"	"1"	"2"	"3"	"1"	"1"	"3"	"8"	"3"	"2"	"438"	"0"	"3"	"441"	"0"
"225"	"206"	"155"	"50"	"5"	"4"	"0"	"2"	"2"	"5"	"195"	"3"	"1"	"4"	"2"	"1"	"5"	"6"	"3"	"2"	"1"	"446"	"0"	"2"	"448"	"0"
"226"	"207"	"26"	"1"	"240"	"117"	"4"	"3"	"8"	"3"	"182"	"5"	"5"	"2"	"5"	"5"	"4"	"15"	"0"	"1"	"1"	"627"	"0"	"5"	"632"	"0"
"227"	"208"	"102"	"7"	"109"	"20"	"5"	"4"	"3"	"7"	"410"	"13"	"4"	"5"	"5"	"4"	"4"	"21"	"2"	"1"	"1"	"727"	"0"	"6"	"733"	"0"
"228"	"209"	"25"	"0"	"63"	"50"	"1"	"1"	"2"	"4"	"419"	"3"	"6"	"3"	"3"	"0"	"0"	"1"	"1"	"0"	"1"	"583"	"0"	"1"	"584"	"0"
"229"	"210"	"51"	"4"	"178"	"13"	"2"	"1"	"3"	"7"	"369"	"8"	"7"	"3"	"2"	"2"	"3"	"15"	"3"	"0"	"3"	"674"	"0"	"3"	"677"	"0"
"230"	"211"	"56"	"5"	"438"	"18"	"5"	"3"	"6"	"15"	"252"	"7"	"6"	"9"	"6"	"5"	"3"	"10"	"2"	"1"	"2"	"849"	"0"	"3"	"852"	"0"
"231"	"212"	"24"	"1"	"81"	"8"	"3"	"1"	"0"	"0"	"162"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"286"	"0"	"1"	"287"	"0"
"232"	"213"	"32"	"2"	"17"	"24"	"1"	"0"	"3"	"5"	"177"	"11"	"0"	"2"	"0"	"1"	"2"	"22"	"0"	"0"	"3"	"302"	"0"	"0"	"302"	"0"
"233"	"214"	"70"	"6"	"130"	"7"	"4"	"5"	"3"	"4"	"325"	"10"	"9"	"5"	"8"	"4"	"4"	"14"	"3"	"0"	"3"	"614"	"0"	"5"	"619"	"0"
"234"	"215"	"74"	"1"	"79"	"7"	"3"	"0"	"0"	"5"	"188"	"10"	"1"	"1"	"1"	"1"	"1"	"12"	"7"	"1"	"1"	"393"	"0"	"2"	"395"	"0"
"235"	"216"	"13"	"14"	"66"	"7"	"0"	"0"	"1"	"8"	"329"	"1"	"4"	"3"	"1"	"1"	"0"	"9"	"4"	"1"	"2"	"464"	"0"	"2"	"466"	"0"
"236"	"217"	"171"	"10"	"163"	"8"	"2"	"1"	"4"	"5"	"407"	"9"	"0"	"10"	"4"	"9"	"2"	"27"	"14"	"3"	"7"	"856"	"0"	"6"	"862"	"0"
"237"	"218"	"492"	"12"	"11"	"8"	"4"	"1"	"1"	"6"	"71"	"5"	"5"	"3"	"3"	"0"	"5"	"15"	"17"	"1"	"1"	"661"	"0"	"9"	"670"	"0"
"238"	"219"	"198"	"5"	"74"	"22"	"2"	"1"	"3"	"3"	"271"	"1"	"2"	"5"	"5"	"3"	"6"	"22"	"11"	"0"	"6"	"640"	"0"	"5"	"645"	"0"
"239"	"220"	"90"	"14"	"69"	"18"	"3"	"1"	"5"	"7"	"199"	"4"	"3"	"6"	"3"	"5"	"4"	"18"	"9"	"6"	"2"	"466"	"0"	"3"	"469"	"0"
"240"	"221"	"11"	"2"	"147"	"16"	"1"	"2"	"3"	"2"	"190"	"6"	"2"	"0"	"1"	"5"	"0"	"12"	"3"	"3"	"1"	"407"	"0"	"3"	"410"	"0"
"241"	"222"	"135"	"12"	"355"	"7"	"3"	"5"	"1"	"8"	"126"	"0"	"6"	"0"	"1"	"3"	"6"	"10"	"3"	"0"	"3"	"684"	"0"	"3"	"687"	"0"
"242"	"223"	"68"	"2"	"16"	"46"	"4"	"2"	"4"	"7"	"144"	"6"	"3"	"1"	"4"	"2"	"2"	"8"	"4"	"0"	"1"	"324"	"0"	"4"	"328"	"0"
"243"	"224"	"242"	"9"	"34"	"278"	"7"	"7"	"4"	"11"	"208"	"8"	"4"	"4"	"8"	"4"	"5"	"12"	"12"	"0"	"4"	"861"	"0"	"0"	"861"	"0"
"244"	"225"	"8"	"4"	"263"	"8"	"6"	"0"	"1"	"5"	"257"	"5"	"1"	"4"	"5"	"28"	"7"	"22"	"2"	"1"	"6"	"633"	"0"	"2"	"635"	"0"
"245"	"226"	"41"	"23"	"190"	"6"	"1"	"2"	"4"	"5"	"179"	"7"	"4"	"7"	"1"	"7"	"2"	"11"	"1"	"0"	"2"	"493"	"0"	"0"	"493"	"0"
"246"	"227"	"6"	"9"	"387"	"24"	"3"	"0"	"0"	"1"	"19"	"0"	"0"	"0"	"0"	"3"	"0"	"4"	"1"	"0"	"5"	"462"	"0"	"3"	"465"	"0"
"247"	"228"	"41"	"57"	"73"	"48"	"2"	"0"	"5"	"3"	"198"	"8"	"4"	"2"	"2"	"1"	"4"	"4"	"2"	"2"	"3"	"459"	"0"	"1"	"460"	"0"
"248"	"229"	"163"	"9"	"54"	"136"	"14"	"1"	"5"	"7"	"305"	"11"	"8"	"3"	"9"	"11"	"3"	"38"	"5"	"1"	"6"	"789"	"0"	"1"	"790"	"0"
"249"	"230"	"89"	"1"	"45"	"13"	"3"	"0"	"1"	"5"	"256"	"4"	"5"	"3"	"2"	"1"	"1"	"18"	"3"	"0"	"0"	"450"	"0"	"0"	"450"	"0"
"250"	"231"	"46"	"2"	"313"	"7"	"2"	"2"	"0"	"5"	"271"	"6"	"1"	"1"	"1"	"6"	"8"	"7"	"8"	"1"	"2"	"689"	"0"	"0"	"689"	"0"
"251"	"232"	"118"	"50"	"250"	"4"	"2"	"2"	"1"	"8"	"111"	"3"	"2"	"0"	"2"	"2"	"0"	"3"	"2"	"1"	"1"	"562"	"0"	"2"	"564"	"0"
"252"	"Grand Total"	"15188"	"2020"	"44363"	"4523"	"559"	"388"	"525"	"1427"	"73968"	"1145"	"630"	"631"	"684"	"1170"	"778"	"2536"	"956"	"482"	"902"	"15287
5"	"0"	"798"	"15367
3"	"0"
"253"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"254"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"256"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
