"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"116"	"36"	"644"	"25"	"202"	"10"	"5"	"3"	"7"	"2"	"0"	"2"	"0"	"6"	"4"	"15"	"12"	"2"	"1"	"1"	"977"	"0"	"1"	"978"	"0"
"134"	"117"	"28"	"326"	"16"	"175"	"16"	"1"	"9"	"5"	"5"	"0"	"1"	"8"	"2"	"5"	"9"	"12"	"3"	"1"	"0"	"622"	"0"	"1"	"623"	"0"
"135"	"118"	"40"	"76"	"3"	"357"	"56"	"2"	"8"	"9"	"0"	"2"	"1"	"1"	"6"	"1"	"1"	"7"	"2"	"1"	"3"	"576"	"0"	"3"	"579"	"0"
"136"	"119"	"42"	"145"	"10"	"379"	"337"	"11"	"10"	"25"	"2"	"1"	"4"	"7"	"12"	"8"	"4"	"7"	"8"	"4"	"1"	"1017"	"0"	"3"	"1020"	"0"
"137"	"120"	"21"	"174"	"5"	"383"	"76"	"11"	"4"	"5"	"0"	"1"	"2"	"1"	"4"	"2"	"1"	"7"	"5"	"0"	"1"	"703"	"0"	"11"	"714"	"0"
"138"	"121"	"204"	"292"	"24"	"199"	"13"	"1"	"1"	"4"	"2"	"0"	"1"	"0"	"1"	"4"	"2"	"7"	"4"	"2"	"0"	"761"	"0"	"0"	"761"	"0"
"139"	"122"	"4"	"14"	"1"	"425"	"147"	"2"	"2"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"601"	"0"	"1"	"602"	"0"
"140"	"123"	"49"	"105"	"6"	"251"	"31"	"0"	"2"	"10"	"1"	"0"	"3"	"0"	"1"	"2"	"5"	"2"	"3"	"1"	"0"	"472"	"0"	"2"	"474"	"0"
"141"	"124"	"146"	"194"	"22"	"232"	"26"	"2"	"6"	"9"	"1"	"0"	"2"	"1"	"1"	"8"	"5"	"11"	"20"	"5"	"4"	"695"	"0"	"3"	"698"	"0"
"142"	"125"	"35"	"69"	"4"	"131"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"253"	"0"	"2"	"255"	"0"
"143"	"126"	"172"	"379"	"15"	"202"	"17"	"3"	"0"	"7"	"0"	"3"	"1"	"3"	"1"	"3"	"5"	"4"	"6"	"2"	"0"	"823"	"0"	"2"	"825"	"0"
"144"	"127"	"83"	"254"	"10"	"177"	"22"	"2"	"8"	"9"	"0"	"2"	"1"	"2"	"8"	"4"	"4"	"3"	"6"	"3"	"1"	"599"	"0"	"1"	"600"	"0"
"145"	"128"	"81"	"240"	"12"	"189"	"7"	"2"	"1"	"13"	"0"	"2"	"5"	"2"	"5"	"8"	"8"	"4"	"10"	"5"	"3"	"597"	"0"	"4"	"601"	"0"
"146"	"129"	"42"	"189"	"11"	"247"	"122"	"7"	"6"	"7"	"2"	"1"	"3"	"6"	"1"	"5"	"1"	"3"	"9"	"1"	"1"	"664"	"0"	"1"	"665"	"0"
"147"	"130"	"27"	"163"	"5"	"152"	"72"	"2"	"4"	"7"	"2"	"0"	"4"	"2"	"2"	"2"	"6"	"7"	"4"	"6"	"5"	"472"	"0"	"11"	"483"	"0"
"148"	"131"	"55"	"366"	"3"	"204"	"176"	"5"	"8"	"16"	"5"	"4"	"6"	"5"	"5"	"8"	"24"	"0"	"34"	"8"	"2"	"934"	"0"	"10"	"944"	"0"
"149"	"132"	"64"	"245"	"77"	"364"	"125"	"4"	"8"	"19"	"4"	"0"	"7"	"8"	"8"	"14"	"5"	"11"	"6"	"4"	"2"	"975"	"0"	"5"	"980"	"0"
"150"	"133"	"62"	"146"	"10"	"411"	"25"	"6"	"3"	"21"	"1"	"0"	"0"	"1"	"11"	"3"	"1"	"7"	"7"	"2"	"2"	"719"	"0"	"3"	"722"	"0"
"151"	"134"	"39"	"158"	"6"	"170"	"10"	"2"	"2"	"8"	"1"	"0"	"1"	"1"	"3"	"6"	"2"	"8"	"6"	"3"	"0"	"426"	"0"	"5"	"431"	"0"
"152"	"135"	"40"	"25"	"5"	"359"	"28"	"0"	"1"	"3"	"1"	"1"	"0"	"0"	"1"	"3"	"0"	"3"	"4"	"1"	"1"	"476"	"0"	"4"	"480"	"0"
"153"	"136"	"47"	"69"	"11"	"321"	"26"	"2"	"0"	"9"	"2"	"2"	"0"	"4"	"9"	"7"	"8"	"5"	"14"	"2"	"4"	"542"	"0"	"8"	"550"	"0"
"154"	"137"	"310"	"153"	"11"	"135"	"14"	"5"	"3"	"5"	"3"	"4"	"1"	"1"	"1"	"0"	"0"	"4"	"2"	"0"	"0"	"652"	"0"	"0"	"652"	"0"
"155"	"138"	"113"	"41"	"8"	"288"	"20"	"4"	"4"	"20"	"3"	"1"	"4"	"1"	"4"	"8"	"10"	"19"	"9"	"3"	"1"	"561"	"0"	"2"	"563"	"0"
"156"	"139"	"81"	"140"	"8"	"336"	"50"	"6"	"7"	"14"	"7"	"1"	"2"	"10"	"15"	"9"	"13"	"20"	"17"	"7"	"6"	"749"	"0"	"10"	"759"	"0"
"157"	"140"	"93"	"155"	"6"	"208"	"9"	"2"	"2"	"4"	"1"	"1"	"2"	"1"	"6"	"8"	"4"	"6"	"6"	"4"	"1"	"519"	"0"	"2"	"521"	"0"
"158"	"141"	"76"	"146"	"9"	"428"	"12"	"1"	"2"	"7"	"0"	"2"	"1"	"3"	"3"	"6"	"1"	"2"	"17"	"3"	"2"	"721"	"0"	"7"	"728"	"0"
"159"	"142"	"25"	"74"	"4"	"318"	"2"	"6"	"2"	"12"	"2"	"1"	"0"	"4"	"7"	"7"	"4"	"9"	"10"	"2"	"1"	"490"	"0"	"12"	"502"	"0"
"160"	"143"	"32"	"118"	"5"	"255"	"2"	"3"	"0"	"13"	"1"	"1"	"1"	"2"	"3"	"7"	"5"	"8"	"4"	"2"	"0"	"462"	"0"	"6"	"468"	"0"
"161"	"144"	"43"	"208"	"8"	"211"	"11"	"2"	"2"	"7"	"0"	"1"	"1"	"0"	"0"	"1"	"3"	"2"	"4"	"0"	"0"	"504"	"0"	"3"	"507"	"0"
"162"	"145"	"43"	"71"	"5"	"498"	"22"	"2"	"2"	"25"	"4"	"1"	"3"	"7"	"13"	"7"	"5"	"11"	"11"	"3"	"3"	"736"	"0"	"13"	"749"	"0"
"163"	"146"	"76"	"70"	"7"	"286"	"8"	"1"	"4"	"8"	"2"	"2"	"1"	"0"	"2"	"3"	"1"	"8"	"1"	"9"	"2"	"491"	"0"	"4"	"495"	"0"
"164"	"146A"	"64"	"77"	"7"	"228"	"8"	"0"	"2"	"4"	"0"	"1"	"1"	"1"	"4"	"2"	"0"	"2"	"0"	"4"	"0"	"405"	"0"	"1"	"406"	"0"
"165"	"147"	"69"	"102"	"11"	"350"	"9"	"4"	"10"	"8"	"2"	"5"	"4"	"3"	"5"	"3"	"4"	"13"	"3"	"1"	"0"	"606"	"0"	"2"	"608"	"0"
"166"	"148"	"181"	"102"	"4"	"402"	"29"	"1"	"3"	"10"	"2"	"1"	"3"	"1"	"3"	"5"	"4"	"4"	"14"	"7"	"1"	"777"	"0"	"1"	"778"	"0"
"167"	"149"	"159"	"99"	"23"	"422"	"19"	"9"	"7"	"8"	"3"	"5"	"1"	"1"	"5"	"6"	"0"	"7"	"7"	"1"	"1"	"783"	"0"	"3"	"786"	"0"
"168"	"150"	"82"	"61"	"2"	"397"	"23"	"4"	"5"	"5"	"1"	"2"	"0"	"6"	"7"	"4"	"2"	"7"	"4"	"3"	"2"	"617"	"0"	"6"	"623"	"0"
"169"	"151"	"147"	"261"	"12"	"392"	"43"	"4"	"17"	"17"	"5"	"3"	"1"	"1"	"9"	"7"	"6"	"4"	"6"	"1"	"2"	"938"	"0"	"1"	"939"	"0"
"170"	"152"	"124"	"133"	"11"	"298"	"26"	"8"	"19"	"25"	"6"	"6"	"12"	"11"	"20"	"14"	"12"	"37"	"9"	"4"	"1"	"776"	"0"	"15"	"791"	"0"
"171"	"153"	"161"	"223"	"5"	"143"	"25"	"7"	"7"	"4"	"2"	"1"	"1"	"1"	"4"	"3"	"3"	"6"	"4"	"3"	"1"	"604"	"0"	"3"	"607"	"0"
"172"	"154"	"101"	"138"	"13"	"502"	"31"	"6"	"10"	"27"	"0"	"3"	"5"	"6"	"2"	"11"	"9"	"7"	"5"	"0"	"5"	"881"	"0"	"3"	"884"	"0"
"173"	"155"	"16"	"146"	"4"	"152"	"8"	"1"	"0"	"6"	"0"	"1"	"0"	"3"	"2"	"4"	"1"	"8"	"5"	"0"	"6"	"363"	"0"	"1"	"364"	"0"
"174"	"156"	"23"	"73"	"7"	"387"	"9"	"4"	"2"	"12"	"2"	"0"	"2"	"5"	"6"	"10"	"2"	"4"	"3"	"0"	"0"	"551"	"0"	"0"	"551"	"0"
"175"	"157"	"70"	"45"	"2"	"155"	"17"	"9"	"1"	"8"	"4"	"3"	"3"	"5"	"1"	"7"	"9"	"23"	"11"	"8"	"4"	"385"	"0"	"21"	"406"	"0"
"176"	"158"	"31"	"276"	"12"	"435"	"9"	"4"	"4"	"15"	"4"	"3"	"3"	"1"	"6"	"15"	"11"	"6"	"30"	"14"	"6"	"885"	"0"	"15"	"900"	"0"
"177"	"159"	"110"	"237"	"10"	"194"	"60"	"8"	"6"	"25"	"3"	"4"	"6"	"3"	"8"	"15"	"11"	"42"	"8"	"3"	"1"	"754"	"0"	"4"	"758"	"0"
"178"	"160"	"47"	"279"	"9"	"197"	"24"	"1"	"1"	"5"	"0"	"2"	"4"	"10"	"13"	"11"	"10"	"11"	"3"	"3"	"5"	"635"	"0"	"6"	"641"	"0"
"179"	"161"	"47"	"147"	"2"	"356"	"34"	"2"	"3"	"14"	"1"	"2"	"1"	"2"	"9"	"9"	"5"	"5"	"8"	"1"	"5"	"653"	"0"	"11"	"664"	"0"
"180"	"162"	"185"	"453"	"11"	"85"	"24"	"3"	"2"	"12"	"0"	"1"	"2"	"5"	"5"	"8"	"3"	"14"	"18"	"6"	"4"	"841"	"0"	"5"	"846"	"0"
"181"	"163"	"47"	"130"	"7"	"349"	"27"	"2"	"7"	"10"	"1"	"1"	"2"	"5"	"5"	"1"	"5"	"3"	"2"	"1"	"1"	"606"	"0"	"0"	"606"	"0"
"182"	"164"	"57"	"139"	"13"	"338"	"311"	"7"	"11"	"17"	"4"	"1"	"5"	"1"	"8"	"10"	"5"	"9"	"16"	"4"	"2"	"958"	"0"	"3"	"961"	"0"
"183"	"165"	"51"	"42"	"6"	"148"	"11"	"1"	"1"	"11"	"1"	"0"	"1"	"1"	"1"	"3"	"3"	"4"	"7"	"3"	"4"	"299"	"0"	"1"	"300"	"0"
"184"	"166"	"165"	"335"	"10"	"309"	"109"	"10"	"10"	"20"	"3"	"4"	"3"	"9"	"5"	"17"	"19"	"21"	"4"	"4"	"3"	"1060"	"0"	"2"	"1062"	"0"
"185"	"167"	"45"	"543"	"15"	"302"	"20"	"3"	"3"	"15"	"1"	"0"	"1"	"3"	"9"	"14"	"6"	"9"	"10"	"6"	"4"	"1009"	"0"	"4"	"1013"	"0"
"186"	"168"	"64"	"437"	"12"	"120"	"17"	"6"	"5"	"7"	"1"	"2"	"3"	"4"	"5"	"13"	"19"	"9"	"11"	"0"	"2"	"737"	"0"	"4"	"741"	"0"
"187"	"169"	"85"	"140"	"11"	"396"	"29"	"3"	"7"	"21"	"0"	"1"	"3"	"2"	"15"	"10"	"4"	"4"	"4"	"0"	"3"	"738"	"0"	"6"	"744"	"0"
"188"	"170"	"63"	"249"	"14"	"403"	"28"	"4"	"5"	"25"	"3"	"2"	"4"	"6"	"11"	"13"	"5"	"10"	"4"	"6"	"1"	"856"	"0"	"5"	"861"	"0"
"189"	"171"	"47"	"421"	"23"	"228"	"18"	"2"	"2"	"14"	"3"	"2"	"3"	"5"	"3"	"11"	"7"	"10"	"7"	"4"	"2"	"812"	"0"	"3"	"815"	"0"
"190"	"172"	"35"	"233"	"9"	"227"	"111"	"3"	"5"	"12"	"5"	"2"	"3"	"16"	"7"	"4"	"9"	"6"	"25"	"10"	"7"	"729"	"0"	"9"	"738"	"0"
"191"	"173"	"42"	"250"	"6"	"322"	"51"	"2"	"6"	"14"	"1"	"1"	"1"	"2"	"2"	"5"	"1"	"3"	"6"	"2"	"1"	"718"	"0"	"4"	"722"	"0"
"192"	"174"	"63"	"250"	"20"	"431"	"77"	"2"	"9"	"13"	"3"	"5"	"7"	"6"	"14"	"11"	"11"	"8"	"6"	"3"	"2"	"941"	"0"	"5"	"946"	"0"
"193"	"175"	"10"	"263"	"9"	"75"	"3"	"0"	"2"	"3"	"1"	"0"	"0"	"0"	"2"	"5"	"15"	"9"	"1"	"4"	"2"	"404"	"0"	"1"	"405"	"0"
"194"	"176"	"48"	"461"	"10"	"235"	"14"	"1"	"6"	"7"	"1"	"0"	"5"	"2"	"1"	"3"	"2"	"2"	"4"	"1"	"3"	"806"	"0"	"2"	"808"	"0"
"195"	"177"	"41"	"347"	"6"	"256"	"53"	"3"	"1"	"2"	"0"	"1"	"1"	"40"	"8"	"2"	"6"	"7"	"0"	"9"	"2"	"785"	"0"	"8"	"793"	"0"
"196"	"178"	"49"	"429"	"13"	"163"	"45"	"4"	"2"	"3"	"3"	"1"	"1"	"2"	"2"	"5"	"8"	"8"	"22"	"14"	"11"	"785"	"0"	"8"	"793"	"0"
"197"	"179"	"59"	"311"	"13"	"387"	"11"	"0"	"2"	"7"	"4"	"3"	"2"	"1"	"8"	"7"	"9"	"15"	"17"	"9"	"14"	"879"	"0"	"11"	"890"	"0"
"198"	"180"	"162"	"193"	"6"	"539"	"8"	"1"	"0"	"13"	"1"	"1"	"2"	"1"	"8"	"5"	"7"	"9"	"11"	"5"	"3"	"975"	"0"	"10"	"985"	"0"
"199"	"181"	"34"	"149"	"4"	"349"	"14"	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"5"	"7"	"8"	"8"	"8"	"5"	"608"	"0"	"8"	"616"	"0"
"200"	"182"	"57"	"182"	"4"	"755"	"9"	"4"	"3"	"8"	"1"	"1"	"4"	"4"	"7"	"6"	"5"	"16"	"8"	"0"	"2"	"1076"	"0"	"8"	"1084"	"0"
"201"	"183"	"71"	"222"	"7"	"520"	"11"	"3"	"3"	"3"	"1"	"1"	"2"	"1"	"3"	"2"	"1"	"2"	"6"	"0"	"1"	"860"	"0"	"16"	"876"	"0"
"202"	"184"	"71"	"157"	"2"	"609"	"11"	"2"	"2"	"2"	"0"	"1"	"1"	"2"	"1"	"5"	"5"	"6"	"6"	"5"	"3"	"891"	"0"	"6"	"897"	"0"
"203"	"185"	"50"	"126"	"6"	"505"	"11"	"1"	"0"	"7"	"1"	"1"	"0"	"2"	"4"	"3"	"4"	"1"	"1"	"0"	"1"	"724"	"0"	"2"	"726"	"0"
"204"	"186"	"24"	"247"	"11"	"399"	"13"	"2"	"0"	"3"	"2"	"0"	"2"	"2"	"7"	"8"	"8"	"4"	"1"	"4"	"4"	"741"	"0"	"4"	"745"	"0"
"205"	"187"	"66"	"388"	"13"	"400"	"15"	"3"	"2"	"6"	"8"	"4"	"3"	"2"	"7"	"6"	"8"	"7"	"8"	"2"	"5"	"953"	"0"	"5"	"958"	"0"
"206"	"188"	"29"	"118"	"8"	"557"	"16"	"4"	"2"	"12"	"2"	"0"	"6"	"8"	"23"	"8"	"10"	"4"	"2"	"2"	"1"	"812"	"0"	"8"	"820"	"0"
"207"	"189"	"17"	"359"	"9"	"300"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"2"	"11"	"3"	"5"	"1"	"4"	"722"	"0"	"6"	"728"	"0"
"208"	"190"	"40"	"682"	"7"	"68"	"16"	"1"	"1"	"3"	"1"	"1"	"1"	"3"	"2"	"2"	"2"	"1"	"2"	"1"	"1"	"835"	"0"	"0"	"835"	"0"
"209"	"191"	"108"	"583"	"13"	"192"	"123"	"9"	"13"	"10"	"5"	"3"	"10"	"2"	"4"	"9"	"8"	"12"	"6"	"3"	"0"	"1113"	"0"	"1"	"1114"	"0"
"210"	"192"	"15"	"241"	"1"	"40"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"0"	"1"	"0"	"311"	"0"	"0"	"311"	"0"
"211"	"193"	"58"	"363"	"10"	"420"	"36"	"3"	"5"	"3"	"1"	"2"	"1"	"1"	"8"	"3"	"2"	"5"	"12"	"12"	"11"	"956"	"0"	"14"	"970"	"0"
"212"	"194"	"69"	"351"	"7"	"430"	"56"	"3"	"5"	"15"	"2"	"0"	"3"	"8"	"5"	"4"	"3"	"9"	"6"	"2"	"1"	"979"	"0"	"4"	"983"	"0"
"213"	"195"	"35"	"450"	"9"	"310"	"34"	"1"	"0"	"7"	"5"	"1"	"3"	"2"	"5"	"12"	"5"	"12"	"6"	"3"	"6"	"906"	"0"	"9"	"915"	"0"
"214"	"196"	"54"	"385"	"8"	"124"	"41"	"5"	"5"	"8"	"5"	"3"	"5"	"4"	"4"	"7"	"21"	"10"	"15"	"12"	"8"	"724"	"0"	"15"	"739"	"0"
"215"	"197"	"264"	"345"	"7"	"153"	"43"	"7"	"5"	"9"	"1"	"3"	"4"	"3"	"6"	"8"	"6"	"17"	"21"	"9"	"4"	"915"	"0"	"7"	"922"	"0"
"216"	"198"	"180"	"75"	"15"	"437"	"37"	"7"	"9"	"32"	"3"	"1"	"5"	"7"	"16"	"14"	"12"	"8"	"13"	"3"	"4"	"878"	"0"	"2"	"880"	"0"
"217"	"199"	"117"	"71"	"1"	"289"	"127"	"8"	"7"	"10"	"1"	"4"	"2"	"4"	"9"	"7"	"6"	"10"	"5"	"2"	"3"	"683"	"0"	"6"	"689"	"0"
"218"	"200"	"176"	"96"	"7"	"353"	"93"	"6"	"8"	"9"	"1"	"3"	"4"	"0"	"1"	"1"	"4"	"8"	"5"	"2"	"0"	"777"	"0"	"3"	"780"	"0"
"219"	"201"	"45"	"59"	"4"	"187"	"15"	"3"	"0"	"19"	"1"	"1"	"4"	"5"	"4"	"2"	"1"	"6"	"6"	"2"	"2"	"366"	"0"	"4"	"370"	"0"
"220"	"202"	"164"	"447"	"3"	"20"	"10"	"4"	"2"	"3"	"0"	"1"	"3"	"6"	"0"	"4"	"9"	"15"	"7"	"1"	"0"	"699"	"0"	"2"	"701"	"0"
"221"	"203"	"33"	"175"	"3"	"45"	"27"	"2"	"3"	"6"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"0"	"304"	"0"	"1"	"305"	"0"
"222"	"204"	"280"	"218"	"11"	"232"	"29"	"3"	"11"	"9"	"5"	"2"	"3"	"4"	"2"	"5"	"5"	"16"	"32"	"7"	"8"	"882"	"0"	"7"	"889"	"0"
"223"	"205"	"89"	"382"	"16"	"415"	"26"	"5"	"1"	"16"	"4"	"1"	"2"	"1"	"7"	"7"	"8"	"6"	"6"	"1"	"1"	"994"	"0"	"3"	"997"	"0"
"224"	"206"	"143"	"34"	"4"	"284"	"27"	"6"	"5"	"4"	"0"	"4"	"1"	"2"	"2"	"3"	"1"	"8"	"7"	"0"	"0"	"535"	"0"	"0"	"535"	"0"
"225"	"207"	"146"	"128"	"13"	"260"	"18"	"11"	"8"	"3"	"4"	"3"	"1"	"2"	"7"	"9"	"7"	"7"	"2"	"1"	"1"	"631"	"0"	"4"	"635"	"0"
"226"	"208"	"28"	"457"	"9"	"97"	"4"	"0"	"2"	"3"	"2"	"3"	"2"	"1"	"1"	"4"	"4"	"3"	"16"	"13"	"5"	"654"	"0"	"8"	"662"	"0"
"227"	"208A"	"42"	"167"	"6"	"211"	"29"	"1"	"4"	"11"	"1"	"2"	"4"	"2"	"5"	"8"	"5"	"3"	"3"	"0"	"1"	"505"	"0"	"3"	"508"	"0"
"228"	"209"	"214"	"113"	"11"	"432"	"18"	"3"	"6"	"7"	"1"	"0"	"2"	"2"	"4"	"3"	"1"	"4"	"7"	"1"	"0"	"829"	"0"	"2"	"831"	"0"
"229"	"210"	"73"	"60"	"5"	"314"	"81"	"2"	"5"	"8"	"0"	"3"	"1"	"0"	"2"	"3"	"0"	"2"	"3"	"1"	"0"	"563"	"0"	"0"	"563"	"0"
"230"	"211"	"75"	"232"	"13"	"285"	"72"	"2"	"4"	"7"	"3"	"8"	"8"	"9"	"8"	"10"	"8"	"10"	"8"	"2"	"4"	"768"	"0"	"3"	"771"	"0"
"231"	"212"	"12"	"29"	"1"	"217"	"12"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"276"	"0"	"1"	"277"	"0"
"232"	"213"	"62"	"99"	"8"	"413"	"124"	"8"	"6"	"8"	"3"	"3"	"7"	"6"	"5"	"12"	"4"	"14"	"16"	"5"	"3"	"806"	"0"	"11"	"817"	"0"
"233"	"214"	"32"	"593"	"21"	"304"	"51"	"2"	"0"	"13"	"0"	"1"	"1"	"2"	"7"	"3"	"5"	"10"	"2"	"5"	"5"	"1057"	"0"	"3"	"1060"	"0"
"234"	"215"	"82"	"224"	"11"	"306"	"88"	"5"	"5"	"7"	"0"	"2"	"3"	"3"	"7"	"13"	"8"	"10"	"25"	"4"	"7"	"810"	"0"	"13"	"823"	"0"
"235"	"216"	"88"	"320"	"7"	"244"	"36"	"6"	"5"	"8"	"2"	"4"	"4"	"5"	"7"	"4"	"15"	"9"	"0"	"0"	"1"	"765"	"0"	"11"	"776"	"0"
"236"	"217"	"31"	"251"	"16"	"408"	"55"	"9"	"2"	"16"	"5"	"3"	"4"	"6"	"10"	"12"	"14"	"16"	"6"	"0"	"0"	"864"	"0"	"1"	"865"	"0"
"237"	"218"	"91"	"589"	"39"	"246"	"62"	"5"	"6"	"10"	"5"	"3"	"5"	"7"	"10"	"13"	"12"	"7"	"4"	"5"	"1"	"1120"	"0"	"4"	"1124"	"0"
"238"	"219"	"183"	"92"	"7"	"353"	"42"	"6"	"7"	"8"	"1"	"1"	"2"	"3"	"2"	"7"	"0"	"12"	"1"	"0"	"1"	"728"	"0"	"1"	"729"	"0"
"239"	"219A"	"52"	"61"	"3"	"73"	"51"	"3"	"7"	"3"	"0"	"1"	"2"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"260"	"0"	"1"	"261"	"0"
"240"	"220"	"47"	"310"	"15"	"218"	"195"	"16"	"7"	"7"	"2"	"2"	"11"	"12"	"9"	"16"	"15"	"34"	"14"	"3"	"9"	"942"	"0"	"15"	"957"	"0"
"241"	"221"	"67"	"433"	"23"	"201"	"102"	"9"	"2"	"21"	"6"	"3"	"8"	"8"	"11"	"19"	"20"	"12"	"14"	"10"	"10"	"979"	"0"	"6"	"985"	"0"
"242"	"Grand Total"	"19427"	"51176"	"2516"	"55570"	"12908"	"1008"	"1094"	"2016"	"416"	"399"	"575"	"2454"	"1251"	"1293"	"1269"	"1810"	"1631"	"710"	"551"	"15807
4"	"0"	"1000"	"15907
4"	"0"
"243"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"244"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"245"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"246"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
