"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"133"	"112"	"3"	"0"	"1"	"23"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"28"	"0"	"0"	"28"	"0"
"134"	"113"	"22"	"8"	"24"	"268"	"4"	"2"	"2"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"337"	"0"	"2"	"339"	"0"
"135"	"113A"	"22"	"7"	"18"	"205"	"3"	"2"	"0"	"1"	"9"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"274"	"0"	"1"	"275"	"0"
"136"	"114"	"29"	"1"	"23"	"190"	"1"	"1"	"3"	"0"	"4"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"258"	"0"	"0"	"258"	"0"
"137"	"115"	"32"	"0"	"27"	"291"	"4"	"0"	"0"	"0"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"361"	"0"	"1"	"362"	"0"
"138"	"116"	"44"	"0"	"22"	"276"	"3"	"1"	"1"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"360"	"0"	"1"	"361"	"0"
"139"	"117"	"25"	"0"	"37"	"288"	"3"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"371"	"0"	"3"	"374"	"0"
"140"	"118"	"59"	"0"	"31"	"267"	"2"	"0"	"1"	"0"	"13"	"1"	"2"	"0"	"1"	"3"	"0"	"2"	"0"	"0"	"0"	"382"	"0"	"3"	"385"	"0"
"141"	"119"	"31"	"1"	"62"	"208"	"4"	"0"	"0"	"0"	"7"	"1"	"0"	"0"	"4"	"1"	"2"	"3"	"0"	"0"	"0"	"324"	"0"	"3"	"327"	"0"
"142"	"120"	"17"	"1"	"18"	"214"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"254"	"0"	"4"	"258"	"0"
"143"	"121"	"20"	"1"	"52"	"259"	"2"	"0"	"1"	"0"	"15"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"356"	"0"	"2"	"358"	"0"
"144"	"122"	"82"	"0"	"13"	"108"	"0"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"218"	"0"	"3"	"221"	"0"
"145"	"123"	"61"	"0"	"23"	"165"	"1"	"0"	"1"	"1"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"266"	"0"	"4"	"270"	"0"
"146"	"124"	"19"	"0"	"27"	"282"	"1"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"339"	"0"	"5"	"344"	"0"
"147"	"125"	"50"	"0"	"38"	"432"	"3"	"0"	"0"	"0"	"18"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"546"	"0"	"8"	"554"	"0"
"148"	"126"	"64"	"0"	"46"	"355"	"2"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"490"	"0"	"5"	"495"	"0"
"149"	"127"	"37"	"0"	"37"	"199"	"3"	"0"	"1"	"0"	"11"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"292"	"0"	"5"	"297"	"0"
"150"	"128"	"43"	"2"	"28"	"198"	"0"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"8"	"0"	"2"	"0"	"0"	"0"	"292"	"0"	"4"	"296"	"0"
"151"	"129"	"24"	"0"	"63"	"384"	"3"	"0"	"1"	"1"	"14"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"494"	"0"	"2"	"496"	"0"
"152"	"130"	"76"	"8"	"42"	"283"	"2"	"0"	"1"	"0"	"19"	"0"	"0"	"0"	"1"	"4"	"0"	"0"	"1"	"1"	"2"	"440"	"0"	"13"	"453"	"0"
"153"	"131"	"10"	"1"	"44"	"296"	"0"	"0"	"0"	"0"	"10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"362"	"0"	"2"	"364"	"0"
"154"	"132"	"13"	"2"	"35"	"162"	"2"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"218"	"0"	"1"	"219"	"0"
"155"	"133"	"31"	"3"	"55"	"295"	"1"	"0"	"29"	"0"	"4"	"2"	"2"	"1"	"1"	"2"	"0"	"4"	"0"	"0"	"1"	"431"	"0"	"0"	"431"	"0"
"156"	"134"	"21"	"0"	"40"	"216"	"1"	"2"	"46"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"4"	"18"	"357"	"0"	"34"	"391"	"0"
"157"	"135"	"36"	"1"	"21"	"337"	"2"	"2"	"6"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"1"	"414"	"0"	"9"	"423"	"0"
"158"	"136"	"25"	"7"	"43"	"276"	"2"	"1"	"23"	"0"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"388"	"0"	"1"	"389"	"0"
"159"	"137"	"33"	"1"	"34"	"252"	"2"	"0"	"2"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"331"	"0"	"3"	"334"	"0"
"160"	"138"	"64"	"6"	"54"	"318"	"0"	"0"	"28"	"0"	"9"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"482"	"0"	"2"	"484"	"0"
"161"	"139"	"66"	"0"	"62"	"484"	"3"	"2"	"26"	"1"	"17"	"2"	"1"	"1"	"2"	"0"	"1"	"3"	"2"	"0"	"0"	"673"	"0"	"5"	"678"	"0"
"162"	"140"	"41"	"4"	"61"	"413"	"4"	"1"	"18"	"0"	"17"	"2"	"1"	"0"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"568"	"0"	"4"	"572"	"0"
"163"	"141"	"57"	"0"	"15"	"189"	"1"	"0"	"0"	"0"	"4"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"3"	"0"	"3"	"275"	"0"	"7"	"282"	"0"
"164"	"142"	"47"	"1"	"12"	"211"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"0"	"1"	"279"	"0"
"165"	"143"	"20"	"0"	"80"	"199"	"4"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"320"	"0"	"3"	"323"	"0"
"166"	"144"	"15"	"0"	"48"	"240"	"3"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"319"	"0"	"4"	"323"	"0"
"167"	"145"	"70"	"6"	"64"	"524"	"4"	"6"	"11"	"3"	"19"	"1"	"2"	"3"	"9"	"5"	"6"	"4"	"7"	"0"	"1"	"745"	"0"	"7"	"752"	"0"
"168"	"146"	"71"	"2"	"50"	"353"	"6"	"1"	"1"	"2"	"18"	"3"	"2"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"514"	"0"	"3"	"517"	"0"
"169"	"147"	"45"	"1"	"42"	"391"	"6"	"0"	"7"	"0"	"7"	"0"	"2"	"0"	"0"	"2"	"0"	"2"	"5"	"0"	"2"	"512"	"0"	"13"	"525"	"0"
"170"	"148"	"72"	"2"	"84"	"329"	"5"	"0"	"1"	"0"	"21"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"518"	"0"	"2"	"520"	"0"
"171"	"149"	"38"	"1"	"52"	"306"	"0"	"0"	"6"	"1"	"9"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"1"	"1"	"0"	"421"	"0"	"0"	"421"	"0"
"172"	"150"	"21"	"2"	"49"	"235"	"1"	"0"	"1"	"0"	"13"	"0"	"1"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"327"	"0"	"2"	"329"	"0"
"173"	"151"	"28"	"1"	"56"	"266"	"0"	"1"	"0"	"0"	"8"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"362"	"0"	"6"	"368"	"0"
"174"	"152"	"60"	"0"	"206"	"361"	"3"	"1"	"1"	"6"	"5"	"2"	"6"	"5"	"7"	"2"	"1"	"8"	"0"	"2"	"1"	"677"	"0"	"7"	"684"	"0"
"175"	"153"	"53"	"2"	"113"	"316"	"0"	"3"	"3"	"0"	"6"	"0"	"1"	"1"	"1"	"2"	"1"	"6"	"1"	"2"	"0"	"511"	"0"	"2"	"513"	"0"
"176"	"154"	"21"	"1"	"39"	"306"	"2"	"1"	"4"	"0"	"4"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"383"	"0"	"4"	"387"	"0"
"177"	"154A"	"23"	"2"	"30"	"274"	"0"	"0"	"3"	"0"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"344"	"0"	"6"	"350"	"0"
"178"	"155"	"14"	"19"	"51"	"286"	"3"	"6"	"10"	"1"	"9"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"406"	"0"	"2"	"408"	"0"
"179"	"155A"	"41"	"11"	"44"	"257"	"0"	"2"	"7"	"0"	"7"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"9"	"0"	"0"	"383"	"0"	"1"	"384"	"0"
"180"	"156"	"66"	"1"	"24"	"224"	"3"	"0"	"2"	"1"	"12"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"334"	"0"	"3"	"337"	"0"
"181"	"156A"	"50"	"0"	"46"	"348"	"0"	"1"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"453"	"0"	"4"	"457"	"0"
"182"	"157"	"67"	"1"	"86"	"395"	"3"	"0"	"1"	"0"	"13"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"570"	"0"	"3"	"573"	"0"
"183"	"158"	"76"	"0"	"52"	"267"	"4"	"0"	"4"	"0"	"12"	"0"	"1"	"2"	"2"	"10"	"0"	"1"	"2"	"0"	"0"	"433"	"0"	"7"	"440"	"0"
"184"	"159"	"64"	"0"	"59"	"503"	"4"	"2"	"3"	"1"	"20"	"1"	"4"	"1"	"6"	"1"	"3"	"6"	"1"	"2"	"1"	"682"	"0"	"9"	"691"	"0"
"185"	"160"	"83"	"2"	"74"	"432"	"8"	"0"	"2"	"0"	"15"	"0"	"2"	"1"	"0"	"2"	"0"	"3"	"1"	"0"	"0"	"625"	"0"	"7"	"632"	"0"
"186"	"161"	"126"	"0"	"61"	"368"	"4"	"1"	"0"	"2"	"8"	"0"	"5"	"3"	"0"	"4"	"3"	"8"	"4"	"0"	"1"	"598"	"0"	"5"	"603"	"0"
"187"	"162"	"47"	"1"	"51"	"180"	"4"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"1"	"1"	"294"	"0"	"1"	"295"	"0"
"188"	"162A"	"47"	"0"	"32"	"262"	"2"	"0"	"2"	"0"	"7"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"358"	"0"	"2"	"360"	"0"
"189"	"163"	"156"	"0"	"67"	"336"	"3"	"2"	"3"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"1"	"0"	"579"	"0"	"5"	"584"	"0"
"190"	"164"	"58"	"1"	"39"	"283"	"0"	"1"	"0"	"1"	"8"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"393"	"0"	"0"	"393"	"0"
"191"	"165"	"68"	"0"	"47"	"328"	"7"	"1"	"1"	"0"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"5"	"471"	"0"	"8"	"479"	"0"
"192"	"166"	"29"	"2"	"24"	"227"	"3"	"0"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"292"	"0"	"1"	"293"	"0"
"193"	"166A"	"69"	"1"	"39"	"313"	"6"	"0"	"1"	"0"	"10"	"1"	"3"	"1"	"0"	"1"	"1"	"1"	"2"	"0"	"2"	"451"	"0"	"3"	"454"	"0"
"194"	"167"	"151"	"0"	"61"	"314"	"2"	"6"	"0"	"1"	"12"	"1"	"0"	"0"	"3"	"0"	"1"	"3"	"2"	"0"	"0"	"557"	"0"	"1"	"558"	"0"
"195"	"168"	"116"	"0"	"56"	"378"	"8"	"2"	"0"	"0"	"12"	"2"	"1"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"584"	"0"	"6"	"590"	"0"
"196"	"169"	"59"	"0"	"80"	"332"	"2"	"0"	"0"	"1"	"11"	"2"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"491"	"0"	"5"	"496"	"0"
"197"	"170"	"35"	"2"	"30"	"191"	"1"	"0"	"0"	"0"	"4"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"269"	"0"	"2"	"271"	"0"
"198"	"171"	"67"	"1"	"77"	"383"	"1"	"0"	"0"	"2"	"11"	"1"	"4"	"0"	"1"	"0"	"2"	"5"	"4"	"2"	"4"	"565"	"0"	"7"	"572"	"0"
"199"	"172"	"236"	"4"	"35"	"400"	"5"	"0"	"0"	"1"	"15"	"4"	"3"	"6"	"4"	"1"	"2"	"4"	"8"	"2"	"0"	"730"	"0"	"7"	"737"	"0"
"200"	"173"	"83"	"2"	"49"	"406"	"7"	"8"	"1"	"1"	"8"	"0"	"0"	"1"	"2"	"0"	"3"	"2"	"1"	"0"	"0"	"574"	"0"	"2"	"576"	"0"
"201"	"174"	"46"	"1"	"79"	"395"	"3"	"3"	"0"	"2"	"19"	"0"	"1"	"0"	"1"	"2"	"6"	"1"	"0"	"1"	"1"	"561"	"0"	"4"	"565"	"0"
"202"	"175"	"33"	"3"	"60"	"319"	"2"	"1"	"3"	"1"	"4"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"435"	"0"	"2"	"437"	"0"
"203"	"176"	"36"	"1"	"43"	"277"	"3"	"0"	"2"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"371"	"0"	"5"	"376"	"0"
"204"	"177"	"40"	"1"	"56"	"377"	"4"	"2"	"0"	"0"	"5"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"13"	"0"	"503"	"0"	"4"	"507"	"0"
"205"	"178"	"57"	"1"	"34"	"370"	"7"	"0"	"4"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"480"	"0"	"8"	"488"	"0"
"206"	"179"	"74"	"1"	"14"	"184"	"2"	"0"	"0"	"0"	"6"	"2"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"287"	"0"	"2"	"289"	"0"
"207"	"180"	"60"	"3"	"52"	"372"	"7"	"0"	"5"	"0"	"15"	"4"	"3"	"2"	"1"	"7"	"6"	"8"	"2"	"7"	"1"	"555"	"0"	"3"	"558"	"0"
"208"	"181"	"48"	"2"	"50"	"286"	"1"	"0"	"0"	"2"	"6"	"2"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"0"	"1"	"403"	"0"	"4"	"407"	"0"
"209"	"182"	"53"	"1"	"59"	"380"	"7"	"0"	"0"	"1"	"8"	"1"	"3"	"0"	"1"	"0"	"1"	"4"	"2"	"0"	"1"	"522"	"0"	"5"	"527"	"0"
"210"	"183"	"36"	"0"	"58"	"314"	"1"	"0"	"2"	"0"	"11"	"1"	"1"	"1"	"1"	"1"	"1"	"5"	"1"	"0"	"2"	"436"	"0"	"1"	"437"	"0"
"211"	"184"	"44"	"2"	"14"	"350"	"4"	"1"	"2"	"0"	"7"	"2"	"1"	"3"	"2"	"0"	"1"	"5"	"0"	"4"	"0"	"442"	"0"	"3"	"445"	"0"
"212"	"185"	"53"	"0"	"44"	"404"	"1"	"2"	"0"	"1"	"15"	"1"	"1"	"1"	"1"	"2"	"3"	"7"	"2"	"3"	"1"	"542"	"0"	"6"	"548"	"0"
"213"	"186"	"162"	"0"	"19"	"124"	"0"	"1"	"1"	"0"	"16"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"324"	"0"	"1"	"325"	"0"
"214"	"187"	"61"	"0"	"11"	"256"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"334"	"0"	"1"	"335"	"0"
"215"	"188"	"82"	"0"	"26"	"300"	"1"	"1"	"5"	"0"	"4"	"1"	"0"	"0"	"3"	"0"	"2"	"2"	"0"	"0"	"0"	"427"	"0"	"0"	"427"	"0"
"216"	"189"	"38"	"1"	"24"	"229"	"3"	"0"	"0"	"0"	"7"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"306"	"0"	"0"	"306"	"0"
"217"	"189A"	"19"	"0"	"18"	"151"	"0"	"0"	"1"	"1"	"5"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"0"	"203"	"0"	"4"	"207"	"0"
"218"	"190"	"55"	"0"	"20"	"382"	"2"	"4"	"3"	"0"	"4"	"0"	"3"	"1"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"479"	"0"	"3"	"482"	"0"
"219"	"191"	"69"	"2"	"24"	"350"	"4"	"0"	"0"	"4"	"9"	"2"	"2"	"0"	"3"	"0"	"4"	"5"	"1"	"0"	"0"	"479"	"0"	"2"	"481"	"0"
"220"	"192"	"41"	"3"	"70"	"418"	"6"	"2"	"0"	"2"	"6"	"0"	"1"	"0"	"0"	"1"	"2"	"3"	"2"	"0"	"0"	"557"	"0"	"5"	"562"	"0"
"221"	"193"	"74"	"1"	"20"	"119"	"1"	"0"	"0"	"0"	"14"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"234"	"0"	"0"	"234"	"0"
"222"	"194"	"51"	"1"	"7"	"89"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"1"	"0"	"2"	"158"	"0"	"0"	"158"	"0"
"223"	"195"	"67"	"2"	"11"	"171"	"1"	"0"	"0"	"1"	"11"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"1"	"0"	"270"	"0"	"0"	"270"	"0"
"224"	"196"	"82"	"1"	"18"	"243"	"4"	"1"	"0"	"1"	"21"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"2"	"0"	"0"	"379"	"0"	"5"	"384"	"0"
"225"	"197"	"44"	"2"	"61"	"559"	"7"	"2"	"5"	"1"	"9"	"4"	"2"	"2"	"3"	"1"	"0"	"6"	"0"	"2"	"1"	"711"	"0"	"6"	"717"	"0"
"226"	"198"	"83"	"2"	"38"	"294"	"2"	"1"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"1"	"0"	"3"	"2"	"0"	"3"	"435"	"0"	"5"	"440"	"0"
"227"	"199"	"79"	"1"	"20"	"315"	"3"	"1"	"1"	"0"	"6"	"4"	"2"	"4"	"0"	"2"	"2"	"9"	"7"	"7"	"7"	"470"	"0"	"8"	"478"	"0"
"228"	"200"	"155"	"2"	"24"	"114"	"3"	"0"	"0"	"0"	"8"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"312"	"0"	"2"	"314"	"0"
"229"	"201"	"133"	"3"	"50"	"212"	"0"	"0"	"5"	"3"	"7"	"2"	"1"	"0"	"0"	"1"	"0"	"3"	"3"	"0"	"0"	"423"	"0"	"3"	"426"	"0"
"230"	"202"	"123"	"0"	"21"	"197"	"2"	"1"	"1"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"363"	"0"	"1"	"364"	"0"
"231"	"203"	"57"	"0"	"13"	"299"	"1"	"0"	"1"	"1"	"7"	"1"	"1"	"1"	"1"	"0"	"0"	"5"	"2"	"0"	"0"	"390"	"0"	"3"	"393"	"0"
"232"	"204"	"98"	"1"	"50"	"537"	"5"	"2"	"2"	"2"	"10"	"0"	"3"	"1"	"0"	"2"	"1"	"3"	"1"	"2"	"0"	"720"	"0"	"6"	"726"	"0"
"233"	"205"	"59"	"0"	"24"	"418"	"3"	"0"	"1"	"0"	"5"	"1"	"3"	"3"	"1"	"0"	"1"	"3"	"2"	"0"	"2"	"526"	"0"	"4"	"530"	"0"
"234"	"206"	"43"	"0"	"13"	"216"	"4"	"1"	"0"	"0"	"7"	"1"	"2"	"0"	"1"	"1"	"1"	"7"	"1"	"5"	"0"	"303"	"0"	"3"	"306"	"0"
"235"	"207"	"29"	"1"	"54"	"251"	"1"	"0"	"2"	"1"	"9"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"2"	"1"	"2"	"357"	"0"	"6"	"363"	"0"
"236"	"207A"	"122"	"3"	"17"	"169"	"0"	"0"	"0"	"0"	"10"	"1"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"2"	"0"	"329"	"0"	"4"	"333"	"0"
"237"	"208"	"23"	"1"	"19"	"385"	"2"	"1"	"2"	"0"	"12"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"0"	"0"	"1"	"452"	"0"	"7"	"459"	"0"
"238"	"209"	"73"	"1"	"12"	"285"	"5"	"0"	"0"	"0"	"7"	"1"	"1"	"1"	"3"	"1"	"1"	"2"	"3"	"0"	"2"	"398"	"0"	"12"	"410"	"0"
"239"	"210"	"85"	"2"	"68"	"320"	"1"	"2"	"2"	"2"	"11"	"0"	"2"	"1"	"0"	"0"	"1"	"7"	"2"	"1"	"0"	"507"	"0"	"5"	"512"	"0"
"240"	"211"	"39"	"2"	"27"	"329"	"1"	"3"	"1"	"2"	"10"	"0"	"1"	"4"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"423"	"0"	"3"	"426"	"0"
"241"	"212"	"45"	"0"	"18"	"249"	"1"	"0"	"1"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"326"	"0"	"5"	"331"	"0"
"242"	"213"	"308"	"3"	"13"	"31"	"2"	"1"	"0"	"0"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"7"	"4"	"0"	"0"	"378"	"0"	"0"	"378"	"0"
"243"	"214"	"438"	"4"	"9"	"11"	"1"	"1"	"1"	"7"	"8"	"2"	"0"	"0"	"1"	"1"	"1"	"12"	"15"	"1"	"0"	"513"	"0"	"3"	"516"	"0"
"244"	"215"	"38"	"1"	"24"	"394"	"4"	"0"	"0"	"1"	"3"	"0"	"0"	"1"	"1"	"0"	"1"	"3"	"0"	"2"	"0"	"473"	"0"	"1"	"474"	"0"
"245"	"215A"	"32"	"2"	"18"	"377"	"1"	"0"	"2"	"1"	"13"	"2"	"2"	"2"	"0"	"3"	"4"	"10"	"3"	"1"	"0"	"473"	"0"	"1"	"474"	"0"
"246"	"216"	"64"	"2"	"9"	"420"	"3"	"2"	"1"	"0"	"8"	"1"	"2"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"517"	"0"	"5"	"522"	"0"
"247"	"217"	"36"	"1"	"27"	"290"	"4"	"0"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"2"	"1"	"3"	"1"	"0"	"0"	"370"	"0"	"11"	"381"	"0"
"248"	"218"	"188"	"1"	"12"	"252"	"6"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"6"	"0"	"2"	"479"	"0"	"3"	"482"	"0"
"249"	"219"	"283"	"0"	"11"	"169"	"1"	"1"	"0"	"0"	"16"	"0"	"1"	"0"	"1"	"1"	"0"	"4"	"6"	"0"	"1"	"495"	"0"	"2"	"497"	"0"
"250"	"220"	"459"	"2"	"11"	"63"	"3"	"4"	"0"	"4"	"12"	"0"	"2"	"0"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"565"	"0"	"0"	"565"	"0"
"251"	"221"	"36"	"0"	"21"	"282"	"4"	"1"	"1"	"0"	"13"	"0"	"1"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"0"	"365"	"0"	"2"	"367"	"0"
"252"	"222"	"67"	"1"	"11"	"173"	"3"	"0"	"0"	"0"	"3"	"1"	"1"	"2"	"0"	"1"	"0"	"2"	"3"	"0"	"0"	"268"	"0"	"1"	"269"	"0"
"253"	"223"	"176"	"3"	"21"	"316"	"2"	"0"	"0"	"0"	"5"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"526"	"0"	"4"	"530"	"0"
"254"	"224"	"35"	"2"	"44"	"491"	"3"	"1"	"0"	"0"	"11"	"0"	"1"	"1"	"1"	"1"	"0"	"3"	"1"	"1"	"1"	"597"	"0"	"5"	"602"	"0"
"255"	"225"	"44"	"1"	"22"	"302"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"375"	"0"	"11"	"386"	"0"
"256"	"226"	"28"	"1"	"37"	"357"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"1"	"2"	"435"	"0"	"7"	"442"	"0"
"257"	"227"	"72"	"0"	"6"	"492"	"2"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"0"	"1"	"0"	"587"	"0"	"3"	"590"	"0"
"258"	"228"	"386"	"1"	"7"	"79"	"3"	"0"	"2"	"0"	"42"	"0"	"1"	"2"	"0"	"2"	"0"	"3"	"10"	"1"	"0"	"539"	"0"	"3"	"542"	"0"
"259"	"229"	"191"	"0"	"13"	"324"	"1"	"1"	"0"	"0"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"539"	"0"	"2"	"541"	"0"
"260"	"230"	"58"	"0"	"15"	"193"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"0"	"0"	"275"	"0"	"3"	"278"	"0"
"261"	"231"	"332"	"0"	"69"	"10"	"3"	"1"	"0"	"1"	"10"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"2"	"0"	"0"	"433"	"0"	"0"	"433"	"0"
"262"	"231A"	"274"	"2"	"89"	"11"	"2"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"389"	"0"	"2"	"391"	"0"
"263"	"232"	"230"	"2"	"38"	"51"	"4"	"3"	"3"	"3"	"6"	"4"	"1"	"2"	"3"	"3"	"2"	"5"	"6"	"3"	"5"	"374"	"0"	"3"	"377"	"0"
"264"	"233"	"434"	"7"	"22"	"126"	"4"	"1"	"3"	"4"	"49"	"3"	"5"	"3"	"2"	"1"	"2"	"4"	"6"	"2"	"3"	"681"	"0"	"6"	"687"	"0"
"265"	"234"	"302"	"1"	"18"	"156"	"1"	"1"	"0"	"3"	"28"	"0"	"1"	"1"	"1"	"0"	"0"	"3"	"13"	"0"	"0"	"529"	"0"	"1"	"530"	"0"
