"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"144"	"124"	"14"	"700"	"17"	"153"	"1"	"3"	"4"	"2"	"0"	"31"	"3"	"2"	"7"	"8"	"13"	"27"	"10"	"995"	"0"	"25"	"1020"	"0"
"145"	"125"	"78"	"150"	"7"	"336"	"5"	"1"	"3"	"3"	"7"	"35"	"3"	"4"	"11"	"5"	"9"	"22"	"5"	"684"	"0"	"6"	"690"	"0"
"146"	"126"	"22"	"10"	"13"	"616"	"14"	"6"	"3"	"1"	"3"	"40"	"9"	"15"	"20"	"8"	"4"	"30"	"16"	"830"	"0"	"27"	"857"	"0"
"147"	"127"	"83"	"28"	"7"	"563"	"13"	"9"	"2"	"1"	"1"	"22"	"0"	"3"	"15"	"4"	"0"	"4"	"5"	"760"	"0"	"5"	"765"	"0"
"148"	"128"	"40"	"123"	"14"	"334"	"8"	"2"	"5"	"0"	"1"	"43"	"3"	"4"	"18"	"3"	"5"	"17"	"3"	"623"	"0"	"6"	"629"	"0"
"149"	"129"	"31"	"394"	"11"	"164"	"1"	"2"	"0"	"0"	"2"	"2"	"2"	"2"	"4"	"2"	"4"	"3"	"4"	"628"	"0"	"4"	"632"	"0"
"150"	"130"	"9"	"322"	"9"	"274"	"3"	"0"	"2"	"1"	"1"	"17"	"5"	"7"	"15"	"2"	"3"	"18"	"5"	"693"	"0"	"10"	"703"	"0"
"151"	"131"	"22"	"387"	"6"	"222"	"3"	"1"	"0"	"2"	"2"	"5"	"0"	"0"	"3"	"1"	"0"	"1"	"2"	"657"	"0"	"8"	"665"	"0"
"152"	"132"	"5"	"84"	"6"	"362"	"13"	"2"	"3"	"0"	"1"	"15"	"1"	"3"	"16"	"2"	"3"	"10"	"2"	"528"	"0"	"5"	"533"	"0"
"153"	"133"	"6"	"82"	"8"	"640"	"12"	"4"	"5"	"0"	"1"	"24"	"3"	"5"	"26"	"3"	"1"	"12"	"3"	"835"	"0"	"2"	"837"	"0"
"154"	"134"	"9"	"43"	"3"	"562"	"10"	"0"	"1"	"0"	"0"	"21"	"2"	"3"	"12"	"1"	"1"	"1"	"11"	"680"	"0"	"10"	"690"	"0"
"155"	"135"	"8"	"141"	"16"	"520"	"6"	"2"	"4"	"1"	"0"	"43"	"8"	"6"	"28"	"6"	"6"	"14"	"6"	"815"	"0"	"15"	"830"	"0"
"156"	"136"	"8"	"148"	"12"	"369"	"7"	"0"	"0"	"0"	"2"	"11"	"3"	"3"	"24"	"4"	"7"	"20"	"3"	"621"	"0"	"5"	"626"	"0"
"157"	"137"	"12"	"16"	"4"	"945"	"5"	"2"	"2"	"1"	"1"	"10"	"2"	"1"	"14"	"0"	"0"	"3"	"1"	"1019"	"0"	"1"	"1020"	"0"
"158"	"138"	"6"	"184"	"1"	"450"	"5"	"1"	"0"	"0"	"1"	"19"	"3"	"3"	"16"	"5"	"3"	"12"	"2"	"711"	"0"	"12"	"723"	"0"
"159"	"139"	"20"	"163"	"17"	"615"	"17"	"3"	"8"	"5"	"1"	"24"	"2"	"1"	"10"	"5"	"4"	"1"	"9"	"905"	"0"	"4"	"909"	"0"
"160"	"140"	"7"	"132"	"8"	"384"	"5"	"1"	"1"	"1"	"1"	"15"	"2"	"7"	"22"	"1"	"6"	"5"	"1"	"599"	"0"	"1"	"600"	"0"
"161"	"140A"	"6"	"16"	"10"	"655"	"11"	"4"	"1"	"0"	"1"	"25"	"0"	"8"	"23"	"1"	"1"	"5"	"3"	"770"	"0"	"0"	"770"	"0"
"162"	"141"	"40"	"94"	"5"	"571"	"10"	"6"	"1"	"3"	"3"	"42"	"7"	"7"	"6"	"6"	"5"	"9"	"3"	"818"	"0"	"2"	"820"	"0"
"163"	"142"	"43"	"8"	"2"	"254"	"12"	"3"	"1"	"1"	"1"	"34"	"7"	"9"	"18"	"8"	"3"	"12"	"5"	"421"	"0"	"1"	"422"	"0"
"164"	"143"	"49"	"25"	"8"	"800"	"10"	"6"	"7"	"1"	"5"	"39"	"7"	"20"	"58"	"7"	"3"	"43"	"9"	"1097"	"0"	"12"	"1109"	"0"
"165"	"144"	"81"	"113"	"12"	"473"	"7"	"5"	"3"	"1"	"4"	"47"	"6"	"9"	"40"	"6"	"11"	"18"	"6"	"842"	"0"	"9"	"851"	"0"
"166"	"145"	"157"	"4"	"11"	"543"	"15"	"5"	"6"	"3"	"0"	"22"	"4"	"7"	"15"	"2"	"4"	"17"	"3"	"818"	"0"	"6"	"824"	"0"
"167"	"146"	"28"	"185"	"10"	"502"	"5"	"0"	"0"	"0"	"1"	"18"	"2"	"4"	"13"	"5"	"6"	"11"	"1"	"791"	"0"	"9"	"800"	"0"
"168"	"147"	"23"	"20"	"4"	"586"	"6"	"4"	"2"	"0"	"1"	"36"	"4"	"5"	"13"	"1"	"0"	"8"	"8"	"721"	"0"	"3"	"724"	"0"
"169"	"147A"	"22"	"11"	"6"	"254"	"4"	"0"	"5"	"2"	"2"	"34"	"4"	"6"	"18"	"3"	"2"	"16"	"9"	"398"	"0"	"8"	"406"	"0"
"170"	"148"	"9"	"81"	"6"	"801"	"4"	"0"	"0"	"1"	"1"	"12"	"2"	"3"	"7"	"3"	"0"	"7"	"0"	"937"	"0"	"3"	"940"	"0"
"171"	"149"	"11"	"115"	"7"	"489"	"8"	"0"	"1"	"0"	"2"	"17"	"0"	"3"	"20"	"3"	"8"	"8"	"3"	"695"	"0"	"5"	"700"	"0"
"172"	"150"	"33"	"367"	"14"	"584"	"10"	"1"	"4"	"1"	"4"	"17"	"8"	"8"	"17"	"1"	"4"	"5"	"2"	"1080"	"0"	"17"	"1097"	"0"
"173"	"151"	"108"	"736"	"16"	"237"	"3"	"3"	"2"	"2"	"3"	"43"	"3"	"4"	"8"	"2"	"9"	"5"	"6"	"1190"	"0"	"2"	"1192"	"0"
"174"	"152"	"13"	"107"	"10"	"516"	"11"	"2"	"1"	"1"	"6"	"13"	"2"	"5"	"29"	"3"	"3"	"17"	"6"	"745"	"0"	"20"	"765"	"0"
"175"	"153"	"15"	"8"	"5"	"750"	"10"	"2"	"0"	"0"	"12"	"22"	"3"	"5"	"19"	"3"	"1"	"2"	"5"	"862"	"0"	"2"	"864"	"0"
"176"	"154"	"16"	"347"	"11"	"265"	"11"	"3"	"1"	"3"	"2"	"32"	"5"	"6"	"15"	"6"	"7"	"22"	"4"	"756"	"0"	"3"	"759"	"0"
"177"	"155"	"36"	"161"	"9"	"545"	"8"	"4"	"3"	"1"	"5"	"33"	"5"	"6"	"22"	"2"	"3"	"6"	"2"	"851"	"0"	"5"	"856"	"0"
"178"	"156"	"17"	"723"	"23"	"126"	"6"	"1"	"0"	"0"	"2"	"5"	"3"	"2"	"2"	"2"	"0"	"1"	"2"	"915"	"0"	"1"	"916"	"0"
"179"	"157"	"15"	"376"	"10"	"217"	"6"	"1"	"1"	"1"	"3"	"31"	"2"	"3"	"14"	"5"	"5"	"11"	"1"	"702"	"0"	"5"	"707"	"0"
"180"	"158"	"17"	"690"	"12"	"137"	"7"	"1"	"0"	"3"	"0"	"29"	"4"	"5"	"18"	"12"	"14"	"26"	"4"	"979"	"0"	"17"	"996"	"0"
"181"	"159"	"31"	"268"	"8"	"215"	"7"	"3"	"1"	"0"	"0"	"30"	"5"	"7"	"18"	"5"	"10"	"13"	"6"	"627"	"0"	"19"	"646"	"0"
"182"	"160"	"12"	"654"	"17"	"86"	"2"	"0"	"1"	"4"	"3"	"9"	"5"	"2"	"2"	"4"	"23"	"17"	"3"	"844"	"0"	"55"	"899"	"0"
"183"	"161"	"86"	"339"	"13"	"469"	"8"	"1"	"8"	"1"	"5"	"29"	"7"	"9"	"20"	"7"	"8"	"25"	"2"	"1037"	"0"	"15"	"1052"	"0"
"184"	"162"	"27"	"563"	"8"	"370"	"6"	"3"	"2"	"0"	"1"	"33"	"2"	"5"	"12"	"4"	"8"	"6"	"4"	"1054"	"0"	"8"	"1062"	"0"
"185"	"163"	"15"	"288"	"6"	"225"	"7"	"0"	"0"	"1"	"1"	"17"	"1"	"3"	"6"	"8"	"4"	"5"	"14"	"601"	"0"	"15"	"616"	"0"
"186"	"164"	"15"	"470"	"7"	"349"	"6"	"2"	"2"	"2"	"0"	"21"	"1"	"4"	"6"	"5"	"3"	"3"	"13"	"909"	"0"	"18"	"927"	"0"
"187"	"165"	"25"	"183"	"3"	"479"	"6"	"3"	"2"	"0"	"1"	"17"	"1"	"3"	"7"	"6"	"5"	"6"	"6"	"753"	"0"	"11"	"764"	"0"
"188"	"166"	"30"	"16"	"8"	"721"	"7"	"1"	"1"	"3"	"0"	"29"	"2"	"7"	"9"	"2"	"3"	"2"	"13"	"854"	"0"	"4"	"858"	"0"
"189"	"167"	"6"	"281"	"9"	"130"	"3"	"1"	"0"	"1"	"0"	"8"	"2"	"1"	"4"	"5"	"11"	"10"	"0"	"472"	"0"	"4"	"476"	"0"
"190"	"168"	"16"	"12"	"4"	"354"	"7"	"0"	"1"	"2"	"3"	"11"	"0"	"1"	"6"	"1"	"1"	"2"	"2"	"423"	"0"	"1"	"424"	"0"
"191"	"169"	"27"	"489"	"9"	"362"	"8"	"2"	"2"	"1"	"1"	"29"	"2"	"2"	"9"	"4"	"3"	"9"	"4"	"963"	"0"	"13"	"976"	"0"
"192"	"170"	"8"	"55"	"5"	"403"	"2"	"0"	"0"	"0"	"1"	"24"	"1"	"3"	"6"	"3"	"2"	"4"	"5"	"522"	"0"	"2"	"524"	"0"
"193"	"171"	"78"	"53"	"5"	"152"	"3"	"1"	"3"	"0"	"2"	"22"	"3"	"4"	"3"	"5"	"2"	"6"	"3"	"345"	"0"	"14"	"359"	"0"
"194"	"172"	"27"	"10"	"5"	"216"	"1"	"0"	"1"	"0"	"1"	"6"	"2"	"2"	"7"	"1"	"3"	"4"	"0"	"286"	"0"	"0"	"286"	"0"
"195"	"173"	"149"	"44"	"7"	"503"	"6"	"5"	"7"	"3"	"2"	"32"	"2"	"5"	"9"	"4"	"1"	"9"	"14"	"802"	"0"	"4"	"806"	"0"
"196"	"174"	"124"	"6"	"5"	"529"	"18"	"2"	"7"	"1"	"8"	"74"	"5"	"18"	"26"	"10"	"7"	"28"	"11"	"879"	"0"	"6"	"885"	"0"
"197"	"175"	"25"	"166"	"11"	"233"	"7"	"3"	"1"	"0"	"2"	"14"	"0"	"1"	"4"	"1"	"2"	"6"	"3"	"479"	"0"	"1"	"480"	"0"
"198"	"176"	"95"	"39"	"20"	"662"	"18"	"3"	"6"	"7"	"4"	"85"	"3"	"11"	"41"	"6"	"12"	"21"	"4"	"1037"	"0"	"5"	"1042"	"0"
"199"	"177"	"12"	"345"	"1"	"45"	"0"	"0"	"0"	"0"	"0"	"4"	"1"	"1"	"1"	"7"	"0"	"3"	"4"	"424"	"0"	"4"	"428"	"0"
"200"	"178"	"46"	"94"	"16"	"659"	"17"	"7"	"6"	"4"	"9"	"29"	"4"	"13"	"23"	"3"	"1"	"21"	"10"	"962"	"0"	"15"	"977"	"0"
"201"	"179"	"116"	"58"	"7"	"576"	"11"	"6"	"6"	"1"	"2"	"42"	"8"	"15"	"26"	"8"	"5"	"20"	"5"	"912"	"0"	"4"	"916"	"0"
"202"	"180"	"15"	"2"	"2"	"314"	"2"	"0"	"1"	"0"	"1"	"2"	"0"	"2"	"9"	"1"	"0"	"4"	"3"	"358"	"0"	"0"	"358"	"0"
"203"	"181"	"4"	"4"	"8"	"421"	"13"	"5"	"0"	"1"	"1"	"12"	"4"	"6"	"20"	"2"	"1"	"8"	"5"	"515"	"0"	"3"	"518"	"0"
"204"	"182"	"105"	"30"	"10"	"437"	"7"	"5"	"2"	"3"	"3"	"60"	"5"	"13"	"33"	"3"	"6"	"17"	"5"	"744"	"0"	"6"	"750"	"0"
"205"	"183"	"23"	"138"	"10"	"617"	"9"	"3"	"5"	"1"	"4"	"25"	"5"	"4"	"15"	"3"	"2"	"11"	"7"	"882"	"0"	"42"	"924"	"0"
"206"	"184"	"63"	"70"	"8"	"286"	"8"	"5"	"2"	"4"	"5"	"31"	"5"	"8"	"19"	"7"	"11"	"26"	"12"	"570"	"0"	"3"	"573"	"0"
"207"	"184A"	"217"	"46"	"1"	"250"	"9"	"3"	"3"	"2"	"3"	"31"	"2"	"1"	"3"	"1"	"2"	"3"	"2"	"579"	"0"	"0"	"579"	"0"
"208"	"185"	"24"	"3"	"2"	"234"	"2"	"3"	"3"	"1"	"2"	"25"	"3"	"4"	"5"	"7"	"3"	"13"	"2"	"336"	"0"	"4"	"340"	"0"
"209"	"186"	"364"	"10"	"3"	"47"	"3"	"5"	"2"	"2"	"3"	"7"	"1"	"2"	"4"	"3"	"8"	"26"	"32"	"522"	"0"	"11"	"533"	"0"
"210"	"187"	"223"	"95"	"4"	"162"	"4"	"2"	"3"	"2"	"1"	"30"	"4"	"3"	"11"	"1"	"6"	"18"	"13"	"582"	"0"	"9"	"591"	"0"
"211"	"188"	"19"	"7"	"6"	"333"	"6"	"2"	"1"	"0"	"0"	"14"	"1"	"4"	"15"	"3"	"2"	"5"	"3"	"421"	"0"	"4"	"425"	"0"
"212"	"189"	"578"	"76"	"10"	"124"	"7"	"3"	"0"	"3"	"1"	"32"	"5"	"3"	"11"	"6"	"13"	"43"	"13"	"928"	"0"	"7"	"935"	"0"
"213"	"190"	"274"	"88"	"8"	"246"	"13"	"0"	"2"	"3"	"8"	"32"	"4"	"7"	"13"	"6"	"9"	"37"	"17"	"767"	"0"	"7"	"774"	"0"
"214"	"191"	"26"	"404"	"26"	"333"	"9"	"8"	"3"	"5"	"3"	"31"	"4"	"4"	"6"	"4"	"2"	"7"	"3"	"878"	"0"	"8"	"886"	"0"
"215"	"192"	"24"	"204"	"15"	"436"	"11"	"4"	"5"	"2"	"2"	"35"	"1"	"12"	"17"	"10"	"9"	"35"	"11"	"833"	"0"	"29"	"862"	"0"
"216"	"193"	"84"	"717"	"12"	"179"	"5"	"1"	"4"	"1"	"3"	"40"	"5"	"8"	"8"	"6"	"18"	"15"	"2"	"1108"	"0"	"8"	"1116"	"0"
"217"	"194"	"33"	"123"	"8"	"497"	"8"	"3"	"1"	"1"	"5"	"31"	"4"	"5"	"11"	"5"	"2"	"14"	"3"	"754"	"0"	"4"	"758"	"0"
"218"	"195"	"31"	"274"	"13"	"674"	"14"	"4"	"0"	"4"	"4"	"85"	"8"	"6"	"25"	"7"	"10"	"19"	"3"	"1181"	"0"	"13"	"1194"	"0"
"219"	"196"	"22"	"398"	"7"	"123"	"1"	"0"	"2"	"0"	"3"	"24"	"0"	"2"	"2"	"1"	"1"	"2"	"7"	"595"	"0"	"2"	"597"	"0"
"220"	"197"	"10"	"352"	"4"	"119"	"1"	"0"	"1"	"1"	"0"	"22"	"2"	"2"	"2"	"2"	"6"	"2"	"1"	"527"	"0"	"4"	"531"	"0"
"221"	"198"	"10"	"313"	"19"	"149"	"5"	"1"	"3"	"0"	"4"	"46"	"2"	"3"	"9"	"8"	"8"	"8"	"0"	"588"	"0"	"3"	"591"	"0"
"222"	"199"	"12"	"631"	"9"	"76"	"1"	"3"	"2"	"1"	"0"	"10"	"0"	"1"	"4"	"0"	"7"	"1"	"5"	"763"	"0"	"10"	"773"	"0"
"223"	"200"	"68"	"464"	"23"	"417"	"7"	"6"	"3"	"2"	"5"	"58"	"6"	"9"	"15"	"8"	"21"	"24"	"15"	"1151"	"0"	"26"	"1177"	"0"
"224"	"201"	"26"	"421"	"5"	"69"	"1"	"0"	"0"	"0"	"0"	"13"	"1"	"0"	"3"	"1"	"3"	"3"	"0"	"546"	"0"	"5"	"551"	"0"
"225"	"202"	"28"	"323"	"8"	"201"	"5"	"4"	"1"	"2"	"3"	"44"	"2"	"0"	"13"	"5"	"9"	"2"	"3"	"653"	"0"	"9"	"662"	"0"
"226"	"203"	"11"	"582"	"6"	"131"	"2"	"3"	"2"	"1"	"2"	"22"	"5"	"2"	"11"	"4"	"5"	"7"	"0"	"796"	"0"	"9"	"805"	"0"
"227"	"204"	"11"	"585"	"2"	"67"	"1"	"1"	"2"	"0"	"1"	"8"	"1"	"0"	"1"	"0"	"1"	"3"	"6"	"690"	"0"	"13"	"703"	"0"
"228"	"205"	"14"	"477"	"9"	"131"	"2"	"2"	"2"	"3"	"0"	"19"	"0"	"4"	"8"	"4"	"4"	"8"	"2"	"689"	"0"	"21"	"710"	"0"
"229"	"206"	"22"	"486"	"4"	"187"	"8"	"1"	"0"	"1"	"1"	"29"	"2"	"5"	"4"	"2"	"9"	"4"	"2"	"767"	"0"	"13"	"780"	"0"
"230"	"207"	"17"	"494"	"8"	"147"	"5"	"1"	"0"	"0"	"3"	"28"	"4"	"3"	"18"	"6"	"5"	"11"	"4"	"754"	"0"	"48"	"802"	"0"
"231"	"208"	"16"	"576"	"6"	"130"	"3"	"0"	"3"	"1"	"1"	"12"	"1"	"2"	"10"	"4"	"7"	"8"	"0"	"780"	"0"	"5"	"785"	"0"
"232"	"209"	"25"	"659"	"4"	"186"	"6"	"1"	"1"	"0"	"3"	"22"	"5"	"6"	"13"	"2"	"13"	"5"	"3"	"954"	"0"	"12"	"966"	"0"
"233"	"210"	"38"	"320"	"16"	"259"	"4"	"0"	"1"	"1"	"0"	"33"	"2"	"0"	"6"	"2"	"2"	"3"	"2"	"689"	"0"	"2"	"691"	"0"
"234"	"211"	"75"	"189"	"40"	"493"	"8"	"3"	"4"	"1"	"1"	"98"	"5"	"7"	"11"	"3"	"5"	"8"	"6"	"957"	"0"	"2"	"959"	"0"
"235"	"212"	"165"	"78"	"10"	"498"	"11"	"4"	"8"	"4"	"6"	"54"	"6"	"13"	"21"	"9"	"7"	"21"	"36"	"951"	"0"	"14"	"965"	"0"
"236"	"213"	"70"	"19"	"0"	"249"	"5"	"2"	"6"	"2"	"0"	"29"	"5"	"8"	"14"	"2"	"3"	"18"	"3"	"435"	"0"	"6"	"441"	"0"
"237"	"214"	"48"	"9"	"3"	"496"	"16"	"2"	"10"	"1"	"9"	"72"	"5"	"13"	"38"	"16"	"13"	"37"	"20"	"808"	"0"	"28"	"836"	"0"
"238"	"215"	"77"	"102"	"17"	"469"	"13"	"6"	"4"	"3"	"6"	"113"	"14"	"16"	"34"	"21"	"6"	"52"	"6"	"959"	"0"	"3"	"962"	"0"
"239"	"216"	"21"	"7"	"12"	"499"	"17"	"3"	"7"	"3"	"1"	"33"	"3"	"7"	"45"	"6"	"4"	"16"	"0"	"684"	"0"	"1"	"685"	"0"
"240"	"216A"	"23"	"320"	"10"	"201"	"3"	"1"	"2"	"2"	"1"	"26"	"2"	"5"	"3"	"4"	"14"	"11"	"3"	"631"	"0"	"9"	"640"	"0"
"241"	"217"	"59"	"543"	"22"	"270"	"9"	"1"	"2"	"4"	"1"	"38"	"2"	"6"	"6"	"4"	"4"	"6"	"6"	"983"	"0"	"4"	"987"	"0"
"242"	"Grand Total"	"12899"	"48996"	"2012"	"82620"	"1522"	"709"	"598"	"370"	"526"	"7127"	"797"	"1119"	"3151"	"968"	"1265"	"2931"	"1390"	"16900
0"	"0"	"2069"	"17106
9"	"0"
"243"	"Place:Purnea College, Purnea"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"244"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"245"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"246"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
