"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"
"173"	"159"	"22"	"270"	"14"	"95"	"4"	"5"	"9"	"6"	"5"	"3"	"7"	"9"	"16"	"465"	"0"	"11"	"476"	"0"
"174"	"160"	"96"	"116"	"12"	"255"	"3"	"3"	"5"	"0"	"10"	"0"	"7"	"4"	"3"	"514"	"0"	"2"	"516"	"0"
"175"	"161"	"338"	"69"	"8"	"157"	"8"	"4"	"4"	"2"	"2"	"1"	"3"	"7"	"1"	"604"	"0"	"3"	"607"	"0"
"176"	"162"	"79"	"26"	"6"	"200"	"8"	"2"	"1"	"1"	"0"	"3"	"2"	"1"	"1"	"330"	"0"	"6"	"336"	"0"
"177"	"163"	"69"	"47"	"8"	"136"	"3"	"3"	"5"	"1"	"1"	"1"	"5"	"5"	"4"	"288"	"0"	"4"	"292"	"0"
"178"	"164"	"40"	"25"	"5"	"89"	"5"	"2"	"1"	"2"	"1"	"4"	"3"	"3"	"3"	"183"	"0"	"7"	"190"	"0"
"179"	"165"	"223"	"57"	"3"	"287"	"7"	"1"	"2"	"1"	"1"	"4"	"9"	"4"	"5"	"604"	"0"	"12"	"616"	"0"
"180"	"166"	"138"	"184"	"11"	"115"	"4"	"5"	"2"	"1"	"1"	"1"	"4"	"3"	"10"	"479"	"0"	"9"	"488"	"0"
"181"	"167"	"165"	"30"	"13"	"57"	"4"	"0"	"4"	"1"	"0"	"0"	"2"	"2"	"2"	"280"	"0"	"2"	"282"	"0"
"182"	"168"	"65"	"89"	"0"	"133"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"2"	"294"	"0"	"0"	"294"	"0"
"183"	"169"	"176"	"114"	"11"	"57"	"6"	"4"	"5"	"6"	"4"	"6"	"2"	"4"	"17"	"412"	"0"	"22"	"434"	"0"
"184"	"170"	"108"	"117"	"15"	"113"	"7"	"2"	"4"	"2"	"3"	"4"	"4"	"5"	"6"	"390"	"0"	"11"	"401"	"0"
"185"	"171"	"350"	"139"	"11"	"37"	"2"	"3"	"4"	"0"	"2"	"0"	"2"	"2"	"2"	"554"	"0"	"1"	"555"	"0"
"186"	"172"	"25"	"193"	"14"	"13"	"5"	"1"	"7"	"1"	"2"	"2"	"1"	"4"	"4"	"272"	"0"	"4"	"276"	"0"
"187"	"173"	"125"	"98"	"7"	"288"	"5"	"0"	"14"	"1"	"1"	"4"	"8"	"2"	"6"	"559"	"0"	"13"	"572"	"0"
"188"	"174"	"146"	"171"	"9"	"258"	"9"	"0"	"1"	"0"	"1"	"2"	"2"	"5"	"4"	"608"	"0"	"3"	"611"	"0"
"189"	"175"	"238"	"51"	"3"	"198"	"11"	"2"	"3"	"2"	"2"	"2"	"11"	"5"	"7"	"535"	"0"	"38"	"573"	"0"
"190"	"176"	"48"	"55"	"4"	"135"	"2"	"2"	"5"	"0"	"7"	"5"	"5"	"5"	"4"	"277"	"0"	"16"	"293"	"0"
"191"	"177"	"94"	"183"	"6"	"132"	"5"	"5"	"12"	"4"	"7"	"4"	"11"	"13"	"20"	"496"	"0"	"32"	"528"	"0"
"192"	"178"	"138"	"12"	"50"	"221"	"9"	"5"	"2"	"1"	"4"	"3"	"7"	"1"	"12"	"465"	"0"	"19"	"484"	"0"
"193"	"179"	"218"	"17"	"4"	"602"	"9"	"1"	"3"	"1"	"4"	"1"	"9"	"3"	"6"	"878"	"0"	"6"	"884"	"0"
"194"	"180"	"56"	"18"	"19"	"174"	"6"	"1"	"0"	"2"	"1"	"0"	"7"	"1"	"2"	"287"	"0"	"5"	"292"	"0"
"195"	"181"	"73"	"22"	"31"	"131"	"3"	"2"	"3"	"1"	"1"	"2"	"4"	"5"	"2"	"280"	"0"	"8"	"288"	"0"
"196"	"182"	"58"	"244"	"18"	"279"	"8"	"4"	"14"	"4"	"5"	"8"	"18"	"8"	"13"	"681"	"0"	"12"	"693"	"0"
"197"	"183"	"16"	"89"	"5"	"357"	"8"	"0"	"1"	"0"	"0"	"2"	"2"	"2"	"5"	"487"	"0"	"8"	"495"	"0"
"198"	"183A"	"39"	"230"	"5"	"111"	"2"	"5"	"8"	"2"	"6"	"3"	"3"	"4"	"16"	"434"	"0"	"17"	"451"	"0"
"199"	"184"	"86"	"79"	"1"	"275"	"4"	"5"	"4"	"3"	"4"	"1"	"15"	"1"	"15"	"493"	"0"	"18"	"511"	"0"
"200"	"185"	"33"	"71"	"6"	"107"	"7"	"4"	"5"	"1"	"2"	"2"	"3"	"4"	"9"	"254"	"0"	"8"	"262"	"0"
"201"	"186"	"51"	"197"	"2"	"164"	"2"	"4"	"5"	"2"	"0"	"1"	"0"	"1"	"5"	"434"	"0"	"8"	"442"	"0"
"202"	"187"	"147"	"131"	"11"	"31"	"1"	"3"	"6"	"0"	"1"	"0"	"2"	"5"	"6"	"344"	"0"	"7"	"351"	"0"
"203"	"188"	"216"	"94"	"5"	"94"	"2"	"1"	"2"	"0"	"1"	"2"	"1"	"5"	"8"	"431"	"0"	"24"	"455"	"0"
"204"	"189"	"195"	"126"	"7"	"215"	"4"	"2"	"10"	"4"	"6"	"3"	"6"	"4"	"8"	"590"	"0"	"10"	"600"	"0"
"205"	"190"	"47"	"134"	"7"	"336"	"7"	"2"	"7"	"3"	"3"	"5"	"13"	"3"	"10"	"577"	"0"	"11"	"588"	"0"
"206"	"191"	"157"	"220"	"9"	"309"	"3"	"4"	"1"	"0"	"1"	"1"	"2"	"1"	"2"	"710"	"0"	"2"	"712"	"0"
"207"	"192"	"454"	"4"	"1"	"29"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"490"	"0"	"4"	"494"	"0"
"208"	"193"	"94"	"97"	"13"	"251"	"14"	"1"	"6"	"5"	"4"	"4"	"4"	"7"	"18"	"518"	"0"	"16"	"534"	"0"
"209"	"194"	"178"	"104"	"12"	"197"	"9"	"3"	"3"	"4"	"3"	"6"	"9"	"0"	"11"	"539"	"0"	"9"	"548"	"0"
"210"	"194A"	"102"	"87"	"21"	"280"	"13"	"1"	"4"	"3"	"5"	"0"	"3"	"5"	"3"	"527"	"0"	"6"	"533"	"0"
"211"	"195"	"244"	"21"	"5"	"119"	"3"	"1"	"3"	"3"	"2"	"0"	"5"	"2"	"0"	"408"	"0"	"3"	"411"	"0"
"212"	"196"	"238"	"4"	"1"	"39"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"283"	"0"	"0"	"283"	"0"
"213"	"197"	"63"	"16"	"3"	"138"	"4"	"2"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"232"	"0"	"1"	"233"	"0"
"214"	"198"	"181"	"69"	"9"	"145"	"4"	"3"	"3"	"0"	"1"	"0"	"1"	"1"	"7"	"424"	"0"	"11"	"435"	"0"
"215"	"199"	"19"	"150"	"9"	"242"	"0"	"4"	"3"	"0"	"3"	"0"	"3"	"1"	"3"	"437"	"0"	"4"	"441"	"0"
"216"	"200"	"139"	"42"	"10"	"63"	"2"	"1"	"6"	"1"	"2"	"0"	"1"	"0"	"0"	"267"	"0"	"7"	"274"	"0"
"217"	"201"	"160"	"28"	"3"	"186"	"4"	"1"	"2"	"0"	"0"	"3"	"3"	"2"	"3"	"395"	"0"	"8"	"403"	"0"
"218"	"202"	"39"	"49"	"0"	"116"	"3"	"0"	"3"	"0"	"2"	"2"	"3"	"3"	"1"	"221"	"0"	"11"	"232"	"0"
"219"	"203"	"22"	"207"	"5"	"156"	"1"	"0"	"3"	"2"	"4"	"0"	"4"	"5"	"12"	"421"	"0"	"15"	"436"	"0"
"220"	"204"	"187"	"39"	"5"	"65"	"5"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"305"	"0"	"5"	"310"	"0"
"221"	"205"	"10"	"49"	"0"	"201"	"3"	"0"	"2"	"0"	"1"	"0"	"2"	"0"	"1"	"269"	"0"	"4"	"273"	"0"
"222"	"206"	"212"	"398"	"10"	"128"	"2"	"2"	"3"	"0"	"0"	"1"	"2"	"2"	"2"	"762"	"0"	"8"	"770"	"0"
"223"	"207"	"215"	"47"	"1"	"72"	"0"	"0"	"1"	"4"	"0"	"1"	"2"	"2"	"7"	"352"	"0"	"0"	"352"	"0"
"224"	"208"	"279"	"188"	"15"	"142"	"9"	"4"	"11"	"9"	"7"	"3"	"3"	"8"	"9"	"687"	"0"	"15"	"702"	"0"
"225"	"209"	"160"	"58"	"6"	"135"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"2"	"4"	"375"	"0"	"5"	"380"	"0"
"226"	"210"	"163"	"41"	"6"	"165"	"3"	"0"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"383"	"0"	"4"	"387"	"0"
"227"	"210A"	"182"	"115"	"3"	"42"	"1"	"1"	"1"	"1"	"2"	"0"	"0"	"6"	"4"	"358"	"0"	"20"	"378"	"0"
"228"	"211"	"32"	"68"	"7"	"227"	"0"	"0"	"2"	"0"	"2"	"2"	"3"	"0"	"1"	"344"	"0"	"3"	"347"	"0"
"229"	"212"	"163"	"72"	"6"	"133"	"9"	"8"	"5"	"3"	"3"	"1"	"6"	"1"	"4"	"414"	"0"	"11"	"425"	"0"
"230"	"213"	"157"	"128"	"3"	"62"	"2"	"3"	"3"	"1"	"1"	"1"	"2"	"3"	"3"	"369"	"0"	"3"	"372"	"0"
"231"	"214"	"27"	"83"	"3"	"67"	"1"	"2"	"4"	"0"	"0"	"0"	"1"	"0"	"1"	"189"	"0"	"2"	"191"	"0"
"232"	"215"	"129"	"61"	"6"	"42"	"4"	"4"	"4"	"1"	"2"	"0"	"1"	"1"	"6"	"261"	"0"	"5"	"266"	"0"
"233"	"216"	"211"	"25"	"0"	"40"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"1"	"0"	"282"	"0"	"0"	"282"	"0"
"234"	"217"	"65"	"56"	"9"	"117"	"5"	"4"	"3"	"2"	"1"	"0"	"3"	"1"	"3"	"269"	"0"	"5"	"274"	"0"
"235"	"218"	"210"	"12"	"0"	"150"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"375"	"0"	"0"	"375"	"0"
"236"	"219"	"66"	"72"	"12"	"292"	"5"	"2"	"6"	"1"	"6"	"6"	"7"	"9"	"11"	"495"	"0"	"27"	"522"	"0"
"237"	"220"	"71"	"52"	"2"	"78"	"6"	"1"	"2"	"2"	"1"	"2"	"2"	"1"	"2"	"222"	"0"	"6"	"228"	"0"
"238"	"221"	"217"	"97"	"16"	"184"	"6"	"3"	"4"	"3"	"6"	"3"	"4"	"5"	"3"	"551"	"0"	"17"	"568"	"0"
"239"	"222"	"41"	"61"	"20"	"313"	"0"	"0"	"3"	"2"	"4"	"0"	"4"	"4"	"5"	"457"	"0"	"7"	"464"	"0"
"240"	"223"	"92"	"123"	"6"	"314"	"4"	"5"	"7"	"0"	"1"	"2"	"5"	"5"	"3"	"567"	"0"	"6"	"573"	"0"
"241"	"224"	"48"	"72"	"5"	"162"	"4"	"1"	"5"	"0"	"2"	"0"	"2"	"1"	"2"	"304"	"0"	"2"	"306"	"0"
"242"	"225"	"32"	"127"	"9"	"59"	"2"	"1"	"5"	"0"	"5"	"4"	"3"	"1"	"8"	"256"	"0"	"16"	"272"	"0"
"243"	"226"	"28"	"169"	"5"	"33"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"242"	"0"	"2"	"244"	"0"
"244"	"227"	"172"	"83"	"16"	"181"	"13"	"1"	"3"	"5"	"10"	"4"	"13"	"14"	"16"	"531"	"0"	"29"	"560"	"0"
"245"	"228"	"33"	"52"	"7"	"154"	"12"	"2"	"2"	"2"	"4"	"6"	"1"	"6"	"4"	"285"	"0"	"8"	"293"	"0"
"246"	"229"	"63"	"41"	"4"	"178"	"9"	"3"	"4"	"1"	"1"	"4"	"5"	"4"	"7"	"324"	"0"	"19"	"343"	"0"
"247"	"230"	"108"	"283"	"6"	"30"	"1"	"2"	"4"	"1"	"2"	"0"	"3"	"0"	"2"	"442"	"0"	"4"	"446"	"0"
"248"	"231"	"25"	"163"	"3"	"30"	"0"	"1"	"6"	"0"	"3"	"0"	"0"	"0"	"1"	"232"	"0"	"8"	"240"	"0"
"249"	"232"	"53"	"19"	"1"	"82"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"159"	"0"	"3"	"162"	"0"
"250"	"233"	"174"	"161"	"3"	"16"	"1"	"1"	"5"	"0"	"1"	"1"	"2"	"2"	"3"	"370"	"0"	"4"	"374"	"0"
"251"	"234"	"8"	"110"	"4"	"46"	"2"	"1"	"4"	"2"	"0"	"0"	"0"	"2"	"4"	"183"	"0"	"11"	"194"	"0"
"252"	"235"	"164"	"150"	"5"	"204"	"4"	"6"	"7"	"1"	"1"	"2"	"2"	"2"	"3"	"551"	"0"	"11"	"562"	"0"
"253"	"236"	"79"	"78"	"6"	"474"	"7"	"0"	"0"	"1"	"0"	"3"	"8"	"1"	"7"	"664"	"0"	"2"	"666"	"0"
"254"	"237"	"115"	"274"	"11"	"185"	"14"	"2"	"13"	"7"	"6"	"6"	"7"	"9"	"21"	"670"	"0"	"19"	"689"	"0"
"255"	"238"	"65"	"236"	"8"	"124"	"4"	"2"	"1"	"1"	"3"	"1"	"1"	"1"	"2"	"449"	"0"	"0"	"449"	"0"
"256"	"239"	"80"	"52"	"6"	"18"	"2"	"3"	"1"	"2"	"1"	"0"	"0"	"1"	"2"	"168"	"0"	"0"	"168"	"0"
"257"	"240"	"129"	"5"	"5"	"31"	"1"	"2"	"1"	"0"	"0"	"1"	"1"	"2"	"4"	"182"	"0"	"5"	"187"	"0"
"258"	"241"	"273"	"72"	"8"	"20"	"2"	"4"	"2"	"3"	"2"	"1"	"2"	"5"	"5"	"399"	"0"	"7"	"406"	"0"
"259"	"242"	"120"	"72"	"8"	"33"	"3"	"5"	"1"	"3"	"4"	"2"	"1"	"1"	"4"	"257"	"0"	"12"	"269"	"0"
"260"	"243"	"189"	"78"	"5"	"112"	"5"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"3"	"402"	"0"	"6"	"408"	"0"
"261"	"244"	"95"	"186"	"6"	"50"	"9"	"8"	"8"	"4"	"4"	"2"	"1"	"4"	"2"	"379"	"0"	"5"	"384"	"0"
"262"	"Grand Total"	"32042"	"25500"	"2149"	"42359"	"1340"	"629"	"968"	"461"	"519"	"555"	"1037"	"845"	"1361"	"109765"	"0"	"2339"	"112104"	"0"
"263"	"Place:S N Sinha college, Aurangabad"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"264"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"265"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"266"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
