"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"
"192"	"170A"	"16"	"154"	"240"	"39"	"4"	"4"	"5"	"4"	"1"	"11"	"4"	"482"	"0"	"5"	"487"	"0"
"193"	"171"	"14"	"96"	"174"	"162"	"2"	"0"	"3"	"2"	"4"	"8"	"2"	"467"	"0"	"7"	"474"	"0"
"194"	"172"	"3"	"92"	"199"	"106"	"7"	"0"	"0"	"2"	"3"	"4"	"2"	"418"	"0"	"4"	"422"	"0"
"195"	"173"	"10"	"378"	"77"	"118"	"1"	"3"	"4"	"5"	"9"	"11"	"31"	"647"	"0"	"35"	"682"	"0"
"196"	"174"	"10"	"143"	"109"	"140"	"3"	"1"	"3"	"3"	"5"	"7"	"5"	"429"	"0"	"16"	"445"	"0"
"197"	"175"	"5"	"66"	"9"	"211"	"5"	"1"	"2"	"3"	"0"	"2"	"6"	"310"	"0"	"5"	"315"	"0"
"198"	"176"	"14"	"478"	"50"	"88"	"6"	"0"	"5"	"5"	"25"	"9"	"16"	"696"	"0"	"10"	"706"	"0"
"199"	"177"	"2"	"248"	"132"	"9"	"1"	"0"	"0"	"0"	"6"	"2"	"8"	"408"	"0"	"4"	"412"	"0"
"200"	"178"	"9"	"134"	"193"	"185"	"7"	"2"	"0"	"1"	"4"	"8"	"5"	"548"	"0"	"5"	"553"	"0"
"201"	"179"	"5"	"396"	"137"	"57"	"1"	"0"	"2"	"2"	"0"	"4"	"3"	"607"	"0"	"4"	"611"	"0"
"202"	"180"	"19"	"152"	"265"	"110"	"1"	"2"	"1"	"4"	"12"	"17"	"7"	"590"	"0"	"15"	"605"	"0"
"203"	"181"	"6"	"233"	"89"	"88"	"5"	"3"	"4"	"2"	"7"	"9"	"14"	"460"	"0"	"14"	"474"	"0"
"204"	"182"	"1"	"484"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"490"	"0"	"0"	"490"	"0"
"205"	"183"	"8"	"572"	"114"	"47"	"2"	"4"	"5"	"4"	"5"	"5"	"8"	"774"	"0"	"14"	"788"	"0"
"206"	"184"	"83"	"140"	"97"	"165"	"6"	"0"	"7"	"9"	"4"	"9"	"9"	"529"	"0"	"18"	"547"	"0"
"207"	"185"	"79"	"241"	"249"	"142"	"10"	"3"	"7"	"6"	"9"	"24"	"21"	"791"	"0"	"35"	"826"	"0"
"208"	"186"	"61"	"350"	"32"	"24"	"6"	"2"	"4"	"2"	"3"	"7"	"12"	"503"	"0"	"8"	"511"	"0"
"209"	"187"	"7"	"307"	"142"	"80"	"0"	"7"	"5"	"2"	"8"	"9"	"4"	"571"	"0"	"25"	"596"	"0"
"210"	"188"	"4"	"270"	"47"	"10"	"1"	"0"	"0"	"1"	"4"	"5"	"7"	"349"	"0"	"11"	"360"	"0"
"211"	"189"	"4"	"15"	"573"	"15"	"5"	"1"	"1"	"1"	"1"	"6"	"1"	"623"	"0"	"8"	"631"	"0"
"212"	"190"	"1"	"28"	"592"	"4"	"3"	"0"	"1"	"0"	"0"	"4"	"0"	"633"	"0"	"2"	"635"	"0"
"213"	"191"	"12"	"523"	"79"	"19"	"3"	"0"	"0"	"0"	"3"	"4"	"5"	"648"	"0"	"4"	"652"	"0"
"214"	"192"	"10"	"367"	"368"	"16"	"6"	"3"	"5"	"2"	"6"	"8"	"9"	"800"	"0"	"23"	"823"	"0"
"215"	"193"	"52"	"101"	"291"	"293"	"8"	"1"	"5"	"3"	"11"	"8"	"3"	"776"	"0"	"15"	"791"	"0"
"216"	"194"	"42"	"327"	"259"	"17"	"10"	"4"	"4"	"4"	"5"	"17"	"10"	"699"	"0"	"10"	"709"	"0"
"217"	"195"	"5"	"62"	"269"	"36"	"5"	"2"	"3"	"1"	"13"	"14"	"4"	"414"	"0"	"12"	"426"	"0"
"218"	"196"	"9"	"111"	"273"	"105"	"6"	"4"	"2"	"5"	"13"	"8"	"7"	"543"	"0"	"11"	"554"	"0"
"219"	"197"	"16"	"215"	"42"	"159"	"5"	"4"	"7"	"5"	"10"	"8"	"12"	"483"	"0"	"22"	"505"	"0"
"220"	"198"	"15"	"187"	"130"	"13"	"0"	"1"	"1"	"2"	"6"	"3"	"3"	"361"	"0"	"7"	"368"	"0"
"221"	"199"	"8"	"395"	"24"	"68"	"3"	"1"	"4"	"0"	"1"	"2"	"5"	"511"	"0"	"7"	"518"	"0"
"222"	"200"	"28"	"198"	"233"	"254"	"13"	"2"	"9"	"3"	"12"	"14"	"4"	"770"	"0"	"9"	"779"	"0"
"223"	"201"	"20"	"452"	"54"	"104"	"2"	"2"	"8"	"3"	"15"	"8"	"9"	"677"	"0"	"25"	"702"	"0"
"224"	"202"	"17"	"479"	"156"	"80"	"7"	"5"	"2"	"0"	"6"	"8"	"3"	"763"	"0"	"11"	"774"	"0"
"225"	"203"	"11"	"136"	"201"	"347"	"12"	"3"	"6"	"4"	"10"	"11"	"6"	"747"	"0"	"11"	"758"	"0"
"226"	"204"	"18"	"135"	"553"	"61"	"7"	"2"	"4"	"2"	"2"	"18"	"3"	"805"	"0"	"17"	"822"	"0"
"227"	"205"	"20"	"124"	"363"	"246"	"9"	"1"	"4"	"0"	"4"	"9"	"7"	"787"	"0"	"15"	"802"	"0"
"228"	"206"	"19"	"79"	"254"	"65"	"7"	"1"	"3"	"4"	"5"	"17"	"6"	"460"	"0"	"14"	"474"	"0"
"229"	"207"	"10"	"99"	"103"	"166"	"4"	"2"	"8"	"5"	"16"	"7"	"9"	"429"	"0"	"24"	"453"	"0"
"230"	"208"	"13"	"283"	"70"	"176"	"3"	"2"	"4"	"8"	"16"	"9"	"13"	"597"	"0"	"16"	"613"	"0"
"231"	"209"	"3"	"169"	"46"	"122"	"3"	"0"	"3"	"1"	"5"	"5"	"5"	"362"	"0"	"14"	"376"	"0"
"232"	"210"	"6"	"162"	"55"	"237"	"3"	"2"	"7"	"3"	"7"	"4"	"4"	"490"	"0"	"17"	"507"	"0"
"233"	"211"	"12"	"284"	"76"	"48"	"4"	"3"	"6"	"3"	"9"	"5"	"4"	"454"	"0"	"13"	"467"	"0"
"234"	"212"	"5"	"231"	"99"	"89"	"4"	"4"	"3"	"2"	"9"	"7"	"10"	"463"	"0"	"14"	"477"	"0"
"235"	"213"	"9"	"216"	"132"	"69"	"6"	"4"	"0"	"2"	"9"	"15"	"14"	"476"	"0"	"21"	"497"	"0"
"236"	"214"	"18"	"377"	"108"	"274"	"5"	"6"	"9"	"3"	"7"	"11"	"3"	"821"	"0"	"9"	"830"	"0"
"237"	"215"	"2"	"778"	"9"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"793"	"0"	"0"	"793"	"0"
"238"	"Grand Total"	"2850"	"52597"	"41050"	"19125"	"1162"	"488"	"889"	"590"	"1754"	"2479"	"1816"	"124800"	"0"	"3400"	"128200"	"0"
"239"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"242"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
